#Variables:
#tasmin_inmcm4_rcp85(K):Daily Minimum Near-Surface Air Temperature
#tasmax_inmcm4_rcp85(K):Daily Maximum Near-Surface Air Temperature
#pr_inmcm4_rcp85(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_inmcm4_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_tasmax_inmcm4_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_pr_inmcm4_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_inmcm4_rcp85(K),tasmax_inmcm4_rcp85(K),pr_inmcm4_rcp85(mm)"
""
yyyy-mm-dd,tasmin_inmcm4_rcp85(K),tasmax_inmcm4_rcp85(K),pr_inmcm4_rcp85(mm)
2054-08-05,298.991302,308.831818,0.717512
2054-08-06,298.777100,309.713715,0.000000
2054-08-07,298.957672,312.388336,0.000000
2054-08-08,298.250183,314.102112,0.000000
2054-08-09,298.740906,314.430878,0.000000
2054-08-10,300.356873,315.378418,0.000000
2054-08-11,299.118530,315.769531,0.723417
2054-08-12,299.498199,316.863251,1.062666
2054-08-13,300.140320,313.163727,0.000000
2054-08-14,299.874054,311.852142,0.000000
2054-08-15,299.638153,310.029236,5.933620
2054-08-16,299.345764,304.451111,9.450340
2054-08-17,298.708282,305.557739,0.525266
2054-08-18,298.194214,305.514954,0.000000
2054-08-19,298.821167,306.985992,0.366045
2054-08-20,295.526855,306.630096,4.548172
2054-08-21,297.386475,307.355042,0.801967
2054-08-22,297.772003,308.309998,0.432596
2054-08-23,298.096008,308.805115,1.051021
2054-08-24,298.688934,308.898193,1.135062
2054-08-25,299.084900,308.513306,3.083533
2054-08-26,298.482208,307.677612,2.220867
2054-08-27,297.994019,307.046265,1.637671
2054-08-28,297.792084,307.963806,0.000000
2054-08-29,298.255646,306.504730,0.000000
2054-08-30,298.503021,307.309357,0.000000
2054-08-31,298.429382,307.736237,0.000000
2054-09-01,298.971710,308.680481,0.000000
2054-09-02,299.348022,308.542389,0.000000
2054-09-03,297.935638,306.786865,1.395153
2054-09-04,298.506866,308.166229,0.000000
2054-09-05,297.684967,308.304932,0.000000
2054-09-06,297.840759,307.109711,0.472445
2054-09-07,297.255371,305.880890,1.107124
2054-09-08,297.133453,305.963867,1.412595
2054-09-09,297.750763,306.035461,0.000000
2054-09-10,297.878021,305.834656,5.753587
2054-09-11,297.256104,307.285461,1.953061
2054-09-12,298.293060,306.362762,2.011171
2054-09-13,297.302246,305.618439,0.544713
2054-09-14,297.763123,306.683624,0.000000
2054-09-15,296.768402,307.483093,0.000000
2054-09-16,297.026611,307.962769,0.000000
2054-09-17,297.386627,307.796997,0.000000
2054-09-18,298.332336,307.678955,0.000000
2054-09-19,297.029236,307.248749,0.000000
2054-09-20,295.935974,306.227722,0.000000
2054-09-21,293.237366,308.414551,0.000000
2054-09-22,296.502960,309.009155,0.000000
2054-09-23,298.405121,309.100830,0.000000
2054-09-24,297.355347,308.106506,0.000000
2054-09-25,297.238342,306.568970,0.000000
2054-09-26,296.635376,306.903320,0.000000
2054-09-27,294.675415,306.952393,0.318034
2054-09-28,293.202118,307.361725,0.954725
2054-09-29,294.314667,307.851807,1.768005
2054-09-30,293.469879,306.772552,17.172356
2054-10-01,292.938385,303.209869,0.000000
2054-10-02,291.451263,304.547089,0.473328
2054-10-03,290.421356,305.664490,4.557328
2054-10-04,294.861908,302.904999,12.882412
2054-10-05,294.869202,305.583588,5.110347
2054-10-06,294.254822,306.349976,0.000000
2054-10-07,294.145172,305.292664,0.000000
2054-10-08,293.667572,303.878601,8.069316
2054-10-09,290.685699,299.972198,23.742674
2054-10-10,289.539551,298.781982,14.598473
2054-10-11,288.091095,296.279541,10.511787
2054-10-12,293.111359,300.124390,0.000000
2054-10-13,290.182281,300.127258,1.369221
2054-10-14,293.395050,301.369019,0.837117
2054-10-15,291.897461,301.737061,0.000000
2054-10-16,292.128387,302.262543,0.000000
2054-10-17,295.499817,302.595642,0.000000
2054-10-18,294.301636,301.311676,13.441396
2054-10-19,292.887878,298.656555,0.000000
2054-10-20,285.585052,298.577240,0.000000
2054-10-21,280.740295,296.511414,0.000000
2054-10-22,280.451904,297.277283,0.000000
2054-10-23,282.691589,299.717285,0.000000
2054-10-24,284.601440,299.916473,0.000000
2054-10-25,285.310486,300.429535,0.000000
2054-10-26,284.892273,301.067841,0.000000
2054-10-27,288.233368,300.942017,0.000000
2054-10-28,290.474030,302.149506,0.000000
2054-10-29,291.668854,302.062561,0.000000
2054-10-30,291.156311,300.620453,0.000000
2054-10-31,286.140686,302.286774,0.000000
2054-11-01,285.736938,303.194183,0.000000
2054-11-02,285.774506,302.925476,0.000000
2054-11-03,287.550018,300.330475,0.000000
2054-11-04,291.820892,298.772552,0.000000
2054-11-05,283.394531,301.313049,0.000000
2054-11-06,286.651428,302.033051,0.000000
2054-11-07,292.583923,302.826080,1.248319
2054-11-08,293.815521,303.293915,25.695869
2054-11-09,283.012543,287.519836,0.000000
2054-11-10,284.151154,286.471100,0.000000
2054-11-11,286.676300,290.850830,0.000000
2054-11-12,281.808533,283.310516,0.000000
2054-11-13,278.178619,283.560547,8.763761
2054-11-14,281.604095,288.059021,56.397049
2054-11-15,282.386505,287.160095,32.291069
2054-11-16,282.697693,288.615875,10.409131
2054-11-17,288.910065,294.207458,15.144676
2054-11-18,286.826416,291.365997,1.805623
2054-11-19,288.110626,291.049103,0.000000
2054-11-20,287.432098,292.498657,0.000000
2054-11-21,286.662323,293.222656,0.000000
2054-11-22,285.217377,295.307098,0.000000
2054-11-23,283.997253,295.437317,0.000000
2054-11-24,285.660004,295.375244,0.000000
2054-11-25,288.220520,296.356415,0.447520
2054-11-26,288.261169,296.660400,0.323109
2054-11-27,289.030701,297.045349,1.608356
2054-11-28,276.246490,295.904510,2.130912
2054-11-29,275.044647,282.412994,0.000000
2054-11-30,276.095062,289.113586,0.000000
2054-12-01,278.344299,292.089569,0.282875
2054-12-02,276.411804,291.800507,0.000000
2054-12-03,277.705139,291.583191,0.000000
2054-12-04,279.988739,293.536987,0.000000
2054-12-05,279.458771,293.516022,0.000000
2054-12-06,277.473938,293.123779,0.000000
2054-12-07,281.093842,293.735352,0.000000
2054-12-08,281.658569,293.605804,0.329892
2054-12-09,281.908783,292.396454,0.000000
2054-12-10,283.916565,294.408264,0.000000
2054-12-11,282.444244,294.564240,1.277881
2054-12-12,289.219086,296.999146,1.455818
2054-12-13,289.518738,296.990204,1.867777
2054-12-14,277.416229,290.647156,0.000000
2054-12-15,278.892395,282.305603,0.000000
2054-12-16,277.080688,284.813721,0.000000
2054-12-17,278.363739,288.324371,0.000000
2054-12-18,277.020599,287.682800,0.000000
2054-12-19,276.330048,289.338318,0.000000
2054-12-20,283.789520,289.758698,0.000000
2054-12-21,277.595428,286.098206,0.000000
2054-12-22,270.935852,288.585571,0.000000
2054-12-23,276.067902,292.631592,0.000000
2054-12-24,276.694275,293.204315,0.000000
2054-12-25,282.976898,292.804840,0.000000
2054-12-26,283.867859,294.830536,0.000000
2054-12-27,284.968048,296.362122,0.000000
2054-12-28,284.224609,293.363098,0.351011
2054-12-29,270.805176,285.881378,0.000000
2054-12-30,285.813629,291.484070,1.197535
2054-12-31,272.268036,289.271606,0.000000
2055-01-01,269.694977,287.699860,0.000000
2055-01-02,268.641113,287.101532,0.000000
2055-01-03,270.151581,286.143311,0.000000
2055-01-04,266.188202,288.383270,0.000000
2055-01-05,275.374146,292.246155,0.000000
2055-01-06,270.238037,292.993622,0.000000
2055-01-07,279.047943,293.203278,0.000000
2055-01-08,285.934418,291.751495,0.384693
2055-01-09,288.059235,297.814850,0.945545
2055-01-10,287.115112,297.440155,0.609228
2055-01-11,277.153442,288.000275,0.000000
2055-01-12,272.428284,279.941589,0.343594
2055-01-13,276.455719,280.291779,0.366598
2055-01-14,277.208649,279.942780,3.261676
2055-01-15,277.149750,284.705170,0.000000
2055-01-16,282.533844,292.428223,0.000000
2055-01-17,283.928192,293.238190,1.196449
2055-01-18,283.376251,289.623779,3.002764
2055-01-19,281.218201,288.920746,1.428337
2055-01-20,279.372955,281.845703,0.000000
2055-01-21,274.532837,283.780884,0.000000
2055-01-22,278.292694,286.335022,0.000000
2055-01-23,284.164581,290.517883,0.000000
2055-01-24,272.380615,290.329254,0.000000
2055-01-25,272.569946,289.775146,0.000000
2055-01-26,277.687622,290.014313,0.000000
2055-01-27,275.020630,295.471680,0.000000
2055-01-28,273.922668,295.797363,0.000000
2055-01-29,279.726379,297.828979,0.000000
2055-01-30,287.003662,298.270966,2.190369
2055-01-31,279.245972,293.625061,5.145550
2055-02-01,278.576263,284.541412,6.556736
2055-02-02,285.996338,290.969574,0.414442
2055-02-03,275.273346,287.698395,0.000000
2055-02-04,278.819733,278.819733,0.516043
2055-02-05,280.967041,285.907257,8.730313
2055-02-06,280.326263,288.851349,0.000000
2055-02-07,278.628296,291.888733,0.000000
2055-02-08,284.241638,293.192780,0.000000
2055-02-09,284.077881,293.931427,4.949173
2055-02-10,285.589325,294.757568,1.105078
2055-02-11,280.788849,281.457031,6.597146
2055-02-12,277.232971,283.250854,39.231358
2055-02-13,278.147614,279.806458,4.052307
2055-02-14,276.988678,286.759186,0.000000
2055-02-15,277.519257,290.842041,0.000000
2055-02-16,288.207947,299.026031,0.000000
2055-02-17,286.299591,297.988770,0.603077
2055-02-18,278.206390,295.413239,0.296633
2055-02-19,278.989929,294.332245,0.000000
2055-02-20,284.785004,298.231049,0.000000
2055-02-21,290.006165,299.238861,0.482525
2055-02-22,283.870850,298.200165,0.461715
2055-02-23,275.734711,294.319611,0.000000
2055-02-24,278.372864,291.568787,0.000000
2055-02-25,280.941986,290.673828,0.000000
2055-02-26,284.614410,296.915131,4.117945
2055-02-27,289.097717,299.128387,6.228559
2055-02-28,288.078979,300.659088,1.039113
2055-03-01,285.076569,298.251007,1.198987
2055-03-02,285.868805,293.172272,1.362705
2055-03-03,284.287598,296.416260,0.000000
2055-03-04,285.019745,296.266357,0.000000
2055-03-05,281.192230,296.942749,0.000000
2055-03-06,283.459503,297.205292,0.000000
2055-03-07,285.282318,291.323730,0.000000
2055-03-08,278.727814,288.834167,0.000000
2055-03-09,278.809631,291.868011,0.000000
2055-03-10,278.403503,293.888092,0.000000
2055-03-11,282.577728,297.326874,0.000000
2055-03-12,286.352264,297.224274,0.000000
2055-03-13,271.258759,294.395111,0.000000
2055-03-14,278.322357,299.677551,0.000000
2055-03-15,289.760651,298.844818,3.583725
2055-03-16,287.789490,298.407471,15.337729
2055-03-17,286.681641,292.394104,1.326574
2055-03-18,281.314636,297.078949,0.000000
2055-03-19,282.763885,301.559845,0.000000
2055-03-20,290.173035,302.842224,0.600372
2055-03-21,284.047974,294.699921,0.000000
2055-03-22,285.114227,298.263397,0.000000
2055-03-23,290.586090,299.930786,0.000000
2055-03-24,290.354126,300.874939,0.000000
2055-03-25,290.017120,299.913330,2.243639
2055-03-26,289.707458,298.911285,0.000000
2055-03-27,287.639465,293.778381,0.000000
2055-03-28,283.114319,301.089539,0.000000
2055-03-29,287.926453,303.252838,0.000000
2055-03-30,287.348724,304.527466,0.000000
2055-03-31,290.035187,304.729614,0.000000
2055-04-01,282.111694,305.452271,0.000000
2055-04-02,283.083282,306.416351,0.000000
2055-04-03,287.050995,305.771851,0.000000
2055-04-04,286.150360,307.211823,0.000000
2055-04-05,290.312958,307.018158,0.000000
2055-04-06,283.504913,307.110596,0.000000
2055-04-07,283.153595,306.883789,0.000000
2055-04-08,285.366730,307.641205,0.000000
2055-04-09,288.015717,309.700562,0.000000
2055-04-10,288.977997,308.087891,0.000000
2055-04-11,282.656891,306.023926,0.383804
2055-04-12,283.103821,306.677612,0.000000
2055-04-13,285.306824,306.855560,0.000000
2055-04-14,286.199493,306.680908,0.000000
2055-04-15,284.462555,304.971252,0.000000
2055-04-16,286.325073,306.345245,0.000000
2055-04-17,290.879395,307.541412,0.000000
2055-04-18,289.944733,307.411041,0.000000
2055-04-19,285.021301,306.073944,0.000000
2055-04-20,291.601074,306.378326,0.000000
2055-04-21,293.384949,306.562225,0.000000
2055-04-22,293.746735,307.373169,0.000000
2055-04-23,295.120789,307.091370,0.000000
2055-04-24,294.169556,308.162384,0.000000
2055-04-25,294.426605,308.414185,0.000000
2055-04-26,296.194183,307.758270,0.000000
2055-04-27,293.753967,307.796753,0.000000
2055-04-28,295.040985,305.715057,0.000000
2055-04-29,295.666718,306.503998,0.000000
2055-04-30,294.437256,308.241089,0.000000
2055-05-01,296.473511,310.622833,0.000000
2055-05-02,295.822510,310.904633,0.000000
2055-05-03,295.443085,308.686432,0.000000
2055-05-04,295.927948,310.461121,0.000000
2055-05-05,292.681000,311.184845,0.000000
2055-05-06,297.204285,310.306641,0.000000
2055-05-07,294.364532,307.084198,0.000000
2055-05-08,295.175385,308.032349,0.000000
2055-05-09,296.034149,308.386963,0.000000
2055-05-10,295.793671,307.594452,0.000000
2055-05-11,295.180573,307.264984,0.000000
2055-05-12,295.661896,308.259521,0.000000
2055-05-13,295.277130,308.053406,6.131512
2055-05-14,293.870453,307.092896,2.694955
2055-05-15,293.211975,307.671143,0.000000
2055-05-16,294.577209,309.118469,0.000000
2055-05-17,295.692017,309.148041,0.000000
2055-05-18,296.197266,307.559235,0.000000
2055-05-19,288.443298,306.687195,0.000000
2055-05-20,286.803406,308.667786,0.000000
2055-05-21,293.153320,309.892303,0.000000
2055-05-22,293.566620,309.821228,0.000000
2055-05-23,287.143372,309.473846,0.000000
2055-05-24,289.471619,308.892975,0.000000
2055-05-25,294.943298,308.311493,0.000000
2055-05-26,295.512115,306.400085,1.782621
2055-05-27,295.604767,307.552521,0.331967
2055-05-28,295.135468,309.356842,0.418588
2055-05-29,294.808929,309.701508,0.000000
2055-05-30,295.733429,309.480347,0.000000
2055-05-31,297.755127,306.913116,0.728664
2055-06-01,297.721313,307.706818,0.000000
2055-06-02,297.705658,307.751526,0.000000
2055-06-03,297.438263,307.690369,0.000000
2055-06-04,297.827026,308.399200,0.000000
2055-06-05,297.302124,307.484344,0.000000
2055-06-06,296.990845,307.045807,0.000000
2055-06-07,296.600616,306.430756,0.000000
2055-06-08,296.652191,308.233643,0.000000
2055-06-09,296.415619,308.590790,0.000000
2055-06-10,295.969452,308.539825,0.000000
2055-06-11,296.061401,307.950989,0.000000
2055-06-12,295.433746,307.566040,0.000000
2055-06-13,294.310364,308.305634,0.000000
2055-06-14,293.400146,309.109924,0.000000
2055-06-15,295.920685,310.677002,0.000000
2055-06-16,298.965668,310.838989,0.000000
2055-06-17,299.842529,310.300537,0.000000
2055-06-18,297.976044,309.583618,1.303613
2055-06-19,297.151093,308.946045,2.924313
2055-06-20,296.735870,308.869873,0.000000
2055-06-21,297.031586,309.536469,0.000000
2055-06-22,297.923370,309.153931,0.000000
2055-06-23,298.464417,308.038239,0.000000
2055-06-24,298.397858,309.175476,4.122275
2055-06-25,298.712433,306.676727,2.850875
2055-06-26,298.153992,306.636200,6.186534
2055-06-27,297.714294,305.018738,2.547371
2055-06-28,296.987946,305.186279,0.000000
2055-06-29,297.096130,306.376495,0.000000
2055-06-30,297.131378,307.338776,0.000000
2055-07-01,297.750244,309.609467,0.000000
2055-07-02,298.527069,311.034241,0.000000
2055-07-03,298.321564,311.179657,0.000000
2055-07-04,298.718781,310.421509,0.000000
2055-07-05,297.782654,308.853149,0.000000
2055-07-06,297.598450,306.862793,2.048531
2055-07-07,297.348724,303.846191,6.350179
2055-07-08,294.130127,305.906158,0.000000
2055-07-09,297.607178,308.948456,0.000000
2055-07-10,299.164337,309.456543,0.000000
2055-07-11,298.859222,309.539734,0.000000
2055-07-12,297.748718,310.617035,0.000000
2055-07-13,297.350403,312.223206,0.000000
2055-07-14,299.629974,312.069153,0.000000
2055-07-15,299.027313,307.881348,0.000000
2055-07-16,297.866577,308.406067,0.000000
2055-07-17,297.867493,309.086151,0.000000
2055-07-18,298.425598,309.240448,0.000000
2055-07-19,298.480042,307.932831,0.323571
2055-07-20,299.173706,308.212921,3.952578
2055-07-21,298.692566,306.251984,0.000000
2055-07-22,297.826569,307.472137,0.000000
2055-07-23,297.287292,307.593872,0.000000
2055-07-24,298.004639,309.032562,0.000000
2055-07-25,296.627594,311.538483,0.000000
2055-07-26,297.116821,312.508087,1.852919
2055-07-27,299.696259,313.036133,0.000000
2055-07-28,300.447144,312.801208,0.789729
2055-07-29,299.798523,311.912140,0.000000
2055-07-30,298.799133,312.308014,0.000000
2055-07-31,299.330750,311.129883,0.000000
2055-08-01,299.182312,308.333496,0.000000
2055-08-02,299.370361,310.167084,0.000000
2055-08-03,297.628632,312.178467,0.000000
2055-08-04,298.155670,313.458313,0.000000
2055-08-05,298.571625,313.651581,0.517513
2055-08-06,298.806946,313.375244,0.000000
2055-08-07,299.458679,313.956909,0.000000
2055-08-08,301.126099,314.879333,0.000000
2055-08-09,302.461243,315.266235,0.475923
2055-08-10,301.428040,316.238800,0.000000
2055-08-11,302.107849,315.688782,0.000000
2055-08-12,299.611481,313.235565,0.000000
2055-08-13,298.467896,310.626434,0.000000
2055-08-14,299.042999,309.789764,1.298613
2055-08-15,298.914825,309.165894,1.961224
2055-08-16,298.770477,309.171509,0.570123
2055-08-17,298.272461,311.202820,0.000000
2055-08-18,297.789856,312.075806,0.000000
2055-08-19,297.604065,313.179474,0.000000
2055-08-20,297.831696,313.191711,0.000000
2055-08-21,299.321350,313.729126,0.425934
2055-08-22,301.469025,314.090546,1.176203
2055-08-23,298.523315,311.024658,0.000000
2055-08-24,299.716217,310.076996,1.293424
2055-08-25,294.865173,307.007294,14.158870
2055-08-26,298.178741,304.711853,10.871134
2055-08-27,296.684113,308.208893,0.000000
2055-08-28,297.004974,308.657867,0.000000
2055-08-29,297.206665,307.265350,0.608209
2055-08-30,297.883728,307.912598,0.000000
2055-08-31,297.106689,308.800659,0.000000
2055-09-01,295.792999,309.398254,0.523764
2055-09-02,296.823334,310.472351,0.837587
2055-09-03,297.220886,310.656189,0.000000
2055-09-04,300.025787,307.835724,0.000000
2055-09-05,298.424438,307.094818,2.558396
2055-09-06,296.802246,310.050018,1.811520
2055-09-07,298.933502,311.660706,6.735450
2055-09-08,296.913239,312.200806,0.487144
2055-09-09,297.985291,312.051666,0.279446
2055-09-10,298.968842,311.782959,0.000000
2055-09-11,297.727966,311.680359,0.000000
2055-09-12,297.383392,310.139709,0.000000
2055-09-13,296.024628,308.091248,0.000000
2055-09-14,297.052002,307.906433,0.000000
2055-09-15,295.331604,308.794006,0.950640
2055-09-16,297.565765,309.474518,0.000000
2055-09-17,298.617126,309.219543,0.000000
2055-09-18,298.827759,309.049957,0.000000
2055-09-19,299.109619,309.959900,0.000000
2055-09-20,298.145203,310.904327,16.969978
2055-09-21,297.082642,305.580750,3.136718
2055-09-22,297.755951,305.739258,0.532684
2055-09-23,295.875916,305.550140,0.401642
2055-09-24,293.042114,306.417236,1.415228
2055-09-25,294.039948,304.341278,3.749669
2055-09-26,295.537628,302.799988,10.127249
2055-09-27,296.282288,303.280182,3.215335
2055-09-28,295.948700,305.525269,0.000000
2055-09-29,296.471466,306.083252,0.000000
2055-09-30,294.693054,307.072418,0.000000
2055-10-01,294.142181,306.760101,0.000000
2055-10-02,294.492920,307.332062,0.000000
2055-10-03,293.398376,307.989319,24.656410
2055-10-04,293.576233,303.092133,82.645676
2055-10-05,292.765961,301.781982,38.950974
2055-10-06,290.581665,300.138092,30.042137
2055-10-07,290.793579,298.078278,45.479961
2055-10-08,294.113220,299.339111,2.211735
2055-10-09,294.126404,299.728363,0.000000
2055-10-10,295.058868,299.452942,2.019516
2055-10-11,294.023560,298.216431,3.149899
2055-10-12,297.035278,301.907410,8.704133
2055-10-13,293.786957,301.433258,6.642866
2055-10-14,291.586548,298.156830,3.881677
2055-10-15,291.390625,291.390625,0.342818
2055-10-16,289.698547,291.384460,0.000000
2055-10-17,284.429352,292.797913,0.000000
2055-10-18,286.571075,296.934143,0.000000
2055-10-19,286.226837,296.815979,0.000000
2055-10-20,288.229248,296.730316,0.000000
2055-10-21,286.682617,296.531433,0.000000
2055-10-22,284.197144,297.151306,0.000000
2055-10-23,283.319611,297.348419,0.000000
2055-10-24,283.852295,298.553467,0.000000
2055-10-25,285.317535,299.314850,0.000000
2055-10-26,288.167084,300.003906,0.000000
2055-10-27,291.278381,299.431335,0.000000
2055-10-28,294.479156,301.487976,4.696132
2055-10-29,285.230255,300.592499,19.884958
2055-10-30,286.532715,288.829529,5.060840
2055-10-31,289.496368,295.347534,0.522234
2055-11-01,292.412903,296.276886,0.000000
2055-11-02,284.998138,293.109528,0.000000
2055-11-03,289.206573,295.280792,1.850283
2055-11-04,294.818787,299.950775,5.268010
2055-11-05,296.852844,302.508667,8.964807
2055-11-06,287.902496,298.208008,0.000000
2055-11-07,290.149384,296.940399,0.000000
2055-11-08,285.192200,291.883606,0.000000
2055-11-09,288.205719,291.886444,0.000000
2055-11-10,284.906128,294.002197,0.000000
2055-11-11,284.328796,295.109314,0.000000
2055-11-12,282.116669,293.930359,0.000000
2055-11-13,284.257294,295.313019,0.000000
2055-11-14,285.989441,301.236206,0.000000
2055-11-15,285.321533,302.463623,0.000000
2055-11-16,287.332764,302.414825,0.000000
2055-11-17,288.773132,302.868896,0.334988
2055-11-18,289.235138,301.811676,0.000000
2055-11-19,281.308380,295.508759,0.000000
2055-11-20,276.119507,295.799744,0.328536
2055-11-21,274.317780,296.153442,0.000000
2055-11-22,274.470795,299.095398,0.000000
2055-11-23,282.090332,299.366852,0.347255
2055-11-24,285.314728,298.987213,0.000000
2055-11-25,282.020844,300.427948,0.000000
2055-11-26,279.313293,300.709320,0.000000
2055-11-27,280.387268,301.420074,0.000000
2055-11-28,285.683167,301.061157,0.000000
2055-11-29,289.846741,300.669312,6.888953
2055-11-30,285.072449,296.261688,20.610399
2055-12-01,286.397156,289.496246,1.289049
2055-12-02,277.078186,286.549072,5.617193
2055-12-03,283.503662,289.479004,1.245290
2055-12-04,282.832520,289.396179,0.000000
2055-12-05,278.626434,283.744904,0.000000
2055-12-06,275.440033,281.208862,0.000000
2055-12-07,276.475006,283.531769,11.968461
2055-12-08,281.824493,286.440430,2.715385
2055-12-09,278.287689,287.451691,0.000000
2055-12-10,281.667023,286.862366,1.291310
2055-12-11,278.163055,289.531311,0.313630
2055-12-12,278.360870,290.917877,0.000000
2055-12-13,275.878387,291.095612,0.000000
2055-12-14,277.979553,289.492767,0.000000
2055-12-15,274.710541,289.675568,0.000000
2055-12-16,278.725128,285.691589,0.000000
2055-12-17,279.616180,285.138947,0.000000
2055-12-18,283.303436,286.864624,0.000000
2055-12-19,283.145905,288.962860,0.000000
2055-12-20,279.112610,287.490570,0.000000
2055-12-21,278.363312,283.441376,0.000000
2055-12-22,277.126648,287.796387,0.000000
2055-12-23,274.955017,288.425629,0.000000
2055-12-24,281.881683,290.622559,0.000000
2055-12-25,287.137634,294.022156,0.000000
2055-12-26,287.246552,296.648224,0.000000
2055-12-27,280.328522,295.629974,0.000000
2055-12-28,283.726562,294.531647,0.415831
2055-12-29,283.941589,295.780945,1.014795
2055-12-30,284.633362,294.301819,0.000000
2055-12-31,287.816559,293.952728,21.261364
2056-01-01,283.726013,291.910767,1.868500
2056-01-02,283.090973,283.636383,2.036072
2056-01-03,280.905609,286.047852,10.459734
2056-01-04,278.829376,288.400238,0.000000
2056-01-05,279.753662,294.549774,0.000000
2056-01-06,280.165131,295.975677,0.000000
2056-01-07,282.341003,298.979919,0.000000
2056-01-08,285.668762,299.720306,0.388267
2056-01-09,288.223358,299.533569,0.703543
2056-01-10,290.477142,299.884918,0.817514
2056-01-11,286.273743,300.177917,1.882004
2056-01-12,277.378876,287.551941,1.332723
2056-01-13,272.285492,274.228210,1.222433
2056-01-14,266.728882,266.728882,1.874282
2056-01-15,270.393463,270.793365,4.799282
2056-01-16,270.357666,274.806305,5.380970
2056-01-17,271.142090,276.658569,0.000000
2056-01-18,275.216736,281.666168,9.145668
2056-01-19,273.735382,278.297760,22.259462
2056-01-20,270.488068,274.504578,47.772781
2056-01-21,277.161438,288.556274,9.341724
2056-01-22,276.533295,276.533295,0.485261
2056-01-23,275.602478,275.602478,0.000000
2056-01-24,271.241852,276.101135,0.000000
2056-01-25,272.861267,279.679504,0.000000
2056-01-26,280.419739,280.419739,0.000000
2056-01-27,274.234222,280.013184,0.000000
2056-01-28,276.375824,291.339111,0.000000
2056-01-29,280.535004,291.644867,0.000000
2056-01-30,279.095062,291.147278,0.000000
2056-01-31,280.459259,281.079712,0.000000
2056-02-01,280.291199,281.905151,0.000000
2056-02-02,276.774170,285.908905,0.000000
2056-02-03,278.624603,293.384064,0.000000
2056-02-04,277.526794,293.301514,0.000000
2056-02-05,281.900726,290.085571,2.845302
2056-02-06,278.516479,285.937347,49.798367
2056-02-07,276.938690,281.677673,22.282038
2056-02-08,279.208801,279.845917,0.000000
2056-02-09,278.474609,282.403412,0.000000
2056-02-10,276.894379,282.524200,0.000000
2056-02-11,277.567902,281.697388,0.000000
2056-02-12,278.035736,284.390167,0.000000
2056-02-13,278.186981,285.652496,0.000000
2056-02-14,279.560333,288.246765,0.000000
2056-02-15,286.602753,296.877472,0.683305
2056-02-16,282.621887,295.811127,0.000000
2056-02-17,276.352631,289.918701,0.000000
2056-02-18,282.325623,289.287933,0.000000
2056-02-19,287.609314,294.703308,5.606131
2056-02-20,277.627075,293.327332,0.000000
2056-02-21,278.114960,292.011017,0.000000
2056-02-22,280.961212,291.713074,0.000000
2056-02-23,288.705688,291.845154,4.032960
2056-02-24,289.201904,293.332611,4.643059
2056-02-25,288.255371,294.473999,6.865600
2056-02-26,288.614075,296.138489,3.122922
2056-02-27,283.118164,294.286926,0.000000
2056-02-28,282.728088,288.462738,0.000000
2056-02-29,283.630188,287.990143,0.480188
2056-03-01,284.532257,287.517548,0.960376
2056-03-02,285.019714,290.011993,0.417898
2056-03-03,285.191101,295.428650,0.000000
2056-03-04,284.852020,296.170441,0.000000
2056-03-05,290.113739,297.285400,0.000000
2056-03-06,289.652100,299.857574,0.000000
2056-03-07,285.427246,301.463562,0.000000
2056-03-08,290.892883,301.008026,10.628005
2056-03-09,292.922150,297.639343,4.716295
2056-03-10,284.161499,299.011902,0.000000
2056-03-11,290.339447,297.908966,1.453711
2056-03-12,282.087341,296.994202,0.000000
2056-03-13,284.640900,296.595123,0.000000
2056-03-14,282.077820,292.207428,0.000000
2056-03-15,279.790344,290.990631,0.000000
2056-03-16,288.647430,295.564148,0.874934
2056-03-17,279.614685,294.967316,0.000000
2056-03-18,287.122620,294.402100,0.313787
2056-03-19,281.994598,294.915405,0.000000
2056-03-20,286.778564,297.385437,0.000000
2056-03-21,291.213379,297.692749,0.991420
2056-03-22,278.945038,295.737427,0.000000
2056-03-23,280.866669,293.194733,0.000000
2056-03-24,278.212067,294.531494,0.000000
2056-03-25,290.243225,297.394379,5.489292
2056-03-26,290.187134,300.181061,13.610805
2056-03-27,288.528473,293.957001,1.125495
2056-03-28,281.703491,292.823273,0.000000
2056-03-29,282.533203,296.867950,0.000000
2056-03-30,286.562805,300.949249,0.000000
2056-03-31,286.367645,299.483185,4.174655
2056-04-01,283.613800,285.190857,1.359610
2056-04-02,279.918182,287.525574,0.000000
2056-04-03,284.039093,290.685760,0.000000
2056-04-04,290.532593,297.385773,1.009951
2056-04-05,287.438599,300.018768,1.175440
2056-04-06,285.121552,302.449738,0.000000
2056-04-07,286.684570,304.072052,0.314067
2056-04-08,286.056763,305.311493,0.000000
2056-04-09,286.575439,305.986206,0.000000
