#Variables:
#tasmin_CNRM-CM5_rcp45(K):Daily Minimum Near-Surface Air Temperature
#tasmax_CNRM-CM5_rcp45(K):Daily Maximum Near-Surface Air Temperature
#pr_CNRM-CM5_rcp45(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_CNRM-CM5_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_tasmax_CNRM-CM5_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_pr_CNRM-CM5_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_CNRM-CM5_rcp45(K),tasmax_CNRM-CM5_rcp45(K),pr_CNRM-CM5_rcp45(mm)"
""
yyyy-mm-dd,tasmin_CNRM-CM5_rcp45(K),tasmax_CNRM-CM5_rcp45(K),pr_CNRM-CM5_rcp45(mm)
2039-04-13,286.204468,303.744141,0.000000
2039-04-14,286.928101,304.508331,0.000000
2039-04-15,289.320282,306.771851,0.000000
2039-04-16,288.163147,306.602173,0.000000
2039-04-17,290.596039,307.092651,0.000000
2039-04-18,291.513519,308.549988,0.000000
2039-04-19,292.425140,306.823700,0.000000
2039-04-20,292.244995,304.478607,0.000000
2039-04-21,293.501221,306.414276,0.000000
2039-04-22,293.345703,308.966583,0.000000
2039-04-23,293.384491,307.304352,0.000000
2039-04-24,290.400146,306.862061,0.000000
2039-04-25,290.564178,307.879730,0.000000
2039-04-26,293.402405,305.077087,0.000000
2039-04-27,292.842255,303.581177,0.000000
2039-04-28,292.729858,305.278473,0.000000
2039-04-29,292.826111,306.311340,0.000000
2039-04-30,293.209778,309.097168,0.359387
2039-05-01,294.983093,309.800568,0.000000
2039-05-02,295.250000,313.803192,0.000000
2039-05-03,295.689423,313.874542,0.000000
2039-05-04,296.456787,313.805878,0.000000
2039-05-05,295.372650,313.106445,0.000000
2039-05-06,295.386780,311.944946,0.000000
2039-05-07,295.881897,311.451324,0.000000
2039-05-08,296.101929,310.910126,0.000000
2039-05-09,297.130219,308.469971,2.409405
2039-05-10,296.067841,308.765869,9.097517
2039-05-11,298.503784,305.947845,0.000000
2039-05-12,296.305359,309.143158,0.000000
2039-05-13,296.936035,309.854065,0.000000
2039-05-14,297.792572,309.185822,0.000000
2039-05-15,298.196289,305.389343,9.702415
2039-05-16,287.114594,304.963043,0.000000
2039-05-17,289.141266,308.400635,0.000000
2039-05-18,293.185669,307.012604,0.000000
2039-05-19,295.072113,306.157928,0.000000
2039-05-20,295.735321,308.634216,0.000000
2039-05-21,297.856323,308.733978,0.000000
2039-05-22,296.664917,304.733124,0.344058
2039-05-23,293.889832,302.979004,0.322196
2039-05-24,288.559570,302.488953,0.000000
2039-05-25,288.693787,306.925568,0.000000
2039-05-26,294.791229,309.093536,2.495358
2039-05-27,295.227722,308.208954,0.000000
2039-05-28,292.867798,305.085968,0.000000
2039-05-29,292.320404,307.877716,0.000000
2039-05-30,294.432190,310.774445,0.000000
2039-05-31,296.956116,312.269226,0.000000
2039-06-01,297.818054,313.059418,0.000000
2039-06-02,298.668182,312.624756,0.000000
2039-06-03,299.993195,312.712585,0.000000
2039-06-04,299.161133,312.290131,0.000000
2039-06-05,299.887238,311.935028,0.000000
2039-06-06,297.298615,312.056244,0.000000
2039-06-07,296.619263,312.051758,0.000000
2039-06-08,297.220215,313.364319,0.000000
2039-06-09,298.421906,314.400818,0.000000
2039-06-10,298.884705,311.453705,0.000000
2039-06-11,296.058014,311.386627,0.000000
2039-06-12,296.978241,312.975739,0.719484
2039-06-13,297.784668,311.435211,0.000000
2039-06-14,296.721771,309.950317,0.000000
2039-06-15,293.395905,308.522888,0.000000
2039-06-16,293.366516,310.405762,0.000000
2039-06-17,296.207428,312.079651,0.000000
2039-06-18,294.647186,311.897095,0.000000
2039-06-19,294.828156,312.570221,0.000000
2039-06-20,298.823730,313.983521,0.000000
2039-06-21,302.001068,312.658569,0.475753
2039-06-22,297.907715,308.937408,0.396153
2039-06-23,298.124908,309.645142,17.675653
2039-06-24,298.660980,306.955414,9.426344
2039-06-25,297.810822,306.829956,0.000000
2039-06-26,298.032501,308.201019,7.020455
2039-06-27,298.739990,307.277771,2.982181
2039-06-28,298.029205,306.631805,0.493734
2039-06-29,297.322662,305.029816,2.751072
2039-06-30,296.005035,307.600677,0.000000
2039-07-01,296.196625,307.257538,0.000000
2039-07-02,296.672089,307.339905,0.548028
2039-07-03,297.009644,307.220673,0.000000
2039-07-04,296.716278,303.805450,27.318687
2039-07-05,298.144043,307.762054,0.415578
2039-07-06,297.112946,310.113495,0.000000
2039-07-07,297.322327,311.842194,0.000000
2039-07-08,298.547394,312.901093,0.000000
2039-07-09,299.405396,312.531006,0.949882
2039-07-10,299.201874,311.917816,0.000000
2039-07-11,300.512939,311.759094,0.000000
2039-07-12,299.608124,312.383453,0.000000
2039-07-13,300.328766,310.805634,3.784828
2039-07-14,298.643982,308.915466,0.000000
2039-07-15,297.883942,309.651245,0.000000
2039-07-16,298.802063,310.398315,0.547395
2039-07-17,298.948334,306.033752,0.000000
2039-07-18,299.077179,311.343628,0.000000
2039-07-19,298.621460,313.027069,0.000000
2039-07-20,299.251892,313.461548,0.000000
2039-07-21,299.433197,311.218872,0.000000
2039-07-22,299.716980,308.601318,0.000000
2039-07-23,298.549805,307.979340,0.000000
2039-07-24,298.317566,309.142609,0.560381
2039-07-25,298.019623,311.036224,0.000000
2039-07-26,298.392975,310.961884,0.000000
2039-07-27,299.019592,311.059692,0.000000
2039-07-28,299.011871,311.714539,0.000000
2039-07-29,298.806702,311.743195,0.000000
2039-07-30,298.918030,310.432434,0.501050
2039-07-31,299.794098,308.709076,1.184091
2039-08-01,299.350159,311.361633,0.000000
2039-08-02,299.145813,312.739990,0.000000
2039-08-03,299.435211,312.852905,0.000000
2039-08-04,298.970764,310.976166,0.000000
2039-08-05,299.080353,311.971954,0.000000
2039-08-06,300.292236,312.219177,0.000000
2039-08-07,300.514160,312.322479,0.496351
2039-08-08,300.214508,311.949066,0.000000
2039-08-09,300.133728,312.548981,0.000000
2039-08-10,299.559174,312.510895,0.000000
2039-08-11,298.353851,311.949188,0.000000
2039-08-12,297.734375,311.771576,0.000000
2039-08-13,297.680756,312.003113,0.000000
2039-08-14,298.715973,311.684784,0.000000
2039-08-15,298.231995,311.345123,0.000000
2039-08-16,298.522186,310.724854,0.000000
2039-08-17,298.506561,308.893646,0.000000
2039-08-18,297.626007,309.749878,0.000000
2039-08-19,298.656738,308.713562,0.315668
2039-08-20,297.210205,309.372925,0.000000
2039-08-21,296.739227,311.134735,0.000000
2039-08-22,298.351807,310.840088,0.000000
2039-08-23,298.994232,308.211334,2.438487
2039-08-24,298.368988,306.442902,0.000000
2039-08-25,297.455658,306.798462,0.000000
2039-08-26,297.681519,309.960693,0.000000
2039-08-27,296.962769,311.541351,0.000000
2039-08-28,297.193268,311.522827,0.000000
2039-08-29,298.197083,309.398651,0.995335
2039-08-30,298.493225,309.853607,0.000000
2039-08-31,298.717834,309.189819,0.000000
2039-09-01,298.794739,310.159180,0.000000
2039-09-02,298.486206,310.850098,0.000000
2039-09-03,299.882996,312.353119,0.000000
2039-09-04,300.309692,316.387360,0.000000
2039-09-05,300.300690,313.708496,0.000000
2039-09-06,298.964172,311.272644,0.000000
2039-09-07,300.717865,311.486389,0.000000
2039-09-08,299.589752,309.081848,1.029138
2039-09-09,298.229889,307.234650,2.965444
2039-09-10,297.578644,308.325806,0.000000
2039-09-11,296.983032,308.388672,0.000000
2039-09-12,298.070435,307.159546,1.407794
2039-09-13,297.579529,306.005646,0.000000
2039-09-14,297.111389,304.899414,0.279537
2039-09-15,295.725006,305.945831,0.403215
2039-09-16,296.413147,306.296051,0.000000
2039-09-17,295.587219,305.610199,0.000000
2039-09-18,294.534943,307.509460,0.000000
2039-09-19,294.196594,309.324280,0.000000
2039-09-20,295.286102,309.894379,0.000000
2039-09-21,295.519440,310.361176,0.000000
2039-09-22,296.687469,311.429840,0.000000
2039-09-23,296.865509,309.493591,7.229410
2039-09-24,296.623779,306.373810,9.524207
2039-09-25,297.839722,308.489990,4.827453
2039-09-26,297.221161,304.443176,0.000000
2039-09-27,295.760468,307.495148,0.000000
2039-09-28,296.408356,309.692169,0.000000
2039-09-29,296.981964,309.662781,0.000000
2039-09-30,295.684082,307.208252,0.000000
2039-10-01,295.053680,306.101990,2.028097
2039-10-02,294.270111,305.072601,1.953385
2039-10-03,294.413208,301.086639,0.000000
2039-10-04,289.708801,302.294037,0.000000
2039-10-05,286.990753,304.643768,0.000000
2039-10-06,291.110809,306.208405,0.000000
2039-10-07,290.940063,303.378113,31.664816
2039-10-08,282.641235,294.461975,45.019619
2039-10-09,283.816620,300.000702,0.000000
2039-10-10,285.629669,304.261810,0.000000
2039-10-11,287.806152,306.332031,0.000000
2039-10-12,289.051819,307.063934,0.000000
2039-10-13,291.166962,307.489166,0.000000
2039-10-14,292.673798,307.422333,0.000000
2039-10-15,292.121033,306.154602,0.000000
2039-10-16,290.793762,301.684998,0.000000
2039-10-17,289.345123,303.269196,0.000000
2039-10-18,290.990021,306.661285,0.000000
2039-10-19,293.282898,308.134430,0.000000
2039-10-20,293.736969,305.897614,0.650958
2039-10-21,286.256958,295.576324,143.408997
2039-10-22,282.628876,299.566498,0.000000
2039-10-23,284.982941,300.177216,0.000000
2039-10-24,286.411438,300.205597,0.000000
2039-10-25,287.692078,301.928040,0.000000
2039-10-26,288.237549,297.206421,0.000000
2039-10-27,281.195007,298.115906,0.000000
2039-10-28,287.873444,303.131134,0.000000
2039-10-29,290.669647,303.193451,0.761418
2039-10-30,293.653381,303.948944,0.720636
2039-10-31,292.574066,300.777344,5.028563
2039-11-01,293.492767,303.158264,14.882341
2039-11-02,287.081024,297.491760,0.874839
2039-11-03,281.718658,294.397888,0.000000
2039-11-04,280.430389,291.046356,0.000000
2039-11-05,278.590820,290.074890,0.000000
2039-11-06,277.793488,298.787170,0.000000
2039-11-07,282.693970,301.550690,0.000000
2039-11-08,286.505249,302.553192,0.000000
2039-11-09,289.277557,304.212158,0.000000
2039-11-10,289.978485,305.288147,0.000000
2039-11-11,290.567932,305.115570,0.000000
2039-11-12,289.212982,299.573669,0.000000
2039-11-13,284.536255,297.447906,0.000000
2039-11-14,280.231506,299.868439,0.000000
2039-11-15,281.325958,300.956329,0.000000
2039-11-16,289.257416,296.258972,0.000000
2039-11-17,278.250214,292.075226,5.297922
2039-11-18,270.928925,282.928650,0.000000
2039-11-19,273.419647,290.224518,0.000000
2039-11-20,288.521912,301.210938,0.000000
2039-11-21,280.086426,293.959839,0.000000
2039-11-22,276.470398,293.523682,0.000000
2039-11-23,286.653656,300.762970,0.000000
2039-11-24,282.403107,301.210144,0.000000
2039-11-25,287.857849,303.204712,0.000000
2039-11-26,283.212860,296.334839,0.000000
2039-11-27,275.411957,292.362274,0.000000
2039-11-28,281.120789,294.689850,0.000000
2039-11-29,284.461578,291.562164,0.000000
2039-11-30,283.901062,289.489166,0.905577
2039-12-01,278.093170,293.988251,0.000000
2039-12-02,281.109039,299.459778,0.000000
2039-12-03,286.917206,301.049744,0.000000
2039-12-04,284.453552,302.797638,0.000000
2039-12-05,287.237122,297.413544,0.000000
2039-12-06,281.872162,290.200348,0.000000
2039-12-07,275.716187,286.246613,0.000000
2039-12-08,271.758484,288.486786,0.000000
2039-12-09,276.169037,293.112122,0.000000
2039-12-10,276.824554,295.486847,0.000000
2039-12-11,278.993134,296.532043,0.000000
2039-12-12,284.598755,293.349091,0.000000
2039-12-13,274.642944,291.811279,0.000000
2039-12-14,281.672119,300.083954,0.000000
2039-12-15,285.451843,294.478210,0.000000
2039-12-16,272.408356,288.156891,0.000000
2039-12-17,278.492340,288.557465,0.000000
2039-12-18,284.228088,293.700562,19.022398
2039-12-19,276.350464,292.883057,0.000000
2039-12-20,283.599457,293.773773,0.000000
2039-12-21,285.472351,300.881653,0.526878
2039-12-22,290.984436,298.227448,2.559705
2039-12-23,287.477417,296.871277,0.951782
2039-12-24,277.016449,293.617462,0.000000
2039-12-25,281.612152,292.453827,0.000000
2039-12-26,276.230865,286.677887,0.000000
2039-12-27,272.717743,290.739044,0.000000
2039-12-28,274.384491,290.290344,0.000000
2039-12-29,277.798065,294.206696,0.000000
2039-12-30,286.310089,296.429169,0.990682
2039-12-31,287.020233,291.841064,12.061186
2040-01-01,281.949158,290.893127,15.732918
2040-01-02,282.594788,285.342529,2.228692
2040-01-03,282.845947,287.027161,2.963396
2040-01-04,278.169830,292.606689,0.000000
2040-01-05,280.192139,288.406128,2.001002
2040-01-06,280.102997,290.995056,6.351976
2040-01-07,277.630463,288.326843,0.785261
2040-01-08,271.733032,288.325714,0.000000
2040-01-09,273.732025,288.939545,0.000000
2040-01-10,274.966064,292.138794,0.000000
2040-01-11,275.822845,292.175995,0.000000
2040-01-12,278.544678,294.544342,0.000000
2040-01-13,283.292023,291.449341,3.721592
2040-01-14,283.839447,293.333557,5.131094
2040-01-15,283.699005,294.069611,0.363530
2040-01-16,278.923065,297.870270,0.000000
2040-01-17,276.552979,292.584137,0.000000
2040-01-18,277.762543,296.530060,0.000000
2040-01-19,280.009949,291.982697,0.000000
2040-01-20,271.805115,281.655029,0.000000
2040-01-21,270.064301,282.550018,0.000000
2040-01-22,272.052185,285.368073,0.000000
2040-01-23,274.575806,282.826324,0.000000
2040-01-24,270.339722,281.653534,0.000000
2040-01-25,269.482941,281.741547,0.000000
2040-01-26,275.282745,282.650146,4.189440
2040-01-27,277.379578,281.765564,2.221873
2040-01-28,271.355408,276.898071,8.190934
2040-01-29,273.370361,287.803497,0.000000
2040-01-30,277.890442,292.092499,0.000000
2040-01-31,283.059509,299.115845,0.000000
2040-02-01,280.918030,294.034851,0.000000
2040-02-02,279.511719,300.274902,0.000000
2040-02-03,284.653534,298.437653,0.287442
2040-02-04,273.283173,284.368408,0.000000
2040-02-05,269.562622,285.073212,0.000000
2040-02-06,275.599915,294.757782,0.000000
2040-02-07,281.829468,299.356506,0.000000
2040-02-08,287.091095,294.467926,0.000000
2040-02-09,286.013123,294.246429,0.000000
2040-02-10,285.469910,290.334442,0.000000
2040-02-11,282.379730,286.669952,2.882339
2040-02-12,278.110138,284.717377,0.000000
2040-02-13,271.463470,280.406281,0.000000
2040-02-14,273.999634,289.476135,0.000000
2040-02-15,281.613800,294.851257,0.000000
2040-02-16,285.803650,297.748871,1.571876
2040-02-17,288.409576,300.086395,3.042874
2040-02-18,280.283295,296.415588,0.000000
2040-02-19,274.230682,289.595398,0.000000
2040-02-20,276.290924,294.650543,0.000000
2040-02-21,278.209656,298.639679,0.000000
2040-02-22,283.724792,294.103363,0.000000
2040-02-23,282.962463,295.939453,0.000000
2040-02-24,288.510193,300.462128,3.928646
2040-02-25,281.424164,298.238708,2.492161
2040-02-26,273.644592,293.191803,0.000000
2040-02-27,281.804077,295.038544,0.000000
2040-02-28,279.298340,299.883606,0.731998
2040-02-29,279.604462,296.689453,0.365999
2040-03-01,279.910583,293.495270,0.000000
2040-03-02,276.081268,294.232300,0.000000
2040-03-03,283.617004,296.331238,0.000000
2040-03-04,289.344604,303.286713,3.039263
2040-03-05,278.858582,298.465607,0.340056
2040-03-06,276.077148,287.484650,0.000000
2040-03-07,277.867371,291.548798,0.000000
2040-03-08,280.401550,289.030701,0.000000
2040-03-09,263.739868,280.897644,0.000000
2040-03-10,273.032532,286.676849,0.000000
2040-03-11,287.038116,296.476532,31.905590
2040-03-12,281.776947,300.785858,0.380798
2040-03-13,276.816803,296.701660,0.000000
2040-03-14,274.137695,295.161285,0.000000
2040-03-15,278.033722,297.202515,0.000000
2040-03-16,282.394196,299.320862,0.000000
2040-03-17,287.207733,299.746338,0.000000
2040-03-18,289.191498,302.448853,0.483319
2040-03-19,289.582397,301.665405,0.000000
2040-03-20,290.374786,298.886414,3.162359
2040-03-21,286.292908,301.273438,0.362004
2040-03-22,283.297577,304.373047,0.000000
2040-03-23,287.585663,305.267944,0.000000
2040-03-24,288.492767,306.622467,0.401721
2040-03-25,291.286316,304.232086,0.862284
2040-03-26,283.863159,294.674255,0.000000
2040-03-27,278.986053,298.225281,0.000000
2040-03-28,282.597260,300.350861,2.224608
2040-03-29,291.947388,301.023102,5.590354
2040-03-30,288.244537,295.882080,0.000000
2040-03-31,282.529175,301.238800,0.000000
2040-04-01,286.244873,305.220825,0.000000
2040-04-02,289.785736,304.736084,0.000000
2040-04-03,287.754333,300.859619,0.000000
2040-04-04,281.001221,299.422729,0.000000
2040-04-05,281.344116,301.728607,0.000000
2040-04-06,284.682831,303.612732,0.000000
2040-04-07,286.942566,302.730408,0.000000
2040-04-08,291.431976,299.100098,0.000000
2040-04-09,288.740692,299.299988,0.000000
2040-04-10,291.999451,300.044952,2.102609
2040-04-11,292.836853,301.402924,5.418869
2040-04-12,294.761169,303.435059,0.496871
2040-04-13,293.882629,303.661224,5.061230
2040-04-14,290.702484,305.912781,0.000000
2040-04-15,291.254883,303.132904,0.000000
2040-04-16,288.159119,300.373810,0.000000
2040-04-17,286.774017,302.223785,0.000000
2040-04-18,288.958893,298.752014,0.000000
2040-04-19,291.168274,302.042786,1.220035
2040-04-20,287.724182,300.933136,4.716651
2040-04-21,287.751038,303.881439,0.000000
2040-04-22,288.010010,302.929138,0.000000
2040-04-23,288.631409,300.522400,0.000000
2040-04-24,290.131714,297.179565,1.365927
2040-04-25,288.370331,290.949249,16.297976
2040-04-26,289.712311,298.818481,1.296932
2040-04-27,288.999756,297.505249,1.296420
2040-04-28,292.784729,298.534760,1.700404
2040-04-29,290.981842,297.808746,0.000000
2040-04-30,288.251709,300.791138,0.000000
2040-05-01,291.894165,300.078156,0.000000
2040-05-02,289.259674,302.369904,0.368100
2040-05-03,291.535645,307.418640,0.293218
2040-05-04,294.872131,305.330963,14.492701
2040-05-05,293.026428,299.645203,2.118426
2040-05-06,293.511871,300.389343,46.741287
2040-05-07,293.372437,305.415833,7.150363
2040-05-08,292.481262,304.195862,0.000000
2040-05-09,293.315918,300.981171,1.134893
2040-05-10,293.924194,299.352600,26.224781
2040-05-11,292.763702,303.989380,19.431223
2040-05-12,292.666840,302.505890,13.775879
2040-05-13,293.708923,305.541443,0.000000
2040-05-14,294.560425,309.752136,0.000000
2040-05-15,295.501495,306.187378,0.000000
2040-05-16,293.789429,308.238251,1.281515
2040-05-17,296.798706,303.286835,21.374264
2040-05-18,295.640167,301.321198,13.165494
2040-05-19,296.156342,304.195435,5.176755
2040-05-20,295.076965,302.842651,12.549039
2040-05-21,295.888550,299.926819,4.390544
2040-05-22,296.345062,303.546295,2.590297
2040-05-23,296.831757,303.182861,3.331347
2040-05-24,296.667755,303.973969,14.980350
2040-05-25,298.872253,302.051422,14.209746
2040-05-26,297.609314,302.539917,1.557866
2040-05-27,298.040558,303.116028,0.589028
2040-05-28,297.517059,305.346771,0.000000
2040-05-29,296.477264,303.821960,0.000000
2040-05-30,296.476807,305.248566,0.000000
2040-05-31,296.194275,307.829773,0.000000
2040-06-01,296.038849,307.093353,0.000000
2040-06-02,295.266937,307.222504,0.000000
2040-06-03,297.499786,305.514771,0.000000
2040-06-04,298.684509,306.658112,0.621375
2040-06-05,297.624969,307.154938,0.000000
2040-06-06,297.334106,307.366882,0.000000
2040-06-07,296.988342,308.319763,0.000000
2040-06-08,296.969543,306.638947,0.000000
2040-06-09,295.958221,306.582031,0.000000
2040-06-10,295.405579,308.325714,0.000000
2040-06-11,296.930145,306.658752,4.040708
2040-06-12,296.948273,304.837646,3.950035
2040-06-13,295.990448,303.715759,4.887899
2040-06-14,296.575745,307.403046,0.000000
2040-06-15,296.187592,307.258575,0.000000
2040-06-16,296.654755,308.410309,0.000000
2040-06-17,297.176483,308.635651,0.000000
2040-06-18,297.365387,308.587311,0.000000
2040-06-19,297.472961,308.853790,0.000000
2040-06-20,297.515442,308.872192,0.000000
2040-06-21,297.071350,307.930939,0.000000
2040-06-22,296.910919,308.770081,0.000000
2040-06-23,297.321075,309.848938,0.000000
2040-06-24,298.186157,310.308167,0.000000
2040-06-25,297.832367,308.732422,0.000000
2040-06-26,296.573944,307.633514,0.000000
2040-06-27,296.245544,306.713043,0.000000
2040-06-28,296.766998,307.162598,0.000000
2040-06-29,297.111237,307.029663,0.000000
2040-06-30,296.233429,309.055481,0.000000
2040-07-01,295.721344,309.477692,0.000000
2040-07-02,296.667358,309.297729,0.000000
2040-07-03,296.549774,309.296326,0.454048
2040-07-04,298.092041,308.867706,0.000000
2040-07-05,297.270386,309.107452,0.000000
2040-07-06,297.981415,311.685150,0.000000
2040-07-07,298.301483,312.662201,0.000000
2040-07-08,298.710510,312.371887,0.531152
2040-07-09,298.458710,312.439972,0.000000
2040-07-10,298.404388,310.351746,0.000000
2040-07-11,297.930206,309.457520,0.000000
2040-07-12,297.855011,309.936066,0.000000
2040-07-13,298.599060,311.332825,0.000000
2040-07-14,299.389648,311.143616,0.000000
2040-07-15,299.097748,310.672577,0.000000
2040-07-16,298.040344,311.589813,0.000000
2040-07-17,297.609894,311.170410,0.000000
2040-07-18,298.868530,310.201019,0.000000
2040-07-19,298.519745,308.796570,0.000000
2040-07-20,297.459442,307.292664,0.000000
2040-07-21,296.631592,307.844238,1.976729
2040-07-22,296.521973,309.618988,0.000000
2040-07-23,297.528320,311.261169,0.000000
2040-07-24,298.305878,311.538300,0.000000
2040-07-25,298.799103,311.038818,0.000000
2040-07-26,299.197968,308.235535,0.000000
2040-07-27,299.185883,307.701904,1.414730
2040-07-28,296.953125,306.615875,0.000000
2040-07-29,296.449951,309.146088,0.000000
2040-07-30,296.676697,310.102905,0.000000
2040-07-31,297.559509,309.010742,0.967246
2040-08-01,298.042145,306.507507,1.719314
2040-08-02,296.773560,307.580444,1.735196
2040-08-03,297.708771,305.568054,14.256872
2040-08-04,298.771667,306.241028,5.508215
2040-08-05,297.842163,308.623901,0.000000
2040-08-06,296.611053,309.665894,0.000000
2040-08-07,297.427643,309.803436,0.000000
2040-08-08,297.786926,310.575256,0.292874
2040-08-09,297.459808,309.865112,0.000000
2040-08-10,297.148743,309.096771,0.513999
2040-08-11,297.332733,306.967194,4.198335
2040-08-12,296.363892,306.021698,3.699660
2040-08-13,295.235291,308.041107,0.000000
2040-08-14,294.192657,311.109009,0.000000
2040-08-15,295.643005,310.587494,0.000000
2040-08-16,297.087433,311.096161,0.000000
2040-08-17,296.515472,311.453064,0.000000
2040-08-18,297.161591,311.434998,0.000000
2040-08-19,297.303192,311.210114,0.000000
2040-08-20,299.104126,311.058716,0.293073
2040-08-21,299.095428,311.047150,0.746476
2040-08-22,298.936615,308.029968,2.916346
2040-08-23,296.266602,309.074615,0.579440
2040-08-24,296.516754,311.495148,0.000000
2040-08-25,297.826874,311.871216,0.000000
2040-08-26,296.840210,312.131775,0.000000
2040-08-27,298.504761,312.631287,0.000000
2040-08-28,299.452698,312.423645,0.311543
2040-08-29,297.378571,310.188446,0.000000
2040-08-30,296.930023,309.434509,0.000000
2040-08-31,298.503113,311.091827,0.000000
2040-09-01,298.265900,311.336700,0.334744
2040-09-02,297.893555,310.573456,0.000000
2040-09-03,298.900940,309.308380,2.922617
2040-09-04,297.810730,307.304413,4.437649
2040-09-05,297.085663,305.169373,2.762500
2040-09-06,296.128723,305.671082,0.777557
2040-09-07,296.296326,307.339172,0.000000
2040-09-08,296.247742,308.224426,0.000000
2040-09-09,296.917053,306.320740,0.000000
2040-09-10,296.278412,306.532959,1.719871
2040-09-11,297.494019,305.072754,6.361900
2040-09-12,297.103699,308.373016,5.873282
2040-09-13,297.416168,307.552277,0.000000
2040-09-14,298.976624,311.982086,9.065850
2040-09-15,298.786377,306.136658,18.248350
2040-09-16,288.283997,302.461884,0.291433
2040-09-17,284.260986,304.739044,0.000000
2040-09-18,289.158356,306.268921,0.000000
2040-09-19,293.214355,308.250977,0.299127
2040-09-20,294.726868,304.408752,9.919348
2040-09-21,295.471375,303.314148,0.301304
2040-09-22,294.204834,305.009094,0.000000
2040-09-23,289.804596,306.114807,0.000000
2040-09-24,292.367340,305.903381,0.000000
2040-09-25,295.567657,305.401001,1.551826
2040-09-26,295.584747,302.716125,0.299540
2040-09-27,293.479797,304.888519,0.447429
2040-09-28,293.215302,302.911926,13.247107
2040-09-29,295.037201,306.735657,1.722629
2040-09-30,293.345184,305.352661,32.827549
2040-10-01,282.172852,291.735260,2.264156
2040-10-02,285.452209,299.441071,0.000000
2040-10-03,285.527374,301.255432,0.000000
2040-10-04,293.447601,302.863220,8.353607
2040-10-05,295.131561,304.917572,5.893276
2040-10-06,296.462311,305.663300,6.000781
2040-10-07,293.448883,301.454041,49.631008
2040-10-08,293.969482,297.787811,16.153028
2040-10-09,294.245544,299.414886,0.683100
2040-10-10,290.392242,300.623932,0.000000
2040-10-11,287.880890,303.452698,0.000000
2040-10-12,292.344940,306.591827,0.000000
2040-10-13,290.399872,304.262054,6.824421
2040-10-14,291.470215,302.644623,0.000000
2040-10-15,291.586182,301.671600,0.000000
2040-10-16,291.020020,297.062073,14.498738
2040-10-17,291.892029,298.599426,12.319492
2040-10-18,290.160980,300.358765,0.000000
2040-10-19,288.208862,300.319427,0.000000
2040-10-20,288.034821,299.652344,0.924281
2040-10-21,294.029846,302.187805,38.725784
2040-10-22,294.550049,303.284729,2.032111
2040-10-23,292.667938,302.441284,16.024506
2040-10-24,291.876953,301.335785,6.853600
2040-10-25,292.340698,299.212585,19.128088
2040-10-26,291.099304,295.927795,5.500616
2040-10-27,286.443451,297.237976,0.000000
2040-10-28,284.589142,298.256989,0.000000
2040-10-29,283.611176,297.632629,0.000000
2040-10-30,283.357697,297.659454,0.000000
2040-10-31,284.218384,298.484741,0.000000
2040-11-01,281.619934,298.476318,0.000000
2040-11-02,284.371826,303.265198,0.000000
2040-11-03,286.246887,305.112518,0.000000
2040-11-04,287.868652,304.553009,0.000000
2040-11-05,288.177216,301.858856,0.000000
2040-11-06,284.578918,295.511597,0.000000
2040-11-07,281.957977,297.388733,0.000000
2040-11-08,284.242981,299.219330,0.000000
2040-11-09,286.374268,299.173920,0.000000
2040-11-10,286.190552,300.656464,0.000000
2040-11-11,286.807312,297.641327,0.606507
2040-11-12,280.354279,293.147034,0.000000
2040-11-13,279.619873,296.066498,0.000000
2040-11-14,285.521301,300.794556,0.000000
2040-11-15,291.667603,302.525543,2.814503
2040-11-16,285.968903,295.826874,0.000000
2040-11-17,288.325378,293.856323,1.219864
2040-11-18,289.657684,298.285767,12.757110
2040-11-19,286.948334,299.051117,0.000000
2040-11-20,288.894836,299.040955,0.000000
2040-11-21,286.539398,301.259827,0.000000
2040-11-22,287.371521,302.492218,0.000000
2040-11-23,287.270386,295.994904,0.000000
2040-11-24,290.954712,299.026520,6.105614
2040-11-25,287.832611,302.243011,0.000000
2040-11-26,290.462402,296.699219,0.000000
2040-11-27,278.891815,297.093689,0.000000
2040-11-28,280.536407,299.850616,0.000000
2040-11-29,286.756897,301.665009,0.000000
2040-11-30,286.727295,299.577789,0.000000
2040-12-01,277.993042,292.991150,0.000000
2040-12-02,275.198151,281.860016,3.617346
2040-12-03,272.832672,283.510986,0.000000
2040-12-04,271.348328,289.059967,0.000000
2040-12-05,275.499817,293.838287,0.000000
2040-12-06,278.540436,292.405640,0.000000
2040-12-07,276.847687,295.252258,0.000000
2040-12-08,279.628448,293.077301,0.000000
2040-12-09,278.541351,298.604462,0.000000
2040-12-10,281.867004,299.928497,0.000000
2040-12-11,280.396881,300.020477,0.000000
2040-12-12,284.929535,300.830780,0.000000
2040-12-13,285.318451,302.614685,0.000000
2040-12-14,290.276123,299.987122,0.000000
