#Variables:
#tasmin_bcc-csm1-1_rcp45(K):Daily Minimum Near-Surface Air Temperature
#tasmax_bcc-csm1-1_rcp45(K):Daily Maximum Near-Surface Air Temperature
#pr_bcc-csm1-1_rcp45(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_bcc-csm1-1_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_tasmax_bcc-csm1-1_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_pr_bcc-csm1-1_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_bcc-csm1-1_rcp45(K),tasmax_bcc-csm1-1_rcp45(K),pr_bcc-csm1-1_rcp45(mm)"
""
yyyy-mm-dd,tasmin_bcc-csm1-1_rcp45(K),tasmax_bcc-csm1-1_rcp45(K),pr_bcc-csm1-1_rcp45(mm)
2042-04-28,294.477295,302.420410,0.000000
2042-04-29,292.207275,306.399139,0.000000
2042-04-30,289.756165,306.429749,0.000000
2042-05-01,292.955566,305.772614,0.485508
2042-05-02,295.365417,304.485352,21.694754
2042-05-03,295.201447,305.455048,10.838591
2042-05-04,293.973236,307.876465,3.362279
2042-05-05,291.847992,308.835449,0.843978
2042-05-06,293.229950,307.520416,1.409480
2042-05-07,291.909027,302.991364,17.169991
2042-05-08,294.761292,305.052155,4.233161
2042-05-09,295.653198,305.974701,0.000000
2042-05-10,294.475037,308.215851,9.712488
2042-05-11,293.725372,307.731873,0.000000
2042-05-12,295.152435,305.977448,2.575611
2042-05-13,296.767670,305.453705,19.969162
2042-05-14,292.618958,303.849396,18.877151
2042-05-15,290.869202,300.789276,9.443946
2042-05-16,290.419525,301.984283,0.000000
2042-05-17,292.960602,301.242889,9.693098
2042-05-18,293.203186,304.231689,4.452251
2042-05-19,294.627228,307.361694,0.476364
2042-05-20,294.981781,308.474792,1.598520
2042-05-21,297.467987,309.932007,0.000000
2042-05-22,295.801178,302.302765,2.753670
2042-05-23,297.580475,304.784088,9.468490
2042-05-24,295.497986,303.233795,0.000000
2042-05-25,294.951721,305.030609,1.096101
2042-05-26,294.978882,307.378448,0.762564
2042-05-27,294.910065,306.574493,1.830294
2042-05-28,295.260040,307.023132,0.000000
2042-05-29,296.018677,307.510132,0.000000
2042-05-30,294.859222,307.960968,0.000000
2042-05-31,296.715546,310.888092,0.000000
2042-06-01,296.937897,311.747528,1.386914
2042-06-02,298.150940,312.665985,0.000000
2042-06-03,299.301544,309.456390,1.411091
2042-06-04,298.445221,310.446411,5.875788
2042-06-05,298.809143,309.423065,15.343602
2042-06-06,296.245911,304.897736,40.127300
2042-06-07,294.902069,302.015869,13.364202
2042-06-08,293.425812,304.473236,5.559743
2042-06-09,297.280396,310.729004,1.565318
2042-06-10,296.965424,311.680176,0.000000
2042-06-11,298.453674,310.732086,0.000000
2042-06-12,297.406219,310.457855,1.713212
2042-06-13,296.454102,309.671326,0.000000
2042-06-14,295.789581,309.943298,0.985519
2042-06-15,298.772644,310.838135,0.000000
2042-06-16,297.673340,310.377991,0.853133
2042-06-17,298.396942,309.951263,0.000000
2042-06-18,297.667419,311.911163,0.000000
2042-06-19,297.973938,311.512909,1.183391
2042-06-20,298.239502,310.779144,1.246948
2042-06-21,297.690033,310.557526,1.782589
2042-06-22,297.292450,310.295013,0.000000
2042-06-23,296.973206,309.390015,0.000000
2042-06-24,297.221802,309.863281,0.000000
2042-06-25,297.367279,310.765991,0.000000
2042-06-26,296.622131,310.046967,0.911775
2042-06-27,297.449921,310.417175,0.000000
2042-06-28,298.211243,309.927124,0.605117
2042-06-29,298.041534,309.910645,0.000000
2042-06-30,297.442688,311.531708,0.000000
2042-07-01,299.607086,313.895905,0.000000
2042-07-02,300.383514,316.538818,4.101876
2042-07-03,299.207886,310.004669,3.148584
2042-07-04,298.813721,310.661285,1.086860
2042-07-05,299.839966,310.165588,3.065662
2042-07-06,299.408661,309.747681,0.000000
2042-07-07,298.916626,309.812775,0.586966
2042-07-08,298.970306,311.044128,1.863482
2042-07-09,298.496613,310.788269,1.894333
2042-07-10,298.297821,310.994476,0.000000
2042-07-11,297.899689,310.932983,0.000000
2042-07-12,297.224030,310.080750,0.000000
2042-07-13,296.363586,309.779663,0.000000
2042-07-14,296.589142,310.311340,0.000000
2042-07-15,299.352020,314.110046,0.000000
2042-07-16,301.419250,314.414978,0.000000
2042-07-17,298.220123,314.093445,0.000000
2042-07-18,298.237823,311.677826,0.793914
2042-07-19,298.438141,309.244598,0.000000
2042-07-20,298.251404,309.142365,6.909026
2042-07-21,298.757263,306.994751,5.662958
2042-07-22,297.115417,308.063751,10.250982
2042-07-23,297.422668,307.214417,2.338037
2042-07-24,297.644012,308.820007,0.000000
2042-07-25,298.168732,311.675690,0.000000
2042-07-26,298.819641,313.983215,0.000000
2042-07-27,299.134613,314.591766,0.000000
2042-07-28,300.036377,314.575317,0.000000
2042-07-29,300.033264,313.804016,0.000000
2042-07-30,299.631348,313.283539,0.419256
2042-07-31,297.716003,312.989136,0.000000
2042-08-01,299.317596,314.461090,0.000000
2042-08-02,298.531738,314.845612,0.000000
2042-08-03,298.760254,314.062256,0.000000
2042-08-04,298.374146,314.645325,0.000000
2042-08-05,299.219788,314.344452,0.000000
2042-08-06,299.075806,314.345734,0.000000
2042-08-07,299.580017,315.075348,0.000000
2042-08-08,301.142365,315.526581,0.000000
2042-08-09,298.775879,314.991608,0.000000
2042-08-10,298.926941,314.988251,0.000000
2042-08-11,300.182556,315.269653,0.000000
2042-08-12,300.823639,314.968262,0.000000
2042-08-13,301.142853,315.184814,0.000000
2042-08-14,299.788330,314.386169,0.674342
2042-08-15,299.197266,312.850891,2.607675
2042-08-16,297.697754,309.646301,0.000000
2042-08-17,299.459808,310.684845,0.000000
2042-08-18,299.503754,311.002930,0.000000
2042-08-19,298.144684,310.236572,0.000000
2042-08-20,297.729889,309.628876,1.791034
2042-08-21,297.051758,310.303772,1.361226
2042-08-22,296.919830,310.443481,0.592115
2042-08-23,297.074432,309.659882,0.515031
2042-08-24,297.868439,310.257111,1.240401
2042-08-25,297.906952,310.051178,1.855611
2042-08-26,295.713715,309.655457,1.719700
2042-08-27,296.160126,310.135406,0.000000
2042-08-28,296.406952,310.312103,1.884116
2042-08-29,295.964844,309.105530,0.624159
2042-08-30,296.247894,307.739410,0.000000
2042-08-31,296.211823,306.640778,0.386380
2042-09-01,297.096069,304.160248,4.367300
2042-09-02,299.033142,305.733002,4.577511
2042-09-03,296.343811,307.581390,12.429522
2042-09-04,295.219879,307.408417,1.523368
2042-09-05,296.126617,307.928925,0.000000
2042-09-06,295.226562,307.979614,0.000000
2042-09-07,295.903076,307.823364,0.000000
2042-09-08,296.344666,307.250580,1.746962
2042-09-09,294.378174,307.779846,0.000000
2042-09-10,296.868134,309.526703,0.457386
2042-09-11,298.861298,309.446747,12.167423
2042-09-12,297.886597,310.303680,1.820398
2042-09-13,297.373627,314.197052,0.291402
2042-09-14,298.924042,314.216095,0.000000
2042-09-15,298.051392,314.174988,0.000000
2042-09-16,298.217987,313.797638,0.000000
2042-09-17,299.530884,312.164917,0.000000
2042-09-18,295.399780,309.879974,0.000000
2042-09-19,292.459503,309.650940,0.000000
2042-09-20,295.960449,311.937592,0.000000
2042-09-21,296.816681,310.706787,2.647618
2042-09-22,296.971649,306.058594,5.473181
2042-09-23,294.458405,306.375885,0.000000
2042-09-24,295.436523,306.934509,0.436132
2042-09-25,295.686523,306.805145,0.000000
2042-09-26,295.456024,307.001831,0.000000
2042-09-27,295.620514,306.180054,0.000000
2042-09-28,293.013855,304.720734,0.000000
2042-09-29,293.563263,303.841064,3.836146
2042-09-30,293.746490,305.020630,0.404519
2042-10-01,294.277191,307.090210,0.000000
2042-10-02,295.094788,308.139343,0.362970
2042-10-03,296.330872,308.043579,0.000000
2042-10-04,296.030029,307.812927,0.390243
2042-10-05,295.762451,305.768951,3.102169
2042-10-06,295.459900,307.839600,6.201501
2042-10-07,295.749695,304.799164,17.162729
2042-10-08,296.737579,306.172974,28.099163
2042-10-09,293.874023,301.923096,1.180178
2042-10-10,295.384918,303.089111,0.764914
2042-10-11,294.696045,302.841248,0.762901
2042-10-12,293.135010,303.422577,0.580187
2042-10-13,293.709839,304.775970,1.159958
2042-10-14,294.216858,306.764526,0.000000
2042-10-15,295.536499,307.123718,0.000000
2042-10-16,294.899231,307.390625,0.000000
2042-10-17,296.499268,308.463135,0.000000
2042-10-18,296.164886,308.347229,0.000000
2042-10-19,290.958710,307.004364,0.568725
2042-10-20,290.316498,302.040527,0.000000
2042-10-21,293.140961,302.144012,4.468785
2042-10-22,293.710510,303.726013,6.937828
2042-10-23,292.501770,301.442932,7.836086
2042-10-24,296.653717,302.025421,11.969713
2042-10-25,286.665497,297.573700,12.422737
2042-10-26,285.149323,291.829834,56.565430
2042-10-27,278.368530,291.393860,0.000000
2042-10-28,281.262360,292.620026,0.000000
2042-10-29,282.224670,292.779572,0.000000
2042-10-30,283.320557,291.528900,0.000000
2042-10-31,281.704163,290.222809,0.000000
2042-11-01,281.401154,289.845428,0.000000
2042-11-02,285.149902,290.313843,11.980818
2042-11-03,281.443451,290.341248,0.396761
2042-11-04,283.255524,290.898224,0.000000
2042-11-05,281.974030,292.778900,0.000000
2042-11-06,282.978363,294.808655,0.000000
2042-11-07,281.851227,294.753326,0.000000
2042-11-08,282.616638,295.622467,0.000000
2042-11-09,284.103210,295.964661,0.000000
2042-11-10,283.499390,297.550934,0.000000
2042-11-11,282.967590,296.749542,0.000000
2042-11-12,283.934753,300.564362,0.000000
2042-11-13,287.080383,302.823792,0.000000
2042-11-14,288.731384,302.557312,0.000000
2042-11-15,288.810303,302.090759,0.000000
2042-11-16,289.007141,303.416229,0.000000
2042-11-17,290.722443,303.213867,0.000000
2042-11-18,292.686401,302.708710,1.350065
2042-11-19,288.724518,297.549591,18.655165
2042-11-20,271.198700,290.825653,30.518799
2042-11-21,269.977081,279.464264,4.363590
2042-11-22,272.124329,285.208252,0.000000
2042-11-23,282.499878,286.561676,39.747795
2042-11-24,283.136383,293.078918,4.742879
2042-11-25,280.173340,294.709229,0.000000
2042-11-26,281.547913,291.280060,0.000000
2042-11-27,277.211670,290.271057,0.000000
2042-11-28,278.516327,290.951141,11.696970
2042-11-29,282.266357,297.442993,0.000000
2042-11-30,280.820099,294.692139,0.000000
2042-12-01,279.061646,290.715424,0.000000
2042-12-02,278.389954,293.536255,0.000000
2042-12-03,279.820374,295.109344,0.000000
2042-12-04,283.520996,296.454224,0.000000
2042-12-05,286.002716,299.024933,0.000000
2042-12-06,287.529633,298.209839,0.000000
2042-12-07,280.751556,294.951385,3.900790
2042-12-08,280.850098,291.786377,0.840464
2042-12-09,285.483765,294.246246,3.202431
2042-12-10,276.906799,292.948547,0.000000
2042-12-11,273.696014,288.759308,0.000000
2042-12-12,277.378479,292.446442,0.000000
2042-12-13,283.608398,298.385223,0.000000
2042-12-14,285.189636,295.546631,0.000000
2042-12-15,281.448547,293.197937,0.000000
2042-12-16,282.958679,295.100769,0.000000
2042-12-17,283.328888,295.530396,0.308879
2042-12-18,278.889771,294.834747,0.000000
2042-12-19,282.447235,296.664856,0.000000
2042-12-20,280.689850,295.804749,0.000000
2042-12-21,277.538116,296.048767,0.000000
2042-12-22,280.510468,298.391754,0.000000
2042-12-23,282.320282,297.992065,0.000000
2042-12-24,283.476776,293.979584,0.000000
2042-12-25,279.124756,288.977570,0.807911
2042-12-26,278.259979,288.996521,0.000000
2042-12-27,275.729340,291.516937,0.000000
2042-12-28,277.533295,292.051636,0.000000
2042-12-29,280.449188,293.414825,0.000000
2042-12-30,278.006531,291.568024,0.000000
2042-12-31,276.747620,296.283844,0.000000
2043-01-01,278.869263,298.419434,0.000000
2043-01-02,279.416229,300.486267,0.000000
2043-01-03,278.610779,293.761993,0.000000
2043-01-04,271.945709,284.835022,0.000000
2043-01-05,274.479095,293.136749,0.000000
2043-01-06,276.896667,294.585449,0.000000
2043-01-07,278.089691,297.825195,0.000000
2043-01-08,279.585144,298.505859,0.000000
2043-01-09,280.783264,292.987091,0.000000
2043-01-10,275.184906,287.324890,0.000000
2043-01-11,273.793945,291.309540,0.000000
2043-01-12,276.295135,295.240356,0.000000
2043-01-13,276.471313,292.665680,0.000000
2043-01-14,278.526154,297.418121,0.000000
2043-01-15,281.565308,296.323090,0.000000
2043-01-16,283.460846,296.182800,0.000000
2043-01-17,283.757141,294.966949,0.587674
2043-01-18,285.327026,296.035889,5.296989
2043-01-19,283.477722,294.622864,0.356150
2043-01-20,277.189331,291.480743,0.000000
2043-01-21,279.856598,291.368622,0.000000
2043-01-22,281.691650,290.786987,0.000000
2043-01-23,278.916260,289.010254,0.000000
2043-01-24,275.131561,288.305023,0.000000
2043-01-25,277.048462,288.323883,0.000000
2043-01-26,278.450684,289.284973,0.000000
2043-01-27,277.460815,288.340698,0.000000
2043-01-28,277.029022,285.676819,0.000000
2043-01-29,279.808563,289.229126,0.000000
2043-01-30,280.820557,293.935272,0.000000
2043-01-31,280.634216,295.499298,0.000000
2043-02-01,285.511230,297.362061,0.000000
2043-02-02,285.127411,297.859863,0.000000
2043-02-03,286.680115,301.368042,0.000000
2043-02-04,286.671570,300.537506,0.000000
2043-02-05,286.157654,299.727478,0.494517
2043-02-06,277.025970,293.206818,0.000000
2043-02-07,267.098907,289.281219,1.512823
2043-02-08,265.275146,269.419403,0.000000
2043-02-09,271.627350,279.946442,8.756011
2043-02-10,267.905609,274.173767,36.342205
2043-02-11,261.159851,278.054443,3.604962
2043-02-12,267.797607,281.697235,0.000000
2043-02-13,268.603241,285.054718,0.000000
2043-02-14,275.048859,285.120514,0.000000
2043-02-15,272.924927,284.567993,4.358697
2043-02-16,277.449829,288.632965,13.734011
2043-02-17,281.422852,292.319092,5.567820
2043-02-18,282.546631,297.211761,1.786942
2043-02-19,284.362061,293.005371,0.601710
2043-02-20,283.730286,293.406128,23.608147
2043-02-21,281.990295,288.352875,9.148937
2043-02-22,280.027863,287.156342,1.766299
2043-02-23,278.977020,286.283112,1.796103
2043-02-24,282.600891,287.533722,7.673848
2043-02-25,281.011047,288.294098,0.000000
2043-02-26,280.247986,288.189575,0.000000
2043-02-27,277.861603,287.718018,0.000000
2043-02-28,275.979095,289.964844,0.000000
2043-03-01,277.760773,294.258850,0.000000
2043-03-02,279.611481,294.328827,0.352451
2043-03-03,282.179810,296.408539,0.000000
2043-03-04,284.219513,294.979980,0.587996
2043-03-05,283.105103,292.926239,0.000000
2043-03-06,286.437500,299.842773,0.000000
2043-03-07,285.221985,298.533875,0.000000
2043-03-08,281.189972,300.426086,0.000000
2043-03-09,287.639465,301.938354,0.000000
2043-03-10,290.336365,301.303894,0.468439
2043-03-11,288.840637,300.795349,0.000000
2043-03-12,282.085052,298.887115,0.000000
2043-03-13,281.929718,297.229309,0.000000
2043-03-14,286.072815,294.305328,3.345870
2043-03-15,283.990173,295.697723,0.000000
2043-03-16,289.188812,299.487396,0.000000
2043-03-17,288.670624,297.244995,5.803477
2043-03-18,278.855713,293.932617,0.000000
2043-03-19,280.107086,294.018219,0.000000
2043-03-20,277.832825,290.247009,0.709122
2043-03-21,277.496307,291.724304,0.000000
2043-03-22,279.064362,294.392639,0.000000
2043-03-23,282.444092,298.237854,0.000000
2043-03-24,289.230652,299.065247,0.335422
2043-03-25,290.912384,300.365570,2.484135
2043-03-26,288.868134,300.333130,0.000000
2043-03-27,291.524689,299.745422,0.000000
2043-03-28,288.925232,301.597687,1.758972
2043-03-29,287.038330,300.753845,0.000000
2043-03-30,281.859375,297.798523,0.000000
2043-03-31,282.174347,299.740509,0.000000
2043-04-01,288.140686,298.445312,0.955119
2043-04-02,285.748627,293.742157,6.924157
2043-04-03,287.932678,296.647156,0.708283
2043-04-04,286.111725,296.066895,0.000000
2043-04-05,282.427185,292.836395,0.000000
2043-04-06,288.124084,303.317230,0.000000
2043-04-07,291.222107,304.811401,0.000000
2043-04-08,289.159790,303.182983,0.445294
2043-04-09,285.922180,302.466949,0.000000
2043-04-10,284.324066,298.587524,0.000000
2043-04-11,281.724121,295.998993,0.000000
2043-04-12,281.232056,294.538361,0.000000
2043-04-13,288.263062,301.721893,0.000000
2043-04-14,291.574799,303.929260,0.000000
2043-04-15,292.621490,303.276825,0.000000
2043-04-16,290.819946,303.599487,0.000000
2043-04-17,288.752808,302.918579,0.000000
2043-04-18,288.172058,300.371948,0.427422
2043-04-19,286.115326,302.958923,1.064613
2043-04-20,288.752075,303.528229,4.611032
2043-04-21,283.770020,297.108978,0.000000
2043-04-22,283.824005,298.590363,0.000000
2043-04-23,287.547882,301.022095,0.000000
2043-04-24,291.210175,300.571747,0.000000
2043-04-25,290.450470,303.477295,1.138525
2043-04-26,290.237885,303.238495,7.767784
2043-04-27,288.912781,302.832123,0.000000
2043-04-28,288.776886,308.932648,0.000000
2043-04-29,291.813873,308.354401,0.000000
2043-04-30,287.610382,302.983490,0.000000
2043-05-01,289.803589,296.467896,6.627261
2043-05-02,293.299133,303.612091,4.586251
2043-05-03,292.914185,304.532135,10.837537
2043-05-04,291.299377,301.251831,9.467642
2043-05-05,294.781219,299.261627,30.475765
2043-05-06,293.172577,303.463867,0.811959
2043-05-07,294.109985,302.753540,0.000000
2043-05-08,291.898346,302.394165,2.554490
2043-05-09,291.881073,304.705872,11.098678
2043-05-10,291.577423,305.411682,0.000000
2043-05-11,288.947266,305.047546,0.000000
2043-05-12,291.871246,304.692322,0.000000
2043-05-13,295.113251,309.278076,0.000000
2043-05-14,295.615143,312.175201,0.000000
2043-05-15,295.374664,312.082245,0.000000
2043-05-16,294.530243,308.476654,0.000000
2043-05-17,295.097778,304.500946,4.656481
2043-05-18,295.058838,307.931549,0.769718
2043-05-19,294.994629,309.632233,0.000000
2043-05-20,293.328613,309.823486,0.000000
2043-05-21,294.717804,309.312103,0.000000
2043-05-22,295.247650,307.827057,5.999308
2043-05-23,294.372162,302.051483,8.582004
2043-05-24,292.941895,300.695740,1.280690
2043-05-25,294.742249,301.935699,5.243972
2043-05-26,292.591797,300.019775,8.609244
2043-05-27,290.977692,302.331177,1.740547
2043-05-28,293.511627,305.178009,0.000000
2043-05-29,296.021301,308.760376,0.000000
2043-05-30,297.457489,309.677368,0.000000
2043-05-31,298.362915,311.894928,2.228660
2043-06-01,296.968903,311.088379,0.000000
2043-06-02,295.758728,309.419006,0.000000
2043-06-03,298.050598,310.248199,0.000000
2043-06-04,299.000824,311.610931,0.000000
2043-06-05,297.717255,310.702393,0.716764
2043-06-06,297.774536,308.827759,5.631875
2043-06-07,298.527100,314.725525,0.000000
2043-06-08,298.341919,313.826141,4.215356
2043-06-09,299.173889,309.249969,21.998934
2043-06-10,296.278168,304.950897,29.544172
2043-06-11,298.294830,309.880493,1.078534
2043-06-12,296.280548,309.922333,37.512539
2043-06-13,290.417328,301.037201,13.900366
2043-06-14,292.647430,304.095856,1.545206
2043-06-15,296.708710,306.944336,21.245966
2043-06-16,296.106293,304.974457,21.261700
2043-06-17,295.703552,307.683380,2.628839
2043-06-18,297.083862,307.562347,1.939424
2043-06-19,296.485901,308.324768,0.000000
2043-06-20,297.677643,309.946167,0.000000
2043-06-21,298.080353,309.859344,1.277621
2043-06-22,297.724945,310.322662,0.000000
2043-06-23,299.841095,312.614319,0.837534
2043-06-24,298.497681,311.139313,3.083435
2043-06-25,298.330353,311.318848,0.000000
2043-06-26,297.411438,310.397461,0.000000
2043-06-27,297.345001,309.861176,0.000000
2043-06-28,297.643921,309.807373,0.000000
2043-06-29,297.336273,309.849762,0.000000
2043-06-30,297.289276,309.604004,0.000000
2043-07-01,297.534302,309.444702,0.000000
2043-07-02,297.612091,309.376312,0.000000
2043-07-03,297.694366,310.643219,0.000000
2043-07-04,297.274017,311.523712,0.000000
2043-07-05,298.016541,312.291534,0.000000
2043-07-06,299.262909,314.103516,0.000000
2043-07-07,299.024078,314.860596,0.000000
2043-07-08,298.248901,314.529877,0.000000
2043-07-09,299.103394,312.692047,0.000000
2043-07-10,299.220154,311.833466,0.000000
2043-07-11,297.726440,310.308289,0.000000
2043-07-12,298.132782,309.099182,0.000000
2043-07-13,298.408508,309.497131,0.563691
2043-07-14,298.868561,308.058044,5.855750
2043-07-15,297.950195,306.031097,10.820404
2043-07-16,297.864655,307.073975,0.915031
2043-07-17,298.147980,308.963226,0.000000
2043-07-18,298.073883,310.798950,0.000000
2043-07-19,298.334381,312.479614,0.000000
2043-07-20,298.575714,311.995789,0.000000
2043-07-21,298.786072,311.236511,0.000000
2043-07-22,298.504486,310.761749,0.000000
2043-07-23,298.158813,309.760010,0.000000
2043-07-24,298.052277,309.929871,0.000000
2043-07-25,297.877197,310.058960,0.000000
2043-07-26,297.541626,310.091949,0.000000
2043-07-27,298.108887,310.512909,0.000000
2043-07-28,298.783142,310.570343,0.000000
2043-07-29,298.968811,309.964661,0.776453
2043-07-30,297.593842,310.554352,2.950676
2043-07-31,298.756042,311.078583,0.000000
2043-08-01,299.091614,313.276276,0.000000
2043-08-02,298.603119,314.486298,0.000000
2043-08-03,299.941467,314.956696,0.000000
2043-08-04,299.631439,314.946350,0.000000
2043-08-05,298.479889,314.196106,0.000000
2043-08-06,297.833954,312.889832,0.000000
2043-08-07,298.069336,313.599548,0.000000
2043-08-08,298.618652,314.414215,0.000000
2043-08-09,299.459930,315.007568,0.000000
2043-08-10,300.127319,315.111755,0.000000
2043-08-11,299.263672,314.376831,0.000000
2043-08-12,298.828278,313.581024,0.000000
2043-08-13,298.819885,312.699493,0.851493
2043-08-14,297.871796,312.875732,0.000000
2043-08-15,297.393250,313.294250,0.000000
2043-08-16,299.818146,312.663361,0.000000
2043-08-17,298.364380,311.228119,1.130165
2043-08-18,297.043610,310.596375,0.760845
2043-08-19,297.168152,310.256226,0.562281
2043-08-20,297.990143,310.879913,0.289932
2043-08-21,297.941681,310.273804,1.130957
2043-08-22,299.262482,309.630493,0.000000
2043-08-23,299.284393,309.327606,2.270066
2043-08-24,299.865112,309.736176,0.000000
2043-08-25,299.012939,308.579895,2.066260
2043-08-26,298.051575,306.141907,6.937827
2043-08-27,298.792450,303.295776,2.605165
2043-08-28,298.419128,307.324738,6.814672
2043-08-29,297.178497,306.413055,0.000000
2043-08-30,296.296448,306.547089,5.209581
2043-08-31,295.679260,306.442047,0.834498
2043-09-01,294.176300,307.040710,0.000000
2043-09-02,294.591339,308.204529,0.000000
2043-09-03,295.504944,308.607910,0.599700
2043-09-04,294.700684,307.847992,0.000000
2043-09-05,293.568481,308.332336,0.000000
2043-09-06,293.606842,308.775574,0.000000
2043-09-07,294.899750,309.606110,0.502664
2043-09-08,296.576263,308.399048,6.020360
2043-09-09,297.770386,306.971893,13.607067
2043-09-10,297.192047,304.151093,6.263163
2043-09-11,296.617798,304.723419,1.496959
2043-09-12,296.144714,305.852325,3.297306
2043-09-13,294.958954,306.098480,8.346775
2043-09-14,295.819061,308.743591,0.925458
2043-09-15,295.597717,309.246735,0.000000
2043-09-16,294.361694,311.255981,0.000000
2043-09-17,296.910126,310.316467,0.000000
2043-09-18,292.862335,307.738861,0.000000
2043-09-19,291.580566,307.546112,0.000000
2043-09-20,294.863373,308.017303,0.000000
2043-09-21,295.749695,308.343384,0.000000
2043-09-22,296.152679,307.209045,0.418605
2043-09-23,294.976562,306.940460,38.468792
2043-09-24,297.656494,309.938324,35.794033
2043-09-25,292.530121,304.477753,0.429255
2043-09-26,285.993103,299.513977,0.000000
2043-09-27,285.707214,297.954834,0.000000
2043-09-28,285.006653,300.078979,0.000000
2043-09-29,286.381439,300.549225,0.000000
2043-09-30,286.219360,300.280243,0.000000
2043-10-01,286.177429,301.335724,0.000000
2043-10-02,286.497406,303.662445,0.000000
2043-10-03,288.573059,305.775482,0.000000
2043-10-04,289.209259,307.241241,0.000000
2043-10-05,291.839996,308.421448,0.000000
2043-10-06,292.401154,307.905487,0.000000
2043-10-07,291.754913,305.195892,0.000000
2043-10-08,288.261200,302.865723,0.000000
2043-10-09,288.177307,305.064056,0.000000
2043-10-10,288.448547,304.377228,0.000000
2043-10-11,287.795471,303.604492,0.000000
2043-10-12,288.086426,304.215057,0.000000
2043-10-13,291.442963,306.648071,0.000000
2043-10-14,290.767303,306.088013,0.000000
2043-10-15,291.582581,304.712982,0.000000
2043-10-16,288.739777,303.570923,0.000000
2043-10-17,289.390991,305.644958,0.000000
2043-10-18,288.308380,305.643555,0.000000
2043-10-19,289.198853,305.494232,0.000000
2043-10-20,293.309998,307.512390,0.000000
2043-10-21,295.352173,307.256897,0.000000
2043-10-22,294.380890,306.290771,0.000000
2043-10-23,294.376862,306.310272,0.000000
2043-10-24,294.490173,305.691681,0.000000
2043-10-25,292.758087,305.153778,1.084286
2043-10-26,290.787262,303.964294,0.000000
2043-10-27,288.569305,303.789856,0.000000
2043-10-28,289.634979,303.843353,0.000000
2043-10-29,290.159912,304.943207,0.000000
2043-10-30,290.185822,305.334167,0.000000
2043-10-31,289.760620,304.258942,0.000000
2043-11-01,289.202728,304.998901,0.000000
2043-11-02,289.657898,305.901855,0.000000
2043-11-03,285.868927,304.954041,0.647641
2043-11-04,278.343353,292.570190,0.000000
2043-11-05,286.661835,295.289062,0.000000
2043-11-06,278.644012,293.039948,0.000000
2043-11-07,278.811340,295.470978,1.203836
2043-11-08,291.176178,302.753510,0.000000
2043-11-09,287.133209,302.063751,0.000000
2043-11-10,287.068817,302.650757,0.000000
2043-11-11,287.602448,304.982544,0.000000
2043-11-12,289.534851,303.573029,0.000000
2043-11-13,285.422363,300.273193,0.000000
2043-11-14,289.550018,304.530609,0.000000
2043-11-15,289.677216,303.800873,0.000000
2043-11-16,287.891602,301.661865,0.000000
2043-11-17,279.903992,298.309753,0.000000
2043-11-18,285.652252,302.117249,0.000000
2043-11-19,289.332764,301.585999,0.000000
2043-11-20,285.890869,295.853943,2.178388
2043-11-21,281.118805,298.017242,0.000000
2043-11-22,283.147278,298.457306,0.000000
2043-11-23,283.785797,295.545074,10.745164
2043-11-24,275.690186,283.384033,27.145109
2043-11-25,275.102661,281.790771,11.233727
2043-11-26,276.286560,283.660126,19.534327
2043-11-27,278.495270,287.906006,0.000000
2043-11-28,277.880585,289.443756,0.000000
2043-11-29,279.870850,289.957153,0.000000
2043-11-30,281.355865,296.245300,0.000000
2043-12-01,284.845764,296.046936,0.000000
2043-12-02,284.947113,295.727386,0.000000
2043-12-03,279.522888,296.028687,0.000000
2043-12-04,282.708984,299.620941,0.000000
2043-12-05,281.935120,296.028198,0.000000
2043-12-06,279.565369,296.038544,0.000000
2043-12-07,284.055908,296.244049,0.000000
2043-12-08,285.447815,295.896301,0.000000
2043-12-09,284.418701,298.371094,0.000000
2043-12-10,284.653412,298.657990,0.000000
2043-12-11,288.234467,298.567902,0.000000
2043-12-12,289.011688,296.997162,1.350180
2043-12-13,291.282166,293.993896,32.721230
2043-12-14,279.025970,290.795288,9.768000
2043-12-15,277.008057,288.626282,0.000000
2043-12-16,278.523987,288.462402,0.000000
2043-12-17,280.030548,287.534485,0.000000
2043-12-18,280.020874,288.503387,0.000000
2043-12-19,282.300781,292.899994,25.602417
2043-12-20,276.853210,289.422546,0.000000
2043-12-21,278.372589,295.276062,0.000000
2043-12-22,280.653046,295.982605,0.000000
2043-12-23,284.120178,298.170349,0.000000
2043-12-24,275.717743,293.176727,0.000000
2043-12-25,271.259460,279.985107,0.000000
2043-12-26,282.307373,290.271698,59.082878
2043-12-27,279.663910,286.663757,69.754166
2043-12-28,269.055664,276.039276,8.948794
2043-12-29,269.250916,278.730164,0.000000
2043-12-30,269.907349,283.949341,0.000000
