#Variables:
#tasmin_MIROC-ESM-CHEM_rcp45(K):Daily Minimum Near-Surface Air Temperature
#tasmax_MIROC-ESM-CHEM_rcp45(K):Daily Maximum Near-Surface Air Temperature
#pr_MIROC-ESM-CHEM_rcp45(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_MIROC-ESM-CHEM_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_tasmax_MIROC-ESM-CHEM_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_pr_MIROC-ESM-CHEM_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_MIROC-ESM-CHEM_rcp45(K),tasmax_MIROC-ESM-CHEM_rcp45(K),pr_MIROC-ESM-CHEM_rcp45(mm)"
""
yyyy-mm-dd,tasmin_MIROC-ESM-CHEM_rcp45(K),tasmax_MIROC-ESM-CHEM_rcp45(K),pr_MIROC-ESM-CHEM_rcp45(mm)
2043-07-08,300.336853,313.844238,0.000000
2043-07-09,300.384674,313.210754,0.000000
2043-07-10,300.430756,313.400726,0.000000
2043-07-11,299.940308,314.017212,0.000000
2043-07-12,300.371918,313.997650,0.000000
2043-07-13,300.269501,313.119110,0.000000
2043-07-14,299.215698,310.845245,0.000000
2043-07-15,300.197510,312.859009,0.000000
2043-07-16,299.783356,312.850464,0.000000
2043-07-17,299.146240,313.496216,0.000000
2043-07-18,299.871216,313.888428,0.000000
2043-07-19,299.525909,314.199463,0.000000
2043-07-20,299.834656,313.774323,0.000000
2043-07-21,299.516632,314.492554,0.000000
2043-07-22,300.564117,314.141388,0.000000
2043-07-23,300.132690,313.890198,0.000000
2043-07-24,299.608612,313.244202,0.000000
2043-07-25,299.264984,312.878052,0.000000
2043-07-26,298.809052,310.798981,0.000000
2043-07-27,299.123322,310.269562,0.000000
2043-07-28,299.000336,309.939301,0.000000
2043-07-29,299.015381,310.589050,0.000000
2043-07-30,299.606171,313.541870,0.000000
2043-07-31,300.271454,316.492523,0.000000
2043-08-01,300.685059,314.955872,0.000000
2043-08-02,299.652740,310.964813,0.000000
2043-08-03,297.502563,308.628143,0.000000
2043-08-04,299.137085,311.855347,0.000000
2043-08-05,299.415131,313.214813,2.549659
2043-08-06,299.808136,311.864136,1.572188
2043-08-07,299.600922,311.444977,0.369219
2043-08-08,300.338776,310.693329,6.113422
2043-08-09,297.742950,308.787415,4.307775
2043-08-10,297.825012,308.400940,0.611556
2043-08-11,298.020691,309.027863,0.000000
2043-08-12,298.400452,310.841309,0.000000
2043-08-13,298.540985,312.145508,0.000000
2043-08-14,298.715576,312.137970,0.000000
2043-08-15,298.298859,309.366699,0.000000
2043-08-16,296.813202,309.646576,0.000000
2043-08-17,297.830658,311.916809,0.000000
2043-08-18,299.403229,313.346497,0.000000
2043-08-19,300.134521,313.153290,3.709330
2043-08-20,299.600128,312.998871,0.000000
2043-08-21,299.764282,311.984039,1.468906
2043-08-22,299.470367,309.636322,0.000000
2043-08-23,297.960632,308.674500,0.000000
2043-08-24,297.831116,307.630310,0.000000
2043-08-25,298.440582,308.509308,0.645041
2043-08-26,299.068878,310.555573,0.661670
2043-08-27,298.536682,313.005676,0.000000
2043-08-28,299.578278,313.953583,0.000000
2043-08-29,298.880554,314.148834,0.000000
2043-08-30,298.827850,311.347351,1.797481
2043-08-31,297.632568,310.467712,1.942745
2043-09-01,297.161926,309.268341,0.000000
2043-09-02,295.494781,308.420990,0.000000
2043-09-03,295.714783,307.778839,0.000000
2043-09-04,296.317169,307.204163,0.000000
2043-09-05,296.434967,307.175201,0.000000
2043-09-06,296.606720,307.143707,0.698346
2043-09-07,296.523438,308.565643,0.000000
2043-09-08,298.511658,308.850342,4.756714
2043-09-09,298.499786,306.675903,11.113406
2043-09-10,296.804443,305.506104,3.455521
2043-09-11,295.035400,308.911255,1.224941
2043-09-12,296.678009,309.271820,0.385415
2043-09-13,299.757690,312.671356,0.000000
2043-09-14,299.213135,309.169586,0.000000
2043-09-15,298.540558,308.023987,0.000000
2043-09-16,295.349701,306.229004,0.000000
2043-09-17,294.209900,306.206696,0.000000
2043-09-18,294.911011,305.818634,0.000000
2043-09-19,291.876892,305.625671,0.000000
2043-09-20,293.628571,304.830048,0.000000
2043-09-21,293.071075,301.681915,0.000000
2043-09-22,292.436462,304.277557,0.378026
2043-09-23,293.555389,306.272003,0.950674
2043-09-24,295.061707,306.549042,0.000000
2043-09-25,294.556732,306.648956,0.000000
2043-09-26,294.851318,306.902832,0.000000
2043-09-27,296.090759,305.775604,0.000000
2043-09-28,291.229370,304.557220,9.061236
2043-09-29,288.855896,302.363068,0.000000
2043-09-30,289.587158,304.567444,0.000000
2043-10-01,291.300720,306.753967,0.000000
2043-10-02,294.578064,313.249390,0.000000
2043-10-03,293.815918,305.478241,0.000000
2043-10-04,289.715179,304.028900,0.000000
2043-10-05,288.221497,305.014893,0.000000
2043-10-06,290.031952,303.663849,0.906441
2043-10-07,290.219574,305.174652,0.000000
2043-10-08,292.560944,304.655121,0.000000
2043-10-09,293.139130,304.159973,0.000000
2043-10-10,290.977173,301.958893,6.524799
2043-10-11,292.094299,304.190674,6.461414
2043-10-12,287.197632,301.044830,0.000000
2043-10-13,284.981720,303.645142,0.000000
2043-10-14,286.853271,309.386169,0.000000
2043-10-15,290.657898,307.109863,0.000000
2043-10-16,292.990173,308.150024,0.376532
2043-10-17,294.556274,308.307251,0.000000
2043-10-18,293.871918,308.593323,0.000000
2043-10-19,293.642120,305.177643,0.000000
2043-10-20,294.309357,305.969971,0.000000
2043-10-21,295.130859,301.525696,39.794495
2043-10-22,290.719330,299.809540,0.000000
2043-10-23,288.537781,301.186676,0.000000
2043-10-24,292.453400,303.137390,1.083471
2043-10-25,290.275024,299.993683,41.779442
2043-10-26,291.134186,296.315033,10.231653
2043-10-27,288.587372,293.601288,0.000000
2043-10-28,284.993835,297.308105,0.000000
2043-10-29,284.844299,299.246490,0.000000
2043-10-30,286.317291,295.426666,0.000000
2043-10-31,281.584564,295.061890,0.000000
2043-11-01,281.099731,303.901031,0.000000
2043-11-02,286.124115,294.492828,0.000000
2043-11-03,285.208344,292.589142,8.635207
2043-11-04,283.007935,293.052277,19.597809
2043-11-05,285.489075,294.845184,30.830870
2043-11-06,284.024506,295.542664,4.796544
2043-11-07,281.143646,296.961517,0.000000
2043-11-08,283.844604,299.619110,0.000000
2043-11-09,285.623627,300.587952,0.000000
2043-11-10,282.799133,295.816437,0.000000
2043-11-11,281.758392,289.788513,0.000000
2043-11-12,282.225067,288.203735,10.695704
2043-11-13,287.033997,296.509735,34.083168
2043-11-14,278.019165,289.785553,0.000000
2043-11-15,279.343201,291.224396,0.000000
2043-11-16,277.158875,296.623535,0.000000
2043-11-17,280.878265,291.975403,0.000000
2043-11-18,281.774261,295.199615,0.000000
2043-11-19,286.844391,294.481628,0.434238
2043-11-20,289.480286,295.978027,18.291809
2043-11-21,288.823303,293.594055,2.165825
2043-11-22,282.673248,291.781097,0.000000
2043-11-23,286.838806,298.924957,1.134342
2043-11-24,286.919281,294.006134,2.256028
2043-11-25,279.104950,295.605865,0.636891
2043-11-26,283.140228,297.876221,0.000000
2043-11-27,281.888123,293.533722,0.819281
2043-11-28,278.980408,297.488373,0.000000
2043-11-29,288.427948,301.486176,0.000000
2043-11-30,288.952911,300.980164,0.000000
2043-12-01,290.203156,296.241913,2.380690
2043-12-02,289.521637,293.181488,1.219737
2043-12-03,288.892548,298.298615,0.000000
2043-12-04,282.279053,299.390045,0.000000
2043-12-05,288.142456,293.614319,1.428431
2043-12-06,282.382477,297.366699,0.000000
2043-12-07,287.078247,299.102234,0.280108
2043-12-08,286.674957,298.356354,0.000000
2043-12-09,287.606354,301.480438,0.000000
2043-12-10,289.387207,296.254303,0.556124
2043-12-11,280.032928,292.849579,2.030977
2043-12-12,275.678101,294.667267,0.000000
2043-12-13,280.412231,297.528503,0.000000
2043-12-14,278.892975,290.732025,0.000000
2043-12-15,280.893402,297.483582,0.000000
2043-12-16,282.203186,294.738525,0.000000
2043-12-17,281.897888,297.976562,0.000000
2043-12-18,282.311005,294.683563,0.000000
2043-12-19,280.285706,292.361450,0.000000
2043-12-20,279.431702,293.916992,0.000000
2043-12-21,279.161316,291.290009,0.000000
2043-12-22,278.238007,288.739349,0.000000
2043-12-23,278.548737,291.803009,0.000000
2043-12-24,277.722717,285.892670,0.000000
2043-12-25,276.260376,282.978607,0.000000
2043-12-26,270.225433,287.814880,0.000000
2043-12-27,275.052917,293.346161,0.000000
2043-12-28,277.995239,297.525269,0.000000
2043-12-29,283.429230,295.299561,0.000000
2043-12-30,284.446503,298.964539,0.000000
2043-12-31,280.316223,296.707916,0.000000
2044-01-01,279.789703,296.237793,0.000000
2044-01-02,284.005615,300.905090,0.000000
2044-01-03,286.208282,302.893951,0.000000
2044-01-04,288.749146,302.281616,0.000000
2044-01-05,288.191681,304.157074,0.393156
2044-01-06,287.761139,297.935577,0.000000
2044-01-07,280.443817,295.067871,0.406647
2044-01-08,284.910339,301.128052,0.000000
2044-01-09,284.536438,299.507385,0.000000
2044-01-10,283.548431,293.947968,0.000000
2044-01-11,278.039062,293.334686,0.000000
2044-01-12,285.935486,297.830170,2.942367
2044-01-13,282.452759,295.054016,7.522946
2044-01-14,276.100739,282.883301,5.774475
2044-01-15,272.691864,280.209534,0.000000
2044-01-16,280.259155,284.807312,23.840647
2044-01-17,280.546509,281.521179,1.831964
2044-01-18,283.044037,293.270447,0.000000
2044-01-19,288.637299,300.956329,4.969104
2044-01-20,285.152771,297.286499,1.740250
2044-01-21,287.079712,295.436523,0.000000
2044-01-22,280.464264,289.645966,0.000000
2044-01-23,275.402344,290.376160,0.000000
2044-01-24,281.387848,286.755615,0.000000
2044-01-25,283.000824,294.278564,4.845163
2044-01-26,278.229095,288.611145,0.000000
2044-01-27,277.415161,291.093903,0.000000
2044-01-28,284.484009,293.594208,2.320688
2044-01-29,279.567780,292.573212,0.000000
2044-01-30,279.221008,298.376160,0.000000
2044-01-31,281.694397,299.583954,0.000000
2044-02-01,275.977142,290.985748,0.000000
2044-02-02,275.247986,278.475555,0.000000
2044-02-03,277.117920,296.316254,0.000000
2044-02-04,280.221466,296.167847,0.000000
2044-02-05,281.389343,300.479309,0.000000
2044-02-06,281.799896,295.651276,0.000000
2044-02-07,280.776031,298.116119,0.000000
2044-02-08,282.838898,297.329041,0.000000
2044-02-09,280.028229,300.010071,0.000000
2044-02-10,282.226013,294.247589,0.000000
2044-02-11,281.879669,299.378845,0.000000
2044-02-12,281.353180,294.117859,0.000000
2044-02-13,280.552032,294.715057,0.000000
2044-02-14,287.203918,295.690063,6.715093
2044-02-15,285.743073,299.908875,0.000000
2044-02-16,286.543396,297.078156,0.000000
2044-02-17,281.733734,301.364532,0.000000
2044-02-18,283.062073,301.078766,0.000000
2044-02-19,283.658600,300.821930,0.000000
2044-02-20,283.397095,301.982025,0.000000
2044-02-21,286.100342,296.575195,8.859075
2044-02-22,282.322144,297.229492,1.666795
2044-02-23,284.561676,293.029877,0.000000
2044-02-24,277.906921,290.166351,0.000000
2044-02-25,277.199280,291.495605,0.000000
2044-02-26,281.701691,293.933929,1.028023
2044-02-27,288.306244,295.641418,19.239849
2044-02-28,288.490204,301.588287,13.648905
2044-02-29,285.953979,296.787292,8.235229
2044-03-01,283.417755,291.986328,2.821554
2044-03-02,291.937469,297.916870,40.185406
2044-03-03,282.793518,289.233521,11.026975
2044-03-04,280.831451,292.024200,0.000000
2044-03-05,281.565216,295.806244,1.893457
2044-03-06,288.364044,296.857483,0.000000
2044-03-07,283.949158,301.985565,0.000000
2044-03-08,286.752563,301.530212,0.000000
2044-03-09,291.659912,304.954895,0.597575
2044-03-10,291.841949,303.246826,0.000000
2044-03-11,293.806610,303.154205,3.698605
2044-03-12,290.441711,297.886169,12.893608
2044-03-13,283.438843,292.924316,4.138736
2044-03-14,281.248260,292.707397,0.000000
2044-03-15,279.457062,293.218842,0.000000
2044-03-16,282.685059,300.863251,0.000000
2044-03-17,289.592041,302.062531,0.000000
2044-03-18,290.851746,301.691101,0.000000
2044-03-19,283.908081,297.394440,0.000000
2044-03-20,291.674622,298.369995,0.498205
2044-03-21,288.503052,297.343140,0.000000
2044-03-22,285.709015,300.608093,0.000000
2044-03-23,286.704865,303.632385,0.000000
2044-03-24,286.830200,303.872070,0.000000
2044-03-25,288.895447,303.126007,0.000000
2044-03-26,283.500275,297.336395,0.000000
2044-03-27,282.064728,299.941315,0.000000
2044-03-28,283.877838,298.765869,0.000000
2044-03-29,279.890381,297.838013,0.000000
2044-03-30,284.192383,302.974548,0.000000
2044-03-31,287.180023,298.548157,0.000000
2044-04-01,282.684570,297.327728,1.400704
2044-04-02,276.413239,291.913635,0.000000
2044-04-03,276.367523,292.573914,0.000000
2044-04-04,281.708313,300.440857,0.000000
2044-04-05,283.731384,306.129639,0.000000
2044-04-06,291.440674,307.052765,0.000000
2044-04-07,293.263123,304.901062,0.000000
2044-04-08,289.223694,299.908356,1.419944
2044-04-09,292.551666,303.669708,0.000000
2044-04-10,291.643372,304.210022,0.348071
2044-04-11,289.695801,305.244110,0.000000
2044-04-12,292.454834,301.649872,3.380777
2044-04-13,290.227692,300.295654,2.083979
2044-04-14,283.044800,294.322357,9.033519
2044-04-15,282.302795,298.135376,0.000000
2044-04-16,283.398163,302.155182,0.000000
2044-04-17,284.701324,304.357422,0.000000
2044-04-18,285.369598,305.083527,0.000000
2044-04-19,290.276062,303.802155,1.639341
2044-04-20,292.539764,301.496002,0.789457
2044-04-21,289.016815,304.573425,0.000000
2044-04-22,289.089294,306.231567,0.976426
2044-04-23,290.504028,307.678558,0.000000
2044-04-24,292.819336,308.927063,0.000000
2044-04-25,295.591522,307.904144,3.250383
2044-04-26,292.655884,306.811493,0.542037
2044-04-27,290.302887,304.658142,0.000000
2044-04-28,289.725555,307.732361,0.000000
2044-04-29,290.819244,305.484528,0.000000
2044-04-30,290.296051,307.801300,0.000000
2044-05-01,293.648651,307.620483,0.000000
2044-05-02,293.570557,308.421356,0.000000
2044-05-03,297.911133,305.526581,5.337831
2044-05-04,295.791138,303.570496,0.838548
2044-05-05,295.121613,305.850403,0.000000
2044-05-06,291.698486,306.996307,0.000000
2044-05-07,292.703827,310.316498,0.000000
2044-05-08,296.216034,304.829163,0.373693
2044-05-09,293.302856,303.191986,0.000000
2044-05-10,292.915924,304.833679,0.000000
2044-05-11,293.356567,309.331635,0.000000
2044-05-12,295.546875,315.762665,0.000000
2044-05-13,298.434631,312.369476,0.000000
2044-05-14,298.002228,307.017181,21.938036
2044-05-15,297.058502,303.919037,22.086210
2044-05-16,293.815247,304.399628,1.202460
2044-05-17,289.304626,303.262451,0.000000
2044-05-18,289.702301,306.745575,1.524939
2044-05-19,294.091095,308.777069,0.000000
2044-05-20,294.199219,308.189972,0.293959
2044-05-21,294.738861,309.758972,0.000000
2044-05-22,298.258850,306.921936,0.316377
2044-05-23,296.038849,306.454315,0.000000
2044-05-24,296.404846,307.338989,0.000000
2044-05-25,295.988190,304.831207,8.648020
2044-05-26,295.398102,302.208252,5.258263
2044-05-27,295.148773,302.614136,8.715943
2044-05-28,296.534454,305.374054,0.000000
2044-05-29,296.188293,307.265686,0.000000
2044-05-30,297.167755,309.859344,0.315163
2044-05-31,297.474854,310.070007,2.137143
2044-06-01,297.852234,307.107025,1.048958
2044-06-02,297.098694,306.995850,0.963181
2044-06-03,295.430298,306.757996,0.000000
2044-06-04,296.609009,308.289154,0.000000
2044-06-05,298.052643,304.069977,22.105576
2044-06-06,293.699432,302.439301,13.539782
2044-06-07,295.438232,306.360718,7.490628
2044-06-08,295.101105,306.145599,2.419646
2044-06-09,294.424530,308.236755,0.000000
2044-06-10,294.651703,309.192780,0.000000
2044-06-11,295.425720,312.813690,0.000000
2044-06-12,297.428711,309.521149,4.574684
2044-06-13,296.683014,310.457550,6.639035
2044-06-14,296.028687,311.907745,4.640352
2044-06-15,297.630524,311.837891,0.000000
2044-06-16,297.441254,313.242493,0.825173
2044-06-17,298.441132,312.982513,0.000000
2044-06-18,298.444122,316.809753,0.000000
2044-06-19,298.891327,311.379364,5.422691
2044-06-20,298.622833,311.080170,0.000000
2044-06-21,297.629242,309.105194,0.000000
2044-06-22,298.754761,310.048676,0.000000
2044-06-23,299.150116,311.541504,0.000000
2044-06-24,300.711151,312.349213,0.000000
2044-06-25,300.036652,312.447174,0.000000
2044-06-26,300.196136,313.494232,1.509939
2044-06-27,299.982086,313.262817,0.000000
2044-06-28,300.326141,314.534058,0.000000
2044-06-29,301.293701,313.955536,0.000000
2044-06-30,300.422455,310.713898,4.431896
2044-07-01,299.280457,310.103943,0.000000
2044-07-02,300.043335,311.922485,0.000000
2044-07-03,300.759888,314.238617,0.000000
2044-07-04,303.247742,316.152191,2.779550
2044-07-05,304.096191,313.336914,0.929491
2044-07-06,300.823975,309.523865,0.000000
2044-07-07,299.761444,308.038361,4.691467
2044-07-08,300.290161,310.829773,10.746046
2044-07-09,299.910614,310.047577,5.598723
2044-07-10,299.104309,309.658508,0.000000
2044-07-11,298.684357,309.561310,0.000000
2044-07-12,299.090698,309.493286,0.000000
2044-07-13,299.072479,309.244019,0.000000
2044-07-14,299.963440,311.164337,0.000000
2044-07-15,300.437531,312.962067,0.000000
2044-07-16,300.342896,313.317749,0.000000
2044-07-17,299.488708,311.361938,0.000000
2044-07-18,299.433502,311.301605,0.000000
2044-07-19,300.211853,309.762695,1.631434
2044-07-20,299.237488,307.195648,7.556362
2044-07-21,297.473999,306.557678,0.000000
2044-07-22,297.642792,306.759827,2.095234
2044-07-23,297.039307,310.414398,0.000000
2044-07-24,297.745483,310.072632,2.027083
2044-07-25,298.159760,308.082336,0.523784
2044-07-26,297.599640,308.936157,2.167095
2044-07-27,297.853943,308.697205,0.000000
2044-07-28,298.428955,309.363464,0.000000
2044-07-29,298.367615,308.896210,0.000000
2044-07-30,298.357422,309.671753,0.000000
2044-07-31,298.984039,310.541199,0.000000
2044-08-01,298.022461,311.520538,0.000000
2044-08-02,298.727264,314.633301,0.000000
2044-08-03,300.445770,316.639557,1.877833
2044-08-04,299.285248,311.386871,3.346800
2044-08-05,299.030334,312.394409,0.600946
2044-08-06,299.018219,311.364471,6.983114
2044-08-07,300.005646,310.812653,14.870745
2044-08-08,299.183105,310.342255,8.282525
2044-08-09,300.408966,312.324524,6.816224
2044-08-10,297.848389,308.004700,8.434502
2044-08-11,299.016785,307.968262,30.886808
2044-08-12,296.930573,307.181854,1.035635
2044-08-13,297.153534,311.366394,1.857314
2044-08-14,297.653778,311.445953,1.474553
2044-08-15,298.038513,306.828217,8.224501
2044-08-16,294.227203,304.504150,2.283765
2044-08-17,295.712891,307.865448,0.000000
2044-08-18,294.965332,309.151062,0.000000
2044-08-19,295.468170,309.240967,0.000000
2044-08-20,295.898987,311.482727,0.000000
2044-08-21,298.245605,311.140442,2.661201
2044-08-22,298.650940,309.373230,2.929435
2044-08-23,297.968445,308.049988,5.011304
2044-08-24,298.534180,304.623718,10.805789
2044-08-25,296.532654,301.699738,42.899647
2044-08-26,296.530609,305.357452,17.005491
2044-08-27,297.110535,309.574036,0.625999
2044-08-28,298.758575,306.294922,14.428407
2044-08-29,295.648865,305.227020,38.201782
2044-08-30,295.625488,305.641968,4.786711
2044-08-31,294.748199,307.259827,0.000000
2044-09-01,295.075287,308.662933,0.534329
2044-09-02,296.408234,308.537292,0.000000
2044-09-03,296.269287,309.581390,0.000000
2044-09-04,297.620514,306.997131,2.452772
2044-09-05,297.088287,307.222839,1.101818
2044-09-06,296.930817,308.346191,0.000000
2044-09-07,296.851166,307.888275,0.000000
2044-09-08,294.953094,306.744476,0.000000
2044-09-09,295.225342,307.161774,0.000000
2044-09-10,297.524048,308.519623,0.000000
2044-09-11,297.596832,308.671570,0.979584
2044-09-12,298.040558,308.306274,5.558699
2044-09-13,297.514771,310.472260,0.000000
2044-09-14,297.321320,309.586487,0.000000
2044-09-15,297.542999,309.220245,0.000000
2044-09-16,297.997253,308.334076,0.000000
2044-09-17,296.681793,307.179199,0.000000
2044-09-18,294.121674,304.912079,0.000000
2044-09-19,292.645386,305.716766,0.000000
2044-09-20,292.092468,306.285736,0.350037
2044-09-21,292.429108,305.814087,0.000000
2044-09-22,296.714081,306.237793,4.145832
2044-09-23,297.169495,305.817413,29.642344
2044-09-24,291.032654,299.632660,20.485775
2044-09-25,285.419647,293.708221,0.000000
2044-09-26,285.157166,296.171448,3.994661
2044-09-27,285.600769,293.349457,3.102154
2044-09-28,290.709198,290.709198,1.059094
2044-09-29,288.130402,296.324982,0.000000
2044-09-30,290.741425,305.197632,0.000000
2044-10-01,293.547150,304.114655,0.289324
2044-10-02,291.571594,300.309937,0.000000
2044-10-03,287.986816,304.363861,0.000000
2044-10-04,292.432098,306.708038,0.000000
2044-10-05,292.873199,309.807892,0.000000
2044-10-06,294.699707,306.807373,0.000000
2044-10-07,289.977753,304.534058,0.000000
2044-10-08,289.373993,300.081909,0.000000
2044-10-09,281.084106,294.825134,0.000000
2044-10-10,283.625427,298.485229,0.000000
2044-10-11,286.098389,303.010071,0.000000
2044-10-12,291.108337,299.590637,21.150780
2044-10-13,293.809174,307.617889,0.000000
2044-10-14,294.281403,307.929047,0.000000
2044-10-15,291.948181,306.292511,0.000000
2044-10-16,292.838104,304.881378,0.000000
2044-10-17,291.941681,304.275665,0.403545
2044-10-18,293.862854,302.705841,10.684171
2044-10-19,293.684509,301.729553,7.826221
2044-10-20,289.950256,304.378632,0.000000
2044-10-21,289.434021,305.568848,0.000000
2044-10-22,292.615051,305.509308,0.000000
2044-10-23,293.641937,303.720947,10.829052
2044-10-24,292.809509,303.138641,0.657075
2044-10-25,287.656342,302.449188,0.000000
2044-10-26,287.613678,301.159576,0.000000
2044-10-27,286.934814,299.046844,0.000000
2044-10-28,287.833435,302.628052,0.000000
2044-10-29,290.861176,302.262268,0.839076
2044-10-30,292.813568,304.849792,12.351401
2044-10-31,293.404663,302.146912,0.460050
2044-11-01,289.409241,301.447021,0.000000
2044-11-02,284.642456,297.604645,0.000000
2044-11-03,284.835175,298.982880,0.000000
2044-11-04,284.934662,296.804108,0.000000
2044-11-05,283.745972,296.073059,0.000000
2044-11-06,283.595215,301.984711,0.000000
2044-11-07,284.843597,299.953430,0.000000
2044-11-08,286.575348,301.183472,0.000000
2044-11-09,284.351227,300.721375,0.000000
2044-11-10,288.227722,303.706329,0.000000
2044-11-11,289.052307,305.540985,0.000000
2044-11-12,290.926910,304.643311,0.000000
2044-11-13,291.601654,306.010559,0.309894
2044-11-14,291.582825,304.929657,0.000000
2044-11-15,291.749420,305.258850,0.000000
2044-11-16,290.017395,298.496338,33.176792
2044-11-17,291.407074,299.552826,1.208036
2044-11-18,280.255127,292.856628,0.000000
2044-11-19,279.519012,291.003265,0.000000
2044-11-20,280.179199,290.356934,0.538300
2044-11-21,280.817291,287.285828,19.577892
2044-11-22,284.971497,286.632721,0.000000
2044-11-23,282.050079,290.709839,0.415244
2044-11-24,288.719086,293.700134,62.752735
2044-11-25,287.409515,295.473114,2.079599
2044-11-26,283.289032,295.400818,0.000000
2044-11-27,283.868256,298.033630,0.000000
2044-11-28,286.765930,300.566772,0.000000
2044-11-29,290.564392,299.690704,0.567760
2044-11-30,290.720978,299.831909,0.000000
2044-12-01,287.057220,299.230499,0.000000
2044-12-02,290.181091,301.556396,0.000000
2044-12-03,289.591156,298.627319,0.000000
2044-12-04,289.857971,298.445251,0.427371
2044-12-05,290.210785,297.363983,0.545203
2044-12-06,278.476013,291.049896,0.000000
2044-12-07,277.282288,287.768982,0.000000
2044-12-08,279.456177,285.504700,0.000000
2044-12-09,279.485779,284.982025,2.674209
2044-12-10,273.288422,285.513062,0.000000
2044-12-11,275.312958,286.624084,0.000000
2044-12-12,276.886505,284.038116,0.000000
2044-12-13,285.698456,293.083099,105.435181
2044-12-14,281.120026,287.909454,19.730886
2044-12-15,276.901794,287.380737,8.957750
2044-12-16,281.128937,291.412537,17.695688
2044-12-17,286.058167,293.841217,8.972224
2044-12-18,277.393433,285.811066,0.000000
2044-12-19,273.097015,280.459351,0.000000
2044-12-20,276.804626,286.913788,6.787684
2044-12-21,276.124359,283.473633,12.216036
2044-12-22,280.367401,289.824799,8.813054
2044-12-23,279.946442,287.115295,0.000000
2044-12-24,272.387970,283.397552,0.000000
2044-12-25,275.411713,285.858490,0.000000
2044-12-26,278.776947,289.199402,6.887060
2044-12-27,280.817780,289.042084,12.554867
2044-12-28,270.845612,280.298187,0.000000
2044-12-29,270.842438,284.718384,0.000000
2044-12-30,272.852814,286.024719,0.000000
2044-12-31,279.021576,291.697388,0.000000
2045-01-01,288.104553,297.319153,1.326992
2045-01-02,280.539062,291.074280,0.000000
2045-01-03,272.728973,279.901825,0.000000
2045-01-04,271.898315,279.458313,0.000000
2045-01-05,272.376740,277.235168,12.068482
2045-01-06,277.698517,282.788055,10.391632
2045-01-07,283.818512,294.702972,6.057115
2045-01-08,279.461243,288.942322,0.000000
2045-01-09,275.882599,286.238434,0.000000
2045-01-10,275.965454,288.120361,0.000000
2045-01-11,277.772522,293.058167,0.000000
2045-01-12,280.339203,289.379242,0.000000
2045-01-13,272.657074,284.215271,0.398891
2045-01-14,273.470062,286.637207,0.000000
2045-01-15,276.274750,291.273010,0.000000
2045-01-16,277.702667,292.423615,0.000000
2045-01-17,283.437988,298.246094,0.737971
2045-01-18,285.566803,291.108521,5.973119
2045-01-19,274.127472,288.926300,0.311292
2045-01-20,276.805511,291.537933,0.000000
2045-01-21,273.865997,288.604645,0.000000
2045-01-22,276.386261,289.658936,0.000000
2045-01-23,278.704865,292.600861,0.000000
2045-01-24,278.341949,292.740265,0.000000
2045-01-25,278.551971,292.957977,0.000000
2045-01-26,279.654694,295.543884,0.000000
2045-01-27,282.477966,289.427429,1.632317
2045-01-28,281.101379,291.411530,4.030049
2045-01-29,279.025848,292.561829,0.000000
2045-01-30,275.587128,285.822205,0.000000
2045-01-31,273.756836,286.454773,0.000000
2045-02-01,276.765167,287.600342,0.000000
2045-02-02,277.277435,296.506653,0.000000
2045-02-03,281.676971,297.108124,0.000000
2045-02-04,288.296326,294.917480,9.930186
2045-02-05,278.872559,289.919678,15.591739
2045-02-06,276.754486,281.034088,10.676935
2045-02-07,266.401001,274.751190,0.335241
2045-02-08,268.762207,283.849792,0.000000
2045-02-09,265.311035,276.017975,0.000000
2045-02-10,272.270966,282.717651,5.707190
2045-02-11,280.827454,284.990875,0.429342
2045-02-12,275.624573,289.718567,0.000000
2045-02-13,282.063110,295.388214,0.000000
2045-02-14,282.357605,295.822968,0.000000
2045-02-15,283.902863,297.181824,0.000000
2045-02-16,287.998840,297.889709,10.466282
2045-02-17,287.709198,295.121399,14.396378
2045-02-18,285.296722,292.322052,14.632294
2045-02-19,281.307007,288.648041,13.904365
2045-02-20,287.359680,294.322174,41.597389
2045-02-21,289.500366,296.745056,32.145088
2045-02-22,279.523682,294.165131,0.000000
2045-02-23,285.186157,297.469757,0.000000
2045-02-24,281.360809,295.863068,0.000000
2045-02-25,283.570831,299.519135,0.000000
2045-02-26,283.442230,296.119415,0.000000
2045-02-27,282.401184,297.568542,0.000000
2045-02-28,284.704895,298.891083,0.000000
2045-03-01,285.685669,294.003784,0.795467
2045-03-02,280.403015,291.326019,0.000000
2045-03-03,281.790070,296.017273,0.000000
2045-03-04,283.548370,297.924194,0.000000
2045-03-05,285.059601,297.672272,0.000000
2045-03-06,285.510681,301.631378,0.000000
2045-03-07,287.224304,301.198578,0.000000
2045-03-08,285.756531,300.132477,0.000000
