#Variables:
#tasmin_CCSM4_rcp85(K):Daily Minimum Near-Surface Air Temperature
#tasmax_CCSM4_rcp85(K):Daily Maximum Near-Surface Air Temperature
#pr_CCSM4_rcp85(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_CCSM4_r6i1p1_rcp85_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_tasmax_CCSM4_r6i1p1_rcp85_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_pr_CCSM4_r6i1p1_rcp85_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_CCSM4_rcp85(K),tasmax_CCSM4_rcp85(K),pr_CCSM4_rcp85(mm)"
""
yyyy-mm-dd,tasmin_CCSM4_rcp85(K),tasmax_CCSM4_rcp85(K),pr_CCSM4_rcp85(mm)
2040-05-06,291.260040,310.256744,0.000000
2040-05-07,292.432281,312.375305,0.000000
2040-05-08,293.570190,310.111572,0.000000
2040-05-09,295.621124,308.417267,0.000000
2040-05-10,295.229126,306.682190,0.000000
2040-05-11,296.525146,307.563080,0.000000
2040-05-12,297.366852,309.654724,0.733433
2040-05-13,290.852722,307.303619,18.778635
2040-05-14,287.303711,301.452911,4.589558
2040-05-15,287.215668,305.413788,0.000000
2040-05-16,288.272461,305.745941,0.000000
2040-05-17,289.853180,306.013123,0.000000
2040-05-18,294.223724,305.387848,0.000000
2040-05-19,296.048309,306.590393,0.000000
2040-05-20,297.051361,309.459991,6.469333
2040-05-21,294.792816,313.689697,1.000217
2040-05-22,296.007416,312.606445,0.000000
2040-05-23,296.520844,310.154053,0.000000
2040-05-24,292.735260,309.316071,0.000000
2040-05-25,292.457092,310.424530,0.000000
2040-05-26,293.299744,310.886719,0.000000
2040-05-27,293.738556,310.685974,1.569978
2040-05-28,297.690002,310.411530,0.000000
2040-05-29,297.637848,306.815369,14.584004
2040-05-30,296.986420,306.370850,5.650300
2040-05-31,295.738861,305.427216,4.766346
2040-06-01,294.857941,305.558929,10.341165
2040-06-02,295.892090,303.646790,9.015800
2040-06-03,296.680054,301.104279,7.064092
2040-06-04,295.970581,307.165649,0.000000
2040-06-05,297.549683,307.152527,0.000000
2040-06-06,297.532593,309.537720,0.000000
2040-06-07,297.917877,309.654266,4.213640
2040-06-08,298.890137,306.832611,14.232161
2040-06-09,298.289001,305.211700,10.634692
2040-06-10,297.635986,307.429077,6.778339
2040-06-11,297.354309,308.634399,0.000000
2040-06-12,297.663696,309.679871,0.000000
2040-06-13,298.047821,310.793091,0.000000
2040-06-14,299.603546,311.828400,0.000000
2040-06-15,299.157318,307.596619,5.127431
2040-06-16,296.445251,306.019135,5.555682
2040-06-17,297.516235,304.974121,36.117912
2040-06-18,297.392487,302.621613,48.675362
2040-06-19,297.458771,302.373047,78.004089
2040-06-20,296.012665,299.360229,44.397266
2040-06-21,295.503571,295.503571,17.989382
2040-06-22,295.542969,296.608063,23.658762
2040-06-23,296.669617,303.939453,16.447947
2040-06-24,296.908966,303.368103,1.865746
2040-06-25,297.420532,303.370209,0.494035
2040-06-26,297.683044,304.850128,0.514935
2040-06-27,297.444031,303.400482,0.311731
2040-06-28,297.760040,306.195404,0.000000
2040-06-29,297.808411,306.740875,0.000000
2040-06-30,297.721252,307.211121,0.000000
2040-07-01,298.219269,306.874023,0.000000
2040-07-02,297.983765,308.802246,1.321559
2040-07-03,297.769012,308.939362,0.000000
2040-07-04,298.436981,308.626831,0.000000
2040-07-05,298.505402,305.648041,5.451074
2040-07-06,298.750488,303.610199,22.713270
2040-07-07,298.454742,304.829956,3.065142
2040-07-08,297.489380,305.835907,0.000000
2040-07-09,296.983734,306.645905,0.000000
2040-07-10,296.826538,306.012939,5.833431
2040-07-11,297.556366,306.020355,0.000000
2040-07-12,296.942474,308.830597,0.000000
2040-07-13,296.817505,308.657776,0.000000
2040-07-14,297.150970,308.531311,0.000000
2040-07-15,297.391113,307.718140,0.000000
2040-07-16,297.072937,307.250519,0.000000
2040-07-17,297.594757,309.676910,0.000000
2040-07-18,300.033813,311.566101,0.340471
2040-07-19,299.934692,312.509369,1.863648
2040-07-20,299.298584,312.070953,0.000000
2040-07-21,298.502014,309.451111,8.673127
2040-07-22,299.279327,306.446411,2.320995
2040-07-23,298.163818,307.340179,0.000000
2040-07-24,298.125153,307.090424,1.120104
2040-07-25,298.361359,309.855011,0.000000
2040-07-26,298.842987,309.834534,0.000000
2040-07-27,298.795258,308.763153,0.000000
2040-07-28,297.751617,308.594513,0.653383
2040-07-29,298.327576,309.317261,0.000000
2040-07-30,299.024597,310.338898,0.000000
2040-07-31,298.625458,309.510620,0.000000
2040-08-01,298.618225,309.390015,0.000000
2040-08-02,297.260468,308.909271,0.000000
2040-08-03,298.094513,306.393250,4.216699
2040-08-04,298.510529,307.133331,0.914813
2040-08-05,297.544861,309.487274,0.000000
2040-08-06,297.614044,310.706573,0.000000
2040-08-07,298.652588,311.941254,0.000000
2040-08-08,299.466370,311.441620,0.000000
2040-08-09,298.258545,310.906952,0.000000
2040-08-10,297.651703,310.586212,0.000000
2040-08-11,298.989899,310.707794,0.451012
2040-08-12,299.535553,309.594635,4.324443
2040-08-13,298.779724,309.329498,2.620339
2040-08-14,298.893097,311.728851,0.757588
2040-08-15,299.028900,312.742004,1.866333
2040-08-16,300.510986,313.095367,0.000000
2040-08-17,300.256683,312.732666,0.000000
2040-08-18,299.457092,310.382874,0.000000
2040-08-19,297.440430,311.888031,0.000000
2040-08-20,296.920532,312.154907,0.000000
2040-08-21,299.528503,311.936005,1.029180
2040-08-22,300.474335,313.151062,0.000000
2040-08-23,299.047333,312.629852,2.224657
2040-08-24,299.267365,309.150970,7.613284
2040-08-25,300.426697,313.484314,0.000000
2040-08-26,301.032623,312.853363,3.586717
2040-08-27,299.066193,311.520386,8.186492
2040-08-28,297.705109,309.740479,9.064114
2040-08-29,298.270294,307.736359,6.080736
2040-08-30,297.616882,306.786041,5.625625
2040-08-31,297.400940,304.589752,7.397442
2040-09-01,294.396912,302.193542,23.530687
2040-09-02,296.425934,305.962433,1.583229
2040-09-03,295.996979,307.128601,1.809948
2040-09-04,297.847015,309.322052,1.349664
2040-09-05,301.574554,314.592041,3.001530
2040-09-06,300.853973,315.133087,0.000000
2040-09-07,297.887665,312.909576,0.000000
2040-09-08,296.055267,310.737183,0.000000
2040-09-09,295.310455,310.290344,0.000000
2040-09-10,295.268555,309.255463,0.000000
2040-09-11,295.072479,309.061462,0.000000
2040-09-12,295.873077,309.159698,0.000000
2040-09-13,295.808990,309.736755,0.000000
2040-09-14,297.468689,310.489746,0.000000
2040-09-15,296.852264,310.490326,0.000000
2040-09-16,297.587555,310.209930,0.000000
2040-09-17,299.737000,308.954132,0.000000
2040-09-18,297.115143,309.098907,0.000000
2040-09-19,298.425201,310.932556,0.000000
2040-09-20,298.288605,311.231964,0.000000
2040-09-21,298.795563,310.193298,0.000000
2040-09-22,297.816437,309.791656,0.000000
2040-09-23,297.536469,310.378265,0.000000
2040-09-24,297.670044,310.540192,0.000000
2040-09-25,298.207153,310.665436,0.000000
2040-09-26,298.162323,310.803986,0.000000
2040-09-27,298.097809,311.738403,0.000000
2040-09-28,299.303986,311.235229,0.000000
2040-09-29,299.420929,310.446228,0.000000
2040-09-30,298.532715,309.998474,0.000000
2040-10-01,299.339569,309.962463,0.000000
2040-10-02,300.262939,309.393066,0.333957
2040-10-03,299.766083,307.648895,4.406378
2040-10-04,296.346497,307.784515,0.385433
2040-10-05,295.962463,307.100922,0.000000
2040-10-06,295.965881,306.392548,0.816556
2040-10-07,295.885315,304.190125,6.374351
2040-10-08,294.635834,304.742737,15.564263
2040-10-09,294.027710,305.502136,0.593992
2040-10-10,290.732452,306.000488,0.000000
2040-10-11,288.793060,303.776886,2.552481
2040-10-12,288.684143,307.049347,0.000000
2040-10-13,291.242310,308.429504,0.000000
2040-10-14,292.636383,307.256439,0.000000
2040-10-15,294.885406,308.720947,0.000000
2040-10-16,293.411041,307.775024,0.000000
2040-10-17,295.553162,307.911713,0.000000
2040-10-18,294.009918,306.100067,4.959363
2040-10-19,293.825714,303.699860,12.968343
2040-10-20,292.433350,299.283417,17.095327
2040-10-21,293.752838,301.285309,4.126924
2040-10-22,294.279480,302.127563,1.388603
2040-10-23,293.894196,301.714203,4.132089
2040-10-24,293.040009,300.788574,54.603397
2040-10-25,284.999115,295.362274,51.126343
2040-10-26,283.581238,291.340546,0.000000
2040-10-27,279.289154,288.041229,0.000000
2040-10-28,278.121277,284.873444,0.000000
2040-10-29,280.317902,289.687378,0.000000
2040-10-30,278.422516,292.906860,0.000000
2040-10-31,280.969574,295.134949,0.000000
2040-11-01,280.374695,297.214325,0.000000
2040-11-02,285.064850,304.440247,0.000000
2040-11-03,286.859100,299.148346,0.000000
2040-11-04,282.361420,300.491150,0.000000
2040-11-05,284.946411,302.201599,0.000000
2040-11-06,286.837891,302.195679,0.000000
2040-11-07,288.771790,300.949646,0.000000
2040-11-08,286.730652,298.190369,0.000000
2040-11-09,284.171173,300.587097,0.000000
2040-11-10,290.344330,300.342865,4.165268
2040-11-11,290.750366,305.947174,0.000000
2040-11-12,288.530670,305.791779,0.000000
2040-11-13,290.348267,305.806763,0.000000
2040-11-14,288.058441,303.545227,0.000000
2040-11-15,290.669403,306.035065,0.000000
2040-11-16,277.124054,300.798615,0.000000
2040-11-17,272.667084,283.432739,0.000000
2040-11-18,272.560394,284.524963,0.000000
2040-11-19,271.508148,284.204926,0.000000
2040-11-20,273.065674,284.676941,0.000000
2040-11-21,276.728210,283.936951,8.281710
2040-11-22,275.485901,285.568359,2.235879
2040-11-23,280.270599,287.313446,0.000000
2040-11-24,283.253601,293.945557,0.338479
2040-11-25,282.538544,293.297760,0.000000
2040-11-26,277.928680,289.912292,0.000000
2040-11-27,275.101440,294.507019,0.000000
2040-11-28,276.817871,296.261200,0.000000
2040-11-29,280.543335,294.105469,0.362974
2040-11-30,284.218414,301.278229,0.000000
2040-12-01,282.526306,302.614502,0.000000
2040-12-02,283.872589,300.917633,0.000000
2040-12-03,286.635376,302.721497,0.000000
2040-12-04,286.473999,303.584625,0.000000
2040-12-05,285.398834,304.851562,0.000000
2040-12-06,286.451080,305.042358,0.000000
2040-12-07,286.642090,298.443817,0.000000
2040-12-08,279.434021,295.496429,0.000000
2040-12-09,287.838013,298.532684,2.424749
2040-12-10,276.826324,291.395996,0.000000
2040-12-11,276.494751,291.539276,0.000000
2040-12-12,280.716705,294.008911,28.490631
2040-12-13,273.283417,287.130127,0.000000
2040-12-14,273.793671,289.078583,0.000000
2040-12-15,276.762817,288.218811,0.000000
2040-12-16,279.824921,295.886230,0.595677
2040-12-17,287.904388,297.460663,23.105907
2040-12-18,280.496796,292.045502,0.516826
2040-12-19,276.362762,291.920502,0.000000
2040-12-20,280.400879,292.874176,0.000000
2040-12-21,285.981049,290.666870,2.035377
2040-12-22,286.772003,298.261658,2.348480
2040-12-23,285.101593,298.219391,0.502764
2040-12-24,283.984283,291.637726,0.000000
2040-12-25,274.515198,286.906250,0.000000
2040-12-26,274.937286,286.899200,0.000000
2040-12-27,275.691833,290.585022,0.000000
2040-12-28,273.779968,287.589233,0.000000
2040-12-29,272.949280,286.237854,0.000000
2040-12-30,278.790344,287.028687,0.000000
2040-12-31,276.501282,284.885315,0.000000
2041-01-01,274.225525,289.799744,0.000000
2041-01-02,277.026459,293.757751,0.000000
2041-01-03,277.636078,295.713318,0.000000
2041-01-04,279.531372,299.153595,0.000000
2041-01-05,283.141846,298.892853,0.000000
2041-01-06,284.019684,292.231659,0.000000
2041-01-07,276.981232,288.393036,0.000000
2041-01-08,278.700562,288.829193,0.000000
2041-01-09,277.012756,294.003296,0.000000
2041-01-10,277.672607,294.588348,0.000000
2041-01-11,276.471741,293.737335,0.000000
2041-01-12,279.452637,296.750244,0.000000
2041-01-13,281.014252,291.487000,0.000000
2041-01-14,274.880432,286.381256,3.060517
2041-01-15,272.484039,285.601227,0.000000
2041-01-16,274.057678,286.252625,0.000000
2041-01-17,274.292267,288.199432,0.000000
2041-01-18,280.703857,290.930908,0.000000
2041-01-19,285.976593,295.648651,0.000000
2041-01-20,287.673065,299.757843,0.605267
2041-01-21,287.927765,298.864075,0.000000
2041-01-22,288.049530,296.905029,0.000000
2041-01-23,288.184418,298.099365,0.902412
2041-01-24,283.624542,297.518494,23.978764
2041-01-25,276.169037,284.018311,36.764816
2041-01-26,279.351715,286.232666,26.711590
2041-01-27,278.957092,284.102051,18.105488
2041-01-28,276.022736,286.262665,0.000000
2041-01-29,273.497681,288.787811,0.000000
2041-01-30,275.109650,290.694366,0.000000
2041-01-31,277.193848,288.683502,0.000000
2041-02-01,282.038239,290.537781,0.000000
2041-02-02,284.632935,292.275421,0.000000
2041-02-03,285.194458,292.802643,0.589822
2041-02-04,287.056030,293.557190,0.558223
2041-02-05,287.561218,296.345856,0.813172
2041-02-06,288.609711,298.370941,0.827297
2041-02-07,282.108856,295.351196,4.333081
2041-02-08,275.381836,282.074188,0.689057
2041-02-09,267.952179,278.594482,0.000000
2041-02-10,269.982513,288.915649,0.000000
2041-02-11,273.470154,286.676575,0.000000
2041-02-12,271.788910,284.383728,0.000000
2041-02-13,274.518738,288.191803,0.000000
2041-02-14,275.185242,289.004883,0.000000
2041-02-15,282.953339,293.048889,1.358837
2041-02-16,284.243652,293.054749,1.021362
2041-02-17,285.010162,297.824951,2.498181
2041-02-18,283.080566,298.090973,0.000000
2041-02-19,279.448975,295.298645,0.000000
2041-02-20,282.566406,292.193207,0.000000
2041-02-21,277.117218,290.213013,0.000000
2041-02-22,279.118225,296.900177,0.000000
2041-02-23,281.716919,297.904449,0.000000
2041-02-24,285.676056,293.595398,0.000000
2041-02-25,279.491028,292.591125,0.000000
2041-02-26,279.645966,294.274933,0.000000
2041-02-27,281.248383,298.154541,0.000000
2041-02-28,286.333984,299.675079,1.149313
2041-03-01,284.389771,302.920868,0.550284
2041-03-02,287.887726,304.317627,0.000000
2041-03-03,289.114899,303.271332,2.901040
2041-03-04,289.628510,300.477600,6.814846
2041-03-05,288.900208,298.812958,0.378642
2041-03-06,283.180756,295.145233,0.000000
2041-03-07,282.032501,295.135071,0.000000
2041-03-08,287.559723,301.561676,0.000000
2041-03-09,290.677429,300.766022,0.000000
2041-03-10,291.585541,300.669922,0.000000
2041-03-11,287.774139,300.248596,0.000000
2041-03-12,286.516968,302.077087,0.000000
2041-03-13,291.446075,300.223633,0.000000
2041-03-14,290.687866,295.726685,8.794175
2041-03-15,287.235535,295.534943,4.502171
2041-03-16,287.833557,303.335785,0.000000
2041-03-17,289.241241,304.346405,0.000000
2041-03-18,290.549988,299.975830,0.000000
2041-03-19,290.898621,306.051453,3.374931
2041-03-20,279.561188,298.335297,0.000000
2041-03-21,279.289642,297.825409,0.000000
2041-03-22,282.935303,302.039185,0.000000
2041-03-23,285.305573,302.185883,0.000000
2041-03-24,286.622864,302.000092,0.000000
2041-03-25,289.654999,301.638947,0.000000
2041-03-26,290.275482,302.793915,0.000000
2041-03-27,290.795105,302.896027,0.000000
2041-03-28,290.785095,303.593842,0.000000
2041-03-29,290.740631,306.646301,0.000000
2041-03-30,291.731415,311.512238,0.000000
2041-03-31,292.295227,307.629028,0.000000
2041-04-01,283.790955,299.483063,0.000000
2041-04-02,282.311218,297.631653,0.000000
2041-04-03,285.295258,302.219360,0.000000
2041-04-04,292.628326,306.823120,0.299766
2041-04-05,290.623291,303.608398,0.000000
2041-04-06,287.101135,298.042999,0.000000
2041-04-07,290.464630,303.733063,0.000000
2041-04-08,290.588257,305.956848,0.000000
2041-04-09,289.137543,307.201355,0.000000
2041-04-10,289.072327,306.224335,0.000000
2041-04-11,289.878235,304.544128,0.000000
2041-04-12,291.518646,304.629974,0.000000
2041-04-13,292.265015,304.781982,0.000000
2041-04-14,292.330719,306.291412,0.000000
2041-04-15,294.983185,302.164978,0.281222
2041-04-16,292.996948,302.153442,0.284380
2041-04-17,293.247375,299.684143,3.320755
2041-04-18,292.930359,300.362518,18.003010
2041-04-19,294.028076,303.113251,0.000000
2041-04-20,293.995453,301.978027,0.000000
2041-04-21,292.716614,301.571411,0.000000
2041-04-22,292.085480,303.869629,0.000000
2041-04-23,291.074615,304.262604,0.000000
2041-04-24,291.499695,303.575195,0.000000
2041-04-25,291.641632,301.373322,0.302234
2041-04-26,291.960205,299.614746,0.000000
2041-04-27,292.099182,301.080170,0.000000
2041-04-28,293.688812,303.893860,0.000000
2041-04-29,294.648438,304.447815,0.000000
2041-04-30,294.872314,306.155640,0.327558
2041-05-01,295.417877,307.752197,0.000000
2041-05-02,296.088776,307.030243,0.000000
2041-05-03,296.896393,305.858612,0.000000
2041-05-04,296.372345,304.884949,0.000000
2041-05-05,295.774719,304.657654,0.000000
2041-05-06,294.053772,305.866180,0.000000
2041-05-07,294.057404,305.782928,0.000000
2041-05-08,294.945984,306.010315,0.000000
2041-05-09,294.225891,306.969025,0.000000
2041-05-10,294.457092,305.466217,0.000000
2041-05-11,294.351654,306.088013,0.000000
2041-05-12,294.872559,306.440125,0.000000
2041-05-13,295.999969,306.684875,0.000000
2041-05-14,294.937408,310.455841,0.000000
2041-05-15,297.982147,310.987030,0.000000
2041-05-16,297.283264,308.296265,0.000000
2041-05-17,297.737488,307.045349,1.596154
2041-05-18,297.261322,308.823303,0.000000
2041-05-19,296.632111,308.341461,0.000000
2041-05-20,296.764557,307.969574,0.000000
2041-05-21,296.499847,308.020660,0.000000
2041-05-22,296.062775,308.596588,0.000000
2041-05-23,295.916931,310.792603,0.000000
2041-05-24,295.454376,311.408997,0.000000
2041-05-25,295.087311,311.307739,0.000000
2041-05-26,295.490479,311.670044,0.000000
2041-05-27,296.968506,310.154083,0.000000
2041-05-28,298.257690,307.679230,4.837106
2041-05-29,294.659576,304.016663,10.772315
2041-05-30,292.507843,301.960083,0.968677
2041-05-31,292.383362,305.886444,0.424525
2041-06-01,293.620056,306.295288,1.554157
2041-06-02,293.817139,303.132843,58.208687
2041-06-03,294.020752,303.209106,10.365606
2041-06-04,293.842133,306.491760,0.000000
2041-06-05,295.360626,306.663544,0.000000
2041-06-06,294.839142,307.270416,0.000000
2041-06-07,296.721161,307.199005,0.000000
2041-06-08,297.468018,308.357788,0.000000
2041-06-09,295.810669,309.457184,0.000000
2041-06-10,295.446625,310.669739,0.000000
2041-06-11,296.737244,311.097015,0.000000
2041-06-12,297.322296,312.822052,0.000000
2041-06-13,298.584839,313.005249,0.000000
2041-06-14,298.496399,312.137451,0.000000
2041-06-15,297.776367,310.846252,0.000000
2041-06-16,298.144684,310.330658,0.000000
2041-06-17,297.578369,310.151337,0.000000
2041-06-18,297.904541,310.660645,0.000000
2041-06-19,297.861633,310.352356,0.000000
2041-06-20,298.164764,311.137665,0.000000
2041-06-21,298.405060,311.789734,0.000000
2041-06-22,298.225189,311.060059,0.000000
2041-06-23,299.936005,310.322449,3.295888
2041-06-24,298.216034,310.338470,0.000000
2041-06-25,297.624390,309.912720,0.000000
2041-06-26,298.848206,309.696472,0.000000
2041-06-27,299.752960,310.669464,0.000000
2041-06-28,298.587433,311.556885,0.000000
2041-06-29,298.574432,311.840820,0.000000
2041-06-30,297.894989,310.323792,0.286338
2041-07-01,297.850037,309.675385,0.000000
2041-07-02,296.365448,312.850372,0.000000
2041-07-03,298.127869,315.230988,0.000000
2041-07-04,300.618103,314.572083,0.000000
2041-07-05,298.834656,313.832733,0.000000
2041-07-06,297.464539,312.921967,0.000000
2041-07-07,298.196960,310.769684,0.000000
2041-07-08,299.906281,311.723206,0.000000
2041-07-09,298.657562,310.492798,0.000000
2041-07-10,299.042175,310.168365,0.000000
2041-07-11,299.565491,310.977875,0.000000
2041-07-12,299.283203,310.100830,0.000000
2041-07-13,297.969330,310.058289,0.000000
2041-07-14,298.334686,310.095276,0.000000
2041-07-15,297.806702,309.825897,0.000000
2041-07-16,297.897064,309.919861,0.000000
2041-07-17,298.633270,313.651947,0.000000
2041-07-18,298.387360,314.271851,0.000000
2041-07-19,300.061066,312.194733,1.658091
2041-07-20,300.302673,311.863800,1.475891
2041-07-21,299.000641,310.211670,0.453547
2041-07-22,299.022339,309.683197,0.000000
2041-07-23,299.605072,306.426971,1.554105
2041-07-24,299.366791,306.436584,4.353783
2041-07-25,298.394531,308.354279,0.421032
2041-07-26,297.837128,309.392670,0.000000
2041-07-27,298.842133,312.529297,0.000000
2041-07-28,298.492401,312.537018,0.000000
2041-07-29,298.398651,312.231232,0.000000
2041-07-30,296.630859,311.716400,0.000000
2041-07-31,297.705078,311.458435,0.000000
2041-08-01,299.189423,311.649017,0.000000
2041-08-02,299.593811,309.933929,0.700679
2041-08-03,299.160004,310.634918,0.000000
2041-08-04,299.031281,313.228851,0.000000
2041-08-05,299.103516,315.022125,0.000000
2041-08-06,298.018402,313.954987,0.000000
2041-08-07,298.128815,312.392273,0.000000
2041-08-08,298.581299,311.327850,0.000000
2041-08-09,299.019104,309.726654,0.000000
2041-08-10,298.755157,310.191559,0.000000
2041-08-11,298.263000,311.199921,0.000000
2041-08-12,298.713989,311.559052,0.000000
2041-08-13,299.617584,312.072540,0.000000
2041-08-14,299.529938,311.938751,0.309202
2041-08-15,298.261871,310.900604,0.647004
2041-08-16,298.569031,313.120544,0.000000
2041-08-17,301.039154,314.129944,0.348728
2041-08-18,301.869110,315.830505,0.000000
2041-08-19,301.405212,313.388092,2.714831
2041-08-20,298.569000,310.429657,0.000000
2041-08-21,298.740967,311.215332,0.000000
2041-08-22,299.254333,312.948486,0.392816
2041-08-23,298.747650,312.574463,0.000000
2041-08-24,298.398529,311.280670,0.000000
2041-08-25,299.738434,312.732849,0.000000
2041-08-26,300.139648,314.309265,0.000000
2041-08-27,302.019165,311.640747,2.162096
2041-08-28,299.631683,307.994873,5.898480
2041-08-29,298.231445,308.390869,0.000000
2041-08-30,298.669037,309.340027,0.000000
2041-08-31,298.748291,309.316254,0.000000
2041-09-01,298.548065,307.776154,0.000000
2041-09-02,298.098633,305.962585,0.000000
2041-09-03,295.625458,306.474701,0.000000
2041-09-04,295.272186,309.335083,0.000000
2041-09-05,297.320129,309.735413,0.000000
2041-09-06,296.974487,308.533905,0.000000
2041-09-07,297.210938,306.889282,2.640690
2041-09-08,297.563538,306.804901,0.000000
2041-09-09,297.159821,308.661774,0.000000
2041-09-10,299.178650,309.811096,0.000000
2041-09-11,300.327942,310.323700,0.000000
2041-09-12,297.844177,309.250214,0.000000
2041-09-13,297.720764,313.671173,0.000000
2041-09-14,300.113007,315.339600,0.000000
2041-09-15,299.226410,313.197571,0.584860
2041-09-16,297.009918,312.893036,0.000000
2041-09-17,297.593048,311.882263,0.000000
2041-09-18,296.518616,308.954865,0.000000
2041-09-19,296.845184,308.619293,0.000000
2041-09-20,297.282318,310.511719,0.684808
2041-09-21,297.427185,310.545135,0.000000
2041-09-22,295.342194,309.988861,0.000000
2041-09-23,293.862732,309.886688,0.000000
2041-09-24,296.278534,312.926239,0.000000
2041-09-25,297.051453,310.931366,0.000000
2041-09-26,293.840515,304.647339,0.000000
2041-09-27,292.851410,307.138000,0.000000
2041-09-28,294.522797,307.266327,0.000000
2041-09-29,295.318298,306.433380,2.301979
2041-09-30,293.244049,303.324371,9.747897
2041-10-01,293.057434,303.143738,54.395565
2041-10-02,295.968262,303.590881,8.357930
2041-10-03,294.369690,303.738129,39.399754
2041-10-04,292.419342,299.529053,6.540604
2041-10-05,288.028046,300.635254,0.000000
2041-10-06,288.413910,302.957336,0.000000
2041-10-07,292.429169,302.628754,10.087891
2041-10-08,294.332977,302.665497,0.806002
2041-10-09,290.836884,301.669342,0.000000
2041-10-10,290.099091,303.329651,0.000000
2041-10-11,289.642578,304.267273,0.000000
2041-10-12,292.188873,304.804230,0.000000
2041-10-13,294.106445,303.338318,20.642126
2041-10-14,295.294678,308.041901,4.104543
2041-10-15,285.216583,297.460968,0.000000
2041-10-16,283.617737,295.043579,0.000000
2041-10-17,287.388336,295.994080,0.000000
2041-10-18,286.880585,300.973450,0.000000
2041-10-19,287.654083,297.994507,0.000000
2041-10-20,287.946960,298.210083,0.000000
2041-10-21,288.007935,301.465759,0.000000
2041-10-22,286.532928,298.153168,0.000000
2041-10-23,283.817261,297.368561,0.000000
2041-10-24,283.106537,299.515411,0.000000
2041-10-25,284.783508,300.622498,0.000000
2041-10-26,286.801056,301.979431,0.000000
2041-10-27,286.001678,303.258698,0.000000
2041-10-28,286.032349,304.484589,0.000000
2041-10-29,286.681274,303.532867,0.000000
2041-10-30,288.845276,305.416718,0.000000
2041-10-31,289.561707,309.502380,0.000000
2041-11-01,275.639679,304.088593,0.000000
2041-11-02,273.088776,288.447662,0.000000
2041-11-03,271.067047,285.536682,0.000000
2041-11-04,275.065399,293.548981,0.000000
2041-11-05,285.483185,303.367981,0.000000
2041-11-06,286.656403,297.765106,2.074874
2041-11-07,279.992188,297.786011,0.000000
2041-11-08,286.279724,305.012970,0.000000
2041-11-09,283.408569,296.276917,0.000000
2041-11-10,279.594543,296.986450,0.000000
2041-11-11,280.358276,291.300903,0.000000
2041-11-12,278.722687,290.056335,0.000000
2041-11-13,279.568298,289.902435,0.000000
2041-11-14,276.475922,291.841248,0.000000
2041-11-15,278.817169,296.550201,0.000000
2041-11-16,283.917267,298.993835,0.000000
2041-11-17,283.041748,297.540985,0.000000
2041-11-18,281.813873,303.798340,0.000000
2041-11-19,286.665527,299.507507,0.000000
2041-11-20,280.393341,300.066986,0.000000
2041-11-21,284.132843,301.925873,0.000000
2041-11-22,284.895599,303.350800,0.000000
2041-11-23,287.713867,301.492035,0.000000
2041-11-24,284.340912,297.081940,0.000000
2041-11-25,279.702179,288.374359,0.777882
2041-11-26,279.815430,287.513641,14.647448
2041-11-27,277.383942,284.762604,2.875347
2041-11-28,280.750977,286.871185,5.699158
2041-11-29,279.938690,289.215027,0.000000
2041-11-30,280.904022,293.390198,0.000000
2041-12-01,280.272369,294.711609,0.000000
2041-12-02,282.422333,294.093292,0.000000
2041-12-03,279.776703,293.472229,0.000000
2041-12-04,279.808838,289.344757,0.000000
2041-12-05,283.830231,289.280121,1.530814
2041-12-06,283.455597,293.560089,0.000000
2041-12-07,279.149872,292.488708,0.000000
2041-12-08,276.188171,294.092712,0.000000
2041-12-09,278.162628,294.878815,0.000000
2041-12-10,282.845093,290.558105,0.000000
2041-12-11,285.212708,292.265778,0.000000
2041-12-12,280.415771,290.051086,0.000000
2041-12-13,277.013000,291.895416,0.000000
2041-12-14,286.451477,301.650940,1.180378
2041-12-15,276.857117,294.772522,0.370058
2041-12-16,272.132446,289.221863,0.000000
2041-12-17,276.815857,286.921661,0.000000
2041-12-18,275.161499,284.070160,0.000000
2041-12-19,274.906342,284.262115,6.475202
2041-12-20,269.958099,286.562714,0.000000
2041-12-21,275.274841,293.479980,0.000000
2041-12-22,281.161438,297.552124,0.358892
2041-12-23,275.383545,290.374329,0.000000
2041-12-24,265.171417,280.296173,0.000000
2041-12-25,272.142609,285.179169,0.000000
2041-12-26,270.204163,282.700287,0.000000
2041-12-27,273.924530,286.446259,0.392717
2041-12-28,279.225830,288.715698,3.378260
2041-12-29,269.463562,280.141968,0.000000
2041-12-30,261.501617,279.058807,0.000000
2041-12-31,261.681458,285.021118,0.000000
2042-01-01,273.242371,290.830566,0.000000
2042-01-02,278.443390,292.374298,0.000000
2042-01-03,277.145172,292.843323,0.000000
2042-01-04,279.359894,301.809174,0.000000
2042-01-05,282.747284,304.859131,0.000000
2042-01-06,281.684479,303.980865,0.000000
2042-01-07,286.959808,296.453125,1.337613
2042-01-08,278.611481,294.197266,4.831388
2042-01-09,275.994568,283.663422,2.243769
