#Variables:
#tasmin_bcc-csm1-1-m_rcp85(K):Daily Minimum Near-Surface Air Temperature
#tasmax_bcc-csm1-1-m_rcp85(K):Daily Maximum Near-Surface Air Temperature
#pr_bcc-csm1-1-m_rcp85(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_bcc-csm1-1-m_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_tasmax_bcc-csm1-1-m_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_pr_bcc-csm1-1-m_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_bcc-csm1-1-m_rcp85(K),tasmax_bcc-csm1-1-m_rcp85(K),pr_bcc-csm1-1-m_rcp85(mm)"
""
yyyy-mm-dd,tasmin_bcc-csm1-1-m_rcp85(K),tasmax_bcc-csm1-1-m_rcp85(K),pr_bcc-csm1-1-m_rcp85(mm)
2056-07-12,299.185303,311.957581,0.426017
2056-07-13,299.648590,311.262543,4.825075
2056-07-14,298.662567,306.135864,21.194506
2056-07-15,297.282257,309.385956,3.567872
2056-07-16,297.575775,310.451904,0.000000
2056-07-17,297.188629,310.923981,0.518553
2056-07-18,297.374542,310.443634,0.702749
2056-07-19,297.791779,310.329529,5.130457
2056-07-20,297.612518,309.422882,1.830395
2056-07-21,297.981323,307.671417,5.642245
2056-07-22,297.264160,307.411835,3.512602
2056-07-23,298.226562,307.929352,0.752510
2056-07-24,297.192139,310.720886,0.000000
2056-07-25,297.664032,309.920227,1.383899
2056-07-26,298.657959,306.191040,11.448653
2056-07-27,297.681122,307.336517,0.533196
2056-07-28,296.658997,306.730011,0.000000
2056-07-29,296.657532,308.406799,0.000000
2056-07-30,296.905853,309.961487,16.890512
2056-07-31,297.556061,310.214996,0.288982
2056-08-01,297.021484,309.653076,1.491760
2056-08-02,297.016449,306.998016,0.326276
2056-08-03,296.862885,306.359283,1.371971
2056-08-04,297.317566,306.175415,5.324777
2056-08-05,297.979156,304.166504,7.887775
2056-08-06,297.869080,303.494934,7.243797
2056-08-07,296.987091,306.663910,0.343109
2056-08-08,295.847565,308.941589,1.268675
2056-08-09,295.462769,308.426727,6.929526
2056-08-10,295.480225,306.727753,2.048438
2056-08-11,295.720795,307.397308,6.526174
2056-08-12,295.701782,308.522369,0.282089
2056-08-13,295.767975,307.395447,2.419365
2056-08-14,297.063507,307.270203,0.000000
2056-08-15,299.218597,306.389496,6.512769
2056-08-16,298.488495,309.190155,0.000000
2056-08-17,297.556274,310.071564,0.000000
2056-08-18,297.125183,310.945190,0.000000
2056-08-19,297.022675,310.847626,1.159421
2056-08-20,297.261383,312.032623,0.828186
2056-08-21,296.157532,311.690887,1.015523
2056-08-22,295.922974,312.029022,0.000000
2056-08-23,295.696014,311.266388,0.000000
2056-08-24,292.557434,310.442993,0.787560
2056-08-25,294.602753,311.921448,0.597700
2056-08-26,297.185913,312.757507,0.344186
2056-08-27,297.752045,312.354675,1.270288
2056-08-28,299.701599,313.785919,0.000000
2056-08-29,298.776337,314.509644,0.000000
2056-08-30,298.365723,315.333466,0.000000
2056-08-31,297.963287,316.124298,0.000000
2056-09-01,296.437134,314.756439,0.000000
2056-09-02,296.396332,311.275848,0.000000
2056-09-03,296.106445,310.833832,0.000000
2056-09-04,297.260651,314.054199,0.000000
2056-09-05,299.304565,313.325958,0.000000
2056-09-06,297.750427,312.941254,0.000000
2056-09-07,296.499969,312.231140,0.000000
2056-09-08,296.758942,310.961121,0.000000
2056-09-09,295.591125,310.814758,2.395668
2056-09-10,297.448883,309.909393,0.000000
2056-09-11,297.762604,309.765137,2.330387
2056-09-12,296.627258,308.084686,2.144326
2056-09-13,296.061005,310.913391,0.000000
2056-09-14,296.576721,310.726166,0.000000
2056-09-15,297.148651,310.047302,0.000000
2056-09-16,293.459442,306.938110,0.862538
2056-09-17,292.324768,306.314911,0.000000
2056-09-18,291.506775,307.677368,0.000000
2056-09-19,291.949799,310.097076,0.000000
2056-09-20,296.739685,310.905090,0.000000
2056-09-21,297.259857,310.990112,0.000000
2056-09-22,298.429779,310.439270,0.000000
2056-09-23,296.995972,310.122528,0.735237
2056-09-24,296.131317,309.225189,0.000000
2056-09-25,295.554413,309.281128,1.216308
2056-09-26,297.397308,311.220947,37.803535
2056-09-27,294.506897,298.507690,46.309395
2056-09-28,292.910095,300.169617,112.960281
2056-09-29,294.389587,300.640411,121.293297
2056-09-30,296.338043,300.497192,121.159370
2056-10-01,292.363129,299.866730,95.804558
2056-10-02,295.170715,304.600769,5.086430
2056-10-03,294.565125,303.864685,4.382415
2056-10-04,293.694519,301.852600,10.260736
2056-10-05,292.001831,300.668823,1.060148
2056-10-06,291.692017,303.920685,0.887733
2056-10-07,291.136719,304.321014,0.000000
2056-10-08,291.465973,304.129822,0.000000
2056-10-09,291.691467,303.662537,0.000000
2056-10-10,291.376495,303.448120,0.321175
2056-10-11,291.265930,303.589050,0.000000
2056-10-12,291.659943,303.494965,5.600365
2056-10-13,291.112854,304.009399,0.373729
2056-10-14,291.448425,305.643768,0.000000
2056-10-15,291.612885,305.165619,0.000000
2056-10-16,288.284973,304.743286,0.000000
2056-10-17,288.976959,305.402405,0.000000
2056-10-18,290.562561,304.732300,0.000000
2056-10-19,295.155029,303.922180,0.401943
2056-10-20,295.085999,303.539520,0.000000
2056-10-21,294.980194,303.625885,0.871990
2056-10-22,294.335876,302.417053,1.925585
2056-10-23,293.506287,302.613739,5.316850
2056-10-24,287.996185,300.365204,0.000000
2056-10-25,287.226288,301.496796,0.000000
2056-10-26,288.080292,305.048187,0.000000
2056-10-27,288.566315,306.442657,0.000000
2056-10-28,292.754547,306.116028,0.000000
2056-10-29,290.954407,304.292847,0.000000
2056-10-30,291.896881,302.874756,1.041424
2056-10-31,282.670227,294.715912,0.000000
2056-11-01,279.519165,296.315887,0.000000
2056-11-02,282.488647,300.130371,0.000000
2056-11-03,283.450928,299.753418,0.000000
2056-11-04,284.111511,299.584351,0.000000
2056-11-05,286.043884,301.094299,0.411401
2056-11-06,291.796295,305.049225,0.000000
2056-11-07,292.744080,304.404999,0.659395
2056-11-08,294.474457,302.788116,4.849544
2056-11-09,280.142792,299.946442,30.022516
2056-11-10,280.370850,287.194641,15.679265
2056-11-11,283.863220,293.176971,3.444420
2056-11-12,286.568176,292.224091,0.668621
2056-11-13,284.424225,291.830811,7.129731
2056-11-14,288.264893,293.676575,0.000000
2056-11-15,288.735840,293.552704,0.941377
2056-11-16,286.246613,293.456238,0.000000
2056-11-17,286.990631,294.848755,0.000000
2056-11-18,285.980316,294.089783,0.000000
2056-11-19,281.733337,293.484741,0.000000
2056-11-20,284.460846,293.342987,0.000000
2056-11-21,281.657440,294.777863,0.000000
2056-11-22,284.175598,299.422638,0.000000
2056-11-23,287.300842,301.260498,0.000000
2056-11-24,283.828033,299.670044,0.625257
2056-11-25,280.931824,298.658173,0.000000
2056-11-26,284.572021,298.000366,0.000000
2056-11-27,283.263855,300.866150,0.000000
2056-11-28,286.627960,300.032349,0.000000
2056-11-29,281.965576,296.750366,0.000000
2056-11-30,282.764282,300.626648,0.000000
2056-12-01,286.521179,301.016846,0.000000
2056-12-02,289.568573,300.204071,3.444349
2056-12-03,284.013977,293.502045,19.621735
2056-12-04,283.938354,295.091644,0.785261
2056-12-05,280.793701,291.473602,0.000000
2056-12-06,276.219147,292.266632,0.000000
2056-12-07,279.657837,292.998322,0.000000
2056-12-08,281.056305,287.085846,7.096428
2056-12-09,285.240784,293.100952,2.844001
2056-12-10,278.665955,290.338470,0.000000
2056-12-11,276.989471,286.140350,0.000000
2056-12-12,274.763763,285.694397,0.000000
2056-12-13,270.901733,284.716919,0.000000
2056-12-14,274.940491,288.854950,0.000000
2056-12-15,279.842377,291.474640,0.000000
2056-12-16,283.781921,291.425873,0.000000
2056-12-17,276.811462,289.413452,0.327967
2056-12-18,277.879761,285.434967,0.625053
2056-12-19,276.165710,286.467804,0.000000
2056-12-20,274.342255,289.072693,0.000000
2056-12-21,278.230621,288.166962,0.000000
2056-12-22,271.381897,287.498566,0.937701
2056-12-23,268.673584,281.378540,0.000000
2056-12-24,272.153687,293.317169,0.305624
2056-12-25,278.551422,298.636169,0.000000
2056-12-26,287.674896,298.681305,0.000000
2056-12-27,283.165924,297.489136,0.000000
2056-12-28,281.188721,297.641754,0.000000
2056-12-29,280.148163,296.162811,0.000000
2056-12-30,282.708344,294.693848,0.000000
2056-12-31,278.791321,293.840942,0.000000
2057-01-01,277.542389,294.651917,0.000000
2057-01-02,278.990326,297.327026,0.000000
2057-01-03,281.233429,298.409424,0.000000
2057-01-04,285.731720,298.247437,0.000000
2057-01-05,289.842743,297.079620,1.926833
2057-01-06,289.844330,299.879211,0.759241
2057-01-07,280.002625,294.604370,0.000000
2057-01-08,276.423798,294.164154,0.000000
2057-01-09,278.632568,295.259491,0.000000
2057-01-10,278.725159,296.445251,0.000000
2057-01-11,283.226746,295.967957,0.000000
2057-01-12,285.543030,296.947906,0.357190
2057-01-13,282.640137,296.493744,1.271563
2057-01-14,286.653320,296.853943,5.853507
2057-01-15,283.085205,296.407074,0.000000
2057-01-16,275.805237,293.024261,0.000000
2057-01-17,273.786774,288.485779,0.000000
2057-01-18,276.534576,289.425690,0.000000
2057-01-19,282.239685,292.386505,0.000000
2057-01-20,285.826050,292.242767,11.342684
2057-01-21,281.070618,290.932281,28.758934
2057-01-22,280.193970,292.671844,28.930611
2057-01-23,278.784515,294.307800,0.000000
2057-01-24,280.712708,291.999237,0.695085
2057-01-25,278.501953,287.242798,2.284549
2057-01-26,275.022491,283.925873,0.000000
2057-01-27,272.534668,286.381805,0.000000
2057-01-28,275.260559,287.065369,0.000000
2057-01-29,275.425262,287.228363,0.000000
2057-01-30,274.335052,289.776215,0.000000
2057-01-31,280.030334,287.942017,5.827785
2057-02-01,280.861176,290.762543,11.618885
2057-02-02,272.570953,281.834656,0.000000
2057-02-03,271.826477,279.491333,0.000000
2057-02-04,271.020569,273.974854,9.533605
2057-02-05,269.390503,276.763031,1.403712
2057-02-06,269.302856,277.298950,0.000000
2057-02-07,269.467468,282.129150,0.000000
2057-02-08,271.632660,287.661469,0.000000
2057-02-09,279.674408,295.528900,0.000000
2057-02-10,279.393463,293.920807,0.738025
2057-02-11,273.701538,290.335785,0.000000
2057-02-12,271.608795,280.382935,0.000000
2057-02-13,269.715027,289.149994,0.000000
2057-02-14,272.312927,292.612091,0.000000
2057-02-15,277.421448,296.565338,0.000000
2057-02-16,281.849274,299.191925,0.000000
2057-02-17,288.301147,299.193665,0.643666
2057-02-18,281.567780,297.097534,0.000000
2057-02-19,276.524689,293.645477,0.000000
2057-02-20,277.648438,295.135223,0.000000
2057-02-21,280.424805,295.437469,0.814641
2057-02-22,272.446075,293.628693,2.111341
2057-02-23,275.227386,290.484070,0.000000
2057-02-24,275.587158,290.512665,0.000000
2057-02-25,271.898926,288.211700,0.000000
2057-02-26,278.961945,297.107819,4.296696
2057-02-27,279.551117,297.124603,0.000000
2057-02-28,277.974823,292.510864,1.319275
2057-03-01,274.900879,289.770660,0.000000
2057-03-02,276.425934,290.737274,0.000000
2057-03-03,285.674744,298.836273,1.006113
2057-03-04,282.749603,301.531403,0.000000
2057-03-05,284.033112,300.932709,0.000000
2057-03-06,289.050476,298.388763,19.757225
2057-03-07,277.760315,296.974762,3.074232
2057-03-08,270.874298,290.863953,0.000000
2057-03-09,280.261047,297.356781,0.000000
2057-03-10,287.110657,300.865601,0.399330
2057-03-11,277.587128,300.214874,0.000000
2057-03-12,271.319275,294.525482,0.000000
2057-03-13,276.031525,296.779602,0.000000
2057-03-14,281.468964,295.921997,0.000000
2057-03-15,284.029633,294.623596,0.000000
2057-03-16,288.395599,295.385162,0.000000
2057-03-17,288.156128,291.336670,6.408825
2057-03-18,287.162201,292.982941,24.949270
2057-03-19,283.507385,293.756958,0.000000
2057-03-20,284.044189,297.328979,0.851617
2057-03-21,281.826782,297.332825,0.000000
2057-03-22,274.087006,289.373199,0.000000
2057-03-23,280.399445,295.054169,0.000000
2057-03-24,282.599060,296.662231,0.000000
2057-03-25,286.161591,296.645447,0.000000
2057-03-26,288.095490,293.121979,0.000000
2057-03-27,288.892822,299.198669,0.583731
2057-03-28,285.157135,299.123291,0.287732
2057-03-29,279.177124,291.922363,0.000000
2057-03-30,276.827576,285.410614,1.999748
2057-03-31,273.779877,285.082947,0.000000
2057-04-01,274.122650,287.726440,0.000000
2057-04-02,282.056335,288.451233,4.993470
2057-04-03,282.965851,287.292664,16.566191
2057-04-04,283.858154,293.798370,1.855842
2057-04-05,282.934418,298.881622,0.000000
2057-04-06,281.993958,299.045349,0.000000
2057-04-07,280.182343,301.672058,0.000000
2057-04-08,282.950287,303.412903,0.000000
2057-04-09,289.220490,303.419189,0.000000
2057-04-10,289.646729,304.375000,0.000000
2057-04-11,286.224426,303.822571,0.000000
2057-04-12,281.977936,300.831879,0.000000
2057-04-13,282.121979,301.748260,0.000000
2057-04-14,288.794434,303.677032,0.000000
2057-04-15,291.864380,305.597687,0.000000
2057-04-16,292.562256,307.727753,0.000000
2057-04-17,292.261749,307.628632,0.000000
2057-04-18,287.865356,303.577789,1.168809
2057-04-19,286.357391,302.972534,0.000000
2057-04-20,285.759735,303.471588,0.000000
2057-04-21,287.670074,304.995026,0.000000
2057-04-22,290.315399,304.440460,0.000000
2057-04-23,292.188080,306.253265,0.000000
2057-04-24,293.187592,306.058472,1.370479
2057-04-25,294.061554,310.376343,11.561696
2057-04-26,288.182465,310.432037,0.000000
2057-04-27,289.770752,300.710327,5.241611
2057-04-28,293.705353,309.507935,1.560250
2057-04-29,292.742615,309.971588,1.562610
2057-04-30,293.339447,310.575226,0.000000
2057-05-01,293.416260,310.765839,5.312809
2057-05-02,289.462189,309.148407,0.639334
2057-05-03,289.914825,305.407715,0.000000
2057-05-04,294.904938,307.093475,6.794807
2057-05-05,295.648804,310.063019,0.378358
2057-05-06,295.905914,305.370178,42.798252
2057-05-07,293.333557,302.643005,36.578434
2057-05-08,287.357697,303.933563,0.000000
2057-05-09,289.030975,303.373138,0.000000
2057-05-10,289.895691,303.567200,0.000000
2057-05-11,289.620148,305.607269,0.000000
2057-05-12,290.202454,308.110168,0.000000
2057-05-13,290.503906,309.548981,0.000000
2057-05-14,292.577271,310.506195,0.000000
2057-05-15,294.391632,311.327667,0.000000
2057-05-16,293.164429,311.194427,0.000000
2057-05-17,297.044495,312.355225,0.000000
2057-05-18,296.129517,312.458252,0.000000
2057-05-19,293.899689,311.740753,0.000000
2057-05-20,295.711334,310.160248,0.000000
2057-05-21,295.512299,309.093262,5.465671
2057-05-22,295.176910,303.247589,15.986494
2057-05-23,297.112396,308.589996,0.000000
2057-05-24,295.773285,308.522369,6.063671
2057-05-25,294.157928,306.256775,2.593723
2057-05-26,294.121063,308.917511,0.000000
2057-05-27,295.705414,308.246735,1.735491
2057-05-28,297.518799,303.905762,36.383671
2057-05-29,298.289215,304.803711,0.422626
2057-05-30,298.626251,309.561066,0.000000
2057-05-31,293.831757,308.873016,0.622103
2057-06-01,293.355682,310.774353,20.930119
2057-06-02,293.963013,310.010651,0.290909
2057-06-03,293.316895,309.423401,0.000000
2057-06-04,293.720032,308.704376,0.326420
2057-06-05,295.965393,309.074280,3.876391
2057-06-06,296.775482,308.454712,2.536970
2057-06-07,297.115753,308.803772,0.297342
2057-06-08,296.949554,309.188568,5.580905
2057-06-09,295.638580,309.023346,0.282897
2057-06-10,294.046600,308.395020,20.066183
2057-06-11,295.616516,306.689697,20.445646
2057-06-12,296.297028,307.759766,1.091761
2057-06-13,296.569061,307.398163,3.727922
2057-06-14,297.477386,309.986420,0.000000
2057-06-15,296.501221,307.599884,0.341946
2057-06-16,296.461456,306.497803,2.396960
2057-06-17,296.562195,305.537689,5.398933
2057-06-18,297.245575,306.267914,7.133230
2057-06-19,297.339783,308.783020,12.735045
2057-06-20,297.445648,312.394440,0.000000
2057-06-21,296.369446,311.784760,1.880439
2057-06-22,296.210907,311.639771,0.000000
2057-06-23,295.612549,311.307800,0.000000
2057-06-24,295.990021,310.001190,4.104129
2057-06-25,296.255585,306.034821,1.267957
2057-06-26,297.591492,309.493958,5.718151
2057-06-27,295.334595,310.403687,0.000000
2057-06-28,295.399200,313.809906,0.000000
2057-06-29,300.079987,315.179962,0.000000
2057-06-30,298.807648,313.475281,0.735088
2057-07-01,297.644379,313.080627,0.000000
2057-07-02,296.443787,310.882996,0.000000
2057-07-03,296.701538,310.318115,0.000000
2057-07-04,296.066040,310.461609,0.000000
2057-07-05,297.692688,311.828186,0.000000
2057-07-06,299.484863,314.999268,0.000000
2057-07-07,296.799316,314.927368,0.000000
2057-07-08,296.496277,307.633606,4.905260
2057-07-09,298.938873,306.044159,9.494488
2057-07-10,297.937592,311.226593,1.598769
2057-07-11,296.259094,312.450928,0.000000
2057-07-12,298.728333,313.747009,0.000000
2057-07-13,300.598969,316.050323,0.538500
2057-07-14,302.799744,316.765442,0.000000
2057-07-15,298.584290,316.006287,0.627385
2057-07-16,298.380798,311.068573,0.000000
2057-07-17,297.725342,312.580505,0.000000
2057-07-18,297.042542,313.637634,0.000000
2057-07-19,298.036499,313.750458,0.000000
2057-07-20,297.644623,313.567108,0.000000
2057-07-21,297.617981,313.530182,0.000000
2057-07-22,297.649658,313.498840,0.000000
2057-07-23,299.503632,314.666931,0.000000
2057-07-24,300.926025,315.555969,0.000000
2057-07-25,299.891357,315.035614,0.000000
2057-07-26,299.258972,315.031097,0.000000
2057-07-27,297.675110,313.497528,0.000000
2057-07-28,297.742401,310.604462,0.631883
2057-07-29,297.910004,308.273438,0.000000
2057-07-30,298.114685,311.449097,0.000000
2057-07-31,297.119568,310.295776,0.000000
2057-08-01,297.273468,310.288055,1.830682
2057-08-02,297.932739,309.614624,0.337145
2057-08-03,298.912689,308.985931,8.160315
2057-08-04,297.693512,310.966095,4.920627
2057-08-05,296.012756,312.683868,0.000000
2057-08-06,296.051300,313.115906,3.266457
2057-08-07,296.231720,314.685608,0.000000
2057-08-08,297.510284,314.545441,0.000000
2057-08-09,300.143677,315.471161,0.000000
2057-08-10,299.751892,316.763428,0.000000
2057-08-11,300.067047,315.555145,0.700954
2057-08-12,300.730164,316.327698,0.000000
2057-08-13,299.422546,316.128418,0.000000
2057-08-14,299.783875,315.430206,0.000000
2057-08-15,297.378265,314.650574,0.482328
2057-08-16,298.050629,314.391083,0.000000
2057-08-17,297.903168,314.183350,0.000000
2057-08-18,297.568359,313.804932,0.366103
2057-08-19,297.679230,312.725616,0.000000
2057-08-20,297.149231,312.350464,0.000000
2057-08-21,297.294434,312.459290,0.000000
2057-08-22,299.342865,314.895538,0.000000
2057-08-23,299.727051,314.716980,2.500632
2057-08-24,297.420471,313.652069,0.000000
2057-08-25,298.230774,314.726135,0.315916
2057-08-26,298.495636,314.675171,0.000000
2057-08-27,296.704651,313.680939,0.000000
2057-08-28,296.704193,312.259888,0.000000
2057-08-29,296.080536,311.132294,0.000000
2057-08-30,295.645050,311.802887,0.000000
2057-08-31,297.685516,310.994049,0.000000
2057-09-01,296.500458,310.886719,0.000000
2057-09-02,296.126953,310.115326,0.000000
2057-09-03,295.354248,312.043091,0.000000
2057-09-04,295.350372,313.988159,0.000000
2057-09-05,297.615936,314.811310,0.000000
2057-09-06,298.195709,314.261688,0.000000
2057-09-07,297.513977,313.801880,0.000000
2057-09-08,298.308655,314.763641,0.000000
2057-09-09,298.569244,314.798004,0.000000
2057-09-10,300.021088,315.965973,0.301181
2057-09-11,302.754211,316.150513,0.413218
2057-09-12,302.786255,315.337494,0.000000
2057-09-13,298.321198,312.894287,9.520704
2057-09-14,298.817383,309.953156,2.796218
2057-09-15,298.159698,309.239258,0.000000
2057-09-16,295.655212,308.083221,0.000000
2057-09-17,295.659546,308.076813,3.381293
2057-09-18,296.069672,309.890625,3.470515
2057-09-19,296.577972,311.159180,0.000000
2057-09-20,299.167999,312.303467,0.000000
2057-09-21,298.333130,311.341583,0.000000
2057-09-22,298.028503,310.812256,0.000000
2057-09-23,298.469696,310.483307,0.000000
2057-09-24,297.841248,310.294067,0.000000
2057-09-25,296.875793,308.603638,0.000000
2057-09-26,296.934631,308.256989,0.440826
2057-09-27,296.280884,307.107178,5.592097
2057-09-28,296.425751,307.929565,1.965941
2057-09-29,295.325531,308.827820,0.000000
2057-09-30,296.040405,308.197357,0.295300
2057-10-01,296.460175,306.958801,0.316743
2057-10-02,294.861481,305.516815,0.000000
2057-10-03,295.166260,307.947357,0.614705
2057-10-04,290.327240,307.428406,0.322811
2057-10-05,290.319000,304.765656,0.000000
2057-10-06,291.662201,306.264069,0.000000
2057-10-07,293.256226,309.023560,0.000000
2057-10-08,294.665649,308.294678,0.000000
2057-10-09,293.963684,306.646240,0.338320
2057-10-10,296.182251,304.447632,4.414250
2057-10-11,296.158386,307.090088,0.000000
2057-10-12,297.357819,308.236847,0.296781
2057-10-13,297.029938,309.087097,0.409074
2057-10-14,298.292633,309.949371,1.916876
2057-10-15,298.209412,309.226227,0.000000
2057-10-16,298.226410,310.144501,0.000000
2057-10-17,297.383514,309.548889,0.000000
2057-10-18,292.902008,306.198547,29.986626
2057-10-19,285.495544,296.947357,2.101826
2057-10-20,283.810730,297.863190,0.000000
2057-10-21,285.962830,299.274628,0.000000
2057-10-22,289.050140,300.339020,0.000000
2057-10-23,288.414795,300.015106,0.000000
2057-10-24,286.715759,301.819580,0.000000
2057-10-25,287.886871,303.146729,0.000000
2057-10-26,288.667877,302.630188,0.000000
2057-10-27,287.378540,302.873962,0.000000
2057-10-28,288.383636,304.749878,0.000000
2057-10-29,289.764923,307.140503,0.000000
2057-10-30,292.406097,307.379242,0.000000
2057-10-31,293.527252,305.321136,45.045193
2057-11-01,277.783478,298.850433,9.399827
2057-11-02,272.575226,284.203369,0.000000
2057-11-03,276.080200,289.850403,0.000000
2057-11-04,280.060699,293.522339,0.000000
2057-11-05,284.155975,295.327179,0.000000
2057-11-06,287.684021,294.706390,0.000000
2057-11-07,289.091553,295.673370,0.344627
2057-11-08,290.944305,296.018158,0.000000
2057-11-09,291.161469,297.813324,1.473136
2057-11-10,282.124298,297.482391,0.000000
2057-11-11,279.497375,296.117126,0.000000
2057-11-12,286.086700,298.002045,0.000000
2057-11-13,287.297363,300.873871,0.000000
2057-11-14,284.894592,301.767365,0.000000
2057-11-15,288.391235,305.689667,0.000000
2057-11-16,288.802704,304.987244,0.000000
2057-11-17,292.042542,304.781738,0.000000
2057-11-18,292.926147,306.117157,0.651709
2057-11-19,288.872162,305.945099,3.230539
2057-11-20,278.317017,294.667755,0.000000
2057-11-21,277.832855,293.978210,0.000000
2057-11-22,278.911469,297.613403,0.000000
2057-11-23,281.676056,300.521759,0.000000
2057-11-24,286.224701,302.263702,0.000000
2057-11-25,290.003296,302.288147,0.000000
2057-11-26,291.061493,304.187927,0.000000
2057-11-27,290.913818,304.418152,0.455377
2057-11-28,279.599884,302.129395,1.606885
2057-11-29,279.602631,291.353607,2.004893
2057-11-30,279.284393,294.241760,0.000000
2057-12-01,279.180573,299.158203,0.000000
2057-12-02,283.756317,298.063934,0.000000
2057-12-03,284.216888,291.814728,11.549087
2057-12-04,283.858185,296.951599,0.000000
2057-12-05,282.663147,293.966614,0.000000
2057-12-06,278.602203,291.544739,0.000000
2057-12-07,283.293488,292.467346,0.000000
2057-12-08,285.100616,295.728943,0.000000
2057-12-09,278.900299,299.030365,0.000000
2057-12-10,284.679871,304.780273,0.000000
2057-12-11,287.986145,305.518738,0.000000
2057-12-12,289.851379,303.006500,0.000000
2057-12-13,288.774628,300.587097,0.000000
2057-12-14,283.061096,297.557861,0.000000
2057-12-15,285.443146,300.682068,0.489650
2057-12-16,289.083008,302.566589,0.000000
2057-12-17,286.466888,303.321533,0.000000
2057-12-18,290.791656,302.483673,0.000000
2057-12-19,289.696228,300.759460,0.000000
2057-12-20,283.805969,303.270081,0.000000
2057-12-21,291.461365,303.161102,0.000000
2057-12-22,286.256470,302.335693,0.000000
2057-12-23,288.402954,301.322327,0.000000
2057-12-24,290.937500,300.912323,0.000000
2057-12-25,290.115479,298.615356,0.000000
2057-12-26,290.973480,299.618134,0.000000
2057-12-27,293.863434,299.178009,2.306627
2057-12-28,291.073456,299.154327,2.323524
2057-12-29,292.425903,300.097443,0.000000
2057-12-30,291.810577,300.656860,2.267280
2057-12-31,282.874634,297.626373,7.243852
2058-01-01,281.502533,290.294006,0.000000
2058-01-02,281.523346,292.149384,0.000000
2058-01-03,282.220520,293.787872,0.000000
2058-01-04,283.579926,293.413940,0.384399
2058-01-05,285.221375,296.622681,0.000000
2058-01-06,282.031372,295.481049,0.000000
2058-01-07,284.314545,294.076233,0.333437
2058-01-08,280.364716,293.057678,0.000000
2058-01-09,282.659821,296.708740,0.890214
2058-01-10,285.625031,295.421326,5.013993
2058-01-11,275.076111,295.286957,7.383176
2058-01-12,274.678070,290.360565,0.307103
2058-01-13,279.997040,295.585266,1.442609
2058-01-14,280.647614,294.078400,0.000000
2058-01-15,278.447876,294.635956,0.000000
2058-01-16,280.084290,295.216431,0.000000
2058-01-17,282.803864,293.726105,0.000000
2058-01-18,282.100128,293.733582,0.000000
2058-01-19,280.473083,293.710663,0.000000
2058-01-20,280.280579,293.148621,0.000000
2058-01-21,281.030884,299.656372,0.000000
2058-01-22,282.877991,298.440063,0.000000
2058-01-23,279.799500,295.115387,0.000000
2058-01-24,282.641998,300.561310,0.000000
2058-01-25,285.372894,299.440765,0.000000
2058-01-26,281.990387,297.089844,0.000000
2058-01-27,282.892059,299.687256,0.000000
2058-01-28,284.185364,301.456085,0.000000
2058-01-29,285.262390,299.734253,0.000000
2058-01-30,282.030975,290.921906,0.467858
2058-01-31,271.317902,285.397980,0.000000
2058-02-01,269.373535,284.190643,0.000000
2058-02-02,274.770172,293.436127,0.000000
2058-02-03,274.067291,293.848328,13.103980
2058-02-04,270.140869,272.447174,0.324659
2058-02-05,269.360535,282.979858,0.000000
2058-02-06,272.402832,288.379791,0.000000
2058-02-07,273.889832,291.519958,0.000000
2058-02-08,278.162476,293.539246,0.000000
2058-02-09,287.254303,294.524811,0.000000
2058-02-10,285.375092,302.108673,0.000000
2058-02-11,287.980682,300.498932,0.000000
2058-02-12,288.157257,294.486176,3.090278
2058-02-13,283.051514,294.054291,0.000000
2058-02-14,279.904327,291.904572,0.000000
2058-02-15,281.293152,295.122131,0.000000
2058-02-16,281.648193,299.123932,0.000000
2058-02-17,280.349091,297.897888,1.148415
2058-02-18,275.239349,283.682556,0.000000
2058-02-19,277.785370,283.368347,4.874026
2058-02-20,280.584930,288.269043,15.332876
2058-02-21,283.011627,294.606903,10.676521
2058-02-22,286.261017,295.104828,46.068897
2058-02-23,284.380066,295.436615,1.308939
2058-02-24,284.811798,296.001526,0.000000
2058-02-25,286.538788,297.009216,0.549988
2058-02-26,283.558105,296.386383,0.000000
2058-02-27,280.422058,295.636658,0.000000
2058-02-28,281.465332,298.545166,0.000000
2058-03-01,282.937622,297.916229,0.000000
2058-03-02,282.493469,298.078735,0.000000
2058-03-03,283.062439,300.578827,0.000000
2058-03-04,284.728394,300.533264,0.000000
2058-03-05,286.680054,300.582947,0.000000
2058-03-06,289.375366,300.321930,3.482514
2058-03-07,289.352966,298.610077,10.860193
2058-03-08,282.125732,295.450684,0.000000
2058-03-09,280.026184,294.085663,0.000000
2058-03-10,280.064453,297.910492,0.000000
2058-03-11,284.449860,301.313782,0.000000
2058-03-12,286.186859,300.362579,13.180753
2058-03-13,282.184631,296.929932,0.000000
2058-03-14,285.612732,296.937225,0.740896
