#Variables:
#tasmin_GFDL-ESM2G_rcp85(K):Daily Minimum Near-Surface Air Temperature
#tasmax_GFDL-ESM2G_rcp85(K):Daily Maximum Near-Surface Air Temperature
#pr_GFDL-ESM2G_rcp85(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_GFDL-ESM2G_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_tasmax_GFDL-ESM2G_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_pr_GFDL-ESM2G_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_GFDL-ESM2G_rcp85(K),tasmax_GFDL-ESM2G_rcp85(K),pr_GFDL-ESM2G_rcp85(mm)"
""
yyyy-mm-dd,tasmin_GFDL-ESM2G_rcp85(K),tasmax_GFDL-ESM2G_rcp85(K),pr_GFDL-ESM2G_rcp85(mm)
2045-08-24,299.033203,308.351990,10.452331
2045-08-25,299.800781,309.350677,13.322289
2045-08-26,298.256744,308.005859,0.624437
2045-08-27,298.347565,307.346069,0.000000
2045-08-28,297.521454,309.348480,0.467311
2045-08-29,297.166870,308.514618,0.000000
2045-08-30,296.777100,308.149048,0.000000
2045-08-31,296.682770,308.188171,0.713452
2045-09-01,296.461243,308.113892,1.044034
2045-09-02,296.855560,308.690094,1.274221
2045-09-03,297.602661,309.177521,0.354408
2045-09-04,297.686798,309.261383,0.695811
2045-09-05,297.625702,309.648132,0.000000
2045-09-06,297.190521,310.048950,0.000000
2045-09-07,297.649872,310.007111,2.444094
2045-09-08,297.397430,306.604248,5.049612
2045-09-09,296.456238,305.679413,0.000000
2045-09-10,293.740662,304.954498,0.000000
2045-09-11,293.490662,306.045715,0.000000
2045-09-12,295.205872,306.509216,0.000000
2045-09-13,294.357513,307.289398,0.000000
2045-09-14,292.881622,306.771484,0.000000
2045-09-15,293.723877,307.636536,0.000000
2045-09-16,294.455078,307.777435,0.000000
2045-09-17,294.974426,307.330902,0.000000
2045-09-18,295.568512,307.477386,0.000000
2045-09-19,296.286591,308.060974,3.354202
2045-09-20,298.674225,309.456757,1.730219
2045-09-21,297.430511,306.192383,2.877479
2045-09-22,296.350952,307.269623,5.807360
2045-09-23,298.603394,306.207977,9.045153
2045-09-24,296.533386,306.427734,0.316929
2045-09-25,295.572510,307.168549,1.207110
2045-09-26,296.130676,307.336914,2.987930
2045-09-27,289.591919,306.144135,1.991393
2045-09-28,290.981232,301.163483,0.000000
2045-09-29,291.520325,301.328674,0.000000
2045-09-30,291.861694,303.080231,0.000000
2045-10-01,290.492249,305.063477,0.000000
2045-10-02,293.860291,304.563171,0.000000
2045-10-03,289.438354,303.469849,0.000000
2045-10-04,286.559753,303.260864,0.000000
2045-10-05,288.611908,303.828033,0.000000
2045-10-06,292.264954,302.849854,0.000000
2045-10-07,291.741394,302.547516,0.000000
2045-10-08,288.365723,304.954437,0.000000
2045-10-09,288.109558,306.670471,0.000000
2045-10-10,291.067322,307.417236,0.000000
2045-10-11,291.212982,305.300079,0.000000
2045-10-12,286.122101,303.839264,0.000000
2045-10-13,286.501373,305.955292,0.000000
2045-10-14,289.337067,305.498199,0.000000
2045-10-15,290.722961,305.236511,0.000000
2045-10-16,292.996063,303.704742,0.000000
2045-10-17,286.369781,300.924072,0.000000
2045-10-18,285.293060,302.263794,0.000000
2045-10-19,285.650726,304.302124,0.000000
2045-10-20,292.516266,302.935638,0.462203
2045-10-21,293.497498,304.851807,0.000000
2045-10-22,293.454529,303.046509,27.993895
2045-10-23,291.931061,296.683990,47.631374
2045-10-24,291.647064,298.712280,14.162944
2045-10-25,291.451599,299.419189,18.564013
2045-10-26,291.099792,298.315308,34.810688
2045-10-27,282.835114,294.762665,12.958462
2045-10-28,283.809265,290.924927,0.000000
2045-10-29,287.129669,300.702423,0.000000
2045-10-30,288.964264,301.318176,0.000000
2045-10-31,283.003662,296.980621,0.000000
2045-11-01,276.469666,291.138428,0.000000
2045-11-02,283.065582,293.021301,0.786291
2045-11-03,292.282013,300.871552,14.944729
2045-11-04,293.885284,300.162628,19.842865
2045-11-05,287.137360,297.098816,25.331930
2045-11-06,285.336395,295.885162,14.659607
2045-11-07,282.696381,292.041595,4.092888
2045-11-08,284.385529,300.972443,0.000000
2045-11-09,287.811615,301.808533,0.000000
2045-11-10,283.862762,298.359009,0.000000
2045-11-11,286.309021,301.586273,0.000000
2045-11-12,288.294403,300.177948,0.000000
2045-11-13,289.589996,303.317291,0.429270
2045-11-14,286.739594,300.840393,15.909701
2045-11-15,280.362213,286.701050,21.510099
2045-11-16,281.666107,289.294556,0.000000
2045-11-17,283.514679,297.232849,1.013663
2045-11-18,285.605927,299.921173,9.531319
2045-11-19,280.733093,287.080994,0.000000
2045-11-20,282.073303,296.152069,0.000000
2045-11-21,289.672302,297.488983,2.893686
2045-11-22,286.066620,296.271118,0.950199
2045-11-23,282.078949,293.231323,4.897831
2045-11-24,282.973358,286.231750,4.852441
2045-11-25,285.105530,291.567566,38.077744
2045-11-26,280.933868,294.565765,8.849581
2045-11-27,278.432373,284.616486,0.000000
2045-11-28,278.244812,284.884308,2.682316
2045-11-29,278.369690,291.336151,0.000000
2045-11-30,275.409821,288.731964,0.000000
2045-12-01,276.462769,287.778503,6.225086
2045-12-02,283.387238,290.611359,0.000000
2045-12-03,280.721527,288.807770,2.439065
2045-12-04,279.870392,287.175629,0.783701
2045-12-05,282.811981,302.045441,0.370483
2045-12-06,285.116974,299.722534,0.000000
2045-12-07,278.219452,293.265320,0.755051
2045-12-08,285.410614,299.106537,1.017084
2045-12-09,287.395203,295.745758,0.484013
2045-12-10,289.064270,300.150604,2.094348
2045-12-11,286.029449,299.351685,0.000000
2045-12-12,285.786499,294.310516,0.000000
2045-12-13,278.550720,290.429840,0.000000
2045-12-14,276.934143,292.084106,0.000000
2045-12-15,278.580414,293.042175,0.000000
2045-12-16,283.626892,296.378235,0.000000
2045-12-17,288.403503,298.495209,3.017890
2045-12-18,289.399841,296.625305,3.950095
2045-12-19,286.846893,297.653656,1.075328
2045-12-20,288.543518,300.769745,1.113416
2045-12-21,284.031891,298.650635,6.218040
2045-12-22,278.044647,292.198792,0.000000
2045-12-23,284.051849,294.877502,0.893588
2045-12-24,279.685089,292.695892,0.311584
2045-12-25,271.162659,285.349884,0.000000
2045-12-26,272.351990,281.100220,1.129511
2045-12-27,271.031036,279.677551,0.677008
2045-12-28,272.738190,282.337738,0.000000
2045-12-29,278.390778,290.636139,1.140157
2045-12-30,286.893860,298.235809,5.854349
2045-12-31,289.033936,301.348785,0.000000
2046-01-01,290.097534,299.091278,3.298090
2046-01-02,288.195984,297.184235,4.557167
2046-01-03,287.257324,300.128052,1.754377
2046-01-04,289.390930,298.669281,0.000000
2046-01-05,282.191742,293.873413,0.000000
2046-01-06,281.769379,292.889832,6.145665
2046-01-07,284.136505,288.662872,7.604435
2046-01-08,279.551178,289.047119,0.650459
2046-01-09,278.904480,288.004547,0.000000
2046-01-10,276.736298,288.944183,0.000000
2046-01-11,278.669983,287.204529,0.000000
2046-01-12,273.577759,286.925018,0.000000
2046-01-13,275.377472,287.399384,0.000000
2046-01-14,274.713318,289.218018,0.000000
2046-01-15,276.233032,289.971832,0.000000
2046-01-16,276.736267,291.094421,0.000000
2046-01-17,276.747162,289.314240,2.193896
2046-01-18,277.476349,284.256470,8.279917
2046-01-19,276.204834,286.826202,2.704146
2046-01-20,278.978241,289.365631,4.219849
2046-01-21,282.900482,296.910492,1.253992
2046-01-22,281.432983,293.220245,0.000000
2046-01-23,274.624298,292.191681,0.000000
2046-01-24,281.396423,292.116852,1.186218
2046-01-25,271.834869,286.870026,0.000000
2046-01-26,269.251892,284.878204,0.000000
2046-01-27,275.171661,289.906708,0.000000
2046-01-28,280.075836,290.791382,0.000000
2046-01-29,279.758575,290.124878,0.000000
2046-01-30,280.905975,289.410706,0.000000
2046-01-31,280.833832,291.684906,0.651533
2046-02-01,283.298706,296.499542,0.000000
2046-02-02,283.909851,295.858063,0.000000
2046-02-03,278.762360,290.688965,0.000000
2046-02-04,277.769165,287.721313,5.900480
2046-02-05,279.062622,286.736389,31.336527
2046-02-06,273.260651,278.314728,12.383919
2046-02-07,271.498322,282.438477,0.000000
2046-02-08,274.620667,287.720062,0.000000
2046-02-09,276.064606,288.198273,0.000000
2046-02-10,278.970093,288.215576,0.000000
2046-02-11,281.148315,296.098724,0.000000
2046-02-12,285.599579,297.264679,0.309572
2046-02-13,286.402863,296.950439,1.119570
2046-02-14,276.101929,294.032684,4.715606
2046-02-15,274.313690,287.115234,0.000000
2046-02-16,275.547272,284.478882,0.000000
2046-02-17,278.507782,292.178833,1.908766
2046-02-18,286.119293,296.940948,4.187537
2046-02-19,271.116577,294.724396,0.000000
2046-02-20,270.526611,278.449463,0.482955
2046-02-21,269.554901,284.277863,0.000000
2046-02-22,272.200684,281.307770,0.000000
2046-02-23,274.537872,282.173950,0.000000
2046-02-24,279.738159,288.889679,5.910717
2046-02-25,285.742157,298.737427,12.417118
2046-02-26,281.577515,294.610229,3.159282
2046-02-27,275.624054,292.232513,0.000000
2046-02-28,275.291840,285.496429,0.000000
2046-03-01,277.446136,286.271484,0.000000
2046-03-02,286.834961,293.607483,35.008961
2046-03-03,276.640625,285.765900,0.663690
2046-03-04,279.560516,292.144318,0.000000
2046-03-05,281.518127,295.572723,0.000000
2046-03-06,285.044098,295.969452,0.000000
2046-03-07,284.656891,294.695404,4.405041
2046-03-08,280.086853,288.048920,0.366309
2046-03-09,279.980316,287.035736,0.467956
2046-03-10,281.757782,291.917084,0.000000
2046-03-11,283.366089,292.824677,0.000000
2046-03-12,286.265289,292.625732,0.000000
2046-03-13,287.125580,294.801453,2.370965
2046-03-14,286.915436,292.433044,11.389698
2046-03-15,287.141510,296.167206,19.048382
2046-03-16,288.864716,299.210541,2.662941
2046-03-17,290.106812,301.113220,4.866597
2046-03-18,288.777527,298.839081,13.411941
2046-03-19,286.144745,296.696381,1.622062
2046-03-20,286.992371,296.967621,0.000000
2046-03-21,283.051361,295.805603,0.000000
2046-03-22,285.033752,302.101685,0.000000
2046-03-23,288.441345,301.869843,0.971606
2046-03-24,290.677185,302.461945,3.137857
2046-03-25,291.415924,298.559265,30.774891
2046-03-26,292.884857,303.961884,15.896061
2046-03-27,292.681061,302.116547,17.179401
2046-03-28,292.117310,301.556000,14.041377
2046-03-29,292.334564,302.169495,7.615430
2046-03-30,290.066803,299.895355,5.634422
2046-03-31,288.558472,300.985046,1.355543
2046-04-01,291.226959,303.857452,1.679007
2046-04-02,281.517578,295.212494,2.060723
2046-04-03,281.239868,290.062347,0.000000
2046-04-04,280.639191,291.432343,0.000000
2046-04-05,286.235840,296.642120,0.000000
2046-04-06,289.070129,300.083099,2.532178
2046-04-07,292.620697,301.717499,15.368171
2046-04-08,286.675415,300.644501,18.892107
2046-04-09,289.670593,303.078857,1.264066
2046-04-10,290.433777,302.393005,0.000000
2046-04-11,291.626892,301.028198,0.000000
2046-04-12,291.743774,299.736359,1.277380
2046-04-13,292.035126,299.909668,0.874586
2046-04-14,292.593170,301.964935,1.240357
2046-04-15,293.680023,302.086639,19.310635
2046-04-16,295.566772,301.587524,13.886984
2046-04-17,293.120728,303.643860,0.000000
2046-04-18,292.641663,302.412415,0.000000
2046-04-19,293.252075,302.144897,0.000000
2046-04-20,294.438507,304.714539,0.611045
2046-04-21,293.783264,304.429413,0.779156
2046-04-22,290.009247,305.449615,0.000000
2046-04-23,294.322754,304.285736,3.672442
2046-04-24,294.622467,306.800751,0.000000
2046-04-25,293.496552,307.146027,0.000000
2046-04-26,290.391846,306.176453,1.979985
2046-04-27,288.805420,291.706085,17.176603
2046-04-28,292.023132,296.945068,3.147126
2046-04-29,287.733643,298.027222,0.321164
2046-04-30,284.341278,297.076050,0.000000
2046-05-01,288.061829,299.054321,0.000000
2046-05-02,291.544617,303.685425,0.000000
2046-05-03,293.135986,303.999268,6.529067
2046-05-04,293.632141,300.437500,5.883729
2046-05-05,293.233215,302.016602,13.147394
2046-05-06,294.416443,303.220459,18.065077
2046-05-07,294.918640,304.041809,5.528684
2046-05-08,295.697205,303.115204,2.037948
2046-05-09,295.928986,303.490967,9.914247
2046-05-10,293.763580,306.036591,1.492321
2046-05-11,292.887787,306.044586,0.000000
2046-05-12,294.836639,303.762787,0.707472
2046-05-13,290.123810,300.844177,0.000000
2046-05-14,288.725647,299.087341,0.000000
2046-05-15,289.881348,298.570007,0.000000
2046-05-16,291.078217,300.882294,0.628295
2046-05-17,292.644623,302.509277,4.018005
2046-05-18,293.526917,303.295074,0.000000
2046-05-19,295.451599,303.099152,18.647987
2046-05-20,293.744751,303.702454,3.102072
2046-05-21,291.043335,297.863281,3.576737
2046-05-22,290.083008,296.947510,0.895522
2046-05-23,290.078674,301.557648,0.000000
2046-05-24,294.377716,305.642670,5.356562
2046-05-25,294.193390,305.707855,0.653637
2046-05-26,295.407318,302.880585,12.095181
2046-05-27,296.368835,304.157257,25.209339
2046-05-28,296.121704,305.017578,8.868672
2046-05-29,294.408936,304.409119,9.368837
2046-05-30,296.090363,301.717651,28.644617
2046-05-31,295.981354,305.090393,5.093968
2046-06-01,296.358215,308.280273,0.000000
2046-06-02,295.483887,307.772827,0.593454
2046-06-03,295.366364,303.485992,6.486221
2046-06-04,291.178040,301.842651,0.000000
2046-06-05,289.046478,302.693024,0.000000
2046-06-06,289.974091,304.222107,0.000000
2046-06-07,293.280792,307.203949,0.000000
2046-06-08,294.925385,308.286438,0.000000
2046-06-09,295.769104,309.026245,0.000000
2046-06-10,295.944763,308.277832,0.000000
2046-06-11,295.111725,307.703552,0.000000
2046-06-12,294.984222,307.646729,0.000000
2046-06-13,295.115479,307.079102,0.000000
2046-06-14,296.093689,306.693420,0.000000
2046-06-15,296.233551,305.103973,0.000000
2046-06-16,296.722565,305.483612,0.816814
2046-06-17,296.221588,307.098694,0.000000
2046-06-18,295.139496,308.734344,0.000000
2046-06-19,294.708038,309.247528,0.000000
2046-06-20,295.250122,308.874939,0.000000
2046-06-21,295.660980,308.586121,0.504798
2046-06-22,296.051208,308.980225,0.000000
2046-06-23,296.135834,309.231262,0.000000
2046-06-24,296.208160,309.423859,0.000000
2046-06-25,296.742493,309.558014,0.000000
2046-06-26,297.016235,310.078369,0.000000
2046-06-27,298.064362,311.094025,1.289223
2046-06-28,298.348145,311.295441,0.000000
2046-06-29,299.023926,311.471649,4.597363
2046-06-30,299.431610,309.936218,8.622668
2046-07-01,298.021210,309.884308,10.088154
2046-07-02,298.117371,310.857880,0.000000
2046-07-03,298.613739,310.836731,0.995944
2046-07-04,299.077454,310.912811,0.000000
2046-07-05,298.846252,310.250458,0.000000
2046-07-06,298.773773,311.104645,0.338396
2046-07-07,298.882019,312.540497,1.269432
2046-07-08,299.881958,313.481781,2.030980
2046-07-09,300.942383,313.532379,1.839179
2046-07-10,299.155212,312.677032,0.491690
2046-07-11,299.438171,314.206268,0.000000
2046-07-12,299.823822,313.804688,0.000000
2046-07-13,299.210480,313.280396,0.000000
2046-07-14,298.523621,312.959991,0.000000
2046-07-15,298.820923,311.782532,0.000000
2046-07-16,299.069244,311.180511,0.000000
2046-07-17,299.045074,311.350220,0.000000
2046-07-18,298.597870,311.976440,0.000000
2046-07-19,298.844574,311.962616,0.000000
2046-07-20,298.776886,311.229187,0.651500
2046-07-21,299.038971,311.475891,0.000000
2046-07-22,298.814728,312.268097,0.000000
2046-07-23,299.095245,312.388397,0.000000
2046-07-24,299.140198,312.472168,0.000000
2046-07-25,298.771118,312.604492,1.684766
2046-07-26,298.341553,310.512878,12.033691
2046-07-27,298.684631,309.634644,3.997844
2046-07-28,298.844940,309.057037,2.706126
2046-07-29,298.415924,309.582977,0.882889
2046-07-30,297.794617,309.814636,0.000000
2046-07-31,297.686829,310.153870,0.000000
2046-08-01,297.740417,311.047424,0.387949
2046-08-02,297.814941,310.313141,0.641773
2046-08-03,297.568604,309.743988,0.000000
2046-08-04,297.622314,310.309021,0.000000
2046-08-05,297.476074,311.078552,0.000000
2046-08-06,297.636230,313.600800,0.000000
2046-08-07,297.798767,313.123901,0.000000
2046-08-08,297.851715,312.113129,2.241955
2046-08-09,298.504395,310.154449,1.116340
2046-08-10,299.094696,310.225525,17.021788
2046-08-11,299.171356,306.030518,13.105267
2046-08-12,297.109375,305.092804,1.815758
2046-08-13,296.175934,306.101135,0.000000
2046-08-14,297.084442,311.113251,0.000000
2046-08-15,297.780212,312.661682,0.000000
2046-08-16,298.203125,314.332001,0.000000
2046-08-17,299.152710,314.159912,0.000000
2046-08-18,298.798309,314.129242,0.000000
2046-08-19,298.957153,313.105286,0.000000
2046-08-20,299.073181,311.358063,0.000000
2046-08-21,298.764984,310.891083,0.000000
2046-08-22,298.637848,311.680176,0.000000
2046-08-23,298.753418,311.789032,0.000000
2046-08-24,298.469727,311.095703,0.000000
2046-08-25,298.533722,310.873291,0.000000
2046-08-26,298.618896,311.158325,1.522682
2046-08-27,298.197998,310.904114,1.047729
2046-08-28,298.304871,311.155914,0.694574
2046-08-29,298.301758,311.591278,0.000000
2046-08-30,298.750916,311.977631,0.473239
2046-08-31,298.641296,312.050629,0.000000
2046-09-01,298.334778,312.570618,0.000000
2046-09-02,298.732208,310.622589,0.963030
2046-09-03,297.659180,310.563202,0.000000
2046-09-04,296.707031,310.810272,0.000000
2046-09-05,296.601990,310.941071,0.000000
2046-09-06,296.701202,310.897400,0.000000
2046-09-07,296.402863,310.668549,0.000000
2046-09-08,296.497559,310.669006,0.000000
2046-09-09,296.446533,310.960693,0.000000
2046-09-10,297.373444,311.431885,0.000000
2046-09-11,298.869507,310.474396,0.000000
2046-09-12,297.831665,310.180786,3.966556
2046-09-13,298.199127,309.484558,10.599143
2046-09-14,297.839294,308.570526,3.071278
2046-09-15,296.796570,304.931488,0.489538
2046-09-16,296.639984,304.401703,0.000000
2046-09-17,296.251740,304.748444,0.000000
2046-09-18,294.769806,306.544800,0.000000
2046-09-19,296.220337,306.894409,0.000000
2046-09-20,296.369171,306.805420,0.000000
2046-09-21,296.892303,306.183685,0.000000
2046-09-22,295.268829,306.261261,0.000000
2046-09-23,295.986572,306.752533,0.000000
2046-09-24,300.797668,307.751129,15.010386
2046-09-25,296.704193,307.644318,5.196013
2046-09-26,297.678192,307.829102,19.532579
2046-09-27,296.713654,305.670990,8.111719
2046-09-28,297.378723,304.430939,11.527278
2046-09-29,297.887573,307.824707,3.497857
2046-09-30,297.070435,307.696075,0.000000
2046-10-01,295.950531,308.326874,0.394859
2046-10-02,295.657745,308.072723,0.000000
2046-10-03,295.831360,306.220306,1.755181
2046-10-04,295.193573,305.539612,0.000000
2046-10-05,295.585022,308.194275,0.000000
2046-10-06,295.982819,307.998413,3.450390
2046-10-07,296.823944,308.871216,4.140012
2046-10-08,293.331940,307.763000,1.597960
2046-10-09,287.437225,300.154083,0.000000
2046-10-10,289.862244,300.440674,0.000000
2046-10-11,291.937927,303.769104,2.344788
2046-10-12,293.580200,306.318329,0.000000
2046-10-13,294.389801,307.153015,0.702185
2046-10-14,295.180695,308.616364,0.000000
2046-10-15,293.864655,307.800110,1.625501
2046-10-16,287.365326,303.019928,0.360455
2046-10-17,287.086792,296.025635,19.015404
2046-10-18,287.331482,300.463257,0.000000
2046-10-19,290.960419,301.579559,0.000000
2046-10-20,294.149780,305.021973,2.603309
2046-10-21,295.781189,305.964203,0.500296
2046-10-22,295.188843,306.813507,0.000000
2046-10-23,295.693359,306.464050,0.000000
2046-10-24,295.023499,306.534882,0.000000
2046-10-25,295.445038,307.400879,0.581607
2046-10-26,290.640167,305.080048,0.354872
2046-10-27,287.697723,297.583588,0.000000
2046-10-28,287.688293,298.498871,0.533770
2046-10-29,286.939087,297.098663,0.000000
2046-10-30,286.619904,292.334808,0.387121
2046-10-31,286.614594,301.112488,0.000000
2046-11-01,288.124939,302.949280,0.000000
2046-11-02,293.015228,302.689484,0.000000
2046-11-03,294.490448,304.647430,3.650203
2046-11-04,290.226166,300.955353,7.734140
2046-11-05,291.063416,301.732239,16.180586
2046-11-06,291.686707,302.659058,1.578203
2046-11-07,290.191681,302.573547,0.000000
2046-11-08,279.918549,297.823181,0.000000
2046-11-09,278.007629,290.986694,0.000000
2046-11-10,274.805542,294.072571,0.000000
2046-11-11,278.257507,297.358917,0.000000
2046-11-12,278.869324,295.489410,0.000000
2046-11-13,282.072601,296.988434,0.000000
2046-11-14,281.044647,293.773315,0.000000
2046-11-15,277.251160,288.865540,0.000000
2046-11-16,274.292145,289.941650,0.000000
2046-11-17,277.026764,294.360443,0.000000
2046-11-18,281.009583,298.533173,0.000000
2046-11-19,285.643402,300.071411,0.000000
2046-11-20,285.479706,300.819153,0.000000
2046-11-21,285.181274,297.294312,0.000000
2046-11-22,285.180542,295.349335,0.000000
2046-11-23,283.621002,297.807556,0.000000
2046-11-24,283.214569,298.164490,0.000000
2046-11-25,286.353912,298.080231,0.000000
2046-11-26,288.379211,301.143524,0.900451
2046-11-27,282.796539,297.238281,1.609688
2046-11-28,278.509491,294.250397,0.000000
2046-11-29,276.842773,296.096527,0.000000
2046-11-30,279.232452,290.824829,0.000000
2046-12-01,274.790161,292.335297,0.000000
2046-12-02,278.941376,296.152313,0.000000
2046-12-03,282.083344,295.947449,0.000000
2046-12-04,284.645813,293.061523,0.000000
2046-12-05,281.319092,292.706238,0.000000
2046-12-06,280.375488,293.009521,0.000000
2046-12-07,282.044617,296.248932,0.000000
2046-12-08,284.602997,294.016388,0.000000
2046-12-09,287.337036,298.250580,1.241232
2046-12-10,289.744812,299.679718,7.580582
2046-12-11,282.335785,295.861816,1.506324
2046-12-12,277.428406,290.882629,0.000000
2046-12-13,277.332977,293.597168,0.000000
2046-12-14,281.141815,295.812042,0.000000
2046-12-15,281.639282,297.721161,0.000000
2046-12-16,281.629425,297.362640,0.000000
2046-12-17,285.991333,299.582397,0.636175
2046-12-18,286.948700,298.624817,1.346236
2046-12-19,283.425720,295.055023,3.584426
2046-12-20,279.251068,287.379028,0.000000
2046-12-21,280.626221,286.467224,1.279005
2046-12-22,277.953857,286.083130,2.674671
2046-12-23,276.287659,285.671722,0.000000
2046-12-24,275.578064,286.410858,0.000000
2046-12-25,274.330780,288.164520,0.000000
2046-12-26,275.222595,292.775085,0.000000
2046-12-27,277.770233,295.201752,0.000000
2046-12-28,278.610107,294.177734,0.000000
2046-12-29,282.147766,299.354340,0.000000
2046-12-30,285.571075,298.946655,0.000000
2046-12-31,289.569000,298.138672,11.021829
2047-01-01,289.499634,295.737701,5.341236
2047-01-02,280.739929,292.288605,0.000000
2047-01-03,282.356293,296.548309,0.000000
2047-01-04,284.726532,298.496552,0.000000
2047-01-05,281.715759,298.149780,0.000000
2047-01-06,283.110748,299.493683,0.000000
2047-01-07,282.161652,295.530365,0.000000
2047-01-08,278.408142,288.452698,0.000000
2047-01-09,276.363098,287.491821,0.000000
2047-01-10,278.294464,287.128479,0.000000
2047-01-11,277.781311,286.683502,0.755027
2047-01-12,277.274963,285.227783,4.505925
2047-01-13,271.674164,284.823334,10.796026
2047-01-14,269.554291,277.555359,11.206931
2047-01-15,267.787262,273.839508,15.752542
2047-01-16,273.313263,279.809601,10.009107
2047-01-17,271.463837,282.879211,1.104367
2047-01-18,270.866119,284.038605,0.000000
2047-01-19,272.710144,289.229675,0.000000
2047-01-20,276.195221,288.291168,0.000000
2047-01-21,276.148651,290.357513,0.000000
2047-01-22,278.387115,294.090210,0.000000
2047-01-23,280.338867,291.866608,0.000000
2047-01-24,279.679688,289.142395,0.000000
2047-01-25,281.410492,296.054016,0.818760
2047-01-26,280.694275,294.570587,0.000000
2047-01-27,275.792542,290.233185,0.000000
2047-01-28,276.359680,293.040070,0.000000
2047-01-29,276.434296,292.212372,0.000000
2047-01-30,281.424103,290.950623,0.000000
2047-01-31,281.521729,294.218933,0.000000
2047-02-01,282.849884,296.721558,0.000000
2047-02-02,282.707428,297.288544,0.000000
2047-02-03,285.163910,301.823425,0.000000
2047-02-04,286.662659,302.846069,0.000000
2047-02-05,287.941833,304.363586,0.000000
2047-02-06,288.410126,303.797485,0.000000
2047-02-07,277.906250,297.256226,0.000000
2047-02-08,276.191559,287.611359,0.000000
2047-02-09,276.164612,291.192688,0.000000
2047-02-10,279.809937,291.157288,0.000000
2047-02-11,275.652130,288.502899,0.000000
2047-02-12,276.888306,292.365662,0.000000
2047-02-13,282.154297,300.563202,0.000000
2047-02-14,283.917664,299.681702,0.000000
2047-02-15,280.300781,296.096649,0.000000
2047-02-16,284.276581,301.852692,0.000000
2047-02-17,287.670624,301.857544,0.000000
2047-02-18,282.096161,298.622955,0.000000
2047-02-19,286.918304,303.398193,0.000000
2047-02-20,290.000610,303.473602,0.000000
2047-02-21,288.000000,302.063110,0.000000
2047-02-22,288.038696,303.672760,0.000000
2047-02-23,288.682983,305.927551,0.000000
2047-02-24,288.288910,304.682190,0.330327
2047-02-25,284.908569,300.419006,0.000000
2047-02-26,287.246613,304.205811,0.000000
2047-02-27,288.659943,305.158813,0.000000
2047-02-28,289.134277,304.801910,0.000000
2047-03-01,289.381531,304.241547,0.000000
2047-03-02,288.602112,303.418640,0.000000
2047-03-03,288.221893,302.278351,0.000000
2047-03-04,288.497742,303.239380,0.000000
2047-03-05,289.342255,304.425781,0.000000
2047-03-06,289.930206,303.613556,0.437674
2047-03-07,289.036346,300.390503,5.668172
2047-03-08,283.944641,298.028259,0.000000
2047-03-09,281.235901,296.799500,0.000000
2047-03-10,282.842407,301.115936,0.000000
2047-03-11,288.065399,304.965393,0.000000
2047-03-12,289.252472,305.044281,0.000000
2047-03-13,288.199310,303.689697,1.471262
2047-03-14,284.769379,298.945953,0.000000
2047-03-15,280.771423,298.799164,0.000000
2047-03-16,284.756622,302.585144,0.000000
2047-03-17,288.189331,304.412964,0.000000
2047-03-18,291.361877,302.915039,0.000000
2047-03-19,288.700043,300.995819,4.677282
2047-03-20,287.762024,300.074615,0.457268
2047-03-21,282.961121,297.854828,0.000000
2047-03-22,280.824493,300.112549,0.000000
2047-03-23,286.917694,302.714844,0.000000
2047-03-24,289.888275,305.883972,0.354194
2047-03-25,289.154053,304.649506,1.872446
2047-03-26,282.805969,294.796173,0.000000
2047-03-27,287.079834,305.803650,0.000000
2047-03-28,292.693939,306.954895,0.000000
2047-03-29,290.225189,306.652863,0.000000
2047-03-30,285.600311,305.314026,0.000000
2047-03-31,283.175842,300.650482,0.000000
2047-04-01,288.789093,304.991913,0.000000
2047-04-02,291.060974,306.819672,0.000000
2047-04-03,292.511993,307.192322,0.000000
2047-04-04,292.195068,307.147797,0.000000
2047-04-05,292.163513,306.779205,0.000000
2047-04-06,292.665192,307.157104,0.000000
2047-04-07,293.361511,306.227539,0.000000
2047-04-08,292.315796,304.997284,1.243448
2047-04-09,292.603027,306.482788,0.000000
2047-04-10,293.542572,305.947021,9.553208
2047-04-11,291.852539,304.674469,0.280820
2047-04-12,290.867706,304.806061,0.000000
2047-04-13,292.144806,307.183411,0.000000
2047-04-14,293.786804,308.435852,0.000000
2047-04-15,295.020905,308.247620,0.000000
2047-04-16,291.577972,311.868652,0.000000
2047-04-17,294.419281,311.810974,0.000000
2047-04-18,289.879822,310.169373,6.250722
2047-04-19,286.278290,299.445953,0.000000
2047-04-20,287.148285,301.152985,0.000000
2047-04-21,290.623199,302.841553,0.000000
2047-04-22,293.416534,311.988220,0.000000
2047-04-23,296.550842,314.357574,0.000000
2047-04-24,297.660156,314.140869,0.000000
2047-04-25,284.212402,311.222534,0.000000
2047-04-26,286.065430,302.383698,0.000000
