#Variables:
#tasmin_MRI-CGCM3_rcp85(K):Daily Minimum Near-Surface Air Temperature
#tasmax_MRI-CGCM3_rcp85(K):Daily Maximum Near-Surface Air Temperature
#pr_MRI-CGCM3_rcp85(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_MRI-CGCM3_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_tasmax_MRI-CGCM3_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_pr_MRI-CGCM3_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_MRI-CGCM3_rcp85(K),tasmax_MRI-CGCM3_rcp85(K),pr_MRI-CGCM3_rcp85(mm)"
""
yyyy-mm-dd,tasmin_MRI-CGCM3_rcp85(K),tasmax_MRI-CGCM3_rcp85(K),pr_MRI-CGCM3_rcp85(mm)
2044-07-31,297.341003,313.630676,0.000000
2044-08-01,298.740265,313.510620,0.000000
2044-08-02,299.511200,313.941437,0.000000
2044-08-03,299.434692,312.597504,7.896996
2044-08-04,298.776184,309.482605,9.021783
2044-08-05,298.558441,309.039398,2.037948
2044-08-06,298.100769,307.900024,10.694057
2044-08-07,297.988068,309.051849,11.235519
2044-08-08,299.380829,310.522766,10.913503
2044-08-09,299.265808,312.406921,0.737784
2044-08-10,299.121338,312.541443,0.000000
2044-08-11,298.916901,312.818512,0.000000
2044-08-12,298.428101,313.457855,0.000000
2044-08-13,299.163788,313.331665,0.000000
2044-08-14,299.578339,312.256348,0.489247
2044-08-15,299.987030,312.530853,0.000000
2044-08-16,299.546570,312.375153,0.000000
2044-08-17,298.781738,312.529022,0.000000
2044-08-18,298.186340,311.817871,0.000000
2044-08-19,298.151794,311.793945,0.000000
2044-08-20,297.780365,310.309174,0.415779
2044-08-21,297.628510,313.087189,0.000000
2044-08-22,300.035614,314.104004,0.000000
2044-08-23,300.496185,313.857330,0.000000
2044-08-24,299.497864,313.748352,0.000000
2044-08-25,302.094330,317.167236,0.000000
2044-08-26,303.009308,316.197174,0.981751
2044-08-27,301.376251,314.854645,0.000000
2044-08-28,301.270538,314.996735,0.000000
2044-08-29,299.960541,315.812103,0.000000
2044-08-30,299.478149,313.598541,0.000000
2044-08-31,298.056244,312.167603,0.000000
2044-09-01,298.767822,310.754364,18.573421
2044-09-02,296.165680,308.938080,45.689533
2044-09-03,295.840210,309.583038,0.000000
2044-09-04,296.980743,309.534576,0.000000
2044-09-05,297.722076,311.176758,0.000000
2044-09-06,298.951721,310.822083,1.891808
2044-09-07,298.767212,309.382416,45.384129
2044-09-08,295.595551,305.481934,48.321777
2044-09-09,295.159790,305.536682,0.000000
2044-09-10,295.480743,306.722717,0.000000
2044-09-11,296.013733,306.833832,0.000000
2044-09-12,297.070496,307.966095,3.168200
2044-09-13,296.353943,308.400513,0.000000
2044-09-14,296.218109,307.961060,3.120978
2044-09-15,296.080872,306.479706,3.106156
2044-09-16,296.601074,308.106049,8.685765
2044-09-17,297.424377,309.434723,2.007437
2044-09-18,297.345459,308.959351,0.000000
2044-09-19,296.990997,307.236023,0.000000
2044-09-20,297.162262,306.687653,0.000000
2044-09-21,292.292145,302.743134,0.000000
2044-09-22,292.800171,302.649048,0.000000
2044-09-23,289.506531,307.335266,0.000000
2044-09-24,294.572937,308.771881,0.000000
2044-09-25,295.504791,308.015381,0.000000
2044-09-26,294.416992,307.544464,0.000000
2044-09-27,294.526550,308.169495,0.000000
2044-09-28,294.195831,306.943665,0.000000
2044-09-29,294.266998,306.776611,0.000000
2044-09-30,295.710022,308.663361,0.000000
2044-10-01,296.958588,308.365662,0.000000
2044-10-02,296.248688,306.351807,7.579711
2044-10-03,291.946777,301.507935,2.617984
2044-10-04,289.679108,296.313538,0.000000
2044-10-05,291.382935,300.566559,0.835935
2044-10-06,292.147888,301.625153,0.351276
2044-10-07,290.202850,297.267761,37.400303
2044-10-08,286.743805,296.285370,0.975664
2044-10-09,287.119080,299.400604,0.000000
2044-10-10,287.124390,302.812988,0.000000
2044-10-11,290.474915,305.293396,0.000000
2044-10-12,292.963135,304.629395,0.478945
2044-10-13,295.141907,304.820282,4.084536
2044-10-14,285.749847,303.079773,0.000000
2044-10-15,282.621246,294.760651,0.000000
2044-10-16,281.243347,293.992889,0.000000
2044-10-17,283.234314,293.278687,0.000000
2044-10-18,285.982635,291.480957,0.000000
2044-10-19,285.606934,296.467255,0.000000
2044-10-20,286.723480,299.382477,0.000000
2044-10-21,285.874054,299.384033,0.000000
2044-10-22,289.516235,303.394958,0.295009
2044-10-23,291.246216,303.839325,1.595191
2044-10-24,292.901550,303.835541,0.000000
2044-10-25,286.730743,301.901337,0.000000
2044-10-26,288.730316,304.204803,0.000000
2044-10-27,290.568146,302.356079,0.000000
2044-10-28,292.609558,301.470337,0.824281
2044-10-29,292.788574,302.137268,1.078709
2044-10-30,288.863739,299.868225,7.406069
2044-10-31,286.954651,296.228760,30.449080
2044-11-01,282.840668,294.690857,0.000000
2044-11-02,283.727570,296.126892,0.000000
2044-11-03,289.862488,299.997559,1.178507
2044-11-04,290.425079,298.890137,1.473882
2044-11-05,289.117004,297.047180,4.505845
2044-11-06,281.423584,292.582581,0.000000
2044-11-07,278.396240,288.239075,0.000000
2044-11-08,285.982697,291.454895,2.497001
2044-11-09,284.269287,295.351501,0.000000
2044-11-10,282.135071,297.940063,0.000000
2044-11-11,287.504883,300.707306,0.000000
2044-11-12,291.028229,300.825928,2.399521
2044-11-13,286.071930,296.184692,0.554928
2044-11-14,284.310211,292.815155,0.000000
2044-11-15,280.652252,298.268860,0.000000
2044-11-16,284.236145,295.413147,0.000000
2044-11-17,278.916748,293.200531,0.000000
2044-11-18,278.152588,291.029358,0.000000
2044-11-19,276.980499,287.416473,0.000000
2044-11-20,278.788696,293.135834,0.000000
2044-11-21,288.224182,301.445587,0.000000
2044-11-22,290.877472,300.208557,0.430785
2044-11-23,290.382233,298.126190,1.119472
2044-11-24,292.218109,301.912354,0.000000
2044-11-25,290.877350,299.542511,8.136652
2044-11-26,293.382355,300.719849,18.455490
2044-11-27,291.023041,301.289734,4.929617
2044-11-28,282.580902,297.600372,0.000000
2044-11-29,281.343811,295.160248,0.000000
2044-11-30,286.149750,296.285217,0.000000
2044-12-01,291.280975,300.472626,0.906127
2044-12-02,286.714447,298.350647,0.569706
2044-12-03,279.332886,287.278381,16.125626
2044-12-04,277.077240,285.275940,0.000000
2044-12-05,276.345703,289.064911,0.000000
2044-12-06,277.013153,292.388580,0.000000
2044-12-07,277.012390,291.241089,0.000000
2044-12-08,281.366577,289.054993,11.826454
2044-12-09,282.071503,291.818542,6.222996
2044-12-10,277.710754,292.215118,0.000000
2044-12-11,286.137970,294.116577,0.339570
2044-12-12,282.302368,290.079559,0.486297
2044-12-13,279.636749,287.210846,0.000000
2044-12-14,276.295807,291.710480,0.000000
2044-12-15,279.442719,290.041565,0.000000
2044-12-16,272.756989,290.304871,0.000000
2044-12-17,277.892639,291.514282,0.000000
2044-12-18,280.917450,296.931580,0.000000
2044-12-19,284.070862,296.138641,0.000000
2044-12-20,289.223907,295.824310,7.335889
2044-12-21,281.523071,293.462006,0.000000
2044-12-22,280.098755,291.080902,0.638265
2044-12-23,279.163666,290.255432,0.000000
2044-12-24,280.416962,291.262634,1.096091
2044-12-25,287.146179,293.681580,12.120557
2044-12-26,280.963501,288.088043,19.953917
2044-12-27,280.026917,286.316925,13.304240
2044-12-28,278.307587,289.056458,7.737454
2044-12-29,272.166840,286.336487,0.000000
2044-12-30,274.462189,287.416046,0.000000
2044-12-31,275.986633,292.230682,0.000000
2045-01-01,278.670410,290.655548,0.000000
2045-01-02,282.044708,293.988953,6.802242
2045-01-03,281.582428,293.952789,0.000000
2045-01-04,280.934113,296.656647,0.000000
2045-01-05,285.612915,300.270447,0.000000
2045-01-06,283.001862,297.486084,0.334757
2045-01-07,281.583160,299.161102,0.000000
2045-01-08,286.327179,296.021423,0.000000
2045-01-09,276.125946,290.921906,0.000000
2045-01-10,276.821381,293.012024,0.000000
2045-01-11,278.377228,293.313416,0.000000
2045-01-12,281.000397,293.264099,0.472207
2045-01-13,277.272003,290.515045,0.000000
2045-01-14,275.960480,293.242889,0.000000
2045-01-15,282.720551,297.587494,0.000000
2045-01-16,278.287781,293.199371,0.000000
2045-01-17,275.921265,284.773041,0.000000
2045-01-18,271.569977,287.652130,0.000000
2045-01-19,272.374390,287.491852,0.000000
2045-01-20,274.435638,288.033630,0.000000
2045-01-21,274.623260,289.857880,0.000000
2045-01-22,279.651367,297.265778,0.000000
2045-01-23,284.313812,301.979126,0.000000
2045-01-24,287.252869,303.461029,0.000000
2045-01-25,284.024597,300.462219,0.000000
2045-01-26,278.337036,291.711121,0.000000
2045-01-27,277.121765,287.659790,0.000000
2045-01-28,275.800140,287.226471,0.000000
2045-01-29,281.024628,291.524200,0.472361
2045-01-30,284.865784,294.197906,5.525106
2045-01-31,283.261597,300.382111,0.000000
2045-02-01,284.164764,301.548828,0.000000
2045-02-02,288.319244,301.251038,0.000000
2045-02-03,286.685364,303.085358,0.000000
2045-02-04,288.253448,302.884003,0.000000
2045-02-05,287.270172,299.570892,0.000000
2045-02-06,286.625336,301.861633,0.000000
2045-02-07,290.498688,304.975250,0.293318
2045-02-08,288.773865,300.808594,0.000000
2045-02-09,282.536774,297.392578,0.000000
2045-02-10,282.087799,297.948059,0.000000
2045-02-11,287.690338,298.565765,1.168594
2045-02-12,288.173737,295.459625,13.882400
2045-02-13,283.243286,295.527557,0.901674
2045-02-14,277.418762,288.855133,0.000000
2045-02-15,274.955658,288.170135,0.000000
2045-02-16,276.637054,286.282715,0.477083
2045-02-17,287.857056,296.311584,23.234842
2045-02-18,279.926849,291.272919,0.441138
2045-02-19,284.369843,300.039551,0.000000
2045-02-20,284.967285,297.628967,1.237036
2045-02-21,279.006470,291.569275,0.000000
2045-02-22,278.915894,290.798065,0.000000
2045-02-23,277.378052,289.971039,0.000000
2045-02-24,279.257660,286.944153,0.000000
2045-02-25,281.808319,292.846100,0.652458
2045-02-26,281.405640,295.551697,0.000000
2045-02-27,286.308899,303.232605,3.356447
2045-02-28,285.954590,301.276978,1.015947
2045-03-01,282.630432,295.377747,0.000000
2045-03-02,281.887360,299.189331,0.360095
2045-03-03,284.005707,295.991974,3.036869
2045-03-04,279.249115,289.062164,0.000000
2045-03-05,278.552155,289.305573,0.000000
2045-03-06,278.439148,295.278992,0.289028
2045-03-07,279.696625,293.880127,0.000000
2045-03-08,281.995819,289.464691,5.270016
2045-03-09,283.966034,297.087677,0.000000
2045-03-10,286.732758,294.337921,1.318398
2045-03-11,287.997894,296.748871,9.951277
2045-03-12,284.511780,296.998932,0.589622
2045-03-13,284.411621,296.744843,0.000000
2045-03-14,284.270966,295.056946,0.000000
2045-03-15,283.779755,294.588196,0.000000
2045-03-16,280.134949,295.275879,0.000000
2045-03-17,283.417389,293.209747,0.000000
2045-03-18,288.478546,302.428619,1.017138
2045-03-19,288.380249,300.493042,0.000000
2045-03-20,289.758331,302.211914,0.000000
2045-03-21,286.615387,299.897583,0.000000
2045-03-22,281.665161,295.549713,0.000000
2045-03-23,280.857544,296.444641,0.000000
2045-03-24,283.216095,293.899567,0.000000
2045-03-25,281.073975,293.214081,0.000000
2045-03-26,278.945007,294.375702,0.000000
2045-03-27,280.390533,295.893372,0.000000
2045-03-28,287.641510,300.709839,0.000000
2045-03-29,290.580475,301.252014,5.209919
2045-03-30,290.494415,301.417297,2.249889
2045-03-31,286.094482,299.673706,0.000000
2045-04-01,286.268646,294.810944,0.755945
2045-04-02,282.609680,300.266815,0.000000
2045-04-03,288.624786,301.911987,0.000000
2045-04-04,291.515930,303.553284,0.000000
2045-04-05,292.961578,302.864441,1.595990
2045-04-06,291.039612,300.272614,1.087037
2045-04-07,290.511169,297.091034,1.208290
2045-04-08,288.023651,302.598785,0.000000
2045-04-09,289.322021,301.138062,0.000000
2045-04-10,288.879944,297.362030,0.000000
2045-04-11,290.580017,305.060059,0.000000
2045-04-12,292.947052,301.094330,14.390661
2045-04-13,291.714447,303.140076,2.456328
2045-04-14,285.590942,303.633698,0.000000
2045-04-15,290.279358,302.238037,0.000000
2045-04-16,288.660339,303.136749,0.000000
2045-04-17,284.214111,300.172241,0.000000
2045-04-18,284.238892,297.090698,0.000000
2045-04-19,289.590668,300.369873,7.426769
2045-04-20,286.101593,298.780273,0.000000
2045-04-21,286.675446,302.799286,0.000000
2045-04-22,288.588226,303.071930,0.000000
2045-04-23,289.481720,299.751190,0.000000
2045-04-24,285.398346,288.439240,0.376760
2045-04-25,286.620544,299.888062,0.000000
2045-04-26,290.005859,307.114990,0.000000
2045-04-27,292.782196,306.154449,0.000000
2045-04-28,292.751068,307.187408,0.000000
2045-04-29,294.895782,310.662323,0.751250
2045-04-30,295.297150,310.816589,0.000000
2045-05-01,295.453003,307.461517,0.000000
2045-05-02,291.739227,303.674927,0.000000
2045-05-03,287.607910,297.737640,0.000000
2045-05-04,288.934326,297.403625,0.000000
2045-05-05,293.987946,303.512360,0.000000
2045-05-06,288.545654,304.122681,0.000000
2045-05-07,294.560669,303.091400,0.000000
2045-05-08,290.459290,301.940521,0.000000
2045-05-09,287.257996,304.278229,0.000000
2045-05-10,291.396393,307.758789,0.000000
2045-05-11,294.071533,311.114502,0.000000
2045-05-12,295.349091,312.281647,0.000000
2045-05-13,294.151733,309.490356,0.000000
2045-05-14,293.194061,307.489258,0.000000
2045-05-15,294.015320,304.793793,0.000000
2045-05-16,294.476440,299.933807,0.000000
2045-05-17,295.002380,300.276978,0.000000
2045-05-18,295.034058,300.985168,0.842246
2045-05-19,295.120758,303.065277,26.922558
2045-05-20,295.595093,306.422760,1.808794
2045-05-21,296.395599,309.509003,2.029023
2045-05-22,298.183594,309.821259,1.666940
2045-05-23,297.953094,310.114288,0.000000
2045-05-24,297.007263,310.190887,0.000000
2045-05-25,297.777863,307.659912,0.000000
2045-05-26,297.056702,303.064636,8.470222
2045-05-27,296.924591,305.837433,5.324080
2045-05-28,296.622253,303.448181,8.896397
2045-05-29,297.483093,303.008606,10.401012
2045-05-30,296.600922,309.080139,0.000000
2045-05-31,298.452728,311.175262,0.000000
2045-06-01,297.738434,309.176178,4.396589
2045-06-02,292.010010,308.019806,8.891490
2045-06-03,294.781860,309.791779,0.000000
2045-06-04,295.913330,312.367432,0.000000
2045-06-05,298.033875,310.858307,1.327781
2045-06-06,299.960327,313.511993,2.854310
2045-06-07,300.951843,312.061157,0.000000
2045-06-08,297.933044,309.531921,0.000000
2045-06-09,298.010010,306.229004,0.000000
2045-06-10,297.629517,309.611511,0.525819
2045-06-11,297.746643,311.081635,0.000000
2045-06-12,297.022461,312.848297,0.000000
2045-06-13,297.915222,312.062286,0.000000
2045-06-14,297.460144,309.688538,0.000000
2045-06-15,297.365509,307.151428,2.570137
2045-06-16,298.162231,307.771088,8.565867
2045-06-17,298.498535,304.367157,37.074924
2045-06-18,297.549988,306.981384,3.466227
2045-06-19,297.621155,308.849609,0.777051
2045-06-20,297.794952,306.363770,3.075382
2045-06-21,297.845459,308.009186,0.606030
2045-06-22,298.072968,309.624725,0.000000
2045-06-23,298.983093,312.336304,0.959131
2045-06-24,299.943604,311.905029,0.313444
2045-06-25,298.458954,310.966919,0.000000
2045-06-26,297.760040,309.492432,0.000000
2045-06-27,297.509521,308.917053,0.000000
2045-06-28,298.036896,307.254211,0.000000
2045-06-29,297.492767,309.775208,0.000000
2045-06-30,297.195709,310.888641,0.916108
2045-07-01,298.079651,311.167969,1.812623
2045-07-02,298.968567,310.393921,7.299613
2045-07-03,296.342255,304.056885,25.592363
2045-07-04,295.715088,302.920502,18.951544
2045-07-05,296.318665,304.135162,3.903195
2045-07-06,296.810913,306.279297,21.935270
2045-07-07,298.663116,310.704132,5.066813
2045-07-08,299.615082,309.334747,2.000495
2045-07-09,298.852570,309.446686,5.138112
2045-07-10,298.670380,308.772217,22.072260
2045-07-11,298.660889,302.961151,86.236740
2045-07-12,297.561676,305.030182,82.761841
2045-07-13,297.327454,308.399567,11.904556
2045-07-14,297.197144,309.621185,5.124968
2045-07-15,297.646729,309.075531,3.856411
2045-07-16,297.592621,306.582642,6.114683
2045-07-17,296.865814,305.005432,0.000000
2045-07-18,295.649963,303.008728,8.968684
2045-07-19,295.347900,303.206665,8.896058
2045-07-20,296.313599,302.763916,12.337225
2045-07-21,297.694489,306.032227,3.683869
2045-07-22,297.536621,305.884186,1.069802
2045-07-23,297.829834,305.643341,3.534810
2045-07-24,297.360229,307.070160,9.184066
2045-07-25,297.407379,305.812286,2.966810
2045-07-26,297.303802,306.293030,0.000000
2045-07-27,297.721863,306.667053,1.543823
2045-07-28,297.144897,309.679169,0.694852
2045-07-29,298.348938,311.601135,0.000000
2045-07-30,299.865784,310.977661,0.000000
2045-07-31,298.814392,311.414215,0.397137
2045-08-01,299.504852,309.968750,0.000000
2045-08-02,300.464783,309.311920,11.273841
2045-08-03,299.288025,309.078766,4.804821
2045-08-04,299.263153,309.487701,5.375435
2045-08-05,299.167480,309.220795,9.222047
2045-08-06,299.148163,308.756104,7.108790
2045-08-07,299.326111,310.336609,0.285680
2045-08-08,299.197723,311.597687,0.000000
2045-08-09,299.724701,310.277100,4.848870
2045-08-10,299.077057,309.320923,2.042207
2045-08-11,299.512421,309.426178,0.598648
2045-08-12,299.746979,308.500336,0.000000
2045-08-13,300.445435,310.167358,0.000000
2045-08-14,300.543915,312.472137,0.000000
2045-08-15,299.995819,311.619080,1.461491
2045-08-16,297.276520,308.394745,0.710471
2045-08-17,298.882416,309.841614,0.000000
2045-08-18,299.655945,310.871704,0.000000
2045-08-19,299.407623,310.268585,0.311475
2045-08-20,300.010376,308.937592,3.272868
2045-08-21,299.359039,305.491119,35.722569
2045-08-22,297.887909,303.321869,31.627678
2045-08-23,298.435242,305.117065,28.718641
2045-08-24,298.193695,307.725647,1.723583
2045-08-25,298.153839,308.518829,0.719507
2045-08-26,297.504395,309.355927,0.000000
2045-08-27,298.186890,309.481903,7.339143
2045-08-28,298.061218,306.121277,1.470306
2045-08-29,296.794403,305.947083,0.391699
2045-08-30,297.564880,307.432098,0.000000
2045-08-31,297.902802,307.557098,0.905370
2045-09-01,298.227173,308.557037,0.000000
2045-09-02,298.553223,308.921204,0.865625
2045-09-03,299.191620,309.838409,0.000000
2045-09-04,298.407990,308.833374,0.000000
2045-09-05,298.480103,307.812134,1.116079
2045-09-06,298.147766,308.553864,1.070222
2045-09-07,297.738953,307.501190,0.403904
2045-09-08,298.484894,307.880737,8.553145
2045-09-09,297.802765,307.650330,1.203215
2045-09-10,297.121613,308.856262,0.000000
2045-09-11,298.235504,308.928589,0.000000
2045-09-12,298.530182,309.620880,0.425047
2045-09-13,297.073273,308.380920,0.000000
2045-09-14,292.828156,305.066895,0.000000
2045-09-15,291.924316,305.209442,0.000000
2045-09-16,291.972015,304.538452,0.000000
2045-09-17,290.830627,306.103882,0.000000
2045-09-18,290.983124,308.202545,0.000000
2045-09-19,293.101166,306.783386,0.000000
2045-09-20,292.287781,306.420258,0.000000
2045-09-21,293.877228,304.074402,0.000000
2045-09-22,290.003815,301.443481,0.000000
2045-09-23,289.011322,302.441711,0.000000
2045-09-24,292.568756,305.610168,0.000000
2045-09-25,294.779205,306.294464,2.667676
2045-09-26,294.556702,305.515381,0.817388
2045-09-27,295.181580,306.305756,0.000000
2045-09-28,294.914368,305.736023,0.564016
2045-09-29,294.735504,303.774109,11.120718
2045-09-30,295.972321,298.929169,19.109783
2045-10-01,290.030212,298.777252,35.542088
2045-10-02,291.603180,302.875275,5.572465
2045-10-03,293.477295,302.710632,1.881747
2045-10-04,287.372742,300.222473,0.000000
2045-10-05,287.361725,300.573608,0.000000
2045-10-06,288.863342,298.658112,0.000000
2045-10-07,290.178619,301.478333,0.000000
2045-10-08,295.473450,301.498352,12.560484
2045-10-09,292.637573,296.303802,100.586594
2045-10-10,292.090881,299.682526,27.846102
2045-10-11,289.971619,302.879059,2.344778
2045-10-12,291.248138,304.466797,0.000000
2045-10-13,291.124969,298.325684,15.809444
2045-10-14,290.534393,295.324280,4.371253
2045-10-15,289.098724,301.300598,2.025537
2045-10-16,291.755951,303.688446,0.000000
2045-10-17,290.424377,301.172211,0.000000
2045-10-18,286.043304,301.728119,0.000000
2045-10-19,288.222717,298.243683,0.000000
2045-10-20,288.089386,299.520294,2.695549
2045-10-21,288.154205,299.340027,0.000000
2045-10-22,286.951721,299.612000,0.000000
2045-10-23,285.722504,300.346252,0.000000
2045-10-24,288.513672,304.821442,0.000000
2045-10-25,289.676086,300.457611,0.000000
2045-10-26,285.570007,298.530579,0.000000
2045-10-27,286.657196,299.084839,0.000000
2045-10-28,290.330200,303.229950,0.000000
2045-10-29,291.894257,304.878418,0.000000
2045-10-30,292.842499,305.972717,0.000000
2045-10-31,290.255432,303.156769,0.000000
2045-11-01,286.082977,296.876984,0.000000
2045-11-02,284.597534,296.527252,0.000000
2045-11-03,291.293518,302.366547,1.797404
2045-11-04,294.326935,303.256134,3.826514
2045-11-05,293.849640,302.153900,5.720092
2045-11-06,290.360535,300.658356,16.686302
2045-11-07,288.383087,300.930847,0.000000
2045-11-08,284.089844,300.648468,0.000000
2045-11-09,287.863190,298.352478,0.000000
2045-11-10,282.446533,292.529816,0.000000
2045-11-11,279.507538,294.739441,0.000000
2045-11-12,279.922852,299.411987,0.000000
2045-11-13,281.821228,300.385895,0.000000
2045-11-14,286.418823,297.893097,0.633489
2045-11-15,282.142761,292.035309,0.000000
2045-11-16,283.111450,291.486176,0.000000
2045-11-17,285.779449,292.642303,0.000000
2045-11-18,279.124908,292.022949,0.000000
2045-11-19,280.850006,296.523865,0.000000
2045-11-20,286.150970,300.950592,0.000000
2045-11-21,288.971313,303.322937,0.000000
2045-11-22,287.378815,300.456573,0.000000
2045-11-23,287.420502,297.519745,0.351530
2045-11-24,287.031677,296.860992,0.000000
2045-11-25,286.746948,293.808685,0.835472
2045-11-26,281.803314,294.225037,0.000000
2045-11-27,280.242188,299.006134,0.000000
2045-11-28,286.999237,297.161621,0.000000
2045-11-29,284.387695,298.206299,0.000000
2045-11-30,282.498047,294.504852,0.000000
2045-12-01,277.629028,297.517120,0.000000
2045-12-02,284.429443,297.633575,0.000000
2045-12-03,286.845825,299.854492,0.000000
2045-12-04,286.668823,295.178711,0.000000
2045-12-05,280.458405,298.705200,0.000000
2045-12-06,286.989319,299.133362,0.000000
2045-12-07,287.026520,300.305237,0.000000
2045-12-08,287.892334,300.286804,0.000000
2045-12-09,285.185242,296.432709,0.792492
2045-12-10,278.770050,298.445801,0.000000
2045-12-11,287.011932,300.485352,0.000000
2045-12-12,289.107758,299.828888,0.000000
2045-12-13,290.476959,298.933350,5.480912
2045-12-14,290.379547,299.899628,10.420337
2045-12-15,283.560272,295.048035,0.000000
2045-12-16,280.320221,291.319641,0.000000
2045-12-17,272.774017,284.918945,0.000000
2045-12-18,270.841522,288.383942,0.000000
2045-12-19,276.196930,287.808868,0.000000
2045-12-20,275.258881,287.046021,0.000000
2045-12-21,277.268829,289.041504,0.000000
2045-12-22,281.433380,294.612518,0.000000
2045-12-23,287.142090,295.257202,9.033699
2045-12-24,286.686188,295.563263,9.187580
2045-12-25,278.416565,287.505310,1.117659
2045-12-26,275.560699,285.905701,0.000000
2045-12-27,272.064789,283.477692,0.000000
2045-12-28,273.452606,284.884735,0.000000
2045-12-29,272.960602,287.907684,0.000000
2045-12-30,276.035126,290.174774,0.000000
2045-12-31,273.416473,288.088593,0.000000
2046-01-01,276.885345,285.070312,7.040447
2046-01-02,277.236847,287.573761,0.000000
2046-01-03,270.670105,283.749695,0.000000
2046-01-04,265.276337,273.350433,5.242111
2046-01-05,265.019379,277.797028,0.000000
2046-01-06,268.106995,283.374512,0.000000
2046-01-07,275.220856,289.340912,0.000000
2046-01-08,273.059418,290.230225,0.000000
2046-01-09,273.941528,287.553650,0.000000
2046-01-10,278.508057,291.117798,0.000000
2046-01-11,277.417206,292.748535,0.000000
2046-01-12,276.838104,294.228729,0.427005
2046-01-13,274.710632,290.223602,0.000000
2046-01-14,276.962311,286.893951,0.000000
2046-01-15,278.760590,290.493744,0.000000
2046-01-16,280.391541,297.724915,0.000000
2046-01-17,280.487305,295.658020,0.000000
2046-01-18,276.027893,287.685059,0.000000
2046-01-19,277.588257,290.481934,0.000000
2046-01-20,277.453644,293.439972,0.000000
2046-01-21,279.338837,297.748871,0.000000
2046-01-22,282.381256,294.771667,0.000000
2046-01-23,279.289886,296.881805,0.000000
2046-01-24,279.231873,287.219910,5.978018
2046-01-25,283.112976,289.787018,4.978176
2046-01-26,281.986267,289.023712,4.909890
2046-01-27,283.686859,291.633667,10.500684
2046-01-28,273.228210,289.541016,12.192557
2046-01-29,270.947266,280.792999,0.501623
2046-01-30,270.488342,283.363922,0.000000
2046-01-31,274.302277,285.710297,0.000000
2046-02-01,274.559753,289.574402,0.000000
2046-02-02,282.456055,295.267944,2.234071
2046-02-03,276.287933,292.202362,0.000000
2046-02-04,273.741669,285.680359,0.000000
2046-02-05,278.862457,291.888214,0.454959
2046-02-06,280.446014,292.463257,0.000000
2046-02-07,277.906311,292.029785,0.000000
2046-02-08,285.218079,296.560883,1.595772
2046-02-09,277.000702,293.402161,0.000000
2046-02-10,274.122070,284.216705,0.493879
2046-02-11,268.776520,282.129639,0.414531
2046-02-12,274.649200,281.856293,0.345937
2046-02-13,268.384674,279.273651,0.000000
2046-02-14,268.428925,281.490417,0.000000
2046-02-15,272.400452,286.470520,0.000000
2046-02-16,274.508972,286.960602,0.000000
2046-02-17,278.120056,285.804810,15.740515
2046-02-18,276.617584,289.686432,0.486543
2046-02-19,274.511810,290.965332,0.000000
2046-02-20,281.225677,293.784393,0.000000
2046-02-21,281.471161,294.302551,0.000000
2046-02-22,280.110443,291.594788,0.000000
2046-02-23,275.221039,286.149567,3.408471
2046-02-24,273.633301,285.652985,0.000000
2046-02-25,273.821655,289.359741,0.000000
2046-02-26,275.141418,292.977264,0.000000
2046-02-27,282.715637,301.394989,0.000000
2046-02-28,282.174255,298.789124,0.000000
2046-03-01,280.278076,299.957428,0.000000
2046-03-02,285.418701,301.384125,0.000000
2046-03-03,289.280090,304.788574,0.000000
2046-03-04,288.618744,304.375122,0.000000
2046-03-05,290.619415,301.842957,0.608662
2046-03-06,284.680542,296.162567,0.000000
2046-03-07,282.302673,301.990356,0.000000
2046-03-08,289.159424,305.486176,0.000000
2046-03-09,288.598663,302.571503,6.812592
2046-03-10,284.199127,295.067047,0.000000
2046-03-11,283.779175,302.151428,0.000000
2046-03-12,286.424347,299.859680,0.000000
2046-03-13,278.512695,293.256226,0.000000
2046-03-14,273.838318,286.064026,0.000000
2046-03-15,273.959717,291.679962,0.000000
2046-03-16,278.046234,291.591858,0.000000
2046-03-17,280.658478,294.180725,0.000000
2046-03-18,288.109344,299.472046,25.365114
2046-03-19,283.247040,294.843567,1.314748
2046-03-20,281.453613,295.898529,0.000000
2046-03-21,288.380951,300.400421,1.069712
2046-03-22,286.094849,299.966003,0.000000
2046-03-23,284.488464,297.003998,0.000000
2046-03-24,282.215912,295.883484,0.000000
2046-03-25,280.987213,299.940643,0.000000
2046-03-26,287.782684,304.351135,0.000000
2046-03-27,290.279297,306.006287,0.000000
2046-03-28,283.062988,304.916840,0.000000
2046-03-29,279.719910,290.670837,0.000000
2046-03-30,278.999847,291.547852,0.000000
2046-03-31,282.106903,294.892426,0.000000
2046-04-01,281.974731,301.997650,0.000000
2046-04-02,286.964935,304.366699,0.000000
2046-04-03,290.537323,303.645752,0.000000
