#Variables:
#tasmin_NorESM1-M_rcp85(K):Daily Minimum Near-Surface Air Temperature
#tasmax_NorESM1-M_rcp85(K):Daily Maximum Near-Surface Air Temperature
#pr_NorESM1-M_rcp85(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_NorESM1-M_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_tasmax_NorESM1-M_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_pr_NorESM1-M_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_NorESM1-M_rcp85(K),tasmax_NorESM1-M_rcp85(K),pr_NorESM1-M_rcp85(mm)"
""
yyyy-mm-dd,tasmin_NorESM1-M_rcp85(K),tasmax_NorESM1-M_rcp85(K),pr_NorESM1-M_rcp85(mm)
2044-10-02,288.083557,302.360107,0.000000
2044-10-03,289.370789,304.293823,0.000000
2044-10-04,289.806183,304.689362,0.000000
2044-10-05,290.570068,305.483795,0.000000
2044-10-06,293.227753,305.637665,0.000000
2044-10-07,292.448242,307.888672,0.000000
2044-10-08,294.555573,305.990112,0.000000
2044-10-09,293.685516,303.658569,1.011859
2044-10-10,297.356934,304.193665,52.669712
2044-10-11,296.258636,305.669678,46.458061
2044-10-12,294.019867,302.646637,2.131797
2044-10-13,289.399994,300.957306,0.000000
2044-10-14,283.005554,290.580383,3.679168
2044-10-15,281.928375,290.480377,18.116899
2044-10-16,281.974304,286.220093,20.314234
2044-10-17,282.135071,290.055756,2.454154
2044-10-18,284.361664,292.496399,0.000000
2044-10-19,284.555664,295.775177,0.000000
2044-10-20,287.408875,300.544373,0.000000
2044-10-21,284.660004,298.189270,0.000000
2044-10-22,284.390564,292.871735,0.000000
2044-10-23,283.033539,289.722473,0.000000
2044-10-24,282.552734,289.314697,0.000000
2044-10-25,281.859070,298.338043,0.000000
2044-10-26,284.650757,298.051697,0.000000
2044-10-27,285.605682,298.977966,0.000000
2044-10-28,287.140228,293.939819,1.131351
2044-10-29,282.557312,291.990265,1.514795
2044-10-30,282.231049,288.980865,0.000000
2044-10-31,284.308655,292.913910,0.000000
2044-11-01,288.019745,294.168427,0.295629
2044-11-02,282.777771,294.530853,0.927350
2044-11-03,282.695526,287.866516,0.000000
2044-11-04,286.982574,296.756836,0.941059
2044-11-05,290.978027,302.442413,0.000000
2044-11-06,291.759613,302.055054,0.000000
2044-11-07,291.504089,300.960602,1.948289
2044-11-08,275.467682,300.516998,0.299258
2044-11-09,279.159485,282.280548,0.357025
2044-11-10,281.305359,282.919739,0.947794
2044-11-11,280.232361,286.242035,32.919563
2044-11-12,280.922913,286.199158,11.326731
2044-11-13,278.533661,287.031830,0.000000
2044-11-14,279.576935,292.764313,0.000000
2044-11-15,278.039490,290.235992,0.000000
2044-11-16,282.980286,290.428589,0.623242
2044-11-17,288.644714,301.187073,2.612996
2044-11-18,288.747955,298.196411,0.360359
2044-11-19,288.901123,297.825165,0.704035
2044-11-20,291.492188,300.175964,2.404733
2044-11-21,291.743713,298.179474,13.254855
2044-11-22,291.387909,298.206482,78.057404
2044-11-23,289.699310,300.003265,2.649707
2044-11-24,287.991913,298.703766,0.297777
2044-11-25,280.431305,294.324097,0.000000
2044-11-26,279.634308,294.401855,0.000000
2044-11-27,287.174957,291.144135,0.825961
2044-11-28,281.824036,290.758057,4.987171
2044-11-29,277.832703,292.360779,0.000000
2044-11-30,278.834991,295.515503,0.284832
2044-12-01,280.736145,297.174042,0.000000
2044-12-02,283.308258,298.960693,0.000000
2044-12-03,285.665833,299.544739,0.000000
2044-12-04,287.373566,301.570282,0.000000
2044-12-05,289.816162,301.788269,0.000000
2044-12-06,286.837799,299.016602,0.000000
2044-12-07,287.700806,293.975159,0.483769
2044-12-08,284.212189,289.635468,0.752850
2044-12-09,283.194305,286.408569,1.311073
2044-12-10,283.738525,292.367004,1.148239
2044-12-11,280.614716,293.053925,0.000000
2044-12-12,282.271790,293.953491,0.000000
2044-12-13,286.079987,296.295013,0.000000
2044-12-14,287.814117,295.540070,0.000000
2044-12-15,289.693787,295.777710,3.283102
2044-12-16,271.597412,293.513885,0.654575
2044-12-17,270.316193,281.398376,0.000000
2044-12-18,275.219635,287.450256,0.000000
2044-12-19,280.412140,287.430298,0.000000
2044-12-20,282.639496,290.413025,2.497218
2044-12-21,282.684753,298.722870,0.406094
2044-12-22,284.283844,299.285583,0.000000
2044-12-23,284.162048,291.562775,0.000000
2044-12-24,271.710571,285.375519,0.000000
2044-12-25,271.649170,275.929626,6.066395
2044-12-26,270.996826,272.582397,6.411705
2044-12-27,271.866730,277.392426,12.894144
2044-12-28,271.756714,277.172485,0.491171
2044-12-29,270.248383,280.442169,0.000000
2044-12-30,269.434235,283.440735,0.000000
2044-12-31,275.304779,287.371338,0.000000
2045-01-01,275.992676,290.147156,0.000000
2045-01-02,278.124390,290.110199,0.000000
2045-01-03,279.066681,292.982483,0.000000
2045-01-04,281.793854,288.878357,6.387223
2045-01-05,280.885162,285.540741,19.225126
2045-01-06,281.212769,291.753510,2.629453
2045-01-07,279.188202,292.987366,0.394518
2045-01-08,278.980835,293.836578,0.000000
2045-01-09,279.748077,294.716980,0.000000
2045-01-10,275.574127,288.206451,17.302147
2045-01-11,274.472260,284.501831,0.000000
2045-01-12,272.030823,283.385803,0.000000
2045-01-13,271.908600,285.895508,0.000000
2045-01-14,274.926147,286.434692,0.000000
2045-01-15,277.757690,285.260529,4.743844
2045-01-16,281.287415,284.655243,25.974741
2045-01-17,278.567657,284.198700,0.762616
2045-01-18,283.800385,288.832489,10.267526
2045-01-19,282.481079,289.375122,35.248142
2045-01-20,279.849701,286.825409,4.108754
2045-01-21,279.121063,286.805054,0.000000
2045-01-22,276.880707,288.766907,0.000000
2045-01-23,277.157074,291.845825,0.000000
2045-01-24,273.637848,286.567291,0.000000
2045-01-25,269.337799,281.530884,0.000000
2045-01-26,272.875427,289.685883,0.000000
2045-01-27,279.074860,288.736725,0.000000
2045-01-28,275.484741,289.225494,0.000000
2045-01-29,276.916992,292.753815,0.000000
2045-01-30,278.408569,293.465363,0.000000
2045-01-31,278.816986,294.427887,0.000000
2045-02-01,279.529816,288.243317,0.000000
2045-02-02,276.797424,291.315186,0.000000
2045-02-03,277.002655,290.257538,0.000000
2045-02-04,272.501831,280.068848,0.000000
2045-02-05,271.282562,281.626312,0.000000
2045-02-06,271.653168,283.074036,0.000000
2045-02-07,275.709351,288.074463,0.000000
2045-02-08,277.125000,289.923187,0.000000
2045-02-09,279.661163,287.677826,0.000000
2045-02-10,276.652710,284.612518,10.566220
2045-02-11,270.464447,278.154480,0.913676
2045-02-12,272.103851,282.633575,0.000000
2045-02-13,275.385040,288.052032,0.000000
2045-02-14,275.394165,286.226593,0.000000
2045-02-15,274.854034,289.821503,0.000000
2045-02-16,275.996826,290.160065,0.000000
2045-02-17,272.639496,286.107941,0.000000
2045-02-18,274.348114,287.598206,0.000000
2045-02-19,277.999847,284.801666,1.660676
2045-02-20,272.131989,281.414124,2.551305
2045-02-21,272.937775,280.777283,0.000000
2045-02-22,275.444702,284.808441,0.000000
2045-02-23,279.736389,290.486664,0.000000
2045-02-24,284.101868,298.556366,3.317832
2045-02-25,284.109436,302.112732,0.000000
2045-02-26,282.243347,299.585785,0.000000
2045-02-27,283.544922,292.816833,13.186922
2045-02-28,276.867889,290.201569,1.820835
2045-03-01,278.259521,284.149933,0.662693
2045-03-02,288.427734,294.934937,27.301088
2045-03-03,278.702515,287.095795,1.178591
2045-03-04,279.063477,289.323212,0.000000
2045-03-05,281.653534,289.592163,0.000000
2045-03-06,285.069702,297.358276,3.564178
2045-03-07,279.845703,292.489563,0.000000
2045-03-08,276.621826,294.295898,0.000000
2045-03-09,281.898376,298.853088,0.000000
2045-03-10,282.560944,296.573975,0.000000
2045-03-11,280.800690,296.370819,0.000000
2045-03-12,283.950928,299.056976,0.000000
2045-03-13,283.942688,296.593140,0.000000
2045-03-14,282.237854,297.940948,0.000000
2045-03-15,283.640350,302.626556,0.000000
2045-03-16,285.355927,295.452667,2.078701
2045-03-17,286.383820,293.238678,2.795214
2045-03-18,283.553772,294.845032,0.000000
2045-03-19,288.102264,296.975525,2.182202
2045-03-20,288.087189,296.385651,20.570499
2045-03-21,282.141846,291.920715,0.000000
2045-03-22,280.159943,295.807129,0.000000
2045-03-23,282.243805,296.887238,0.000000
2045-03-24,283.400452,292.824219,0.000000
2045-03-25,285.782227,295.024170,0.000000
2045-03-26,289.590820,305.143127,0.414440
2045-03-27,286.002899,298.423767,0.283193
2045-03-28,281.217255,293.332062,0.000000
2045-03-29,275.893799,288.421509,0.000000
2045-03-30,276.705017,291.092896,0.000000
2045-03-31,279.740570,296.380493,0.000000
2045-04-01,282.567871,302.873047,0.000000
2045-04-02,288.215149,304.164886,0.000000
2045-04-03,287.496185,306.986511,0.000000
2045-04-04,285.872620,307.495209,0.000000
2045-04-05,287.608337,307.123962,0.000000
2045-04-06,283.534088,304.762787,0.000000
2045-04-07,285.980988,308.712708,0.000000
2045-04-08,292.838562,306.196045,0.000000
2045-04-09,291.183716,304.122498,0.000000
2045-04-10,289.107697,299.837189,1.180840
2045-04-11,287.513367,294.944550,0.000000
2045-04-12,285.906799,292.951355,6.749315
2045-04-13,281.388824,294.624146,0.000000
2045-04-14,282.245087,299.143799,0.000000
2045-04-15,282.576141,301.854858,0.000000
2045-04-16,286.011292,302.692078,0.000000
2045-04-17,286.626038,303.764404,0.000000
2045-04-18,289.465637,301.847168,0.000000
2045-04-19,290.522430,306.998810,0.625705
2045-04-20,290.066284,309.340820,0.000000
2045-04-21,291.002625,305.845459,0.333574
2045-04-22,291.178711,301.113312,0.000000
2045-04-23,289.560944,302.434723,0.000000
2045-04-24,289.799957,300.128448,0.000000
2045-04-25,291.178497,299.175385,0.495463
2045-04-26,291.598328,298.169617,5.105543
2045-04-27,289.462524,300.837982,16.181864
2045-04-28,290.289978,300.801849,18.461086
2045-04-29,291.417358,301.794342,2.421170
2045-04-30,292.189148,301.939087,0.000000
2045-05-01,292.622559,299.699127,0.000000
2045-05-02,292.278656,297.052826,0.000000
2045-05-03,291.840607,301.652374,0.000000
2045-05-04,291.988037,300.795715,0.000000
2045-05-05,292.205566,299.786469,0.000000
2045-05-06,292.402527,302.373138,0.000000
2045-05-07,292.865814,306.638580,0.000000
2045-05-08,292.813843,310.686523,0.000000
2045-05-09,292.539703,311.581604,0.000000
2045-05-10,295.386383,307.012878,1.981141
2045-05-11,292.594238,302.805786,10.603497
2045-05-12,290.969604,300.677734,0.000000
2045-05-13,290.337616,298.432617,0.000000
2045-05-14,289.505188,300.253571,0.000000
2045-05-15,292.339386,301.201263,2.280814
2045-05-16,293.425690,301.095947,24.336725
2045-05-17,293.105133,303.343079,15.278756
2045-05-18,293.706146,304.521606,13.176394
2045-05-19,295.289551,305.035156,0.954231
2045-05-20,295.488037,304.814484,0.000000
2045-05-21,295.735992,303.123779,0.000000
2045-05-22,295.756592,302.383667,0.000000
2045-05-23,295.490234,302.214905,0.000000
2045-05-24,295.407196,301.411896,3.038258
2045-05-25,295.964844,304.816956,1.015927
2045-05-26,295.716980,305.932037,0.000000
2045-05-27,295.937958,305.097351,0.000000
2045-05-28,295.337891,305.370453,0.000000
2045-05-29,293.768799,305.317200,0.000000
2045-05-30,293.695251,305.701904,0.000000
2045-05-31,295.287659,303.520630,0.000000
2045-06-01,296.330597,305.513550,0.000000
2045-06-02,296.098053,306.565186,0.000000
2045-06-03,296.778900,307.427704,0.000000
2045-06-04,295.819519,309.132568,0.000000
2045-06-05,295.524139,309.468262,0.000000
2045-06-06,294.253693,310.745514,0.000000
2045-06-07,296.155518,311.231201,0.000000
2045-06-08,295.663422,309.203308,0.000000
2045-06-09,294.404480,308.056213,0.000000
2045-06-10,294.392609,310.042267,0.358127
2045-06-11,295.670319,311.715210,0.000000
2045-06-12,296.786743,313.028107,0.000000
2045-06-13,296.975220,314.085999,0.000000
2045-06-14,297.209808,313.993469,0.000000
2045-06-15,297.541565,312.659241,0.000000
2045-06-16,297.774658,312.452759,0.662404
2045-06-17,298.879791,312.928619,0.000000
2045-06-18,299.398010,312.907990,2.759320
2045-06-19,298.656586,312.074554,5.547918
2045-06-20,298.604248,310.684967,8.280946
2045-06-21,298.990662,311.046906,2.769678
2045-06-22,299.950165,311.337036,2.940776
2045-06-23,299.798126,311.404877,0.000000
2045-06-24,300.245544,313.266479,0.000000
2045-06-25,299.911926,314.429901,0.000000
2045-06-26,298.889343,314.191528,0.000000
2045-06-27,297.192413,313.356293,0.000000
2045-06-28,296.680298,310.994690,0.000000
2045-06-29,296.150879,310.794708,0.000000
2045-06-30,296.532684,308.954773,0.000000
2045-07-01,297.062408,310.119843,0.000000
2045-07-02,296.752380,309.652344,0.652039
2045-07-03,298.307495,308.608795,0.000000
2045-07-04,297.582489,308.461823,0.000000
2045-07-05,296.349884,309.637543,0.000000
2045-07-06,296.105377,310.562866,0.000000
2045-07-07,297.114380,312.116089,0.000000
2045-07-08,298.385681,312.306458,0.000000
2045-07-09,298.318878,311.260956,0.000000
2045-07-10,297.649750,310.689087,3.746346
2045-07-11,298.200928,311.580902,0.000000
2045-07-12,298.998993,311.328278,0.000000
2045-07-13,298.595642,310.112915,0.000000
2045-07-14,299.149597,310.459991,0.000000
2045-07-15,299.716583,309.975067,5.206211
2045-07-16,299.335236,310.900818,0.000000
2045-07-17,298.602600,312.369781,0.000000
2045-07-18,298.767670,313.345490,0.293217
2045-07-19,298.816742,313.881805,0.000000
2045-07-20,298.784882,313.321594,0.000000
2045-07-21,299.356567,313.704926,0.000000
2045-07-22,299.452484,311.984436,5.916411
2045-07-23,299.585693,307.767334,2.435141
2045-07-24,298.975708,308.701477,0.000000
2045-07-25,299.084045,309.220825,0.000000
2045-07-26,299.421112,309.078217,3.771261
2045-07-27,299.566376,307.659180,13.809549
2045-07-28,299.817261,307.825439,1.221772
2045-07-29,298.976624,307.492371,0.807513
2045-07-30,298.253082,307.931366,0.000000
2045-07-31,297.710052,307.077759,3.246813
2045-08-01,296.969299,307.126099,1.733836
2045-08-02,296.587921,308.474274,0.000000
2045-08-03,296.565063,309.549072,0.000000
2045-08-04,297.701111,311.737701,0.000000
2045-08-05,297.848877,309.870880,0.000000
2045-08-06,297.473419,309.175995,0.000000
2045-08-07,296.914673,307.841125,1.727997
2045-08-08,297.058105,308.664001,0.000000
2045-08-09,297.813446,307.740417,0.305188
2045-08-10,297.013275,308.211182,0.896113
2045-08-11,297.275848,308.446411,0.000000
2045-08-12,297.477844,308.241669,0.000000
2045-08-13,298.090790,309.258575,0.000000
2045-08-14,298.447906,312.166504,0.000000
2045-08-15,297.873749,311.520477,0.000000
2045-08-16,297.299622,309.505310,0.000000
2045-08-17,297.294495,309.084595,0.000000
2045-08-18,297.047302,310.419647,0.000000
2045-08-19,297.490662,311.215271,0.000000
2045-08-20,298.093475,312.334381,0.000000
2045-08-21,297.925201,311.756592,0.000000
2045-08-22,297.745483,309.503815,0.000000
2045-08-23,297.677856,307.364563,3.632758
2045-08-24,297.425201,305.565308,1.148877
2045-08-25,296.628510,306.383881,0.000000
2045-08-26,296.690063,308.824951,0.000000
2045-08-27,297.704926,311.590363,0.000000
2045-08-28,297.224854,310.512146,0.000000
2045-08-29,299.058716,308.303009,0.000000
2045-08-30,297.630463,308.357300,0.000000
2045-08-31,295.720642,307.725159,0.000000
2045-09-01,296.103851,308.044769,0.000000
2045-09-02,295.502716,310.339966,0.000000
2045-09-03,297.482941,307.575226,4.059262
2045-09-04,295.899536,305.817047,1.056076
2045-09-05,294.787964,306.311920,0.000000
2045-09-06,295.316345,308.290070,0.000000
2045-09-07,295.790771,308.628479,0.000000
2045-09-08,296.204987,309.027100,0.000000
2045-09-09,295.855927,309.005493,0.000000
2045-09-10,296.245087,308.732147,1.073843
2045-09-11,296.325806,308.743378,0.000000
2045-09-12,296.676147,308.049042,0.476274
2045-09-13,296.376556,309.806732,0.000000
2045-09-14,296.490540,310.787506,0.000000
2045-09-15,296.036438,310.200439,0.472854
2045-09-16,297.524506,309.317993,20.056158
2045-09-17,295.549072,306.956268,4.912869
2045-09-18,294.183350,305.491669,1.211331
2045-09-19,292.248688,306.600616,0.000000
2045-09-20,291.160461,306.950287,1.090549
2045-09-21,290.516632,307.671814,0.000000
2045-09-22,292.214111,307.115479,0.000000
2045-09-23,293.956055,304.808716,4.448079
2045-09-24,294.138184,304.438019,2.260764
2045-09-25,294.309082,304.432343,6.042640
2045-09-26,295.649414,305.941040,0.000000
2045-09-27,295.143677,306.982635,0.375450
2045-09-28,296.844086,309.158630,0.000000
2045-09-29,296.597839,308.491791,0.000000
2045-09-30,296.513641,307.789032,0.833635
2045-10-01,296.201202,307.245941,0.000000
2045-10-02,295.733978,307.253204,0.691681
2045-10-03,295.625366,306.622711,1.397333
2045-10-04,295.373444,305.944550,4.142149
2045-10-05,295.109680,306.214325,1.265962
2045-10-06,293.877869,306.312134,0.000000
2045-10-07,292.612305,306.791504,0.000000
2045-10-08,292.256653,306.550598,0.000000
2045-10-09,292.689484,305.744507,0.000000
2045-10-10,292.214294,306.799774,0.382960
2045-10-11,294.029083,308.214966,0.000000
2045-10-12,294.383057,307.425507,0.343112
2045-10-13,295.034851,307.883636,0.000000
2045-10-14,295.150330,308.157593,0.000000
2045-10-15,294.617462,308.459015,0.699157
2045-10-16,296.029266,306.896332,0.339636
2045-10-17,291.635651,300.994751,9.721356
2045-10-18,289.086151,300.470551,0.000000
2045-10-19,288.901001,300.395630,1.391501
2045-10-20,289.946198,296.977295,2.468965
2045-10-21,288.662872,304.163727,0.000000
2045-10-22,289.618225,306.280151,0.000000
2045-10-23,288.995361,305.514252,0.000000
2045-10-24,289.308868,304.222626,0.000000
2045-10-25,290.805389,304.787842,0.000000
2045-10-26,292.753235,306.861084,0.000000
2045-10-27,293.959961,308.326721,0.860884
2045-10-28,294.667908,305.722656,3.205546
2045-10-29,292.764709,302.358032,3.125668
2045-10-30,291.408691,301.506561,17.479490
2045-10-31,290.612854,298.926727,5.866093
2045-11-01,287.787079,297.269714,21.827499
2045-11-02,290.607147,299.647858,10.755109
2045-11-03,291.752228,296.661224,1.320578
2045-11-04,290.606262,295.053497,10.958687
2045-11-05,283.154419,291.993622,23.179625
2045-11-06,281.769775,286.181549,3.085573
2045-11-07,278.036865,285.276703,0.000000
2045-11-08,280.988007,286.324188,0.000000
2045-11-09,281.577209,283.235840,0.000000
2045-11-10,283.314728,291.776520,6.943031
2045-11-11,275.203339,289.966888,0.000000
2045-11-12,279.244019,299.439392,0.000000
2045-11-13,282.260071,300.613220,0.000000
2045-11-14,284.074432,299.177368,0.000000
2045-11-15,287.326447,298.065704,0.000000
2045-11-16,289.196564,296.859863,0.326837
2045-11-17,289.564545,299.296417,0.344191
2045-11-18,289.230804,300.096649,0.000000
2045-11-19,289.158600,299.410980,0.000000
2045-11-20,289.653900,298.641449,0.000000
2045-11-21,289.030945,299.066193,0.000000
2045-11-22,287.870361,298.979919,0.000000
2045-11-23,287.648163,293.528229,0.000000
2045-11-24,277.551056,291.289368,0.000000
2045-11-25,275.421722,291.994202,0.000000
2045-11-26,277.033264,294.387299,0.000000
2045-11-27,279.628235,294.303894,0.000000
2045-11-28,279.799683,294.829071,0.000000
2045-11-29,279.099426,296.175201,0.000000
2045-11-30,284.120239,293.723846,0.000000
2045-12-01,285.917877,297.495087,0.000000
2045-12-02,287.694733,294.529358,2.237319
2045-12-03,281.922028,293.161835,5.748244
2045-12-04,283.622192,295.042206,0.000000
2045-12-05,286.824066,293.266296,3.180444
2045-12-06,287.598267,296.335327,8.860819
2045-12-07,288.241425,294.294464,0.333003
2045-12-08,288.049347,292.691223,1.300990
2045-12-09,289.581451,296.769073,2.701030
2045-12-10,288.414215,294.649353,0.820800
2045-12-11,286.532013,300.161072,0.000000
2045-12-12,286.276581,292.599487,0.000000
2045-12-13,288.051117,296.477478,0.000000
2045-12-14,288.468018,294.595764,1.084035
2045-12-15,279.095093,292.822693,0.000000
2045-12-16,279.624359,296.662659,0.000000
2045-12-17,281.067505,299.862854,0.000000
2045-12-18,283.637726,300.977722,0.000000
2045-12-19,285.007843,301.385986,0.000000
2045-12-20,289.459808,300.980988,0.000000
2045-12-21,272.961914,292.622101,0.000000
2045-12-22,270.516235,277.474426,0.000000
2045-12-23,262.309326,273.090210,0.000000
2045-12-24,263.063385,278.761108,0.000000
2045-12-25,272.463715,286.176971,0.000000
2045-12-26,272.797180,286.274353,0.000000
2045-12-27,274.361389,292.206360,0.000000
2045-12-28,278.884277,294.483917,0.000000
2045-12-29,276.636566,286.952393,0.000000
2045-12-30,271.180939,287.898773,0.000000
2045-12-31,275.534058,286.826965,0.000000
2046-01-01,270.438019,282.533020,0.000000
2046-01-02,268.636047,285.848450,0.000000
2046-01-03,273.750122,289.887360,0.000000
2046-01-04,273.948914,292.564789,0.000000
2046-01-05,277.778229,293.986816,0.000000
2046-01-06,280.145142,294.599548,0.000000
2046-01-07,280.991089,300.212280,0.000000
2046-01-08,283.195984,300.423523,0.000000
2046-01-09,284.584076,294.452362,2.872328
2046-01-10,276.816864,290.429871,0.000000
2046-01-11,275.075806,287.443451,0.000000
2046-01-12,279.429840,289.281433,0.000000
2046-01-13,281.515930,296.223724,0.000000
2046-01-14,284.430420,300.727783,0.000000
2046-01-15,284.951782,301.046478,0.000000
2046-01-16,284.982300,296.400482,0.000000
2046-01-17,275.578491,289.382538,0.000000
2046-01-18,278.888885,291.645935,0.000000
2046-01-19,284.258789,296.473724,0.000000
2046-01-20,282.365204,297.927185,0.000000
2046-01-21,286.152527,298.849579,0.000000
2046-01-22,284.666290,298.219055,0.000000
2046-01-23,280.775452,298.919189,0.000000
2046-01-24,280.394257,299.626343,0.000000
2046-01-25,279.141235,298.601837,0.000000
2046-01-26,281.335754,298.872742,0.000000
2046-01-27,286.061249,299.680389,0.000000
2046-01-28,288.060394,300.044434,0.429666
2046-01-29,289.001648,299.100281,0.000000
2046-01-30,288.613708,299.332916,0.451326
2046-01-31,289.956696,299.460999,0.000000
2046-02-01,288.416077,303.681458,0.432495
2046-02-02,288.392944,300.612366,0.000000
2046-02-03,289.307373,300.390442,0.000000
2046-02-04,288.017303,301.733795,0.000000
2046-02-05,286.231903,294.958008,0.000000
2046-02-06,286.240234,298.083893,0.000000
2046-02-07,287.784393,304.990814,0.000000
2046-02-08,288.418732,303.365723,0.806383
2046-02-09,288.657654,304.334839,0.000000
2046-02-10,283.664154,298.247406,0.000000
2046-02-11,279.304291,297.765259,0.000000
2046-02-12,279.781616,297.971405,0.000000
2046-02-13,281.268585,293.026947,12.873557
2046-02-14,280.059967,292.274048,1.138772
2046-02-15,272.228302,287.777374,0.000000
2046-02-16,277.812622,294.899292,0.000000
2046-02-17,285.099152,292.315948,5.484504
2046-02-18,278.735321,290.512421,0.382630
2046-02-19,275.328217,292.050293,0.000000
2046-02-20,280.299591,297.109100,0.000000
2046-02-21,285.749603,303.599854,0.664354
2046-02-22,286.815491,304.683105,0.000000
2046-02-23,269.041290,293.942719,0.000000
2046-02-24,269.202728,285.779663,0.000000
2046-02-25,272.497711,289.947327,0.000000
2046-02-26,275.413849,293.155334,0.000000
2046-02-27,276.370209,294.313538,0.000000
2046-02-28,277.243286,296.527618,0.000000
2046-03-01,278.549103,296.531281,0.000000
2046-03-02,283.540344,298.098511,0.000000
2046-03-03,285.600891,302.048218,0.292790
2046-03-04,285.309998,295.390961,7.269838
2046-03-05,285.109619,295.388367,29.176868
2046-03-06,277.401306,283.553406,1.201441
2046-03-07,278.809021,285.906647,6.563656
2046-03-08,279.169647,291.800293,0.000000
2046-03-09,284.242249,301.941162,0.000000
2046-03-10,286.234680,304.337128,0.000000
2046-03-11,288.281860,304.485870,0.000000
2046-03-12,283.784210,295.614807,0.000000
2046-03-13,281.563049,296.165039,0.000000
2046-03-14,289.887360,298.204254,0.000000
2046-03-15,287.013153,307.572845,0.000000
2046-03-16,286.238495,308.887238,0.000000
2046-03-17,285.746796,308.561920,0.000000
2046-03-18,288.797485,305.848541,0.000000
2046-03-19,291.448212,301.292511,0.000000
2046-03-20,290.800934,301.843567,0.000000
2046-03-21,291.478546,303.733765,0.000000
2046-03-22,291.418243,307.338043,0.000000
2046-03-23,291.353210,302.619232,0.000000
2046-03-24,292.581360,297.740387,0.000000
2046-03-25,291.486206,299.795929,0.000000
2046-03-26,290.960510,299.882782,0.000000
2046-03-27,291.342072,301.915222,0.000000
2046-03-28,291.665558,303.999237,0.000000
2046-03-29,292.830627,304.332336,0.000000
2046-03-30,292.318848,304.674255,0.000000
2046-03-31,291.099457,303.501007,0.000000
2046-04-01,289.463654,302.369141,0.000000
2046-04-02,289.475342,303.403870,0.000000
2046-04-03,288.740662,302.901367,0.000000
2046-04-04,287.941864,302.853973,0.000000
2046-04-05,288.498169,304.998596,0.000000
2046-04-06,290.455902,304.425903,0.000000
2046-04-07,292.077820,305.723175,0.000000
2046-04-08,292.080933,307.904572,0.000000
2046-04-09,292.556183,305.190948,0.000000
2046-04-10,292.533295,300.848389,8.634109
2046-04-11,290.711304,302.005859,0.000000
2046-04-12,290.393738,307.054352,0.000000
2046-04-13,292.670807,305.381439,0.000000
2046-04-14,292.645233,304.026337,0.000000
2046-04-15,292.152527,298.085693,0.000000
2046-04-16,293.461304,300.259125,0.819625
2046-04-17,292.679321,307.799042,1.676947
2046-04-18,290.996033,307.972473,0.000000
2046-04-19,292.406830,310.354523,0.000000
2046-04-20,293.220947,307.773743,0.000000
2046-04-21,291.602936,305.179199,0.000000
2046-04-22,291.046478,303.518555,0.000000
2046-04-23,290.946350,304.667786,0.000000
2046-04-24,292.728424,302.898254,0.000000
2046-04-25,294.475891,305.159943,0.000000
2046-04-26,295.408661,305.987610,0.590289
2046-04-27,294.806458,307.857361,0.000000
2046-04-28,295.401245,307.396301,0.318215
2046-04-29,294.884827,305.150635,0.312329
2046-04-30,294.740662,304.724274,3.071055
2046-05-01,295.463806,308.964783,0.637975
2046-05-02,294.634888,305.301666,4.594093
2046-05-03,291.509430,303.249176,0.588917
2046-05-04,290.544342,304.328308,0.000000
2046-05-05,291.548126,306.248535,0.000000
2046-05-06,292.531158,308.445618,0.000000
2046-05-07,293.557220,310.163452,0.000000
2046-05-08,295.421753,310.572571,0.000000
2046-05-09,294.880890,307.649933,6.625476
2046-05-10,293.715393,301.919891,18.754499
2046-05-11,290.194275,297.086334,32.436794
2046-05-12,288.165710,297.865417,0.000000
2046-05-13,288.501556,300.804871,0.000000
2046-05-14,287.984955,301.985992,0.000000
2046-05-15,289.511078,304.370514,0.000000
2046-05-16,290.586853,302.394165,0.000000
2046-05-17,291.701141,305.935059,0.000000
2046-05-18,294.355255,306.129242,2.555967
2046-05-19,293.922241,304.875793,2.440683
2046-05-20,292.573425,307.773346,0.000000
2046-05-21,294.776276,310.802826,0.000000
2046-05-22,295.930420,310.947510,0.381752
2046-05-23,296.594421,311.276642,0.995584
2046-05-24,296.444397,310.897827,0.000000
2046-05-25,296.776581,311.167297,0.000000
2046-05-26,297.042084,311.888031,0.000000
2046-05-27,295.255585,309.566772,3.131342
2046-05-28,295.673279,307.477478,0.000000
2046-05-29,295.566589,307.434448,0.000000
2046-05-30,296.395691,308.187836,0.000000
2046-05-31,295.767883,307.151031,1.188195
2046-06-01,296.396667,306.065674,11.488138
2046-06-02,296.852325,306.019226,6.860834
2046-06-03,293.906281,304.053955,31.177912
2046-06-04,293.553772,300.735992,21.515739
2046-06-05,297.159576,305.652283,8.621874
2046-06-06,297.157898,306.345306,0.000000
