#Variables:
#rhsmin_bcc-csm1-1_rcp45(%):Surface Daily Minimum Relative Humidity
"#Data Extracted for Average over Grid Cell w/ center: 29.7713 Latitude, -98.6892 Longitude (closest value to Latitude:29.7839, Longitude:-98.7092) "
#Original Data File(s):
#agg_macav2metdata_rhsmin_bcc-csm1-1_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,rhsmin_bcc-csm1-1_rcp45(%)"
2061-10-26,42.042149
2061-10-27,45.795933
2061-10-28,57.047642
2061-10-29,62.878876
2061-10-30,52.176991
2061-10-31,67.793365
2061-11-01,49.228737
2061-11-02,41.662113
2061-11-03,44.829048
2061-11-04,50.393620
2061-11-05,58.193974
2061-11-06,67.795685
2061-11-07,78.785027
2061-11-08,50.698151
2061-11-09,53.118565
2061-11-10,51.555054
2061-11-11,45.897648
2061-11-12,40.181549
2061-11-13,44.682236
2061-11-14,30.970007
2061-11-15,34.672035
2061-11-16,30.440042
2061-11-17,34.256741
2061-11-18,24.892313
2061-11-19,24.890024
2061-11-20,28.820419
2061-11-21,24.791283
2061-11-22,23.067823
2061-11-23,36.844555
2061-11-24,38.872646
2061-11-25,36.489681
2061-11-26,44.573662
2061-11-27,29.650820
2061-11-28,24.391077
2061-11-29,23.409819
2061-11-30,25.347546
2061-12-01,56.696575
2061-12-02,39.566662
2061-12-03,37.911041
2061-12-04,45.866680
2061-12-05,41.796719
2061-12-06,24.425068
2061-12-07,23.226862
2061-12-08,23.807297
2061-12-09,19.207550
2061-12-10,19.844212
2061-12-11,22.996361
2061-12-12,25.242525
2061-12-13,14.763762
2061-12-14,8.956565
2061-12-15,9.494006
2061-12-16,10.366194
2061-12-17,18.676304
2061-12-18,20.188629
2061-12-19,15.260213
2061-12-20,15.630013
2061-12-21,15.082444
2061-12-22,18.596163
2061-12-23,23.759701
2061-12-24,22.450916
2061-12-25,28.189634
2061-12-26,33.503788
2061-12-27,22.680859
2061-12-28,16.254061
2061-12-29,11.654582
2061-12-30,11.453227
2061-12-31,11.654769
2062-01-01,23.595150
2062-01-02,22.935139
2062-01-03,21.685524
2062-01-04,19.312763
2062-01-05,16.868673
2062-01-06,19.290859
2062-01-07,22.411928
2062-01-08,23.894165
2062-01-09,23.938875
2062-01-10,22.241438
2062-01-11,20.284111
2062-01-12,17.665274
2062-01-13,16.395967
2062-01-14,15.512294
2062-01-15,13.655689
2062-01-16,19.262072
2062-01-17,22.516340
2062-01-18,22.033350
2062-01-19,17.719118
2062-01-20,18.095087
2062-01-21,13.130911
2062-01-22,14.511324
2062-01-23,21.393526
2062-01-24,21.281286
2062-01-25,24.891716
2062-01-26,58.467342
2062-01-27,52.709389
2062-01-28,55.103992
2062-01-29,47.807896
2062-01-30,36.266090
2062-01-31,35.591923
2062-02-01,34.108120
2062-02-02,35.725090
2062-02-03,33.362064
2062-02-04,45.782780
2062-02-05,64.412544
2062-02-06,60.767914
2062-02-07,52.272148
2062-02-08,28.703938
2062-02-09,40.867226
2062-02-10,53.128166
2062-02-11,50.938099
2062-02-12,30.830559
2062-02-13,27.431471
2062-02-14,30.730854
2062-02-15,41.844704
2062-02-16,39.150642
2062-02-17,31.071093
2062-02-18,48.599464
2062-02-19,26.303999
2062-02-20,26.599083
2062-02-21,24.898684
2062-02-22,43.952526
2062-02-23,42.924225
2062-02-24,36.620308
2062-02-25,32.814697
2062-02-26,29.446716
2062-02-27,24.310495
2062-02-28,24.900028
2062-03-01,19.401274
2062-03-02,28.847502
2062-03-03,30.047092
2062-03-04,26.608931
2062-03-05,28.868744
2062-03-06,25.547556
2062-03-07,24.088877
2062-03-08,25.463808
2062-03-09,31.537048
2062-03-10,31.962994
2062-03-11,44.121819
2062-03-12,44.786785
2062-03-13,35.775810
2062-03-14,26.077480
2062-03-15,25.387316
2062-03-16,27.895861
2062-03-17,54.702770
2062-03-18,38.004856
2062-03-19,34.424053
2062-03-20,37.993134
2062-03-21,43.658947
2062-03-22,36.058182
2062-03-23,33.602833
2062-03-24,30.774498
2062-03-25,22.059591
2062-03-26,32.331104
2062-03-27,36.901001
2062-03-28,39.355618
2062-03-29,36.066101
2062-03-30,34.187130
2062-03-31,32.314884
2062-04-01,34.835583
2062-04-02,35.094357
2062-04-03,34.311878
2062-04-04,34.987606
2062-04-05,28.471428
2062-04-06,25.814108
2062-04-07,20.108307
2062-04-08,15.536016
2062-04-09,19.539482
2062-04-10,17.424133
2062-04-11,19.673277
2062-04-12,32.110004
2062-04-13,36.321468
2062-04-14,31.140354
2062-04-15,19.401554
2062-04-16,23.763264
2062-04-17,28.136786
2062-04-18,24.230513
2062-04-19,25.759449
2062-04-20,40.895378
2062-04-21,34.602520
2062-04-22,19.898346
2062-04-23,21.128983
2062-04-24,35.010933
2062-04-25,24.050714
2062-04-26,20.782108
2062-04-27,20.261581
2062-04-28,35.999660
2062-04-29,20.897331
2062-04-30,21.674122
2062-05-01,38.685219
2062-05-02,38.607285
2062-05-03,41.131821
2062-05-04,32.219868
2062-05-05,33.665817
2062-05-06,40.413143
2062-05-07,46.935978
2062-05-08,49.166893
2062-05-09,61.322586
2062-05-10,59.151150
2062-05-11,54.119511
2062-05-12,46.549332
2062-05-13,37.349304
2062-05-14,23.565365
2062-05-15,23.514898
2062-05-16,37.184490
2062-05-17,48.156227
2062-05-18,45.596146
2062-05-19,42.042850
2062-05-20,42.758511
2062-05-21,47.103954
2062-05-22,54.976791
2062-05-23,53.015881
2062-05-24,44.050243
2062-05-25,43.435402
2062-05-26,39.249695
2062-05-27,36.852951
2062-05-28,34.150234
2062-05-29,29.132683
2062-05-30,30.479858
2062-05-31,39.070175
2062-06-01,39.291759
2062-06-02,41.523628
2062-06-03,45.569031
2062-06-04,44.525127
2062-06-05,43.084721
2062-06-06,44.903435
2062-06-07,42.725731
2062-06-08,33.536034
2062-06-09,32.747559
2062-06-10,39.691551
2062-06-11,42.980293
2062-06-12,45.117973
2062-06-13,47.168034
2062-06-14,48.406212
2062-06-15,43.796417
2062-06-16,40.153324
2062-06-17,39.025532
2062-06-18,38.280373
2062-06-19,33.166042
2062-06-20,32.307331
2062-06-21,29.579256
2062-06-22,30.632751
2062-06-23,42.217075
2062-06-24,45.598087
2062-06-25,40.002613
2062-06-26,39.904716
2062-06-27,38.931282
2062-06-28,33.537857
2062-06-29,29.531483
2062-06-30,28.407913
2062-07-01,33.921234
2062-07-02,42.232246
2062-07-03,38.448936
2062-07-04,37.008919
2062-07-05,32.657818
2062-07-06,32.421806
2062-07-07,30.143145
2062-07-08,33.365475
2062-07-09,33.596943
2062-07-10,31.118326
2062-07-11,31.697580
2062-07-12,38.653011
2062-07-13,42.728970
2062-07-14,44.452389
2062-07-15,45.251423
2062-07-16,45.059406
2062-07-17,44.393394
2062-07-18,44.059875
2062-07-19,42.830811
2062-07-20,43.394478
2062-07-21,45.065552
2062-07-22,44.336243
2062-07-23,42.280682
2062-07-24,37.338558
2062-07-25,34.736359
2062-07-26,30.964565
2062-07-27,30.146751
2062-07-28,30.083437
2062-07-29,34.218662
2062-07-30,33.951099
2062-07-31,29.569380
2062-08-01,25.102673
2062-08-02,22.817274
2062-08-03,17.577412
2062-08-04,17.408251
2062-08-05,21.265263
2062-08-06,28.038481
2062-08-07,26.116461
2062-08-08,26.254877
2062-08-09,24.955431
2062-08-10,26.080544
2062-08-11,29.066307
2062-08-12,33.710392
2062-08-13,34.045918
2062-08-14,29.446985
2062-08-15,30.615219
2062-08-16,29.222401
2062-08-17,29.800564
2062-08-18,31.322687
2062-08-19,32.054108
2062-08-20,34.297703
2062-08-21,36.617645
2062-08-22,36.636646
2062-08-23,47.923088
2062-08-24,40.742531
2062-08-25,38.673084
2062-08-26,38.700119
2062-08-27,37.293488
2062-08-28,40.247902
2062-08-29,45.014942
2062-08-30,47.649826
2062-08-31,45.484955
2062-09-01,40.411572
2062-09-02,40.066032
2062-09-03,38.915962
2062-09-04,34.034180
2062-09-05,32.536007
2062-09-06,27.506750
2062-09-07,28.368437
2062-09-08,30.988024
2062-09-09,33.955761
2062-09-10,35.341061
2062-09-11,33.219742
2062-09-12,31.882334
2062-09-13,28.140661
2062-09-14,24.901718
2062-09-15,26.157803
2062-09-16,42.674057
2062-09-17,44.280163
2062-09-18,35.204098
2062-09-19,33.060543
2062-09-20,32.968472
2062-09-21,33.690674
2062-09-22,34.270393
2062-09-23,33.367073
2062-09-24,34.059048
2062-09-25,31.802364
2062-09-26,23.704857
2062-09-27,20.905409
2062-09-28,21.905409
2062-09-29,22.702841
2062-09-30,18.518930
2062-10-01,18.513443
2062-10-02,18.066622
2062-10-03,19.286549
2062-10-04,20.496212
2062-10-05,19.378944
2062-10-06,20.645782
2062-10-07,29.761965
2062-10-08,30.291855
2062-10-09,28.755541
2062-10-10,28.305279
2062-10-11,31.977242
2062-10-12,30.713591
2062-10-13,32.077881
2062-10-14,35.096085
2062-10-15,39.305161
2062-10-16,43.452339
2062-10-17,39.179523
2062-10-18,29.380598
2062-10-19,28.461697
2062-10-20,15.342868
2062-10-21,13.656596
2062-10-22,15.306087
2062-10-23,17.585890
2062-10-24,23.899652
2062-10-25,26.959789
2062-10-26,16.887890
2062-10-27,12.070024
2062-10-28,6.860748
2062-10-29,8.160170
2062-10-30,15.985374
2062-10-31,23.422884
2062-11-01,29.088280
2062-11-02,22.858585
2062-11-03,22.951786
2062-11-04,25.121069
2062-11-05,26.957537
2062-11-06,22.880419
2062-11-07,24.119982
2062-11-08,26.695005
2062-11-09,28.975376
2062-11-10,29.095039
2062-11-11,24.844614
2062-11-12,16.829260
2062-11-13,25.924459
2062-11-14,21.759790
2062-11-15,13.934492
2062-11-16,11.183803
2062-11-17,15.138848
2062-11-18,18.333696
2062-11-19,20.372515
2062-11-20,16.264526
2062-11-21,11.201353
2062-11-22,6.227697
2062-11-23,6.699223
2062-11-24,10.342931
2062-11-25,6.526582
2062-11-26,10.564519
2062-11-27,19.322311
2062-11-28,21.842743
2062-11-29,18.066376
2062-11-30,18.584558
2062-12-01,10.053241
2062-12-02,10.429705
2062-12-03,9.316671
2062-12-04,9.469786
2062-12-05,9.369977
2062-12-06,8.633334
2062-12-07,10.788598
2062-12-08,36.912422
2062-12-09,32.270435
2062-12-10,23.856842
2062-12-11,23.967039
2062-12-12,38.606800
2062-12-13,65.865028
2062-12-14,37.120689
2062-12-15,45.436947
2062-12-16,32.852905
2062-12-17,27.167183
2062-12-18,43.308838
2062-12-19,52.504536
2062-12-20,32.340618
2062-12-21,28.654823
2062-12-22,25.960764
2062-12-23,26.831585
2062-12-24,29.854193
2062-12-25,25.953159
2062-12-26,26.768625
2062-12-27,22.520348
2062-12-28,10.150140
2062-12-29,15.558571
2062-12-30,34.464436
2062-12-31,40.988007
2063-01-01,38.223328
2063-01-02,43.506733
2063-01-03,26.138620
2063-01-04,29.245386
2063-01-05,43.071404
2063-01-06,50.858429
2063-01-07,48.754227
2063-01-08,33.267590
2063-01-09,26.216230
2063-01-10,41.255939
2063-01-11,23.627464
2063-01-12,25.299597
2063-01-13,26.667582
2063-01-14,32.642422
2063-01-15,25.341108
2063-01-16,26.249935
2063-01-17,46.411251
2063-01-18,50.936996
2063-01-19,51.838776
2063-01-20,48.420189
2063-01-21,40.346008
2063-01-22,47.145107
2063-01-23,32.143269
2063-01-24,21.881008
2063-01-25,24.846262
2063-01-26,28.012634
2063-01-27,56.518440
2063-01-28,41.933231
2063-01-29,37.916649
2063-01-30,32.243118
2063-01-31,28.730789
2063-02-01,41.261532
2063-02-02,51.034332
2063-02-03,38.407345
2063-02-04,37.879314
2063-02-05,52.310825
2063-02-06,52.034298
2063-02-07,47.719143
2063-02-08,42.176617
2063-02-09,46.156166
2063-02-10,45.984451
2063-02-11,32.188843
2063-02-12,43.622524
2063-02-13,21.104023
2063-02-14,21.630886
2063-02-15,23.962936
2063-02-16,23.823250
2063-02-17,26.167398
2063-02-18,24.648966
2063-02-19,26.173162
2063-02-20,65.359818
2063-02-21,49.512192
2063-02-22,33.847687
2063-02-23,33.113815
2063-02-24,29.765860
2063-02-25,22.493982
2063-02-26,23.254921
2063-02-27,28.774202
2063-02-28,39.665535
2063-03-01,28.379747
2063-03-02,22.795258
2063-03-03,21.914444
2063-03-04,9.069924
2063-03-05,9.867407
2063-03-06,14.122225
2063-03-07,13.565090
2063-03-08,34.487267
2063-03-09,50.434715
2063-03-10,53.020741
2063-03-11,41.077271
2063-03-12,26.269787
2063-03-13,22.458384
2063-03-14,24.738251
2063-03-15,23.587601
2063-03-16,28.868681
2063-03-17,32.480011
2063-03-18,28.612797
2063-03-19,10.600376
2063-03-20,9.967932
2063-03-21,12.648329
2063-03-22,33.999187
2063-03-23,31.268272
2063-03-24,13.765907
2063-03-25,12.734052
2063-03-26,14.363874
2063-03-27,11.940253
2063-03-28,10.359056
2063-03-29,8.836759
2063-03-30,12.166533
2063-03-31,17.998985
2063-04-01,24.289436
2063-04-02,32.587040
2063-04-03,35.672604
2063-04-04,35.144871
2063-04-05,35.833900
2063-04-06,39.113132
2063-04-07,34.612423
2063-04-08,33.859138
2063-04-09,47.017975
2063-04-10,37.269218
2063-04-11,37.271908
2063-04-12,38.159767
2063-04-13,35.383595
2063-04-14,17.480196
2063-04-15,4.759422
2063-04-16,4.470075
2063-04-17,8.628306
2063-04-18,20.232697
2063-04-19,12.498857
2063-04-20,12.428782
2063-04-21,30.992847
2063-04-22,38.217064
2063-04-23,33.927532
2063-04-24,16.675838
2063-04-25,17.868799
2063-04-26,30.392735
2063-04-27,28.182745
2063-04-28,29.538385
2063-04-29,15.731921
2063-04-30,8.301007
2063-05-01,13.846719
2063-05-02,23.416733
2063-05-03,35.849430
2063-05-04,33.792942
2063-05-05,27.549244
2063-05-06,26.316393
2063-05-07,42.093033
2063-05-08,44.830437
2063-05-09,45.804474
2063-05-10,54.672218
2063-05-11,45.409435
2063-05-12,36.828701
2063-05-13,28.495295
2063-05-14,25.463861
2063-05-15,25.355436
2063-05-16,35.002808
2063-05-17,34.645935
2063-05-18,33.049332
2063-05-19,35.007080
2063-05-20,40.203548
2063-05-21,32.876320
2063-05-22,40.327343
2063-05-23,50.159805
2063-05-24,48.796021
2063-05-25,44.663170
2063-05-26,43.476589
2063-05-27,44.138363
2063-05-28,44.095856
2063-05-29,40.168594
2063-05-30,38.380852
2063-05-31,36.615894
2063-06-01,36.237961
2063-06-02,39.688637
2063-06-03,42.382435
2063-06-04,48.324135
2063-06-05,74.142197
2063-06-06,49.129730
2063-06-07,44.268219
2063-06-08,45.105354
2063-06-09,46.964142
2063-06-10,48.432907
2063-06-11,51.242664
2063-06-12,50.014030
2063-06-13,46.454021
2063-06-14,46.054905
2063-06-15,45.524330
2063-06-16,45.559227
2063-06-17,45.705444
2063-06-18,45.537804
2063-06-19,45.531563
2063-06-20,46.806377
2063-06-21,45.847515
2063-06-22,41.134922
2063-06-23,43.525730
2063-06-24,44.551975
2063-06-25,45.165424
2063-06-26,45.627197
2063-06-27,70.065292
2063-06-28,48.898540
2063-06-29,43.886761
2063-06-30,46.499832
2063-07-01,45.442249
2063-07-02,45.904762
2063-07-03,45.356262
2063-07-04,43.727917
2063-07-05,43.626686
2063-07-06,42.434525
2063-07-07,44.595684
2063-07-08,44.176300
2063-07-09,42.085018
2063-07-10,42.579014
2063-07-11,44.923588
2063-07-12,43.405060
2063-07-13,39.864685
2063-07-14,33.663246
2063-07-15,28.879492
2063-07-16,28.585285
2063-07-17,28.034149
2063-07-18,29.002771
2063-07-19,24.783642
2063-07-20,22.844721
2063-07-21,23.350101
2063-07-22,28.877890
2063-07-23,40.211266
2063-07-24,35.196045
2063-07-25,33.811836
2063-07-26,32.612343
2063-07-27,30.499584
2063-07-28,31.504263
2063-07-29,38.342251
2063-07-30,29.315947
2063-07-31,25.890911
2063-08-01,23.811203
2063-08-02,23.967207
2063-08-03,25.486366
2063-08-04,27.810102
2063-08-05,29.311413
2063-08-06,29.334692
2063-08-07,29.285725
2063-08-08,28.733255
2063-08-09,29.133015
2063-08-10,34.346828
2063-08-11,36.861721
2063-08-12,33.103863
2063-08-13,29.412077
2063-08-14,25.433676
2063-08-15,25.361816
2063-08-16,23.974731
2063-08-17,23.892839
2063-08-18,28.208038
2063-08-19,35.149822
2063-08-20,36.634697
2063-08-21,35.339558
2063-08-22,34.518055
2063-08-23,31.839090
2063-08-24,31.769316
2063-08-25,28.997704
2063-08-26,27.819427
2063-08-27,30.133080
2063-08-28,34.067646
2063-08-29,39.529266
2063-08-30,38.795708
2063-08-31,35.184586
2063-09-01,37.460197
2063-09-02,38.915035
2063-09-03,37.512524
2063-09-04,36.077740
2063-09-05,36.682484
2063-09-06,32.915241
2063-09-07,29.698189
2063-09-08,27.929037
2063-09-09,30.951599
2063-09-10,45.801529
2063-09-11,43.390717
2063-09-12,37.102478
2063-09-13,34.172096
2063-09-14,34.159073
2063-09-15,34.094788
2063-09-16,37.597794
2063-09-17,34.205769
2063-09-18,32.915779
2063-09-19,31.708529
2063-09-20,37.158253
2063-09-21,43.031471
2063-09-22,48.074078
2063-09-23,43.475765
2063-09-24,43.202816
2063-09-25,44.106819
2063-09-26,43.964489
2063-09-27,43.631493
2063-09-28,46.112087
2063-09-29,52.642292
2063-09-30,60.994156
2063-10-01,46.432079
2063-10-02,44.876167
2063-10-03,49.387264
2063-10-04,50.532993
2063-10-05,54.097332
2063-10-06,52.793270
2063-10-07,48.743679
2063-10-08,47.740643
2063-10-09,53.655334
2063-10-10,54.420506
2063-10-11,54.732830
2063-10-12,56.567356
2063-10-13,52.959038
2063-10-14,53.365665
2063-10-15,55.035709
2063-10-16,50.761101
2063-10-17,49.469852
2063-10-18,51.346954
2063-10-19,47.340084
2063-10-20,51.313679
2063-10-21,49.991486
2063-10-22,40.983246
2063-10-23,34.636673
2063-10-24,35.430267
2063-10-25,38.803665
2063-10-26,34.939713
2063-10-27,35.518841
2063-10-28,29.065218
2063-10-29,30.533056
2063-10-30,28.093725
2063-10-31,26.718260
2063-11-01,28.565359
2063-11-02,29.117800
2063-11-03,25.252968
2063-11-04,26.526682
2063-11-05,28.379261
2063-11-06,29.276968
2063-11-07,25.163157
2063-11-08,27.962511
2063-11-09,30.322952
2063-11-10,38.624859
2063-11-11,28.952488
2063-11-12,11.208797
2063-11-13,11.162982
2063-11-14,10.911359
2063-11-15,15.651494
2063-11-16,21.768736
2063-11-17,28.003742
2063-11-18,41.903339
2063-11-19,47.227982
2063-11-20,48.629704
2063-11-21,40.790722
2063-11-22,31.993111
2063-11-23,28.979961
2063-11-24,30.803734
2063-11-25,27.626318
2063-11-26,27.517775
2063-11-27,19.050076
2063-11-28,21.497164
2063-11-29,48.289761
2063-11-30,34.456108
2063-12-01,32.012318
2063-12-02,28.690762
2063-12-03,24.679363
2063-12-04,25.325243
2063-12-05,43.171265
2063-12-06,48.304031
2063-12-07,57.527237
2063-12-08,56.486912
2063-12-09,52.331699
2063-12-10,51.944511
2063-12-11,40.989246
2063-12-12,41.161308
2063-12-13,59.771786
2063-12-14,38.221989
2063-12-15,33.891293
2063-12-16,41.635048
2063-12-17,33.823296
2063-12-18,26.816385
2063-12-19,25.942350
2063-12-20,30.226545
2063-12-21,27.346109
2063-12-22,28.203753
2063-12-23,24.862263
2063-12-24,24.147507
2063-12-25,25.936560
2063-12-26,57.154110
2063-12-27,63.204941
2063-12-28,52.965221
2063-12-29,62.235722
2063-12-30,49.942867
2063-12-31,35.665680
2064-01-01,40.017086
2064-01-02,54.551308
2064-01-03,30.702621
2064-01-04,30.541809
2064-01-05,37.377968
2064-01-06,29.057301
2064-01-07,32.871086
2064-01-08,35.022861
2064-01-09,25.211782
2064-01-10,24.036928
2064-01-11,25.979216
2064-01-12,34.223354
2064-01-13,59.800270
2064-01-14,76.733849
2064-01-15,48.393528
2064-01-16,48.940361
2064-01-17,37.437073
2064-01-18,52.231152
2064-01-19,53.986130
2064-01-20,32.363094
2064-01-21,34.370358
2064-01-22,34.660999
2064-01-23,33.627819
2064-01-24,34.725990
2064-01-25,47.023064
2064-01-26,42.890129
2064-01-27,33.620964
2064-01-28,25.157185
2064-01-29,25.565601
2064-01-30,26.825026
2064-01-31,21.628832
2064-02-01,21.025160
2064-02-02,23.015564
2064-02-03,22.663370
2064-02-04,21.688559
2064-02-05,23.811577
2064-02-06,31.289608
2064-02-07,62.484474
2064-02-08,37.842491
2064-02-09,39.938965
2064-02-10,44.436783
2064-02-11,42.755798
2064-02-12,36.441383
2064-02-13,43.359257
2064-02-14,52.448975
2064-02-15,40.212223
2064-02-16,55.215450
2064-02-17,37.014584
2064-02-18,26.128384
2064-02-19,29.447704
2064-02-20,25.798376
2064-02-21,18.129583
2064-02-22,16.689342
2064-02-23,17.460382
2064-02-24,17.747931
2064-02-25,19.792660
2064-02-26,23.006273
2064-02-27,19.625698
2064-02-28,15.880654
2064-02-29,15.306774
2064-03-01,14.732894
2064-03-02,22.523592
2064-03-03,21.790194
2064-03-04,20.480005
2064-03-05,21.654060
2064-03-06,25.165228
2064-03-07,26.372108
2064-03-08,31.182261
2064-03-09,21.093679
2064-03-10,19.812946
2064-03-11,14.333435
2064-03-12,13.756736
2064-03-13,14.243898
2064-03-14,18.628407
2064-03-15,22.146648
2064-03-16,22.468302
2064-03-17,18.684811
2064-03-18,19.121370
2064-03-19,24.984438
2064-03-20,29.391346
2064-03-21,30.963167
2064-03-22,32.205700
2064-03-23,36.460415
2064-03-24,37.160042
2064-03-25,28.014986
2064-03-26,24.930443
2064-03-27,25.147104
2064-03-28,33.750153
2064-03-29,40.981762
2064-03-30,34.602779
2064-03-31,32.248146
2064-04-01,37.080456
2064-04-02,56.096806
2064-04-03,37.504837
2064-04-04,37.825794
2064-04-05,39.888496
2064-04-06,40.978996
2064-04-07,39.300716
2064-04-08,41.826439
2064-04-09,38.787231
2064-04-10,41.028721
2064-04-11,69.301697
2064-04-12,68.527214
2064-04-13,52.848682
2064-04-14,36.369366
2064-04-15,30.342545
2064-04-16,32.086784
2064-04-17,33.897709
2064-04-18,36.133602
2064-04-19,42.879314
2064-04-20,46.372223
2064-04-21,44.269924
2064-04-22,42.519642
2064-04-23,30.053648
2064-04-24,35.578785
2064-04-25,40.605389
2064-04-26,23.171701
2064-04-27,20.222427
2064-04-28,22.261971
2064-04-29,16.699959
2064-04-30,18.937498
2064-05-01,34.678444
2064-05-02,46.717468
2064-05-03,33.958977
2064-05-04,23.712423
2064-05-05,26.839344
2064-05-06,32.205807
2064-05-07,33.614876
2064-05-08,48.713154
2064-05-09,72.201088
2064-05-10,57.006374
2064-05-11,44.840530
2064-05-12,42.795925
2064-05-13,48.522789
2064-05-14,50.121735
2064-05-15,55.564743
2064-05-16,51.214439
2064-05-17,46.815723
2064-05-18,42.686050
2064-05-19,43.075665
2064-05-20,45.647293
2064-05-21,44.726097
2064-05-22,45.223240
2064-05-23,48.801479
2064-05-24,43.691471
2064-05-25,44.330570
2064-05-26,48.794823
2064-05-27,55.342121
2064-05-28,53.182152
2064-05-29,47.329559
2064-05-30,44.841434
2064-05-31,38.382462
2064-06-01,37.976624
2064-06-02,37.825317
2064-06-03,42.205334
2064-06-04,46.695187
2064-06-05,46.755966
2064-06-06,42.023243
2064-06-07,39.284897
2064-06-08,34.609116
2064-06-09,34.221348
2064-06-10,29.671661
2064-06-11,28.998951
2064-06-12,32.667633
2064-06-13,32.543285
2064-06-14,29.928713
2064-06-15,31.635582
2064-06-16,22.920469
2064-06-17,21.784979
2064-06-18,25.863693
2064-06-19,28.211088
2064-06-20,29.241070
2064-06-21,29.020706
2064-06-22,24.430883
2064-06-23,23.083744
2064-06-24,23.186909
2064-06-25,25.558065
2064-06-26,29.074240
2064-06-27,31.737892
2064-06-28,28.190908
2064-06-29,25.821281
2064-06-30,25.611410
2064-07-01,28.226994
2064-07-02,29.635885
2064-07-03,29.653421
2064-07-04,26.594753
2064-07-05,22.844017
2064-07-06,22.272659
2064-07-07,22.955561
2064-07-08,18.642694
2064-07-09,18.090336
2064-07-10,20.520985
2064-07-11,23.752098
2064-07-12,30.438154
2064-07-13,28.668350
2064-07-14,29.055639
2064-07-15,26.315287
2064-07-16,24.269278
2064-07-17,24.228195
2064-07-18,27.173136
2064-07-19,30.732773
2064-07-20,32.986233
2064-07-21,35.437656
2064-07-22,38.232700
2064-07-23,36.865967
2064-07-24,35.848297
2064-07-25,32.210835
2064-07-26,31.050903
2064-07-27,32.524467
2064-07-28,36.699520
2064-07-29,41.156750
2064-07-30,36.235954
2064-07-31,34.501404
2064-08-01,34.628796
2064-08-02,34.798672
2064-08-03,33.886066
2064-08-04,35.451389
2064-08-05,37.655739
2064-08-06,32.166485
2064-08-07,30.255913
2064-08-08,27.093771
2064-08-09,29.005623
2064-08-10,31.765860
2064-08-11,34.902153
2064-08-12,34.801395
2064-08-13,32.983795
2064-08-14,30.490625
2064-08-15,31.189371
2064-08-16,31.340357
2064-08-17,32.652401
2064-08-18,30.032703
2064-08-19,29.185421
2064-08-20,30.822937
2064-08-21,30.756075
2064-08-22,32.665218
2064-08-23,34.142338
2064-08-24,32.658073
2064-08-25,30.658186
2064-08-26,28.917231
2064-08-27,27.983534
2064-08-28,30.005039
2064-08-29,29.988760
2064-08-30,29.010082
2064-08-31,25.588766
2064-09-01,23.529390
2064-09-02,23.206415
2064-09-03,23.571781
2064-09-04,27.316116
2064-09-05,27.506250
2064-09-06,25.812290
2064-09-07,23.424099
2064-09-08,23.451454
2064-09-09,23.031717
2064-09-10,32.572880
2064-09-11,37.773193
2064-09-12,36.724609
2064-09-13,38.299545
2064-09-14,43.954388
2064-09-15,39.548233
2064-09-16,33.463982
2064-09-17,41.924255
2064-09-18,43.618053
2064-09-19,41.527889
2064-09-20,38.305305
2064-09-21,38.874889
2064-09-22,41.793564
2064-09-23,40.815964
2064-09-24,37.679314
2064-09-25,37.863972
2064-09-26,41.513870
2064-09-27,41.358368
2064-09-28,38.783382
2064-09-29,41.735519
2064-09-30,41.645935
2064-10-01,42.673256
2064-10-02,41.563778
2064-10-03,43.642769
2064-10-04,45.965313
2064-10-05,41.143250
2064-10-06,37.997143
2064-10-07,35.316357
2064-10-08,36.018787
2064-10-09,30.620314
2064-10-10,26.638224
2064-10-11,20.012730
2064-10-12,17.612385
2064-10-13,16.714489
2064-10-14,17.466536
2064-10-15,17.806723
2064-10-16,16.877262
2064-10-17,16.371180
2064-10-18,17.433174
2064-10-19,20.808939
2064-10-20,27.421736
2064-10-21,27.978523
2064-10-22,27.900810
2064-10-23,33.346474
2064-10-24,36.830498
2064-10-25,36.294304
2064-10-26,36.647758
2064-10-27,37.180748
2064-10-28,15.939487
2064-10-29,13.240365
2064-10-30,15.748931
2064-10-31,25.439302
2064-11-01,22.868547
2064-11-02,23.604303
2064-11-03,29.019455
2064-11-04,48.940365
2064-11-05,58.686226
2064-11-06,57.348587
2064-11-07,49.445107
2064-11-08,45.790028
2064-11-09,44.497669
2064-11-10,38.147251
2064-11-11,35.919270
2064-11-12,25.961130
2064-11-13,25.642881
2064-11-14,25.613531
2064-11-15,26.003105
2064-11-16,30.877077
2064-11-17,60.976482
2064-11-18,63.264656
2064-11-19,52.642612
2064-11-20,55.213539
2064-11-21,57.656471
2064-11-22,51.958431
2064-11-23,36.621460
2064-11-24,33.507671
2064-11-25,23.702204
2064-11-26,30.783964
2064-11-27,39.122993
2064-11-28,43.443848
2064-11-29,36.330856
2064-11-30,26.054480
2064-12-01,29.689913
2064-12-02,27.948853
2064-12-03,24.450584
2064-12-04,31.289660
2064-12-05,60.256920
2064-12-06,50.123528
2064-12-07,45.482796
2064-12-08,35.482273
2064-12-09,30.142628
2064-12-10,29.449797
2064-12-11,28.664951
2064-12-12,33.356834
2064-12-13,44.829498
2064-12-14,36.041409
2064-12-15,31.724083
