#Variables:
#vas_bcc-csm1-1_rcp45(ms-1):Northward Wind
"#Data Extracted for Average over Grid Cell w/ center: 29.7713 Latitude, -98.6892 Longitude (closest value to Latitude:29.7839, Longitude:-98.7092) "
#Original Data File(s):
#agg_macav2metdata_vas_bcc-csm1-1_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,vas_bcc-csm1-1_rcp45(ms-1)"
2062-07-11,4.014413
2062-07-12,4.125635
2062-07-13,5.137412
2062-07-14,5.773108
2062-07-15,4.823944
2062-07-16,4.795708
2062-07-17,2.919491
2062-07-18,3.471111
2062-07-19,4.814235
2062-07-20,5.144228
2062-07-21,-1.020909
2062-07-22,3.182605
2062-07-23,5.495099
2062-07-24,5.780870
2062-07-25,4.816273
2062-07-26,5.002285
2062-07-27,5.045559
2062-07-28,4.180375
2062-07-29,4.498998
2062-07-30,4.986517
2062-07-31,4.431863
2062-08-01,3.181237
2062-08-02,2.938117
2062-08-03,2.540659
2062-08-04,0.128122
2062-08-05,3.154315
2062-08-06,3.532511
2062-08-07,3.278486
2062-08-08,2.811445
2062-08-09,3.309223
2062-08-10,4.020598
2062-08-11,3.862249
2062-08-12,4.601882
2062-08-13,2.617930
2062-08-14,2.677585
2062-08-15,2.836708
2062-08-16,4.101496
2062-08-17,3.201103
2062-08-18,3.098160
2062-08-19,2.950252
2062-08-20,2.296946
2062-08-21,2.409301
2062-08-22,1.321049
2062-08-23,2.223193
2062-08-24,2.552863
2062-08-25,2.668496
2062-08-26,1.888655
2062-08-27,1.268816
2062-08-28,-0.270971
2062-08-29,2.212332
2062-08-30,0.651283
2062-08-31,0.696508
2062-09-01,0.198994
2062-09-02,1.941681
2062-09-03,2.734452
2062-09-04,0.694700
2062-09-05,-4.270185
2062-09-06,-1.158176
2062-09-07,2.912853
2062-09-08,4.101693
2062-09-09,3.775368
2062-09-10,3.755030
2062-09-11,2.855138
2062-09-12,2.470672
2062-09-13,2.881047
2062-09-14,3.550292
2062-09-15,2.022100
2062-09-16,0.212419
2062-09-17,1.242912
2062-09-18,1.542803
2062-09-19,2.377784
2062-09-20,2.838252
2062-09-21,2.525730
2062-09-22,3.031586
2062-09-23,2.301661
2062-09-24,2.207346
2062-09-25,1.144588
2062-09-26,1.720062
2062-09-27,2.236711
2062-09-28,0.348517
2062-09-29,-0.969912
2062-09-30,2.228293
2062-10-01,3.172266
2062-10-02,3.168988
2062-10-03,2.915299
2062-10-04,-3.024641
2062-10-05,1.462390
2062-10-06,3.967506
2062-10-07,4.741720
2062-10-08,4.758997
2062-10-09,4.309386
2062-10-10,4.245178
2062-10-11,4.735311
2062-10-12,5.280618
2062-10-13,6.676117
2062-10-14,6.338862
2062-10-15,5.776077
2062-10-16,3.658511
2062-10-17,2.170459
2062-10-18,1.831544
2062-10-19,-0.897633
2062-10-20,-4.596071
2062-10-21,2.455861
2062-10-22,3.956998
2062-10-23,5.515471
2062-10-24,3.639085
2062-10-25,-1.767760
2062-10-26,1.043055
2062-10-27,2.590808
2062-10-28,3.562998
2062-10-29,3.553804
2062-10-30,2.713134
2062-10-31,0.201018
2062-11-01,-2.557405
2062-11-02,-0.579601
2062-11-03,4.146527
2062-11-04,4.210405
2062-11-05,3.775210
2062-11-06,3.682941
2062-11-07,2.566090
2062-11-08,0.540514
2062-11-09,1.595201
2062-11-10,2.172127
2062-11-11,3.881919
2062-11-12,3.821052
2062-11-13,-5.914941
2062-11-14,-5.927315
2062-11-15,-2.962413
2062-11-16,-3.364391
2062-11-17,-3.279445
2062-11-18,-2.122486
2062-11-19,-2.515927
2062-11-20,4.398642
2062-11-21,-6.655271
2062-11-22,1.777150
2062-11-23,-1.334657
2062-11-24,-8.183700
2062-11-25,-2.407786
2062-11-26,-3.157637
2062-11-27,1.617008
2062-11-28,-5.977465
2062-11-29,-2.586909
2062-11-30,-5.939321
2062-12-01,0.110251
2062-12-02,2.787336
2062-12-03,-0.231393
2062-12-04,4.215635
2062-12-05,-2.016877
2062-12-06,-1.994174
2062-12-07,3.981195
2062-12-08,5.246087
2062-12-09,5.157246
2062-12-10,-3.378870
2062-12-11,-2.647520
2062-12-12,0.887161
2062-12-13,0.583358
2062-12-14,0.501386
2062-12-15,3.621821
2062-12-16,-2.486664
2062-12-17,1.630342
2062-12-18,4.391338
2062-12-19,5.227742
2062-12-20,3.828792
2062-12-21,2.918898
2062-12-22,2.364429
2062-12-23,-3.293988
2062-12-24,2.943947
2062-12-25,3.331609
2062-12-26,2.919672
2062-12-27,2.506600
2062-12-28,0.800206
2062-12-29,5.628409
2062-12-30,4.516328
2062-12-31,5.419429
2063-01-01,2.249062
2063-01-02,2.922065
2063-01-03,-0.494326
2063-01-04,0.858129
2063-01-05,5.140226
2063-01-06,5.083469
2063-01-07,-5.913028
2063-01-08,-2.364496
2063-01-09,1.665318
2063-01-10,-3.769295
2063-01-11,-3.993884
2063-01-12,0.211337
2063-01-13,3.130978
2063-01-14,-2.022386
2063-01-15,-4.329724
2063-01-16,-0.997782
2063-01-17,2.541057
2063-01-18,3.737467
2063-01-19,-5.569884
2063-01-20,-2.807538
2063-01-21,4.050105
2063-01-22,3.052908
2063-01-23,4.620782
2063-01-24,2.929452
2063-01-25,-2.181231
2063-01-26,-3.722363
2063-01-27,-5.670013
2063-01-28,-5.963749
2063-01-29,-5.063703
2063-01-30,1.976146
2063-01-31,3.736217
2063-02-01,3.619394
2063-02-02,4.633462
2063-02-03,3.078157
2063-02-04,3.028232
2063-02-05,4.811894
2063-02-06,6.119636
2063-02-07,5.811216
2063-02-08,6.398344
2063-02-09,4.968121
2063-02-10,5.363599
2063-02-11,0.570324
2063-02-12,3.581261
2063-02-13,-0.973297
2063-02-14,4.167122
2063-02-15,4.112934
2063-02-16,2.297880
2063-02-17,-2.834220
2063-02-18,-4.672890
2063-02-19,0.571766
2063-02-20,5.853065
2063-02-21,4.159240
2063-02-22,1.157160
2063-02-23,4.069574
2063-02-24,0.226574
2063-02-25,-3.605782
2063-02-26,4.612768
2063-02-27,4.441182
2063-02-28,-3.698956
2063-03-01,3.708106
2063-03-02,5.807413
2063-03-03,4.611360
2063-03-04,-0.012277
2063-03-05,3.889340
2063-03-06,-4.527661
2063-03-07,0.041993
2063-03-08,6.530763
2063-03-09,5.395755
2063-03-10,3.713715
2063-03-11,4.090928
2063-03-12,4.508228
2063-03-13,5.608367
2063-03-14,-5.698459
2063-03-15,6.164835
2063-03-16,6.785034
2063-03-17,4.898561
2063-03-18,3.335330
2063-03-19,-5.718636
2063-03-20,4.120416
2063-03-21,1.839688
2063-03-22,-0.209032
2063-03-23,5.231444
2063-03-24,1.187785
2063-03-25,-2.890374
2063-03-26,5.175483
2063-03-27,-7.594828
2063-03-28,-4.395397
2063-03-29,1.235093
2063-03-30,5.387191
2063-03-31,4.963832
2063-04-01,1.400884
2063-04-02,3.921483
2063-04-03,5.722677
2063-04-04,5.578460
2063-04-05,3.117848
2063-04-06,3.007688
2063-04-07,8.012889
2063-04-08,-2.995209
2063-04-09,-2.701146
2063-04-10,3.370902
2063-04-11,4.960294
2063-04-12,7.066444
2063-04-13,6.984771
2063-04-14,4.648394
2063-04-15,-0.113849
2063-04-16,3.467072
2063-04-17,6.319986
2063-04-18,2.393144
2063-04-19,-2.666896
2063-04-20,-5.390185
2063-04-21,-2.366471
2063-04-22,-0.881583
2063-04-23,-1.833888
2063-04-24,3.393468
2063-04-25,6.021945
2063-04-26,-2.454517
2063-04-27,-3.177668
2063-04-28,7.569323
2063-04-29,8.736200
2063-04-30,3.928068
2063-05-01,1.540336
2063-05-02,-3.497912
2063-05-03,-0.033680
2063-05-04,7.191353
2063-05-05,5.891519
2063-05-06,-2.763809
2063-05-07,2.277717
2063-05-08,7.077030
2063-05-09,2.733808
2063-05-10,-2.994930
2063-05-11,-0.916796
2063-05-12,3.628864
2063-05-13,3.930753
2063-05-14,5.305830
2063-05-15,6.242402
2063-05-16,4.796435
2063-05-17,4.396235
2063-05-18,5.741099
2063-05-19,6.576802
2063-05-20,7.183716
2063-05-21,4.698931
2063-05-22,-1.653660
2063-05-23,-4.498435
2063-05-24,-4.424576
2063-05-25,-1.732783
2063-05-26,2.331615
2063-05-27,4.098394
2063-05-28,4.219884
2063-05-29,5.102714
2063-05-30,6.417297
2063-05-31,5.876085
2063-06-01,6.640007
2063-06-02,5.117370
2063-06-03,3.717353
2063-06-04,4.507081
2063-06-05,4.061375
2063-06-06,4.267389
2063-06-07,3.389614
2063-06-08,0.906209
2063-06-09,1.808057
2063-06-10,2.322161
2063-06-11,2.034802
2063-06-12,1.385482
2063-06-13,2.690032
2063-06-14,3.286333
2063-06-15,3.535338
2063-06-16,4.019085
2063-06-17,5.043404
2063-06-18,5.249376
2063-06-19,5.565024
2063-06-20,3.987138
2063-06-21,3.351975
2063-06-22,3.620886
2063-06-23,3.964297
2063-06-24,4.604414
2063-06-25,1.699391
2063-06-26,-2.578264
2063-06-27,-0.073339
2063-06-28,4.396964
2063-06-29,3.178483
2063-06-30,4.105115
2063-07-01,4.518099
2063-07-02,4.024998
2063-07-03,4.747907
2063-07-04,5.505733
2063-07-05,6.774425
2063-07-06,6.576560
2063-07-07,6.526211
2063-07-08,7.197819
2063-07-09,6.892235
2063-07-10,6.576753
2063-07-11,5.905635
2063-07-12,5.402521
2063-07-13,4.938809
2063-07-14,4.484368
2063-07-15,3.605964
2063-07-16,3.165956
2063-07-17,1.899101
2063-07-18,1.799163
2063-07-19,2.646710
2063-07-20,3.184735
2063-07-21,3.491498
2063-07-22,3.029036
2063-07-23,1.709026
2063-07-24,2.394302
2063-07-25,3.321151
2063-07-26,3.613743
2063-07-27,3.614892
2063-07-28,4.858694
2063-07-29,5.376008
2063-07-30,4.355310
2063-07-31,4.252979
2063-08-01,3.795495
2063-08-02,4.071764
2063-08-03,5.348602
2063-08-04,5.070901
2063-08-05,3.472003
2063-08-06,4.023352
2063-08-07,4.280861
2063-08-08,4.796979
2063-08-09,3.549674
2063-08-10,3.822184
2063-08-11,3.151727
2063-08-12,3.945330
2063-08-13,4.534389
2063-08-14,6.092455
2063-08-15,4.581330
2063-08-16,3.346236
2063-08-17,4.773002
2063-08-18,5.203762
2063-08-19,2.827626
2063-08-20,2.858245
2063-08-21,1.459322
2063-08-22,1.614573
2063-08-23,1.811740
2063-08-24,1.230829
2063-08-25,1.961193
2063-08-26,2.773117
2063-08-27,4.015615
2063-08-28,2.056106
2063-08-29,2.783592
2063-08-30,3.160672
2063-08-31,3.979028
2063-09-01,3.478175
2063-09-02,3.177212
2063-09-03,2.892216
2063-09-04,2.599392
2063-09-05,2.968957
2063-09-06,3.486521
2063-09-07,3.311335
2063-09-08,2.079184
2063-09-09,-1.584899
2063-09-10,-0.214561
2063-09-11,3.042325
2063-09-12,3.277682
2063-09-13,3.264041
2063-09-14,2.880863
2063-09-15,2.767688
2063-09-16,2.951545
2063-09-17,1.849461
2063-09-18,3.731201
2063-09-19,5.041906
2063-09-20,3.763407
2063-09-21,-1.620988
2063-09-22,-1.644685
2063-09-23,2.366973
2063-09-24,3.911768
2063-09-25,2.866325
2063-09-26,0.270141
2063-09-27,-2.144278
2063-09-28,-2.478150
2063-09-29,-1.524667
2063-09-30,-1.255677
2063-10-01,-0.198033
2063-10-02,2.263483
2063-10-03,3.372310
2063-10-04,3.694661
2063-10-05,4.424210
2063-10-06,4.498391
2063-10-07,5.688279
2063-10-08,5.412791
2063-10-09,3.537965
2063-10-10,-2.588895
2063-10-11,-2.310170
2063-10-12,2.248524
2063-10-13,2.377081
2063-10-14,1.883115
2063-10-15,3.935678
2063-10-16,5.779745
2063-10-17,8.043600
2063-10-18,-7.039814
2063-10-19,2.272891
2063-10-20,4.669593
2063-10-21,-4.989898
2063-10-22,-5.708586
2063-10-23,-1.629993
2063-10-24,2.733873
2063-10-25,1.566339
2063-10-26,2.055389
2063-10-27,1.204186
2063-10-28,2.739760
2063-10-29,2.555067
2063-10-30,4.371587
2063-10-31,4.815845
2063-11-01,2.300215
2063-11-02,-2.158403
2063-11-03,3.729093
2063-11-04,3.823516
2063-11-05,3.434372
2063-11-06,2.287646
2063-11-07,1.357695
2063-11-08,3.993622
2063-11-09,3.996533
2063-11-10,4.857547
2063-11-11,1.716391
2063-11-12,-5.193524
2063-11-13,-3.005591
2063-11-14,1.608449
2063-11-15,2.918996
2063-11-16,-0.805079
2063-11-17,-4.834685
2063-11-18,-3.767130
2063-11-19,0.903952
2063-11-20,4.048085
2063-11-21,3.294252
2063-11-22,-4.928027
2063-11-23,-1.348639
2063-11-24,-1.196028
2063-11-25,2.878515
2063-11-26,2.372658
2063-11-27,2.747771
2063-11-28,4.428095
2063-11-29,-1.845210
2063-11-30,-2.789702
2063-12-01,1.977713
2063-12-02,-2.536374
2063-12-03,-0.676919
2063-12-04,3.789397
2063-12-05,-1.932030
2063-12-06,-6.882206
2063-12-07,-2.186571
2063-12-08,-4.545992
2063-12-09,-4.787514
2063-12-10,-1.201441
2063-12-11,1.777478
2063-12-12,-1.114172
2063-12-13,3.384752
2063-12-14,4.290582
2063-12-15,-4.066920
2063-12-16,1.251160
2063-12-17,2.876093
2063-12-18,0.717574
2063-12-19,-5.045300
2063-12-20,1.736169
2063-12-21,3.561990
2063-12-22,6.616363
2063-12-23,3.729363
2063-12-24,2.121899
2063-12-25,-3.161123
2063-12-26,-0.253563
2063-12-27,2.664067
2063-12-28,5.464314
2063-12-29,-0.908310
2063-12-30,-6.204360
2063-12-31,-0.206482
2064-01-01,3.735570
2064-01-02,6.126144
2064-01-03,3.391844
2064-01-04,4.376863
2064-01-05,4.283645
2064-01-06,5.691132
2064-01-07,5.758246
2064-01-08,7.895575
2064-01-09,1.123638
2064-01-10,0.800417
2064-01-11,0.814031
2064-01-12,2.305658
2064-01-13,3.949053
2064-01-14,2.811564
2064-01-15,1.811958
2064-01-16,2.273559
2064-01-17,3.781146
2064-01-18,-4.956436
2064-01-19,-7.663928
2064-01-20,-4.947742
2064-01-21,-4.706364
2064-01-22,-2.504788
2064-01-23,2.530755
2064-01-24,3.793645
2064-01-25,-1.198745
2064-01-26,3.783364
2064-01-27,6.729839
2064-01-28,0.318946
2064-01-29,-5.295138
2064-01-30,-4.915685
2064-01-31,-3.709033
2064-02-01,-5.222415
2064-02-02,-4.939162
2064-02-03,-3.248948
2064-02-04,2.308816
2064-02-05,4.732640
2064-02-06,4.493779
2064-02-07,5.058146
2064-02-08,2.582738
2064-02-09,-2.935258
2064-02-10,-1.202862
2064-02-11,1.258831
2064-02-12,2.750593
2064-02-13,6.008605
2064-02-14,3.800975
2064-02-15,1.631140
2064-02-16,5.130959
2064-02-17,6.150910
2064-02-18,-1.648000
2064-02-19,4.690100
2064-02-20,1.074214
2064-02-21,-4.285430
2064-02-22,0.826892
2064-02-23,-1.897858
2064-02-24,-6.908050
2064-02-25,-5.979460
2064-02-26,-6.014087
2064-02-27,-4.450952
2064-02-28,-5.985727
2064-02-29,-4.208899
2064-03-01,-2.432070
2064-03-02,-2.273222
2064-03-03,2.630643
2064-03-04,4.346444
2064-03-05,5.016374
2064-03-06,6.982615
2064-03-07,9.355447
2064-03-08,9.171909
2064-03-09,2.121552
2064-03-10,-2.347739
2064-03-11,0.613420
2064-03-12,3.183268
2064-03-13,-2.123004
2064-03-14,1.175863
2064-03-15,7.222641
2064-03-16,4.920202
2064-03-17,-5.209458
2064-03-18,3.159465
2064-03-19,5.252435
2064-03-20,1.796203
2064-03-21,5.506926
2064-03-22,6.755091
2064-03-23,6.724226
2064-03-24,5.544027
2064-03-25,3.605299
2064-03-26,5.245678
2064-03-27,4.867794
2064-03-28,-3.289723
2064-03-29,-8.514220
2064-03-30,-6.071558
2064-03-31,-0.290425
2064-04-01,1.769652
2064-04-02,0.393249
2064-04-03,2.342749
2064-04-04,-7.426219
2064-04-05,-3.764088
2064-04-06,3.594027
2064-04-07,5.783332
2064-04-08,3.026955
2064-04-09,2.623245
2064-04-10,-1.851308
2064-04-11,-2.772180
2064-04-12,1.826445
2064-04-13,4.959363
2064-04-14,5.280102
2064-04-15,1.343424
2064-04-16,-6.425575
2064-04-17,1.819972
2064-04-18,4.932879
2064-04-19,5.006764
2064-04-20,4.366514
2064-04-21,5.101574
2064-04-22,4.708665
2064-04-23,4.543461
2064-04-24,-1.348991
2064-04-25,3.714317
2064-04-26,3.411213
2064-04-27,2.784283
2064-04-28,5.422904
2064-04-29,-3.472875
2064-04-30,1.123739
2064-05-01,5.713140
2064-05-02,5.670456
2064-05-03,7.932195
2064-05-04,5.540421
2064-05-05,-4.488686
2064-05-06,-0.591333
2064-05-07,4.435727
2064-05-08,3.425723
2064-05-09,0.513119
2064-05-10,3.259053
2064-05-11,6.172924
2064-05-12,-0.907936
2064-05-13,-1.618914
2064-05-14,2.569782
2064-05-15,3.878878
2064-05-16,5.472030
2064-05-17,6.735955
2064-05-18,5.005077
2064-05-19,4.209405
2064-05-20,5.600811
2064-05-21,5.764518
2064-05-22,4.818954
2064-05-23,5.825896
2064-05-24,4.950701
2064-05-25,3.809714
2064-05-26,2.990079
2064-05-27,2.845987
2064-05-28,4.078246
2064-05-29,4.420449
2064-05-30,5.037867
2064-05-31,4.657471
2064-06-01,3.921285
2064-06-02,4.755266
2064-06-03,5.762356
2064-06-04,4.434921
2064-06-05,4.231892
2064-06-06,4.657999
2064-06-07,3.970169
2064-06-08,4.532937
2064-06-09,3.219895
2064-06-10,3.431109
2064-06-11,0.845004
2064-06-12,2.455961
2064-06-13,5.765655
2064-06-14,7.840407
2064-06-15,3.496488
2064-06-16,3.190853
2064-06-17,3.378472
2064-06-18,4.042448
2064-06-19,4.694412
2064-06-20,4.719705
2064-06-21,3.780288
2064-06-22,3.915054
2064-06-23,4.040011
2064-06-24,4.691404
2064-06-25,5.598827
2064-06-26,6.031294
2064-06-27,5.820797
2064-06-28,5.564571
2064-06-29,6.020953
2064-06-30,5.385872
2064-07-01,5.459724
2064-07-02,6.585708
2064-07-03,5.857792
2064-07-04,6.062585
2064-07-05,5.438621
2064-07-06,6.247123
2064-07-07,5.475284
2064-07-08,4.425596
2064-07-09,4.527641
2064-07-10,5.019445
2064-07-11,6.051574
2064-07-12,6.848499
2064-07-13,6.374984
2064-07-14,5.311476
2064-07-15,3.806665
2064-07-16,1.943170
2064-07-17,2.629356
2064-07-18,3.283099
2064-07-19,4.587045
2064-07-20,4.776322
2064-07-21,4.931127
2064-07-22,4.935624
2064-07-23,3.513268
2064-07-24,2.940410
2064-07-25,3.596027
2064-07-26,4.344471
2064-07-27,4.817089
2064-07-28,4.926276
2064-07-29,5.105426
2064-07-30,5.101468
2064-07-31,5.813961
2064-08-01,4.833363
2064-08-02,5.402177
2064-08-03,5.232034
2064-08-04,4.737764
2064-08-05,1.779925
2064-08-06,1.196609
2064-08-07,3.531919
2064-08-08,4.146290
2064-08-09,3.544991
2064-08-10,2.613426
2064-08-11,2.641174
2064-08-12,3.207083
2064-08-13,3.631608
2064-08-14,3.270139
2064-08-15,4.738357
2064-08-16,4.398911
2064-08-17,4.280084
2064-08-18,4.096335
2064-08-19,4.006064
2064-08-20,3.997068
2064-08-21,5.078753
2064-08-22,5.137544
2064-08-23,5.358109
2064-08-24,3.815322
2064-08-25,2.108164
2064-08-26,3.388711
2064-08-27,4.941594
2064-08-28,4.544847
2064-08-29,4.702363
2064-08-30,4.799316
2064-08-31,4.351346
2064-09-01,4.526359
2064-09-02,3.838036
2064-09-03,2.258460
2064-09-04,0.417867
2064-09-05,1.428613
2064-09-06,2.507409
2064-09-07,3.740949
2064-09-08,4.767687
2064-09-09,4.011227
2064-09-10,2.980765
2064-09-11,2.429894
2064-09-12,3.291871
2064-09-13,3.325052
2064-09-14,1.421038
2064-09-15,-2.325615
2064-09-16,3.731421
2064-09-17,4.362190
2064-09-18,4.241104
2064-09-19,3.650980
2064-09-20,3.579172
2064-09-21,2.518438
2064-09-22,0.432282
2064-09-23,1.726518
2064-09-24,3.329575
2064-09-25,3.607120
2064-09-26,2.305510
2064-09-27,-0.648618
2064-09-28,-0.752638
2064-09-29,-0.925446
2064-09-30,-0.586995
2064-10-01,1.155456
2064-10-02,2.313955
2064-10-03,1.773024
2064-10-04,2.232375
2064-10-05,3.631895
2064-10-06,3.959517
2064-10-07,3.301893
2064-10-08,1.210235
2064-10-09,3.167946
2064-10-10,-4.290115
2064-10-11,0.624675
2064-10-12,3.321579
2064-10-13,3.613124
2064-10-14,2.906898
2064-10-15,3.497318
2064-10-16,3.721425
2064-10-17,4.308514
2064-10-18,5.202629
2064-10-19,5.565639
2064-10-20,3.861671
2064-10-21,-2.549262
2064-10-22,2.243077
2064-10-23,6.314888
2064-10-24,3.587920
2064-10-25,3.564586
2064-10-26,5.966250
2064-10-27,-0.896147
2064-10-28,-1.813623
2064-10-29,2.607983
2064-10-30,1.358462
2064-10-31,2.685268
2064-11-01,4.531112
2064-11-02,4.336387
2064-11-03,4.907321
2064-11-04,3.086907
2064-11-05,-9.914802
2064-11-06,-7.209588
2064-11-07,-6.645490
2064-11-08,-4.621431
2064-11-09,-2.539797
2064-11-10,1.448933
2064-11-11,1.807500
2064-11-12,-0.719840
2064-11-13,2.078319
2064-11-14,2.063683
2064-11-15,3.084654
2064-11-16,2.260901
2064-11-17,1.367104
2064-11-18,-0.959363
2064-11-19,-4.414699
2064-11-20,1.772003
2064-11-21,3.616566
2064-11-22,-0.918645
2064-11-23,-3.192144
2064-11-24,-3.577712
2064-11-25,-2.912841
2064-11-26,3.018002
2064-11-27,2.725570
2064-11-28,2.541103
2064-11-29,-5.471211
2064-11-30,-6.582949
2064-12-01,-2.012598
2064-12-02,-3.735040
2064-12-03,-1.109216
2064-12-04,4.201826
2064-12-05,4.185483
2064-12-06,-3.802247
2064-12-07,-8.007129
2064-12-08,-4.474669
2064-12-09,-6.528380
2064-12-10,-0.730651
2064-12-11,1.620893
2064-12-12,3.047336
2064-12-13,4.378043
2064-12-14,-7.081778
2064-12-15,-4.034805
2064-12-16,2.343475
2064-12-17,3.828612
2064-12-18,3.426385
2064-12-19,-5.108887
2064-12-20,-4.675025
2064-12-21,-2.657152
2064-12-22,1.244388
2064-12-23,6.015025
2064-12-24,5.476967
2064-12-25,-4.078444
2064-12-26,-5.231136
2064-12-27,-5.799656
2064-12-28,-3.048356
2064-12-29,2.404312
2064-12-30,0.801949
2064-12-31,-4.663622
2065-01-01,-4.944196
2065-01-02,-3.364684
2065-01-03,-4.756795
2065-01-04,1.748360
2065-01-05,2.553871
2065-01-06,-2.834709
2065-01-07,-4.410241
2065-01-08,-4.895876
2065-01-09,-2.797722
2065-01-10,-5.697881
2065-01-11,-2.691602
2065-01-12,-2.688479
2065-01-13,-2.967626
2065-01-14,5.686437
2065-01-15,5.617255
2065-01-16,4.625191
2065-01-17,-0.258146
2065-01-18,1.451447
2065-01-19,-1.066123
2065-01-20,-3.833239
2065-01-21,2.140377
2065-01-22,0.745172
2065-01-23,-2.373560
2065-01-24,-2.531210
2065-01-25,-5.658604
2065-01-26,-3.170024
2065-01-27,2.506453
2065-01-28,-5.557611
2065-01-29,-3.562249
2065-01-30,-2.587727
2065-01-31,-3.877034
2065-02-01,-2.127053
2065-02-02,4.102513
2065-02-03,4.751076
2065-02-04,4.653037
2065-02-05,-5.271801
2065-02-06,-1.515260
2065-02-07,5.170019
2065-02-08,6.098652
2065-02-09,3.108353
2065-02-10,2.840356
2065-02-11,2.995135
2065-02-12,1.565702
2065-02-13,3.291259
2065-02-14,4.195443
2065-02-15,-3.926002
2065-02-16,0.627602
2065-02-17,3.695243
2065-02-18,4.506230
2065-02-19,-2.453877
2065-02-20,2.042392
2065-02-21,2.113416
2065-02-22,3.305299
2065-02-23,2.387068
2065-02-24,4.459884
2065-02-25,3.875529
2065-02-26,0.291730
2065-02-27,-1.032008
2065-02-28,3.245981
2065-03-01,3.530402
2065-03-02,-0.179727
2065-03-03,1.870131
2065-03-04,6.813092
2065-03-05,4.820238
2065-03-06,0.402456
2065-03-07,-4.969138
2065-03-08,0.862000
2065-03-09,3.501094
2065-03-10,4.959711
2065-03-11,2.347088
2065-03-12,3.917284
2065-03-13,-2.726547
2065-03-14,-3.588211
2065-03-15,2.325057
2065-03-16,7.380766
2065-03-17,2.645518
2065-03-18,2.876613
2065-03-19,-5.462566
2065-03-20,-0.881325
2065-03-21,1.379894
2065-03-22,3.399675
2065-03-23,-0.703843
2065-03-24,-7.261184
2065-03-25,0.603107
2065-03-26,2.771343
2065-03-27,-2.520172
2065-03-28,4.667392
2065-03-29,-3.128457
2065-03-30,-4.457035
2065-03-31,1.306717
2065-04-01,5.784132
2065-04-02,6.334053
2065-04-03,-4.181398
2065-04-04,-6.196730
2065-04-05,3.697575
2065-04-06,4.053904
2065-04-07,-1.510829
2065-04-08,2.068334
2065-04-09,5.173779
2065-04-10,6.312190
2065-04-11,5.749212
2065-04-12,-6.486659
2065-04-13,-4.269512
2065-04-14,3.989263
2065-04-15,6.259547
2065-04-16,5.209442
2065-04-17,3.682529
2065-04-18,3.703447
2065-04-19,-1.653331
2065-04-20,-2.275533
2065-04-21,4.767283
2065-04-22,4.399932
2065-04-23,-0.341472
2065-04-24,-4.844120
2065-04-25,0.228808
2065-04-26,6.341338
2065-04-27,4.152582
2065-04-28,5.329526
2065-04-29,4.435450
2065-04-30,-2.896547
2065-05-01,1.895342
2065-05-02,2.691766
2065-05-03,-2.774228
2065-05-04,2.737966
2065-05-05,2.952517
2065-05-06,4.167005
2065-05-07,2.725402
2065-05-08,-1.998057
2065-05-09,3.388649
2065-05-10,7.251205
2065-05-11,4.167751
2065-05-12,6.477655
2065-05-13,7.889853
2065-05-14,3.290494
2065-05-15,-3.627539
2065-05-16,-0.603083
2065-05-17,4.688404
2065-05-18,0.898321
2065-05-19,-1.487736
2065-05-20,0.604934
2065-05-21,3.450382
2065-05-22,6.414808
2065-05-23,6.503097
2065-05-24,5.839781
2065-05-25,6.172197
2065-05-26,6.052835
2065-05-27,4.290041
2065-05-28,3.772627
2065-05-29,3.169708
2065-05-30,3.344483
2065-05-31,3.383324
2065-06-01,3.855521
2065-06-02,4.388852
2065-06-03,4.412891
2065-06-04,5.401092
2065-06-05,5.207530
2065-06-06,4.887286
2065-06-07,4.118769
2065-06-08,4.932032
2065-06-09,4.977563
2065-06-10,4.272960
2065-06-11,4.114221
2065-06-12,5.381755
2065-06-13,5.884016
2065-06-14,5.625174
2065-06-15,5.663857
2065-06-16,5.388246
2065-06-17,5.712805
2065-06-18,4.938797
2065-06-19,5.860942
2065-06-20,6.412791
2065-06-21,7.303065
2065-06-22,7.033095
2065-06-23,6.930189
2065-06-24,7.777152
2065-06-25,7.513060
2065-06-26,4.047919
2065-06-27,2.629677
2065-06-28,1.640912
2065-06-29,4.459886
2065-06-30,3.617271
2065-07-01,4.811755
2065-07-02,5.318729
2065-07-03,5.451707
2065-07-04,4.209072
2065-07-05,3.990704
2065-07-06,4.046307
2065-07-07,4.275748
2065-07-08,4.305473
2065-07-09,4.031760
2065-07-10,4.220753
2065-07-11,4.622866
2065-07-12,4.279940
2065-07-13,3.897154
2065-07-14,3.872054
2065-07-15,3.499765
2065-07-16,2.521159
2065-07-17,2.311587
2065-07-18,2.532507
2065-07-19,3.289071
2065-07-20,4.116144
2065-07-21,3.523420
2065-07-22,2.317927
2065-07-23,3.349144
2065-07-24,4.769723
2065-07-25,4.931722
2065-07-26,5.358945
2065-07-27,5.799498
2065-07-28,5.728414
2065-07-29,4.879223
2065-07-30,4.958514
2065-07-31,3.901601
2065-08-01,3.392185
2065-08-02,3.280483
2065-08-03,3.873289
2065-08-04,4.277673
2065-08-05,3.169024
2065-08-06,3.446176
2065-08-07,3.753455
2065-08-08,3.092988
2065-08-09,4.447524
