#Variables:
#uas_bcc-csm1-1_rcp45(ms-1):Eastward Wind
"#Data Extracted for Average over Grid Cell w/ center: 29.7713 Latitude, -98.6892 Longitude (closest value to Latitude:29.7839, Longitude:-98.7092) "
#Original Data File(s):
#agg_macav2metdata_uas_bcc-csm1-1_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,uas_bcc-csm1-1_rcp45(ms-1)"
2052-03-29,-0.822538
2052-03-30,4.435626
2052-03-31,0.064411
2052-04-01,-1.622434
2052-04-02,-2.352599
2052-04-03,-0.204696
2052-04-04,-1.332967
2052-04-05,-1.861390
2052-04-06,0.718051
2052-04-07,4.157710
2052-04-08,4.366960
2052-04-09,-2.336390
2052-04-10,-2.720099
2052-04-11,-4.097755
2052-04-12,-3.455406
2052-04-13,-1.262566
2052-04-14,-0.619901
2052-04-15,-0.191076
2052-04-16,-1.471144
2052-04-17,-2.435510
2052-04-18,-4.381179
2052-04-19,-2.825089
2052-04-20,-0.635676
2052-04-21,-1.221245
2052-04-22,-2.901054
2052-04-23,-1.921494
2052-04-24,-1.275645
2052-04-25,-0.296806
2052-04-26,-0.000368
2052-04-27,-1.504846
2052-04-28,-5.357946
2052-04-29,-3.672072
2052-04-30,-1.810010
2052-05-01,0.387480
2052-05-02,0.199118
2052-05-03,0.345505
2052-05-04,-2.200805
2052-05-05,-4.619743
2052-05-06,-2.738443
2052-05-07,-3.935989
2052-05-08,-3.670519
2052-05-09,-1.762941
2052-05-10,-1.116649
2052-05-11,-1.526305
2052-05-12,-1.570907
2052-05-13,-0.917760
2052-05-14,-0.362164
2052-05-15,-1.339273
2052-05-16,-1.151401
2052-05-17,-1.682206
2052-05-18,-4.576281
2052-05-19,-3.584434
2052-05-20,-2.339535
2052-05-21,-1.269617
2052-05-22,0.281872
2052-05-23,0.319094
2052-05-24,-0.709023
2052-05-25,-1.318727
2052-05-26,-3.411205
2052-05-27,-4.377109
2052-05-28,-3.924359
2052-05-29,-3.785752
2052-05-30,-4.433682
2052-05-31,-3.121540
2052-06-01,-1.708983
2052-06-02,-1.553939
2052-06-03,-1.821435
2052-06-04,-2.044362
2052-06-05,-1.281541
2052-06-06,-0.242271
2052-06-07,0.064231
2052-06-08,-0.227770
2052-06-09,-1.775445
2052-06-10,-2.100871
2052-06-11,-2.632453
2052-06-12,-2.249148
2052-06-13,-1.695260
2052-06-14,-1.374409
2052-06-15,-2.106674
2052-06-16,-2.870878
2052-06-17,-1.672501
2052-06-18,-0.799914
2052-06-19,0.281163
2052-06-20,-0.592334
2052-06-21,0.143199
2052-06-22,0.530225
2052-06-23,-0.690497
2052-06-24,-1.525369
2052-06-25,-2.645728
2052-06-26,-2.976544
2052-06-27,-1.517665
2052-06-28,-0.677432
2052-06-29,-1.015882
2052-06-30,-1.776586
2052-07-01,-1.759206
2052-07-02,-1.343731
2052-07-03,-0.764003
2052-07-04,0.000768
2052-07-05,0.010959
2052-07-06,-0.132463
2052-07-07,-0.650653
2052-07-08,-1.690395
2052-07-09,-1.748675
2052-07-10,-1.887121
2052-07-11,-1.427083
2052-07-12,-0.984537
2052-07-13,-1.376296
2052-07-14,-0.192199
2052-07-15,-0.115294
2052-07-16,-0.559602
2052-07-17,-0.806520
2052-07-18,-0.940994
2052-07-19,0.022581
2052-07-20,0.078068
2052-07-21,-0.160900
2052-07-22,-0.708390
2052-07-23,-1.622637
2052-07-24,-1.796484
2052-07-25,-1.071452
2052-07-26,0.132669
2052-07-27,0.264817
2052-07-28,0.060755
2052-07-29,-0.157155
2052-07-30,-0.674057
2052-07-31,-0.398168
2052-08-01,-1.409222
2052-08-02,-1.534567
2052-08-03,0.193297
2052-08-04,0.785069
2052-08-05,1.170312
2052-08-06,-0.588400
2052-08-07,0.120797
2052-08-08,-0.506710
2052-08-09,-2.698762
2052-08-10,-0.903893
2052-08-11,-1.542960
2052-08-12,-1.801347
2052-08-13,-0.902950
2052-08-14,-0.456796
2052-08-15,-1.071124
2052-08-16,-1.967443
2052-08-17,-2.024557
2052-08-18,-2.040126
2052-08-19,-2.081393
2052-08-20,-2.134975
2052-08-21,-0.788999
2052-08-22,0.615901
2052-08-23,-0.575986
2052-08-24,-1.612955
2052-08-25,-1.740242
2052-08-26,-2.426631
2052-08-27,-3.011260
2052-08-28,-3.485245
2052-08-29,-3.010735
2052-08-30,-3.612963
2052-08-31,-2.852162
2052-09-01,-2.169776
2052-09-02,-3.905698
2052-09-03,-2.590750
2052-09-04,0.439522
2052-09-05,-0.608278
2052-09-06,-0.586358
2052-09-07,-0.322952
2052-09-08,-0.858776
2052-09-09,-1.075481
2052-09-10,-0.680690
2052-09-11,-0.694713
2052-09-12,-1.116166
2052-09-13,0.174594
2052-09-14,0.096680
2052-09-15,-0.068949
2052-09-16,-0.380680
2052-09-17,0.130156
2052-09-18,-3.060905
2052-09-19,-4.335471
2052-09-20,-3.976794
2052-09-21,-2.876763
2052-09-22,-2.535177
2052-09-23,-2.586360
2052-09-24,-2.675616
2052-09-25,-2.277837
2052-09-26,-1.004612
2052-09-27,-0.985293
2052-09-28,-4.699094
2052-09-29,-4.175382
2052-09-30,-1.413450
2052-10-01,0.776501
2052-10-02,1.008489
2052-10-03,-1.531732
2052-10-04,-3.811712
2052-10-05,0.180413
2052-10-06,-2.281117
2052-10-07,-0.373639
2052-10-08,-1.596708
2052-10-09,-2.794343
2052-10-10,-2.438298
2052-10-11,-1.267594
2052-10-12,-0.877210
2052-10-13,-1.012390
2052-10-14,-1.205264
2052-10-15,-2.165346
2052-10-16,-2.209686
2052-10-17,-4.194366
2052-10-18,-1.154119
2052-10-19,-0.685224
2052-10-20,-0.607297
2052-10-21,0.667392
2052-10-22,-0.904555
2052-10-23,-3.907443
2052-10-24,-3.604293
2052-10-25,-2.702599
2052-10-26,-1.920323
2052-10-27,-0.268321
2052-10-28,-1.943111
2052-10-29,-1.036183
2052-10-30,0.920806
2052-10-31,-3.679159
2052-11-01,-2.004922
2052-11-02,0.669225
2052-11-03,5.380473
2052-11-04,-0.237523
2052-11-05,-1.079777
2052-11-06,-0.412683
2052-11-07,-0.040805
2052-11-08,-0.774667
2052-11-09,0.245946
2052-11-10,-2.012842
2052-11-11,-4.525398
2052-11-12,-5.039663
2052-11-13,-1.624450
2052-11-14,-0.410151
2052-11-15,0.654233
2052-11-16,-0.116783
2052-11-17,-1.326838
2052-11-18,-2.727983
2052-11-19,-1.490325
2052-11-20,-1.512995
2052-11-21,-2.682304
2052-11-22,6.077757
2052-11-23,4.736579
2052-11-24,-1.868848
2052-11-25,-4.880630
2052-11-26,-3.063091
2052-11-27,-4.365995
2052-11-28,-4.889552
2052-11-29,-1.364086
2052-11-30,1.899775
2052-12-01,3.200159
2052-12-02,3.687296
2052-12-03,-2.974181
2052-12-04,-1.503257
2052-12-05,1.049668
2052-12-06,1.813731
2052-12-07,2.211207
2052-12-08,0.664639
2052-12-09,0.242212
2052-12-10,1.182003
2052-12-11,0.371857
2052-12-12,-1.295609
2052-12-13,-1.206508
2052-12-14,6.412171
2052-12-15,5.861887
2052-12-16,5.129200
2052-12-17,6.475442
2052-12-18,1.263596
2052-12-19,2.990468
2052-12-20,2.388279
2052-12-21,3.507232
2052-12-22,-0.867302
2052-12-23,1.049787
2052-12-24,-1.510975
2052-12-25,-2.402479
2052-12-26,2.008148
2052-12-27,2.922330
2052-12-28,2.997901
2052-12-29,2.280429
2052-12-30,2.883171
2052-12-31,5.713335
2053-01-01,3.302901
2053-01-02,-1.694302
2053-01-03,-1.691031
2053-01-04,-0.250002
2053-01-05,-1.129644
2053-01-06,-0.563412
2053-01-07,6.086538
2053-01-08,1.836811
2053-01-09,-1.411684
2053-01-10,-3.626407
2053-01-11,-3.054338
2053-01-12,0.142591
2053-01-13,2.056771
2053-01-14,1.756927
2053-01-15,0.656401
2053-01-16,-3.253495
2053-01-17,-2.278111
2053-01-18,1.686493
2053-01-19,0.950445
2053-01-20,3.709205
2053-01-21,0.653254
2053-01-22,-0.408447
2053-01-23,-2.964200
2053-01-24,-2.133205
2053-01-25,-1.978554
2053-01-26,-0.785860
2053-01-27,-3.403838
2053-01-28,-2.962569
2053-01-29,-2.695772
2053-01-30,-2.041729
2053-01-31,-0.516216
2053-02-01,2.173974
2053-02-02,3.051637
2053-02-03,-1.334137
2053-02-04,-3.437685
2053-02-05,3.925534
2053-02-06,5.999888
2053-02-07,4.075471
2053-02-08,5.180957
2053-02-09,6.963023
2053-02-10,3.348624
2053-02-11,0.306336
2053-02-12,8.304006
2053-02-13,6.864199
2053-02-14,3.965041
2053-02-15,0.992323
2053-02-16,-0.082732
2053-02-17,-0.324943
2053-02-18,-1.682668
2053-02-19,0.808770
2053-02-20,1.493444
2053-02-21,3.598079
2053-02-22,-0.416907
2053-02-23,-1.761256
2053-02-24,-1.088318
2053-02-25,-1.863323
2053-02-26,-2.868891
2053-02-27,1.381374
2053-02-28,2.176759
2053-03-01,-0.615331
2053-03-02,-1.415522
2053-03-03,-1.030126
2053-03-04,3.813620
2053-03-05,-1.949676
2053-03-06,1.518303
2053-03-07,0.517945
2053-03-08,-6.446115
2053-03-09,-6.047676
2053-03-10,-0.036835
2053-03-11,-3.178854
2053-03-12,0.211206
2053-03-13,5.826038
2053-03-14,3.370895
2053-03-15,-3.336413
2053-03-16,-2.616026
2053-03-17,-2.116138
2053-03-18,-1.107511
2053-03-19,-1.576650
2053-03-20,0.804626
2053-03-21,-2.253167
2053-03-22,-2.333953
2053-03-23,-2.213293
2053-03-24,2.580581
2053-03-25,1.650613
2053-03-26,0.392758
2053-03-27,1.016199
2053-03-28,-0.713808
2053-03-29,1.117962
2053-03-30,0.485772
2053-03-31,6.216850
2053-04-01,2.478026
2053-04-02,-2.346503
2053-04-03,-2.168219
2053-04-04,-3.425348
2053-04-05,-1.288764
2053-04-06,-0.890485
2053-04-07,-1.543776
2053-04-08,-5.889618
2053-04-09,-4.169950
2053-04-10,-1.508256
2053-04-11,0.206934
2053-04-12,0.579260
2053-04-13,-1.980475
2053-04-14,-3.876792
2053-04-15,-1.664853
2053-04-16,-1.028944
2053-04-17,2.074573
2053-04-18,1.856640
2053-04-19,1.023334
2053-04-20,1.969954
2053-04-21,1.534469
2053-04-22,-0.056895
2053-04-23,1.749749
2053-04-24,3.418420
2053-04-25,-1.271470
2053-04-26,0.515451
2053-04-27,1.961159
2053-04-28,1.431890
2053-04-29,-3.694148
2053-04-30,-3.252602
2053-05-01,-1.749296
2053-05-02,-0.782148
2053-05-03,0.275269
2053-05-04,-0.752990
2053-05-05,0.516185
2053-05-06,1.679489
2053-05-07,-0.916761
2053-05-08,2.369289
2053-05-09,1.784448
2053-05-10,-2.799681
2053-05-11,-2.751279
2053-05-12,1.027585
2053-05-13,2.759161
2053-05-14,0.542263
2053-05-15,-4.960797
2053-05-16,-3.780059
2053-05-17,-1.832041
2053-05-18,0.240862
2053-05-19,1.022525
2053-05-20,-0.193705
2053-05-21,-4.196155
2053-05-22,-1.370070
2053-05-23,-0.537748
2053-05-24,0.682179
2053-05-25,1.116692
2053-05-26,-1.613188
2053-05-27,-0.787464
2053-05-28,-0.786467
2053-05-29,-1.729883
2053-05-30,-2.200521
2053-05-31,-1.489720
2053-06-01,-1.581439
2053-06-02,-1.331194
2053-06-03,-0.859620
2053-06-04,-1.243195
2053-06-05,0.007215
2053-06-06,0.372408
2053-06-07,0.078397
2053-06-08,-1.008047
2053-06-09,-1.551430
2053-06-10,-1.729306
2053-06-11,-2.067708
2053-06-12,-3.392947
2053-06-13,-2.614621
2053-06-14,-3.060468
2053-06-15,-2.433401
2053-06-16,-2.191184
2053-06-17,-1.073713
2053-06-18,0.050649
2053-06-19,0.040630
2053-06-20,-2.282903
2053-06-21,-3.521454
2053-06-22,-3.439104
2053-06-23,-2.323423
2053-06-24,-2.339568
2053-06-25,-4.147068
2053-06-26,-1.840461
2053-06-27,-0.592467
2053-06-28,-3.039599
2053-06-29,-2.398241
2053-06-30,-0.855983
2053-07-01,-1.483587
2053-07-02,-2.024434
2053-07-03,-1.471377
2053-07-04,-1.175047
2053-07-05,-0.361004
2053-07-06,0.466016
2053-07-07,0.114184
2053-07-08,-0.138285
2053-07-09,-0.124667
2053-07-10,-0.376300
2053-07-11,0.044518
2053-07-12,0.615295
2053-07-13,0.760021
2053-07-14,0.002641
2053-07-15,-0.985672
2053-07-16,-0.446816
2053-07-17,0.055670
2053-07-18,-0.189637
2053-07-19,-0.702965
2053-07-20,-1.910136
2053-07-21,-1.937164
2053-07-22,-0.899069
2053-07-23,-0.963338
2053-07-24,-1.377352
2053-07-25,-0.931853
2053-07-26,-0.274607
2053-07-27,-0.226679
2053-07-28,-2.250328
2053-07-29,-2.944171
2053-07-30,-2.069995
2053-07-31,-0.660711
2053-08-01,0.290394
2053-08-02,-1.153705
2053-08-03,-2.927736
2053-08-04,-1.890957
2053-08-05,-0.028068
2053-08-06,1.157581
2053-08-07,1.630678
2053-08-08,0.099505
2053-08-09,-1.338252
2053-08-10,-1.257952
2053-08-11,-0.045066
2053-08-12,1.108034
2053-08-13,-0.273510
2053-08-14,-2.046125
2053-08-15,-2.134742
2053-08-16,-1.302963
2053-08-17,-1.003060
2053-08-18,-0.713380
2053-08-19,-0.132081
2053-08-20,-0.596214
2053-08-21,-1.320130
2053-08-22,-1.653715
2053-08-23,-1.146779
2053-08-24,-1.422417
2053-08-25,-1.378309
2053-08-26,-1.992319
2053-08-27,-1.969285
2053-08-28,-2.159813
2053-08-29,-2.522491
2053-08-30,-2.100390
2053-08-31,-1.349121
2053-09-01,-2.371859
2053-09-02,-3.333980
2053-09-03,-1.935322
2053-09-04,-0.985296
2053-09-05,-0.971101
2053-09-06,-1.955377
2053-09-07,-2.092763
2053-09-08,-1.362693
2053-09-09,-2.610552
2053-09-10,-3.774081
2053-09-11,-3.234997
2053-09-12,-2.215808
2053-09-13,-1.950759
2053-09-14,-1.154137
2053-09-15,-0.070822
2053-09-16,-1.596637
2053-09-17,-2.652534
2053-09-18,-3.744925
2053-09-19,-3.238974
2053-09-20,-2.076427
2053-09-21,-1.799384
2053-09-22,-1.777371
2053-09-23,-2.560241
2053-09-24,-3.598064
2053-09-25,-3.643945
2053-09-26,-1.572560
2053-09-27,-1.657855
2053-09-28,-2.796729
2053-09-29,-1.122871
2053-09-30,-0.840916
2053-10-01,-0.044226
2053-10-02,0.189312
2053-10-03,0.133319
2053-10-04,-0.017499
2053-10-05,-1.183621
2053-10-06,0.958677
2053-10-07,2.399121
2053-10-08,-1.281235
2053-10-09,1.101430
2053-10-10,-1.268295
2053-10-11,-1.642819
2053-10-12,-0.934953
2053-10-13,-2.081471
2053-10-14,-3.571865
2053-10-15,-2.208282
2053-10-16,-0.620734
2053-10-17,0.227094
2053-10-18,-0.698060
2053-10-19,-1.933883
2053-10-20,-4.390385
2053-10-21,-3.125239
2053-10-22,1.583961
2053-10-23,-0.832925
2053-10-24,-1.016667
2053-10-25,-0.272139
2053-10-26,0.072166
2053-10-27,0.990580
2053-10-28,0.565502
2053-10-29,-1.665532
2053-10-30,2.612477
2053-10-31,0.538148
2053-11-01,-3.158936
2053-11-02,-2.088868
2053-11-03,2.345389
2053-11-04,-2.101541
2053-11-05,-4.064787
2053-11-06,-0.746486
2053-11-07,-0.201047
2053-11-08,0.227413
2053-11-09,-2.303040
2053-11-10,-4.793207
2053-11-11,-3.445800
2053-11-12,0.762638
2053-11-13,-1.441202
2053-11-14,0.868638
2053-11-15,1.073728
2053-11-16,-0.224043
2053-11-17,2.072103
2053-11-18,2.922340
2053-11-19,3.784657
2053-11-20,4.375202
2053-11-21,2.097005
2053-11-22,-1.169395
2053-11-23,-2.075463
2053-11-24,1.013100
2053-11-25,1.895017
2053-11-26,0.922774
2053-11-27,1.333732
2053-11-28,4.115686
2053-11-29,-2.870242
2053-11-30,-1.765911
2053-12-01,-0.922214
2053-12-02,2.030406
2053-12-03,-0.370312
2053-12-04,0.693403
2053-12-05,2.345799
2053-12-06,3.486431
2053-12-07,4.164310
2053-12-08,3.141744
2053-12-09,-0.838624
2053-12-10,-0.746453
2053-12-11,1.858472
2053-12-12,1.298011
2053-12-13,0.693976
2053-12-14,0.455079
2053-12-15,-0.787043
2053-12-16,-1.317809
2053-12-17,1.461080
2053-12-18,4.862527
2053-12-19,3.950227
2053-12-20,2.481591
2053-12-21,-2.039734
2053-12-22,-3.533028
2053-12-23,-1.419459
2053-12-24,-3.375101
2053-12-25,-0.719980
2053-12-26,1.440697
2053-12-27,2.100171
2053-12-28,2.981225
2053-12-29,-1.576072
2053-12-30,-1.235955
2053-12-31,2.030768
2054-01-01,3.995113
2054-01-02,5.955542
2054-01-03,3.413273
2054-01-04,2.432823
2054-01-05,2.490582
2054-01-06,2.713550
2054-01-07,5.995295
2054-01-08,6.672562
2054-01-09,-0.113667
2054-01-10,-1.754711
2054-01-11,-2.099737
2054-01-12,-1.121784
2054-01-13,-1.282716
2054-01-14,-0.938954
2054-01-15,-2.325820
2054-01-16,-1.713153
2054-01-17,-2.926609
2054-01-18,-3.762239
2054-01-19,1.596514
2054-01-20,-1.715134
2054-01-21,0.164463
2054-01-22,2.079539
2054-01-23,2.144614
2054-01-24,0.368033
2054-01-25,1.462279
2054-01-26,-0.139676
2054-01-27,-2.121159
2054-01-28,-3.839054
2054-01-29,-5.066914
2054-01-30,-3.952138
2054-01-31,2.615560
2054-02-01,2.561516
2054-02-02,2.011946
2054-02-03,-0.064679
2054-02-04,-0.839832
2054-02-05,0.132361
2054-02-06,-1.244456
2054-02-07,-1.647206
2054-02-08,-0.411182
2054-02-09,2.656298
2054-02-10,0.777013
2054-02-11,1.899848
2054-02-12,2.016161
2054-02-13,0.401851
2054-02-14,-0.745172
2054-02-15,0.812060
2054-02-16,1.491203
2054-02-17,0.488418
2054-02-18,0.998083
2054-02-19,-0.622582
2054-02-20,-1.814407
2054-02-21,0.829959
2054-02-22,0.815124
2054-02-23,-0.103020
2054-02-24,1.296924
2054-02-25,-0.060721
2054-02-26,-2.247059
2054-02-27,-0.850871
2054-02-28,0.417997
2054-03-01,-1.249535
2054-03-02,-1.420265
2054-03-03,-1.227448
2054-03-04,-2.797913
2054-03-05,-1.976925
2054-03-06,-2.873307
2054-03-07,-4.939797
2054-03-08,-5.686391
2054-03-09,-2.349901
2054-03-10,1.180414
2054-03-11,-1.545771
2054-03-12,-1.658028
2054-03-13,-1.876623
2054-03-14,-0.960791
2054-03-15,1.305493
2054-03-16,3.519224
2054-03-17,-1.343825
2054-03-18,-0.022937
2054-03-19,-0.665065
2054-03-20,1.958809
2054-03-21,-1.885650
2054-03-22,-5.632712
2054-03-23,-4.771755
2054-03-24,-2.743706
2054-03-25,-2.129966
2054-03-26,3.022428
2054-03-27,2.489998
2054-03-28,4.517941
2054-03-29,4.177604
2054-03-30,-1.327722
2054-03-31,-2.857252
2054-04-01,-5.367555
2054-04-02,-1.501329
2054-04-03,3.043796
2054-04-04,4.032377
2054-04-05,4.517369
2054-04-06,-3.070948
2054-04-07,-1.444538
2054-04-08,0.190716
2054-04-09,-3.711791
2054-04-10,-2.463627
2054-04-11,-0.443601
2054-04-12,0.094819
2054-04-13,1.425906
2054-04-14,0.633898
2054-04-15,4.780355
2054-04-16,1.179475
2054-04-17,-0.087180
2054-04-18,-0.817559
2054-04-19,-4.433008
2054-04-20,-4.025176
2054-04-21,-2.370217
2054-04-22,-0.431466
2054-04-23,-3.912084
2054-04-24,-2.384680
2054-04-25,0.694915
2054-04-26,-1.321824
2054-04-27,-1.263412
2054-04-28,0.321300
2054-04-29,3.153518
2054-04-30,-2.348506
2054-05-01,-2.205238
2054-05-02,-0.475279
2054-05-03,1.958644
2054-05-04,0.005979
2054-05-05,-0.758779
2054-05-06,-0.977592
2054-05-07,-1.840083
2054-05-08,-2.495889
2054-05-09,-1.490493
2054-05-10,-1.134894
2054-05-11,-1.861992
2054-05-12,-1.284122
2054-05-13,-1.556837
2054-05-14,-1.819644
2054-05-15,-2.248082
2054-05-16,-2.531698
2054-05-17,-1.944709
2054-05-18,-4.230623
2054-05-19,-4.458391
2054-05-20,-3.031416
2054-05-21,-0.175464
2054-05-22,0.704117
2054-05-23,-0.629433
2054-05-24,-2.386163
2054-05-25,-2.073343
2054-05-26,-1.859992
2054-05-27,-1.830016
2054-05-28,-2.531720
2054-05-29,-2.339569
2054-05-30,-2.441690
2054-05-31,-2.033484
2054-06-01,-0.938808
2054-06-02,-1.502590
2054-06-03,-0.556452
2054-06-04,-0.478440
2054-06-05,-0.120034
2054-06-06,-0.120648
2054-06-07,-1.266102
2054-06-08,-1.673138
2054-06-09,-2.096864
2054-06-10,-3.248496
2054-06-11,-3.801017
2054-06-12,-3.189674
2054-06-13,-3.350565
2054-06-14,-3.554600
2054-06-15,-1.860859
2054-06-16,-0.689453
2054-06-17,0.051924
2054-06-18,-0.671197
2054-06-19,-2.259517
2054-06-20,-3.629198
2054-06-21,-2.548249
2054-06-22,-0.570576
2054-06-23,-0.385903
2054-06-24,-3.031590
2054-06-25,-3.273478
2054-06-26,-1.481605
2054-06-27,-0.645862
2054-06-28,-0.506753
2054-06-29,-1.603697
2054-06-30,-2.037209
2054-07-01,-1.507024
2054-07-02,-1.603899
2054-07-03,-0.632773
2054-07-04,-0.864179
2054-07-05,-0.786543
2054-07-06,-0.954179
2054-07-07,-1.478731
2054-07-08,-0.851184
2054-07-09,-0.339553
2054-07-10,-0.057035
2054-07-11,-0.748973
2054-07-12,-1.999138
2054-07-13,-1.739122
2054-07-14,-1.546126
2054-07-15,-1.031347
2054-07-16,-0.478336
2054-07-17,-1.455284
2054-07-18,-2.048137
2054-07-19,-2.245749
2054-07-20,-2.268046
2054-07-21,-2.084501
2054-07-22,-2.749285
2054-07-23,-3.082367
2054-07-24,-2.899071
2054-07-25,-2.519012
2054-07-26,-0.667494
2054-07-27,0.985298
2054-07-28,1.470108
2054-07-29,1.932380
2054-07-30,1.363264
2054-07-31,-1.832235
2054-08-01,-1.028401
2054-08-02,-0.827376
2054-08-03,-1.991911
2054-08-04,-0.941279
2054-08-05,0.174295
2054-08-06,0.171733
2054-08-07,0.097082
2054-08-08,-0.361586
2054-08-09,-1.442155
2054-08-10,-1.388461
2054-08-11,-0.271248
2054-08-12,-0.515576
2054-08-13,-2.516521
2054-08-14,-2.185069
2054-08-15,-1.758650
2054-08-16,-1.311067
2054-08-17,-1.100163
2054-08-18,-1.212140
2054-08-19,-1.499515
2054-08-20,-0.522142
2054-08-21,0.729229
2054-08-22,-0.141091
2054-08-23,-0.585972
2054-08-24,-1.898718
2054-08-25,-2.160711
2054-08-26,-2.002947
2054-08-27,-1.179378
2054-08-28,-0.483770
2054-08-29,-1.057063
2054-08-30,-2.060410
2054-08-31,-2.224910
2054-09-01,-1.864768
2054-09-02,-1.167762
2054-09-03,-0.087451
2054-09-04,-0.820048
2054-09-05,-1.752510
2054-09-06,-1.794533
2054-09-07,-0.824999
2054-09-08,-0.834097
2054-09-09,-2.772436
2054-09-10,-2.967360
2054-09-11,-2.586266
2054-09-12,-2.640918
2054-09-13,-3.608552
2054-09-14,-4.041741
2054-09-15,-4.358450
2054-09-16,-3.171273
2054-09-17,-1.975785
2054-09-18,0.056340
2054-09-19,-2.276369
2054-09-20,-2.934895
2054-09-21,-1.616852
2054-09-22,-1.284675
2054-09-23,-2.676665
2054-09-24,-1.766981
2054-09-25,1.764999
2054-09-26,0.036719
2054-09-27,-1.453280
2054-09-28,-1.765942
2054-09-29,-1.937573
2054-09-30,-2.515884
2054-10-01,-2.105754
2054-10-02,-1.356160
2054-10-03,-1.211193
2054-10-04,-3.381345
2054-10-05,-3.008199
2054-10-06,-2.745332
2054-10-07,-1.345017
2054-10-08,-0.839128
2054-10-09,-2.017431
2054-10-10,-1.777947
2054-10-11,-1.692132
2054-10-12,-2.010993
2054-10-13,-3.122041
2054-10-14,-1.259856
2054-10-15,0.361828
2054-10-16,0.953392
2054-10-17,1.943955
2054-10-18,1.712245
2054-10-19,1.993719
2054-10-20,4.209223
2054-10-21,1.955237
2054-10-22,2.254382
2054-10-23,-0.090095
2054-10-24,-2.180603
2054-10-25,-3.671919
2054-10-26,-1.998742
2054-10-27,0.950613
2054-10-28,-0.157485
2054-10-29,-0.503664
2054-10-30,0.185711
2054-10-31,-1.899441
2054-11-01,-1.793199
2054-11-02,-1.525950
2054-11-03,0.834281
2054-11-04,0.530698
2054-11-05,0.572590
2054-11-06,0.771951
2054-11-07,1.334250
2054-11-08,-3.108253
2054-11-09,-1.465154
2054-11-10,-3.128299
2054-11-11,-2.790748
2054-11-12,-0.399033
2054-11-13,-1.180400
2054-11-14,-0.655352
2054-11-15,0.925170
2054-11-16,2.302561
2054-11-17,5.090106
2054-11-18,0.686095
2054-11-19,1.866135
2054-11-20,-2.095261
2054-11-21,-2.339002
2054-11-22,0.657669
2054-11-23,1.022247
2054-11-24,4.440727
2054-11-25,2.101136
2054-11-26,3.787838
2054-11-27,4.654579
2054-11-28,5.707953
2054-11-29,6.497772
2054-11-30,4.814043
2054-12-01,4.589738
2054-12-02,4.676917
2054-12-03,6.332671
2054-12-04,5.456918
2054-12-05,2.976467
2054-12-06,-4.194359
2054-12-07,-2.518436
2054-12-08,-0.921153
2054-12-09,0.736539
2054-12-10,1.539189
2054-12-11,2.273121
2054-12-12,-0.002451
2054-12-13,1.014408
2054-12-14,-3.882911
2054-12-15,-3.327367
2054-12-16,-0.722174
2054-12-17,-4.555080
2054-12-18,-4.907717
2054-12-19,-3.433693
2054-12-20,-2.296705
2054-12-21,-1.489254
2054-12-22,-0.884620
2054-12-23,-0.312217
2054-12-24,1.051660
2054-12-25,-0.027340
2054-12-26,-2.164825
2054-12-27,-2.414660
2054-12-28,-0.489530
2054-12-29,1.922222
2054-12-30,3.079094
2054-12-31,0.256425
2055-01-01,-1.071947
2055-01-02,4.817164
2055-01-03,6.397843
2055-01-04,6.423668
2055-01-05,-0.003454
2055-01-06,-1.696563
2055-01-07,-0.293851
2055-01-08,2.378070
2055-01-09,0.893228
2055-01-10,1.937335
2055-01-11,1.266130
2055-01-12,-1.736705
2055-01-13,-3.157007
2055-01-14,-2.321995
2055-01-15,-1.507022
2055-01-16,-0.410754
2055-01-17,3.471868
2055-01-18,-0.568272
2055-01-19,-1.878199
2055-01-20,-0.943694
2055-01-21,0.809939
2055-01-22,0.765467
2055-01-23,-4.479414
2055-01-24,-4.315199
2055-01-25,-4.869182
2055-01-26,-0.407430
2055-01-27,1.823147
2055-01-28,-1.099431
2055-01-29,1.921200
2055-01-30,0.557807
2055-01-31,1.656812
2055-02-01,-2.170000
2055-02-02,-2.151487
2055-02-03,1.246796
2055-02-04,2.108451
2055-02-05,0.426251
2055-02-06,-3.923793
2055-02-07,-3.026737
2055-02-08,2.216195
2055-02-09,-2.910075
2055-02-10,-0.965711
2055-02-11,-0.018875
2055-02-12,1.079471
2055-02-13,-3.980133
2055-02-14,-3.117044
2055-02-15,3.811794
2055-02-16,-4.032465
2055-02-17,-5.027856
2055-02-18,-3.554117
2055-02-19,-1.501684
2055-02-20,0.264561
2055-02-21,0.167600
2055-02-22,-1.202431
2055-02-23,-1.317025
2055-02-24,-2.182710
2055-02-25,1.282317
2055-02-26,1.769841
2055-02-27,0.853030
2055-02-28,1.248229
2055-03-01,-1.260156
2055-03-02,-0.863022
2055-03-03,-2.392630
2055-03-04,-5.393834
2055-03-05,-2.532995
2055-03-06,-1.898580
2055-03-07,-1.179315
2055-03-08,-0.792326
2055-03-09,-0.954887
2055-03-10,-3.723717
2055-03-11,-2.297192
2055-03-12,0.893872
2055-03-13,2.196964
2055-03-14,3.746072
2055-03-15,5.499494
2055-03-16,-0.524823
2055-03-17,-3.545552
2055-03-18,-1.443518
