#Variables:
#pr_bcc-csm1-1_rcp85(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.7713 Latitude, -98.6892 Longitude (closest value to Latitude:29.7839, Longitude:-98.7092) "
#Original Data File(s):
#agg_macav2metdata_pr_bcc-csm1-1_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,pr_bcc-csm1-1_rcp85(mm)"
2046-10-03,0.000000
2046-10-04,0.000000
2046-10-05,0.000000
2046-10-06,0.365141
2046-10-07,0.000000
2046-10-08,0.000000
2046-10-09,3.604640
2046-10-10,0.000000
2046-10-11,0.000000
2046-10-12,0.000000
2046-10-13,0.000000
2046-10-14,0.000000
2046-10-15,0.000000
2046-10-16,0.000000
2046-10-17,0.000000
2046-10-18,1.328516
2046-10-19,52.689129
2046-10-20,0.000000
2046-10-21,0.000000
2046-10-22,0.811975
2046-10-23,9.668497
2046-10-24,3.775604
2046-10-25,0.462206
2046-10-26,5.769759
2046-10-27,2.347843
2046-10-28,2.373410
2046-10-29,4.643645
2046-10-30,0.000000
2046-10-31,0.000000
2046-11-01,0.000000
2046-11-02,2.917128
2046-11-03,1.138489
2046-11-04,0.811238
2046-11-05,0.000000
2046-11-06,0.000000
2046-11-07,0.000000
2046-11-08,0.000000
2046-11-09,0.000000
2046-11-10,0.000000
2046-11-11,0.000000
2046-11-12,0.000000
2046-11-13,0.000000
2046-11-14,0.000000
2046-11-15,0.000000
2046-11-16,0.000000
2046-11-17,0.000000
2046-11-18,0.000000
2046-11-19,0.000000
2046-11-20,0.000000
2046-11-21,0.000000
2046-11-22,0.000000
2046-11-23,0.000000
2046-11-24,0.949777
2046-11-25,1.031025
2046-11-26,1.282642
2046-11-27,3.728559
2046-11-28,17.900219
2046-11-29,1.922107
2046-11-30,0.000000
2046-12-01,0.000000
2046-12-02,0.000000
2046-12-03,0.000000
2046-12-04,0.000000
2046-12-05,0.000000
2046-12-06,0.000000
2046-12-07,0.000000
2046-12-08,0.000000
2046-12-09,0.000000
2046-12-10,0.000000
2046-12-11,0.000000
2046-12-12,0.000000
2046-12-13,0.000000
2046-12-14,4.995161
2046-12-15,2.966883
2046-12-16,5.809498
2046-12-17,2.089149
2046-12-18,0.000000
2046-12-19,0.000000
2046-12-20,0.000000
2046-12-21,0.470031
2046-12-22,3.582935
2046-12-23,1.876881
2046-12-24,1.155280
2046-12-25,0.000000
2046-12-26,0.000000
2046-12-27,0.000000
2046-12-28,0.000000
2046-12-29,0.000000
2046-12-30,0.000000
2046-12-31,5.247584
2047-01-01,0.000000
2047-01-02,0.000000
2047-01-03,0.000000
2047-01-04,0.000000
2047-01-05,0.000000
2047-01-06,0.000000
2047-01-07,0.361796
2047-01-08,0.000000
2047-01-09,0.000000
2047-01-10,0.000000
2047-01-11,0.000000
2047-01-12,0.000000
2047-01-13,0.000000
2047-01-14,0.000000
2047-01-15,0.000000
2047-01-16,0.000000
2047-01-17,2.885551
2047-01-18,1.095256
2047-01-19,0.000000
2047-01-20,0.000000
2047-01-21,0.000000
2047-01-22,2.315619
2047-01-23,0.000000
2047-01-24,0.000000
2047-01-25,0.000000
2047-01-26,0.000000
2047-01-27,0.750852
2047-01-28,0.437025
2047-01-29,0.000000
2047-01-30,0.000000
2047-01-31,0.000000
2047-02-01,0.465702
2047-02-02,0.322059
2047-02-03,0.000000
2047-02-04,0.000000
2047-02-05,0.000000
2047-02-06,0.000000
2047-02-07,0.000000
2047-02-08,0.000000
2047-02-09,21.063509
2047-02-10,7.728468
2047-02-11,0.000000
2047-02-12,0.000000
2047-02-13,0.000000
2047-02-14,0.000000
2047-02-15,0.000000
2047-02-16,0.000000
2047-02-17,0.000000
2047-02-18,3.934162
2047-02-19,5.430502
2047-02-20,9.173317
2047-02-21,0.000000
2047-02-22,0.000000
2047-02-23,0.000000
2047-02-24,0.000000
2047-02-25,0.000000
2047-02-26,0.000000
2047-02-27,0.000000
2047-02-28,0.000000
2047-03-01,0.000000
2047-03-02,0.000000
2047-03-03,0.000000
2047-03-04,0.000000
2047-03-05,2.610510
2047-03-06,0.561064
2047-03-07,0.946739
2047-03-08,0.000000
2047-03-09,0.445349
2047-03-10,0.000000
2047-03-11,0.000000
2047-03-12,0.000000
2047-03-13,0.000000
2047-03-14,0.000000
2047-03-15,0.291711
2047-03-16,0.723007
2047-03-17,0.000000
2047-03-18,0.000000
2047-03-19,0.000000
2047-03-20,0.000000
2047-03-21,0.000000
2047-03-22,0.000000
2047-03-23,0.000000
2047-03-24,0.000000
2047-03-25,0.000000
2047-03-26,0.000000
2047-03-27,0.338910
2047-03-28,0.000000
2047-03-29,0.479106
2047-03-30,1.913079
2047-03-31,38.374146
2047-04-01,21.280603
2047-04-02,2.669358
2047-04-03,0.555763
2047-04-04,0.000000
2047-04-05,0.000000
2047-04-06,0.000000
2047-04-07,0.000000
2047-04-08,0.000000
2047-04-09,0.000000
2047-04-10,0.000000
2047-04-11,0.000000
2047-04-12,0.000000
2047-04-13,0.000000
2047-04-14,1.367809
2047-04-15,0.000000
2047-04-16,0.956622
2047-04-17,0.000000
2047-04-18,0.000000
2047-04-19,0.000000
2047-04-20,0.279584
2047-04-21,0.000000
2047-04-22,0.000000
2047-04-23,0.000000
2047-04-24,0.000000
2047-04-25,0.000000
2047-04-26,0.000000
2047-04-27,0.000000
2047-04-28,1.637537
2047-04-29,0.000000
2047-04-30,0.000000
2047-05-01,0.000000
2047-05-02,0.000000
2047-05-03,0.000000
2047-05-04,0.378106
2047-05-05,0.411145
2047-05-06,0.000000
2047-05-07,0.000000
2047-05-08,2.594176
2047-05-09,0.524788
2047-05-10,0.754453
2047-05-11,0.000000
2047-05-12,0.000000
2047-05-13,0.000000
2047-05-14,0.848934
2047-05-15,0.782632
2047-05-16,1.978263
2047-05-17,3.557113
2047-05-18,0.000000
2047-05-19,0.000000
2047-05-20,4.287334
2047-05-21,0.000000
2047-05-22,0.000000
2047-05-23,0.000000
2047-05-24,0.000000
2047-05-25,0.000000
2047-05-26,0.000000
2047-05-27,0.000000
2047-05-28,0.503533
2047-05-29,6.042964
2047-05-30,0.666900
2047-05-31,0.000000
2047-06-01,1.776042
2047-06-02,0.000000
2047-06-03,1.279807
2047-06-04,0.000000
2047-06-05,0.454916
2047-06-06,2.617008
2047-06-07,5.469290
2047-06-08,0.000000
2047-06-09,2.292828
2047-06-10,0.564196
2047-06-11,0.000000
2047-06-12,0.000000
2047-06-13,0.000000
2047-06-14,0.000000
2047-06-15,0.000000
2047-06-16,0.000000
2047-06-17,0.000000
2047-06-18,0.000000
2047-06-19,0.000000
2047-06-20,0.000000
2047-06-21,0.000000
2047-06-22,0.000000
2047-06-23,0.000000
2047-06-24,0.000000
2047-06-25,2.051034
2047-06-26,0.000000
2047-06-27,0.000000
2047-06-28,0.000000
2047-06-29,0.000000
2047-06-30,0.000000
2047-07-01,0.000000
2047-07-02,0.000000
2047-07-03,0.000000
2047-07-04,0.000000
2047-07-05,0.000000
2047-07-06,0.000000
2047-07-07,0.000000
2047-07-08,0.000000
2047-07-09,0.000000
2047-07-10,0.000000
2047-07-11,0.000000
2047-07-12,0.000000
2047-07-13,0.000000
2047-07-14,0.000000
2047-07-15,0.000000
2047-07-16,0.000000
2047-07-17,0.000000
2047-07-18,0.000000
2047-07-19,0.000000
2047-07-20,0.000000
2047-07-21,0.000000
2047-07-22,0.000000
2047-07-23,0.000000
2047-07-24,0.000000
2047-07-25,0.000000
2047-07-26,0.574313
2047-07-27,0.000000
2047-07-28,0.000000
2047-07-29,0.000000
2047-07-30,0.000000
2047-07-31,0.000000
2047-08-01,0.000000
2047-08-02,0.489705
2047-08-03,0.000000
2047-08-04,0.000000
2047-08-05,0.000000
2047-08-06,0.000000
2047-08-07,0.000000
2047-08-08,0.000000
2047-08-09,0.000000
2047-08-10,0.693996
2047-08-11,1.266247
2047-08-12,1.100518
2047-08-13,0.000000
2047-08-14,0.000000
2047-08-15,0.000000
2047-08-16,0.000000
2047-08-17,0.000000
2047-08-18,0.000000
2047-08-19,0.000000
2047-08-20,0.797609
2047-08-21,2.401677
2047-08-22,12.602548
2047-08-23,0.000000
2047-08-24,0.000000
2047-08-25,0.000000
2047-08-26,0.000000
2047-08-27,0.000000
2047-08-28,0.000000
2047-08-29,0.000000
2047-08-30,0.766074
2047-08-31,0.000000
2047-09-01,0.000000
2047-09-02,0.000000
2047-09-03,0.000000
2047-09-04,0.000000
2047-09-05,0.000000
2047-09-06,0.000000
2047-09-07,0.000000
2047-09-08,0.000000
2047-09-09,0.000000
2047-09-10,0.000000
2047-09-11,0.000000
2047-09-12,13.255168
2047-09-13,0.000000
2047-09-14,0.000000
2047-09-15,2.502440
2047-09-16,3.557241
2047-09-17,26.201281
2047-09-18,0.000000
2047-09-19,14.334763
2047-09-20,6.774194
2047-09-21,0.000000
2047-09-22,0.000000
2047-09-23,0.307744
2047-09-24,0.000000
2047-09-25,0.474790
2047-09-26,0.000000
2047-09-27,0.689101
2047-09-28,0.377849
2047-09-29,0.000000
2047-09-30,0.392941
2047-10-01,0.000000
2047-10-02,0.000000
2047-10-03,0.000000
2047-10-04,0.000000
2047-10-05,0.000000
2047-10-06,0.000000
2047-10-07,0.000000
2047-10-08,0.000000
2047-10-09,0.000000
2047-10-10,0.000000
2047-10-11,0.000000
2047-10-12,0.000000
2047-10-13,0.000000
2047-10-14,0.000000
2047-10-15,13.439795
2047-10-16,0.000000
2047-10-17,0.000000
2047-10-18,2.300032
2047-10-19,0.000000
2047-10-20,0.000000
2047-10-21,0.000000
2047-10-22,0.000000
2047-10-23,0.000000
2047-10-24,0.000000
2047-10-25,1.620016
2047-10-26,8.049625
2047-10-27,0.336177
2047-10-28,0.000000
2047-10-29,0.000000
2047-10-30,0.000000
2047-10-31,0.000000
2047-11-01,1.816952
2047-11-02,0.290431
2047-11-03,0.000000
2047-11-04,0.390799
2047-11-05,0.000000
2047-11-06,0.000000
2047-11-07,0.000000
2047-11-08,0.000000
2047-11-09,0.000000
2047-11-10,0.000000
2047-11-11,0.000000
2047-11-12,0.000000
2047-11-13,0.000000
2047-11-14,0.000000
2047-11-15,0.000000
2047-11-16,1.038677
2047-11-17,1.359985
2047-11-18,0.000000
2047-11-19,0.000000
2047-11-20,0.000000
2047-11-21,0.575831
2047-11-22,7.505188
2047-11-23,19.510712
2047-11-24,34.765903
2047-11-25,3.525397
2047-11-26,0.000000
2047-11-27,0.000000
2047-11-28,0.000000
2047-11-29,0.000000
2047-11-30,0.000000
2047-12-01,0.000000
2047-12-02,0.000000
2047-12-03,0.000000
2047-12-04,0.000000
2047-12-05,0.000000
2047-12-06,0.000000
2047-12-07,0.000000
2047-12-08,0.907285
2047-12-09,10.343603
2047-12-10,19.492142
2047-12-11,0.000000
2047-12-12,0.000000
2047-12-13,0.000000
2047-12-14,0.000000
2047-12-15,0.000000
2047-12-16,0.000000
2047-12-17,0.000000
2047-12-18,0.000000
2047-12-19,0.000000
2047-12-20,0.000000
2047-12-21,0.000000
2047-12-22,0.000000
2047-12-23,0.736645
2047-12-24,9.896211
2047-12-25,3.329404
2047-12-26,0.000000
2047-12-27,0.000000
2047-12-28,1.573019
2047-12-29,0.000000
2047-12-30,0.000000
2047-12-31,0.000000
2048-01-01,0.000000
2048-01-02,0.000000
2048-01-03,0.000000
2048-01-04,1.087612
2048-01-05,0.377210
2048-01-06,1.603859
2048-01-07,0.000000
2048-01-08,0.000000
2048-01-09,0.000000
2048-01-10,0.000000
2048-01-11,0.000000
2048-01-12,0.000000
2048-01-13,0.000000
2048-01-14,0.000000
2048-01-15,0.000000
2048-01-16,0.000000
2048-01-17,0.000000
2048-01-18,2.401121
2048-01-19,0.912863
2048-01-20,0.000000
2048-01-21,0.000000
2048-01-22,0.000000
2048-01-23,0.000000
2048-01-24,0.000000
2048-01-25,0.000000
2048-01-26,0.296265
2048-01-27,0.000000
2048-01-28,1.901719
2048-01-29,0.000000
2048-01-30,0.000000
2048-01-31,0.000000
2048-02-01,0.000000
2048-02-02,0.000000
2048-02-03,0.430050
2048-02-04,0.000000
2048-02-05,1.398315
2048-02-06,0.913457
2048-02-07,0.000000
2048-02-08,2.033674
2048-02-09,0.000000
2048-02-10,0.000000
2048-02-11,1.122033
2048-02-12,0.539992
2048-02-13,0.000000
2048-02-14,3.110957
2048-02-15,0.000000
2048-02-16,0.000000
2048-02-17,0.000000
2048-02-18,2.158330
2048-02-19,0.000000
2048-02-20,22.404835
2048-02-21,6.712057
2048-02-22,0.000000
2048-02-23,1.916366
2048-02-24,0.000000
2048-02-25,0.000000
2048-02-26,0.000000
2048-02-27,0.000000
2048-02-28,0.000000
2048-02-29,1.063576
2048-03-01,2.127153
2048-03-02,9.010654
2048-03-03,0.465275
2048-03-04,0.000000
2048-03-05,0.000000
2048-03-06,0.000000
2048-03-07,0.000000
2048-03-08,0.000000
2048-03-09,0.000000
2048-03-10,0.000000
2048-03-11,0.000000
2048-03-12,0.000000
2048-03-13,0.000000
2048-03-14,0.000000
2048-03-15,0.000000
2048-03-16,0.000000
2048-03-17,0.000000
2048-03-18,0.000000
2048-03-19,0.000000
2048-03-20,0.000000
2048-03-21,0.427178
2048-03-22,2.100067
2048-03-23,3.898298
2048-03-24,0.000000
2048-03-25,2.026343
2048-03-26,27.169451
2048-03-27,3.755984
2048-03-28,0.000000
2048-03-29,0.511293
2048-03-30,0.000000
2048-03-31,0.505898
2048-04-01,0.736234
2048-04-02,0.000000
2048-04-03,0.000000
2048-04-04,0.000000
2048-04-05,0.000000
2048-04-06,0.000000
2048-04-07,0.753262
2048-04-08,0.000000
2048-04-09,0.000000
2048-04-10,0.000000
2048-04-11,9.075022
2048-04-12,0.660426
2048-04-13,0.000000
2048-04-14,0.000000
2048-04-15,0.000000
2048-04-16,0.758472
2048-04-17,0.000000
2048-04-18,0.000000
2048-04-19,28.278969
2048-04-20,6.152338
2048-04-21,11.064457
2048-04-22,34.207176
2048-04-23,26.599024
2048-04-24,23.843403
2048-04-25,0.000000
2048-04-26,0.000000
2048-04-27,0.000000
2048-04-28,0.000000
2048-04-29,16.440928
2048-04-30,33.613808
2048-05-01,0.000000
2048-05-02,0.000000
2048-05-03,0.000000
2048-05-04,14.462167
2048-05-05,13.782468
2048-05-06,0.622311
2048-05-07,0.000000
2048-05-08,0.946688
2048-05-09,0.609969
2048-05-10,1.296476
2048-05-11,0.815149
2048-05-12,0.844692
2048-05-13,0.000000
2048-05-14,0.000000
2048-05-15,0.000000
2048-05-16,0.000000
2048-05-17,0.000000
2048-05-18,0.000000
2048-05-19,0.000000
2048-05-20,16.328753
2048-05-21,11.862536
2048-05-22,6.012978
2048-05-23,9.902297
2048-05-24,6.078823
2048-05-25,11.656373
2048-05-26,8.768703
2048-05-27,2.275228
2048-05-28,3.934779
2048-05-29,0.000000
2048-05-30,0.000000
2048-05-31,0.000000
2048-06-01,0.000000
2048-06-02,0.000000
2048-06-03,1.584130
2048-06-04,16.704403
2048-06-05,34.015862
2048-06-06,13.281759
2048-06-07,18.088062
2048-06-08,39.776321
2048-06-09,39.835918
2048-06-10,2.960499
2048-06-11,0.000000
2048-06-12,0.000000
2048-06-13,0.000000
2048-06-14,0.000000
2048-06-15,0.000000
2048-06-16,0.000000
2048-06-17,0.000000
2048-06-18,0.000000
2048-06-19,0.000000
2048-06-20,0.000000
2048-06-21,0.000000
2048-06-22,0.000000
2048-06-23,0.000000
2048-06-24,2.051156
2048-06-25,0.431929
2048-06-26,0.946286
2048-06-27,3.061136
2048-06-28,4.474967
2048-06-29,4.716831
2048-06-30,5.571971
2048-07-01,0.000000
2048-07-02,0.000000
2048-07-03,1.095134
2048-07-04,4.242581
2048-07-05,3.106362
2048-07-06,0.871524
2048-07-07,0.963509
2048-07-08,0.000000
2048-07-09,0.678445
2048-07-10,0.000000
2048-07-11,0.000000
2048-07-12,2.157271
2048-07-13,0.718531
2048-07-14,1.761018
2048-07-15,0.000000
2048-07-16,0.000000
2048-07-17,2.065959
2048-07-18,0.000000
2048-07-19,0.000000
2048-07-20,0.000000
2048-07-21,0.000000
2048-07-22,0.000000
2048-07-23,0.000000
2048-07-24,0.000000
2048-07-25,0.000000
2048-07-26,0.000000
2048-07-27,0.000000
2048-07-28,0.000000
2048-07-29,0.975450
2048-07-30,0.379893
2048-07-31,0.657292
2048-08-01,0.545692
2048-08-02,0.878238
2048-08-03,1.700006
2048-08-04,4.876790
2048-08-05,0.000000
2048-08-06,0.000000
2048-08-07,0.000000
2048-08-08,0.000000
2048-08-09,0.000000
2048-08-10,0.000000
2048-08-11,0.000000
2048-08-12,0.000000
2048-08-13,0.000000
2048-08-14,0.000000
2048-08-15,0.000000
2048-08-16,0.000000
2048-08-17,1.078672
2048-08-18,0.928157
2048-08-19,0.336635
2048-08-20,0.000000
2048-08-21,0.329572
2048-08-22,0.000000
2048-08-23,0.000000
2048-08-24,0.979941
2048-08-25,0.000000
2048-08-26,3.200690
2048-08-27,1.042877
2048-08-28,0.000000
2048-08-29,0.000000
2048-08-30,0.313998
2048-08-31,1.737394
2048-09-01,4.406770
2048-09-02,2.399263
2048-09-03,1.853091
2048-09-04,1.276623
2048-09-05,5.859669
2048-09-06,0.000000
2048-09-07,3.643730
2048-09-08,0.778914
2048-09-09,0.000000
2048-09-10,0.000000
2048-09-11,0.000000
2048-09-12,0.000000
2048-09-13,1.045259
2048-09-14,0.447305
2048-09-15,0.000000
2048-09-16,0.000000
2048-09-17,1.793520
2048-09-18,0.454049
2048-09-19,4.897372
2048-09-20,0.496769
2048-09-21,0.000000
2048-09-22,0.000000
2048-09-23,0.000000
2048-09-24,0.000000
2048-09-25,0.000000
2048-09-26,0.000000
2048-09-27,0.000000
2048-09-28,0.000000
2048-09-29,1.685021
2048-09-30,0.000000
2048-10-01,0.000000
2048-10-02,0.661420
2048-10-03,0.369617
2048-10-04,1.388021
2048-10-05,0.000000
2048-10-06,0.000000
2048-10-07,0.000000
2048-10-08,0.000000
2048-10-09,0.000000
2048-10-10,0.545431
2048-10-11,68.146477
2048-10-12,7.752881
2048-10-13,0.000000
2048-10-14,0.000000
2048-10-15,0.000000
2048-10-16,0.000000
2048-10-17,4.033907
2048-10-18,0.421946
2048-10-19,0.000000
2048-10-20,0.000000
2048-10-21,0.000000
2048-10-22,0.000000
2048-10-23,0.000000
2048-10-24,0.000000
2048-10-25,0.000000
2048-10-26,0.000000
2048-10-27,0.000000
2048-10-28,0.000000
2048-10-29,0.338204
2048-10-30,0.000000
2048-10-31,0.000000
2048-11-01,0.000000
2048-11-02,0.000000
2048-11-03,0.000000
2048-11-04,0.448464
2048-11-05,0.000000
2048-11-06,0.000000
2048-11-07,27.512072
2048-11-08,7.056982
2048-11-09,0.000000
2048-11-10,0.000000
2048-11-11,0.000000
2048-11-12,0.320950
2048-11-13,0.000000
2048-11-14,0.000000
2048-11-15,0.000000
2048-11-16,0.000000
2048-11-17,0.000000
2048-11-18,0.000000
2048-11-19,0.324703
2048-11-20,0.000000
2048-11-21,0.000000
2048-11-22,0.000000
2048-11-23,0.000000
2048-11-24,0.000000
2048-11-25,0.000000
2048-11-26,0.000000
2048-11-27,0.000000
2048-11-28,0.000000
2048-11-29,0.000000
2048-11-30,0.000000
2048-12-01,0.000000
2048-12-02,0.000000
2048-12-03,0.000000
2048-12-04,0.000000
2048-12-05,0.000000
2048-12-06,0.000000
2048-12-07,0.000000
2048-12-08,0.000000
2048-12-09,0.423725
2048-12-10,0.000000
2048-12-11,0.000000
2048-12-12,0.000000
2048-12-13,0.000000
2048-12-14,0.000000
2048-12-15,0.000000
2048-12-16,0.000000
2048-12-17,0.000000
2048-12-18,0.000000
2048-12-19,0.000000
2048-12-20,0.000000
2048-12-21,0.000000
2048-12-22,0.000000
2048-12-23,0.000000
2048-12-24,0.000000
2048-12-25,0.000000
2048-12-26,0.000000
2048-12-27,0.000000
2048-12-28,7.546877
2048-12-29,5.304918
2048-12-30,0.000000
2048-12-31,0.000000
2049-01-01,23.630846
2049-01-02,19.629274
2049-01-03,18.567760
2049-01-04,1.690078
2049-01-05,0.000000
2049-01-06,0.000000
2049-01-07,0.000000
2049-01-08,0.294284
2049-01-09,0.000000
2049-01-10,0.000000
2049-01-11,0.000000
2049-01-12,0.000000
2049-01-13,0.000000
2049-01-14,0.000000
2049-01-15,1.625491
2049-01-16,0.000000
2049-01-17,4.218655
2049-01-18,0.643240
2049-01-19,0.000000
2049-01-20,0.000000
2049-01-21,0.000000
2049-01-22,0.000000
2049-01-23,0.000000
2049-01-24,0.333383
2049-01-25,6.336742
2049-01-26,0.000000
2049-01-27,0.000000
2049-01-28,0.000000
2049-01-29,0.000000
2049-01-30,0.000000
2049-01-31,0.328756
2049-02-01,0.000000
2049-02-02,0.000000
2049-02-03,0.000000
2049-02-04,0.000000
2049-02-05,0.000000
2049-02-06,0.000000
2049-02-07,0.000000
2049-02-08,0.000000
2049-02-09,0.000000
2049-02-10,0.000000
2049-02-11,0.000000
2049-02-12,0.000000
2049-02-13,0.000000
2049-02-14,0.000000
2049-02-15,0.000000
2049-02-16,0.860998
2049-02-17,0.000000
2049-02-18,0.000000
2049-02-19,5.399571
2049-02-20,0.000000
2049-02-21,0.000000
2049-02-22,0.000000
2049-02-23,2.097830
2049-02-24,0.000000
2049-02-25,0.000000
2049-02-26,0.000000
2049-02-27,0.000000
2049-02-28,10.423662
2049-03-01,2.129642
2049-03-02,0.000000
2049-03-03,0.000000
2049-03-04,0.000000
2049-03-05,0.000000
2049-03-06,0.000000
2049-03-07,0.000000
2049-03-08,0.000000
2049-03-09,0.000000
2049-03-10,0.000000
2049-03-11,0.000000
2049-03-12,0.000000
2049-03-13,0.000000
2049-03-14,0.563685
2049-03-15,0.291907
2049-03-16,0.000000
2049-03-17,0.000000
2049-03-18,0.000000
2049-03-19,0.000000
2049-03-20,0.000000
2049-03-21,0.000000
2049-03-22,0.000000
2049-03-23,0.000000
2049-03-24,0.000000
2049-03-25,0.000000
2049-03-26,0.000000
2049-03-27,0.000000
2049-03-28,0.000000
2049-03-29,0.000000
2049-03-30,0.000000
2049-03-31,0.000000
2049-04-01,0.000000
2049-04-02,0.000000
2049-04-03,2.732575
2049-04-04,9.831858
2049-04-05,1.622409
2049-04-06,0.000000
2049-04-07,0.000000
2049-04-08,0.597446
2049-04-09,4.683001
2049-04-10,5.996308
2049-04-11,0.000000
2049-04-12,0.000000
2049-04-13,0.000000
2049-04-14,0.378463
2049-04-15,4.154343
2049-04-16,0.000000
2049-04-17,0.653716
2049-04-18,0.603728
2049-04-19,26.468430
2049-04-20,37.561520
2049-04-21,35.213871
2049-04-22,24.424232
2049-04-23,14.457961
2049-04-24,0.000000
2049-04-25,0.958179
2049-04-26,26.659206
2049-04-27,32.632030
2049-04-28,4.929809
2049-04-29,0.000000
2049-04-30,0.000000
2049-05-01,0.000000
2049-05-02,0.000000
2049-05-03,0.000000
2049-05-04,0.000000
2049-05-05,0.000000
2049-05-06,0.000000
2049-05-07,0.000000
2049-05-08,0.000000
2049-05-09,0.000000
2049-05-10,0.000000
2049-05-11,0.000000
2049-05-12,0.546102
2049-05-13,0.000000
2049-05-14,0.000000
2049-05-15,0.000000
2049-05-16,0.000000
2049-05-17,0.000000
2049-05-18,0.000000
2049-05-19,0.000000
2049-05-20,0.000000
2049-05-21,0.000000
2049-05-22,0.747310
2049-05-23,0.000000
2049-05-24,0.000000
2049-05-25,0.000000
2049-05-26,0.000000
2049-05-27,0.000000
2049-05-28,0.000000
2049-05-29,0.000000
2049-05-30,0.000000
2049-05-31,0.000000
2049-06-01,0.000000
2049-06-02,0.000000
2049-06-03,0.000000
2049-06-04,0.000000
2049-06-05,0.000000
2049-06-06,0.000000
2049-06-07,2.419909
2049-06-08,0.700605
2049-06-09,0.000000
2049-06-10,0.000000
2049-06-11,0.000000
2049-06-12,0.613190
2049-06-13,0.000000
2049-06-14,0.948040
2049-06-15,5.370339
2049-06-16,13.181642
2049-06-17,1.544353
2049-06-18,0.000000
2049-06-19,2.988845
2049-06-20,1.108063
2049-06-21,0.000000
2049-06-22,0.000000
2049-06-23,0.000000
2049-06-24,0.000000
2049-06-25,0.000000
2049-06-26,0.000000
2049-06-27,0.000000
2049-06-28,0.000000
2049-06-29,0.000000
2049-06-30,0.000000
2049-07-01,0.000000
2049-07-02,0.000000
2049-07-03,0.000000
2049-07-04,0.000000
2049-07-05,0.000000
2049-07-06,0.000000
2049-07-07,0.000000
2049-07-08,0.000000
2049-07-09,0.000000
2049-07-10,0.000000
2049-07-11,0.000000
2049-07-12,0.000000
2049-07-13,0.000000
2049-07-14,0.000000
2049-07-15,0.000000
2049-07-16,0.000000
2049-07-17,0.000000
2049-07-18,0.000000
2049-07-19,0.000000
2049-07-20,0.000000
2049-07-21,0.000000
2049-07-22,0.000000
2049-07-23,0.000000
2049-07-24,0.730729
2049-07-25,0.000000
2049-07-26,0.000000
2049-07-27,0.000000
2049-07-28,0.968869
2049-07-29,2.898368
2049-07-30,13.996336
2049-07-31,2.437369
2049-08-01,2.593834
2049-08-02,0.000000
2049-08-03,0.000000
2049-08-04,0.000000
2049-08-05,0.000000
2049-08-06,0.000000
2049-08-07,0.000000
2049-08-08,0.000000
2049-08-09,0.000000
2049-08-10,0.000000
2049-08-11,5.895506
2049-08-12,4.018914
2049-08-13,1.905970
2049-08-14,0.381372
2049-08-15,0.000000
2049-08-16,0.000000
2049-08-17,0.000000
2049-08-18,0.000000
2049-08-19,0.000000
2049-08-20,0.000000
2049-08-21,0.000000
2049-08-22,0.000000
2049-08-23,0.000000
2049-08-24,0.000000
2049-08-25,0.000000
2049-08-26,0.000000
2049-08-27,0.000000
2049-08-28,0.589678
2049-08-29,0.000000
2049-08-30,0.000000
2049-08-31,0.360903
2049-09-01,0.000000
2049-09-02,0.377117
2049-09-03,0.000000
2049-09-04,0.000000
2049-09-05,0.000000
2049-09-06,0.000000
2049-09-07,1.153835
2049-09-08,0.932811
2049-09-09,0.000000
2049-09-10,1.907940
2049-09-11,1.276655
2049-09-12,3.147949
2049-09-13,2.443293
2049-09-14,5.779989
2049-09-15,0.000000
2049-09-16,0.000000
2049-09-17,0.000000
2049-09-18,0.338809
2049-09-19,1.712046
2049-09-20,0.000000
2049-09-21,4.158795
2049-09-22,0.000000
2049-09-23,0.466948
2049-09-24,0.000000
2049-09-25,0.000000
2049-09-26,0.472442
2049-09-27,7.411046
2049-09-28,48.017437
2049-09-29,43.785976
2049-09-30,27.137970
2049-10-01,0.876832
2049-10-02,0.000000
2049-10-03,0.000000
2049-10-04,0.000000
2049-10-05,0.000000
2049-10-06,2.500180
2049-10-07,3.277334
2049-10-08,29.017239
2049-10-09,15.980835
2049-10-10,0.000000
2049-10-11,0.000000
2049-10-12,0.000000
2049-10-13,0.815053
2049-10-14,0.000000
2049-10-15,0.000000
2049-10-16,0.000000
2049-10-17,0.284114
2049-10-18,0.000000
2049-10-19,0.000000
2049-10-20,0.000000
2049-10-21,0.000000
2049-10-22,0.000000
2049-10-23,0.000000
2049-10-24,0.000000
2049-10-25,0.000000
2049-10-26,5.659174
2049-10-27,2.026583
2049-10-28,0.000000
2049-10-29,0.000000
2049-10-30,0.000000
2049-10-31,21.116579
2049-11-01,36.479336
2049-11-02,0.968771
2049-11-03,0.000000
2049-11-04,0.000000
2049-11-05,0.000000
2049-11-06,0.939125
2049-11-07,3.941367
2049-11-08,0.000000
2049-11-09,0.645970
2049-11-10,45.649734
2049-11-11,19.237980
2049-11-12,5.231595
2049-11-13,2.433282
2049-11-14,0.000000
2049-11-15,1.817458
2049-11-16,6.247650
2049-11-17,4.361521
2049-11-18,19.813753
2049-11-19,0.000000
2049-11-20,1.200505
2049-11-21,1.012337
2049-11-22,0.000000
2049-11-23,0.000000
2049-11-24,0.000000
