#Variables:
#rsds_bcc-csm1-1_rcp45(Wm-2):Surface Downwelling Shortwave Radiation
"#Data Extracted for Average over Grid Cell w/ center: 29.7713 Latitude, -98.6892 Longitude (closest value to Latitude:29.7839, Longitude:-98.7092) "
#Original Data File(s):
#agg_macav2metdata_rsds_bcc-csm1-1_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,rsds_bcc-csm1-1_rcp45(Wm-2)"
2057-12-31,137.787369
2058-01-01,140.740341
2058-01-02,135.837143
2058-01-03,97.885292
2058-01-04,60.243244
2058-01-05,79.817604
2058-01-06,67.888329
2058-01-07,132.185257
2058-01-08,64.623962
2058-01-09,139.074707
2058-01-10,132.127350
2058-01-11,136.045059
2058-01-12,76.564682
2058-01-13,64.684067
2058-01-14,67.983696
2058-01-15,46.193287
2058-01-16,50.967766
2058-01-17,134.989655
2058-01-18,141.436188
2058-01-19,120.369720
2058-01-20,129.286728
2058-01-21,108.605209
2058-01-22,121.088081
2058-01-23,128.451721
2058-01-24,141.961151
2058-01-25,125.959297
2058-01-26,65.098846
2058-01-27,100.515549
2058-01-28,139.953690
2058-01-29,155.363586
2058-01-30,140.684509
2058-01-31,45.590225
2058-02-01,156.065430
2058-02-02,148.610382
2058-02-03,167.761612
2058-02-04,168.865616
2058-02-05,144.749939
2058-02-06,164.355469
2058-02-07,146.342117
2058-02-08,126.103096
2058-02-09,178.635986
2058-02-10,181.776672
2058-02-11,180.624313
2058-02-12,179.303253
2058-02-13,169.284302
2058-02-14,177.295593
2058-02-15,188.375732
2058-02-16,166.055588
2058-02-17,177.458771
2058-02-18,175.765671
2058-02-19,135.117355
2058-02-20,189.243805
2058-02-21,185.338943
2058-02-22,180.689194
2058-02-23,138.604889
2058-02-24,159.952271
2058-02-25,198.210907
2058-02-26,161.685745
2058-02-27,89.510086
2058-02-28,75.828339
2058-03-01,170.376511
2058-03-02,190.029465
2058-03-03,202.489120
2058-03-04,206.809265
2058-03-05,201.113556
2058-03-06,212.742950
2058-03-07,212.336380
2058-03-08,214.824478
2058-03-09,208.409546
2058-03-10,215.836884
2058-03-11,203.944992
2058-03-12,192.979599
2058-03-13,219.351364
2058-03-14,217.170273
2058-03-15,220.297440
2058-03-16,218.448288
2058-03-17,229.047226
2058-03-18,236.161804
2058-03-19,230.483917
2058-03-20,230.590576
2058-03-21,231.922363
2058-03-22,220.649567
2058-03-23,231.936035
2058-03-24,240.978134
2058-03-25,233.771179
2058-03-26,214.410172
2058-03-27,216.703430
2058-03-28,229.388199
2058-03-29,203.247803
2058-03-30,209.882126
2058-03-31,174.295166
2058-04-01,220.125824
2058-04-02,252.065414
2058-04-03,249.734650
2058-04-04,247.527100
2058-04-05,261.300629
2058-04-06,266.880890
2058-04-07,228.799683
2058-04-08,188.738312
2058-04-09,264.062195
2058-04-10,262.247040
2058-04-11,200.940399
2058-04-12,225.943619
2058-04-13,255.291733
2058-04-14,261.675201
2058-04-15,265.981598
2058-04-16,267.862518
2058-04-17,273.602722
2058-04-18,249.969315
2058-04-19,241.624298
2058-04-20,260.204163
2058-04-21,281.094330
2058-04-22,277.462341
2058-04-23,184.808899
2058-04-24,270.951538
2058-04-25,273.448273
2058-04-26,272.405365
2058-04-27,229.693512
2058-04-28,274.754608
2058-04-29,276.716003
2058-04-30,275.743469
2058-05-01,281.932587
2058-05-02,266.532593
2058-05-03,279.627136
2058-05-04,267.281952
2058-05-05,270.309174
2058-05-06,232.268295
2058-05-07,191.196762
2058-05-08,252.445587
2058-05-09,250.510330
2058-05-10,253.003464
2058-05-11,238.575424
2058-05-12,270.365082
2058-05-13,283.008118
2058-05-14,237.157898
2058-05-15,223.412613
2058-05-16,251.325119
2058-05-17,250.610779
2058-05-18,208.289825
2058-05-19,241.479370
2058-05-20,264.975983
2058-05-21,238.892731
2058-05-22,263.831635
2058-05-23,236.057785
2058-05-24,262.412628
2058-05-25,264.346710
2058-05-26,218.512985
2058-05-27,273.599579
2058-05-28,246.506775
2058-05-29,239.564667
2058-05-30,205.420120
2058-05-31,250.860077
2058-06-01,283.243958
2058-06-02,200.410065
2058-06-03,227.631561
2058-06-04,256.108246
2058-06-05,243.747284
2058-06-06,283.673737
2058-06-07,280.109955
2058-06-08,284.065125
2058-06-09,280.798340
2058-06-10,234.429260
2058-06-11,271.661163
2058-06-12,285.266724
2058-06-13,268.165192
2058-06-14,225.719788
2058-06-15,273.669434
2058-06-16,250.193604
2058-06-17,243.585007
2058-06-18,307.062256
2058-06-19,319.510620
2058-06-20,320.067474
2058-06-21,319.012604
2058-06-22,304.438751
2058-06-23,301.414978
2058-06-24,319.869995
2058-06-25,323.191406
2058-06-26,323.866882
2058-06-27,341.931244
2058-06-28,333.853302
2058-06-29,317.822571
2058-06-30,293.449799
2058-07-01,321.416962
2058-07-02,309.711487
2058-07-03,316.381317
2058-07-04,298.878082
2058-07-05,276.131195
2058-07-06,258.101257
2058-07-07,244.996338
2058-07-08,259.934204
2058-07-09,257.336121
2058-07-10,324.916473
2058-07-11,267.623932
2058-07-12,268.764771
2058-07-13,248.386948
2058-07-14,279.258423
2058-07-15,257.143799
2058-07-16,276.952911
2058-07-17,259.897430
2058-07-18,197.664322
2058-07-19,153.128464
2058-07-20,158.476227
2058-07-21,221.337692
2058-07-22,243.308258
2058-07-23,239.146149
2058-07-24,304.865417
2058-07-25,321.419342
2058-07-26,309.790009
2058-07-27,268.153412
2058-07-28,300.796783
2058-07-29,331.833191
2058-07-30,321.000580
2058-07-31,314.856110
2058-08-01,329.709808
2058-08-02,335.157898
2058-08-03,335.017456
2058-08-04,318.628510
2058-08-05,319.660706
2058-08-06,318.572571
2058-08-07,314.778839
2058-08-08,313.197052
2058-08-09,321.429565
2058-08-10,313.350586
2058-08-11,293.684967
2058-08-12,306.994293
2058-08-13,298.471893
2058-08-14,244.375992
2058-08-15,284.144745
2058-08-16,310.617126
2058-08-17,276.483459
2058-08-18,302.011078
2058-08-19,249.116714
2058-08-20,287.697357
2058-08-21,294.251373
2058-08-22,269.284424
2058-08-23,280.665070
2058-08-24,280.090088
2058-08-25,260.408752
2058-08-26,186.879349
2058-08-27,165.342499
2058-08-28,195.888977
2058-08-29,290.829163
2058-08-30,236.658051
2058-08-31,150.216690
2058-09-01,157.173645
2058-09-02,157.033325
2058-09-03,149.595764
2058-09-04,175.656387
2058-09-05,220.030624
2058-09-06,227.205185
2058-09-07,263.015320
2058-09-08,264.656097
2058-09-09,251.190720
2058-09-10,219.558960
2058-09-11,219.356064
2058-09-12,244.619720
2058-09-13,247.660889
2058-09-14,244.980103
2058-09-15,273.179596
2058-09-16,216.488007
2058-09-17,222.978958
2058-09-18,109.550125
2058-09-19,62.303291
2058-09-20,69.362152
2058-09-21,102.372490
2058-09-22,171.989899
2058-09-23,254.831055
2058-09-24,260.047211
2058-09-25,232.848480
2058-09-26,204.837036
2058-09-27,186.156601
2058-09-28,215.145004
2058-09-29,242.997971
2058-09-30,232.759094
2058-10-01,242.600098
2058-10-02,208.668503
2058-10-03,209.723083
2058-10-04,209.837708
2058-10-05,212.755539
2058-10-06,215.154083
2058-10-07,210.518295
2058-10-08,214.757416
2058-10-09,206.301178
2058-10-10,200.543701
2058-10-11,205.278259
2058-10-12,211.894272
2058-10-13,168.246399
2058-10-14,183.294312
2058-10-15,174.873947
2058-10-16,212.748199
2058-10-17,212.981216
2058-10-18,164.297424
2058-10-19,157.609955
2058-10-20,164.170288
2058-10-21,184.406494
2058-10-22,156.228271
2058-10-23,200.249207
2058-10-24,191.866745
2058-10-25,192.616684
2058-10-26,157.358902
2058-10-27,69.155945
2058-10-28,62.694759
2058-10-29,98.638916
2058-10-30,88.758789
2058-10-31,85.935905
2058-11-01,82.466003
2058-11-02,152.981339
2058-11-03,110.732956
2058-11-04,126.021599
2058-11-05,158.731644
2058-11-06,150.660080
2058-11-07,139.540482
2058-11-08,162.587799
2058-11-09,153.180176
2058-11-10,183.891251
2058-11-11,171.310440
2058-11-12,157.033112
2058-11-13,151.579117
2058-11-14,145.901001
2058-11-15,150.758682
2058-11-16,156.482788
2058-11-17,156.378342
2058-11-18,154.098190
2058-11-19,153.923782
2058-11-20,153.164062
2058-11-21,153.430496
2058-11-22,156.392700
2058-11-23,152.399796
2058-11-24,153.143890
2058-11-25,139.093307
2058-11-26,150.847992
2058-11-27,146.907974
2058-11-28,90.613274
2058-11-29,153.872452
2058-11-30,155.249878
2058-12-01,149.313339
2058-12-02,154.478149
2058-12-03,152.948929
2058-12-04,154.001816
2058-12-05,152.025497
2058-12-06,153.698441
2058-12-07,153.856873
2058-12-08,153.838898
2058-12-09,138.894516
2058-12-10,153.818787
2058-12-11,130.218018
2058-12-12,126.786705
2058-12-13,139.968124
2058-12-14,143.980377
2058-12-15,34.698071
2058-12-16,143.381958
2058-12-17,150.898773
2058-12-18,149.048523
2058-12-19,147.047333
2058-12-20,148.375320
2058-12-21,147.342606
2058-12-22,149.217667
2058-12-23,145.775757
2058-12-24,145.812546
2058-12-25,145.607315
2058-12-26,142.803925
2058-12-27,143.107376
2058-12-28,143.053864
2058-12-29,138.095718
2058-12-30,82.034470
2058-12-31,45.442909
2059-01-01,91.697105
2059-01-02,70.730492
2059-01-03,136.373413
2059-01-04,52.015171
2059-01-05,128.654007
2059-01-06,141.138870
2059-01-07,139.074341
2059-01-08,143.363205
2059-01-09,136.375656
2059-01-10,113.842796
2059-01-11,146.629944
2059-01-12,146.230133
2059-01-13,147.612167
2059-01-14,149.569550
2059-01-15,152.388138
2059-01-16,152.455688
2059-01-17,93.980042
2059-01-18,152.686752
2059-01-19,137.421997
2059-01-20,140.846558
2059-01-21,138.460815
2059-01-22,158.266296
2059-01-23,163.195770
2059-01-24,153.173904
2059-01-25,159.765640
2059-01-26,163.991333
2059-01-27,147.334564
2059-01-28,154.517471
2059-01-29,164.900040
2059-01-30,163.308899
2059-01-31,172.529587
2059-02-01,171.760239
2059-02-02,173.463501
2059-02-03,171.693970
2059-02-04,164.715988
2059-02-05,149.221588
2059-02-06,151.602524
2059-02-07,174.430069
2059-02-08,177.356308
2059-02-09,178.221878
2059-02-10,173.771545
2059-02-11,178.413940
2059-02-12,177.302963
2059-02-13,172.384171
2059-02-14,177.064651
2059-02-15,169.802200
2059-02-16,113.515236
2059-02-17,122.135056
2059-02-18,184.655350
2059-02-19,174.924286
2059-02-20,185.936676
2059-02-21,154.350784
2059-02-22,142.783035
2059-02-23,194.290451
2059-02-24,201.017120
2059-02-25,154.219254
2059-02-26,148.563141
2059-02-27,128.742279
2059-02-28,155.955170
2059-03-01,127.399284
2059-03-02,186.502930
2059-03-03,207.948105
2059-03-04,207.851868
2059-03-05,203.781555
2059-03-06,190.362442
2059-03-07,200.512543
2059-03-08,145.394043
2059-03-09,181.740479
2059-03-10,205.153320
2059-03-11,211.231339
2059-03-12,206.785751
2059-03-13,216.974838
2059-03-14,214.168915
2059-03-15,215.521942
2059-03-16,200.062561
2059-03-17,223.472900
2059-03-18,220.915985
2059-03-19,221.337616
2059-03-20,225.659821
2059-03-21,227.321991
2059-03-22,241.229935
2059-03-23,243.753876
2059-03-24,213.600815
2059-03-25,209.106750
2059-03-26,231.353027
2059-03-27,239.981247
2059-03-28,209.652893
2059-03-29,228.983078
2059-03-30,202.637192
2059-03-31,244.446518
2059-04-01,253.713211
2059-04-02,206.023590
2059-04-03,191.529388
2059-04-04,218.189514
2059-04-05,180.286362
2059-04-06,192.977280
2059-04-07,216.893829
2059-04-08,224.958740
2059-04-09,234.575455
2059-04-10,224.199539
2059-04-11,236.853775
2059-04-12,222.385437
2059-04-13,167.402618
2059-04-14,212.515472
2059-04-15,191.020233
2059-04-16,235.088318
2059-04-17,254.316681
2059-04-18,252.653061
2059-04-19,241.441544
2059-04-20,245.637619
2059-04-21,254.086273
2059-04-22,273.044525
2059-04-23,266.118622
2059-04-24,256.808197
2059-04-25,275.089600
2059-04-26,257.237183
2059-04-27,272.017303
2059-04-28,266.953918
2059-04-29,251.909134
2059-04-30,183.126938
2059-05-01,168.606552
2059-05-02,196.451523
2059-05-03,246.163086
2059-05-04,163.668839
2059-05-05,226.106750
2059-05-06,198.499069
2059-05-07,245.974182
2059-05-08,209.883377
2059-05-09,253.757996
2059-05-10,254.891342
2059-05-11,272.911316
2059-05-12,280.799835
2059-05-13,270.803406
2059-05-14,252.446320
2059-05-15,281.882843
2059-05-16,278.471313
2059-05-17,273.246643
2059-05-18,219.958649
2059-05-19,281.105103
2059-05-20,198.661118
2059-05-21,279.926758
2059-05-22,317.444580
2059-05-23,321.029785
2059-05-24,319.562134
2059-05-25,320.181946
2059-05-26,320.514282
2059-05-27,300.419647
2059-05-28,184.566956
2059-05-29,158.834412
2059-05-30,157.058960
2059-05-31,173.550827
2059-06-01,167.354721
2059-06-02,201.363144
2059-06-03,284.783325
2059-06-04,313.975891
2059-06-05,261.477570
2059-06-06,233.900024
2059-06-07,292.266785
2059-06-08,320.978363
2059-06-09,314.362854
2059-06-10,319.126892
2059-06-11,319.763885
2059-06-12,321.351349
2059-06-13,321.083191
2059-06-14,319.041443
2059-06-15,318.553741
2059-06-16,285.480896
2059-06-17,289.908295
2059-06-18,230.954651
2059-06-19,159.846863
2059-06-20,238.312881
2059-06-21,275.342438
2059-06-22,314.001404
2059-06-23,321.261383
2059-06-24,313.934845
2059-06-25,302.420746
2059-06-26,275.739136
2059-06-27,203.996994
2059-06-28,201.943985
2059-06-29,226.204514
2059-06-30,241.643250
2059-07-01,237.389023
2059-07-02,240.634583
2059-07-03,225.445190
2059-07-04,240.152359
2059-07-05,249.908844
2059-07-06,280.450623
2059-07-07,315.407288
2059-07-08,252.068954
2059-07-09,243.814682
2059-07-10,254.943619
2059-07-11,315.705902
2059-07-12,316.359772
2059-07-13,321.974701
2059-07-14,279.056366
2059-07-15,311.051178
2059-07-16,330.091736
2059-07-17,272.395538
2059-07-18,281.357666
2059-07-19,267.749329
2059-07-20,279.887268
2059-07-21,330.914368
2059-07-22,339.384827
2059-07-23,334.484070
2059-07-24,328.909485
2059-07-25,216.937042
2059-07-26,329.742340
2059-07-27,325.071686
2059-07-28,334.015472
2059-07-29,332.352936
2059-07-30,331.798065
2059-07-31,335.279358
2059-08-01,332.087982
2059-08-02,299.610352
2059-08-03,310.851929
2059-08-04,279.365204
2059-08-05,221.159576
2059-08-06,294.826416
2059-08-07,313.197906
2059-08-08,257.213776
2059-08-09,295.759857
2059-08-10,300.147186
2059-08-11,303.571716
2059-08-12,309.099945
2059-08-13,308.959229
2059-08-14,305.663940
2059-08-15,297.697968
2059-08-16,297.658844
2059-08-17,304.195648
2059-08-18,297.406799
2059-08-19,299.081451
2059-08-20,298.980957
2059-08-21,298.168854
2059-08-22,301.280426
2059-08-23,301.989594
2059-08-24,295.423126
2059-08-25,289.873718
2059-08-26,291.051727
2059-08-27,295.386749
2059-08-28,292.491699
2059-08-29,305.017792
2059-08-30,299.931610
2059-08-31,286.645081
2059-09-01,253.575409
2059-09-02,251.485184
2059-09-03,214.374603
2059-09-04,222.788651
2059-09-05,246.932770
2059-09-06,183.399200
2059-09-07,131.728851
2059-09-08,87.083298
2059-09-09,117.381126
2059-09-10,175.589523
2059-09-11,275.961731
2059-09-12,287.196442
2059-09-13,218.213791
2059-09-14,214.169296
2059-09-15,216.501312
2059-09-16,220.886536
2059-09-17,275.466400
2059-09-18,277.185883
2059-09-19,183.772629
2059-09-20,138.044968
2059-09-21,166.337341
2059-09-22,281.208130
2059-09-23,272.947266
2059-09-24,244.145081
2059-09-25,200.120605
2059-09-26,212.939651
2059-09-27,133.608292
2059-09-28,105.228882
2059-09-29,85.202057
2059-09-30,155.697784
2059-10-01,185.032928
2059-10-02,213.618454
2059-10-03,194.758743
2059-10-04,224.916931
2059-10-05,220.598328
2059-10-06,223.765640
2059-10-07,227.534851
2059-10-08,223.976196
2059-10-09,218.647171
2059-10-10,219.164307
2059-10-11,136.991592
2059-10-12,140.478516
2059-10-13,175.418701
2059-10-14,194.712585
2059-10-15,194.316879
2059-10-16,160.652374
2059-10-17,129.321426
2059-10-18,164.120331
2059-10-19,192.252304
2059-10-20,174.721390
2059-10-21,182.980225
2059-10-22,191.562683
2059-10-23,150.549561
2059-10-24,158.976791
2059-10-25,146.349075
2059-10-26,134.288147
2059-10-27,110.065491
2059-10-28,88.611023
2059-10-29,101.712250
2059-10-30,100.678879
2059-10-31,93.858040
2059-11-01,145.420380
2059-11-02,171.287384
2059-11-03,78.832680
2059-11-04,101.399254
2059-11-05,57.506794
2059-11-06,63.171837
2059-11-07,100.492424
2059-11-08,121.977142
2059-11-09,62.975464
2059-11-10,58.980938
2059-11-11,128.434570
2059-11-12,156.923340
2059-11-13,156.690628
2059-11-14,151.380112
2059-11-15,154.170105
2059-11-16,153.574966
2059-11-17,156.404831
2059-11-18,147.104050
2059-11-19,153.576355
2059-11-20,155.178940
2059-11-21,153.427551
2059-11-22,155.283463
2059-11-23,155.755600
2059-11-24,155.539261
2059-11-25,153.529251
2059-11-26,156.309509
2059-11-27,153.812256
2059-11-28,154.000748
2059-11-29,141.371262
2059-11-30,87.068703
2059-12-01,156.078629
2059-12-02,153.870880
2059-12-03,153.848038
2059-12-04,151.711685
2059-12-05,153.694763
2059-12-06,153.885635
2059-12-07,153.873962
2059-12-08,151.516464
2059-12-09,149.266296
2059-12-10,142.088196
2059-12-11,52.971596
2059-12-12,43.922565
2059-12-13,135.023666
2059-12-14,149.144470
2059-12-15,121.649040
2059-12-16,150.888916
2059-12-17,127.733040
2059-12-18,104.758766
2059-12-19,143.990631
2059-12-20,149.194214
2059-12-21,148.039978
2059-12-22,147.376343
2059-12-23,142.573517
2059-12-24,146.517548
2059-12-25,146.197189
2059-12-26,144.235931
2059-12-27,140.082230
2059-12-28,136.199127
2059-12-29,125.445091
2059-12-30,124.286652
2059-12-31,129.254150
2060-01-01,136.450363
2060-01-02,138.039658
2060-01-03,126.512283
2060-01-04,67.086517
2060-01-05,38.705528
2060-01-06,126.388145
2060-01-07,133.859390
2060-01-08,79.925926
2060-01-09,136.182648
2060-01-10,138.821960
2060-01-11,145.441544
2060-01-12,146.632996
2060-01-13,142.713913
2060-01-14,76.695877
2060-01-15,65.622299
2060-01-16,152.449951
2060-01-17,152.387100
2060-01-18,147.513855
2060-01-19,108.825104
2060-01-20,154.389557
2060-01-21,154.984497
2060-01-22,150.691132
2060-01-23,134.276749
2060-01-24,111.194481
2060-01-25,129.788010
2060-01-26,43.622742
2060-01-27,54.902149
2060-01-28,133.043320
2060-01-29,160.117828
2060-01-30,128.637299
2060-01-31,150.035706
2060-02-01,153.969574
2060-02-02,172.075317
2060-02-03,165.990723
2060-02-04,146.500854
2060-02-05,112.687599
2060-02-06,50.981411
2060-02-07,113.296227
2060-02-08,126.300552
2060-02-09,65.954514
2060-02-10,112.315552
2060-02-11,149.121964
2060-02-12,147.643616
2060-02-13,74.926979
2060-02-14,107.445366
2060-02-15,116.841705
2060-02-16,108.592476
2060-02-17,89.486504
2060-02-18,155.443619
2060-02-19,135.377472
2060-02-20,123.949951
2060-02-21,158.116425
2060-02-22,115.534454
2060-02-23,186.418701
2060-02-24,192.316162
2060-02-25,134.144608
2060-02-26,126.482002
2060-02-27,179.897049
2060-02-28,180.840668
2060-02-29,159.616302
2060-03-01,138.391953
2060-03-02,156.701630
2060-03-03,76.934563
2060-03-04,187.981415
2060-03-05,156.126038
2060-03-06,196.608826
2060-03-07,213.953781
2060-03-08,215.845062
2060-03-09,201.727844
2060-03-10,200.687073
2060-03-11,213.859543
2060-03-12,207.560822
2060-03-13,217.051987
2060-03-14,219.870056
2060-03-15,216.921249
2060-03-16,213.183228
2060-03-17,216.724396
2060-03-18,213.308243
2060-03-19,216.589447
2060-03-20,191.847763
2060-03-21,238.534531
2060-03-22,223.962189
2060-03-23,142.994583
2060-03-24,210.102814
2060-03-25,184.512390
2060-03-26,206.274567
2060-03-27,230.969437
2060-03-28,208.994171
2060-03-29,256.339966
2060-03-30,258.427490
2060-03-31,253.023575
2060-04-01,210.045822
2060-04-02,226.787308
2060-04-03,192.195572
2060-04-04,263.245453
2060-04-05,261.054962
2060-04-06,265.242950
2060-04-07,224.857834
2060-04-08,270.413605
2060-04-09,261.885132
2060-04-10,257.977692
2060-04-11,215.215927
2060-04-12,219.417297
2060-04-13,267.253052
2060-04-14,221.227676
2060-04-15,220.073151
2060-04-16,268.466156
2060-04-17,155.203339
2060-04-18,252.472549
2060-04-19,216.106583
2060-04-20,273.840515
2060-04-21,274.118256
2060-04-22,271.985168
2060-04-23,247.941025
2060-04-24,269.989197
2060-04-25,263.693176
2060-04-26,275.592102
2060-04-27,276.051636
2060-04-28,265.843628
2060-04-29,256.373718
2060-04-30,261.949371
2060-05-01,245.695175
2060-05-02,161.496292
2060-05-03,183.624146
2060-05-04,243.787537
2060-05-05,223.991653
2060-05-06,282.778473
2060-05-07,273.276855
2060-05-08,246.286499
2060-05-09,253.720383
2060-05-10,216.441315
2060-05-11,279.944427
2060-05-12,282.748657
2060-05-13,274.360077
2060-05-14,229.382034
2060-05-15,263.376617
2060-05-16,221.802734
2060-05-17,228.779495
2060-05-18,270.205811
2060-05-19,206.709900
2060-05-20,289.937103
2060-05-21,278.544891
2060-05-22,321.320007
2060-05-23,317.426483
2060-05-24,227.546616
2060-05-25,314.020203
2060-05-26,255.338470
2060-05-27,249.595230
2060-05-28,240.311493
2060-05-29,139.380463
2060-05-30,141.744537
2060-05-31,136.244553
2060-06-01,296.725891
2060-06-02,321.372650
2060-06-03,320.865509
2060-06-04,321.357452
2060-06-05,316.948822
2060-06-06,275.632568
2060-06-07,319.745819
2060-06-08,320.847321
2060-06-09,323.068390
2060-06-10,321.606018
2060-06-11,321.371826
2060-06-12,320.924622
2060-06-13,320.855133
2060-06-14,287.377136
2060-06-15,284.398712
2060-06-16,250.795563
2060-06-17,284.541626
2060-06-18,322.994690
2060-06-19,332.605835
2060-06-20,332.605835
2060-06-21,339.995544
2060-06-22,281.266235
2060-06-23,248.874451
2060-06-24,305.507019
2060-06-25,312.589355
2060-06-26,323.531128
2060-06-27,249.654297
2060-06-28,163.712967
2060-06-29,212.675232
2060-06-30,245.310028
2060-07-01,267.969696
2060-07-02,338.748779
2060-07-03,314.869781
2060-07-04,283.524292
2060-07-05,249.727448
2060-07-06,242.899429
2060-07-07,268.737152
2060-07-08,261.027191
2060-07-09,283.416260
2060-07-10,322.194824
2060-07-11,338.154266
2060-07-12,332.028381
2060-07-13,329.332947
2060-07-14,323.564453
2060-07-15,337.600250
2060-07-16,333.930908
2060-07-17,337.682983
2060-07-18,343.474976
2060-07-19,341.139832
2060-07-20,339.377014
2060-07-21,336.789429
2060-07-22,334.197479
2060-07-23,340.593719
2060-07-24,337.233978
2060-07-25,342.636230
2060-07-26,332.603455
2060-07-27,331.891083
2060-07-28,327.691589
2060-07-29,315.988251
2060-07-30,258.428864
2060-07-31,312.028442
2060-08-01,321.276428
2060-08-02,319.322845
2060-08-03,318.531830
2060-08-04,318.192200
2060-08-05,323.212524
2060-08-06,320.144989
2060-08-07,322.671387
2060-08-08,321.262604
2060-08-09,321.011261
2060-08-10,312.954712
2060-08-11,318.799164
2060-08-12,278.684143
2060-08-13,274.646729
2060-08-14,298.320129
2060-08-15,257.256897
2060-08-16,258.307861
2060-08-17,240.949081
2060-08-18,258.440765
2060-08-19,304.634857
2060-08-20,300.831482
2060-08-21,293.992950
2060-08-22,280.608917
2060-08-23,272.273102
2060-08-24,206.319061
2060-08-25,210.007751
2060-08-26,203.191284
2060-08-27,260.332306
2060-08-28,285.423035
2060-08-29,303.510803
2060-08-30,311.342224
2060-08-31,287.313110
2060-09-01,234.560333
2060-09-02,288.125580
2060-09-03,283.107819
2060-09-04,274.644318
2060-09-05,275.249023
2060-09-06,256.568878
2060-09-07,207.101410
2060-09-08,211.146866
2060-09-09,246.704239
2060-09-10,276.880829
2060-09-11,274.741547
2060-09-12,255.470108
2060-09-13,174.599976
2060-09-14,193.595169
2060-09-15,201.233948
2060-09-16,162.493896
2060-09-17,211.309250
2060-09-18,275.569550
2060-09-19,276.238922
2060-09-20,282.426208
2060-09-21,281.208008
2060-09-22,275.460724
2060-09-23,257.704712
2060-09-24,259.503448
2060-09-25,208.954712
2060-09-26,238.523514
2060-09-27,230.253769
2060-09-28,227.484680
2060-09-29,258.869446
2060-09-30,220.833450
2060-10-01,266.217377
2060-10-02,272.323669
2060-10-03,271.078491
2060-10-04,263.569122
2060-10-05,234.795898
2060-10-06,229.781464
2060-10-07,228.190186
2060-10-08,225.490860
2060-10-09,227.050171
2060-10-10,224.060944
2060-10-11,215.767990
2060-10-12,217.205048
2060-10-13,212.608643
2060-10-14,211.492157
2060-10-15,202.786484
2060-10-16,193.682388
2060-10-17,203.249619
2060-10-18,178.941772
2060-10-19,168.454376
2060-10-20,200.952072
2060-10-21,207.341827
2060-10-22,200.655060
2060-10-23,200.561752
2060-10-24,198.375610
2060-10-25,197.182083
2060-10-26,192.070969
2060-10-27,193.297348
2060-10-28,192.944733
2060-10-29,192.786957
2060-10-30,190.686523
2060-10-31,189.955338
2060-11-01,146.749481
2060-11-02,157.184219
2060-11-03,171.867752
2060-11-04,170.439651
2060-11-05,132.930756
2060-11-06,175.552032
2060-11-07,186.333908
2060-11-08,188.440659
2060-11-09,183.016006
2060-11-10,139.026428
2060-11-11,110.797554
2060-11-12,140.966614
2060-11-13,102.009308
2060-11-14,97.998680
2060-11-15,152.725174
2060-11-16,46.220165
2060-11-17,131.736008
2060-11-18,146.168213
2060-11-19,130.205338
2060-11-20,150.802734
2060-11-21,152.753891
2060-11-22,157.082886
2060-11-23,156.546432
2060-11-24,152.520691
2060-11-25,140.887100
2060-11-26,149.565948
2060-11-27,153.916306
2060-11-28,155.220749
2060-11-29,154.620132
2060-11-30,154.022659
2060-12-01,144.182083
2060-12-02,151.732895
2060-12-03,90.316193
2060-12-04,53.241306
2060-12-05,48.081764
2060-12-06,45.919201
2060-12-07,151.705841
2060-12-08,151.770981
2060-12-09,88.729256
2060-12-10,43.393726
2060-12-11,152.385086
2060-12-12,150.986313
2060-12-13,148.346558
2060-12-14,148.519409
2060-12-15,149.872131
2060-12-16,150.097519
2060-12-17,150.010345
2060-12-18,149.208908
2060-12-19,147.981308
2060-12-20,146.161545
2060-12-21,127.873146
2060-12-22,146.871262
2060-12-23,146.099197
2060-12-24,146.330658
2060-12-25,142.567627
2060-12-26,132.851715
2060-12-27,142.422363
2060-12-28,138.737564
2060-12-29,137.030548
2060-12-30,140.123596
2060-12-31,139.975388
2061-01-01,135.529831
2061-01-02,127.238914
2061-01-03,136.473633
2061-01-04,140.800781
2061-01-05,140.283615
2061-01-06,138.362137
2061-01-07,40.775784
2061-01-08,99.961823
2061-01-09,145.631638
2061-01-10,140.563797
2061-01-11,143.022141
2061-01-12,146.828094
2061-01-13,143.308899
2061-01-14,142.140564
2061-01-15,140.650238
2061-01-16,146.516907
2061-01-17,153.939362
2061-01-18,154.995163
2061-01-19,160.177353
2061-01-20,104.218285
2061-01-21,44.332176
2061-01-22,132.670044
2061-01-23,153.193054
2061-01-24,152.083374
2061-01-25,110.944336
2061-01-26,124.513000
2061-01-27,150.373886
2061-01-28,144.988083
2061-01-29,136.388824
2061-01-30,137.064529
2061-01-31,128.918182
2061-02-01,104.494148
2061-02-02,147.882233
2061-02-03,112.770378
2061-02-04,179.250595
2061-02-05,176.507553
2061-02-06,165.645554
2061-02-07,153.047668
2061-02-08,122.429794
2061-02-09,117.068153
2061-02-10,165.095413
2061-02-11,175.221573
2061-02-12,154.859070
2061-02-13,151.624939
2061-02-14,143.008087
2061-02-15,167.429031
2061-02-16,141.291214
2061-02-17,98.702362
2061-02-18,128.027115
2061-02-19,189.674683
