#Variables:
#tasmin_BNU-ESM_rcp45(K):Daily Minimum Near-Surface Air Temperature
#tasmax_BNU-ESM_rcp45(K):Daily Maximum Near-Surface Air Temperature
#pr_BNU-ESM_rcp45(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_BNU-ESM_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_tasmax_BNU-ESM_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_pr_BNU-ESM_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_BNU-ESM_rcp45(K),tasmax_BNU-ESM_rcp45(K),pr_BNU-ESM_rcp45(mm)"
""
yyyy-mm-dd,tasmin_BNU-ESM_rcp45(K),tasmax_BNU-ESM_rcp45(K),pr_BNU-ESM_rcp45(mm)
2051-06-23,298.502350,306.535706,6.011626
2051-06-24,298.287109,305.573181,2.958076
2051-06-25,298.284180,305.260803,0.000000
2051-06-26,298.814178,311.014954,0.000000
2051-06-27,300.217651,313.331238,0.000000
2051-06-28,300.880859,313.790466,0.000000
2051-06-29,301.670349,313.389130,0.000000
2051-06-30,300.138977,312.665649,0.000000
2051-07-01,299.964752,309.438171,0.000000
2051-07-02,299.995880,308.730103,0.000000
2051-07-03,299.797821,309.032043,0.000000
2051-07-04,299.880188,309.055023,0.000000
2051-07-05,300.361328,310.176392,0.000000
2051-07-06,300.544556,312.715973,0.000000
2051-07-07,300.950470,314.469696,0.000000
2051-07-08,301.137909,314.207001,0.000000
2051-07-09,301.014252,311.749847,0.000000
2051-07-10,300.993286,309.683807,0.385225
2051-07-11,300.927063,310.051605,1.112298
2051-07-12,301.045807,310.761627,0.921848
2051-07-13,301.223907,310.786804,2.229735
2051-07-14,299.822998,308.308746,2.060666
2051-07-15,300.304901,309.280975,0.659153
2051-07-16,300.510376,309.112274,1.477608
2051-07-17,300.374725,309.261719,0.000000
2051-07-18,300.355255,309.498199,0.741502
2051-07-19,301.050812,308.699829,3.420063
2051-07-20,299.274567,306.156677,28.325874
2051-07-21,298.848694,307.939636,4.862153
2051-07-22,299.638214,309.613037,1.296762
2051-07-23,299.428009,309.514038,0.446027
2051-07-24,297.848724,308.712891,0.484855
2051-07-25,297.767242,307.949524,0.000000
2051-07-26,297.987396,308.888550,0.000000
2051-07-27,298.544281,309.999084,0.000000
2051-07-28,299.160187,311.927307,0.000000
2051-07-29,299.530914,312.797241,0.000000
2051-07-30,299.542847,313.107513,0.000000
2051-07-31,300.284332,312.204285,0.000000
2051-08-01,299.241425,310.966461,0.000000
2051-08-02,297.775024,310.148041,0.000000
2051-08-03,298.922302,309.703400,0.000000
2051-08-04,300.120941,310.769897,0.000000
2051-08-05,300.846313,313.165070,0.000000
2051-08-06,301.228302,314.054840,0.000000
2051-08-07,301.193359,313.529175,2.979186
2051-08-08,300.389832,309.403198,0.584804
2051-08-09,299.936279,307.831421,0.000000
2051-08-10,300.322418,309.041473,0.000000
2051-08-11,300.161438,309.986938,0.000000
2051-08-12,300.641327,310.726013,0.000000
2051-08-13,300.667572,312.442657,0.000000
2051-08-14,300.535095,313.212708,0.000000
2051-08-15,300.386108,312.803986,0.000000
2051-08-16,300.117432,312.282318,0.000000
2051-08-17,300.229950,312.453522,0.000000
2051-08-18,300.622742,313.535126,0.000000
2051-08-19,301.039307,313.461548,0.418854
2051-08-20,300.810425,312.864136,1.039879
2051-08-21,300.253601,310.507843,0.000000
2051-08-22,300.523346,310.996796,0.000000
2051-08-23,300.704651,311.887482,0.000000
2051-08-24,300.447754,314.094482,0.000000
2051-08-25,300.815216,313.979462,0.606120
2051-08-26,300.421661,312.024323,0.000000
2051-08-27,300.589081,311.251953,0.000000
2051-08-28,300.347412,311.229309,0.000000
2051-08-29,299.891785,309.553070,0.000000
2051-08-30,299.869843,309.580811,0.000000
2051-08-31,300.176239,311.986755,0.000000
2051-09-01,300.010315,312.808350,0.000000
2051-09-02,300.007904,313.245514,0.000000
2051-09-03,300.089722,312.890472,0.000000
2051-09-04,299.704712,311.363525,0.000000
2051-09-05,300.151215,311.996582,0.279937
2051-09-06,300.481995,311.014130,0.000000
2051-09-07,300.588348,311.140442,0.440983
2051-09-08,300.350311,310.957581,0.000000
2051-09-09,300.397308,310.172791,0.970084
2051-09-10,300.414490,312.257507,0.000000
2051-09-11,300.346497,312.031647,0.000000
2051-09-12,300.266754,311.271851,0.000000
2051-09-13,299.390594,310.095245,0.000000
2051-09-14,299.350433,309.474945,0.000000
2051-09-15,299.580597,308.657043,0.000000
2051-09-16,299.759460,308.349335,0.000000
2051-09-17,299.343140,307.087799,1.133650
2051-09-18,299.337585,306.431519,8.640738
2051-09-19,298.595093,306.868286,0.000000
2051-09-20,298.961914,308.990448,0.000000
2051-09-21,299.429016,310.144745,0.000000
2051-09-22,299.360168,310.387085,0.000000
2051-09-23,299.347076,309.869080,0.000000
2051-09-24,298.466064,309.465057,0.291439
2051-09-25,298.852722,309.011108,0.000000
2051-09-26,298.279938,308.977234,0.000000
2051-09-27,299.119171,309.822815,0.986419
2051-09-28,296.037659,309.804474,0.000000
2051-09-29,294.455902,303.454590,0.000000
2051-09-30,295.054443,303.734100,0.000000
2051-10-01,292.987915,302.100677,0.000000
2051-10-02,291.275604,304.187500,0.000000
2051-10-03,290.611023,306.724915,0.000000
2051-10-04,290.147278,308.106323,0.000000
2051-10-05,291.089600,307.862091,0.000000
2051-10-06,292.787750,307.993744,0.000000
2051-10-07,296.991333,307.841980,0.000000
2051-10-08,298.125397,307.201080,0.000000
2051-10-09,293.662903,304.073547,0.000000
2051-10-10,293.012909,302.532257,0.000000
2051-10-11,293.891846,304.353516,0.000000
2051-10-12,292.003693,305.863922,0.000000
2051-10-13,294.561584,306.823639,0.000000
2051-10-14,287.869690,300.724609,0.000000
2051-10-15,287.287811,297.183136,0.000000
2051-10-16,285.658936,299.853851,0.000000
2051-10-17,284.170227,300.979034,0.000000
2051-10-18,284.430634,303.128204,0.000000
2051-10-19,286.257507,304.960663,0.000000
2051-10-20,287.105835,304.868927,0.000000
2051-10-21,288.701660,306.603210,0.000000
2051-10-22,291.043243,305.949951,0.000000
2051-10-23,286.359222,298.882172,0.000000
2051-10-24,284.317535,297.678986,0.000000
2051-10-25,287.461945,303.799072,0.000000
2051-10-26,289.221222,303.302124,0.000000
2051-10-27,288.365723,301.458832,0.000000
2051-10-28,289.867950,303.012451,0.000000
2051-10-29,290.526154,303.364044,0.000000
2051-10-30,290.117462,303.454834,0.000000
2051-10-31,289.535156,303.025208,0.000000
2051-11-01,290.681793,304.513336,0.000000
2051-11-02,288.648071,304.771210,0.000000
2051-11-03,288.497498,304.647705,0.000000
2051-11-04,289.642487,304.805786,0.000000
2051-11-05,291.567902,304.883698,0.000000
2051-11-06,292.923615,304.154572,0.000000
2051-11-07,292.125397,303.867157,0.000000
2051-11-08,291.603271,304.402954,0.000000
2051-11-09,292.116974,304.037811,0.000000
2051-11-10,293.549072,303.580231,0.000000
2051-11-11,293.805237,304.481934,0.000000
2051-11-12,293.371155,304.033112,0.000000
2051-11-13,292.871185,304.136383,0.000000
2051-11-14,293.107819,303.791229,2.218153
2051-11-15,292.800964,303.696320,2.318658
2051-11-16,293.468719,304.302063,0.351813
2051-11-17,290.884369,303.250092,3.510339
2051-11-18,279.185242,295.323700,0.456137
2051-11-19,281.451324,298.726105,0.000000
2051-11-20,288.076874,296.137817,0.787766
2051-11-21,278.920837,291.878021,0.316469
2051-11-22,277.026093,283.804718,0.000000
2051-11-23,277.334137,288.652130,0.000000
2051-11-24,281.333618,296.601654,0.000000
2051-11-25,285.945038,303.172241,0.000000
2051-11-26,287.676880,302.661682,0.000000
2051-11-27,286.592072,303.407104,0.000000
2051-11-28,286.735138,299.704956,0.000000
2051-11-29,278.387695,293.830841,0.000000
2051-11-30,279.882874,299.553467,0.000000
2051-12-01,290.039490,300.225464,0.000000
2051-12-02,291.233826,299.653748,0.601045
2051-12-03,292.238770,300.432220,2.619590
2051-12-04,290.483612,299.672272,0.792647
2051-12-05,284.801483,295.424896,0.000000
2051-12-06,280.326019,295.478882,0.000000
2051-12-07,285.868805,301.333649,0.000000
2051-12-08,287.731537,300.158966,0.000000
2051-12-09,286.142700,301.997772,0.000000
2051-12-10,288.060028,303.121857,0.000000
2051-12-11,287.179077,301.562073,0.284705
2051-12-12,284.003693,295.257385,0.000000
2051-12-13,283.527863,293.355164,0.000000
2051-12-14,276.117096,290.187378,0.000000
2051-12-15,281.299805,298.279480,0.000000
2051-12-16,287.063934,302.257812,0.000000
2051-12-17,287.065369,299.340027,0.667343
2051-12-18,276.703522,294.618500,0.000000
2051-12-19,271.820587,287.112305,1.249390
2051-12-20,275.114044,292.125214,0.000000
2051-12-21,278.560913,297.096802,0.000000
2051-12-22,280.773773,301.207886,0.000000
2051-12-23,282.394836,302.096619,0.000000
2051-12-24,284.719482,302.379913,0.000000
2051-12-25,284.953583,301.225800,0.000000
2051-12-26,286.394928,299.023682,0.000000
2051-12-27,287.744263,299.389221,0.000000
2051-12-28,288.378906,299.322296,0.000000
2051-12-29,286.705536,299.746185,0.000000
2051-12-30,286.492676,301.210754,0.000000
2051-12-31,287.017792,301.907593,0.000000
2052-01-01,282.040222,302.558197,0.000000
2052-01-02,276.725739,286.808868,0.000000
2052-01-03,277.631012,290.839539,0.000000
2052-01-04,282.835175,295.611237,0.000000
2052-01-05,285.232483,301.819794,0.843434
2052-01-06,286.457886,303.869446,0.000000
2052-01-07,286.038849,305.074341,0.000000
2052-01-08,288.625488,305.087128,0.000000
2052-01-09,289.199371,305.701111,0.000000
2052-01-10,289.765686,304.374512,3.225825
2052-01-11,287.843262,299.656494,0.635167
2052-01-12,289.273254,298.326569,5.688136
2052-01-13,271.387604,293.656708,2.601349
2052-01-14,273.339233,285.325500,0.000000
2052-01-15,279.274658,285.248749,0.000000
2052-01-16,281.522766,291.673065,0.704297
2052-01-17,283.972931,291.934753,22.932775
2052-01-18,278.826782,287.354004,0.383398
2052-01-19,278.295624,291.010773,0.000000
2052-01-20,284.213715,296.471832,0.000000
2052-01-21,286.592041,294.319885,0.694717
2052-01-22,287.489960,298.065277,0.922425
2052-01-23,283.042969,296.579620,0.822078
2052-01-24,278.940094,289.411865,0.000000
2052-01-25,279.339142,294.082062,0.000000
2052-01-26,281.722778,296.637360,0.000000
2052-01-27,284.770966,300.916595,0.000000
2052-01-28,272.791351,299.726318,2.086723
2052-01-29,269.566376,281.968903,0.000000
2052-01-30,273.814697,283.814392,0.000000
2052-01-31,273.326172,285.067963,0.000000
2052-02-01,280.764923,287.163879,4.992591
2052-02-02,284.636627,292.539886,2.616408
2052-02-03,284.969269,292.482697,0.000000
2052-02-04,279.818146,293.041077,0.000000
2052-02-05,281.312225,297.307251,0.000000
2052-02-06,288.742371,300.156403,0.000000
2052-02-07,289.425018,299.768036,1.210233
2052-02-08,275.490814,292.665161,0.000000
2052-02-09,281.469299,298.224731,0.000000
2052-02-10,285.254669,301.738800,0.000000
2052-02-11,289.610382,302.579407,0.000000
2052-02-12,275.217255,301.218903,0.000000
2052-02-13,275.716095,281.259674,0.334255
2052-02-14,281.509644,288.550903,6.109061
2052-02-15,282.588440,289.218994,4.970083
2052-02-16,280.372406,286.061188,0.000000
2052-02-17,280.838745,286.490906,0.000000
2052-02-18,283.029633,291.342163,0.000000
2052-02-19,288.502991,299.209991,0.000000
2052-02-20,288.901825,298.154144,0.000000
2052-02-21,283.928864,295.406067,0.000000
2052-02-22,288.236877,295.663116,0.503052
2052-02-23,292.110046,299.691528,0.000000
2052-02-24,291.712708,301.144257,1.588953
2052-02-25,290.175598,300.342834,0.000000
2052-02-26,290.254791,301.434113,0.000000
2052-02-27,289.976379,304.364044,0.000000
2052-02-28,288.646210,303.717377,0.000000
2052-02-29,288.004700,302.100525,0.000000
2052-03-01,287.363159,300.483673,0.000000
2052-03-02,290.211853,300.351288,0.000000
2052-03-03,292.601318,301.651672,0.000000
2052-03-04,291.276733,301.962036,0.000000
2052-03-05,287.865845,301.654205,0.000000
2052-03-06,283.619110,294.828094,0.000000
2052-03-07,288.577271,301.605957,0.000000
2052-03-08,290.528870,302.820221,0.000000
2052-03-09,292.472656,301.911835,0.000000
2052-03-10,290.730530,299.914948,0.000000
2052-03-11,292.042114,305.013123,0.000000
2052-03-12,293.394470,305.045776,0.000000
2052-03-13,288.154510,300.536774,0.000000
2052-03-14,292.950226,305.597443,0.000000
2052-03-15,294.820343,305.209015,0.000000
2052-03-16,291.558655,304.004822,0.000000
2052-03-17,291.688446,301.776825,0.000000
2052-03-18,288.104431,295.855682,0.000000
2052-03-19,288.148071,300.885101,0.000000
2052-03-20,291.205353,305.458557,0.000000
2052-03-21,293.443512,305.580597,0.000000
2052-03-22,294.073395,305.624725,0.000000
2052-03-23,293.843750,306.185822,0.000000
2052-03-24,295.253510,305.748932,0.000000
2052-03-25,292.992035,304.610626,0.000000
2052-03-26,292.622864,302.900818,0.000000
2052-03-27,292.753387,304.625061,0.000000
2052-03-28,294.620117,305.101593,0.000000
2052-03-29,292.629028,305.078888,0.000000
2052-03-30,293.188538,305.692810,0.000000
2052-03-31,294.711609,305.868347,0.000000
2052-04-01,296.298828,308.807220,0.000000
2052-04-02,297.891327,308.775909,0.000000
2052-04-03,295.438019,306.878418,0.000000
2052-04-04,293.463715,304.575592,0.000000
2052-04-05,291.767120,301.602081,0.000000
2052-04-06,294.396545,300.908081,0.483359
2052-04-07,294.377991,301.875397,0.000000
2052-04-08,292.222198,301.028870,0.000000
2052-04-09,290.363159,297.172943,0.000000
2052-04-10,291.594849,305.804932,0.000000
2052-04-11,294.778107,305.734344,0.000000
2052-04-12,296.045898,304.997589,2.216932
2052-04-13,295.255615,304.934967,8.682061
2052-04-14,293.482086,304.831543,0.000000
2052-04-15,294.182861,308.724854,0.000000
2052-04-16,297.082336,312.898010,0.000000
2052-04-17,298.952240,312.895477,0.000000
2052-04-18,299.596161,312.859100,0.000000
2052-04-19,299.720642,311.917572,0.000000
2052-04-20,295.449860,304.945923,0.000000
2052-04-21,292.867859,296.676178,65.392441
2052-04-22,293.206512,294.776154,105.206505
2052-04-23,295.800995,297.278839,21.600906
2052-04-24,294.414795,298.006775,19.170074
2052-04-25,295.160431,299.290131,0.000000
2052-04-26,293.908112,299.392639,31.193342
2052-04-27,294.835419,301.142426,18.690374
2052-04-28,294.994141,298.774780,0.767189
2052-04-29,293.576691,298.213440,0.000000
2052-04-30,292.534882,297.163818,0.000000
2052-05-01,291.625671,298.376129,0.000000
2052-05-02,291.956879,302.026154,0.000000
2052-05-03,293.088928,302.555634,0.000000
2052-05-04,294.202087,306.319611,0.000000
2052-05-05,296.209015,308.749634,0.000000
2052-05-06,296.518524,308.503143,14.972331
2052-05-07,290.577484,302.371307,51.427929
2052-05-08,286.564087,291.898438,4.722279
2052-05-09,288.663208,294.988983,0.000000
2052-05-10,289.235779,296.306824,0.000000
2052-05-11,291.722198,300.276794,0.428438
2052-05-12,294.052856,300.355957,0.000000
2052-05-13,292.004883,298.104187,0.505832
2052-05-14,290.906891,301.750793,0.000000
2052-05-15,294.229553,305.143372,0.000000
2052-05-16,294.571198,306.366180,0.000000
2052-05-17,295.855408,307.669983,0.000000
2052-05-18,296.588135,306.867249,0.000000
2052-05-19,296.755310,305.889771,0.000000
2052-05-20,296.722290,304.469086,0.000000
2052-05-21,296.665161,305.453003,0.000000
2052-05-22,298.678650,308.973389,0.000000
2052-05-23,299.790649,310.633209,0.000000
2052-05-24,299.630951,310.637482,0.000000
2052-05-25,299.440399,307.390930,0.000000
2052-05-26,298.598267,310.023499,0.000000
2052-05-27,299.614685,311.732452,0.000000
2052-05-28,301.040405,311.797699,0.000000
2052-05-29,303.046204,311.407806,0.000000
2052-05-30,303.739838,311.850708,0.000000
2052-05-31,301.359863,312.505615,0.000000
2052-06-01,301.028992,310.485291,0.000000
2052-06-02,299.444489,305.432312,8.318676
2052-06-03,300.167816,310.342255,0.000000
2052-06-04,300.701813,313.174713,0.307902
2052-06-05,302.484344,313.687195,0.000000
2052-06-06,301.953033,309.365265,8.323254
2052-06-07,299.874725,307.662476,5.761762
2052-06-08,300.537628,309.156403,0.516126
2052-06-09,300.331665,311.946136,0.000000
2052-06-10,302.109741,313.553528,0.000000
2052-06-11,303.283905,315.010590,0.000000
2052-06-12,303.188843,315.059113,0.000000
2052-06-13,304.065460,313.637665,0.866073
2052-06-14,301.490784,310.559448,0.000000
2052-06-15,299.109406,306.162750,1.088538
2052-06-16,298.255554,304.337128,1.209679
2052-06-17,298.481262,303.302673,5.842054
2052-06-18,297.880554,301.353027,5.886682
2052-06-19,297.977936,301.007385,5.682002
2052-06-20,297.121246,297.133423,21.005156
2052-06-21,297.055786,297.622833,8.111246
2052-06-22,297.354828,304.336151,0.000000
2052-06-23,297.926636,305.492920,0.000000
2052-06-24,298.358429,305.998566,0.000000
2052-06-25,299.158112,307.890106,0.000000
2052-06-26,299.544678,309.417084,0.000000
2052-06-27,300.901154,309.794647,0.000000
2052-06-28,301.497589,311.110413,0.000000
2052-06-29,301.907013,312.529480,0.000000
2052-06-30,300.786865,312.879578,0.000000
2052-07-01,300.848724,313.116364,0.000000
2052-07-02,300.109833,311.943054,0.000000
2052-07-03,300.339935,310.693878,0.000000
2052-07-04,300.619934,312.096954,0.000000
2052-07-05,300.928314,313.185699,0.000000
2052-07-06,301.097626,314.024628,0.000000
2052-07-07,301.532471,314.516846,0.000000
2052-07-08,301.447845,313.859009,0.000000
2052-07-09,301.549103,312.896332,0.000000
2052-07-10,301.237488,311.978180,0.000000
2052-07-11,301.129791,310.700256,0.000000
2052-07-12,300.946625,310.565979,0.000000
2052-07-13,301.196960,312.200439,0.000000
2052-07-14,301.116455,313.057861,0.000000
2052-07-15,300.740509,313.316498,0.000000
2052-07-16,300.065277,310.624878,0.000000
2052-07-17,300.427948,308.837952,0.000000
2052-07-18,300.589539,309.687531,0.000000
2052-07-19,300.318634,309.859497,0.000000
2052-07-20,300.050079,309.873260,0.000000
2052-07-21,300.529572,310.015350,0.000000
2052-07-22,300.544434,310.300018,0.000000
2052-07-23,300.542419,311.211700,0.000000
2052-07-24,300.874329,312.802216,0.000000
2052-07-25,301.126953,313.676178,0.000000
2052-07-26,301.065186,313.345856,0.000000
2052-07-27,300.609955,313.131927,0.000000
2052-07-28,300.666840,313.121979,0.000000
2052-07-29,300.681061,312.728699,0.000000
2052-07-30,300.294128,310.471771,0.000000
2052-07-31,300.920013,309.707611,0.000000
2052-08-01,300.598816,311.942688,0.000000
2052-08-02,300.700439,312.474976,0.000000
2052-08-03,300.555084,311.842773,0.379368
2052-08-04,300.562317,311.415253,0.000000
2052-08-05,300.874390,313.533722,0.000000
2052-08-06,301.262451,313.212097,0.000000
2052-08-07,300.872101,312.962677,0.000000
2052-08-08,300.691895,309.991058,0.000000
2052-08-09,300.772217,312.433289,0.000000
2052-08-10,300.949982,311.915863,0.765313
2052-08-11,300.672424,310.674622,0.495684
2052-08-12,300.713379,310.514526,0.285369
2052-08-13,300.546997,310.514130,0.000000
2052-08-14,300.327393,311.010010,0.000000
2052-08-15,300.218414,311.167358,0.000000
2052-08-16,300.533508,311.109833,0.000000
2052-08-17,300.108215,311.107819,0.000000
2052-08-18,300.173462,309.795135,0.000000
2052-08-19,300.106079,309.611359,0.578585
2052-08-20,299.949036,309.876587,0.000000
2052-08-21,300.062134,309.502747,0.475064
2052-08-22,299.910675,309.331970,0.607517
2052-08-23,300.107788,309.461151,0.000000
2052-08-24,300.099884,310.255524,0.000000
2052-08-25,300.105072,310.996460,0.000000
2052-08-26,300.245300,312.333618,0.000000
2052-08-27,300.589264,311.991119,0.000000
2052-08-28,300.379974,311.114746,0.000000
2052-08-29,300.142365,310.082764,0.872374
2052-08-30,299.862549,308.883057,0.535136
2052-08-31,299.721344,309.490631,0.562142
2052-09-01,299.856201,310.319916,0.000000
2052-09-02,300.279694,310.179810,0.000000
2052-09-03,300.157135,310.365204,0.628104
2052-09-04,301.627014,310.826752,1.305903
2052-09-05,301.096039,308.766266,0.000000
2052-09-06,301.442139,309.342560,1.314386
2052-09-07,300.647949,310.062042,15.005063
2052-09-08,300.043793,306.650635,18.400763
2052-09-09,299.549805,306.214294,1.021996
2052-09-10,299.398193,307.209503,0.000000
2052-09-11,300.153992,308.961182,0.000000
2052-09-12,300.283569,309.185577,0.786618
2052-09-13,299.689972,309.998749,0.000000
2052-09-14,299.723846,311.227264,0.000000
2052-09-15,300.192352,311.502350,0.000000
2052-09-16,300.061432,311.463745,0.000000
2052-09-17,300.116516,313.338104,0.000000
2052-09-18,300.019836,312.861450,0.000000
2052-09-19,299.877869,311.152588,0.000000
2052-09-20,299.592133,309.906616,0.000000
2052-09-21,299.406982,309.477081,0.000000
2052-09-22,299.677734,309.299591,0.000000
2052-09-23,299.401855,309.197937,0.000000
2052-09-24,299.191711,308.358765,0.282871
2052-09-25,299.192657,307.538971,0.000000
2052-09-26,299.264893,309.894165,0.000000
2052-09-27,299.896393,310.714111,0.000000
2052-09-28,299.801178,311.007538,3.278352
2052-09-29,299.147919,307.859985,27.427317
2052-09-30,293.082947,300.528351,9.658222
2052-10-01,296.105042,302.798737,0.000000
2052-10-02,296.208588,303.784149,0.000000
2052-10-03,296.742157,302.124695,6.473569
2052-10-04,296.914215,304.319000,12.990136
2052-10-05,295.828094,305.471375,0.000000
2052-10-06,296.796967,307.351440,0.000000
2052-10-07,298.249329,307.364716,0.000000
2052-10-08,298.110809,306.017975,0.740723
2052-10-09,291.875824,303.806641,0.362811
2052-10-10,289.111511,301.171448,0.000000
2052-10-11,290.212219,301.493500,0.000000
2052-10-12,290.081451,301.807739,0.000000
2052-10-13,291.783356,304.053833,0.000000
2052-10-14,293.748077,305.475952,0.000000
2052-10-15,294.976013,307.235870,0.000000
2052-10-16,296.296875,308.613434,0.000000
2052-10-17,297.722076,310.352417,0.000000
2052-10-18,298.378265,309.457733,0.000000
2052-10-19,298.589081,310.739990,0.000000
2052-10-20,298.723663,309.858032,0.000000
2052-10-21,297.894043,308.193390,0.000000
2052-10-22,297.790131,307.697327,1.183863
2052-10-23,297.226898,307.652313,0.329607
2052-10-24,298.135040,308.156647,3.001637
2052-10-25,296.986847,306.881683,0.000000
2052-10-26,296.917175,308.280701,0.000000
2052-10-27,296.450439,308.557739,0.871792
2052-10-28,295.931519,308.530487,0.394537
2052-10-29,296.044708,308.472595,0.871188
2052-10-30,291.727722,302.532440,0.590898
2052-10-31,292.704529,299.727997,0.000000
2052-11-01,294.133118,304.461670,0.000000
2052-11-02,294.582825,305.769318,0.000000
2052-11-03,294.931732,304.682068,0.000000
2052-11-04,295.131104,305.652435,0.000000
2052-11-05,296.318542,305.027679,0.000000
2052-11-06,294.197296,304.681885,0.000000
2052-11-07,296.288422,305.545135,0.000000
2052-11-08,294.043365,305.992371,0.000000
2052-11-09,278.984314,304.474518,1.966636
2052-11-10,279.596313,289.028931,0.000000
2052-11-11,286.786987,301.660614,0.000000
2052-11-12,292.787994,304.557220,0.000000
2052-11-13,293.329834,304.401306,5.838685
2052-11-14,285.990356,299.364105,0.000000
2052-11-15,290.279083,304.396484,0.000000
2052-11-16,285.610779,303.587585,0.000000
2052-11-17,282.587860,291.740326,0.000000
2052-11-18,288.904266,302.532684,0.000000
2052-11-19,293.585632,302.536682,5.904498
2052-11-20,280.323730,294.961823,4.129637
2052-11-21,279.026703,288.283081,0.000000
2052-11-22,279.351166,290.287811,0.000000
2052-11-23,282.357544,295.223419,0.000000
2052-11-24,282.943970,294.322205,0.000000
2052-11-25,284.802887,297.485321,0.000000
2052-11-26,287.607788,301.786743,0.000000
2052-11-27,289.140015,303.151855,0.000000
2052-11-28,290.774323,303.031647,0.000000
2052-11-29,291.874115,302.589294,4.647672
2052-11-30,280.184052,297.730652,0.718471
2052-12-01,280.321442,292.632996,0.000000
2052-12-02,283.263672,292.416595,0.000000
2052-12-03,275.550598,290.464325,7.133212
2052-12-04,274.019348,280.773071,0.600771
2052-12-05,274.617645,281.071045,0.000000
2052-12-06,276.331085,289.051636,0.000000
2052-12-07,278.582397,289.707611,0.000000
2052-12-08,277.508240,289.239471,0.000000
2052-12-09,279.687439,296.407776,0.000000
2052-12-10,281.488617,295.201019,12.979632
2052-12-11,277.762054,287.206116,7.003223
2052-12-12,278.389191,287.754333,0.000000
2052-12-13,279.275269,289.469055,0.000000
2052-12-14,275.685486,287.276337,0.000000
2052-12-15,272.312683,281.069763,0.000000
2052-12-16,273.456665,285.216522,0.000000
2052-12-17,276.927826,287.846191,0.000000
2052-12-18,282.598022,291.994965,0.000000
2052-12-19,285.161072,293.437653,0.000000
2052-12-20,284.102112,292.645050,0.905884
2052-12-21,275.372498,286.759277,0.000000
2052-12-22,277.046265,290.307861,0.000000
2052-12-23,278.753937,290.164398,0.000000
2052-12-24,279.615356,292.069733,0.000000
2052-12-25,281.321198,291.013367,0.000000
2052-12-26,277.562408,289.120605,0.000000
2052-12-27,280.602417,292.654633,0.000000
2052-12-28,280.652252,292.992340,0.000000
2052-12-29,280.290253,292.495697,0.000000
2052-12-30,280.395142,293.393616,0.000000
2052-12-31,281.125549,293.056763,0.000000
2053-01-01,279.253632,292.479523,0.000000
2053-01-02,280.932007,291.063965,0.000000
2053-01-03,278.614899,289.551727,0.000000
2053-01-04,277.203644,287.349518,0.000000
2053-01-05,278.209534,290.954773,0.000000
2053-01-06,279.988586,296.581268,0.000000
2053-01-07,281.328613,296.432526,0.000000
2053-01-08,287.562836,299.665619,0.000000
2053-01-09,288.941589,298.458252,1.577103
2053-01-10,288.949188,296.655853,2.894144
2053-01-11,289.189758,294.357056,0.000000
2053-01-12,288.022491,292.233154,4.592635
2053-01-13,283.526398,292.064758,7.311814
2053-01-14,288.107086,296.278656,0.630584
2053-01-15,267.145996,291.939209,0.599058
2053-01-16,273.020233,289.311340,0.000000
2053-01-17,279.033386,289.526550,0.000000
2053-01-18,273.471436,282.852020,0.000000
2053-01-19,277.183929,291.710999,0.000000
2053-01-20,280.600769,296.494934,0.000000
2053-01-21,283.727814,298.571838,0.000000
2053-01-22,279.920563,296.710907,0.000000
2053-01-23,277.501648,285.087677,1.744115
2053-01-24,282.526459,293.675323,2.937053
2053-01-25,273.006226,289.526886,0.000000
2053-01-26,274.135406,284.200684,0.000000
2053-01-27,277.207153,290.530548,0.000000
2053-01-28,274.882904,287.438538,0.000000
2053-01-29,273.827057,284.354858,0.000000
2053-01-30,275.632233,288.742035,0.000000
2053-01-31,279.931427,292.890625,0.000000
2053-02-01,287.247192,298.180786,0.000000
2053-02-02,289.326324,299.110382,0.647315
2053-02-03,288.869049,297.920166,0.000000
2053-02-04,287.541809,292.757294,0.000000
2053-02-05,285.335297,291.966187,0.000000
2053-02-06,286.364410,297.160889,0.000000
2053-02-07,289.111206,301.333130,0.600846
2053-02-08,269.187775,299.133728,6.570693
2053-02-09,263.237000,274.274078,3.673944
2053-02-10,268.385101,281.874664,0.962954
2053-02-11,280.384369,294.188904,0.000000
2053-02-12,282.915314,296.138489,0.000000
2053-02-13,282.916077,293.918304,0.000000
2053-02-14,277.043152,288.939270,0.000000
2053-02-15,275.974548,278.700928,9.542375
2053-02-16,278.737335,288.064301,4.229014
2053-02-17,285.656189,289.914612,2.469521
2053-02-18,280.345276,290.228394,0.000000
2053-02-19,285.372345,295.670868,0.000000
2053-02-20,288.863739,299.732605,0.000000
2053-02-21,291.147919,299.725586,0.510820
2053-02-22,291.436188,299.112030,1.241902
2053-02-23,288.900055,297.906311,0.535679
2053-02-24,281.566864,291.795898,0.917896
