#Variables:
#tasmin_IPSL-CM5B-LR_rcp85(K):Daily Minimum Near-Surface Air Temperature
#tasmax_IPSL-CM5B-LR_rcp85(K):Daily Maximum Near-Surface Air Temperature
#pr_IPSL-CM5B-LR_rcp85(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_IPSL-CM5B-LR_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_tasmax_IPSL-CM5B-LR_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_pr_IPSL-CM5B-LR_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_IPSL-CM5B-LR_rcp85(K),tasmax_IPSL-CM5B-LR_rcp85(K),pr_IPSL-CM5B-LR_rcp85(mm)"
""
yyyy-mm-dd,tasmin_IPSL-CM5B-LR_rcp85(K),tasmax_IPSL-CM5B-LR_rcp85(K),pr_IPSL-CM5B-LR_rcp85(mm)
2062-02-03,277.793091,297.159210,0.000000
2062-02-04,279.149261,297.720551,0.000000
2062-02-05,281.107819,295.440338,0.000000
2062-02-06,285.660370,294.508148,2.816078
2062-02-07,290.192841,299.140533,4.314016
2062-02-08,284.687866,299.237579,4.737706
2062-02-09,278.260345,291.727478,1.454310
2062-02-10,271.652435,285.936279,0.000000
2062-02-11,272.158112,290.910614,0.000000
2062-02-12,276.370331,299.058990,0.000000
2062-02-13,285.198181,298.952820,0.927650
2062-02-14,286.793396,297.920166,0.972270
2062-02-15,281.411133,292.412262,1.082433
2062-02-16,272.054565,286.716003,0.000000
2062-02-17,274.993256,285.259644,0.000000
2062-02-18,277.047699,292.011658,0.000000
2062-02-19,280.733795,294.103516,3.671338
2062-02-20,283.343628,295.369720,7.434857
2062-02-21,273.597290,287.932281,4.292499
2062-02-22,276.011108,293.687195,1.506484
2062-02-23,277.454651,296.858063,0.000000
2062-02-24,285.864166,297.609650,0.613175
2062-02-25,286.396027,296.493195,4.147264
2062-02-26,280.450439,292.034515,0.000000
2062-02-27,274.442780,289.213135,0.000000
2062-02-28,276.362091,293.728607,0.000000
2062-03-01,277.474640,295.368042,0.000000
2062-03-02,280.920929,298.102997,0.000000
2062-03-03,285.321106,299.355286,0.000000
2062-03-04,284.638031,300.644562,0.309758
2062-03-05,283.119385,299.528015,0.000000
2062-03-06,283.486969,295.493347,0.000000
2062-03-07,283.897217,293.197662,0.000000
2062-03-08,283.982666,294.397614,0.000000
2062-03-09,283.295929,294.043915,2.602671
2062-03-10,283.320923,296.470154,0.630862
2062-03-11,286.636505,296.634186,3.839678
2062-03-12,288.025269,298.895813,31.362778
2062-03-13,283.233368,290.845520,9.019274
2062-03-14,273.136139,290.818512,0.000000
2062-03-15,278.550110,293.403137,0.000000
2062-03-16,283.538727,294.428070,5.090867
2062-03-17,283.263031,298.181641,3.266983
2062-03-18,280.537384,299.973602,0.550493
2062-03-19,280.473785,298.805847,0.000000
2062-03-20,280.564117,297.910339,0.000000
2062-03-21,284.482025,297.773407,0.000000
2062-03-22,288.460052,297.119049,0.826965
2062-03-23,291.226685,299.855011,5.732154
2062-03-24,292.607544,302.973938,16.329634
2062-03-25,285.923737,299.945984,4.849758
2062-03-26,285.227478,297.557617,5.749742
2062-03-27,288.769958,296.294250,7.198758
2062-03-28,281.368500,287.903992,1.722937
2062-03-29,280.226898,289.456879,0.000000
2062-03-30,279.617188,294.331543,0.000000
2062-03-31,280.912201,300.543732,0.000000
2062-04-01,283.803925,303.118896,0.000000
2062-04-02,284.911804,302.140717,0.000000
2062-04-03,286.570099,302.651001,0.000000
2062-04-04,286.258575,302.608398,0.000000
2062-04-05,284.307617,300.860382,0.000000
2062-04-06,286.307251,301.158630,0.000000
2062-04-07,288.229797,303.070038,0.000000
2062-04-08,290.088715,306.823669,0.000000
2062-04-09,292.194397,308.529633,0.000000
2062-04-10,291.877533,307.572845,0.000000
2062-04-11,291.853638,305.369934,0.000000
2062-04-12,291.852997,303.561218,0.000000
2062-04-13,293.570587,303.244568,16.314421
2062-04-14,291.663239,304.355591,1.695570
2062-04-15,285.101471,305.215881,0.000000
2062-04-16,287.440948,304.681915,0.000000
2062-04-17,289.115631,303.081329,0.000000
2062-04-18,290.218933,303.153931,0.000000
2062-04-19,289.633972,299.488525,4.219077
2062-04-20,282.519470,289.411835,0.000000
2062-04-21,283.480591,296.815643,0.000000
2062-04-22,286.990112,298.190521,0.000000
2062-04-23,287.513428,298.219482,0.000000
2062-04-24,291.806671,302.883179,0.000000
2062-04-25,292.916321,307.003815,0.000000
2062-04-26,292.446838,306.232330,0.000000
2062-04-27,292.024261,308.234375,0.000000
2062-04-28,294.884399,308.649628,0.000000
2062-04-29,295.863251,307.147736,0.000000
2062-04-30,296.691772,307.008148,8.639705
2062-05-01,296.649445,301.252625,20.071526
2062-05-02,296.214020,304.469849,0.888740
2062-05-03,292.757629,303.506561,0.422274
2062-05-04,292.684570,303.371521,0.667011
2062-05-05,292.501709,300.829803,0.000000
2062-05-06,289.472595,298.348175,0.000000
2062-05-07,290.824677,300.404663,0.000000
2062-05-08,294.211609,305.689026,1.848596
2062-05-09,294.539917,304.110107,0.845763
2062-05-10,294.152679,306.363831,0.000000
2062-05-11,297.074249,308.328857,0.939407
2062-05-12,294.328552,308.148773,0.000000
2062-05-13,294.259308,306.713165,0.000000
2062-05-14,296.286163,311.619385,0.000000
2062-05-15,296.164398,312.043274,0.000000
2062-05-16,296.210205,310.529785,0.000000
2062-05-17,296.074860,309.725800,0.000000
2062-05-18,297.771301,309.960052,0.000000
2062-05-19,297.658722,310.152802,0.000000
2062-05-20,297.985199,308.009735,1.163313
2062-05-21,296.293854,306.511414,0.481924
2062-05-22,295.208038,307.480927,0.000000
2062-05-23,296.516876,305.460236,0.000000
2062-05-24,296.453583,306.672272,0.000000
2062-05-25,296.669556,308.311432,0.000000
2062-05-26,298.110626,309.427460,0.000000
2062-05-27,298.277435,308.440125,5.708319
2062-05-28,295.547546,309.425507,1.431552
2062-05-29,295.658936,310.598419,0.000000
2062-05-30,296.595001,311.537811,0.000000
2062-05-31,297.717529,312.813232,0.000000
2062-06-01,299.301117,312.876312,0.000000
2062-06-02,299.620026,309.769440,2.050510
2062-06-03,296.548065,305.274017,0.593896
2062-06-04,298.150757,307.198517,21.657379
2062-06-05,295.940369,309.481628,0.000000
2062-06-06,296.115997,310.421356,0.000000
2062-06-07,296.741974,310.059082,1.528265
2062-06-08,298.054138,310.303680,6.819275
2062-06-09,296.276154,309.169678,1.446164
2062-06-10,296.721954,309.115204,1.012764
2062-06-11,297.135284,311.846497,0.000000
2062-06-12,297.727112,311.851288,0.000000
2062-06-13,297.888092,311.832428,0.000000
2062-06-14,298.445343,314.280151,0.697936
2062-06-15,298.111023,311.951324,0.000000
2062-06-16,299.459869,313.467682,2.123569
2062-06-17,300.170929,314.090424,0.000000
2062-06-18,301.243988,313.853607,1.071410
2062-06-19,300.762146,312.478210,9.003501
2062-06-20,299.012634,309.722839,5.938098
2062-06-21,299.162384,310.663361,2.074412
2062-06-22,298.950562,311.754333,0.392281
2062-06-23,300.485443,314.162140,0.359538
2062-06-24,299.274780,314.251526,1.416045
2062-06-25,299.286591,313.834503,0.299340
2062-06-26,299.716919,311.410461,5.745717
2062-06-27,299.470612,310.376862,24.136013
2062-06-28,299.270874,309.594421,7.717157
2062-06-29,298.702637,311.115509,0.362711
2062-06-30,299.143829,313.910522,0.000000
2062-07-01,299.612091,314.104156,0.000000
2062-07-02,299.923676,312.399994,0.000000
2062-07-03,299.595795,311.714691,0.000000
2062-07-04,299.903076,313.565399,0.000000
2062-07-05,300.641571,314.189545,0.000000
2062-07-06,300.738312,314.721436,0.000000
2062-07-07,301.082550,315.146271,0.000000
2062-07-08,300.584351,314.652496,0.000000
2062-07-09,300.742615,313.795929,0.000000
2062-07-10,301.424316,313.799377,0.289202
2062-07-11,301.478241,313.746216,0.000000
2062-07-12,301.480835,313.722656,0.000000
2062-07-13,300.711334,311.745392,0.309567
2062-07-14,299.172760,309.462219,0.293934
2062-07-15,298.907104,310.874481,0.301078
2062-07-16,298.626526,309.270844,0.000000
2062-07-17,299.168793,306.618073,0.285413
2062-07-18,298.988556,307.575012,0.285522
2062-07-19,298.345428,309.704620,0.000000
2062-07-20,298.719269,311.282806,0.000000
2062-07-21,299.311737,311.955078,0.000000
2062-07-22,299.518005,312.559418,0.000000
2062-07-23,300.054810,313.005920,0.000000
2062-07-24,300.418518,313.231934,0.000000
2062-07-25,300.756836,313.178009,0.000000
2062-07-26,300.926208,313.246887,0.823459
2062-07-27,301.157867,313.630707,0.322870
2062-07-28,301.260223,314.433380,0.000000
2062-07-29,301.551788,314.416931,0.000000
2062-07-30,301.886810,313.289459,0.651998
2062-07-31,300.299805,310.582001,0.000000
2062-08-01,299.829071,310.832977,0.000000
2062-08-02,299.377014,311.214447,0.000000
2062-08-03,299.440735,311.702057,0.000000
2062-08-04,299.300385,312.276978,0.000000
2062-08-05,299.811066,312.888397,0.000000
2062-08-06,300.484711,313.822052,0.000000
2062-08-07,300.761932,313.983459,0.000000
2062-08-08,301.031769,314.122040,0.000000
2062-08-09,301.172607,314.719879,0.000000
2062-08-10,302.118256,314.970062,0.000000
2062-08-11,304.276794,314.845001,0.000000
2062-08-12,302.733582,314.583679,0.000000
2062-08-13,301.073608,312.236816,0.000000
2062-08-14,300.058716,311.059265,1.098312
2062-08-15,299.342072,309.890930,0.771640
2062-08-16,299.397156,311.141083,0.000000
2062-08-17,299.376007,311.801147,0.000000
2062-08-18,300.627228,312.572357,0.000000
2062-08-19,300.525482,313.203339,0.000000
2062-08-20,300.736542,313.905579,1.560732
2062-08-21,300.568207,313.796783,2.696182
2062-08-22,300.664276,312.248596,0.548918
2062-08-23,300.819183,312.863678,0.000000
2062-08-24,300.394135,313.906097,0.000000
2062-08-25,300.129852,314.452911,0.000000
2062-08-26,300.131226,314.159119,0.000000
2062-08-27,300.421875,314.585876,0.000000
2062-08-28,300.077393,314.017517,0.000000
2062-08-29,298.046906,311.174622,0.384241
2062-08-30,298.292908,311.121918,0.394872
2062-08-31,298.501373,310.758362,1.948525
2062-09-01,298.986847,309.980652,6.786365
2062-09-02,300.209900,311.306183,9.754692
2062-09-03,299.219391,312.372498,0.000000
2062-09-04,298.627350,313.550934,0.000000
2062-09-05,298.654907,313.106934,0.000000
2062-09-06,298.441833,312.435486,0.000000
2062-09-07,298.625854,311.442352,0.000000
2062-09-08,299.090179,311.122345,0.000000
2062-09-09,298.650024,311.197235,0.000000
2062-09-10,298.557404,310.821259,0.000000
2062-09-11,298.551270,310.932434,0.000000
2062-09-12,298.661957,310.829254,0.000000
2062-09-13,296.542572,308.319366,1.768407
2062-09-14,296.856354,306.394440,8.834013
2062-09-15,297.922791,307.587646,35.099754
2062-09-16,297.384613,305.566010,17.747189
2062-09-17,295.370270,304.504181,75.931046
2062-09-18,295.612946,302.049713,52.889595
2062-09-19,292.651306,304.094147,2.030716
2062-09-20,291.869537,305.347900,0.000000
2062-09-21,293.046570,306.866547,0.000000
2062-09-22,292.808655,308.460236,0.000000
2062-09-23,296.858826,310.898346,0.000000
2062-09-24,298.259033,313.683685,0.000000
2062-09-25,298.298798,311.767761,1.086820
2062-09-26,298.164032,310.029266,3.502744
2062-09-27,298.403564,308.429779,1.811845
2062-09-28,298.628784,308.770386,0.303563
2062-09-29,297.735504,309.223969,0.000000
2062-09-30,294.636108,306.732635,0.000000
2062-10-01,290.305664,305.164978,0.000000
2062-10-02,290.739410,304.922516,0.000000
2062-10-03,291.389893,306.409302,0.000000
2062-10-04,292.045990,306.005646,0.000000
2062-10-05,294.028229,304.682526,0.000000
2062-10-06,293.245392,304.089111,0.000000
2062-10-07,291.656219,303.203400,0.402156
2062-10-08,292.235626,303.033051,0.362672
2062-10-09,292.074554,299.857574,26.071630
2062-10-10,296.179016,306.321808,33.755424
2062-10-11,290.659882,306.004547,0.394788
2062-10-12,289.727356,306.345398,0.000000
2062-10-13,289.417236,306.270050,0.000000
2062-10-14,289.331726,301.485046,0.000000
2062-10-15,290.173401,304.416443,6.157888
2062-10-16,294.513611,307.203003,4.689262
2062-10-17,292.336517,306.334839,0.000000
2062-10-18,293.126892,305.730469,3.375000
2062-10-19,293.037628,304.127350,10.465299
2062-10-20,293.903625,303.529846,5.577712
2062-10-21,292.430939,306.707092,0.382398
2062-10-22,287.436371,306.390167,0.000000
2062-10-23,289.087219,305.183990,0.000000
2062-10-24,287.897522,307.772278,0.000000
2062-10-25,290.663361,308.325012,0.000000
2062-10-26,291.595917,308.534027,0.000000
2062-10-27,292.144409,302.509705,0.000000
2062-10-28,281.917603,297.430237,0.000000
2062-10-29,282.873749,300.508057,0.000000
2062-10-30,288.036560,305.434875,0.000000
2062-10-31,293.315491,305.847748,0.000000
2062-11-01,294.679443,302.601990,1.292143
2062-11-02,286.048492,297.759003,0.000000
2062-11-03,283.720428,292.456268,0.000000
2062-11-04,285.006134,291.239960,0.000000
2062-11-05,287.360321,294.753998,48.217670
2062-11-06,283.730347,289.589783,80.832855
2062-11-07,287.065887,291.182770,29.020037
2062-11-08,283.391541,290.859833,1.639671
2062-11-09,281.358643,294.211700,0.000000
2062-11-10,277.425537,295.366119,0.000000
2062-11-11,282.029877,298.870300,0.000000
2062-11-12,285.619171,303.425903,0.000000
2062-11-13,292.232483,300.957092,13.195930
2062-11-14,292.890259,303.573792,47.074963
2062-11-15,286.883545,296.300903,0.000000
2062-11-16,283.027435,295.380157,0.000000
2062-11-17,287.078156,302.644623,0.000000
2062-11-18,292.736877,303.871429,0.392673
2062-11-19,291.329041,302.511475,0.000000
2062-11-20,287.061707,298.995026,0.000000
2062-11-21,291.787476,303.733887,0.000000
2062-11-22,288.488678,299.095093,0.000000
2062-11-23,290.163544,296.685699,13.668611
2062-11-24,289.201508,299.147980,0.000000
2062-11-25,284.494141,299.789825,0.000000
2062-11-26,289.522827,302.381897,0.000000
2062-11-27,287.336487,298.003876,0.000000
2062-11-28,279.255951,292.719788,0.000000
2062-11-29,279.875000,295.499878,0.000000
2062-11-30,282.679199,293.616791,0.924855
2062-12-01,276.272736,286.989502,0.000000
2062-12-02,278.835358,293.885468,0.000000
2062-12-03,278.923035,290.491028,0.854954
2062-12-04,274.383392,285.574646,0.000000
2062-12-05,277.025391,290.543671,0.000000
2062-12-06,279.478424,295.916229,0.000000
2062-12-07,285.532288,296.589325,0.000000
2062-12-08,289.404327,299.819489,1.479877
2062-12-09,288.803833,299.947083,0.000000
2062-12-10,280.205505,295.043152,0.000000
2062-12-11,276.079498,285.246094,0.000000
2062-12-12,274.778412,283.448700,0.000000
2062-12-13,275.888153,287.975555,0.000000
2062-12-14,277.520874,290.448151,0.000000
2062-12-15,278.124115,291.364105,0.000000
2062-12-16,279.784760,294.283173,0.000000
2062-12-17,284.384888,296.494324,0.000000
2062-12-18,279.394104,291.756927,0.000000
2062-12-19,276.234528,287.038818,0.000000
2062-12-20,279.135529,290.453033,0.000000
2062-12-21,283.190308,286.712891,5.684141
2062-12-22,284.095551,294.032166,0.932053
2062-12-23,279.977142,295.929169,0.000000
2062-12-24,281.009918,299.180695,0.000000
2062-12-25,283.927490,300.116821,0.000000
2062-12-26,285.150635,293.088837,0.000000
2062-12-27,279.699493,293.533508,0.000000
2062-12-28,283.813293,296.911896,0.000000
2062-12-29,282.661194,292.324005,0.000000
2062-12-30,284.056061,294.163055,0.000000
2062-12-31,286.534637,298.670227,0.000000
2063-01-01,284.345245,294.361481,0.000000
2063-01-02,283.167816,294.687225,1.129373
2063-01-03,283.960876,298.212433,0.000000
2063-01-04,285.556030,298.154480,0.000000
2063-01-05,286.126404,295.287598,0.000000
2063-01-06,287.986969,294.616028,6.529880
2063-01-07,290.171906,296.882812,39.231274
2063-01-08,289.417603,296.591461,0.000000
2063-01-09,280.235901,291.716644,0.000000
2063-01-10,276.087036,286.238068,3.613582
2063-01-11,273.113068,281.900757,0.000000
2063-01-12,271.446777,284.695251,0.000000
2063-01-13,273.113129,289.646271,0.000000
2063-01-14,275.450409,290.732910,0.000000
2063-01-15,278.475647,291.966370,0.000000
2063-01-16,279.189789,294.154602,0.000000
2063-01-17,280.616974,297.990814,0.000000
2063-01-18,282.522949,299.950409,0.000000
2063-01-19,282.812256,296.497559,0.000000
2063-01-20,281.766266,296.805908,0.000000
2063-01-21,282.622589,299.192322,0.000000
2063-01-22,286.739227,299.109192,0.000000
2063-01-23,286.503510,300.554626,0.000000
2063-01-24,288.217072,300.908386,0.000000
2063-01-25,289.723480,299.195801,0.000000
2063-01-26,285.907867,295.088165,0.000000
2063-01-27,281.376740,294.838013,0.000000
2063-01-28,283.267456,298.262238,0.000000
2063-01-29,287.085785,299.079681,0.520482
2063-01-30,289.163422,294.396301,30.394196
2063-01-31,276.862183,291.524261,55.593899
2063-02-01,270.089874,274.459869,1.109399
2063-02-02,268.572998,278.043518,0.000000
2063-02-03,273.217102,280.764984,0.000000
2063-02-04,278.900482,282.624725,1.982237
2063-02-05,279.450562,286.673187,0.714187
2063-02-06,278.972839,283.951782,0.443551
2063-02-07,278.206055,284.070984,1.255512
2063-02-08,280.990173,288.459473,1.108535
2063-02-09,279.760468,289.474243,0.000000
2063-02-10,282.588684,289.056000,0.000000
2063-02-11,284.617523,294.192780,0.441349
2063-02-12,289.844208,299.125549,0.000000
2063-02-13,289.009979,299.729156,1.793599
2063-02-14,290.205200,299.239136,1.297324
2063-02-15,292.427277,297.319244,7.473219
2063-02-16,291.255585,301.602814,5.376235
2063-02-17,287.225983,297.171936,0.000000
2063-02-18,285.088013,292.009369,0.000000
2063-02-19,287.071930,292.738312,7.684794
2063-02-20,282.393616,293.968964,0.000000
2063-02-21,286.910522,296.713196,1.539925
2063-02-22,288.133026,298.521088,3.342773
2063-02-23,287.705444,297.365570,16.459961
2063-02-24,289.584747,294.321350,6.245997
2063-02-25,286.027069,292.312195,12.799449
2063-02-26,285.436188,291.078583,1.226639
2063-02-27,281.975098,287.153534,0.000000
2063-02-28,279.579468,291.260468,0.000000
2063-03-01,281.515076,296.165466,0.000000
2063-03-02,287.044800,297.614594,0.000000
2063-03-03,287.668518,301.099487,0.000000
2063-03-04,289.923096,301.834320,0.000000
2063-03-05,289.085541,298.781708,0.309668
2063-03-06,286.203796,295.502594,0.000000
2063-03-07,287.449554,296.314789,2.803870
2063-03-08,289.530579,299.095673,2.335243
2063-03-09,284.945129,298.080872,0.566855
2063-03-10,285.268738,295.413147,0.445904
2063-03-11,284.146881,292.938568,0.000000
2063-03-12,286.820740,295.981415,0.000000
2063-03-13,290.288330,296.610199,2.455220
2063-03-14,288.350464,303.031555,0.763043
2063-03-15,289.891876,300.528503,8.397479
2063-03-16,283.556946,294.541321,24.704912
2063-03-17,281.185303,287.031006,13.498384
2063-03-18,276.074768,285.518494,0.000000
2063-03-19,278.058105,290.629425,0.000000
2063-03-20,280.520966,292.928070,0.000000
2063-03-21,281.820312,295.053619,0.000000
2063-03-22,282.924164,300.675140,0.000000
2063-03-23,287.230316,304.968872,0.000000
2063-03-24,287.692688,300.673309,0.000000
2063-03-25,285.315186,294.394348,0.000000
2063-03-26,284.468872,294.188080,0.000000
2063-03-27,285.558655,294.432861,2.975562
2063-03-28,278.925079,287.483917,4.188158
2063-03-29,276.515137,290.058777,0.000000
2063-03-30,280.400757,296.440033,0.000000
2063-03-31,285.625275,300.787628,0.000000
2063-04-01,290.129669,300.533417,0.000000
2063-04-02,290.937958,295.703674,2.792792
2063-04-03,289.982544,303.028656,1.490569
2063-04-04,287.358307,297.769714,1.217359
2063-04-05,280.704834,298.258820,0.000000
2063-04-06,285.429901,305.594666,0.000000
2063-04-07,288.989838,308.310791,0.000000
2063-04-08,292.581482,305.392303,0.000000
2063-04-09,293.721497,304.317535,0.000000
2063-04-10,292.745178,303.907135,0.000000
2063-04-11,291.477692,300.677460,0.000000
2063-04-12,286.018677,296.944366,0.000000
2063-04-13,288.698456,300.686401,0.000000
2063-04-14,291.502960,300.686798,0.452446
2063-04-15,288.622711,302.229431,0.000000
2063-04-16,289.255219,303.371429,0.000000
2063-04-17,290.466217,303.964081,0.000000
2063-04-18,293.416199,304.527832,0.000000
2063-04-19,292.395355,305.243011,0.000000
2063-04-20,292.405426,305.947601,0.000000
2063-04-21,295.051788,306.326813,0.000000
2063-04-22,295.315002,307.034485,2.507947
2063-04-23,290.655823,297.919525,5.664261
2063-04-24,287.374969,301.460388,0.000000
2063-04-25,290.098816,305.590820,0.000000
2063-04-26,293.343323,308.167938,0.000000
2063-04-27,294.074646,306.048035,0.000000
2063-04-28,290.808838,304.889496,0.000000
2063-04-29,294.458527,308.480499,0.000000
2063-04-30,295.281189,309.923065,0.000000
2063-05-01,296.342865,306.739227,0.000000
2063-05-02,294.766907,305.509735,0.000000
2063-05-03,293.288635,307.059967,0.000000
2063-05-04,294.690491,307.546204,0.000000
2063-05-05,295.436584,306.374634,0.000000
2063-05-06,293.612610,302.055084,0.000000
2063-05-07,292.780396,301.678528,0.000000
2063-05-08,295.515900,304.446289,0.000000
2063-05-09,295.004852,305.984558,0.000000
2063-05-10,295.292908,304.766113,0.000000
2063-05-11,296.645844,302.844086,5.263810
2063-05-12,294.264740,300.544800,36.176910
2063-05-13,293.018066,300.008545,36.058895
2063-05-14,292.687653,300.551361,11.102709
2063-05-15,293.270233,303.497650,1.978766
2063-05-16,294.689392,301.954559,1.432867
2063-05-17,295.323486,303.381836,2.473945
2063-05-18,294.240112,299.696533,14.897934
2063-05-19,295.133423,303.602020,32.486351
2063-05-20,294.351593,300.680542,2.397665
2063-05-21,291.101959,303.160187,0.000000
2063-05-22,290.942810,305.121948,0.000000
2063-05-23,293.666077,307.140442,0.000000
2063-05-24,295.973663,309.418640,0.000000
2063-05-25,297.446503,307.310211,0.000000
2063-05-26,297.871765,308.968658,0.000000
2063-05-27,298.248444,308.305969,0.000000
2063-05-28,297.680634,306.362671,3.108573
2063-05-29,295.825500,306.558472,4.556149
2063-05-30,295.801331,310.418427,1.435471
2063-05-31,296.540802,309.895966,0.000000
2063-06-01,298.128326,309.168518,0.000000
2063-06-02,297.259064,308.916168,0.000000
2063-06-03,297.564362,308.006165,0.000000
2063-06-04,297.119690,304.774841,3.353023
2063-06-05,297.889709,305.243042,2.363982
2063-06-06,297.677307,310.480560,0.000000
2063-06-07,297.984650,312.421082,0.000000
2063-06-08,299.234406,313.590637,0.000000
2063-06-09,299.375488,313.322479,0.000000
2063-06-10,300.276184,311.111847,7.570813
2063-06-11,297.878662,305.526001,7.063719
2063-06-12,296.501678,304.402252,19.682531
2063-06-13,298.686554,304.022125,27.517431
2063-06-14,298.887299,302.113953,27.439146
2063-06-15,297.813690,304.394165,8.287362
2063-06-16,297.079712,304.739136,3.660260
2063-06-17,297.234894,308.641663,0.855529
2063-06-18,297.796783,308.771851,0.334918
2063-06-19,297.843811,304.531372,2.886873
2063-06-20,296.731415,301.599396,13.936186
2063-06-21,297.213501,304.326782,10.068755
2063-06-22,296.243134,302.259796,2.876686
2063-06-23,295.741028,302.563904,3.941700
2063-06-24,296.363159,303.992737,6.798683
2063-06-25,296.649475,303.552673,2.521538
2063-06-26,297.400177,303.337402,0.360788
2063-06-27,297.463379,304.402954,0.000000
2063-06-28,297.235291,306.455170,0.320738
2063-06-29,298.716888,308.882294,0.000000
2063-06-30,299.433990,309.495331,0.000000
2063-07-01,299.747498,309.898071,0.293014
2063-07-02,299.952576,309.528717,0.000000
2063-07-03,299.885193,309.417206,0.000000
2063-07-04,299.947083,309.670105,0.350541
2063-07-05,299.764893,309.739655,0.000000
2063-07-06,299.628021,309.583069,0.328259
2063-07-07,298.813019,308.948761,0.000000
2063-07-08,299.018219,310.660278,0.000000
2063-07-09,299.292389,310.815552,0.000000
2063-07-10,299.284393,309.415222,0.000000
2063-07-11,298.979401,305.469177,1.461050
2063-07-12,298.189270,308.312775,0.295832
2063-07-13,297.939148,311.838959,0.000000
2063-07-14,298.179169,311.968292,0.296203
2063-07-15,299.271942,312.342285,0.000000
2063-07-16,299.708923,311.900360,0.000000
2063-07-17,300.114899,312.330261,0.000000
2063-07-18,300.639465,312.803528,0.000000
2063-07-19,300.253876,311.849243,0.000000
2063-07-20,299.483734,309.270172,0.799185
2063-07-21,298.990814,307.879791,1.654827
2063-07-22,299.369537,308.002563,0.000000
2063-07-23,299.613678,307.882568,0.283107
2063-07-24,299.233459,308.149658,0.000000
2063-07-25,298.492493,309.169586,0.000000
2063-07-26,298.597931,310.189575,0.000000
2063-07-27,298.906860,310.465820,0.000000
2063-07-28,298.783447,310.913971,0.000000
2063-07-29,299.151917,311.359406,0.000000
2063-07-30,300.261322,312.738129,0.000000
2063-07-31,300.196960,313.372284,0.000000
2063-08-01,301.010101,313.763947,0.000000
2063-08-02,301.481567,314.065918,0.000000
2063-08-03,302.683685,314.230835,0.000000
2063-08-04,302.639008,314.324585,0.000000
2063-08-05,303.074249,313.897339,0.000000
2063-08-06,302.532684,312.940155,0.000000
2063-08-07,300.552948,311.228607,2.447776
2063-08-08,299.823639,309.571930,7.627971
2063-08-09,298.878510,310.163452,2.407840
2063-08-10,299.005249,310.842987,0.281676
2063-08-11,299.173523,310.595947,0.000000
2063-08-12,298.824097,310.441803,0.000000
2063-08-13,298.533447,310.584381,0.000000
2063-08-14,298.859558,312.037659,0.000000
2063-08-15,299.009125,312.443817,0.000000
2063-08-16,299.832642,313.090485,0.000000
2063-08-17,300.088776,313.272156,0.000000
2063-08-18,301.517334,313.003571,0.000000
2063-08-19,301.479218,312.532318,0.000000
2063-08-20,300.859589,311.915375,0.775109
2063-08-21,300.522766,311.253418,0.000000
2063-08-22,299.769287,309.169861,0.000000
2063-08-23,299.560974,308.121490,2.346850
2063-08-24,299.397675,308.739197,9.646497
2063-08-25,299.856049,307.321716,3.063406
2063-08-26,299.683441,306.997894,11.784360
2063-08-27,299.533142,306.956329,15.970086
2063-08-28,298.854950,307.571655,11.360309
2063-08-29,296.718353,304.957092,23.076357
2063-08-30,298.107452,306.661926,28.287878
2063-08-31,298.635132,305.254578,11.281039
2063-09-01,298.854126,306.424011,11.145205
2063-09-02,297.465576,305.926117,9.782090
2063-09-03,296.971741,305.258148,4.411325
2063-09-04,293.680420,298.505554,24.004826
2063-09-05,296.774628,301.336151,67.527954
2063-09-06,298.647369,309.669922,10.342978
2063-09-07,298.649689,306.458771,0.000000
2063-09-08,294.578796,307.458588,0.000000
2063-09-09,297.472534,308.754578,0.000000
2063-09-10,297.518219,306.428650,0.000000
2063-09-11,297.180725,302.913208,19.029749
2063-09-12,297.219116,300.179810,15.683046
2063-09-13,296.150513,302.323029,17.980156
2063-09-14,293.186890,297.984924,16.531507
2063-09-15,293.076019,301.058990,2.298307
2063-09-16,292.304626,304.643127,0.000000
2063-09-17,295.265320,308.047699,0.000000
2063-09-18,298.307404,310.437683,0.000000
2063-09-19,299.239594,310.383057,0.000000
2063-09-20,300.074677,309.856964,0.000000
2063-09-21,299.674011,309.435242,0.000000
2063-09-22,299.017517,309.385498,0.000000
2063-09-23,299.125061,309.043152,0.000000
2063-09-24,297.307770,306.628967,0.000000
2063-09-25,292.383881,305.209869,0.000000
2063-09-26,291.905151,306.100769,0.000000
2063-09-27,291.871582,305.033936,0.000000
2063-09-28,294.568176,304.612457,0.000000
2063-09-29,294.339844,303.693695,0.396394
2063-09-30,294.701111,304.011658,0.000000
2063-10-01,295.343109,304.394226,0.000000
2063-10-02,291.305420,304.954437,0.000000
2063-10-03,293.008850,306.897095,0.000000
2063-10-04,295.155182,307.569092,0.000000
2063-10-05,296.835510,308.047272,0.534409
