#Variables:
#tasmin_NorESM1-M_rcp45(K):Daily Minimum Near-Surface Air Temperature
#tasmax_NorESM1-M_rcp45(K):Daily Maximum Near-Surface Air Temperature
#pr_NorESM1-M_rcp45(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_NorESM1-M_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_tasmax_NorESM1-M_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_pr_NorESM1-M_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_NorESM1-M_rcp45(K),tasmax_NorESM1-M_rcp45(K),pr_NorESM1-M_rcp45(mm)"
""
yyyy-mm-dd,tasmin_NorESM1-M_rcp45(K),tasmax_NorESM1-M_rcp45(K),pr_NorESM1-M_rcp45(mm)
2041-03-05,286.971588,300.850250,0.427627
2041-03-06,289.841095,302.393097,0.000000
2041-03-07,290.824768,306.388489,3.966138
2041-03-08,289.007294,303.857330,0.000000
2041-03-09,286.630310,299.748383,0.000000
2041-03-10,286.986511,295.890045,0.497740
2041-03-11,291.595978,300.285614,0.000000
2041-03-12,292.578766,301.022736,0.000000
2041-03-13,290.677917,301.775909,0.000000
2041-03-14,288.529968,304.554901,0.000000
2041-03-15,289.636444,306.404541,0.000000
2041-03-16,290.907379,306.365479,0.000000
2041-03-17,291.065063,302.660400,0.000000
2041-03-18,293.635193,300.419678,0.667629
2041-03-19,292.283752,301.618011,0.000000
2041-03-20,291.642334,301.833038,2.194144
2041-03-21,292.866119,301.570892,2.696063
2041-03-22,291.814880,302.648743,2.795332
2041-03-23,285.562622,296.962006,0.509537
2041-03-24,281.777405,295.058929,0.000000
2041-03-25,282.918335,298.047424,0.000000
2041-03-26,287.705383,308.349182,0.773563
2041-03-27,294.027283,307.407196,0.000000
2041-03-28,287.548767,304.027405,0.000000
2041-03-29,288.876678,305.170593,0.000000
2041-03-30,292.561462,305.314301,3.990063
2041-03-31,292.868073,303.700287,1.752750
2041-04-01,290.777100,302.170380,2.019434
2041-04-02,293.989014,304.078369,0.000000
2041-04-03,291.140564,304.232422,0.000000
2041-04-04,291.129211,304.074585,0.000000
2041-04-05,290.069733,305.651489,0.000000
2041-04-06,290.777374,305.936462,0.000000
2041-04-07,289.982147,307.659760,0.000000
2041-04-08,290.493744,307.480225,0.000000
2041-04-09,290.123291,306.592255,0.000000
2041-04-10,292.061432,306.090759,0.000000
2041-04-11,291.694580,304.264923,0.000000
2041-04-12,291.802551,300.003510,0.000000
2041-04-13,290.787628,304.198639,0.000000
2041-04-14,290.909851,305.802979,0.000000
2041-04-15,292.554901,304.845734,0.000000
2041-04-16,293.492157,305.587311,0.000000
2041-04-17,293.469421,304.742798,0.000000
2041-04-18,294.901459,305.964600,0.000000
2041-04-19,294.815735,307.811340,0.000000
2041-04-20,295.077301,306.489716,0.667652
2041-04-21,294.177399,299.700409,10.417687
2041-04-22,293.112549,304.050507,0.000000
2041-04-23,290.556732,305.765533,0.000000
2041-04-24,290.441833,309.600403,0.000000
2041-04-25,292.290344,313.234070,0.000000
2041-04-26,294.272461,314.544952,0.000000
2041-04-27,294.527008,311.722809,0.000000
2041-04-28,294.640411,308.216980,0.000000
2041-04-29,293.827209,309.008026,0.000000
2041-04-30,294.576324,307.881989,0.000000
2041-05-01,294.750000,306.343872,0.000000
2041-05-02,293.979126,307.540924,0.000000
2041-05-03,291.306458,308.056824,0.000000
2041-05-04,291.938843,308.498810,0.000000
2041-05-05,295.243927,307.749603,0.000000
2041-05-06,296.639038,304.450256,9.771611
2041-05-07,297.053986,302.935974,16.343174
2041-05-08,296.501465,307.709595,9.671603
2041-05-09,296.714569,308.813995,1.878584
2041-05-10,297.395752,308.742889,9.321793
2041-05-11,297.662354,306.775909,5.856125
2041-05-12,295.644897,306.587189,0.000000
2041-05-13,293.929382,307.638672,0.000000
2041-05-14,294.111359,308.729889,0.000000
2041-05-15,296.010712,309.600372,0.000000
2041-05-16,297.138733,308.638367,0.000000
2041-05-17,297.460449,311.603790,1.185770
2041-05-18,296.582306,313.104065,0.000000
2041-05-19,296.835754,311.393250,1.117355
2041-05-20,296.491821,309.895905,0.000000
2041-05-21,295.381500,311.700500,0.000000
2041-05-22,297.957855,312.193054,0.000000
2041-05-23,298.741608,312.539001,0.000000
2041-05-24,297.793243,311.656250,0.000000
2041-05-25,297.454803,311.005341,0.000000
2041-05-26,296.945129,311.258667,0.000000
2041-05-27,297.503387,311.587372,0.000000
2041-05-28,297.882172,312.140411,0.289216
2041-05-29,299.077728,311.984283,0.000000
2041-05-30,299.526306,311.660156,0.000000
2041-05-31,298.041626,309.621399,5.575953
2041-06-01,297.902008,311.930267,2.049035
2041-06-02,298.637665,314.175781,0.000000
2041-06-03,299.548859,314.320648,0.000000
2041-06-04,299.519012,315.080017,0.000000
2041-06-05,298.294891,316.334076,0.000000
2041-06-06,299.280579,316.899292,0.000000
2041-06-07,300.612122,317.434113,0.000000
2041-06-08,301.319550,317.568115,0.000000
2041-06-09,300.795166,316.157990,0.000000
2041-06-10,300.198212,314.909058,0.000000
2041-06-11,300.801849,315.151917,0.000000
2041-06-12,300.789032,314.572968,0.000000
2041-06-13,301.082458,314.950195,0.000000
2041-06-14,300.858124,315.370331,0.000000
2041-06-15,300.777679,313.029633,1.549459
2041-06-16,300.146332,313.053192,0.000000
2041-06-17,301.175079,315.962372,0.000000
2041-06-18,302.220459,317.528900,0.000000
2041-06-19,302.919556,316.151428,3.140206
2041-06-20,299.635834,313.930695,0.000000
2041-06-21,300.430023,314.733032,1.973805
2041-06-22,302.186005,316.564514,1.918339
2041-06-23,303.174347,316.626007,1.670212
2041-06-24,302.121033,316.418030,0.000000
2041-06-25,302.117218,319.004059,0.000000
2041-06-26,306.563019,320.364868,0.000000
2041-06-27,307.913574,320.639313,0.000000
2041-06-28,303.308594,318.666077,0.958597
2041-06-29,300.393799,314.911713,0.000000
2041-06-30,299.490479,313.828156,0.000000
2041-07-01,301.222687,314.899841,0.000000
2041-07-02,301.973480,314.320923,0.000000
2041-07-03,301.277924,313.328949,0.000000
2041-07-04,299.820557,312.702850,0.000000
2041-07-05,299.995667,312.909271,0.000000
2041-07-06,299.896942,312.624542,0.000000
2041-07-07,300.064392,312.668274,0.000000
2041-07-08,300.599579,312.280823,0.729029
2041-07-09,300.279114,311.122498,0.000000
2041-07-10,299.573029,309.404633,0.000000
2041-07-11,299.339355,309.069885,0.296536
2041-07-12,298.950684,309.351959,0.461999
2041-07-13,298.387543,309.968628,0.000000
2041-07-14,299.656281,310.894775,0.000000
2041-07-15,299.333984,310.887207,0.000000
2041-07-16,300.157013,310.669250,0.000000
2041-07-17,299.675354,310.519714,0.000000
2041-07-18,300.813812,309.263062,1.281031
2041-07-19,300.825958,308.720490,0.869645
2041-07-20,299.410095,308.248871,0.000000
2041-07-21,298.847473,309.326904,0.000000
2041-07-22,298.651367,309.782990,0.000000
2041-07-23,298.219025,309.058960,0.557040
2041-07-24,297.853851,308.146515,0.000000
2041-07-25,298.481476,307.830566,0.840107
2041-07-26,299.528595,308.835052,0.000000
2041-07-27,299.368378,309.780823,0.000000
2041-07-28,299.352386,311.761993,0.000000
2041-07-29,300.601257,311.301575,2.528392
2041-07-30,299.641846,308.505035,2.535774
2041-07-31,297.997925,307.945129,0.550315
2041-08-01,297.942932,307.839081,0.000000
2041-08-02,297.919281,307.899963,1.906082
2041-08-03,298.731384,310.048798,0.000000
2041-08-04,297.932983,311.759125,0.000000
2041-08-05,298.092865,311.287628,0.000000
2041-08-06,298.248383,310.325928,0.000000
2041-08-07,298.937469,308.972504,3.392957
2041-08-08,299.073883,307.835846,7.544378
2041-08-09,298.617523,308.330963,0.000000
2041-08-10,298.011658,309.574341,0.000000
2041-08-11,297.428558,310.327454,0.000000
2041-08-12,297.473236,311.066589,0.000000
2041-08-13,297.909027,311.971985,0.000000
2041-08-14,300.139648,314.341614,0.000000
2041-08-15,300.426544,314.244659,0.000000
2041-08-16,298.692230,313.244232,0.000000
2041-08-17,297.975311,312.473114,0.000000
2041-08-18,297.945923,311.519623,0.000000
2041-08-19,297.947357,311.478516,0.000000
2041-08-20,301.075470,310.678131,5.868921
2041-08-21,300.089783,310.957977,0.425170
2041-08-22,298.263641,309.980316,0.000000
2041-08-23,299.504639,311.860260,0.000000
2041-08-24,300.133026,311.751251,0.411737
2041-08-25,299.813812,312.287750,0.000000
2041-08-26,299.891541,310.927673,0.000000
2041-08-27,298.443817,309.729919,0.000000
2041-08-28,297.998962,310.391968,0.000000
2041-08-29,298.238953,311.767792,0.610954
2041-08-30,299.431335,311.750793,0.866454
2041-08-31,300.546204,310.059723,0.000000
2041-09-01,299.220398,308.430511,0.000000
2041-09-02,298.232666,307.953125,0.000000
2041-09-03,296.828278,307.428497,0.000000
2041-09-04,298.311188,305.961609,0.443149
2041-09-05,297.364471,306.685516,0.000000
2041-09-06,296.842590,310.160156,0.000000
2041-09-07,298.387512,310.508270,0.471367
2041-09-08,298.874878,309.397552,1.896913
2041-09-09,297.755249,306.815094,3.760844
2041-09-10,296.757599,306.705536,0.000000
2041-09-11,296.693054,308.558197,0.000000
2041-09-12,297.740356,310.349060,0.000000
2041-09-13,297.553070,310.356110,0.000000
2041-09-14,299.748566,309.256226,0.000000
2041-09-15,300.180542,307.692444,0.944487
2041-09-16,299.097717,308.322296,0.000000
2041-09-17,297.687378,309.256622,0.000000
2041-09-18,296.137299,309.444855,0.000000
2041-09-19,295.655670,310.251160,0.000000
2041-09-20,297.061462,309.915253,5.728897
2041-09-21,296.406525,310.762146,15.496918
2041-09-22,296.270325,307.321777,21.438107
2041-09-23,296.814575,306.912842,12.043977
2041-09-24,296.451843,304.506714,8.718578
2041-09-25,287.796783,296.300568,2.060804
2041-09-26,287.173462,298.703888,0.000000
2041-09-27,287.063812,300.605255,0.000000
2041-09-28,290.295013,305.441681,0.000000
2041-09-29,290.679657,306.192078,0.000000
2041-09-30,291.855469,306.700104,0.000000
2041-10-01,291.839294,307.238037,0.000000
2041-10-02,292.362366,308.217682,0.000000
2041-10-03,293.064972,308.463135,0.000000
2041-10-04,295.378998,306.640259,0.000000
2041-10-05,293.246368,307.931763,0.000000
2041-10-06,293.317078,307.558289,0.000000
2041-10-07,294.004883,307.181763,0.000000
2041-10-08,296.149628,305.504974,0.000000
2041-10-09,295.644592,305.025848,0.504167
2041-10-10,295.434631,305.790527,3.690688
2041-10-11,294.767517,303.653717,8.510773
2041-10-12,294.801147,304.780182,1.922821
2041-10-13,295.821167,305.762787,0.000000
2041-10-14,296.011902,307.864655,1.898811
2041-10-15,296.414856,306.234161,3.560269
2041-10-16,296.765869,307.389618,6.415202
2041-10-17,296.662262,307.703003,3.921459
2041-10-18,295.747284,306.603973,5.930605
2041-10-19,295.829529,304.846466,2.589965
2041-10-20,296.024841,306.054565,0.559661
2041-10-21,294.806122,305.562531,0.000000
2041-10-22,295.623840,304.170410,0.958023
2041-10-23,294.318512,302.187469,1.023790
2041-10-24,293.799866,302.783203,4.571141
2041-10-25,293.186951,301.636017,21.373108
2041-10-26,291.053253,299.324219,22.361000
2041-10-27,294.813202,306.757050,0.924050
2041-10-28,293.361603,303.089752,2.250771
2041-10-29,290.469482,299.824158,0.000000
2041-10-30,288.379913,290.846375,0.831858
2041-10-31,289.196228,299.425568,0.000000
2041-11-01,292.502411,306.194366,1.511910
2041-11-02,293.335785,306.226105,0.000000
2041-11-03,285.666046,303.049286,23.219587
2041-11-04,282.361694,288.323059,25.613794
2041-11-05,282.016876,290.341858,0.000000
2041-11-06,282.706360,292.338287,0.000000
2041-11-07,282.499023,295.959412,0.479930
2041-11-08,287.906250,294.784485,4.097883
2041-11-09,290.496521,303.015778,2.650704
2041-11-10,284.453552,296.682526,0.000000
2041-11-11,278.543304,289.996857,0.000000
2041-11-12,284.058655,293.234680,0.000000
2041-11-13,284.684906,293.621765,0.000000
2041-11-14,286.506042,299.110046,0.000000
2041-11-15,287.572479,301.407288,0.000000
2041-11-16,285.860992,296.663879,0.000000
2041-11-17,282.662964,299.621399,0.000000
2041-11-18,286.979645,299.391174,0.000000
2041-11-19,286.905792,300.694427,0.000000
2041-11-20,286.358490,297.844360,0.000000
2041-11-21,282.324921,297.428650,0.000000
2041-11-22,283.294647,298.928192,0.000000
2041-11-23,283.112610,298.552032,0.000000
2041-11-24,284.357574,293.141144,0.000000
2041-11-25,281.620758,291.188965,0.000000
2041-11-26,278.103210,292.871216,0.000000
2041-11-27,277.309052,293.261566,0.000000
2041-11-28,279.583344,293.244385,0.000000
2041-11-29,278.957123,289.930847,0.000000
2041-11-30,277.132050,291.859833,0.000000
2041-12-01,278.813477,295.675049,0.000000
2041-12-02,280.491669,295.736725,0.000000
2041-12-03,281.788177,291.523743,0.000000
2041-12-04,277.428558,294.617981,0.000000
2041-12-05,283.420349,294.314117,0.000000
2041-12-06,285.735199,292.085480,1.775934
2041-12-07,287.271179,291.667664,0.000000
2041-12-08,287.659363,295.790100,0.000000
2041-12-09,285.741455,299.866272,0.000000
2041-12-10,277.776062,293.011688,0.000000
2041-12-11,272.994354,286.126617,0.000000
2041-12-12,270.849121,282.521820,0.000000
2041-12-13,280.952301,290.974670,17.040421
2041-12-14,275.199066,284.713470,19.203634
2041-12-15,267.729095,274.334564,2.563062
2041-12-16,275.206879,284.058441,2.517096
2041-12-17,274.614868,282.977356,0.000000
2041-12-18,275.103943,285.965332,0.000000
2041-12-19,277.858063,285.438568,0.000000
2041-12-20,276.728333,283.293365,0.000000
2041-12-21,277.974426,287.373413,0.000000
2041-12-22,285.086456,296.325653,0.000000
2041-12-23,287.045685,295.949371,0.000000
2041-12-24,288.166168,297.121307,0.000000
2041-12-25,288.800812,300.777130,0.381213
2041-12-26,289.764069,300.452484,2.836849
2041-12-27,289.050232,297.771423,1.103024
2041-12-28,287.100128,292.311249,0.000000
2041-12-29,285.992310,293.254608,11.632929
2041-12-30,289.237427,295.686951,3.443268
2041-12-31,286.588623,292.978180,0.000000
2042-01-01,284.548431,291.195221,2.639410
2042-01-02,286.528778,295.275208,0.000000
2042-01-03,287.709839,297.036835,0.000000
2042-01-04,285.427795,294.289581,1.078193
2042-01-05,280.342316,289.384003,3.381373
2042-01-06,281.792114,290.102783,0.000000
2042-01-07,283.790466,294.079651,0.000000
2042-01-08,284.173157,293.288818,0.000000
2042-01-09,284.715759,292.812653,2.014271
2042-01-10,284.972198,292.779541,0.972468
2042-01-11,284.527130,291.477234,0.000000
2042-01-12,284.084045,290.365997,0.000000
2042-01-13,277.278412,288.315765,2.041801
2042-01-14,276.481049,284.009399,0.309490
2042-01-15,278.250183,291.786987,0.000000
2042-01-16,277.364594,289.787170,0.000000
2042-01-17,278.083527,291.036621,0.000000
2042-01-18,279.628632,289.225342,0.000000
2042-01-19,274.499237,286.572662,0.000000
2042-01-20,275.571991,289.048737,0.000000
2042-01-21,281.276825,295.906860,0.000000
2042-01-22,284.881500,298.865967,0.000000
2042-01-23,285.907623,301.434052,0.000000
2042-01-24,282.772858,296.529144,0.000000
2042-01-25,274.293121,287.447113,0.000000
2042-01-26,275.050720,289.690643,0.000000
2042-01-27,276.150879,292.190582,0.000000
2042-01-28,277.308044,292.927521,0.000000
2042-01-29,279.447449,293.660858,0.000000
2042-01-30,280.289215,294.038910,0.000000
2042-01-31,278.134247,292.475403,0.000000
2042-02-01,280.210846,293.729370,0.000000
2042-02-02,281.327209,297.616150,0.000000
2042-02-03,282.849091,295.324158,0.000000
2042-02-04,284.156525,298.585175,0.000000
2042-02-05,281.979279,298.219757,0.000000
2042-02-06,279.169434,293.922302,0.000000
2042-02-07,278.966797,291.062012,0.000000
2042-02-08,280.285828,289.864807,14.310711
2042-02-09,284.696350,290.957886,16.572124
2042-02-10,287.449280,298.984741,5.311924
2042-02-11,286.893951,301.092255,0.000000
2042-02-12,285.855957,300.363159,0.000000
2042-02-13,286.072937,294.439850,0.000000
2042-02-14,285.013031,291.372955,17.680405
2042-02-15,279.532990,292.272064,32.099045
2042-02-16,279.642303,284.555115,4.163229
2042-02-17,281.543518,290.095245,0.000000
2042-02-18,283.423828,291.727844,0.000000
2042-02-19,284.367981,293.539185,0.000000
2042-02-20,271.372803,290.253540,0.000000
2042-02-21,271.394562,288.210907,0.000000
2042-02-22,277.790436,294.313171,0.000000
2042-02-23,276.867859,288.016449,0.000000
2042-02-24,276.326385,292.781555,0.000000
2042-02-25,279.425842,291.215637,0.000000
2042-02-26,276.197479,293.209198,0.000000
2042-02-27,280.198822,297.973969,0.000000
2042-02-28,278.010742,290.127777,0.000000
2042-03-01,274.827820,290.612091,0.000000
2042-03-02,279.903961,288.823242,0.000000
2042-03-03,284.196869,288.003754,19.808718
2042-03-04,279.804504,286.905518,0.000000
2042-03-05,278.144135,286.697571,0.000000
2042-03-06,280.056000,287.799469,1.498822
2042-03-07,282.386353,298.781799,0.000000
2042-03-08,285.437439,302.943695,0.000000
2042-03-09,286.978333,300.240387,0.000000
2042-03-10,285.830750,302.045563,0.000000
2042-03-11,285.915649,303.639099,0.000000
2042-03-12,286.017609,303.052673,0.000000
2042-03-13,286.390717,305.006073,0.000000
2042-03-14,287.021301,306.412262,0.000000
2042-03-15,291.567749,304.824890,0.560395
2042-03-16,285.062653,299.958191,0.918835
2042-03-17,280.438995,292.207092,0.000000
2042-03-18,281.889740,301.765961,0.000000
2042-03-19,287.785370,307.179474,0.000000
2042-03-20,290.773682,308.378784,1.187540
2042-03-21,284.851257,303.019409,0.845250
2042-03-22,282.351807,291.221344,0.000000
2042-03-23,284.597748,295.311768,0.000000
2042-03-24,287.917328,302.831451,0.000000
2042-03-25,290.417145,308.000488,0.000000
2042-03-26,290.093170,302.878387,0.000000
2042-03-27,291.445221,303.242920,0.000000
2042-03-28,291.926086,298.116425,0.000000
2042-03-29,291.476288,296.357147,3.022553
2042-03-30,289.637634,300.084137,5.479170
2042-03-31,291.316406,301.533356,0.909880
2042-04-01,290.515289,298.015839,1.018086
2042-04-02,290.874725,294.052887,2.986954
2042-04-03,290.515686,292.597107,10.776809
2042-04-04,290.863770,294.273773,1.242683
2042-04-05,290.282074,297.965454,8.118355
2042-04-06,289.316162,301.207092,13.412454
2042-04-07,288.544220,299.748474,11.394104
2042-04-08,290.814240,297.961578,11.340869
2042-04-09,289.871399,296.115021,28.025564
2042-04-10,290.315247,303.211548,1.009547
2042-04-11,291.174164,304.894623,10.482223
2042-04-12,291.193787,305.794373,1.239619
2042-04-13,290.250092,305.868744,0.000000
2042-04-14,290.671722,305.880280,0.000000
2042-04-15,291.568115,305.653076,0.000000
2042-04-16,291.794983,303.611115,0.000000
2042-04-17,291.732666,305.729553,0.333001
2042-04-18,290.557098,302.565735,0.000000
2042-04-19,288.389008,295.494019,0.000000
2042-04-20,287.310608,297.319397,0.000000
2042-04-21,286.060577,299.211456,0.000000
2042-04-22,288.018829,300.737976,0.000000
2042-04-23,288.811188,303.635223,0.000000
2042-04-24,291.202850,308.281464,0.000000
2042-04-25,293.584137,313.211365,0.000000
2042-04-26,294.630402,308.609650,0.000000
2042-04-27,292.058716,310.719574,1.268323
2042-04-28,290.816101,309.295227,0.000000
2042-04-29,290.083130,306.518066,0.000000
2042-04-30,288.811646,306.365387,0.000000
2042-05-01,292.299469,306.065704,0.431781
2042-05-02,293.032928,309.513641,0.000000
2042-05-03,294.304138,311.651581,0.000000
2042-05-04,291.403839,313.734039,0.000000
2042-05-05,290.340210,309.623291,0.000000
2042-05-06,290.094727,301.368591,0.000000
2042-05-07,293.627319,308.947968,15.605160
2042-05-08,290.297363,310.725464,0.000000
2042-05-09,291.227081,312.956299,0.000000
2042-05-10,291.538544,313.073120,0.000000
2042-05-11,295.599243,310.417542,0.000000
2042-05-12,296.151459,303.544525,0.000000
2042-05-13,295.228210,304.379517,2.661838
2042-05-14,292.067383,305.818085,0.000000
2042-05-15,292.662079,304.950958,0.000000
2042-05-16,294.342407,302.886047,2.533932
2042-05-17,293.336182,299.168274,24.591761
2042-05-18,293.109680,299.112610,8.479159
2042-05-19,293.289093,299.051056,1.025591
2042-05-20,294.064056,299.533752,9.738246
2042-05-21,292.040100,299.916260,18.448956
2042-05-22,294.405090,305.565033,24.659555
2042-05-23,295.012817,308.611694,8.740398
2042-05-24,294.016022,311.705078,1.049470
2042-05-25,293.101776,311.807922,0.368055
2042-05-26,293.692200,312.210846,0.000000
2042-05-27,296.535156,311.619568,0.283627
2042-05-28,296.277374,310.191711,1.061191
2042-05-29,296.591980,308.155701,1.999197
2042-05-30,296.580566,307.466522,6.554101
2042-05-31,296.132416,307.405975,8.986960
2042-06-01,296.379242,306.997131,5.725959
2042-06-02,297.855713,308.912628,5.642344
2042-06-03,298.201477,310.216064,3.569535
2042-06-04,298.117554,310.631439,1.927985
2042-06-05,298.570160,311.689209,0.000000
2042-06-06,298.783264,313.326324,1.668718
2042-06-07,297.114899,310.517883,25.810894
2042-06-08,298.427032,305.293701,3.291057
2042-06-09,299.691803,309.045105,0.000000
2042-06-10,298.197266,311.068115,0.000000
2042-06-11,298.341583,310.910950,0.000000
2042-06-12,297.609222,310.221863,0.000000
2042-06-13,297.266693,310.149292,0.000000
2042-06-14,297.204773,310.139618,0.355163
2042-06-15,296.654266,307.156433,0.737214
2042-06-16,296.464630,306.207458,0.000000
2042-06-17,297.152893,308.250061,0.000000
2042-06-18,297.364746,309.934967,0.000000
2042-06-19,297.063141,310.015472,0.000000
2042-06-20,296.386688,310.467499,0.000000
2042-06-21,297.820435,311.897705,0.000000
2042-06-22,298.754059,314.810974,0.000000
2042-06-23,299.056061,314.245758,0.000000
2042-06-24,297.531311,311.958527,0.000000
2042-06-25,297.471893,311.017426,0.000000
2042-06-26,298.116882,310.466797,0.000000
2042-06-27,297.728119,310.166168,0.000000
2042-06-28,297.438385,310.227570,0.000000
2042-06-29,297.346466,309.994690,0.000000
2042-06-30,297.163788,308.925446,0.000000
2042-07-01,297.562164,309.142090,0.000000
2042-07-02,298.576172,309.603607,0.000000
2042-07-03,299.123993,309.752747,0.000000
2042-07-04,298.522339,308.890442,0.000000
2042-07-05,297.495819,308.635742,0.000000
2042-07-06,297.427887,307.614197,0.000000
2042-07-07,297.988342,309.395264,0.000000
2042-07-08,298.073578,309.838226,0.000000
2042-07-09,298.130768,310.602570,0.000000
2042-07-10,298.101959,310.928894,0.000000
2042-07-11,297.683594,310.084381,0.000000
2042-07-12,297.599030,309.574768,0.000000
2042-07-13,297.862793,309.442413,0.000000
2042-07-14,297.462891,309.047943,0.000000
2042-07-15,297.801971,308.812439,0.000000
2042-07-16,297.342407,308.896271,0.000000
2042-07-17,297.898865,311.078918,0.000000
2042-07-18,298.784241,311.662994,0.000000
2042-07-19,298.893524,311.395599,0.000000
2042-07-20,298.131317,310.610901,0.000000
2042-07-21,297.952423,310.459503,0.000000
2042-07-22,298.076324,311.228119,0.000000
2042-07-23,297.647614,310.494659,0.000000
2042-07-24,297.944061,309.307495,0.000000
2042-07-25,297.516724,309.072815,0.406617
2042-07-26,298.061920,310.745544,0.000000
2042-07-27,299.375580,311.612274,0.000000
2042-07-28,300.146210,311.105377,0.000000
2042-07-29,299.290253,309.570526,1.032353
2042-07-30,299.578247,307.862061,1.931368
2042-07-31,298.613525,307.270538,3.393846
2042-08-01,297.523895,307.875763,0.644605
2042-08-02,296.152405,308.127289,0.280820
2042-08-03,296.228729,308.068817,0.000000
2042-08-04,296.733551,309.101410,0.000000
2042-08-05,297.566589,311.074341,0.000000
2042-08-06,297.773346,311.570984,0.000000
2042-08-07,297.928406,311.743225,0.000000
2042-08-08,298.027710,310.873718,0.000000
2042-08-09,299.270233,312.003937,0.000000
2042-08-10,301.259094,312.422058,1.265534
2042-08-11,301.269989,311.393768,4.017895
2042-08-12,302.044434,314.446259,0.000000
2042-08-13,301.928802,316.762238,0.000000
2042-08-14,303.853577,318.550598,1.460007
2042-08-15,302.802612,313.688568,16.454329
2042-08-16,300.616241,309.721191,5.883685
2042-08-17,299.510681,310.711609,0.000000
2042-08-18,300.992493,310.219269,15.674193
2042-08-19,300.507812,308.843628,53.762501
2042-08-20,299.192688,306.777649,23.670225
2042-08-21,299.149231,305.835754,37.640751
2042-08-22,298.060791,307.040588,1.929357
2042-08-23,298.852753,309.956696,0.000000
2042-08-24,299.924713,311.594635,3.603626
2042-08-25,300.892578,311.285004,7.595075
2042-08-26,300.523315,310.587830,0.000000
2042-08-27,298.975403,310.222351,0.305297
2042-08-28,299.366882,311.859161,0.000000
2042-08-29,301.096893,313.953094,0.000000
2042-08-30,302.040588,312.835266,4.571785
2042-08-31,298.931458,306.731445,29.333269
2042-09-01,297.108856,305.400665,2.790960
2042-09-02,297.108948,307.102356,0.606036
2042-09-03,296.742188,307.425842,0.718522
2042-09-04,297.954254,307.749542,1.051523
2042-09-05,299.743500,305.746368,28.180292
2042-09-06,297.809265,299.910034,10.150479
2042-09-07,297.172424,303.642426,2.865132
2042-09-08,296.539856,305.686707,1.239399
2042-09-09,296.906647,306.763000,0.000000
2042-09-10,299.188171,308.010956,0.000000
2042-09-11,300.021545,308.980896,0.392580
2042-09-12,299.366669,308.513000,0.000000
2042-09-13,299.285187,309.410889,0.000000
2042-09-14,297.643158,308.296783,2.147730
2042-09-15,297.884949,307.154877,1.975817
2042-09-16,297.481873,305.631714,0.758900
2042-09-17,293.411255,306.739319,0.000000
2042-09-18,292.412903,307.448364,0.000000
2042-09-19,292.908539,307.934845,0.000000
2042-09-20,296.209930,305.778778,0.000000
2042-09-21,295.429688,302.821838,0.000000
2042-09-22,292.602356,305.597382,0.000000
2042-09-23,293.541504,305.214203,0.668695
2042-09-24,295.020844,305.695312,15.234706
2042-09-25,295.444092,306.952393,14.631575
2042-09-26,295.659088,303.534882,14.284203
2042-09-27,295.550110,301.183105,0.000000
2042-09-28,296.156769,306.076416,0.000000
2042-09-29,295.002838,306.968201,0.000000
2042-09-30,294.653412,306.408997,0.000000
2042-10-01,296.500122,305.683502,0.569321
2042-10-02,294.385559,305.989380,0.000000
2042-10-03,294.991211,306.308868,0.000000
2042-10-04,295.381805,308.569397,0.000000
2042-10-05,295.486511,307.029785,0.000000
2042-10-06,295.972198,305.867584,1.591883
2042-10-07,293.011597,300.365112,29.313137
2042-10-08,291.564301,297.701324,0.876497
2042-10-09,290.201630,303.058075,0.000000
2042-10-10,288.941589,303.628601,0.000000
2042-10-11,288.270813,304.094482,0.000000
2042-10-12,288.233795,305.021149,0.000000
2042-10-13,291.618683,305.592346,0.882130
2042-10-14,293.898956,303.929718,1.538661
2042-10-15,293.871490,299.190369,16.507128
2042-10-16,293.578094,302.084625,1.622487
2042-10-17,291.221924,298.449097,1.182766
2042-10-18,288.835907,296.573151,0.000000
2042-10-19,284.859467,297.628876,0.000000
2042-10-20,283.542480,298.045868,0.000000
2042-10-21,286.862518,300.068390,0.000000
2042-10-22,286.046875,300.968719,0.000000
2042-10-23,286.859589,301.394653,0.000000
2042-10-24,289.968353,298.084106,0.000000
2042-10-25,289.982727,302.032867,0.000000
2042-10-26,286.989563,299.398041,0.000000
2042-10-27,282.029877,294.654602,0.000000
2042-10-28,279.682861,297.474487,0.000000
2042-10-29,280.277435,299.659485,0.000000
2042-10-30,282.744965,300.294769,0.000000
2042-10-31,282.448669,299.913513,0.000000
2042-11-01,283.928772,299.574158,0.000000
2042-11-02,288.279602,296.476227,0.000000
2042-11-03,285.860626,300.578400,0.000000
2042-11-04,286.008453,302.474670,0.000000
2042-11-05,286.330109,303.372253,0.000000
2042-11-06,286.656250,303.932373,0.000000
2042-11-07,286.553680,304.607483,0.000000
