#Variables:
#tasmin_CanESM2_rcp85(K):Daily Minimum Near-Surface Air Temperature
#tasmax_CanESM2_rcp85(K):Daily Maximum Near-Surface Air Temperature
#pr_CanESM2_rcp85(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_CanESM2_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_tasmax_CanESM2_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_pr_CanESM2_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_CanESM2_rcp85(K),tasmax_CanESM2_rcp85(K),pr_CanESM2_rcp85(mm)"
""
yyyy-mm-dd,tasmin_CanESM2_rcp85(K),tasmax_CanESM2_rcp85(K),pr_CanESM2_rcp85(mm)
2052-05-09,295.472107,307.879730,0.000000
2052-05-10,297.878326,307.024902,16.180609
2052-05-11,297.174927,305.049103,7.448454
2052-05-12,296.338806,308.372711,3.791975
2052-05-13,298.238373,310.103027,0.466185
2052-05-14,298.855072,310.551300,0.000000
2052-05-15,298.228912,311.059753,0.000000
2052-05-16,298.037598,310.187073,0.000000
2052-05-17,298.023773,309.717163,0.000000
2052-05-18,297.049103,308.664551,0.000000
2052-05-19,297.523376,309.746490,0.000000
2052-05-20,296.701721,309.799591,0.000000
2052-05-21,296.885315,310.103912,0.000000
2052-05-22,297.706116,310.530273,0.000000
2052-05-23,297.425781,311.044556,0.000000
2052-05-24,298.174622,312.779938,0.000000
2052-05-25,298.366180,313.009369,0.000000
2052-05-26,298.090240,311.552490,0.000000
2052-05-27,297.286407,310.616791,0.000000
2052-05-28,297.785889,311.251282,0.000000
2052-05-29,298.825134,311.798981,0.000000
2052-05-30,298.122772,310.260162,0.000000
2052-05-31,298.211578,311.115509,0.000000
2052-06-01,297.405640,311.640869,0.000000
2052-06-02,299.613403,309.193787,1.608304
2052-06-03,300.586731,311.202637,2.582740
2052-06-04,300.228973,311.665314,0.000000
2052-06-05,299.114960,309.099884,0.000000
2052-06-06,299.125946,309.551819,0.000000
2052-06-07,299.215942,308.087494,7.657328
2052-06-08,299.569794,309.553375,2.154303
2052-06-09,299.517426,306.810181,21.234423
2052-06-10,297.426025,307.051880,0.000000
2052-06-11,297.861694,307.212921,0.292802
2052-06-12,298.074890,308.136017,12.312833
2052-06-13,298.811523,305.742249,3.351397
2052-06-14,298.325989,305.403839,0.400432
2052-06-15,298.664795,308.535461,0.000000
2052-06-16,298.923401,309.759277,0.000000
2052-06-17,298.630310,310.572815,0.000000
2052-06-18,297.866425,310.537964,0.298704
2052-06-19,298.513153,310.987091,0.000000
2052-06-20,299.694641,311.233826,0.000000
2052-06-21,300.112854,310.543549,5.751757
2052-06-22,302.017273,314.523560,10.878583
2052-06-23,299.527130,309.994629,0.859556
2052-06-24,300.286194,310.660553,0.000000
2052-06-25,300.733582,311.802917,0.000000
2052-06-26,300.988220,313.494476,0.000000
2052-06-27,301.300720,313.278900,1.911598
2052-06-28,301.194946,312.241486,3.563424
2052-06-29,300.873505,311.736786,0.857401
2052-06-30,300.428711,312.265228,0.677845
2052-07-01,301.218781,312.716187,1.155521
2052-07-02,300.902679,311.295197,0.000000
2052-07-03,300.548309,312.815613,0.000000
2052-07-04,300.416290,312.752258,0.000000
2052-07-05,300.835602,312.828339,0.000000
2052-07-06,299.935577,312.649200,0.000000
2052-07-07,300.797119,312.622375,0.000000
2052-07-08,300.826385,311.450348,0.000000
2052-07-09,300.113068,311.864655,0.000000
2052-07-10,301.684021,313.196594,4.190310
2052-07-11,300.953094,311.379700,3.262399
2052-07-12,301.355042,313.283661,3.729461
2052-07-13,301.310455,313.306213,7.592930
2052-07-14,301.328064,312.837036,1.433442
2052-07-15,299.700287,311.319946,0.000000
2052-07-16,299.550446,312.168091,0.000000
2052-07-17,300.354828,311.317749,0.000000
2052-07-18,301.601044,313.262817,0.000000
2052-07-19,301.316223,313.169586,0.000000
2052-07-20,300.788605,312.245697,0.663465
2052-07-21,300.966461,313.503021,0.000000
2052-07-22,301.367401,313.377960,0.000000
2052-07-23,299.904938,312.101990,0.000000
2052-07-24,299.830261,312.561188,0.000000
2052-07-25,300.299957,312.129211,0.000000
2052-07-26,300.562988,312.726868,0.000000
2052-07-27,299.556793,312.419281,0.000000
2052-07-28,299.547424,312.055969,0.000000
2052-07-29,299.590759,312.588135,0.000000
2052-07-30,300.383789,312.977386,0.000000
2052-07-31,300.650818,313.469971,0.000000
2052-08-01,300.501648,313.595917,0.000000
2052-08-02,300.302338,313.759338,0.000000
2052-08-03,300.414490,313.669159,0.000000
2052-08-04,300.396759,313.592560,0.000000
2052-08-05,301.254547,313.659576,0.000000
2052-08-06,301.056519,314.397583,2.570511
2052-08-07,301.334778,313.475159,13.677446
2052-08-08,300.265411,311.230103,3.998018
2052-08-09,300.315247,310.020813,0.000000
2052-08-10,298.679657,310.425690,0.000000
2052-08-11,299.931732,311.957611,0.000000
2052-08-12,299.916626,313.541016,0.000000
2052-08-13,299.991272,312.452911,0.000000
2052-08-14,300.558563,312.608765,0.000000
2052-08-15,301.024170,311.779999,0.000000
2052-08-16,301.425232,312.423615,0.000000
2052-08-17,301.097961,312.342987,0.000000
2052-08-18,301.741180,313.355438,0.000000
2052-08-19,301.659912,313.160065,0.000000
2052-08-20,300.570221,312.496124,0.428377
2052-08-21,300.341614,311.769623,0.000000
2052-08-22,300.699219,310.277466,8.336617
2052-08-23,297.618958,304.605469,64.229233
2052-08-24,298.053436,308.717133,1.829503
2052-08-25,297.749237,310.000885,8.837068
2052-08-26,297.869781,310.940125,3.638898
2052-08-27,297.696381,310.028076,8.601104
2052-08-28,298.049866,308.875488,4.820216
2052-08-29,297.010803,306.980438,13.524588
2052-08-30,298.010437,307.242950,10.018862
2052-08-31,298.458527,306.839172,6.108880
2052-09-01,299.708038,306.079254,0.884734
2052-09-02,299.982880,305.684906,0.000000
2052-09-03,299.588715,306.571045,0.000000
2052-09-04,299.485046,307.973938,0.000000
2052-09-05,299.331512,309.098572,0.000000
2052-09-06,299.298615,309.861023,0.000000
2052-09-07,300.040527,310.259552,0.000000
2052-09-08,298.881592,310.244141,0.000000
2052-09-09,299.462341,309.403870,0.350630
2052-09-10,299.529602,306.465302,1.169572
2052-09-11,298.749908,309.785675,0.000000
2052-09-12,296.835754,313.098663,0.000000
2052-09-13,302.262024,313.457672,0.446717
2052-09-14,302.111053,312.521057,0.000000
2052-09-15,300.421082,312.024994,0.000000
2052-09-16,299.428619,311.268585,0.000000
2052-09-17,299.870941,312.450684,4.849141
2052-09-18,299.578400,305.259552,0.451418
2052-09-19,298.646301,307.780334,0.000000
2052-09-20,292.595673,310.403107,0.000000
2052-09-21,295.338806,310.643555,0.000000
2052-09-22,299.053741,310.355591,0.357535
2052-09-23,298.319122,310.084320,0.000000
2052-09-24,298.127289,310.036926,0.000000
2052-09-25,298.075775,311.874725,0.000000
2052-09-26,299.284271,310.794922,0.000000
2052-09-27,298.642944,310.061859,0.000000
2052-09-28,296.587555,307.362854,2.271487
2052-09-29,295.596619,308.061340,0.000000
2052-09-30,294.609344,308.029877,0.000000
2052-10-01,294.747955,307.450623,0.000000
2052-10-02,294.674561,306.698059,0.000000
2052-10-03,294.868591,309.512848,0.000000
2052-10-04,296.986450,306.733582,0.000000
2052-10-05,290.378418,301.229279,0.000000
2052-10-06,287.507263,301.103943,0.000000
2052-10-07,286.252930,301.211578,0.000000
2052-10-08,288.149445,304.033264,0.000000
2052-10-09,288.181030,304.189972,0.000000
2052-10-10,288.737915,300.976379,0.000000
2052-10-11,287.345490,300.030365,0.000000
2052-10-12,287.121796,302.362488,0.000000
2052-10-13,287.879150,302.889008,0.000000
2052-10-14,284.818817,303.654297,0.000000
2052-10-15,283.248993,305.924896,0.000000
2052-10-16,287.103149,307.701355,0.000000
2052-10-17,287.877411,308.594727,0.000000
2052-10-18,286.110077,308.545593,0.000000
2052-10-19,286.725250,308.029175,0.000000
2052-10-20,285.999695,308.304657,0.000000
2052-10-21,289.244141,309.265503,0.000000
2052-10-22,290.244171,309.727966,0.000000
2052-10-23,292.762695,309.516693,0.000000
2052-10-24,293.311005,308.854767,0.000000
2052-10-25,292.049469,303.137115,0.000000
2052-10-26,285.865784,299.636322,0.000000
2052-10-27,288.672943,303.979279,0.000000
2052-10-28,290.446411,306.036682,0.000000
2052-10-29,291.750610,304.206543,0.000000
2052-10-30,292.467255,303.996094,0.000000
2052-10-31,291.788574,303.684814,0.000000
2052-11-01,291.934479,304.274414,0.834181
2052-11-02,290.848907,306.450592,0.000000
2052-11-03,289.603241,302.183380,0.000000
2052-11-04,286.602936,304.487915,0.000000
2052-11-05,290.008789,302.127350,0.000000
2052-11-06,286.934723,303.040100,0.000000
2052-11-07,286.891205,302.825714,0.000000
2052-11-08,290.160950,303.186249,0.000000
2052-11-09,292.617615,304.056580,0.000000
2052-11-10,293.371277,306.556732,1.244708
2052-11-11,288.968414,299.493195,0.000000
2052-11-12,288.491211,301.389801,0.000000
2052-11-13,291.720795,306.407745,0.000000
2052-11-14,290.235016,306.093750,0.000000
2052-11-15,291.505920,304.433136,0.000000
2052-11-16,290.507843,303.930115,1.837291
2052-11-17,289.281708,304.009308,0.000000
2052-11-18,287.649689,304.901154,0.390370
2052-11-19,290.193237,301.702728,0.000000
2052-11-20,287.568451,300.629944,0.000000
2052-11-21,290.650208,303.914734,1.131180
2052-11-22,289.353302,300.744049,0.000000
2052-11-23,283.005432,304.984253,0.000000
2052-11-24,291.548584,302.039642,0.000000
2052-11-25,279.543610,295.429657,0.000000
2052-11-26,283.925262,289.926086,1.869940
2052-11-27,286.304108,293.928345,12.785809
2052-11-28,281.783508,293.721558,1.436134
2052-11-29,278.558655,297.051910,0.000000
2052-11-30,281.961700,297.405579,0.000000
2052-12-01,277.563568,293.433105,28.345598
2052-12-02,276.447815,283.440399,12.870111
2052-12-03,280.431824,290.521027,1.432418
2052-12-04,279.764832,294.755371,0.000000
2052-12-05,277.427734,295.911713,0.000000
2052-12-06,287.751282,294.223236,0.382950
2052-12-07,280.783691,291.490784,0.000000
2052-12-08,280.463745,296.507538,0.000000
2052-12-09,282.476105,297.186951,0.000000
2052-12-10,283.779846,293.907501,0.000000
2052-12-11,275.956818,290.019226,0.000000
2052-12-12,274.599182,290.927795,0.000000
2052-12-13,273.685181,291.370880,0.000000
2052-12-14,276.798737,293.724945,0.000000
2052-12-15,278.792603,293.265900,0.000000
2052-12-16,281.548737,296.202850,0.000000
2052-12-17,283.992310,291.038361,1.914273
2052-12-18,277.833588,290.849884,7.199654
2052-12-19,275.216644,287.669067,0.314248
2052-12-20,274.585388,290.921234,0.000000
2052-12-21,279.123199,293.312195,0.000000
2052-12-22,282.417938,293.745758,0.000000
2052-12-23,283.145996,294.567108,0.000000
2052-12-24,280.097321,291.869263,0.000000
2052-12-25,274.527222,282.614410,0.000000
2052-12-26,270.108032,286.501678,0.000000
2052-12-27,272.149994,288.822693,0.000000
2052-12-28,276.166565,291.341583,0.000000
2052-12-29,286.165802,292.927795,1.883048
2052-12-30,280.899017,295.954071,0.000000
2052-12-31,279.967743,292.137085,0.000000
2053-01-01,273.506927,288.218781,0.000000
2053-01-02,280.271271,298.860107,0.000000
2053-01-03,280.621216,291.517609,0.000000
2053-01-04,271.302032,286.183441,0.000000
2053-01-05,272.837616,289.059082,0.000000
2053-01-06,276.593170,289.743500,0.000000
2053-01-07,277.963257,285.256409,0.000000
2053-01-08,280.333740,285.913696,0.323273
2053-01-09,282.920776,292.152802,0.000000
2053-01-10,282.226593,291.769867,2.264008
2053-01-11,274.985901,289.608856,0.000000
2053-01-12,275.666656,293.668365,0.000000
2053-01-13,275.692413,286.975037,0.000000
2053-01-14,271.693848,283.201904,0.000000
2053-01-15,278.564606,292.985291,0.000000
2053-01-16,278.377655,300.593719,0.853157
2053-01-17,280.898438,301.759399,0.000000
2053-01-18,285.722687,303.257843,0.000000
2053-01-19,281.810394,297.720093,0.000000
2053-01-20,275.687836,288.073944,0.000000
2053-01-21,274.420227,287.876709,0.000000
2053-01-22,275.772217,287.983368,0.000000
2053-01-23,276.315521,291.371246,0.000000
2053-01-24,283.942871,288.625610,3.924349
2053-01-25,285.342560,293.399261,2.397516
2053-01-26,286.467682,295.859528,0.528606
2053-01-27,285.465881,295.842957,0.000000
2053-01-28,284.772766,294.449249,0.000000
2053-01-29,282.712524,296.970154,0.000000
2053-01-30,281.202271,294.800964,0.000000
2053-01-31,282.735626,289.380829,0.000000
2053-02-01,285.226257,289.250763,0.000000
2053-02-02,286.064026,294.478821,0.507763
2053-02-03,288.088501,298.728943,1.012941
2053-02-04,281.050812,300.865234,0.000000
2053-02-05,280.394958,301.066132,0.000000
2053-02-06,281.828217,293.084290,0.519254
2053-02-07,278.645905,285.809143,0.491129
2053-02-08,275.569824,288.645569,0.000000
2053-02-09,274.661224,293.889496,0.000000
2053-02-10,276.255249,295.146088,0.000000
2053-02-11,282.441071,300.690308,0.000000
2053-02-12,281.670502,298.966370,0.000000
2053-02-13,281.555939,294.564911,0.000000
2053-02-14,277.634644,291.854584,0.000000
2053-02-15,276.384979,292.848297,0.000000
2053-02-16,282.000916,290.943726,7.649828
2053-02-17,282.115204,291.113892,27.975718
2053-02-18,279.233398,288.586182,6.255263
2053-02-19,274.254486,291.112915,0.000000
2053-02-20,279.311432,295.934814,0.000000
2053-02-21,278.182953,295.266907,0.000000
2053-02-22,283.187744,290.787964,0.000000
2053-02-23,285.961182,291.303986,0.000000
2053-02-24,288.278595,295.179840,3.730217
2053-02-25,290.039429,293.912170,0.000000
2053-02-26,290.321320,300.750824,1.517363
2053-02-27,289.591187,302.858643,0.000000
2053-02-28,284.166473,300.146820,0.000000
2053-03-01,283.843872,296.609436,0.000000
2053-03-02,281.692383,298.193726,0.000000
2053-03-03,280.559845,295.384827,0.000000
2053-03-04,276.552277,288.611389,0.000000
2053-03-05,278.512451,298.876434,0.000000
2053-03-06,284.096405,302.797089,0.000000
2053-03-07,282.662262,296.465057,0.000000
2053-03-08,281.715271,286.842651,2.136601
2053-03-09,282.126221,297.352264,0.313128
2053-03-10,288.797729,297.617310,0.000000
2053-03-11,289.688141,297.701385,0.000000
2053-03-12,289.441467,297.185608,0.865229
2053-03-13,279.283600,293.862305,0.000000
2053-03-14,279.592407,296.550323,0.474557
2053-03-15,285.164337,293.570374,0.000000
2053-03-16,289.635773,301.945343,1.813926
2053-03-17,288.532135,298.259064,3.140204
2053-03-18,286.209106,301.513977,3.490875
2053-03-19,287.910309,298.335999,0.000000
2053-03-20,283.160400,304.614532,0.000000
2053-03-21,285.424103,307.667145,0.000000
2053-03-22,290.004272,307.958893,0.000000
2053-03-23,292.421448,308.036407,0.000000
2053-03-24,286.290344,304.666107,0.000000
2053-03-25,283.099487,293.296936,0.000000
2053-03-26,277.656189,297.674103,0.000000
2053-03-27,284.971619,302.376373,0.000000
2053-03-28,287.532776,305.767456,0.000000
2053-03-29,283.812073,306.607605,0.000000
2053-03-30,288.899872,307.343201,0.000000
2053-03-31,290.180634,306.927673,0.000000
2053-04-01,293.377075,304.274750,2.091295
2053-04-02,288.545502,298.075897,0.000000
2053-04-03,282.013916,300.485413,0.000000
2053-04-04,286.240082,301.162872,0.000000
2053-04-05,286.581451,303.940338,0.000000
2053-04-06,293.948669,309.062622,0.000000
2053-04-07,295.742096,310.796326,1.164130
2053-04-08,295.440552,306.972931,8.843322
2053-04-09,295.783722,306.015839,2.810716
2053-04-10,291.670502,302.712219,0.000000
2053-04-11,283.945343,297.394104,0.000000
2053-04-12,283.338806,295.483917,0.000000
2053-04-13,289.074951,306.337585,0.000000
2053-04-14,290.749542,305.502350,0.000000
2053-04-15,285.175720,301.372437,0.000000
2053-04-16,288.820648,304.769226,0.000000
2053-04-17,293.253906,309.843048,4.441408
2053-04-18,288.507782,311.656403,0.637720
2053-04-19,290.534454,308.340424,0.755611
2053-04-20,291.833069,306.741608,0.000000
2053-04-21,290.947571,307.082977,0.000000
2053-04-22,292.101044,307.162170,0.000000
2053-04-23,294.888641,306.754486,1.122460
2053-04-24,294.745697,308.132050,1.196339
2053-04-25,295.648895,309.574646,0.507630
2053-04-26,297.261749,314.154236,0.000000
2053-04-27,298.256439,313.547211,0.000000
2053-04-28,295.999268,310.343994,0.000000
2053-04-29,290.591431,316.042358,0.000000
2053-04-30,296.407471,312.103821,0.000000
2053-05-01,298.486542,308.859589,22.688715
2053-05-02,296.717255,312.970184,1.266752
2053-05-03,295.161804,307.580811,5.157126
2053-05-04,297.442261,309.143829,13.622563
2053-05-05,297.695557,306.704559,5.839993
2053-05-06,296.553589,309.885559,0.768627
2053-05-07,296.923279,309.563263,0.000000
2053-05-08,295.918945,309.556549,0.000000
2053-05-09,296.100922,308.417358,0.000000
2053-05-10,297.835663,313.508636,0.000000
2053-05-11,299.135925,314.971985,0.000000
2053-05-12,296.716797,316.398193,0.000000
2053-05-13,298.862854,312.563049,0.000000
2053-05-14,297.658112,311.421875,0.000000
2053-05-15,297.419037,312.728943,0.000000
2053-05-16,297.565918,310.210358,0.000000
2053-05-17,296.582642,308.959625,0.000000
2053-05-18,296.180176,307.806732,0.000000
2053-05-19,297.321320,309.160370,0.000000
2053-05-20,299.045349,311.758392,0.000000
2053-05-21,299.325897,310.091309,11.726762
2053-05-22,298.889343,307.995789,10.891678
2053-05-23,298.400452,307.796753,8.547211
2053-05-24,297.206055,307.284790,0.978902
2053-05-25,297.302734,311.041992,13.092544
2053-05-26,295.645813,309.815186,2.038626
2053-05-27,295.670288,312.373993,0.000000
2053-05-28,298.327942,312.138947,0.000000
2053-05-29,297.347198,312.347198,0.000000
2053-05-30,295.002991,310.132111,0.845054
2053-05-31,296.549194,312.180420,0.000000
2053-06-01,297.798279,313.025208,0.000000
2053-06-02,298.978333,312.553833,0.000000
2053-06-03,297.599640,309.910339,0.000000
2053-06-04,296.805969,308.616699,0.895426
2053-06-05,296.434143,308.939087,0.750482
2053-06-06,298.407043,308.694916,4.925989
2053-06-07,299.135223,309.030060,6.546225
2053-06-08,299.880951,310.926392,4.671737
2053-06-09,301.191650,311.221893,0.281965
2053-06-10,299.458405,310.891235,7.615539
2053-06-11,299.505035,307.652100,2.584956
2053-06-12,299.422241,305.671478,5.161627
2053-06-13,298.697693,307.810669,1.441273
2053-06-14,297.574951,307.447693,1.352288
2053-06-15,297.721039,307.869080,1.980563
2053-06-16,297.422607,307.590363,2.109109
2053-06-17,298.334534,309.585114,0.000000
2053-06-18,299.532715,310.428101,0.000000
2053-06-19,300.206024,310.924469,0.000000
2053-06-20,301.388336,312.048492,0.000000
2053-06-21,300.633209,314.730530,0.000000
2053-06-22,300.885590,314.536835,0.000000
2053-06-23,300.978333,313.368042,0.000000
2053-06-24,301.327972,310.770081,0.000000
2053-06-25,300.148895,310.390411,0.000000
2053-06-26,299.781769,312.463287,0.000000
2053-06-27,299.681915,312.911438,0.000000
2053-06-28,300.009888,312.548615,0.000000
2053-06-29,299.866821,312.844055,0.000000
2053-06-30,301.381409,314.832916,0.000000
2053-07-01,302.046326,314.716492,0.000000
2053-07-02,302.136993,314.616882,0.000000
2053-07-03,302.133087,314.469391,0.000000
2053-07-04,301.449738,313.989258,0.000000
2053-07-05,301.854492,314.457214,0.000000
2053-07-06,302.315582,315.326080,0.000000
2053-07-07,302.103912,315.185150,0.000000
2053-07-08,301.772705,314.469055,0.000000
2053-07-09,300.648712,312.876953,0.000000
2053-07-10,300.965332,312.383209,0.000000
2053-07-11,301.313416,312.032227,0.000000
2053-07-12,300.642761,311.245148,0.000000
2053-07-13,301.752441,312.496460,0.000000
2053-07-14,301.506592,313.982605,0.000000
2053-07-15,302.290314,314.046021,0.647615
2053-07-16,300.430481,312.134857,0.000000
2053-07-17,300.224579,311.242737,0.000000
2053-07-18,300.381134,310.450684,0.329561
2053-07-19,299.637177,310.419556,0.000000
2053-07-20,300.079193,310.658997,0.000000
2053-07-21,300.427704,310.431213,0.000000
2053-07-22,299.856689,310.537323,0.000000
2053-07-23,300.149139,311.817993,0.000000
2053-07-24,300.474609,312.367554,0.000000
2053-07-25,300.720795,312.351532,0.000000
2053-07-26,300.238007,312.834320,0.000000
2053-07-27,301.151733,314.124725,0.000000
2053-07-28,302.169525,312.871948,2.721192
2053-07-29,302.502991,314.036835,0.000000
2053-07-30,302.386810,314.570129,0.000000
2053-07-31,301.122284,312.509277,0.000000
2053-08-01,300.806976,313.168427,0.000000
2053-08-02,301.051178,314.127319,0.000000
2053-08-03,301.853546,314.574982,0.000000
2053-08-04,301.073853,314.124054,0.000000
2053-08-05,299.851410,313.216949,0.000000
2053-08-06,299.933746,312.476624,0.000000
2053-08-07,300.317871,313.331818,0.000000
2053-08-08,300.921387,314.327057,0.000000
2053-08-09,300.167542,313.241730,0.000000
2053-08-10,300.095337,312.436249,0.000000
2053-08-11,300.169159,313.232147,0.000000
2053-08-12,300.358643,314.356262,0.000000
2053-08-13,300.601166,314.536560,0.000000
2053-08-14,302.807129,313.932251,3.316758
2053-08-15,303.942627,312.392487,10.339195
2053-08-16,299.668152,311.862885,29.608337
2053-08-17,298.690399,311.313690,20.927563
2053-08-18,300.224365,310.758057,6.402510
2053-08-19,300.530457,307.814819,31.234818
2053-08-20,299.598724,309.280731,0.000000
2053-08-21,300.473358,309.499115,0.000000
2053-08-22,301.092224,309.926575,0.000000
2053-08-23,301.522095,311.471161,0.000000
2053-08-24,302.348877,311.474640,0.000000
2053-08-25,301.685425,311.820435,0.000000
2053-08-26,301.039917,311.500702,0.000000
2053-08-27,301.670990,312.699341,0.000000
2053-08-28,301.848938,314.244293,0.000000
2053-08-29,301.989166,316.443726,1.206595
2053-08-30,303.554352,314.746399,0.281923
2053-08-31,303.839539,315.164856,4.536641
2053-09-01,300.974213,312.532806,0.984309
2053-09-02,298.447479,309.664490,0.555928
2053-09-03,298.980042,307.181976,1.781015
2053-09-04,297.779388,308.229126,16.637133
2053-09-05,296.899292,305.053833,17.789972
2053-09-06,298.863525,306.142731,0.543349
2053-09-07,298.550079,306.907806,0.000000
2053-09-08,297.816711,307.464233,0.000000
2053-09-09,296.624725,307.494568,0.000000
2053-09-10,298.139801,307.918549,0.000000
2053-09-11,298.653229,308.258911,0.000000
2053-09-12,298.735168,309.308167,0.000000
2053-09-13,295.507111,310.788300,0.000000
2053-09-14,296.445831,311.432098,0.000000
2053-09-15,298.865967,311.307953,0.000000
2053-09-16,300.361053,310.739990,0.000000
2053-09-17,300.085205,310.991852,0.383249
2053-09-18,299.941040,311.211060,3.183227
2053-09-19,299.808319,310.781952,0.000000
2053-09-20,299.665283,310.782013,0.911210
2053-09-21,299.360565,310.457275,0.000000
2053-09-22,298.710510,310.060333,0.000000
2053-09-23,299.547485,309.355438,0.000000
2053-09-24,299.351959,308.711945,0.000000
2053-09-25,299.023529,309.177979,0.000000
2053-09-26,298.853455,309.303101,0.000000
2053-09-27,297.304199,310.476471,0.000000
2053-09-28,298.130005,310.245392,0.000000
2053-09-29,297.691376,308.121307,0.000000
2053-09-30,297.397400,308.618439,0.000000
2053-10-01,296.960236,309.230621,0.387562
2053-10-02,295.859558,307.942200,0.000000
2053-10-03,293.818726,309.351746,2.206368
2053-10-04,292.798523,310.165741,0.000000
2053-10-05,294.863129,310.125793,0.000000
2053-10-06,299.204742,308.668365,0.294540
2053-10-07,293.962341,310.037933,0.000000
2053-10-08,295.040009,309.912262,0.000000
2053-10-09,295.215546,308.983246,0.000000
2053-10-10,294.111176,308.692932,0.000000
2053-10-11,290.874878,309.102722,0.000000
2053-10-12,293.343811,310.478485,0.000000
2053-10-13,297.703247,312.140594,0.000000
2053-10-14,296.780212,310.530121,0.000000
2053-10-15,297.062958,309.260620,0.000000
2053-10-16,296.948151,309.608276,0.000000
2053-10-17,296.617737,306.398071,0.468097
2053-10-18,287.768158,297.662903,0.000000
2053-10-19,283.645081,300.117188,0.000000
2053-10-20,285.064941,302.426208,0.000000
2053-10-21,286.303589,303.726410,0.000000
2053-10-22,287.752258,303.574768,0.000000
2053-10-23,281.999451,296.593109,0.000000
2053-10-24,280.133850,292.941528,0.000000
2053-10-25,277.779968,295.002808,0.000000
2053-10-26,281.975952,295.579163,0.000000
2053-10-27,287.750153,295.381897,0.000000
2053-10-28,283.937897,297.625000,0.000000
2053-10-29,279.948181,299.005005,0.000000
2053-10-30,282.054260,300.877411,0.000000
2053-10-31,286.113373,301.256683,0.000000
2053-11-01,288.867035,298.208252,0.000000
2053-11-02,290.282471,303.085297,0.000000
2053-11-03,291.674591,302.817657,0.000000
2053-11-04,292.300659,302.193634,0.000000
2053-11-05,295.289032,303.878326,8.888510
2053-11-06,282.111481,305.801147,27.334314
2053-11-07,278.845184,284.217285,0.000000
2053-11-08,273.850250,292.276031,0.000000
2053-11-09,273.602112,294.708405,0.000000
2053-11-10,281.982452,297.697815,0.000000
2053-11-11,288.800354,300.514648,0.000000
2053-11-12,283.248352,297.756531,0.348827
2053-11-13,274.967072,294.213867,0.000000
2053-11-14,280.437744,299.245514,0.000000
2053-11-15,282.996338,299.916718,0.000000
2053-11-16,282.962585,301.085938,0.000000
2053-11-17,286.415741,302.034302,0.000000
2053-11-18,288.289520,301.603516,0.000000
2053-11-19,290.224030,299.529724,0.000000
2053-11-20,289.831116,302.128387,0.000000
2053-11-21,287.441589,296.506348,0.000000
2053-11-22,280.730255,292.643311,0.000000
2053-11-23,285.602783,298.967682,0.000000
2053-11-24,291.292267,303.304810,0.345981
2053-11-25,282.224854,298.344330,0.000000
2053-11-26,277.051514,290.929779,0.000000
2053-11-27,275.361023,293.385468,0.000000
2053-11-28,283.193054,294.427063,0.000000
2053-11-29,278.525574,295.270691,0.000000
2053-11-30,282.468933,296.412476,0.000000
2053-12-01,279.734924,294.700409,0.000000
2053-12-02,277.468628,288.980988,0.729147
2053-12-03,286.131470,296.642944,0.000000
2053-12-04,284.279510,298.966827,0.000000
2053-12-05,286.431488,302.435089,0.000000
2053-12-06,286.937164,295.706116,0.298496
2053-12-07,289.560883,299.984375,0.356194
2053-12-08,285.853394,297.618713,0.000000
2053-12-09,279.170654,294.079071,0.000000
2053-12-10,282.016632,298.035217,0.000000
2053-12-11,291.286591,300.653015,0.000000
2053-12-12,284.151276,297.550262,0.000000
2053-12-13,284.422668,299.172852,0.000000
2053-12-14,285.585022,293.672119,0.000000
2053-12-15,285.284180,294.106537,0.000000
2053-12-16,287.596527,296.410522,0.000000
2053-12-17,288.747101,299.721100,0.000000
2053-12-18,288.090271,301.522369,0.000000
2053-12-19,288.394348,300.168579,0.000000
2053-12-20,288.729309,296.606995,0.428344
2053-12-21,290.668793,295.828217,3.804681
2053-12-22,287.093658,299.663513,22.383923
2053-12-23,281.804626,293.099579,8.462102
2053-12-24,277.939087,288.177887,0.000000
2053-12-25,275.975586,291.715393,0.000000
2053-12-26,277.263336,288.805542,0.000000
2053-12-27,278.036621,289.326172,0.000000
2053-12-28,280.757782,285.978546,0.725519
2053-12-29,279.860626,284.014587,3.912922
2053-12-30,281.409882,292.294830,0.529587
2053-12-31,284.998291,298.588043,0.000000
2054-01-01,282.967957,300.750183,0.000000
2054-01-02,282.135284,294.800476,0.589720
2054-01-03,285.223358,297.208405,0.436590
2054-01-04,292.118164,304.073944,1.974282
2054-01-05,288.943878,296.997589,2.761728
2054-01-06,288.087128,295.370300,4.848529
2054-01-07,281.968353,294.911774,9.780471
2054-01-08,274.606079,293.346527,0.323440
2054-01-09,286.063141,301.172333,0.000000
2054-01-10,286.823212,296.544525,1.111717
2054-01-11,273.995789,288.682434,4.788432
2054-01-12,269.612183,277.062744,4.910227
