#Variables:
#tasmin_HadGEM2-ES365_rcp85(K):Daily Minimum Near-Surface Air Temperature
#tasmax_HadGEM2-ES365_rcp85(K):Daily Maximum Near-Surface Air Temperature
#pr_HadGEM2-ES365_rcp85(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_HadGEM2-ES365_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_tasmax_HadGEM2-ES365_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_pr_HadGEM2-ES365_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_HadGEM2-ES365_rcp85(K),tasmax_HadGEM2-ES365_rcp85(K),pr_HadGEM2-ES365_rcp85(mm)"
""
yyyy-mm-dd,tasmin_HadGEM2-ES365_rcp85(K),tasmax_HadGEM2-ES365_rcp85(K),pr_HadGEM2-ES365_rcp85(mm)
2044-01-25,279.632690,283.976257,9.951815
2044-01-26,279.130280,290.527161,5.113605
2044-01-27,282.177490,293.802368,0.307864
2044-01-28,279.129242,289.530212,0.000000
2044-01-29,274.819611,289.641754,0.000000
2044-01-30,275.973389,292.901703,0.000000
2044-01-31,279.045258,295.315338,0.000000
2044-02-01,285.180725,298.407776,0.000000
2044-02-02,287.553680,299.956299,0.296949
2044-02-03,286.551331,298.465759,0.000000
2044-02-04,282.852142,294.519562,0.000000
2044-02-05,284.849945,295.821564,0.470093
2044-02-06,287.774200,299.087433,1.182735
2044-02-07,281.120667,292.766388,1.023721
2044-02-08,272.571594,282.996124,1.352006
2044-02-09,266.070801,273.954163,0.000000
2044-02-10,266.569977,274.938385,0.000000
2044-02-11,270.049255,281.279541,0.000000
2044-02-12,274.906067,281.889618,0.367135
2044-02-13,275.815033,281.064087,1.195503
2044-02-14,274.794525,282.954346,0.000000
2044-02-15,278.372589,291.017944,0.000000
2044-02-16,280.987823,293.656219,0.000000
2044-02-17,280.411163,295.521790,0.000000
2044-02-18,280.048340,294.397919,0.000000
2044-02-19,279.718750,292.903839,0.000000
2044-02-20,277.217346,291.735718,0.000000
2044-02-21,276.687500,290.031067,0.000000
2044-02-22,274.863770,290.645660,0.000000
2044-02-23,277.854645,293.473999,0.000000
2044-02-24,280.577820,297.506226,0.000000
2044-02-25,278.310760,299.112762,0.000000
2044-02-26,281.523193,300.304169,0.000000
2044-02-27,285.484222,303.614380,0.000000
2044-02-28,287.513763,305.752777,0.000000
2044-02-29,288.300415,305.028381,0.000000
2044-03-01,289.087067,304.303955,0.000000
2044-03-02,292.307190,303.439362,3.232213
2044-03-03,293.001648,304.249573,0.000000
2044-03-04,291.494263,304.748169,0.969391
2044-03-05,282.238525,301.666107,6.523698
2044-03-06,278.469849,293.974640,0.000000
2044-03-07,282.734650,295.961731,1.755848
2044-03-08,280.674255,295.937195,0.000000
2044-03-09,281.688965,302.730194,0.000000
2044-03-10,285.135101,307.653107,0.000000
2044-03-11,288.521332,306.296783,0.000000
2044-03-12,280.020508,298.897949,0.000000
2044-03-13,284.670593,303.523224,0.000000
2044-03-14,287.946198,311.692657,0.000000
2044-03-15,289.665710,314.411713,0.000000
2044-03-16,290.253479,311.250671,0.000000
2044-03-17,285.577271,301.513153,0.000000
2044-03-18,289.254700,308.444489,0.000000
2044-03-19,290.821869,307.876434,0.000000
2044-03-20,290.054749,303.121155,1.049291
2044-03-21,289.079010,300.664642,0.000000
2044-03-22,292.478241,308.190643,0.496258
2044-03-23,290.170197,307.917267,0.000000
2044-03-24,288.563080,306.918640,0.000000
2044-03-25,290.999908,304.183228,3.019360
2044-03-26,287.302429,301.505524,6.273798
2044-03-27,284.939972,303.950104,0.000000
2044-03-28,288.472778,308.099030,0.000000
2044-03-29,291.227173,307.530884,0.659493
2044-03-30,287.109558,303.359314,0.000000
2044-03-31,287.927887,303.456512,0.000000
2044-04-01,287.248474,303.848907,0.497503
2044-04-02,289.242157,300.535828,4.078345
2044-04-03,286.952942,302.930298,0.000000
2044-04-04,286.335236,307.067169,0.000000
2044-04-05,287.942780,308.401337,0.000000
2044-04-06,289.019623,308.689880,0.000000
2044-04-07,290.752563,307.703918,0.000000
2044-04-08,291.694977,307.511780,0.000000
2044-04-09,292.231598,306.922943,0.000000
2044-04-10,292.392639,304.531738,0.000000
2044-04-11,292.419373,303.173065,0.000000
2044-04-12,292.642273,305.969299,0.000000
2044-04-13,292.396698,307.084137,0.000000
2044-04-14,291.958893,305.958191,0.000000
2044-04-15,292.244995,306.809143,0.000000
2044-04-16,291.961853,306.606537,0.000000
2044-04-17,291.762054,302.827881,0.000000
2044-04-18,293.585022,305.386017,3.225233
2044-04-19,293.755981,309.373169,6.853250
2044-04-20,289.771851,307.173645,0.901067
2044-04-21,288.706787,308.336548,0.000000
2044-04-22,290.376617,308.342285,0.948373
2044-04-23,291.406189,303.910675,17.226599
2044-04-24,293.872925,300.857452,37.179893
2044-04-25,291.882172,306.692261,1.074169
2044-04-26,289.215607,308.093750,0.000000
2044-04-27,289.530914,308.660004,0.000000
2044-04-28,290.780975,309.049774,0.377873
2044-04-29,290.798187,306.646790,1.926462
2044-04-30,292.820526,307.851990,2.122980
2044-05-01,295.370087,308.551971,11.405360
2044-05-02,293.792725,308.956818,0.000000
2044-05-03,291.035065,305.875488,0.000000
2044-05-04,290.477997,305.753876,0.000000
2044-05-05,291.663666,305.608978,0.000000
2044-05-06,292.665802,301.553589,22.437441
2044-05-07,290.421417,300.533081,5.879179
2044-05-08,285.885284,300.188843,0.000000
2044-05-09,290.479156,307.317352,0.000000
2044-05-10,296.434662,311.342316,0.000000
2044-05-11,297.891632,312.464233,0.000000
2044-05-12,297.163116,313.722198,0.000000
2044-05-13,296.764465,314.205872,0.000000
2044-05-14,295.089020,314.633972,0.000000
2044-05-15,294.638641,314.315308,0.000000
2044-05-16,296.513123,311.413818,0.000000
2044-05-17,296.428101,310.250214,0.000000
2044-05-18,295.740234,308.698456,0.000000
2044-05-19,295.336609,306.432251,2.581810
2044-05-20,295.103302,307.175873,0.512386
2044-05-21,296.107086,310.200745,0.000000
2044-05-22,295.462097,311.234955,0.000000
2044-05-23,295.790314,311.853149,0.000000
2044-05-24,298.800262,312.295807,0.000000
2044-05-25,299.500031,313.277618,0.000000
2044-05-26,300.629242,314.054047,0.000000
2044-05-27,299.356934,313.797363,0.000000
2044-05-28,298.973541,313.305267,0.000000
2044-05-29,298.296692,313.078033,0.000000
2044-05-30,297.361084,312.292450,0.000000
2044-05-31,297.073181,311.397308,0.000000
2044-06-01,297.287109,311.977936,0.000000
2044-06-02,298.983215,314.992218,0.000000
2044-06-03,299.124634,315.094696,0.445311
2044-06-04,301.418304,315.740295,0.643884
2044-06-05,301.524628,314.744873,3.435360
2044-06-06,300.126129,313.378082,7.170028
2044-06-07,298.135620,311.892029,2.514620
2044-06-08,298.372650,312.310913,0.000000
2044-06-09,297.569611,312.424530,0.000000
2044-06-10,296.552368,312.486725,0.000000
2044-06-11,297.369080,311.877014,0.000000
2044-06-12,298.289764,312.051544,0.329879
2044-06-13,299.082123,311.777313,1.580356
2044-06-14,299.799133,310.679779,3.942548
2044-06-15,297.948151,305.778839,21.081684
2044-06-16,298.429382,305.810638,18.329195
2044-06-17,298.400970,305.041382,12.629314
2044-06-18,298.731873,306.200958,20.719524
2044-06-19,299.250488,308.881409,6.050948
2044-06-20,299.430603,308.481201,0.708526
2044-06-21,298.831390,309.652039,0.000000
2044-06-22,299.480835,310.643036,0.575498
2044-06-23,300.029938,311.821320,0.000000
2044-06-24,300.030273,311.870972,0.000000
2044-06-25,299.268066,311.824951,0.000000
2044-06-26,299.653168,311.769226,0.000000
2044-06-27,300.379761,311.093231,0.000000
2044-06-28,299.998352,309.992035,1.035738
2044-06-29,299.632782,307.311279,3.038507
2044-06-30,299.536102,309.228241,2.702558
2044-07-01,298.599854,311.009399,0.000000
2044-07-02,298.751556,313.399078,0.000000
2044-07-03,299.812622,314.968842,0.000000
2044-07-04,300.285461,315.090179,0.000000
2044-07-05,299.917633,315.362427,0.000000
2044-07-06,301.175751,314.830048,0.000000
2044-07-07,301.440399,315.206268,0.000000
2044-07-08,300.661774,314.870422,0.000000
2044-07-09,300.840637,314.821594,0.000000
2044-07-10,301.312439,315.201935,0.000000
2044-07-11,301.316040,315.094238,0.000000
2044-07-12,300.632996,314.721680,0.000000
2044-07-13,300.454071,314.220886,0.000000
2044-07-14,300.092468,313.878754,0.000000
2044-07-15,300.246338,313.535522,0.000000
2044-07-16,299.969330,312.193909,1.095934
2044-07-17,300.588379,310.861877,6.137099
2044-07-18,300.034851,312.222443,1.710505
2044-07-19,299.044922,312.464050,0.000000
2044-07-20,299.430389,312.902435,0.000000
2044-07-21,299.237274,312.878296,0.000000
2044-07-22,298.999054,312.340668,0.393999
2044-07-23,298.918793,311.822876,0.709602
2044-07-24,299.301453,313.070526,0.000000
2044-07-25,298.541443,313.312225,0.000000
2044-07-26,298.679657,313.594147,0.000000
2044-07-27,299.490051,313.430084,0.000000
2044-07-28,300.545654,313.374176,0.000000
2044-07-29,299.428558,313.309692,0.000000
2044-07-30,299.940765,313.203644,0.000000
2044-07-31,300.640289,314.782318,0.000000
2044-08-01,300.892212,314.846344,0.000000
2044-08-02,300.683228,313.476410,0.000000
2044-08-03,299.939972,312.640656,0.000000
2044-08-04,299.484436,313.151978,0.000000
2044-08-05,299.130768,314.002594,0.000000
2044-08-06,299.479828,314.265564,0.000000
2044-08-07,300.259827,314.335693,0.000000
2044-08-08,300.822754,315.679016,0.000000
2044-08-09,300.788361,314.748871,0.324304
2044-08-10,301.992126,315.240753,0.000000
2044-08-11,300.551727,313.251740,0.000000
2044-08-12,299.424225,313.048309,0.000000
2044-08-13,299.941528,313.029999,0.000000
2044-08-14,299.554138,314.401184,0.000000
2044-08-15,299.375519,313.935730,0.713378
2044-08-16,301.410797,313.362427,1.672042
2044-08-17,299.648407,313.915985,0.000000
2044-08-18,298.851379,315.527069,0.000000
2044-08-19,301.053284,316.346924,0.000000
2044-08-20,300.206024,315.153229,0.000000
2044-08-21,299.440308,312.658966,0.000000
2044-08-22,299.479187,311.715912,0.810626
2044-08-23,299.055237,312.398743,0.362502
2044-08-24,299.604858,313.349792,0.000000
2044-08-25,300.116730,314.228485,0.000000
2044-08-26,301.221680,314.807983,0.507777
2044-08-27,301.084534,314.850616,0.000000
2044-08-28,300.802887,314.618805,0.000000
2044-08-29,300.209412,311.464905,0.000000
2044-08-30,299.546875,311.045074,0.390178
2044-08-31,299.239502,310.794189,0.650465
2044-09-01,298.537689,309.925842,0.912397
2044-09-02,298.650696,310.980225,4.375823
2044-09-03,299.349396,310.513519,4.985499
2044-09-04,298.860077,309.070251,2.740752
2044-09-05,298.593719,309.544250,0.000000
2044-09-06,298.875153,309.738190,0.000000
2044-09-07,298.132080,310.282410,0.000000
2044-09-08,296.885010,311.134277,0.000000
2044-09-09,296.275909,311.835632,0.000000
2044-09-10,297.629547,310.808228,0.435637
2044-09-11,298.818817,309.250610,0.804343
2044-09-12,299.334045,309.710236,0.000000
2044-09-13,299.235168,311.055603,0.000000
2044-09-14,299.078979,311.002625,0.000000
2044-09-15,298.757141,311.270142,0.000000
2044-09-16,298.291534,311.233612,0.000000
2044-09-17,298.506561,310.705139,0.000000
2044-09-18,298.248627,310.500427,0.000000
2044-09-19,298.702209,309.869446,0.000000
2044-09-20,298.896790,308.794830,5.002100
2044-09-21,298.077026,308.404907,6.322249
2044-09-22,297.602600,308.254547,3.129079
2044-09-23,294.608368,306.306000,1.482480
2044-09-24,289.078613,306.295105,0.000000
2044-09-25,287.631165,307.506592,0.000000
2044-09-26,288.287842,308.334503,0.000000
2044-09-27,289.970459,308.530792,0.000000
2044-09-28,294.696045,306.564728,6.848831
2044-09-29,296.079559,305.328308,4.737533
2044-09-30,296.046539,308.985443,7.198970
2044-10-01,297.269257,310.063538,0.901935
2044-10-02,298.884644,310.147919,0.000000
2044-10-03,299.999451,309.915894,0.000000
2044-10-04,297.150879,306.870178,15.392124
2044-10-05,296.371002,304.447540,1.585980
2044-10-06,296.633789,304.833405,0.000000
2044-10-07,294.522675,306.591675,0.000000
2044-10-08,294.709869,307.304749,0.000000
2044-10-09,295.285278,308.917999,0.000000
2044-10-10,296.735474,308.827667,0.000000
2044-10-11,297.092590,309.203430,0.000000
2044-10-12,296.799652,309.209595,0.000000
2044-10-13,295.867554,308.168915,0.000000
2044-10-14,293.959137,308.292938,0.000000
2044-10-15,294.802643,306.496216,0.000000
2044-10-16,293.738770,306.705780,0.000000
2044-10-17,293.659363,307.508667,0.000000
2044-10-18,294.404236,307.153381,2.517794
2044-10-19,294.690399,304.406738,3.293013
2044-10-20,293.930664,304.618896,0.000000
2044-10-21,291.198212,304.136169,0.000000
2044-10-22,289.572235,303.096222,0.000000
2044-10-23,290.850311,302.110779,0.607428
2044-10-24,293.321289,303.783691,0.595347
2044-10-25,295.030304,306.456451,0.000000
2044-10-26,292.711945,308.347198,0.000000
2044-10-27,292.435333,306.213562,0.000000
2044-10-28,292.420532,305.724854,0.000000
2044-10-29,296.039124,306.603546,1.187779
2044-10-30,284.504639,300.767151,1.205751
2044-10-31,277.986115,295.664978,0.000000
2044-11-01,278.083740,299.806488,0.000000
2044-11-02,284.105988,300.912994,0.000000
2044-11-03,290.728973,301.763458,0.000000
2044-11-04,293.490417,302.885651,38.076054
2044-11-05,290.727509,301.491974,16.477888
2044-11-06,288.955200,295.336853,0.897898
2044-11-07,289.008209,295.318939,0.000000
2044-11-08,290.099701,296.075775,0.000000
2044-11-09,290.265198,298.621124,0.000000
2044-11-10,287.658844,297.506256,0.000000
2044-11-11,286.589417,294.588348,0.000000
2044-11-12,284.373199,292.182739,1.594485
2044-11-13,287.029816,293.055420,0.000000
2044-11-14,289.452423,297.989471,0.000000
2044-11-15,286.431152,298.560272,1.237399
2044-11-16,277.127594,288.240784,13.589170
2044-11-17,273.512604,283.330444,0.364249
2044-11-18,273.110504,285.298828,0.000000
2044-11-19,276.969818,289.034576,0.000000
2044-11-20,281.267639,293.252106,0.000000
2044-11-21,287.165649,298.921875,0.000000
2044-11-22,291.233337,302.365295,0.000000
2044-11-23,289.233948,301.364868,1.295688
2044-11-24,282.458466,298.748138,0.000000
2044-11-25,282.458771,298.088776,0.000000
2044-11-26,288.558746,300.716766,0.000000
2044-11-27,289.825012,302.220978,0.000000
2044-11-28,283.576294,301.352081,0.000000
2044-11-29,287.465515,301.996796,0.000000
2044-11-30,290.475616,302.369263,0.000000
2044-12-01,282.233948,298.081451,0.000000
2044-12-02,278.513031,292.639801,0.000000
2044-12-03,280.332397,291.433746,1.564303
2044-12-04,278.139435,292.138977,0.837207
2044-12-05,277.774170,293.058044,0.000000
2044-12-06,276.008057,292.720825,0.000000
2044-12-07,274.012390,293.254669,0.000000
2044-12-08,277.111115,295.937103,0.000000
2044-12-09,281.276184,298.647522,0.000000
2044-12-10,284.058624,301.965057,0.504220
2044-12-11,286.120239,301.961243,0.000000
2044-12-12,284.376465,299.780029,0.000000
2044-12-13,283.306763,297.687836,0.000000
2044-12-14,282.129059,295.842651,0.000000
2044-12-15,280.604065,297.396118,0.000000
2044-12-16,282.777679,296.174957,0.000000
2044-12-17,282.886871,292.489990,0.000000
2044-12-18,278.959595,291.476776,0.000000
2044-12-19,278.406403,296.893494,0.000000
2044-12-20,283.825043,301.960388,0.000000
2044-12-21,285.492340,303.700073,0.000000
2044-12-22,285.052826,300.888519,0.000000
2044-12-23,280.502289,297.330688,0.000000
2044-12-24,285.353180,301.274017,0.000000
2044-12-25,287.879669,303.048248,0.000000
2044-12-26,282.113312,300.585297,0.000000
2044-12-27,274.597107,295.358948,0.000000
2044-12-28,279.706268,301.486755,0.000000
2044-12-29,282.951111,297.461731,0.000000
2044-12-30,277.909943,288.959412,0.000000
2044-12-31,272.034851,289.885803,0.000000
2045-01-01,276.448486,291.845459,0.000000
2045-01-02,278.454102,292.718719,0.000000
2045-01-03,285.778412,304.458099,0.000000
2045-01-04,282.311615,298.188416,0.000000
2045-01-05,285.865051,295.224487,4.780220
2045-01-06,284.239716,293.599854,6.293877
2045-01-07,280.644409,284.400543,23.564600
2045-01-08,279.335449,287.397614,6.923863
2045-01-09,277.453766,287.764557,5.019013
2045-01-10,282.222839,294.290009,0.000000
2045-01-11,279.673035,294.728668,0.000000
2045-01-12,285.421570,298.001404,0.000000
2045-01-13,285.582550,297.996765,0.000000
2045-01-14,281.319824,296.160858,0.000000
2045-01-15,279.027893,292.000885,0.000000
2045-01-16,280.296631,291.339081,0.000000
2045-01-17,280.963623,289.160797,0.000000
2045-01-18,278.613800,285.752777,1.245193
2045-01-19,276.523102,284.982147,0.000000
2045-01-20,278.423187,286.832458,0.000000
2045-01-21,283.666870,291.592255,0.000000
2045-01-22,284.246979,297.152496,0.000000
2045-01-23,283.313263,298.779114,0.000000
2045-01-24,278.309509,294.252289,0.000000
2045-01-25,276.505951,286.195740,0.000000
2045-01-26,275.771667,284.429169,0.000000
2045-01-27,273.576721,289.971100,0.000000
2045-01-28,275.253693,293.474487,0.000000
2045-01-29,276.495422,294.361328,0.000000
2045-01-30,279.151764,299.037384,0.000000
2045-01-31,281.746094,298.115417,0.000000
2045-02-01,276.415527,292.773834,0.000000
2045-02-02,276.288635,293.154327,0.000000
2045-02-03,282.606415,299.558136,0.000000
2045-02-04,283.984375,302.003845,0.000000
2045-02-05,283.581848,303.644958,0.000000
2045-02-06,286.524384,303.720428,0.000000
2045-02-07,281.187012,302.839752,0.000000
2045-02-08,268.462921,289.849792,0.000000
2045-02-09,266.361694,277.423218,0.000000
2045-02-10,268.890411,281.392029,0.000000
2045-02-11,270.477020,282.119202,0.000000
2045-02-12,270.962006,286.937225,0.000000
2045-02-13,274.470306,294.554718,0.000000
2045-02-14,279.356781,298.016754,0.000000
2045-02-15,278.100250,294.595551,0.000000
2045-02-16,276.536804,293.767914,0.000000
2045-02-17,280.449799,297.669617,0.000000
2045-02-18,280.097748,294.857025,0.297668
2045-02-19,276.559265,291.734863,0.000000
2045-02-20,280.061371,293.185486,0.000000
2045-02-21,285.561188,295.502594,0.000000
2045-02-22,288.353912,300.474701,0.385863
2045-02-23,290.158752,303.886597,1.346882
2045-02-24,287.107330,298.930878,0.000000
2045-02-25,281.065887,293.444153,0.000000
2045-02-26,279.895386,300.573639,0.000000
2045-02-27,284.102325,302.254913,0.000000
2045-02-28,288.031921,301.918152,0.000000
2045-03-01,289.029449,303.738556,1.697148
2045-03-02,283.458313,301.648590,0.000000
2045-03-03,287.453033,303.622314,0.000000
2045-03-04,284.562408,305.871002,0.000000
2045-03-05,287.620300,307.845001,0.000000
2045-03-06,287.358795,304.261932,0.000000
2045-03-07,279.608337,299.202484,0.000000
2045-03-08,286.462341,301.641754,0.000000
2045-03-09,289.660156,302.289886,3.597040
2045-03-10,279.726044,300.405334,0.000000
2045-03-11,277.756287,297.653503,0.000000
2045-03-12,283.735107,305.766724,0.000000
2045-03-13,288.841187,308.072052,0.000000
2045-03-14,293.143738,307.000366,0.000000
2045-03-15,293.829620,306.510742,0.000000
2045-03-16,293.226776,304.385712,0.000000
2045-03-17,293.670288,303.570374,0.000000
2045-03-18,286.399628,298.148132,0.000000
2045-03-19,284.103668,289.758698,0.000000
2045-03-20,285.701630,301.547668,0.000000
2045-03-21,290.556396,307.319275,0.000000
2045-03-22,292.615479,306.740417,0.000000
2045-03-23,293.378540,306.282318,0.000000
2045-03-24,293.535706,308.405548,0.000000
2045-03-25,291.424896,308.334442,0.000000
2045-03-26,286.245453,307.685333,0.000000
2045-03-27,291.194275,307.917816,0.000000
2045-03-28,293.649658,309.060120,0.000000
2045-03-29,292.924133,308.593140,0.357374
2045-03-30,293.226501,310.060852,0.000000
2045-03-31,294.826050,309.368469,0.000000
2045-04-01,290.583038,305.035645,0.000000
2045-04-02,289.443939,302.404327,0.000000
2045-04-03,291.370087,307.489105,0.000000
2045-04-04,293.247528,313.028107,0.000000
2045-04-05,293.881287,313.439758,0.000000
2045-04-06,292.700348,309.769196,0.000000
2045-04-07,289.919891,304.846832,0.000000
2045-04-08,285.171600,305.127991,0.000000
2045-04-09,284.418762,306.116821,0.000000
2045-04-10,286.942871,305.991180,0.000000
2045-04-11,289.929688,304.058258,0.000000
2045-04-12,291.243896,302.617065,0.000000
2045-04-13,291.696045,304.064575,0.545881
2045-04-14,288.907990,305.843658,0.000000
2045-04-15,289.759399,307.764160,0.000000
2045-04-16,291.626709,309.830505,0.000000
2045-04-17,292.841309,310.928253,0.000000
2045-04-18,293.571259,310.484253,0.000000
2045-04-19,293.576599,310.554901,0.000000
2045-04-20,294.420807,311.019104,0.000000
2045-04-21,296.247467,309.719330,0.000000
2045-04-22,295.369537,309.192017,2.416510
2045-04-23,291.876343,309.430756,0.000000
2045-04-24,288.332306,305.419159,0.000000
2045-04-25,285.031647,301.855957,0.000000
2045-04-26,288.349121,303.447968,0.000000
2045-04-27,290.415070,306.130127,0.000000
2045-04-28,291.788086,307.405762,0.000000
2045-04-29,293.439819,306.103638,3.647594
2045-04-30,293.949066,308.012756,2.908600
2045-05-01,293.759064,312.740295,0.000000
2045-05-02,295.053864,314.168304,0.000000
2045-05-03,296.199188,314.030670,0.000000
2045-05-04,296.724731,313.448212,0.000000
2045-05-05,296.200989,311.760040,0.000000
2045-05-06,296.579834,311.396393,0.000000
2045-05-07,297.069305,310.629303,0.000000
2045-05-08,297.208649,308.616150,0.000000
2045-05-09,297.135895,309.075073,0.000000
2045-05-10,297.392059,309.295441,0.585680
2045-05-11,296.723267,308.174042,3.165519
2045-05-12,295.093964,309.474609,0.000000
2045-05-13,296.066895,310.673431,0.000000
2045-05-14,296.840271,308.998657,4.623959
2045-05-15,296.188721,307.879242,10.414021
2045-05-16,296.825012,309.794403,0.000000
2045-05-17,297.525146,310.176178,0.000000
2045-05-18,298.263855,311.521698,0.000000
2045-05-19,298.332092,311.171448,1.354882
2045-05-20,298.838898,309.517365,6.007820
2045-05-21,297.480896,305.951477,12.112303
2045-05-22,296.654114,304.494568,12.659991
2045-05-23,296.484497,305.890808,5.850757
2045-05-24,296.653473,301.841980,21.890814
2045-05-25,296.874084,298.268402,87.243256
2045-05-26,296.964020,303.038727,51.139435
2045-05-27,298.349274,306.616669,7.633720
2045-05-28,298.004395,305.959991,2.279646
2045-05-29,297.743439,305.701965,0.000000
2045-05-30,297.493866,303.717468,0.811221
2045-05-31,296.163025,302.851868,6.691789
2045-06-01,295.677277,301.062927,15.964664
2045-06-02,295.711914,299.829590,42.931480
2045-06-03,295.619537,301.106293,24.651945
2045-06-04,294.762543,300.886566,24.412397
2045-06-05,295.321381,302.270142,18.526575
2045-06-06,294.752808,302.719727,8.991709
2045-06-07,294.376526,302.297058,3.583298
2045-06-08,295.591339,304.347961,1.369808
2045-06-09,297.596436,306.010895,0.000000
2045-06-10,297.882355,306.884399,0.325586
2045-06-11,298.270325,306.914948,1.944354
2045-06-12,298.358063,307.935516,0.707015
2045-06-13,298.485352,307.497986,0.997135
2045-06-14,297.857361,306.971466,0.000000
2045-06-15,298.245178,307.283386,0.000000
2045-06-16,298.142883,307.358368,1.617143
2045-06-17,298.005524,306.307983,0.560905
2045-06-18,297.481964,306.917908,0.365383
2045-06-19,297.347473,308.866547,1.034264
2045-06-20,297.315186,310.001648,0.000000
2045-06-21,297.789551,310.482941,0.000000
2045-06-22,297.812622,310.890533,0.000000
2045-06-23,298.125519,310.561859,0.000000
2045-06-24,298.622925,310.726654,0.000000
2045-06-25,298.413605,311.788544,0.000000
2045-06-26,298.291443,312.257782,0.000000
2045-06-27,298.655426,312.038818,0.000000
2045-06-28,298.572510,312.094727,0.000000
2045-06-29,298.443817,312.231873,0.000000
2045-06-30,298.845184,312.632538,0.000000
2045-07-01,298.856232,312.020752,0.000000
2045-07-02,298.477142,311.641754,0.000000
2045-07-03,298.404175,311.431702,0.000000
2045-07-04,298.659485,311.376740,0.000000
2045-07-05,298.729858,311.451141,0.000000
2045-07-06,298.409485,311.744568,0.000000
2045-07-07,298.694550,311.427673,0.000000
2045-07-08,298.828766,311.070221,0.000000
2045-07-09,298.642609,311.243958,0.000000
2045-07-10,298.278687,311.682190,0.000000
2045-07-11,298.501251,312.438049,0.000000
2045-07-12,298.407440,313.294434,0.000000
2045-07-13,297.871582,314.267426,0.000000
2045-07-14,298.100677,314.079773,0.000000
2045-07-15,299.405457,313.343384,0.000000
2045-07-16,300.008911,313.286621,0.000000
2045-07-17,299.461853,312.908539,0.000000
2045-07-18,299.096863,313.374725,0.000000
2045-07-19,299.127716,313.079437,0.000000
2045-07-20,299.082275,312.879272,0.000000
2045-07-21,299.197998,312.683411,0.000000
2045-07-22,299.277161,313.233246,0.000000
2045-07-23,299.018494,313.780334,0.000000
2045-07-24,299.043304,314.637482,0.000000
2045-07-25,298.883606,314.817383,0.000000
2045-07-26,299.712524,314.265991,0.000000
2045-07-27,299.620300,313.426361,0.000000
2045-07-28,299.081177,312.822418,0.000000
2045-07-29,299.436279,311.857971,0.000000
2045-07-30,299.098297,312.599060,0.000000
2045-07-31,298.907196,313.742462,0.000000
2045-08-01,299.171875,314.479309,0.000000
2045-08-02,299.578888,313.881165,0.000000
2045-08-03,299.756470,314.006653,0.000000
2045-08-04,299.941833,315.150391,0.000000
2045-08-05,300.064636,315.271423,0.000000
2045-08-06,299.627411,313.830475,0.000000
2045-08-07,299.158051,314.196716,0.000000
2045-08-08,299.748138,315.073639,0.000000
2045-08-09,299.547058,314.923126,0.000000
2045-08-10,299.598541,314.827454,0.000000
2045-08-11,299.728333,314.549072,0.000000
2045-08-12,299.406891,315.238220,0.000000
2045-08-13,299.144684,315.738770,0.000000
2045-08-14,301.898407,315.390717,0.400461
2045-08-15,302.097809,316.978851,0.000000
2045-08-16,302.752716,315.409241,0.615394
2045-08-17,300.291809,312.338165,0.502751
2045-08-18,299.023529,311.511230,0.000000
2045-08-19,298.902008,312.869171,0.000000
2045-08-20,299.459930,313.979401,0.000000
2045-08-21,299.524109,314.889954,0.000000
2045-08-22,300.534302,315.088745,0.000000
2045-08-23,298.904510,314.211853,0.999566
2045-08-24,300.751526,312.971039,3.974391
2045-08-25,300.251862,312.564667,0.000000
2045-08-26,299.525604,313.677582,0.000000
2045-08-27,297.951538,315.015930,0.000000
2045-08-28,299.327515,316.345795,0.357257
2045-08-29,301.280884,315.769562,0.000000
2045-08-30,300.997650,312.906586,0.000000
2045-08-31,299.594238,311.883057,0.000000
2045-09-01,299.381989,312.118042,0.000000
2045-09-02,298.632050,312.225525,0.000000
2045-09-03,297.761566,312.696808,0.000000
2045-09-04,296.278351,313.746674,0.000000
2045-09-05,297.862610,315.176575,0.000000
2045-09-06,299.587708,315.638428,0.000000
2045-09-07,300.245422,314.960144,0.000000
2045-09-08,299.980682,314.306091,0.000000
2045-09-09,299.248993,314.750397,0.000000
2045-09-10,299.758118,314.406372,2.081897
2045-09-11,299.801056,314.285339,0.000000
2045-09-12,299.213593,313.616669,0.000000
2045-09-13,298.647675,311.934235,0.000000
2045-09-14,298.370178,311.187988,0.348037
2045-09-15,297.606750,310.715485,0.000000
2045-09-16,297.191650,309.671539,0.936247
2045-09-17,298.587585,310.065552,8.211082
2045-09-18,298.428009,310.143890,15.864239
2045-09-19,298.753540,308.994171,3.389900
2045-09-20,297.305542,308.858459,3.123456
2045-09-21,294.459351,308.230774,0.000000
2045-09-22,297.959259,307.811066,0.638533
2045-09-23,299.594421,308.081390,2.382666
2045-09-24,299.263947,308.792755,6.967619
2045-09-25,296.724701,308.903595,2.652351
2045-09-26,293.341217,309.277771,0.000000
