#Variables:
#tasmin_CSIRO-Mk3-6-0_rcp85(K):Daily Minimum Near-Surface Air Temperature
#tasmax_CSIRO-Mk3-6-0_rcp85(K):Daily Maximum Near-Surface Air Temperature
#pr_CSIRO-Mk3-6-0_rcp85(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_CSIRO-Mk3-6-0_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_tasmax_CSIRO-Mk3-6-0_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_pr_CSIRO-Mk3-6-0_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_CSIRO-Mk3-6-0_rcp85(K),tasmax_CSIRO-Mk3-6-0_rcp85(K),pr_CSIRO-Mk3-6-0_rcp85(mm)"
""
yyyy-mm-dd,tasmin_CSIRO-Mk3-6-0_rcp85(K),tasmax_CSIRO-Mk3-6-0_rcp85(K),pr_CSIRO-Mk3-6-0_rcp85(mm)
2061-03-10,289.942871,297.817902,1.962203
2061-03-11,279.446106,294.925049,0.000000
2061-03-12,281.522522,299.679016,0.000000
2061-03-13,287.599976,304.527740,0.000000
2061-03-14,289.347809,302.706573,0.000000
2061-03-15,283.148010,297.541229,0.000000
2061-03-16,282.938873,301.815186,0.000000
2061-03-17,286.430786,299.394531,0.000000
2061-03-18,291.990143,298.675354,6.184520
2061-03-19,284.675720,296.624603,0.000000
2061-03-20,280.030548,298.772034,0.000000
2061-03-21,283.237762,304.084717,0.000000
2061-03-22,287.382935,304.177521,0.000000
2061-03-23,289.719391,300.419617,0.000000
2061-03-24,294.536102,301.146973,12.259301
2061-03-25,292.894073,299.427429,6.656790
2061-03-26,293.348145,304.069733,2.286457
2061-03-27,293.566650,303.723938,8.722295
2061-03-28,292.843292,302.380920,3.642906
2061-03-29,287.409363,298.494507,1.400495
2061-03-30,281.652954,294.826752,0.000000
2061-03-31,282.640778,297.762634,0.000000
2061-04-01,283.936554,296.512665,1.119939
2061-04-02,286.561035,300.625763,0.000000
2061-04-03,286.584045,299.889923,0.000000
2061-04-04,288.455994,297.546661,0.000000
2061-04-05,290.176178,299.435608,19.324316
2061-04-06,289.999512,302.297180,1.744924
2061-04-07,285.500916,301.999756,0.000000
2061-04-08,280.155548,299.671875,0.000000
2061-04-09,277.010895,290.588928,0.000000
2061-04-10,279.659698,291.299072,0.000000
2061-04-11,283.993134,297.347015,0.000000
2061-04-12,285.480194,304.490601,0.000000
2061-04-13,289.178650,305.043976,0.000000
2061-04-14,291.121460,302.292999,0.287592
2061-04-15,293.078888,299.274933,1.918606
2061-04-16,291.308594,299.582184,2.860490
2061-04-17,288.109955,295.205109,8.811081
2061-04-18,281.828247,290.519562,0.000000
2061-04-19,288.463959,297.495514,0.000000
2061-04-20,291.412659,306.031006,0.000000
2061-04-21,292.063263,307.146088,0.000000
2061-04-22,292.947845,308.247620,0.000000
2061-04-23,294.659485,307.999084,0.000000
2061-04-24,290.847687,308.342560,0.000000
2061-04-25,288.031677,310.001465,0.000000
2061-04-26,290.628693,308.489532,0.000000
2061-04-27,294.733002,308.814636,0.000000
2061-04-28,292.256653,310.876709,0.000000
2061-04-29,296.590607,310.489319,0.000000
2061-04-30,296.539062,308.506561,1.539482
2061-05-01,290.118347,310.378204,0.000000
2061-05-02,293.881500,310.113190,0.000000
2061-05-03,296.520935,309.349121,0.000000
2061-05-04,293.948578,307.425049,6.117956
2061-05-05,293.458496,306.794830,0.527555
2061-05-06,296.319794,311.082245,0.000000
2061-05-07,295.354584,310.899872,0.488947
2061-05-08,296.028381,308.460419,1.400959
2061-05-09,297.238647,306.326630,18.861565
2061-05-10,297.487274,306.263458,38.148205
2061-05-11,295.289642,304.579437,11.391984
2061-05-12,292.032562,304.213287,0.662243
2061-05-13,291.094604,307.087036,0.000000
2061-05-14,291.594360,307.358337,0.000000
2061-05-15,294.076508,307.619598,0.000000
2061-05-16,290.195282,304.605225,0.000000
2061-05-17,293.029022,305.862671,0.000000
2061-05-18,293.075867,307.514313,0.000000
2061-05-19,294.916290,307.938110,0.000000
2061-05-20,294.922546,307.150024,0.000000
2061-05-21,295.017365,306.526062,0.000000
2061-05-22,294.611298,306.881012,0.000000
2061-05-23,295.993896,305.913025,3.601652
2061-05-24,294.635742,306.857727,1.138546
2061-05-25,295.990936,306.541992,0.000000
2061-05-26,296.974701,305.110657,13.890424
2061-05-27,296.516937,307.344177,12.283512
2061-05-28,296.736328,309.519287,1.428882
2061-05-29,297.689117,310.721924,0.000000
2061-05-30,297.646667,310.767517,0.000000
2061-05-31,296.137573,310.122009,0.000000
2061-06-01,296.908081,311.023956,0.000000
2061-06-02,296.771606,309.295776,0.000000
2061-06-03,296.429443,309.092316,0.000000
2061-06-04,296.725525,309.776123,0.000000
2061-06-05,295.837463,310.124176,0.000000
2061-06-06,295.882812,311.010498,0.000000
2061-06-07,297.018799,314.399292,0.000000
2061-06-08,301.346375,316.607605,0.000000
2061-06-09,302.581299,316.337311,0.916277
2061-06-10,302.407745,316.018250,1.053106
2061-06-11,302.077606,315.408936,0.000000
2061-06-12,301.035309,315.228607,0.000000
2061-06-13,300.487427,315.451935,0.000000
2061-06-14,301.049194,315.003052,0.000000
2061-06-15,299.701416,312.754395,0.000000
2061-06-16,296.744232,313.147278,0.000000
2061-06-17,298.877228,314.997589,0.000000
2061-06-18,300.236328,315.995056,0.000000
2061-06-19,300.166412,316.178314,0.000000
2061-06-20,300.136414,316.045502,0.000000
2061-06-21,300.886292,315.177643,0.000000
2061-06-22,301.319855,312.884369,0.000000
2061-06-23,302.061615,311.728302,0.000000
2061-06-24,300.704987,310.947693,0.000000
2061-06-25,300.844116,311.705231,0.000000
2061-06-26,300.698334,311.696655,0.615753
2061-06-27,301.823364,310.913422,0.552745
2061-06-28,301.725494,314.630493,0.388228
2061-06-29,303.051300,314.681122,2.440469
2061-06-30,301.193298,311.736359,4.120718
2061-07-01,301.175110,313.296478,0.000000
2061-07-02,301.291901,312.750732,0.000000
2061-07-03,301.232697,312.200684,0.307267
2061-07-04,301.090912,312.870789,0.000000
2061-07-05,300.477936,309.693542,10.489305
2061-07-06,299.712830,309.687378,10.830401
2061-07-07,300.114685,310.572021,0.000000
2061-07-08,300.502563,311.147461,5.476306
2061-07-09,301.210938,310.175812,5.734698
2061-07-10,300.213623,312.141602,0.000000
2061-07-11,300.753723,311.666718,0.000000
2061-07-12,300.738983,312.698151,2.522750
2061-07-13,301.237396,313.279419,1.055695
2061-07-14,301.076355,312.921112,0.000000
2061-07-15,300.252533,309.294708,23.440861
2061-07-16,299.256134,306.359192,19.745045
2061-07-17,299.487030,308.080078,6.184535
2061-07-18,298.368805,309.310852,0.000000
2061-07-19,299.326691,310.397675,0.000000
2061-07-20,299.881866,311.335388,0.000000
2061-07-21,300.227478,311.716309,0.000000
2061-07-22,300.780853,312.002441,0.000000
2061-07-23,300.018646,311.561890,0.000000
2061-07-24,299.956879,309.941437,0.000000
2061-07-25,300.813263,309.029877,3.733890
2061-07-26,300.934967,309.807678,0.000000
2061-07-27,299.926880,310.900452,0.000000
2061-07-28,299.291290,310.275177,0.000000
2061-07-29,300.146698,311.487061,0.000000
2061-07-30,301.169617,314.206818,0.000000
2061-07-31,301.040649,315.431793,0.000000
2061-08-01,301.177246,315.427856,0.000000
2061-08-02,301.101471,315.892853,0.000000
2061-08-03,301.457916,315.179840,1.229879
2061-08-04,302.112366,312.803284,0.000000
2061-08-05,299.554413,312.288452,0.000000
2061-08-06,300.005402,313.373749,0.000000
2061-08-07,301.506378,314.444214,0.000000
2061-08-08,301.300751,315.185699,0.000000
2061-08-09,301.033508,314.178192,0.306476
2061-08-10,300.515656,310.902710,0.507563
2061-08-11,299.871246,310.373016,0.406728
2061-08-12,300.335205,311.141235,0.781139
2061-08-13,301.048676,312.358551,0.000000
2061-08-14,301.094788,313.912781,0.000000
2061-08-15,300.212891,313.326660,0.000000
2061-08-16,300.535492,313.013733,0.000000
2061-08-17,299.380493,313.574371,0.000000
2061-08-18,299.448914,313.495087,0.000000
2061-08-19,301.114197,311.609100,0.000000
2061-08-20,299.690491,312.420929,0.000000
2061-08-21,299.782532,313.483948,0.000000
2061-08-22,301.201965,312.592865,0.000000
2061-08-23,301.035431,313.930695,0.000000
2061-08-24,301.924805,313.963531,0.000000
2061-08-25,301.833435,312.712097,0.000000
2061-08-26,300.469543,312.867096,0.000000
2061-08-27,300.581818,314.408600,0.000000
2061-08-28,300.276489,315.070465,0.000000
2061-08-29,299.994904,314.211853,0.516908
2061-08-30,299.691406,312.167511,0.000000
2061-08-31,299.477966,312.008850,0.000000
2061-09-01,299.637024,312.279205,0.000000
2061-09-02,299.488861,312.680603,0.000000
2061-09-03,299.203766,311.411316,0.000000
2061-09-04,298.698608,311.544678,0.000000
2061-09-05,299.551636,311.558960,0.000000
2061-09-06,300.161682,311.542999,0.000000
2061-09-07,299.426819,311.146912,0.000000
2061-09-08,299.566284,310.463013,0.000000
2061-09-09,298.996368,310.304901,0.000000
2061-09-10,298.938141,310.927887,0.000000
2061-09-11,298.932709,312.151245,0.000000
2061-09-12,299.508972,312.659241,0.000000
2061-09-13,300.018524,312.506683,0.000000
2061-09-14,300.109589,310.288818,1.183435
2061-09-15,299.719940,311.280731,1.144802
2061-09-16,299.019135,309.179169,0.426220
2061-09-17,293.392303,305.452576,0.000000
2061-09-18,290.314819,303.880615,0.000000
2061-09-19,289.595276,306.029297,0.000000
2061-09-20,290.429749,306.374237,0.000000
2061-09-21,289.623352,307.174561,0.000000
2061-09-22,290.420776,308.435272,0.000000
2061-09-23,292.664948,309.469299,0.000000
2061-09-24,293.963013,310.768036,0.000000
2061-09-25,295.420776,309.619568,0.000000
2061-09-26,294.470978,310.704346,0.000000
2061-09-27,293.658936,311.142151,0.000000
2061-09-28,295.157043,312.246307,0.000000
2061-09-29,294.892120,313.223389,0.000000
2061-09-30,295.834991,313.810394,0.000000
2061-10-01,296.698120,312.528778,3.687419
2061-10-02,297.545868,311.335693,0.000000
2061-10-03,294.396515,309.211395,0.000000
2061-10-04,293.888397,309.323486,0.000000
2061-10-05,293.471313,309.035706,0.000000
2061-10-06,295.443390,310.230164,0.000000
2061-10-07,295.584930,308.286957,11.009034
2061-10-08,292.960907,302.874634,51.985661
2061-10-09,294.568329,305.725891,0.000000
2061-10-10,290.546112,306.629913,0.000000
2061-10-11,292.249023,308.369110,0.000000
2061-10-12,294.453278,307.006317,1.809245
2061-10-13,293.067596,302.863892,1.134211
2061-10-14,292.495117,306.931122,1.864647
2061-10-15,294.290955,305.967346,1.725164
2061-10-16,289.966461,302.981812,0.000000
2061-10-17,285.823639,300.096344,0.000000
2061-10-18,285.116821,304.772461,0.000000
2061-10-19,288.897827,302.406799,0.000000
2061-10-20,283.990753,296.282501,0.000000
2061-10-21,282.026001,294.881683,0.000000
2061-10-22,282.474243,296.902496,0.000000
2061-10-23,283.161804,298.466766,0.000000
2061-10-24,284.374695,300.869141,0.000000
2061-10-25,285.192413,301.833191,0.000000
2061-10-26,286.246857,302.521301,0.000000
2061-10-27,287.098175,303.104065,0.000000
2061-10-28,285.155304,301.081818,0.000000
2061-10-29,280.718079,299.489105,0.000000
2061-10-30,283.386169,302.406250,0.000000
2061-10-31,285.689911,303.118103,0.000000
2061-11-01,286.455383,303.288391,0.000000
2061-11-02,287.136139,304.477936,0.000000
2061-11-03,288.050385,304.894684,0.000000
2061-11-04,287.697205,303.962372,0.000000
2061-11-05,288.566986,305.356384,0.000000
2061-11-06,291.130615,305.629211,0.000000
2061-11-07,292.838684,305.393646,0.000000
2061-11-08,284.727722,301.563782,0.000000
2061-11-09,285.966034,305.417328,0.000000
2061-11-10,292.528290,308.421112,0.000000
2061-11-11,286.142212,304.885834,0.000000
2061-11-12,285.302643,298.500183,0.000000
2061-11-13,289.982727,302.570129,0.000000
2061-11-14,291.898529,301.149536,0.593114
2061-11-15,287.358093,300.300018,2.720286
2061-11-16,274.191956,285.776855,0.000000
2061-11-17,271.158508,283.313416,0.000000
2061-11-18,272.745300,292.148865,0.000000
2061-11-19,278.859070,296.236084,0.000000
2061-11-20,286.030518,293.528351,0.000000
2061-11-21,286.720642,303.352844,0.000000
2061-11-22,288.064392,305.264038,0.000000
2061-11-23,289.511505,306.469971,0.000000
2061-11-24,290.099609,306.426117,0.283525
2061-11-25,289.997742,305.277252,0.000000
2061-11-26,290.238922,304.813202,0.000000
2061-11-27,290.854431,304.512726,0.000000
2061-11-28,291.695679,303.730743,0.922623
2061-11-29,287.919678,302.127350,0.000000
2061-11-30,284.416626,290.864380,0.000000
2061-12-01,275.815155,288.429138,0.000000
2061-12-02,284.025879,295.360443,0.000000
2061-12-03,289.377716,303.302368,0.339721
2061-12-04,286.101135,303.702332,0.000000
2061-12-05,285.204559,305.101654,0.000000
2061-12-06,286.050629,302.793793,0.326760
2061-12-07,286.740204,301.577393,3.505363
2061-12-08,270.488220,298.283234,1.944991
2061-12-09,271.313507,284.504150,0.000000
2061-12-10,270.629272,299.445587,0.000000
2061-12-11,274.850342,293.819305,0.000000
2061-12-12,282.800690,302.428284,0.000000
2061-12-13,283.158997,296.329102,0.000000
2061-12-14,280.798492,291.232788,2.242473
2061-12-15,272.300385,288.428986,0.000000
2061-12-16,274.349823,296.907532,0.000000
2061-12-17,282.202271,301.735443,0.000000
2061-12-18,288.724854,300.886566,0.000000
2061-12-19,289.283081,297.895081,2.438458
2061-12-20,291.109802,301.778473,9.344820
2061-12-21,289.685394,298.685181,3.710300
2061-12-22,274.581177,291.851868,0.000000
2061-12-23,271.030518,271.941772,0.000000
2061-12-24,268.377289,281.422516,0.000000
2061-12-25,270.522949,286.737274,0.000000
2061-12-26,280.764954,289.901855,11.436551
2061-12-27,276.914673,288.014801,2.793796
2061-12-28,277.889008,285.021118,0.000000
2061-12-29,271.072662,280.890808,0.972821
2061-12-30,263.476257,280.631317,0.300241
2061-12-31,268.212982,289.236938,0.000000
2062-01-01,283.019775,294.165100,0.407082
2062-01-02,283.421051,296.297546,0.000000
2062-01-03,281.277344,294.171814,0.919598
2062-01-04,282.373016,299.236145,0.000000
2062-01-05,288.229523,300.229340,0.000000
2062-01-06,284.712250,302.194244,0.000000
2062-01-07,285.801422,296.861969,0.492019
2062-01-08,280.911041,292.623138,0.397099
2062-01-09,284.244049,292.903046,4.514986
2062-01-10,277.938446,292.933136,0.672692
2062-01-11,275.735718,282.305756,0.000000
2062-01-12,271.130829,286.211395,0.000000
2062-01-13,269.264893,290.828156,0.000000
2062-01-14,275.232422,291.975861,0.000000
2062-01-15,276.598755,290.654144,0.343031
2062-01-16,282.350342,294.339661,3.491390
2062-01-17,284.188385,293.991730,2.259167
2062-01-18,280.014893,289.635193,0.000000
2062-01-19,276.168304,291.861542,0.000000
2062-01-20,280.924561,300.580597,0.000000
2062-01-21,285.238831,299.048676,0.644408
2062-01-22,285.066956,295.959167,3.076172
2062-01-23,279.773224,287.331848,0.489865
2062-01-24,278.329681,287.651215,0.000000
2062-01-25,275.814758,294.918091,0.000000
2062-01-26,282.457550,300.170532,0.000000
2062-01-27,278.990845,294.988190,0.000000
2062-01-28,278.848816,286.934875,4.529179
2062-01-29,278.224518,285.003998,3.959112
2062-01-30,272.296844,285.922791,0.000000
2062-01-31,273.419922,288.536285,0.000000
2062-02-01,283.454102,294.617401,0.302002
2062-02-02,285.458679,299.510376,0.609981
2062-02-03,279.794342,294.521729,0.000000
2062-02-04,276.114624,288.988678,0.000000
2062-02-05,280.543579,289.962982,0.000000
2062-02-06,278.788300,290.164581,2.246359
2062-02-07,267.347351,283.833405,0.000000
2062-02-08,269.189270,290.184326,0.000000
2062-02-09,282.573029,299.480988,0.000000
2062-02-10,288.235809,300.941010,0.930920
2062-02-11,284.373413,302.034576,0.000000
2062-02-12,283.964630,299.021912,0.281110
2062-02-13,283.597382,295.033569,0.963502
2062-02-14,278.330536,291.772400,0.000000
2062-02-15,275.818207,294.966309,0.000000
2062-02-16,283.589447,302.199890,0.000000
2062-02-17,286.562683,303.972229,0.000000
2062-02-18,290.241150,302.447327,0.000000
2062-02-19,290.495911,302.253662,0.000000
2062-02-20,287.976593,303.012543,0.000000
2062-02-21,283.918335,306.774536,0.000000
2062-02-22,285.506653,305.498260,0.000000
2062-02-23,281.905792,299.962036,0.000000
2062-02-24,286.171844,302.539612,0.000000
2062-02-25,286.076233,301.764679,0.000000
2062-02-26,287.282837,298.907593,0.000000
2062-02-27,282.219299,296.445862,0.000000
2062-02-28,285.497162,293.761871,0.460188
2062-03-01,280.240906,285.742798,17.562437
2062-03-02,282.974457,290.784821,12.763108
2062-03-03,281.561981,288.393890,1.908227
2062-03-04,285.572601,295.318542,0.000000
2062-03-05,276.096985,295.019684,0.000000
2062-03-06,276.245422,289.833923,0.000000
2062-03-07,281.838867,285.763306,1.273450
2062-03-08,277.182922,284.490997,12.589156
2062-03-09,275.868500,289.087769,0.692399
2062-03-10,277.582733,293.238953,0.000000
2062-03-11,288.481262,303.788696,0.000000
2062-03-12,279.520874,300.343964,0.000000
2062-03-13,280.901886,296.428619,0.000000
2062-03-14,284.846588,295.202911,0.000000
2062-03-15,287.254303,299.046539,1.793874
2062-03-16,287.853302,299.983582,0.000000
2062-03-17,284.685455,300.080261,0.000000
2062-03-18,289.547180,306.935760,0.000000
2062-03-19,283.186523,305.258728,0.000000
2062-03-20,286.984467,296.004272,5.229608
2062-03-21,289.986938,303.123291,1.379395
2062-03-22,293.894165,304.358429,0.000000
2062-03-23,290.395630,303.201935,0.000000
2062-03-24,288.203186,303.240845,0.000000
2062-03-25,284.609467,301.444000,0.000000
2062-03-26,287.710358,297.717133,0.000000
2062-03-27,289.268799,299.547974,33.139359
2062-03-28,283.327454,291.600037,39.564060
2062-03-29,285.174042,293.573151,14.786934
2062-03-30,282.189941,298.707275,0.000000
2062-03-31,286.821167,305.012665,0.000000
2062-04-01,289.736725,301.420837,0.423202
2062-04-02,291.665466,302.357880,0.381611
2062-04-03,290.516266,302.261780,0.000000
2062-04-04,285.488892,301.152313,0.000000
2062-04-05,284.359314,303.701263,0.000000
2062-04-06,288.414978,304.584290,0.000000
2062-04-07,288.883698,303.810394,0.000000
2062-04-08,284.332336,303.628448,0.000000
2062-04-09,284.831665,302.628601,0.000000
2062-04-10,288.007446,303.615204,0.000000
2062-04-11,288.450409,304.787537,0.000000
2062-04-12,288.725464,305.772827,0.000000
2062-04-13,288.315033,304.655884,0.000000
2062-04-14,288.985168,304.623291,0.000000
2062-04-15,289.360382,301.780334,0.000000
2062-04-16,290.178711,300.263336,4.717982
2062-04-17,292.757721,305.192596,1.429308
2062-04-18,294.906097,304.770630,0.666342
2062-04-19,294.983765,305.298645,11.070279
2062-04-20,296.357513,302.659790,13.596415
2062-04-21,288.532654,304.712982,11.987528
2062-04-22,283.390625,303.468231,0.000000
2062-04-23,289.075867,306.532349,0.000000
2062-04-24,293.234100,306.415619,0.000000
2062-04-25,288.228729,300.776672,0.000000
2062-04-26,287.771362,301.516144,0.000000
2062-04-27,290.557556,300.132904,2.228746
2062-04-28,291.728058,304.041321,11.910477
2062-04-29,293.198639,304.676544,3.729468
2062-04-30,288.203033,300.434052,0.000000
2062-05-01,288.869324,298.490021,0.000000
2062-05-02,293.384125,302.012573,1.196009
2062-05-03,295.099487,305.282288,0.000000
2062-05-04,294.846527,306.113251,0.876419
2062-05-05,294.237366,305.598755,0.452928
2062-05-06,294.093903,304.461670,0.000000
2062-05-07,292.913696,305.923370,0.000000
2062-05-08,295.222198,308.659607,0.000000
2062-05-09,294.883057,308.872986,0.000000
2062-05-10,295.188660,308.484497,0.000000
2062-05-11,295.648560,308.349274,0.000000
2062-05-12,293.820526,306.269043,5.064400
2062-05-13,293.355194,306.673645,0.000000
2062-05-14,293.886993,307.262787,0.000000
2062-05-15,294.683868,309.377167,0.000000
2062-05-16,293.862030,306.917694,0.000000
2062-05-17,294.982849,306.437042,0.000000
2062-05-18,294.704285,306.890808,0.349922
2062-05-19,296.105377,307.043213,0.000000
2062-05-20,295.779419,307.027496,0.000000
2062-05-21,294.954742,307.421570,0.000000
2062-05-22,294.154327,307.853271,0.000000
2062-05-23,296.188721,308.256683,0.000000
2062-05-24,295.893768,307.568695,0.000000
2062-05-25,295.537079,308.782990,0.000000
2062-05-26,296.130615,310.771301,0.000000
2062-05-27,296.826111,309.085632,0.736384
2062-05-28,296.019684,307.867035,0.000000
2062-05-29,293.215363,306.881287,0.323988
2062-05-30,293.929169,306.060577,0.419122
2062-05-31,292.444336,305.923309,0.000000
2062-06-01,295.690857,308.664154,5.450508
2062-06-02,296.039276,306.333557,17.748375
2062-06-03,298.785431,309.973083,0.000000
2062-06-04,299.006439,309.768066,0.000000
2062-06-05,297.444672,308.475250,0.911240
2062-06-06,297.395142,308.556000,0.544913
2062-06-07,297.209137,307.821869,0.000000
2062-06-08,297.480408,307.300018,0.000000
2062-06-09,297.149261,307.150299,0.646306
2062-06-10,298.002594,310.866425,0.653565
2062-06-11,298.782654,312.347656,0.000000
2062-06-12,298.281281,312.296539,0.000000
2062-06-13,299.645294,313.119476,0.000000
2062-06-14,300.773926,313.805328,2.091870
2062-06-15,300.567719,314.437134,0.000000
2062-06-16,299.560089,312.557159,0.000000
2062-06-17,298.648926,311.381622,0.000000
2062-06-18,299.574951,310.543274,2.712901
2062-06-19,300.463287,308.911713,31.966875
2062-06-20,299.126312,303.516998,25.232601
2062-06-21,298.732697,305.098877,1.309937
2062-06-22,298.943298,306.273224,1.183778
2062-06-23,299.353241,308.597198,0.000000
2062-06-24,299.296326,311.041168,0.000000
2062-06-25,297.961517,309.810425,0.000000
2062-06-26,298.502075,310.027893,0.000000
2062-06-27,298.217896,310.419067,0.000000
2062-06-28,298.238800,311.265747,0.000000
2062-06-29,300.278717,312.195221,0.000000
2062-06-30,300.494019,312.381927,0.000000
2062-07-01,300.169189,312.426392,0.000000
2062-07-02,300.076721,311.919373,0.000000
2062-07-03,299.359558,311.353027,0.000000
2062-07-04,299.158630,311.208954,0.000000
2062-07-05,299.019928,312.161560,0.000000
2062-07-06,299.630188,312.750793,0.000000
2062-07-07,299.492249,311.860199,0.000000
2062-07-08,299.114746,311.730988,0.000000
2062-07-09,298.660858,311.615479,0.000000
2062-07-10,298.928162,312.291534,0.000000
2062-07-11,299.637787,312.637817,0.735092
2062-07-12,300.105927,313.162140,2.013186
2062-07-13,301.252045,313.896210,5.769399
2062-07-14,302.313110,314.269989,11.095865
2062-07-15,302.290802,311.397156,23.090908
2062-07-16,300.916656,306.947510,21.347605
2062-07-17,298.582916,305.859863,12.590482
2062-07-18,299.517609,305.259094,13.587173
2062-07-19,299.544891,303.614227,22.093445
2062-07-20,297.346558,303.678406,22.041321
2062-07-21,297.531433,305.703156,13.542136
2062-07-22,298.172485,306.052002,5.737064
2062-07-23,297.511169,308.586060,0.399764
2062-07-24,297.557953,308.856323,0.718419
2062-07-25,299.111969,308.705139,3.434539
2062-07-26,300.553436,308.008820,7.404351
2062-07-27,299.352661,308.642456,0.000000
2062-07-28,299.579498,309.297150,0.000000
2062-07-29,299.917694,309.494019,0.506785
2062-07-30,299.195953,310.215881,0.000000
2062-07-31,299.754852,311.140625,0.000000
2062-08-01,300.735687,313.188324,0.000000
2062-08-02,301.609497,314.459137,0.000000
2062-08-03,301.388977,315.178162,2.595191
2062-08-04,301.046814,314.651917,0.000000
2062-08-05,301.411743,314.089722,0.000000
2062-08-06,301.759644,314.226196,0.304506
2062-08-07,301.593719,312.820007,0.000000
2062-08-08,301.675934,314.112976,0.400821
2062-08-09,303.187836,315.180450,3.717820
2062-08-10,302.719727,314.541656,0.000000
2062-08-11,301.781616,313.032227,0.000000
2062-08-12,302.979431,314.375610,0.279684
2062-08-13,300.512085,314.414124,0.000000
2062-08-14,300.575562,314.503021,0.000000
2062-08-15,300.149628,314.588470,0.000000
2062-08-16,300.386658,313.729187,0.000000
2062-08-17,302.733582,313.910004,1.717106
2062-08-18,301.507111,311.111694,3.299329
2062-08-19,299.741425,311.267792,1.839973
2062-08-20,300.112183,310.835663,0.000000
2062-08-21,299.420288,311.160217,0.000000
2062-08-22,299.634033,311.174316,0.000000
2062-08-23,299.724945,311.318573,0.000000
2062-08-24,299.686981,312.061737,0.000000
2062-08-25,300.070007,312.195068,0.000000
2062-08-26,299.686493,311.318024,0.000000
2062-08-27,299.733795,311.234039,0.000000
2062-08-28,299.429291,311.585785,0.574525
2062-08-29,299.214844,311.092621,0.000000
2062-08-30,299.664825,312.319336,0.000000
2062-08-31,300.210754,311.390808,0.000000
2062-09-01,299.678192,312.754913,0.000000
2062-09-02,301.246002,314.730377,0.000000
2062-09-03,300.430969,314.791718,0.000000
2062-09-04,300.226654,312.648712,0.000000
2062-09-05,299.990295,311.850739,0.000000
2062-09-06,300.065979,312.222137,0.000000
2062-09-07,300.131531,311.410736,0.000000
2062-09-08,300.133820,314.002808,0.000000
2062-09-09,302.312683,318.726624,0.000000
2062-09-10,302.063782,315.739075,0.000000
2062-09-11,300.421692,312.770905,0.000000
2062-09-12,300.121002,313.269836,0.000000
2062-09-13,300.202148,314.919617,0.000000
2062-09-14,300.601196,315.043823,0.000000
2062-09-15,300.780548,315.264099,0.000000
2062-09-16,300.569031,314.953888,0.000000
2062-09-17,300.594330,314.508636,0.000000
2062-09-18,300.140717,315.388580,0.000000
2062-09-19,300.908691,314.664001,0.000000
2062-09-20,301.230103,313.273773,0.000000
2062-09-21,300.349640,310.595490,0.303533
2062-09-22,298.776703,309.382080,0.000000
2062-09-23,299.348694,312.840149,0.000000
2062-09-24,300.940979,314.546631,0.000000
2062-09-25,300.621918,312.439606,0.000000
2062-09-26,299.321198,312.710968,0.000000
2062-09-27,299.928040,314.552826,0.000000
2062-09-28,303.529388,317.383484,0.000000
2062-09-29,303.712280,314.186829,0.000000
2062-09-30,297.270386,309.883148,34.356113
2062-10-01,294.730865,308.062469,0.000000
2062-10-02,293.172913,308.758453,0.000000
2062-10-03,293.275665,308.175110,0.000000
2062-10-04,292.990173,309.045197,0.000000
2062-10-05,293.988220,309.044128,0.000000
2062-10-06,293.807190,308.673767,0.000000
2062-10-07,293.208710,308.252747,0.000000
2062-10-08,294.188080,308.457520,0.000000
2062-10-09,295.594940,311.398926,0.000000
2062-10-10,297.441345,310.167816,0.505546
2062-10-11,294.713257,305.744354,83.736580
2062-10-12,295.417328,302.035950,43.006718
2062-10-13,296.500122,305.071167,17.443068
2062-10-14,289.347168,300.587341,0.000000
2062-10-15,288.370789,301.470978,0.000000
2062-10-16,290.632355,302.505707,1.810571
2062-10-17,290.780273,305.348206,0.000000
2062-10-18,293.824097,305.738312,0.000000
2062-10-19,293.238556,303.887299,0.000000
2062-10-20,293.571808,308.542816,0.000000
2062-10-21,295.631561,307.086365,1.127416
2062-10-22,287.737823,299.441956,0.000000
2062-10-23,283.722229,300.680023,0.000000
2062-10-24,287.516083,304.678345,0.000000
2062-10-25,288.326263,303.649384,0.000000
2062-10-26,290.403076,305.400757,0.000000
2062-10-27,292.624176,306.493896,0.000000
2062-10-28,293.151581,305.940918,0.000000
2062-10-29,291.768219,306.303009,0.000000
2062-10-30,292.469208,306.418793,0.000000
2062-10-31,292.962982,306.416168,0.000000
2062-11-01,289.959106,304.172821,0.000000
2062-11-02,286.914795,302.392731,0.000000
2062-11-03,288.639435,306.172607,0.000000
2062-11-04,289.757599,308.265839,0.000000
2062-11-05,293.242615,305.728638,5.224885
2062-11-06,292.409149,301.217926,2.453214
2062-11-07,291.948120,298.316040,0.613076
2062-11-08,292.100830,299.892639,0.000000
