#Variables:
#tasmin_MIROC-ESM-CHEM_rcp85(K):Daily Minimum Near-Surface Air Temperature
#tasmax_MIROC-ESM-CHEM_rcp85(K):Daily Maximum Near-Surface Air Temperature
#pr_MIROC-ESM-CHEM_rcp85(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_MIROC-ESM-CHEM_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_tasmax_MIROC-ESM-CHEM_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_pr_MIROC-ESM-CHEM_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_MIROC-ESM-CHEM_rcp85(K),tasmax_MIROC-ESM-CHEM_rcp85(K),pr_MIROC-ESM-CHEM_rcp85(mm)"
""
yyyy-mm-dd,tasmin_MIROC-ESM-CHEM_rcp85(K),tasmax_MIROC-ESM-CHEM_rcp85(K),pr_MIROC-ESM-CHEM_rcp85(mm)
2059-10-16,292.631653,303.273193,0.000000
2059-10-17,292.483551,303.453522,0.000000
2059-10-18,292.792084,303.756104,1.299167
2059-10-19,295.390106,304.656219,13.505586
2059-10-20,294.562866,303.665497,11.546420
2059-10-21,295.769775,301.283844,6.811261
2059-10-22,296.298126,307.112457,3.943422
2059-10-23,296.185394,303.098907,3.438432
2059-10-24,296.094666,305.451630,3.050602
2059-10-25,295.530304,308.385742,0.000000
2059-10-26,294.071289,305.171844,0.000000
2059-10-27,282.613098,295.998291,0.000000
2059-10-28,289.332306,297.740753,0.000000
2059-10-29,291.868439,303.008453,0.000000
2059-10-30,292.816437,305.954224,0.323301
2059-10-31,293.289551,308.363556,0.000000
2059-11-01,293.791168,305.518433,0.000000
2059-11-02,293.929504,309.459412,0.000000
2059-11-03,294.601624,305.189850,1.474726
2059-11-04,291.205322,301.867615,0.000000
2059-11-05,286.763611,302.396271,0.000000
2059-11-06,286.982300,299.678375,0.000000
2059-11-07,288.105560,305.780853,0.000000
2059-11-08,289.185638,306.418152,0.000000
2059-11-09,289.839142,303.754425,0.000000
2059-11-10,290.482666,303.835541,0.000000
2059-11-11,289.169250,304.232513,0.000000
2059-11-12,291.162292,304.726105,0.000000
2059-11-13,288.030823,300.311859,0.000000
2059-11-14,286.532166,304.914154,0.000000
2059-11-15,288.570435,301.513733,0.000000
2059-11-16,286.347168,305.863098,0.000000
2059-11-17,288.995239,306.331604,0.913527
2059-11-18,291.492340,304.102936,0.000000
2059-11-19,286.222900,299.319580,0.000000
2059-11-20,283.994507,297.478333,0.309894
2059-11-21,287.398956,298.689087,0.000000
2059-11-22,288.740967,300.986633,0.000000
2059-11-23,287.923645,301.751007,0.000000
2059-11-24,288.816254,302.460449,0.000000
2059-11-25,290.222748,302.524902,0.000000
2059-11-26,289.003174,303.214172,0.000000
2059-11-27,288.929871,297.798065,0.000000
2059-11-28,278.071838,289.953217,0.000000
2059-11-29,276.744171,289.372620,0.000000
2059-11-30,280.497284,289.579498,1.242675
2059-12-01,279.307739,295.817810,0.000000
2059-12-02,281.565247,292.621643,0.000000
2059-12-03,290.110718,302.409882,4.967605
2059-12-04,288.429108,300.332550,0.954097
2059-12-05,288.864716,302.565369,0.000000
2059-12-06,288.801025,300.329041,0.000000
2059-12-07,289.910217,302.473785,0.000000
2059-12-08,287.570801,302.749878,0.941917
2059-12-09,286.538574,299.238373,0.000000
2059-12-10,279.901855,295.641937,0.000000
2059-12-11,281.520294,297.617950,0.000000
2059-12-12,284.491272,300.946655,0.000000
2059-12-13,289.704285,294.967834,0.000000
2059-12-14,278.831421,290.017548,0.000000
2059-12-15,279.319336,295.245880,0.000000
2059-12-16,282.505035,299.150757,0.000000
2059-12-17,279.498383,292.742676,0.411436
2059-12-18,282.440948,289.263977,0.000000
2059-12-19,280.869751,297.960907,0.000000
2059-12-20,280.935181,300.228973,0.000000
2059-12-21,281.937286,291.671539,0.000000
2059-12-22,278.489716,291.910950,0.000000
2059-12-23,280.212219,295.789490,0.000000
2059-12-24,282.082916,299.993744,0.000000
2059-12-25,284.167053,301.450684,0.000000
2059-12-26,286.565186,294.874939,0.000000
2059-12-27,276.267059,288.603180,0.000000
2059-12-28,276.488678,292.628235,0.493952
2059-12-29,279.772919,296.076904,0.000000
2059-12-30,281.125031,300.980865,0.000000
2059-12-31,286.476318,295.163391,0.000000
2060-01-01,285.455139,290.081879,0.000000
2060-01-02,277.019989,293.264496,0.000000
2060-01-03,275.200836,286.212769,0.000000
2060-01-04,271.880157,284.855988,0.000000
2060-01-05,275.660309,292.600372,0.000000
2060-01-06,278.901642,295.213959,0.000000
2060-01-07,279.373505,288.636139,0.000000
2060-01-08,275.415436,286.769257,0.000000
2060-01-09,276.189789,293.760559,0.000000
2060-01-10,278.697906,295.382263,0.000000
2060-01-11,279.597198,296.923187,0.000000
2060-01-12,280.858398,297.482391,0.000000
2060-01-13,278.259735,290.943237,0.000000
2060-01-14,278.684906,295.736725,0.000000
2060-01-15,280.861176,299.497253,0.000000
2060-01-16,282.778870,301.267700,0.000000
2060-01-17,289.865540,294.379089,0.463013
2060-01-18,275.812866,286.147980,1.159928
2060-01-19,274.368439,290.018188,0.000000
2060-01-20,279.743805,289.996460,0.000000
2060-01-21,277.682190,296.652283,0.000000
2060-01-22,281.570312,299.658264,0.000000
2060-01-23,281.758606,298.721069,0.000000
2060-01-24,281.932587,300.375702,0.000000
2060-01-25,284.095947,302.691376,0.000000
2060-01-26,285.344666,305.425568,0.000000
2060-01-27,287.686584,301.101410,0.000000
2060-01-28,276.237427,292.881744,0.000000
2060-01-29,277.653564,296.240631,0.000000
2060-01-30,283.626740,290.411438,0.876939
2060-01-31,276.139160,286.329956,0.000000
2060-02-01,277.856140,294.950134,0.000000
2060-02-02,282.224884,298.311432,1.034356
2060-02-03,279.523590,291.960236,4.398559
2060-02-04,275.008881,284.221069,0.000000
2060-02-05,276.456848,292.552673,0.000000
2060-02-06,278.328827,289.628448,0.000000
2060-02-07,278.082062,293.094330,0.000000
2060-02-08,279.713074,298.296692,0.000000
2060-02-09,283.348022,297.030640,0.000000
2060-02-10,285.583771,298.022278,0.000000
2060-02-11,284.201752,303.418213,0.000000
2060-02-12,287.372589,304.423645,0.000000
2060-02-13,289.226868,304.492676,0.000000
2060-02-14,292.469971,304.476837,0.666782
2060-02-15,292.067261,304.275208,0.357605
2060-02-16,288.994110,299.411591,0.000000
2060-02-17,286.946411,295.862396,1.025895
2060-02-18,289.759369,300.133667,0.000000
2060-02-19,281.900299,300.138641,0.000000
2060-02-20,285.566620,301.299652,0.996328
2060-02-21,280.322021,294.858307,0.000000
2060-02-22,281.004883,302.358185,0.000000
2060-02-23,289.673370,298.403137,0.338693
2060-02-24,281.236023,292.123230,1.090469
2060-02-25,286.018982,294.441498,11.946816
2060-02-26,291.823883,302.454712,14.567758
2060-02-27,284.043945,298.481110,0.000000
2060-02-28,286.892914,302.563904,0.582353
2060-02-29,285.640930,297.958740,0.291176
2060-03-01,284.388916,293.353577,0.000000
2060-03-02,280.389862,294.191162,0.000000
2060-03-03,282.972504,302.090302,0.000000
2060-03-04,284.549957,296.413483,0.000000
2060-03-05,281.732758,298.539398,0.000000
2060-03-06,285.825043,296.265350,1.846544
2060-03-07,280.392120,296.538910,0.000000
2060-03-08,283.517273,298.993073,0.000000
2060-03-09,286.603668,299.345337,0.729577
2060-03-10,284.196930,294.660370,0.392471
2060-03-11,282.192078,291.830841,0.000000
2060-03-12,281.184204,288.419617,0.000000
2060-03-13,281.737305,288.607422,1.086155
2060-03-14,290.708221,301.520325,17.956953
2060-03-15,286.901733,300.475189,3.213861
2060-03-16,289.201691,296.026276,0.000000
2060-03-17,282.702179,297.253387,0.000000
2060-03-18,284.316376,301.312897,0.000000
2060-03-19,289.703430,302.490967,3.353734
2060-03-20,288.138885,298.973663,0.986090
2060-03-21,283.764343,296.453064,0.766277
2060-03-22,283.294373,296.472351,0.000000
2060-03-23,286.363495,299.192871,0.000000
2060-03-24,290.701782,304.845276,0.000000
2060-03-25,294.799774,305.426178,1.003086
2060-03-26,294.842957,303.547211,2.163971
2060-03-27,294.588135,300.135406,3.153203
2060-03-28,290.891785,302.654510,0.000000
2060-03-29,286.443939,298.786652,0.000000
2060-03-30,284.663452,300.464874,0.000000
2060-03-31,287.862122,298.611877,3.119032
2060-04-01,276.925995,290.458038,0.587585
2060-04-02,278.848450,291.557068,0.000000
2060-04-03,284.014679,300.903442,3.581716
2060-04-04,291.023071,299.683167,4.102192
2060-04-05,289.163574,299.906097,0.000000
2060-04-06,291.298401,304.353638,0.000000
2060-04-07,287.183167,302.643860,0.412051
2060-04-08,287.755951,305.103638,0.000000
2060-04-09,290.647766,312.966248,0.000000
2060-04-10,293.015656,305.580109,0.000000
2060-04-11,289.837128,301.994080,0.000000
2060-04-12,285.686066,299.851471,0.000000
2060-04-13,288.666138,306.140839,0.000000
2060-04-14,293.240906,306.194153,0.000000
2060-04-15,291.313416,304.578674,0.000000
2060-04-16,289.101532,302.626007,0.000000
2060-04-17,291.255951,309.844421,0.000000
2060-04-18,296.347229,309.703888,0.000000
2060-04-19,296.033417,307.467377,0.000000
2060-04-20,289.214569,304.651733,0.000000
2060-04-21,291.977112,307.581512,0.000000
2060-04-22,294.175232,309.017700,0.000000
2060-04-23,296.363495,306.719910,0.000000
2060-04-24,295.514923,310.192871,0.000000
2060-04-25,296.696228,311.129913,0.000000
2060-04-26,296.606201,309.245087,0.000000
2060-04-27,296.724121,308.422363,0.000000
2060-04-28,296.250305,308.710388,0.000000
2060-04-29,296.128845,311.695435,0.000000
2060-04-30,297.518158,314.608582,0.957643
2060-05-01,297.346069,306.693298,0.000000
2060-05-02,297.127411,303.966248,0.574402
2060-05-03,293.464020,306.560394,0.000000
2060-05-04,297.106171,304.798523,37.940170
2060-05-05,297.089478,306.941193,0.000000
2060-05-06,296.931366,311.688293,0.000000
2060-05-07,296.481750,306.235352,1.477598
2060-05-08,291.515320,305.787903,0.000000
2060-05-09,294.862823,307.879120,0.000000
2060-05-10,296.003418,310.770050,0.000000
2060-05-11,297.831879,311.391174,0.000000
2060-05-12,298.025238,312.613464,0.000000
2060-05-13,297.681396,311.959473,0.000000
2060-05-14,301.039398,312.221619,1.006368
2060-05-15,299.612579,311.727356,0.000000
2060-05-16,298.137817,305.895294,3.607067
2060-05-17,298.640381,305.969940,10.343881
2060-05-18,297.029480,303.856842,53.927315
2060-05-19,296.414246,301.259552,38.001968
2060-05-20,296.731140,304.099121,7.745168
2060-05-21,296.978333,300.351837,27.692999
2060-05-22,294.242889,301.941559,6.386206
2060-05-23,291.470886,298.514801,0.000000
2060-05-24,290.519653,299.715149,0.000000
2060-05-25,291.633667,299.235779,0.000000
2060-05-26,290.241913,299.241974,0.292760
2060-05-27,291.485199,297.240326,2.018142
2060-05-28,296.269867,301.267303,34.280033
2060-05-29,289.363403,307.137360,0.000000
2060-05-30,290.613129,304.115723,0.000000
2060-05-31,291.970215,305.783569,0.000000
2060-06-01,296.310730,307.093933,0.000000
2060-06-02,298.265350,309.536072,24.328026
2060-06-03,295.582428,307.342163,8.987043
2060-06-04,295.716095,303.247772,25.264214
2060-06-05,296.202637,304.550751,5.155284
2060-06-06,296.983002,309.831482,0.000000
2060-06-07,298.558319,310.570251,0.000000
2060-06-08,298.449036,312.204620,3.556958
2060-06-09,297.785858,313.765442,0.000000
2060-06-10,299.292816,314.528839,0.000000
2060-06-11,298.843445,312.120117,0.000000
2060-06-12,299.401672,311.340088,0.000000
2060-06-13,298.325684,314.211792,0.000000
2060-06-14,299.320923,318.628296,0.000000
2060-06-15,300.520569,311.564362,3.216368
2060-06-16,299.130157,309.005280,4.563338
2060-06-17,300.808533,306.238800,19.148533
2060-06-18,298.664032,310.144409,0.413325
2060-06-19,298.758789,310.929291,0.000000
2060-06-20,299.821228,312.436279,0.000000
2060-06-21,299.484131,312.064484,0.000000
2060-06-22,299.941620,311.066895,0.000000
2060-06-23,300.957001,312.715607,0.000000
2060-06-24,301.536987,312.446045,0.583686
2060-06-25,300.057373,312.237183,0.000000
2060-06-26,299.577545,313.325928,0.000000
2060-06-27,301.322723,312.260590,0.000000
2060-06-28,301.103760,311.803589,0.000000
2060-06-29,302.207611,312.387177,0.416973
2060-06-30,301.507690,314.627380,2.849309
2060-07-01,301.025970,314.982361,5.213147
2060-07-02,301.422607,313.116608,8.706623
2060-07-03,301.691772,313.563171,5.412217
2060-07-04,301.304291,311.691162,7.602355
2060-07-05,300.413116,314.822174,0.303399
2060-07-06,301.018311,314.281647,2.236148
2060-07-07,301.034302,311.701324,0.000000
2060-07-08,300.146240,310.088165,0.606062
2060-07-09,299.541321,311.212433,1.568830
2060-07-10,300.595612,313.612152,1.308828
2060-07-11,301.986755,311.742798,1.384266
2060-07-12,299.910431,310.489777,3.743505
2060-07-13,300.551025,311.126038,0.000000
2060-07-14,300.071228,313.532837,0.000000
2060-07-15,299.970001,315.272614,0.000000
2060-07-16,300.190948,313.806854,0.000000
2060-07-17,299.533722,311.033203,0.000000
2060-07-18,300.024170,310.531128,0.000000
2060-07-19,299.669922,312.223267,0.000000
2060-07-20,300.082062,315.706299,0.000000
2060-07-21,301.275757,315.738159,0.000000
2060-07-22,301.773804,314.658173,0.000000
2060-07-23,301.707458,314.132721,0.000000
2060-07-24,300.532654,313.275818,0.000000
2060-07-25,301.024353,314.759857,0.000000
2060-07-26,303.331360,315.849701,0.000000
2060-07-27,303.319550,319.826721,0.576052
2060-07-28,303.828705,315.562927,0.000000
2060-07-29,304.004333,316.603577,2.664728
2060-07-30,303.012360,316.734833,0.000000
2060-07-31,302.811432,316.584686,0.000000
2060-08-01,303.366302,317.086853,1.662253
2060-08-02,304.481110,316.952759,1.045990
2060-08-03,305.436890,316.727417,0.905425
2060-08-04,303.679047,315.775848,4.000180
2060-08-05,302.539825,312.307007,9.266254
2060-08-06,300.180023,311.083984,5.049819
2060-08-07,299.816223,311.657196,3.965023
2060-08-08,300.418213,310.486847,2.927746
2060-08-09,299.598236,312.558960,2.246248
2060-08-10,301.252228,313.558197,0.377196
2060-08-11,302.288727,314.146912,3.981251
2060-08-12,302.627533,313.834564,3.304836
2060-08-13,302.111115,311.229523,12.277406
2060-08-14,298.931702,309.667603,2.650290
2060-08-15,298.411194,308.915314,0.674106
2060-08-16,298.534698,307.907074,0.000000
2060-08-17,299.397705,310.231293,0.000000
2060-08-18,299.542969,310.513885,0.000000
2060-08-19,299.157593,310.644989,0.000000
2060-08-20,298.989899,309.699921,0.000000
2060-08-21,298.497803,311.025269,0.000000
2060-08-22,299.142578,311.852509,0.000000
2060-08-23,299.956299,311.371979,0.000000
2060-08-24,299.611389,313.309052,0.000000
2060-08-25,301.544861,312.814117,0.000000
2060-08-26,301.556152,311.605865,0.000000
2060-08-27,300.049713,312.328430,0.000000
2060-08-28,300.960510,312.592194,1.380011
2060-08-29,300.000214,309.870483,0.000000
2060-08-30,299.077423,309.699097,0.560892
2060-08-31,299.746765,310.343170,0.000000
2060-09-01,300.154877,310.442810,0.000000
2060-09-02,299.758514,311.037445,0.000000
2060-09-03,299.048676,312.392181,0.000000
2060-09-04,300.646881,313.047760,0.000000
2060-09-05,299.761536,309.147003,3.502279
2060-09-06,293.143250,301.774078,36.785229
2060-09-07,294.186768,305.368347,9.194317
2060-09-08,293.334625,305.062897,0.710226
2060-09-09,296.398712,307.519775,0.000000
2060-09-10,296.373810,308.952484,0.000000
2060-09-11,295.830841,308.794495,0.000000
2060-09-12,297.008270,309.318909,0.869085
2060-09-13,297.551392,309.225616,0.000000
2060-09-14,297.186493,309.396179,0.000000
2060-09-15,298.269867,307.441162,4.003841
2060-09-16,294.819031,305.789490,2.865477
2060-09-17,293.053925,307.293304,0.000000
2060-09-18,292.896851,308.632019,0.000000
2060-09-19,296.072479,311.205322,0.000000
2060-09-20,297.202576,309.320648,0.000000
2060-09-21,298.075531,308.329315,0.000000
2060-09-22,298.739166,309.567810,0.000000
2060-09-23,297.822937,310.201721,0.462681
2060-09-24,298.407776,312.023804,0.000000
2060-09-25,299.591370,314.193451,0.000000
2060-09-26,301.289368,309.982910,0.000000
2060-09-27,300.375092,310.751068,1.609362
2060-09-28,293.357208,309.510468,9.735902
2060-09-29,290.527954,302.151520,0.000000
2060-09-30,292.457764,306.926941,0.000000
2060-10-01,295.405212,308.103027,0.000000
2060-10-02,295.389984,309.600952,0.000000
2060-10-03,295.282288,308.922607,0.000000
2060-10-04,295.886383,308.535034,0.982746
2060-10-05,294.391541,308.976227,0.000000
2060-10-06,298.497803,308.487427,4.853271
2060-10-07,290.982178,302.366669,40.595467
2060-10-08,293.112305,301.608398,1.865864
2060-10-09,291.290924,302.507935,0.000000
2060-10-10,291.825928,303.115173,0.000000
2060-10-11,292.567291,306.311798,0.000000
2060-10-12,294.171814,307.571991,0.000000
2060-10-13,295.831482,308.660583,0.000000
2060-10-14,295.004517,307.632141,0.832160
2060-10-15,296.006134,306.166443,0.392019
2060-10-16,296.228546,310.607635,0.000000
2060-10-17,298.066772,310.432007,0.000000
2060-10-18,296.274231,309.397919,1.624134
2060-10-19,297.162170,312.089355,0.000000
2060-10-20,298.219971,311.580688,0.000000
2060-10-21,299.408417,311.376495,0.000000
2060-10-22,296.790680,309.665039,0.000000
2060-10-23,290.493378,301.573151,0.356159
2060-10-24,294.366516,309.151276,0.000000
2060-10-25,297.598602,309.040436,1.060865
2060-10-26,296.881897,308.800507,0.630004
2060-10-27,291.837708,307.470184,0.000000
2060-10-28,295.459259,306.396698,0.470106
2060-10-29,294.480957,305.706238,3.632523
2060-10-30,289.877136,306.091003,0.000000
2060-10-31,287.921448,301.210480,0.000000
2060-11-01,282.019562,299.804749,0.000000
2060-11-02,287.627045,303.169098,0.000000
2060-11-03,288.967285,304.687439,0.000000
2060-11-04,289.821259,304.239868,0.000000
2060-11-05,294.318787,304.625397,17.384682
2060-11-06,290.855865,298.108276,0.000000
2060-11-07,288.879456,301.088593,0.921594
2060-11-08,293.493103,304.318298,9.721928
2060-11-09,292.557709,303.479797,4.526673
2060-11-10,293.004883,303.087097,0.000000
2060-11-11,290.682465,300.862122,0.000000
2060-11-12,291.863678,301.438171,3.841389
2060-11-13,292.875885,299.311890,0.533258
2060-11-14,289.229095,300.310883,0.000000
2060-11-15,285.608032,295.431335,0.000000
2060-11-16,283.575775,293.510681,0.000000
2060-11-17,284.335815,299.322235,0.000000
2060-11-18,284.433838,300.039764,0.000000
2060-11-19,287.467438,300.362518,0.000000
2060-11-20,288.452332,301.246277,0.000000
2060-11-21,291.798889,304.219879,0.844472
2060-11-22,277.035675,298.308594,0.000000
2060-11-23,273.202301,283.272156,0.000000
2060-11-24,274.131897,283.449982,0.000000
2060-11-25,278.871948,283.411194,0.379873
2060-11-26,283.993439,295.720551,9.933243
2060-11-27,281.309875,289.253723,4.803978
2060-11-28,276.551086,286.357178,0.000000
2060-11-29,275.625854,291.517029,0.000000
2060-11-30,278.515564,296.149292,0.000000
2060-12-01,282.368530,295.584198,0.000000
2060-12-02,279.862396,296.390137,0.000000
2060-12-03,280.065460,291.340759,0.000000
2060-12-04,277.420227,291.180267,0.000000
2060-12-05,279.082245,296.454956,0.000000
2060-12-06,282.159912,300.415436,0.000000
2060-12-07,279.909546,300.883606,0.000000
2060-12-08,281.746643,298.609192,0.000000
2060-12-09,277.802551,292.014191,0.000000
2060-12-10,277.649475,295.117218,0.000000
2060-12-11,283.692413,298.009857,0.000000
2060-12-12,290.592407,300.997650,4.406140
2060-12-13,292.161652,298.987793,12.508143
2060-12-14,292.642761,300.161957,6.341298
2060-12-15,284.718597,291.645203,0.000000
2060-12-16,278.031891,288.568970,0.000000
2060-12-17,277.165436,289.259857,0.000000
2060-12-18,279.969391,292.800415,0.000000
2060-12-19,287.842560,289.090881,1.101925
2060-12-20,277.162781,289.558563,0.000000
2060-12-21,279.579163,298.090210,0.000000
2060-12-22,282.914581,298.091858,0.000000
2060-12-23,285.264282,298.990845,0.279471
2060-12-24,288.441254,300.726685,2.984725
2060-12-25,278.483429,293.621246,2.832872
2060-12-26,271.220337,281.949890,0.000000
2060-12-27,274.265747,286.591003,0.000000
2060-12-28,272.090790,283.083954,0.000000
2060-12-29,272.119843,292.868866,0.000000
2060-12-30,274.418182,284.759064,0.000000
2060-12-31,272.173950,285.186707,0.000000
2061-01-01,273.824585,291.363861,0.000000
2061-01-02,278.865784,296.778656,0.000000
2061-01-03,280.305878,296.540863,0.000000
2061-01-04,274.773773,288.496277,0.000000
2061-01-05,271.875671,282.479645,0.000000
2061-01-06,275.192535,293.491455,0.000000
2061-01-07,278.470551,297.582520,0.000000
2061-01-08,288.509552,296.748840,2.281283
2061-01-09,282.982666,291.829071,1.248681
2061-01-10,276.902557,294.329437,0.000000
2061-01-11,280.405090,299.175018,0.000000
2061-01-12,284.758331,300.696198,0.402460
2061-01-13,289.030579,298.039917,1.744631
2061-01-14,279.482910,297.054810,0.000000
2061-01-15,281.005493,299.265656,0.000000
2061-01-16,283.780975,299.811279,0.000000
2061-01-17,280.106598,291.686951,0.000000
2061-01-18,275.651764,293.774323,0.000000
2061-01-19,280.959534,288.083771,0.000000
2061-01-20,274.312439,288.656372,0.000000
2061-01-21,273.637939,284.657471,2.489981
2061-01-22,279.154480,297.044067,3.102698
2061-01-23,276.087494,291.341949,0.000000
2061-01-24,278.705688,286.094391,0.000000
2061-01-25,274.744476,285.242126,0.000000
2061-01-26,274.469940,289.824890,0.000000
2061-01-27,277.117950,298.883972,0.000000
2061-01-28,288.153717,295.652740,0.000000
2061-01-29,280.461060,291.212708,0.000000
2061-01-30,284.806427,298.114716,1.408263
2061-01-31,284.127167,297.178467,0.519083
2061-02-01,285.987244,296.513000,0.000000
2061-02-02,277.429871,295.674194,0.000000
2061-02-03,280.668243,297.870300,0.000000
2061-02-04,279.238403,292.070618,0.000000
2061-02-05,281.210205,296.332184,0.327906
2061-02-06,281.679077,304.805664,0.000000
2061-02-07,286.656647,300.224792,0.000000
2061-02-08,284.614258,295.924500,26.326113
2061-02-09,285.829132,296.880890,0.819535
2061-02-10,283.332764,299.376343,0.000000
2061-02-11,289.080414,300.163147,0.000000
2061-02-12,287.153564,293.913696,0.000000
2061-02-13,279.360321,297.104187,0.000000
2061-02-14,281.815765,297.657318,0.000000
2061-02-15,283.362091,293.487640,0.000000
2061-02-16,281.640350,299.854919,0.000000
2061-02-17,280.394165,295.876312,0.000000
2061-02-18,281.910980,303.372894,0.000000
2061-02-19,284.236847,303.369171,0.000000
2061-02-20,284.476257,301.059753,0.000000
2061-02-21,287.491577,299.557800,0.000000
2061-02-22,292.576599,304.741364,1.191613
2061-02-23,287.819336,304.052612,0.000000
2061-02-24,287.536102,299.264160,0.000000
2061-02-25,289.591827,305.688965,0.000000
2061-02-26,290.960968,310.188568,0.000000
2061-02-27,290.129333,307.745392,0.000000
2061-02-28,291.187378,306.352966,0.000000
2061-03-01,289.310486,300.162720,0.000000
2061-03-02,283.090576,302.820282,0.000000
2061-03-03,287.943390,294.381226,2.064337
2061-03-04,289.546051,295.588837,13.240737
2061-03-05,281.816925,289.952759,0.871268
2061-03-06,276.622498,296.237244,0.000000
2061-03-07,281.084503,295.635986,0.000000
2061-03-08,283.187225,301.781067,0.000000
2061-03-09,285.780029,299.373444,10.886512
2061-03-10,289.321350,299.216858,0.000000
2061-03-11,284.705353,301.743195,0.000000
2061-03-12,287.997803,299.902771,1.339099
2061-03-13,286.188812,301.958557,0.000000
2061-03-14,287.903534,300.985718,0.000000
2061-03-15,285.169983,311.200134,0.000000
2061-03-16,289.456726,307.228485,0.000000
2061-03-17,291.730103,304.716583,0.000000
2061-03-18,291.485291,302.911957,0.000000
2061-03-19,291.390259,308.705902,0.000000
2061-03-20,292.107819,300.816742,0.000000
2061-03-21,285.383118,297.732361,0.000000
2061-03-22,283.263031,294.780396,0.000000
2061-03-23,283.238617,305.285919,0.000000
2061-03-24,288.477905,301.771149,5.470302
2061-03-25,292.571106,303.144348,22.615328
2061-03-26,290.599579,300.303925,2.954978
2061-03-27,288.994629,303.338440,0.000000
2061-03-28,288.040955,307.395355,0.000000
2061-03-29,290.603363,306.214630,0.000000
2061-03-30,293.071716,306.018127,0.472702
2061-03-31,292.269226,306.291077,0.292493
2061-04-01,286.907898,301.037201,0.000000
2061-04-02,290.159271,306.648682,0.000000
2061-04-03,295.086243,307.303467,0.000000
2061-04-04,291.805237,307.415863,0.000000
2061-04-05,291.906647,309.183685,0.000000
2061-04-06,294.603760,310.134918,0.000000
2061-04-07,291.310089,307.067596,0.000000
2061-04-08,295.797455,308.545959,0.000000
2061-04-09,293.776245,305.111908,0.000000
2061-04-10,292.986572,308.750366,0.000000
2061-04-11,294.739471,305.232544,12.175973
2061-04-12,290.947449,301.675812,1.213048
2061-04-13,288.552521,305.440430,0.000000
2061-04-14,288.234406,309.102783,0.000000
2061-04-15,294.307343,307.640747,0.000000
2061-04-16,295.234070,310.365845,0.000000
2061-04-17,296.620880,311.260101,0.000000
2061-04-18,295.442810,307.254120,0.000000
2061-04-19,292.654205,304.360931,0.000000
2061-04-20,289.914978,301.785583,0.000000
2061-04-21,289.446960,298.365326,0.000000
2061-04-22,291.452332,298.824219,12.612316
2061-04-23,294.596008,301.391663,10.279516
2061-04-24,291.556824,305.208435,0.000000
2061-04-25,292.047577,306.921936,0.000000
2061-04-26,296.013947,308.582977,0.000000
2061-04-27,293.574341,309.717102,0.000000
2061-04-28,293.473175,307.551636,0.000000
2061-04-29,293.575989,304.868774,0.000000
2061-04-30,290.959045,301.981262,4.309843
2061-05-01,291.364410,300.184998,16.395498
2061-05-02,287.786194,299.810608,1.510641
2061-05-03,289.419556,305.360077,0.000000
2061-05-04,291.716217,309.041748,0.000000
2061-05-05,295.618286,311.929596,0.000000
2061-05-06,297.845337,312.596466,0.000000
2061-05-07,298.148529,316.248962,0.000000
2061-05-08,298.086700,311.634552,0.000000
2061-05-09,297.741699,311.087860,0.000000
2061-05-10,298.609589,313.114136,0.000000
2061-05-11,299.408722,312.252014,0.000000
2061-05-12,298.519867,313.792206,0.000000
2061-05-13,298.743164,312.332306,0.000000
2061-05-14,299.049042,309.414093,0.000000
2061-05-15,297.870697,307.995850,0.000000
2061-05-16,297.378662,307.333588,0.953758
2061-05-17,298.383881,309.044952,0.000000
2061-05-18,299.587494,312.256775,0.000000
2061-05-19,299.759399,312.575348,1.816062
2061-05-20,300.788208,310.150604,5.470664
2061-05-21,300.123535,311.048737,1.132065
2061-05-22,298.876953,308.070923,9.171165
2061-05-23,296.255463,305.193207,36.495968
2061-05-24,289.553375,298.112549,0.000000
2061-05-25,291.452209,300.316315,5.263472
2061-05-26,291.414337,303.277527,0.000000
2061-05-27,295.209351,306.363586,0.304473
2061-05-28,298.005005,308.822388,3.284249
2061-05-29,298.134918,306.196838,22.839539
2061-05-30,298.685638,306.605255,13.048568
2061-05-31,298.489655,310.654022,4.868190
2061-06-01,297.171082,311.540833,0.000000
2061-06-02,298.550934,312.118713,0.000000
2061-06-03,297.625519,313.789307,0.000000
2061-06-04,299.944489,313.631714,0.000000
2061-06-05,299.076416,314.233398,0.000000
2061-06-06,300.624420,313.774994,0.000000
2061-06-07,300.549713,311.420532,0.000000
2061-06-08,300.519409,310.188904,0.000000
2061-06-09,299.374420,306.385376,4.288989
2061-06-10,296.922607,305.710175,4.433229
2061-06-11,296.898132,307.320068,0.000000
2061-06-12,297.846924,308.098602,0.000000
2061-06-13,298.898468,309.903900,0.000000
2061-06-14,299.177307,311.467224,0.000000
2061-06-15,299.670044,312.639740,0.000000
2061-06-16,300.739410,312.233765,0.000000
