#Variables:
#tasmin_HadGEM2-CC365_rcp45(K):Daily Minimum Near-Surface Air Temperature
#tasmax_HadGEM2-CC365_rcp45(K):Daily Maximum Near-Surface Air Temperature
#pr_HadGEM2-CC365_rcp45(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_HadGEM2-CC365_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_tasmax_HadGEM2-CC365_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_pr_HadGEM2-CC365_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_HadGEM2-CC365_rcp45(K),tasmax_HadGEM2-CC365_rcp45(K),pr_HadGEM2-CC365_rcp45(mm)"
""
yyyy-mm-dd,tasmin_HadGEM2-CC365_rcp45(K),tasmax_HadGEM2-CC365_rcp45(K),pr_HadGEM2-CC365_rcp45(mm)
2045-10-20,296.658386,307.958954,2.266187
2045-10-21,296.033661,308.837219,0.000000
2045-10-22,289.813080,306.215759,4.238568
2045-10-23,280.375977,294.916687,0.000000
2045-10-24,281.399139,297.225037,0.000000
2045-10-25,287.706787,300.947571,0.000000
2045-10-26,291.603424,301.554871,0.000000
2045-10-27,288.151642,297.837158,0.411752
2045-10-28,290.216614,301.869446,0.000000
2045-10-29,292.670776,305.671783,0.000000
2045-10-30,291.036346,306.247131,1.039650
2045-10-31,285.953308,307.090698,0.000000
2045-11-01,293.129456,303.998505,0.838335
2045-11-02,294.380981,304.027069,1.955155
2045-11-03,295.366364,305.790466,0.000000
2045-11-04,293.482269,303.249603,1.094691
2045-11-05,287.489441,298.662598,0.000000
2045-11-06,281.487122,300.887756,0.000000
2045-11-07,282.815125,303.665192,0.000000
2045-11-08,283.904388,304.437042,0.000000
2045-11-09,286.028107,304.318573,0.000000
2045-11-10,287.320648,303.597198,0.000000
2045-11-11,289.942841,300.525665,0.000000
2045-11-12,292.330353,300.328552,5.405257
2045-11-13,287.248657,292.420105,18.135216
2045-11-14,284.606567,292.222900,59.705784
2045-11-15,287.253418,292.061890,24.681225
2045-11-16,289.040680,295.102997,0.000000
2045-11-17,289.814697,294.861694,0.971086
2045-11-18,286.646210,288.339966,25.799976
2045-11-19,286.516388,290.742126,26.053034
2045-11-20,291.979736,298.629333,1.266358
2045-11-21,290.507385,299.297180,0.000000
2045-11-22,283.227966,294.262146,0.000000
2045-11-23,279.427612,290.831360,0.000000
2045-11-24,280.265106,292.107208,0.000000
2045-11-25,282.397278,293.895660,0.000000
2045-11-26,279.653625,293.855957,0.000000
2045-11-27,279.907440,297.128906,0.000000
2045-11-28,285.370453,297.623199,0.000000
2045-11-29,286.015015,298.407379,0.000000
2045-11-30,285.990662,299.809875,0.000000
2045-12-01,286.875061,300.412201,0.000000
2045-12-02,289.052734,300.800903,0.000000
2045-12-03,286.619202,296.969391,0.000000
2045-12-04,282.549652,291.678864,0.000000
2045-12-05,280.131104,289.359833,0.000000
2045-12-06,278.557770,292.254181,0.000000
2045-12-07,281.231873,296.472351,0.000000
2045-12-08,282.144073,296.552368,0.000000
2045-12-09,277.604980,289.477173,0.000000
2045-12-10,277.793732,286.620850,0.713898
2045-12-11,277.663055,291.480255,0.000000
2045-12-12,276.961578,291.836456,0.000000
2045-12-13,275.289001,289.579376,0.000000
2045-12-14,277.509918,291.088104,0.000000
2045-12-15,283.225403,294.873993,0.000000
2045-12-16,287.653748,296.082397,0.000000
2045-12-17,287.035339,295.440765,0.000000
2045-12-18,280.744568,294.051971,0.000000
2045-12-19,273.547943,289.639496,0.000000
2045-12-20,278.018616,293.869873,0.000000
2045-12-21,278.311127,291.071228,0.000000
2045-12-22,275.267975,296.511902,0.000000
2045-12-23,279.234955,298.027466,0.000000
2045-12-24,278.751984,298.946869,0.000000
2045-12-25,282.051544,298.269165,0.000000
2045-12-26,285.465607,298.086761,0.000000
2045-12-27,286.627686,296.950867,5.899085
2045-12-28,287.554291,299.856476,0.000000
2045-12-29,287.553467,301.609467,0.000000
2045-12-30,282.240845,300.141144,0.000000
2045-12-31,287.324097,300.950592,0.000000
2046-01-01,283.398438,296.201385,0.000000
2046-01-02,274.991577,287.564911,0.000000
2046-01-03,275.104126,284.112762,0.000000
2046-01-04,273.714722,285.931183,0.000000
2046-01-05,277.376495,284.984741,0.000000
2046-01-06,277.987244,281.998505,7.673478
2046-01-07,276.800842,281.617584,24.073856
2046-01-08,279.081299,292.430481,3.149208
2046-01-09,280.627319,290.472870,0.000000
2046-01-10,273.395538,284.142426,16.028072
2046-01-11,270.746552,277.840179,5.750556
2046-01-12,274.508057,279.040009,0.800569
2046-01-13,273.999237,280.210052,11.671486
2046-01-14,277.543427,286.833038,0.601459
2046-01-15,279.349121,290.213684,10.667438
2046-01-16,280.519318,293.191956,7.670212
2046-01-17,277.348694,290.835236,0.973893
2046-01-18,274.565277,286.858307,0.000000
2046-01-19,272.412872,282.807129,0.000000
2046-01-20,271.616394,280.270966,1.721123
2046-01-21,274.020355,282.106873,0.688735
2046-01-22,276.221924,286.031219,0.000000
2046-01-23,278.518768,288.622192,0.000000
2046-01-24,277.939667,291.484283,0.000000
2046-01-25,277.131073,293.898621,0.000000
2046-01-26,278.998749,297.407898,0.000000
2046-01-27,282.084198,295.540192,0.000000
2046-01-28,283.449707,293.414703,0.000000
2046-01-29,286.121674,297.959625,3.853490
2046-01-30,280.336212,296.060120,0.898404
2046-01-31,272.394348,287.158051,0.000000
2046-02-01,271.181152,286.710754,0.000000
2046-02-02,277.791290,292.611267,0.000000
2046-02-03,284.505768,297.304047,0.000000
2046-02-04,287.872162,298.638794,0.000000
2046-02-05,288.799927,298.732941,2.601602
2046-02-06,287.917175,300.668945,1.059440
2046-02-07,285.504120,300.119354,0.000000
2046-02-08,279.862885,297.225464,0.000000
2046-02-09,279.574310,298.536469,0.000000
2046-02-10,281.850800,302.272552,0.000000
2046-02-11,286.149628,303.456818,0.000000
2046-02-12,287.893585,301.734589,0.000000
2046-02-13,284.970123,298.940918,2.547034
2046-02-14,277.187164,293.474426,0.000000
2046-02-15,276.729645,288.506165,0.000000
2046-02-16,274.317932,285.881805,0.763766
2046-02-17,273.152252,284.485840,0.453769
2046-02-18,270.518219,285.955200,0.000000
2046-02-19,272.274658,291.219971,0.000000
2046-02-20,277.098114,294.786652,0.000000
2046-02-21,282.659668,297.092224,0.000000
2046-02-22,279.505249,292.232880,0.000000
2046-02-23,277.768951,288.415894,1.178565
2046-02-24,274.902039,279.736053,1.569265
2046-02-25,277.827728,285.394501,0.000000
2046-02-26,279.747772,287.063660,0.000000
2046-02-27,280.543640,291.797302,0.000000
2046-02-28,284.794525,296.191071,1.274964
2046-03-01,281.456970,297.857483,0.317616
2046-03-02,282.263123,295.335419,0.000000
2046-03-03,284.613129,293.221222,6.024318
2046-03-04,281.100250,294.567078,0.000000
2046-03-05,281.673981,299.302307,0.000000
2046-03-06,286.438080,296.259644,1.669204
2046-03-07,284.541718,299.737427,3.766078
2046-03-08,282.765045,295.739288,0.000000
2046-03-09,282.085236,299.559998,0.000000
2046-03-10,288.146759,300.798950,0.000000
2046-03-11,285.920410,298.695923,0.000000
2046-03-12,280.890198,298.906494,0.000000
2046-03-13,279.913971,298.642029,0.000000
2046-03-14,285.734314,298.409637,0.000000
2046-03-15,286.430359,303.759735,0.000000
2046-03-16,288.991089,301.854980,0.000000
2046-03-17,282.104523,296.513367,0.000000
2046-03-18,281.997162,293.878357,0.000000
2046-03-19,279.579803,292.809174,0.000000
2046-03-20,282.866760,291.330963,0.000000
2046-03-21,285.673706,292.234497,8.575749
2046-03-22,281.805023,289.223389,7.691724
2046-03-23,280.563629,285.445587,7.536198
2046-03-24,279.379456,285.961456,0.000000
2046-03-25,279.503540,285.723969,0.000000
2046-03-26,280.463074,288.848846,0.000000
2046-03-27,282.011810,291.387482,0.000000
2046-03-28,282.110382,291.393433,0.000000
2046-03-29,282.773346,293.013336,0.000000
2046-03-30,286.422607,294.153625,0.000000
2046-03-31,287.939484,294.853668,0.000000
2046-04-01,289.602203,302.641205,1.326304
2046-04-02,287.574371,307.626282,0.000000
2046-04-03,289.101776,304.475494,0.000000
2046-04-04,284.183014,298.643311,0.000000
2046-04-05,281.095459,302.238434,0.000000
2046-04-06,282.619965,306.033661,0.764720
2046-04-07,285.287170,306.642120,0.000000
2046-04-08,287.435272,305.679169,0.000000
2046-04-09,290.236847,304.338501,0.000000
2046-04-10,291.977722,301.165375,0.000000
2046-04-11,292.693726,298.217407,0.000000
2046-04-12,289.522003,296.889984,5.923054
2046-04-13,292.483246,298.650269,21.386602
2046-04-14,294.882294,301.751495,23.767540
2046-04-15,294.660553,303.821869,23.286346
2046-04-16,294.438477,304.086700,6.933253
2046-04-17,294.910492,304.946381,0.000000
2046-04-18,294.681366,305.828583,0.000000
2046-04-19,294.438080,305.242462,4.158846
2046-04-20,292.296570,304.361084,1.425289
2046-04-21,286.602051,298.279388,0.000000
2046-04-22,280.739777,291.156097,0.000000
2046-04-23,279.965576,297.605133,0.000000
2046-04-24,285.794983,299.194580,0.350036
2046-04-25,286.859711,297.183502,0.000000
2046-04-26,286.314392,295.472382,0.744384
2046-04-27,286.853638,296.207336,0.000000
2046-04-28,286.785583,294.760468,1.792007
2046-04-29,289.197144,298.562012,15.321290
2046-04-30,289.675232,304.202576,0.780132
2046-05-01,291.743805,305.570465,0.000000
2046-05-02,292.588257,305.411224,0.000000
2046-05-03,293.415344,303.112885,0.000000
2046-05-04,292.065155,300.972839,0.000000
2046-05-05,291.986938,298.560272,17.975624
2046-05-06,293.417816,301.755981,12.689194
2046-05-07,293.207275,300.052338,15.539483
2046-05-08,292.349182,298.143829,15.621065
2046-05-09,292.510284,299.417450,8.237183
2046-05-10,292.129211,299.596313,6.887192
2046-05-11,292.035950,301.029236,8.105494
2046-05-12,291.249359,305.532440,0.357289
2046-05-13,292.034851,306.222565,0.000000
2046-05-14,291.429993,305.891266,0.317658
2046-05-15,292.690338,305.558533,0.000000
2046-05-16,294.235809,302.373932,0.000000
2046-05-17,295.339111,303.513397,0.000000
2046-05-18,295.182373,304.503937,2.916440
2046-05-19,294.567108,302.831665,0.000000
2046-05-20,293.645203,303.578491,0.000000
2046-05-21,293.555084,302.393158,0.000000
2046-05-22,293.559875,300.636719,0.000000
2046-05-23,295.013550,304.264282,0.000000
2046-05-24,295.079163,307.221771,0.000000
2046-05-25,296.521118,305.489716,0.000000
2046-05-26,296.940063,303.950104,0.000000
2046-05-27,296.042419,304.779724,0.000000
2046-05-28,294.977112,306.541504,0.000000
2046-05-29,292.448486,308.705261,0.000000
2046-05-30,291.965729,307.895081,0.000000
2046-05-31,294.425598,307.915649,0.000000
2046-06-01,296.055756,308.954834,0.000000
2046-06-02,296.812286,309.528748,0.000000
2046-06-03,297.438812,310.310516,0.000000
2046-06-04,297.787354,311.121979,0.000000
2046-06-05,297.761658,310.779633,0.000000
2046-06-06,298.098297,310.817657,0.000000
2046-06-07,298.562164,309.912292,0.000000
2046-06-08,298.246613,309.012787,0.000000
2046-06-09,298.665436,309.419067,0.000000
2046-06-10,297.786499,309.371582,0.000000
2046-06-11,297.624359,309.930115,0.000000
2046-06-12,297.835358,310.368317,0.000000
2046-06-13,297.844116,310.824890,0.000000
2046-06-14,296.850891,309.888031,0.000000
2046-06-15,296.685120,307.554382,9.195873
2046-06-16,296.907898,304.970215,32.501019
2046-06-17,297.897461,307.308350,16.199869
2046-06-18,298.187469,305.907013,2.248790
2046-06-19,297.667236,306.383301,0.902152
2046-06-20,297.400024,307.915314,0.000000
2046-06-21,297.160950,307.351685,1.647416
2046-06-22,296.922607,305.404114,1.752376
2046-06-23,296.261261,306.518585,1.922052
2046-06-24,295.524689,308.111847,0.000000
2046-06-25,296.727386,308.462616,0.000000
2046-06-26,297.481384,307.936707,0.000000
2046-06-27,297.540497,306.202362,0.000000
2046-06-28,297.426178,305.789124,0.465916
2046-06-29,297.406281,307.860046,0.337930
2046-06-30,297.902008,309.667938,0.000000
2046-07-01,298.045929,308.794861,0.000000
2046-07-02,298.201233,309.715607,0.000000
2046-07-03,298.273773,310.257996,0.000000
2046-07-04,298.677124,310.749573,0.000000
2046-07-05,298.618958,311.270569,0.000000
2046-07-06,298.634277,311.832062,0.000000
2046-07-07,298.374725,311.205322,0.000000
2046-07-08,297.775513,310.385864,0.000000
2046-07-09,297.470947,310.717651,0.000000
2046-07-10,297.510406,309.788177,0.000000
2046-07-11,297.813507,309.281097,0.000000
2046-07-12,297.777435,309.193909,0.000000
2046-07-13,297.381775,309.911926,0.000000
2046-07-14,297.686157,311.250153,0.000000
2046-07-15,298.650696,312.179138,0.000000
2046-07-16,298.652893,311.720886,0.000000
2046-07-17,298.395966,311.290558,0.000000
2046-07-18,298.012054,311.331635,0.000000
2046-07-19,297.741974,311.725464,0.000000
2046-07-20,297.886902,313.146393,0.000000
2046-07-21,297.925842,313.355957,0.000000
2046-07-22,299.150940,313.347290,0.504376
2046-07-23,298.913208,312.881958,0.000000
2046-07-24,298.767365,313.228943,0.000000
2046-07-25,299.136841,313.541229,0.000000
2046-07-26,298.496735,313.810150,0.000000
2046-07-27,298.593384,313.162231,0.000000
2046-07-28,298.776428,311.500824,0.000000
2046-07-29,298.920776,310.930664,0.000000
2046-07-30,297.713226,310.803436,2.366359
2046-07-31,297.541840,311.728699,0.000000
2046-08-01,297.342224,311.529388,0.000000
2046-08-02,298.189056,310.948181,0.000000
2046-08-03,297.983154,310.848511,0.000000
2046-08-04,299.510010,312.153351,2.898977
2046-08-05,299.258545,313.715942,0.000000
2046-08-06,300.576447,313.691620,0.000000
2046-08-07,299.016296,313.406860,0.000000
2046-08-08,298.411530,313.633636,0.000000
2046-08-09,298.735046,313.305664,0.000000
2046-08-10,297.459534,312.304138,0.000000
2046-08-11,296.857849,313.501038,0.000000
2046-08-12,296.566376,315.400330,0.000000
2046-08-13,298.004517,315.024200,0.000000
2046-08-14,298.129700,314.415192,0.000000
2046-08-15,298.085815,313.447052,0.483013
2046-08-16,297.608734,311.865936,0.000000
2046-08-17,296.946991,310.909760,0.675434
2046-08-18,297.255310,310.133118,0.000000
2046-08-19,297.869720,309.813019,0.000000
2046-08-20,300.742462,309.497803,0.504888
2046-08-21,300.832489,309.605682,1.108593
2046-08-22,300.214996,309.804169,11.430065
2046-08-23,299.343536,309.697205,5.962387
2046-08-24,299.695801,309.480560,4.808607
2046-08-25,297.843872,310.174713,0.000000
2046-08-26,297.186493,310.465515,0.000000
2046-08-27,297.037109,310.566437,0.000000
2046-08-28,297.807770,310.600708,0.000000
2046-08-29,297.896637,310.203674,0.000000
2046-08-30,297.588104,310.049835,0.000000
2046-08-31,296.303040,308.940002,0.000000
2046-09-01,296.354919,309.091675,0.000000
2046-09-02,297.061554,309.166382,0.000000
2046-09-03,297.685791,309.249298,0.000000
2046-09-04,297.053314,309.693146,0.000000
2046-09-05,297.530243,310.251831,0.000000
2046-09-06,296.809601,310.914276,0.000000
2046-09-07,296.404816,311.412109,0.000000
2046-09-08,295.345734,311.250885,0.000000
2046-09-09,295.088287,311.389069,0.000000
2046-09-10,295.323883,311.950134,0.000000
2046-09-11,296.070160,310.911224,0.000000
2046-09-12,295.608582,309.466431,0.000000
2046-09-13,292.761871,308.806335,1.297998
2046-09-14,292.686707,308.870544,0.000000
2046-09-15,293.081757,309.694214,0.000000
2046-09-16,294.776733,309.884613,0.000000
2046-09-17,295.389740,310.041138,0.000000
2046-09-18,294.959290,309.287964,0.000000
2046-09-19,293.456787,308.303925,0.000000
2046-09-20,293.085907,307.349030,0.678389
2046-09-21,294.060333,307.331085,0.000000
2046-09-22,292.562195,308.005951,0.000000
2046-09-23,290.999023,308.789642,0.000000
2046-09-24,291.478088,308.733032,0.000000
2046-09-25,291.187897,308.848145,0.000000
2046-09-26,290.269897,309.172363,0.358676
2046-09-27,290.285980,308.944000,0.000000
2046-09-28,295.062469,307.215271,1.434121
2046-09-29,295.056305,307.069458,0.000000
2046-09-30,295.706024,307.305481,0.000000
2046-10-01,293.647827,309.907440,0.000000
2046-10-02,290.345642,310.287292,0.000000
2046-10-03,290.660370,311.057587,0.330594
2046-10-04,289.891449,310.375031,0.000000
2046-10-05,290.437927,308.713501,0.000000
2046-10-06,292.465942,309.031403,0.000000
2046-10-07,295.080750,308.984192,0.000000
2046-10-08,296.558502,310.440033,0.000000
2046-10-09,296.945496,309.922577,0.302482
2046-10-10,298.520233,310.237152,0.000000
2046-10-11,299.640045,312.183746,0.000000
2046-10-12,299.594818,312.448975,0.000000
2046-10-13,298.141724,310.172668,2.158830
2046-10-14,287.609497,305.633881,1.782463
2046-10-15,284.791626,301.877289,0.000000
2046-10-16,287.619171,305.181427,0.000000
2046-10-17,288.636566,306.227631,0.000000
2046-10-18,286.510010,305.571167,0.000000
2046-10-19,286.687744,305.118622,0.000000
2046-10-20,287.105255,305.639526,0.000000
2046-10-21,287.728668,304.298096,0.000000
2046-10-22,292.207642,301.825378,0.000000
2046-10-23,292.191193,302.970276,0.000000
2046-10-24,291.546692,299.232483,3.480044
2046-10-25,288.768005,296.427490,26.062843
2046-10-26,288.343750,297.698425,66.089661
2046-10-27,285.218018,296.370575,1.512555
2046-10-28,285.225677,296.345673,0.000000
2046-10-29,284.072510,298.458893,0.000000
2046-10-30,286.555908,297.911346,0.000000
2046-10-31,289.888641,301.178589,0.000000
2046-11-01,289.890625,302.748230,0.000000
2046-11-02,291.930695,303.681427,0.000000
2046-11-03,294.004608,305.015839,0.000000
2046-11-04,296.802002,306.253662,0.000000
2046-11-05,296.462067,306.022797,1.548789
2046-11-06,291.523071,302.263885,0.900401
2046-11-07,287.445648,298.391907,1.070723
2046-11-08,290.275848,300.123169,0.000000
2046-11-09,292.765991,303.501770,0.000000
2046-11-10,293.371307,304.256073,1.030021
2046-11-11,293.742920,305.096100,1.200716
2046-11-12,292.482544,302.889496,15.936045
2046-11-13,286.489807,303.318390,2.770131
2046-11-14,285.721283,304.506287,0.000000
2046-11-15,289.801453,305.640594,0.000000
2046-11-16,290.083282,302.767731,0.363474
2046-11-17,288.251678,295.056519,0.000000
2046-11-18,288.662048,294.620453,0.000000
2046-11-19,289.138885,297.420593,0.000000
2046-11-20,288.919434,296.936432,6.363983
2046-11-21,289.534515,296.106232,9.136323
2046-11-22,286.893860,291.116333,5.146296
2046-11-23,286.341339,292.746155,0.000000
2046-11-24,285.763306,290.461670,4.784627
2046-11-25,286.128235,290.474304,1.294009
2046-11-26,286.631104,294.172058,2.768925
2046-11-27,287.350769,299.555237,0.000000
2046-11-28,287.732605,301.156799,0.000000
2046-11-29,289.612518,302.064087,0.000000
2046-11-30,290.323700,301.048096,0.000000
2046-12-01,287.353180,297.479065,0.000000
2046-12-02,279.244507,297.366119,0.000000
2046-12-03,281.791595,301.347900,0.000000
2046-12-04,284.923248,300.089081,0.000000
2046-12-05,285.702332,295.389740,0.000000
2046-12-06,287.585449,298.666565,0.552391
2046-12-07,290.462524,302.429718,0.000000
2046-12-08,290.513611,302.789124,2.689450
2046-12-09,292.659241,299.972137,3.902918
2046-12-10,290.419495,297.729309,15.357234
2046-12-11,285.396484,296.754944,11.337180
2046-12-12,284.906128,297.588593,1.153151
2046-12-13,279.333710,298.679779,0.000000
2046-12-14,280.734680,300.678070,0.000000
2046-12-15,287.777618,301.956787,0.000000
2046-12-16,291.328400,302.565521,1.023434
2046-12-17,288.001526,296.536560,6.540563
2046-12-18,280.978699,291.372284,2.605912
2046-12-19,280.979523,292.646454,0.000000
2046-12-20,282.881714,297.331879,0.000000
2046-12-21,288.912323,301.231873,4.633497
2046-12-22,284.974640,298.619110,4.567961
2046-12-23,284.728516,289.620056,0.350538
2046-12-24,286.372650,290.093994,2.579412
2046-12-25,286.560822,290.049561,7.994255
2046-12-26,287.204956,292.467407,63.205929
2046-12-27,282.739716,291.131378,42.625217
2046-12-28,281.519440,290.257111,0.000000
2046-12-29,269.885223,286.520966,0.000000
2046-12-30,271.202026,292.076721,0.000000
2046-12-31,276.469421,294.597748,0.000000
2047-01-01,278.291290,293.991577,0.000000
2047-01-02,277.554413,292.885071,0.000000
2047-01-03,277.646240,294.068604,0.000000
2047-01-04,283.441345,296.603516,0.000000
2047-01-05,286.503906,297.676208,4.199857
2047-01-06,284.597137,296.701385,0.836597
2047-01-07,279.858063,298.483521,0.000000
2047-01-08,279.194885,299.680054,0.000000
2047-01-09,279.918976,299.313049,0.000000
2047-01-10,280.952881,300.427887,0.000000
2047-01-11,282.471893,293.832428,0.000000
2047-01-12,276.553314,289.717743,0.000000
2047-01-13,276.162415,292.642456,0.000000
2047-01-14,280.554169,298.000916,0.000000
2047-01-15,280.111572,298.117218,0.000000
2047-01-16,286.552704,299.478241,0.000000
2047-01-17,288.446716,299.095032,2.183879
2047-01-18,279.298462,295.399506,1.137627
2047-01-19,274.311829,292.568024,0.000000
2047-01-20,273.483307,294.110657,0.000000
2047-01-21,275.584229,296.198547,0.000000
2047-01-22,279.185883,296.473175,0.000000
2047-01-23,281.892609,293.008911,0.000000
2047-01-24,284.872314,292.677185,13.976450
2047-01-25,280.147339,290.010803,11.630265
2047-01-26,282.453674,293.329559,0.522438
2047-01-27,281.853821,293.912476,0.000000
2047-01-28,284.190948,297.523285,0.000000
2047-01-29,287.082886,300.015411,0.000000
2047-01-30,288.609955,300.473145,0.000000
2047-01-31,283.110413,298.558105,0.000000
2047-02-01,275.399506,290.521057,0.000000
2047-02-02,274.448883,284.783844,0.000000
2047-02-03,276.623474,282.021759,0.000000
2047-02-04,274.348083,284.886017,0.000000
2047-02-05,276.218018,285.868530,0.000000
2047-02-06,280.146484,288.074799,0.743596
2047-02-07,278.643616,293.849487,0.000000
2047-02-08,277.378571,294.980743,0.000000
2047-02-09,277.717010,296.521332,0.000000
2047-02-10,278.488617,299.951447,0.000000
2047-02-11,278.717316,297.629150,0.000000
2047-02-12,276.956757,294.646210,0.000000
2047-02-13,279.005646,297.114319,0.000000
2047-02-14,283.988556,299.777802,0.000000
2047-02-15,285.492706,302.822937,0.000000
2047-02-16,283.098877,302.414185,0.000000
2047-02-17,277.344543,293.976959,0.000000
2047-02-18,274.152588,280.587158,0.570712
2047-02-19,273.384521,282.933624,8.304386
2047-02-20,275.359619,286.351929,5.071004
2047-02-21,273.335022,285.683990,0.000000
2047-02-22,265.678284,276.967133,0.000000
2047-02-23,268.052399,274.888489,0.000000
2047-02-24,270.662506,283.734100,0.000000
2047-02-25,275.550171,291.673920,0.826141
2047-02-26,279.315704,291.726715,0.000000
2047-02-27,275.252747,292.906158,0.000000
2047-02-28,275.898010,296.950745,0.000000
2047-03-01,278.605255,299.524261,0.000000
2047-03-02,281.642334,299.046204,0.000000
2047-03-03,283.427734,300.475555,0.000000
2047-03-04,286.832367,299.416351,0.000000
2047-03-05,287.690338,296.585510,1.492293
2047-03-06,279.933167,292.678436,0.000000
2047-03-07,281.678497,291.854279,0.000000
2047-03-08,285.072998,293.081238,3.990493
2047-03-09,285.951691,292.847870,20.481447
2047-03-10,284.202454,293.609985,4.494548
2047-03-11,287.633698,296.553070,4.204751
2047-03-12,289.316101,292.696960,17.602093
2047-03-13,288.932281,297.445312,38.298485
2047-03-14,288.505127,303.374359,1.226402
2047-03-15,286.466705,306.208588,0.000000
2047-03-16,288.509155,302.630981,0.000000
2047-03-17,282.311737,305.586700,0.000000
2047-03-18,286.427429,306.867249,0.000000
2047-03-19,288.616913,302.967590,0.000000
2047-03-20,280.953400,296.902405,0.000000
2047-03-21,283.527222,297.579834,0.000000
2047-03-22,289.374023,300.924164,0.676578
2047-03-23,289.298004,299.497925,18.322176
2047-03-24,279.958832,293.841949,0.619143
2047-03-25,279.963562,295.784149,0.000000
2047-03-26,282.036743,294.302338,0.000000
2047-03-27,286.742432,299.026703,6.917814
2047-03-28,287.409698,302.789886,3.016973
2047-03-29,282.197571,296.546967,0.000000
2047-03-30,282.486664,287.087830,0.000000
2047-03-31,282.232574,290.481537,0.000000
2047-04-01,281.748505,296.016602,0.000000
2047-04-02,282.663269,297.631897,0.000000
2047-04-03,281.567047,297.877991,0.000000
2047-04-04,283.287445,298.607391,0.000000
2047-04-05,287.228058,300.233215,0.000000
2047-04-06,291.337799,301.995392,0.000000
2047-04-07,292.393707,299.724518,0.817938
2047-04-08,289.445770,294.442352,29.220436
2047-04-09,285.403809,294.393127,26.502510
2047-04-10,290.266998,298.877045,14.160465
2047-04-11,291.860840,302.866669,0.000000
2047-04-12,289.415222,304.077881,0.355852
2047-04-13,289.379822,303.699036,0.000000
2047-04-14,289.956635,305.344208,0.000000
2047-04-15,289.787415,305.640656,0.000000
2047-04-16,289.741913,303.628998,0.000000
2047-04-17,291.978668,305.282043,0.000000
2047-04-18,294.009552,305.081207,0.000000
2047-04-19,294.673584,302.619141,0.000000
2047-04-20,294.235809,301.930725,0.000000
2047-04-21,293.408630,301.622650,0.000000
2047-04-22,292.298309,298.114380,9.346144
2047-04-23,293.670349,301.794495,17.244678
2047-04-24,294.346771,303.979431,3.440337
2047-04-25,295.652130,303.563690,0.834216
2047-04-26,295.539429,302.271667,23.054018
2047-04-27,296.125824,302.765045,16.100067
2047-04-28,294.357239,302.720184,9.376176
2047-04-29,294.543182,301.408752,4.989880
2047-04-30,294.990845,301.501526,1.807085
2047-05-01,293.861420,301.644409,0.000000
2047-05-02,293.422577,304.372437,0.000000
2047-05-03,293.699158,305.466095,0.000000
2047-05-04,293.685913,306.391754,0.000000
2047-05-05,293.804962,305.339661,0.000000
2047-05-06,293.598267,300.905212,0.417209
2047-05-07,291.138763,295.864075,0.751367
2047-05-08,293.467926,298.077911,0.587906
2047-05-09,295.357819,301.994415,7.962298
2047-05-10,297.687469,303.674072,0.000000
2047-05-11,297.660309,306.289032,0.000000
2047-05-12,297.435913,308.166046,0.000000
2047-05-13,297.131897,307.416443,4.148834
2047-05-14,296.368652,303.855164,8.257407
2047-05-15,294.323242,305.775665,0.960480
2047-05-16,294.422058,304.643677,0.000000
2047-05-17,297.186890,306.378998,0.000000
2047-05-18,297.128937,306.177856,0.000000
2047-05-19,296.760498,306.844879,0.000000
2047-05-20,296.229523,306.366333,0.000000
2047-05-21,294.540741,306.228973,0.000000
2047-05-22,294.058716,306.478149,0.633329
2047-05-23,293.265717,307.435730,0.000000
2047-05-24,292.180359,308.564789,0.000000
2047-05-25,292.928741,307.028015,1.146502
2047-05-26,294.340576,303.486237,8.510670
2047-05-27,295.371216,298.767548,15.240843
2047-05-28,292.758331,298.362976,19.371035
2047-05-29,292.906494,299.710724,3.339325
2047-05-30,293.690887,300.998871,0.000000
2047-05-31,291.774323,303.202118,0.000000
2047-06-01,291.750427,304.543823,0.000000
2047-06-02,292.766449,306.385345,0.000000
2047-06-03,294.848358,307.794464,0.000000
2047-06-04,296.488312,307.295013,0.000000
2047-06-05,295.348267,307.584808,0.000000
2047-06-06,293.370270,308.335754,0.000000
2047-06-07,292.517273,305.893402,8.733163
2047-06-08,293.759735,304.034485,7.648000
2047-06-09,295.567169,307.090698,0.391987
2047-06-10,294.121735,309.401154,0.000000
2047-06-11,294.475739,308.316406,0.477443
2047-06-12,294.899902,308.031921,0.000000
2047-06-13,295.128967,308.246094,0.000000
2047-06-14,294.780457,307.004639,24.072327
2047-06-15,294.459625,299.895020,36.877129
2047-06-16,294.864746,303.551239,2.661031
2047-06-17,294.978424,306.117981,0.603276
2047-06-18,294.940491,307.271484,0.643863
2047-06-19,296.583496,307.436615,0.000000
2047-06-20,297.285736,308.548706,0.000000
2047-06-21,298.128967,308.985291,0.000000
2047-06-22,298.729858,307.785919,0.444682
