#Variables:
#tasmin_IPSL-CM5A-LR_rcp45(K):Daily Minimum Near-Surface Air Temperature
#tasmax_IPSL-CM5A-LR_rcp45(K):Daily Maximum Near-Surface Air Temperature
#pr_IPSL-CM5A-LR_rcp45(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_IPSL-CM5A-LR_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_tasmax_IPSL-CM5A-LR_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_pr_IPSL-CM5A-LR_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_IPSL-CM5A-LR_rcp45(K),tasmax_IPSL-CM5A-LR_rcp45(K),pr_IPSL-CM5A-LR_rcp45(mm)"
""
yyyy-mm-dd,tasmin_IPSL-CM5A-LR_rcp45(K),tasmax_IPSL-CM5A-LR_rcp45(K),pr_IPSL-CM5A-LR_rcp45(mm)
2050-12-12,286.855713,296.259796,0.000000
2050-12-13,290.446686,300.814880,1.035518
2050-12-14,288.972992,302.755463,0.000000
2050-12-15,287.667358,298.420013,0.948086
2050-12-16,287.647339,294.565704,4.234774
2050-12-17,287.324982,295.406860,1.844507
2050-12-18,282.612122,293.137604,0.000000
2050-12-19,275.175873,286.475800,0.000000
2050-12-20,275.894318,286.338654,0.748612
2050-12-21,277.659698,292.769196,0.000000
2050-12-22,284.551086,301.360229,0.000000
2050-12-23,287.500732,302.185455,0.000000
2050-12-24,286.399445,300.447510,0.000000
2050-12-25,286.883026,301.110321,0.000000
2050-12-26,283.939240,298.407013,0.309593
2050-12-27,266.874786,285.087402,0.000000
2050-12-28,261.787140,281.197113,0.000000
2050-12-29,270.052643,285.163757,0.000000
2050-12-30,274.321320,286.029877,0.000000
2050-12-31,275.405762,288.191254,0.000000
2051-01-01,278.313782,294.815460,0.000000
2051-01-02,273.007690,290.746704,0.000000
2051-01-03,276.318848,293.236511,0.000000
2051-01-04,282.401428,299.169250,0.000000
2051-01-05,281.542633,297.037598,0.000000
2051-01-06,280.039154,295.789032,0.000000
2051-01-07,283.036438,297.945496,0.000000
2051-01-08,281.631378,292.736725,0.000000
2051-01-09,282.712616,292.909576,9.295785
2051-01-10,272.024963,287.722595,2.657588
2051-01-11,268.273865,279.932983,0.439879
2051-01-12,268.964447,282.643646,0.000000
2051-01-13,272.174957,291.118927,0.408316
2051-01-14,276.703461,293.299225,0.000000
2051-01-15,279.409180,292.753723,0.000000
2051-01-16,283.610260,301.557983,0.713851
2051-01-17,286.671082,301.302277,0.000000
2051-01-18,287.613312,301.143341,0.000000
2051-01-19,286.673035,301.360687,0.000000
2051-01-20,288.267853,302.419769,0.000000
2051-01-21,289.016602,301.571350,0.000000
2051-01-22,289.296051,301.410858,0.488244
2051-01-23,289.000458,302.425568,0.000000
2051-01-24,286.810028,300.761993,0.415001
2051-01-25,283.600250,299.970459,0.000000
2051-01-26,284.261963,301.914734,0.000000
2051-01-27,285.484680,299.176758,0.000000
2051-01-28,282.936890,296.929718,0.000000
2051-01-29,285.619171,299.801727,0.000000
2051-01-30,288.163513,301.973663,0.000000
2051-01-31,286.910614,295.436371,20.899164
2051-02-01,288.523895,295.816406,20.061983
2051-02-02,288.133362,295.667786,5.483909
2051-02-03,287.129486,294.777466,27.924904
2051-02-04,287.045135,293.205780,27.561880
2051-02-05,284.028595,291.812927,10.041487
2051-02-06,279.297577,291.238098,0.000000
2051-02-07,280.414825,286.866943,0.730847
2051-02-08,278.536987,287.640961,3.457809
2051-02-09,274.935822,285.295654,0.347328
2051-02-10,274.285797,285.054718,0.000000
2051-02-11,275.612274,291.233154,0.000000
2051-02-12,281.087524,293.851349,0.418591
2051-02-13,274.284973,286.638702,0.000000
2051-02-14,276.125061,287.831238,0.000000
2051-02-15,283.175964,292.595673,5.867009
2051-02-16,285.753418,291.909363,12.039822
2051-02-17,281.977142,295.798767,3.720226
2051-02-18,285.754730,300.201843,0.000000
2051-02-19,286.875153,302.248322,0.000000
2051-02-20,284.391235,296.343628,0.000000
2051-02-21,277.062500,286.754822,0.000000
2051-02-22,278.598602,293.461212,0.000000
2051-02-23,284.061798,295.557526,0.000000
2051-02-24,286.194397,301.186981,2.372659
2051-02-25,290.635620,302.671967,3.366465
2051-02-26,291.159271,302.451996,0.530360
2051-02-27,285.511475,297.473602,0.000000
2051-02-28,281.054871,295.329773,0.000000
2051-03-01,284.139954,297.490112,0.000000
2051-03-02,281.856140,293.905212,0.000000
2051-03-03,283.225739,299.280853,0.000000
2051-03-04,287.313965,300.273468,4.530249
2051-03-05,285.064148,296.204559,25.431448
2051-03-06,287.341980,293.039185,64.248886
2051-03-07,278.483154,290.832520,8.957617
2051-03-08,277.705505,293.457916,0.000000
2051-03-09,281.901123,296.083221,0.000000
2051-03-10,283.749817,300.363434,0.000000
2051-03-11,285.133636,297.761597,0.000000
2051-03-12,284.953644,294.442352,1.203881
2051-03-13,284.275940,296.518768,1.322944
2051-03-14,287.442017,293.131897,9.408451
2051-03-15,287.145874,295.401398,4.656068
2051-03-16,288.287933,302.209900,11.435901
2051-03-17,286.532837,294.715240,0.000000
2051-03-18,282.173279,295.824249,0.000000
2051-03-19,286.906097,296.746368,3.255304
2051-03-20,294.286896,301.178955,10.335614
2051-03-21,289.503052,299.679962,0.769371
2051-03-22,288.244720,296.013458,1.414699
2051-03-23,285.914581,295.134857,7.362946
2051-03-24,289.511108,297.316589,0.303174
2051-03-25,283.497894,298.557983,34.455086
2051-03-26,281.322540,287.237701,45.225307
2051-03-27,279.010193,293.994995,2.119038
2051-03-28,282.024139,292.488373,0.000000
2051-03-29,281.970703,293.109039,1.216241
2051-03-30,283.266510,295.812561,0.000000
2051-03-31,284.868805,298.572571,0.000000
2051-04-01,285.882599,301.569824,0.599343
2051-04-02,288.675995,305.034302,0.000000
2051-04-03,287.834534,303.598938,0.000000
2051-04-04,285.111053,301.882111,0.000000
2051-04-05,287.344543,302.284698,0.000000
2051-04-06,287.669006,304.258331,0.000000
2051-04-07,291.144135,303.676819,0.000000
2051-04-08,291.740845,307.172028,0.000000
2051-04-09,293.430023,305.148560,2.295826
2051-04-10,290.041992,300.161682,1.600272
2051-04-11,283.714294,297.618134,0.000000
2051-04-12,287.250397,302.896332,0.000000
2051-04-13,292.910797,305.368683,0.295290
2051-04-14,293.315460,307.237854,0.000000
2051-04-15,288.442871,301.655121,0.000000
2051-04-16,284.847931,292.052216,0.000000
2051-04-17,281.848022,290.611237,0.000000
2051-04-18,282.947052,299.232086,0.000000
2051-04-19,286.731689,305.441193,0.000000
2051-04-20,291.211029,307.433990,0.000000
2051-04-21,290.882751,306.032471,0.000000
2051-04-22,289.449097,304.393616,0.000000
2051-04-23,291.329742,304.721710,0.000000
2051-04-24,294.630890,303.880737,0.000000
2051-04-25,294.144531,306.628357,0.000000
2051-04-26,291.418732,305.689758,0.000000
2051-04-27,290.769104,302.494415,0.000000
2051-04-28,287.208038,304.878479,0.000000
2051-04-29,290.480225,308.138000,0.000000
2051-04-30,292.964081,308.226196,0.000000
2051-05-01,295.308746,308.812347,0.000000
2051-05-02,293.941254,304.783264,0.000000
2051-05-03,292.874725,303.131744,0.000000
2051-05-04,291.906860,300.440979,0.000000
2051-05-05,289.252838,302.962708,0.000000
2051-05-06,292.292938,305.908936,0.000000
2051-05-07,294.339844,306.791718,0.000000
2051-05-08,293.866730,307.140106,0.000000
2051-05-09,294.860718,309.610016,0.000000
2051-05-10,296.158234,311.501099,0.000000
2051-05-11,297.052887,310.190979,0.000000
2051-05-12,296.584351,311.467255,0.000000
2051-05-13,296.550751,311.687592,0.000000
2051-05-14,296.949890,310.811279,0.000000
2051-05-15,297.456360,310.502533,0.000000
2051-05-16,297.993988,309.118591,0.000000
2051-05-17,297.506805,308.870483,0.657252
2051-05-18,297.264160,306.271149,3.685073
2051-05-19,296.743683,307.218903,1.430736
2051-05-20,297.282013,308.406128,0.000000
2051-05-21,297.428528,308.883179,0.000000
2051-05-22,297.266754,305.549957,0.000000
2051-05-23,296.801178,303.624817,4.463326
2051-05-24,299.615540,309.212250,12.794698
2051-05-25,295.242126,303.783905,3.298002
2051-05-26,295.999725,306.323669,6.575634
2051-05-27,298.115875,308.897369,9.839520
2051-05-28,296.235107,304.936096,9.233248
2051-05-29,295.587891,305.345184,5.104152
2051-05-30,296.150726,306.195343,0.659094
2051-05-31,295.930756,308.346161,0.000000
2051-06-01,296.541870,308.169189,0.000000
2051-06-02,297.241699,309.076630,0.000000
2051-06-03,298.168671,310.481628,2.407464
2051-06-04,297.797394,307.286346,23.474821
2051-06-05,291.093231,306.052795,0.000000
2051-06-06,293.890320,310.689117,0.000000
2051-06-07,295.848175,312.190491,0.000000
2051-06-08,297.659241,311.221924,0.000000
2051-06-09,297.769318,309.473694,0.000000
2051-06-10,297.366272,309.029175,0.000000
2051-06-11,296.342743,308.836700,0.000000
2051-06-12,297.074432,307.875458,0.000000
2051-06-13,298.418701,303.078491,7.679291
2051-06-14,298.042023,300.574799,19.267914
2051-06-15,297.275024,302.870026,4.360266
2051-06-16,295.971924,304.757935,9.537374
2051-06-17,297.667419,300.312286,40.283886
2051-06-18,297.352600,301.746185,19.315725
2051-06-19,296.839935,302.836761,10.078932
2051-06-20,296.392181,301.799225,24.919807
2051-06-21,296.403412,304.407532,13.503088
2051-06-22,295.329803,307.899963,0.000000
2051-06-23,296.425293,307.858704,0.000000
2051-06-24,298.553284,310.639648,0.000000
2051-06-25,298.300385,311.442169,0.000000
2051-06-26,299.240662,310.826416,0.000000
2051-06-27,298.982208,309.141693,3.087564
2051-06-28,298.808105,306.607666,2.972418
2051-06-29,299.211487,304.911835,29.520681
2051-06-30,300.083191,308.915741,21.074644
2051-07-01,298.619537,310.302612,2.450822
2051-07-02,299.001404,312.083740,0.000000
2051-07-03,300.041779,312.515259,0.000000
2051-07-04,300.415558,310.753326,0.000000
2051-07-05,299.675873,309.919861,0.000000
2051-07-06,299.438965,309.897675,0.000000
2051-07-07,299.038513,310.031342,0.000000
2051-07-08,298.792603,309.725067,0.000000
2051-07-09,298.756958,308.912476,0.851779
2051-07-10,298.282379,310.507599,0.000000
2051-07-11,298.956390,311.535583,0.000000
2051-07-12,299.467133,312.309967,0.000000
2051-07-13,299.627106,311.974091,0.000000
2051-07-14,299.358795,311.693451,0.000000
2051-07-15,300.123413,313.232483,0.000000
2051-07-16,300.431763,313.803864,0.000000
2051-07-17,300.637787,313.983887,0.000000
2051-07-18,300.570770,313.414795,0.000000
2051-07-19,300.813324,312.375153,0.000000
2051-07-20,300.400055,311.970398,0.000000
2051-07-21,299.997925,311.046936,0.000000
2051-07-22,299.779572,310.448547,0.000000
2051-07-23,299.551727,311.642212,0.000000
2051-07-24,299.524719,313.249969,0.000000
2051-07-25,299.578094,313.955688,0.000000
2051-07-26,300.387451,313.667206,0.000000
2051-07-27,300.233368,313.113312,0.000000
2051-07-28,298.942841,310.835052,0.000000
2051-07-29,299.034454,311.111664,0.000000
2051-07-30,299.393555,311.010132,0.000000
2051-07-31,299.476074,310.120148,0.000000
2051-08-01,298.365234,311.243195,0.000000
2051-08-02,298.751648,312.592224,0.000000
2051-08-03,299.639038,313.481750,0.000000
2051-08-04,299.607544,313.298370,2.831173
2051-08-05,300.497131,312.243225,0.000000
2051-08-06,299.845459,311.456146,1.796347
2051-08-07,299.467773,311.506775,0.000000
2051-08-08,299.309052,312.233154,0.000000
2051-08-09,299.580261,313.638550,0.000000
2051-08-10,300.523682,314.257599,0.000000
2051-08-11,301.362427,313.909027,0.000000
2051-08-12,301.241730,311.506622,0.000000
2051-08-13,300.489288,309.481079,0.452899
2051-08-14,298.936310,310.707031,0.000000
2051-08-15,298.713989,311.966705,0.000000
2051-08-16,300.039642,311.825165,1.632772
2051-08-17,299.403015,311.017883,0.000000
2051-08-18,299.443268,311.333618,0.000000
2051-08-19,300.272308,311.565765,0.000000
2051-08-20,299.791992,313.139130,0.000000
2051-08-21,299.242279,313.984650,0.000000
2051-08-22,299.612518,314.469330,0.000000
2051-08-23,300.386414,314.942383,0.000000
2051-08-24,301.005463,314.257996,0.000000
2051-08-25,300.880280,313.096649,0.000000
2051-08-26,300.388947,312.204285,0.000000
2051-08-27,299.852448,312.321045,0.000000
2051-08-28,299.664948,312.512665,0.000000
2051-08-29,298.565002,312.207275,0.000000
2051-08-30,298.877441,312.967163,0.000000
2051-08-31,299.397278,313.641541,0.000000
2051-09-01,300.586853,312.732056,0.000000
2051-09-02,300.310577,310.486908,0.000000
2051-09-03,298.914856,309.737457,0.000000
2051-09-04,298.893585,310.915039,0.000000
2051-09-05,298.985504,312.389130,0.000000
2051-09-06,300.403931,313.429688,0.000000
2051-09-07,301.394806,313.165802,0.000000
2051-09-08,301.535217,311.947083,0.000000
2051-09-09,300.442078,309.538208,2.927335
2051-09-10,299.788086,309.334686,1.191034
2051-09-11,299.352570,310.931824,1.158210
2051-09-12,298.960571,311.088135,0.000000
2051-09-13,297.951324,310.800934,0.000000
2051-09-14,298.194153,310.331512,0.000000
2051-09-15,298.482727,309.199921,0.000000
2051-09-16,298.758179,308.342041,0.000000
2051-09-17,297.822357,307.484375,5.696161
2051-09-18,297.242004,307.929688,2.705557
2051-09-19,297.451294,305.358063,26.141392
2051-09-20,294.915466,304.224182,2.514943
2051-09-21,289.361572,300.858948,0.000000
2051-09-22,291.845673,304.714264,0.000000
2051-09-23,291.339325,306.749573,0.000000
2051-09-24,293.202240,302.766296,6.022331
2051-09-25,284.023041,295.640015,0.000000
2051-09-26,287.890991,296.250732,0.000000
2051-09-27,291.970581,300.916748,0.000000
2051-09-28,292.970886,301.355804,27.226093
2051-09-29,295.010132,301.831848,36.111069
2051-09-30,292.888153,303.865448,5.645501
2051-10-01,291.283691,304.311493,0.000000
2051-10-02,292.345734,305.126221,0.000000
2051-10-03,292.976044,307.311371,0.000000
2051-10-04,293.832703,305.685272,1.771658
2051-10-05,293.386292,305.817383,0.000000
2051-10-06,288.252258,303.684357,0.000000
2051-10-07,288.583557,306.203186,0.000000
2051-10-08,291.327118,307.471558,0.000000
2051-10-09,291.779510,308.466339,0.000000
2051-10-10,290.913727,304.739258,0.000000
2051-10-11,287.316589,292.114899,0.000000
2051-10-12,284.379547,297.594482,0.000000
2051-10-13,285.672333,301.736694,0.000000
2051-10-14,287.414703,304.250854,0.000000
2051-10-15,292.185638,308.771851,0.000000
2051-10-16,296.031403,309.473572,0.000000
2051-10-17,297.958588,307.289978,1.799035
2051-10-18,280.166412,302.830261,6.621866
2051-10-19,277.303223,291.212402,0.000000
2051-10-20,279.645996,296.705780,0.000000
2051-10-21,283.278778,299.121399,0.000000
2051-10-22,284.166809,296.040161,0.000000
2051-10-23,280.772125,294.327454,0.000000
2051-10-24,284.055908,299.694214,0.000000
2051-10-25,289.018585,301.886353,0.000000
2051-10-26,292.773438,303.563599,0.000000
2051-10-27,294.023438,301.321503,1.110549
2051-10-28,293.122040,301.658386,0.000000
2051-10-29,280.762054,297.073517,0.000000
2051-10-30,282.023102,297.633026,0.000000
2051-10-31,287.861908,300.296509,0.000000
2051-11-01,294.385864,306.474884,6.467480
2051-11-02,292.606567,302.890991,1.757811
2051-11-03,290.028107,300.074585,10.852145
2051-11-04,291.124939,305.242767,0.000000
2051-11-05,292.462036,304.453766,0.000000
2051-11-06,292.477570,305.772064,0.000000
2051-11-07,291.117371,306.024261,0.000000
2051-11-08,292.518677,306.374756,0.000000
2051-11-09,294.340668,304.803711,2.651823
2051-11-10,293.173645,303.739166,10.663783
2051-11-11,293.059814,300.943695,29.652153
2051-11-12,292.945892,303.876892,1.925757
2051-11-13,291.469513,302.845184,0.879546
2051-11-14,286.307983,297.703033,0.000000
2051-11-15,283.305847,298.746277,0.000000
2051-11-16,287.790070,296.890137,0.960578
2051-11-17,281.777222,294.789642,6.012221
2051-11-18,281.795898,296.881866,0.000000
2051-11-19,282.131409,294.273407,0.000000
2051-11-20,277.164154,294.209656,0.000000
2051-11-21,282.150574,298.473755,0.000000
2051-11-22,281.646637,295.799377,0.000000
2051-11-23,277.058868,289.176056,0.000000
2051-11-24,274.376434,293.899475,0.000000
2051-11-25,280.281281,299.449738,0.000000
2051-11-26,284.283478,298.671936,0.000000
2051-11-27,282.216064,299.947540,0.000000
2051-11-28,285.202118,301.817719,0.000000
2051-11-29,290.691101,302.789612,1.394386
2051-11-30,290.296295,301.176392,1.387505
2051-12-01,281.820892,297.268372,0.000000
2051-12-02,283.225952,296.665527,0.000000
2051-12-03,285.191925,302.671631,0.000000
2051-12-04,291.210663,302.715393,0.000000
2051-12-05,284.699524,297.191742,0.000000
2051-12-06,276.954987,292.656006,0.000000
2051-12-07,279.975037,296.389893,0.000000
2051-12-08,283.172119,299.092926,0.000000
2051-12-09,282.301086,298.585571,0.000000
2051-12-10,286.132294,299.090454,0.000000
2051-12-11,284.929474,297.007812,0.000000
2051-12-12,280.798370,292.399994,0.000000
2051-12-13,275.341492,290.052673,0.000000
2051-12-14,278.993652,294.842255,0.000000
2051-12-15,282.847931,298.430817,0.000000
2051-12-16,278.875610,294.740784,0.438837
2051-12-17,275.216705,287.510681,0.000000
2051-12-18,278.584595,291.061859,0.440177
2051-12-19,283.187714,300.333313,0.000000
2051-12-20,289.608887,299.314972,0.000000
2051-12-21,270.938690,293.235199,0.000000
2051-12-22,274.002930,287.599670,0.000000
2051-12-23,273.590637,288.983063,0.000000
2051-12-24,278.898590,294.668549,0.000000
2051-12-25,274.989929,291.445984,0.475123
2051-12-26,269.088013,281.185272,0.000000
2051-12-27,269.371033,285.279236,0.000000
2051-12-28,276.309937,293.381165,0.000000
2051-12-29,285.190521,300.009064,0.420819
2051-12-30,272.791168,295.228058,0.000000
2051-12-31,266.639343,282.681000,0.000000
2052-01-01,269.612244,286.990845,0.000000
2052-01-02,275.386871,288.239471,0.000000
2052-01-03,280.767822,291.340942,1.253307
2052-01-04,282.552704,289.984283,22.275320
2052-01-05,273.922394,286.826599,35.991066
2052-01-06,269.185181,277.793457,0.421548
2052-01-07,267.663208,281.049286,0.000000
2052-01-08,272.599579,290.105896,0.000000
2052-01-09,279.131317,295.689850,0.000000
2052-01-10,279.411530,293.647095,0.000000
2052-01-11,283.164459,296.254974,0.443976
2052-01-12,280.018555,292.899139,1.808354
2052-01-13,274.037445,291.398804,0.000000
2052-01-14,275.061401,292.761261,0.000000
2052-01-15,277.378815,293.910309,0.386147
2052-01-16,281.787659,295.912048,0.000000
2052-01-17,282.521515,299.586700,0.000000
2052-01-18,279.664215,294.483398,1.918854
2052-01-19,274.596680,283.812500,19.937874
2052-01-20,272.335052,278.659821,3.340537
2052-01-21,273.392487,282.299347,0.000000
2052-01-22,273.380188,288.816681,0.000000
2052-01-23,276.714417,287.980408,0.000000
2052-01-24,272.735596,290.996735,0.000000
2052-01-25,277.253510,294.903168,0.000000
2052-01-26,279.704163,297.914246,0.000000
2052-01-27,280.000122,296.895630,0.000000
2052-01-28,284.112305,294.649200,2.538326
2052-01-29,283.804504,292.288269,48.909565
2052-01-30,280.554688,288.361267,80.007034
2052-01-31,281.548492,288.972778,25.462072
2052-02-01,278.645569,286.598969,4.956046
2052-02-02,276.825745,283.870026,0.000000
2052-02-03,267.574921,280.005157,0.000000
2052-02-04,268.632751,283.817719,0.000000
2052-02-05,269.842712,285.239166,0.000000
2052-02-06,273.529816,291.803955,0.000000
2052-02-07,275.916321,294.712891,0.000000
2052-02-08,276.049377,298.960480,0.000000
2052-02-09,279.858368,295.952057,0.000000
2052-02-10,282.249573,301.566681,0.000000
2052-02-11,288.672760,300.020569,0.000000
2052-02-12,280.426697,298.070496,0.000000
2052-02-13,281.676422,298.625824,0.000000
2052-02-14,278.813934,299.706696,0.000000
2052-02-15,283.475403,300.598328,0.000000
2052-02-16,284.436249,304.518097,0.000000
2052-02-17,289.577393,302.547943,0.000000
2052-02-18,281.026276,297.849762,0.000000
2052-02-19,288.375641,305.214630,0.000000
2052-02-20,292.000366,306.326141,0.000000
2052-02-21,291.686829,308.295563,0.569597
2052-02-22,287.459991,301.757477,1.217268
2052-02-23,279.701630,292.826843,0.000000
2052-02-24,273.439850,288.547485,0.000000
2052-02-25,274.773346,293.987061,0.000000
2052-02-26,275.954956,295.338379,0.000000
2052-02-27,278.286438,296.283234,0.000000
2052-02-28,279.415771,299.580170,0.000000
2052-02-29,280.621002,298.526489,0.000000
2052-03-01,281.826233,297.472839,0.000000
2052-03-02,282.346497,294.104553,0.000000
2052-03-03,283.124573,293.701416,0.000000
2052-03-04,279.172028,296.002991,0.000000
2052-03-05,282.001862,298.134247,0.000000
2052-03-06,282.169067,300.932434,0.000000
2052-03-07,282.161011,299.865265,0.000000
2052-03-08,282.782562,301.644867,0.000000
2052-03-09,285.442993,302.382263,0.000000
2052-03-10,286.296509,297.860687,0.350217
2052-03-11,278.872620,292.291962,0.000000
2052-03-12,281.348206,295.965881,0.000000
2052-03-13,283.036835,301.791016,0.000000
2052-03-14,288.038788,304.312897,3.633844
2052-03-15,289.557556,304.636078,0.000000
2052-03-16,291.018738,307.788361,1.385794
2052-03-17,291.397369,304.981537,0.316394
2052-03-18,286.442902,298.337189,0.000000
2052-03-19,279.930389,300.140472,0.000000
2052-03-20,285.411377,304.947296,0.000000
2052-03-21,285.456055,301.619904,0.000000
2052-03-22,284.658875,297.720428,0.000000
2052-03-23,282.808289,296.637115,0.000000
2052-03-24,287.640289,306.796112,0.000000
2052-03-25,291.118134,308.421082,0.000000
2052-03-26,290.567963,308.114594,0.000000
2052-03-27,292.085205,302.779907,0.334497
2052-03-28,287.924103,294.902313,8.342832
2052-03-29,283.707520,296.108307,40.327007
2052-03-30,280.990906,287.574432,52.439919
2052-03-31,277.789551,287.664276,0.540607
2052-04-01,277.020599,292.425598,1.186169
2052-04-02,281.462616,297.922211,0.000000
2052-04-03,282.964417,302.181244,0.000000
2052-04-04,287.625488,305.106110,0.000000
2052-04-05,287.593475,305.155914,0.000000
2052-04-06,290.034332,305.277710,0.000000
2052-04-07,287.737976,304.497894,0.000000
2052-04-08,289.342957,306.068024,0.000000
2052-04-09,291.629578,303.546448,0.000000
2052-04-10,292.381226,301.477509,0.000000
2052-04-11,291.702301,298.826263,3.014389
2052-04-12,288.935547,306.456268,1.098819
2052-04-13,287.489624,306.498505,0.000000
2052-04-14,288.965698,306.200195,0.000000
2052-04-15,286.354767,305.362305,0.000000
2052-04-16,288.881622,303.923706,0.000000
2052-04-17,291.424927,304.882080,0.000000
2052-04-18,292.644775,305.382965,0.000000
2052-04-19,290.613831,308.829742,1.115126
2052-04-20,292.937347,307.435608,0.000000
2052-04-21,291.236237,305.086060,0.000000
2052-04-22,292.503876,304.174377,5.711587
2052-04-23,291.750916,302.733185,2.063507
2052-04-24,288.373260,304.231598,0.758837
2052-04-25,288.851471,303.582428,0.000000
2052-04-26,289.906921,304.736267,0.000000
2052-04-27,292.802063,307.129303,5.764607
2052-04-28,289.928680,305.378540,1.295265
2052-04-29,290.717621,307.432831,0.000000
2052-04-30,292.640137,305.041321,0.000000
2052-05-01,291.749329,309.248657,1.008745
2052-05-02,296.151062,305.063965,7.703993
2052-05-03,288.363647,304.378784,0.000000
2052-05-04,290.199341,307.051849,0.000000
2052-05-05,295.556213,309.768585,0.000000
2052-05-06,292.267212,309.725616,0.000000
2052-05-07,296.163422,304.531921,3.168821
2052-05-08,296.011444,305.764954,6.548967
2052-05-09,293.612335,305.916931,0.000000
2052-05-10,295.180969,306.563354,1.254664
2052-05-11,293.514099,305.668579,20.682673
2052-05-12,293.133148,305.390259,4.885354
2052-05-13,293.359589,304.885986,1.613402
2052-05-14,292.940552,307.934021,4.282285
2052-05-15,290.698364,304.592743,0.000000
2052-05-16,280.875153,297.913269,0.000000
2052-05-17,285.722260,295.172241,0.000000
2052-05-18,281.166321,299.631622,0.000000
2052-05-19,287.129639,303.827911,0.333742
2052-05-20,288.980316,300.784760,0.000000
2052-05-21,287.702454,302.116180,0.000000
2052-05-22,289.853485,306.981018,0.000000
2052-05-23,295.613342,308.567810,0.000000
2052-05-24,294.780182,303.831665,0.000000
2052-05-25,291.231476,305.451294,0.000000
2052-05-26,295.401245,305.293732,7.464485
2052-05-27,296.432251,305.382416,0.963769
2052-05-28,295.840027,308.756897,3.070369
2052-05-29,295.931152,307.080566,2.274382
2052-05-30,295.814484,307.620544,0.000000
2052-05-31,297.428711,309.760284,0.000000
2052-06-01,296.182922,310.750092,0.000000
2052-06-02,297.743744,311.055664,0.000000
2052-06-03,299.049133,309.139099,0.000000
2052-06-04,296.747620,311.347076,0.000000
2052-06-05,297.381073,314.277649,0.000000
2052-06-06,299.007080,310.909271,0.000000
2052-06-07,297.510101,312.252655,0.000000
2052-06-08,298.110565,307.874878,0.969719
2052-06-09,298.784302,308.099854,4.800084
2052-06-10,297.415405,307.142822,0.000000
2052-06-11,298.039673,307.176910,0.000000
2052-06-12,297.830170,305.907806,2.905414
2052-06-13,297.618317,306.721741,1.305828
2052-06-14,297.792236,305.672119,3.563438
2052-06-15,297.123322,310.432861,0.000000
2052-06-16,298.156586,310.946808,0.314810
2052-06-17,298.778625,310.191498,0.000000
2052-06-18,299.075012,307.665161,0.660673
2052-06-19,298.934967,306.032166,0.000000
2052-06-20,298.776398,306.623901,0.000000
2052-06-21,298.598785,308.088470,0.000000
2052-06-22,297.775177,309.054901,0.000000
2052-06-23,297.466766,310.184601,0.000000
2052-06-24,297.955872,309.988586,0.000000
2052-06-25,298.250000,309.890930,1.940584
2052-06-26,298.219543,308.603271,1.030770
2052-06-27,298.482819,308.203125,1.651322
2052-06-28,299.775787,310.741333,4.746641
2052-06-29,298.628754,306.999176,2.459074
2052-06-30,298.199646,308.173462,0.000000
2052-07-01,298.225403,310.550201,0.000000
2052-07-02,298.402191,313.379242,1.650702
2052-07-03,298.662140,314.022247,0.000000
2052-07-04,299.126770,312.937042,0.000000
2052-07-05,299.401154,314.384888,0.000000
2052-07-06,299.867432,311.888885,0.293955
2052-07-07,297.916595,305.004425,0.816427
2052-07-08,296.722687,308.952057,0.000000
2052-07-09,298.457977,310.577423,0.000000
2052-07-10,298.383972,311.075867,0.000000
2052-07-11,298.123108,311.049896,0.000000
2052-07-12,298.605011,310.738129,0.000000
2052-07-13,298.777222,310.529083,0.000000
2052-07-14,298.848419,310.099091,1.088025
2052-07-15,298.776184,310.949707,0.563785
2052-07-16,298.462677,311.691528,1.984188
2052-07-17,298.847229,310.270477,3.917972
2052-07-18,299.101654,308.335144,19.832632
2052-07-19,299.378021,308.282867,5.300249
2052-07-20,298.962463,305.952423,6.603944
2052-07-21,299.594788,308.054901,14.704061
2052-07-22,299.756500,307.698059,12.024340
2052-07-23,299.901306,310.456512,1.845457
2052-07-24,299.409912,310.485931,0.000000
2052-07-25,299.514374,310.236755,1.863381
2052-07-26,298.788330,310.089325,0.000000
2052-07-27,297.928009,311.196594,0.000000
2052-07-28,298.283844,312.714905,0.000000
2052-07-29,299.759003,313.943085,0.000000
2052-07-30,300.476257,315.552429,0.000000
2052-07-31,300.471283,315.597809,0.000000
2052-08-01,298.942444,315.140808,0.000000
2052-08-02,297.844391,314.645477,0.000000
2052-08-03,298.133484,314.328857,0.000000
2052-08-04,299.641052,314.002686,0.000000
2052-08-05,300.601959,312.873474,0.000000
2052-08-06,300.204468,311.743683,0.348890
2052-08-07,299.315247,311.069244,0.000000
2052-08-08,299.042023,311.173645,0.000000
2052-08-09,299.227051,311.546906,0.000000
2052-08-10,299.481171,312.184570,0.000000
2052-08-11,299.412018,312.244232,0.645611
2052-08-12,298.973846,313.318451,0.000000
