#Variables:
#tasmin_MIROC5_rcp45(K):Daily Minimum Near-Surface Air Temperature
#tasmax_MIROC5_rcp45(K):Daily Maximum Near-Surface Air Temperature
#pr_MIROC5_rcp45(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_MIROC5_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_tasmax_MIROC5_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_pr_MIROC5_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_MIROC5_rcp45(K),tasmax_MIROC5_rcp45(K),pr_MIROC5_rcp45(mm)"
""
yyyy-mm-dd,tasmin_MIROC5_rcp45(K),tasmax_MIROC5_rcp45(K),pr_MIROC5_rcp45(mm)
2051-12-26,275.285065,288.863251,0.000000
2051-12-27,278.463654,293.227539,0.000000
2051-12-28,287.092499,296.286835,7.767595
2051-12-29,287.520447,302.182251,1.112125
2051-12-30,284.873627,300.368683,0.000000
2051-12-31,283.189667,295.673859,0.000000
2052-01-01,280.162354,295.521301,0.000000
2052-01-02,279.381165,296.951263,0.000000
2052-01-03,280.357788,300.370331,0.000000
2052-01-04,283.147217,300.108887,0.000000
2052-01-05,284.652588,301.355377,0.000000
2052-01-06,287.613800,302.679413,0.000000
2052-01-07,287.300781,303.905304,0.000000
2052-01-08,288.828613,302.518127,0.000000
2052-01-09,290.308167,299.669769,0.889000
2052-01-10,288.602692,295.930786,10.787641
2052-01-11,284.160797,292.400818,11.785050
2052-01-12,282.888916,296.731171,0.000000
2052-01-13,288.194855,294.810272,3.347665
2052-01-14,287.418091,295.214111,13.508263
2052-01-15,281.501984,294.096649,17.827572
2052-01-16,280.018433,294.790802,0.000000
2052-01-17,278.330444,290.527191,0.340557
2052-01-18,279.054901,285.386993,7.229810
2052-01-19,283.459351,287.666351,5.382687
2052-01-20,280.384888,290.113678,7.145558
2052-01-21,282.437012,289.221252,2.833330
2052-01-22,284.558075,298.854401,12.929083
2052-01-23,287.056854,299.245300,2.674659
2052-01-24,284.555817,295.757141,0.367576
2052-01-25,276.642395,288.638672,1.856306
2052-01-26,276.950439,283.370575,2.857312
2052-01-27,279.875092,288.633148,2.020358
2052-01-28,280.650330,290.060333,0.000000
2052-01-29,283.677521,287.460052,14.417384
2052-01-30,282.306763,291.863068,11.273157
2052-01-31,276.427429,290.825378,2.212548
2052-02-01,273.909973,283.605774,0.000000
2052-02-02,273.983734,288.477112,0.000000
2052-02-03,276.856293,287.175018,0.000000
2052-02-04,278.793427,288.480652,0.683191
2052-02-05,279.599762,293.187866,0.000000
2052-02-06,285.230896,294.896973,4.741675
2052-02-07,280.775818,293.183472,0.000000
2052-02-08,277.688446,293.566101,0.000000
2052-02-09,278.753571,299.057343,0.000000
2052-02-10,281.288635,295.379059,0.000000
2052-02-11,278.964325,292.998505,0.000000
2052-02-12,277.323090,292.156158,0.000000
2052-02-13,281.738586,295.012482,0.000000
2052-02-14,280.260040,296.026581,0.000000
2052-02-15,285.249023,301.198395,0.000000
2052-02-16,286.593597,302.140594,0.000000
2052-02-17,287.710968,302.508423,0.000000
2052-02-18,288.271851,305.730835,0.000000
2052-02-19,288.477142,308.030151,0.000000
2052-02-20,290.532806,304.422272,0.000000
2052-02-21,288.272369,299.351929,5.854897
2052-02-22,281.961151,291.588562,5.319251
2052-02-23,278.580902,292.058319,0.000000
2052-02-24,279.336090,295.553680,0.000000
2052-02-25,284.672546,304.012634,0.000000
2052-02-26,290.185760,302.383240,0.000000
2052-02-27,286.450073,302.976776,1.386070
2052-02-28,282.898407,298.587311,0.000000
2052-02-29,283.351074,298.383667,0.000000
2052-03-01,283.803741,298.180054,0.000000
2052-03-02,288.263092,294.913727,0.000000
2052-03-03,289.187897,302.778137,1.191478
2052-03-04,290.115601,300.140045,1.155148
2052-03-05,292.409058,303.504181,3.306992
2052-03-06,286.232727,305.879578,0.000000
2052-03-07,288.784454,306.399780,0.000000
2052-03-08,288.806580,307.870605,0.000000
2052-03-09,291.599640,307.029510,0.000000
2052-03-10,290.542542,306.360291,0.823336
2052-03-11,289.685913,301.686096,0.000000
2052-03-12,285.358124,294.939484,6.209179
2052-03-13,282.776489,288.965271,4.301328
2052-03-14,284.513916,292.091980,9.367333
2052-03-15,282.901703,290.244263,4.857048
2052-03-16,280.160309,293.883636,0.000000
2052-03-17,281.932373,292.112244,0.000000
2052-03-18,282.201508,290.093597,2.486855
2052-03-19,279.394043,287.160217,6.686847
2052-03-20,278.193939,292.140442,0.000000
2052-03-21,282.126831,294.737366,0.000000
2052-03-22,284.380829,295.015533,0.000000
2052-03-23,284.006104,295.248505,21.337013
2052-03-24,279.702942,288.145874,18.535532
2052-03-25,279.747040,293.712463,0.000000
2052-03-26,284.634216,297.339722,0.000000
2052-03-27,291.591187,299.447571,0.000000
2052-03-28,292.086578,300.642365,0.447822
2052-03-29,292.446350,301.173737,13.468183
2052-03-30,293.562897,302.218994,11.612000
2052-03-31,280.033295,296.965668,3.514403
2052-04-01,277.072510,290.614166,0.000000
2052-04-02,278.570648,296.095123,0.000000
2052-04-03,281.804169,297.756042,0.000000
2052-04-04,282.916595,298.443665,0.000000
2052-04-05,282.618378,300.996399,0.000000
2052-04-06,286.492523,304.913086,0.000000
2052-04-07,290.233490,303.147217,0.000000
2052-04-08,292.014160,299.680908,0.000000
2052-04-09,292.093750,297.546143,7.032835
2052-04-10,290.801544,299.643860,1.210736
2052-04-11,289.121704,299.895966,0.405279
2052-04-12,290.424866,300.115112,0.000000
2052-04-13,292.085297,305.202820,0.000000
2052-04-14,292.205597,307.245209,0.000000
2052-04-15,289.195007,307.623383,0.000000
2052-04-16,290.389709,305.278595,0.590331
2052-04-17,291.837860,303.151337,0.000000
2052-04-18,292.046021,302.221405,0.947933
2052-04-19,286.379578,309.281372,0.000000
2052-04-20,289.455688,311.155060,0.000000
2052-04-21,289.450195,308.872284,0.000000
2052-04-22,292.310120,306.378296,0.000000
2052-04-23,295.010315,310.082794,0.000000
2052-04-24,295.205536,310.679443,0.000000
2052-04-25,294.300323,312.704559,0.000000
2052-04-26,295.817902,308.252533,0.000000
2052-04-27,294.393311,306.769653,0.000000
2052-04-28,293.956116,307.709534,0.000000
2052-04-29,295.447479,307.453308,0.000000
2052-04-30,296.457092,304.878815,3.367940
2052-05-01,295.348175,301.519836,12.897082
2052-05-02,293.954224,304.090210,1.225247
2052-05-03,294.077332,307.464691,0.000000
2052-05-04,295.549408,307.983643,0.000000
2052-05-05,297.055481,308.308960,0.000000
2052-05-06,295.891541,307.682648,0.000000
2052-05-07,295.323822,308.732025,0.000000
2052-05-08,294.723328,307.522888,0.000000
2052-05-09,294.801636,306.840149,0.316949
2052-05-10,295.155945,307.153168,0.000000
2052-05-11,295.437317,310.036346,0.000000
2052-05-12,296.260803,310.004669,0.000000
2052-05-13,293.987885,310.407501,0.000000
2052-05-14,294.608612,310.597687,0.000000
2052-05-15,294.795715,307.364410,0.523252
2052-05-16,296.210388,303.896790,9.227248
2052-05-17,295.476501,303.642731,0.335440
2052-05-18,295.163971,304.202087,0.000000
2052-05-19,293.544250,304.059570,0.000000
2052-05-20,293.970795,304.358612,0.000000
2052-05-21,293.631653,305.885773,0.413586
2052-05-22,294.306396,307.250183,0.519329
2052-05-23,295.046753,307.847839,0.000000
2052-05-24,295.667084,307.534149,0.000000
2052-05-25,295.587769,309.374237,0.441864
2052-05-26,295.887085,309.942688,0.000000
2052-05-27,295.196625,309.464996,0.000000
2052-05-28,296.004211,307.885468,0.000000
2052-05-29,296.441864,306.744690,0.488559
2052-05-30,295.723267,307.254578,7.832037
2052-05-31,296.054535,305.761261,27.908386
2052-06-01,297.727875,305.559845,10.291911
2052-06-02,295.906525,304.876221,20.367460
2052-06-03,296.151855,306.186981,3.282357
2052-06-04,296.979401,309.857513,0.000000
2052-06-05,296.726166,310.431122,0.000000
2052-06-06,296.503784,312.773163,0.000000
2052-06-07,296.130890,312.221069,0.000000
2052-06-08,297.761841,311.418854,0.000000
2052-06-09,297.379181,308.635986,0.000000
2052-06-10,297.123596,309.552155,0.000000
2052-06-11,296.117188,308.669586,0.000000
2052-06-12,295.960602,306.793182,0.625034
2052-06-13,296.708984,306.683319,0.000000
2052-06-14,296.228973,308.099487,0.000000
2052-06-15,296.985291,308.037994,0.000000
2052-06-16,297.038666,309.873352,0.000000
2052-06-17,296.982666,309.668274,0.000000
2052-06-18,297.431610,311.082153,0.000000
2052-06-19,298.281128,311.313049,0.000000
2052-06-20,299.145905,314.051941,0.000000
2052-06-21,300.554840,314.913757,0.000000
2052-06-22,300.554779,315.232697,0.000000
2052-06-23,299.467133,313.970581,0.000000
2052-06-24,298.545471,310.508392,0.000000
2052-06-25,298.895477,309.923676,0.000000
2052-06-26,298.917053,310.321747,2.686155
2052-06-27,298.456146,311.206329,0.000000
2052-06-28,298.517548,311.728699,0.000000
2052-06-29,299.626617,313.247437,0.000000
2052-06-30,300.151581,313.878845,0.000000
2052-07-01,299.920380,313.825470,0.000000
2052-07-02,298.535614,314.539276,0.911360
2052-07-03,300.474091,316.585510,0.000000
2052-07-04,305.770630,315.510284,1.384149
2052-07-05,302.960297,314.679413,0.000000
2052-07-06,300.319916,311.462280,0.000000
2052-07-07,299.663910,310.948914,0.000000
2052-07-08,297.833862,309.411621,0.000000
2052-07-09,298.056641,310.914276,0.000000
2052-07-10,298.410919,312.505157,0.000000
2052-07-11,298.885132,312.890259,0.000000
2052-07-12,298.966156,312.556366,0.000000
2052-07-13,298.839874,313.464111,0.000000
2052-07-14,300.331268,314.916260,0.000000
2052-07-15,300.539612,316.431976,0.000000
2052-07-16,300.625824,315.147247,1.367069
2052-07-17,302.013306,315.114624,1.754417
2052-07-18,300.120605,313.648071,0.872538
2052-07-19,299.590698,313.393036,0.000000
2052-07-20,300.063782,314.753479,0.000000
2052-07-21,301.854309,314.400726,0.363911
2052-07-22,300.696381,312.956573,0.338791
2052-07-23,300.707001,310.702972,0.309717
2052-07-24,299.412323,305.336517,9.298506
2052-07-25,296.956787,302.388092,56.293571
2052-07-26,299.058258,305.686890,11.810546
2052-07-27,298.657959,309.647186,0.000000
2052-07-28,298.532379,311.352997,0.000000
2052-07-29,298.109222,310.698120,0.000000
2052-07-30,296.428223,308.581390,0.000000
2052-07-31,296.888245,306.932129,1.888482
2052-08-01,296.793488,307.196625,0.940227
2052-08-02,297.138947,306.258301,1.431224
2052-08-03,296.784515,308.876221,0.363253
2052-08-04,296.785736,308.067688,0.000000
2052-08-05,296.428497,308.613129,0.387677
2052-08-06,296.849030,308.103912,0.861939
2052-08-07,297.234528,307.996857,2.550705
2052-08-08,297.630707,305.165955,3.222443
2052-08-09,296.797241,306.735107,5.675440
2052-08-10,296.635956,305.391388,10.356909
2052-08-11,296.100769,305.982056,5.799472
2052-08-12,295.530762,304.868073,9.101192
2052-08-13,296.982269,309.324554,3.102886
2052-08-14,296.050201,307.523529,0.000000
2052-08-15,295.217529,309.236359,0.000000
2052-08-16,294.359528,309.206635,0.000000
2052-08-17,295.793121,309.794373,0.000000
2052-08-18,297.323975,311.493927,0.000000
2052-08-19,296.970612,311.157288,0.000000
2052-08-20,297.269745,310.304047,0.000000
2052-08-21,298.117767,310.973419,0.000000
2052-08-22,296.577820,312.794983,0.000000
2052-08-23,297.032318,311.531952,0.000000
2052-08-24,297.224457,310.835785,0.000000
2052-08-25,296.945312,310.037994,0.000000
2052-08-26,297.092072,308.490936,0.298880
2052-08-27,297.342926,309.335114,0.000000
2052-08-28,297.421417,307.952667,0.000000
2052-08-29,296.103851,306.114471,0.000000
2052-08-30,296.944275,307.627808,0.289181
2052-08-31,296.416565,304.416382,1.724334
2052-09-01,296.112732,306.501923,0.000000
2052-09-02,294.863983,308.808899,0.000000
2052-09-03,296.388885,307.512451,0.000000
2052-09-04,296.131256,309.148895,0.000000
2052-09-05,296.915253,308.522064,0.000000
2052-09-06,297.524780,309.351227,0.000000
2052-09-07,296.912720,309.282257,0.000000
2052-09-08,296.001526,312.725647,0.000000
2052-09-09,297.932983,314.289795,0.000000
2052-09-10,297.697266,312.961273,0.000000
2052-09-11,298.119049,312.499817,0.000000
2052-09-12,298.498413,311.343750,0.000000
2052-09-13,295.764130,309.425079,0.000000
2052-09-14,294.404510,307.204651,0.000000
2052-09-15,294.106903,305.912445,0.000000
2052-09-16,293.920166,306.700195,0.000000
2052-09-17,295.035736,304.998474,0.000000
2052-09-18,296.704803,307.109344,4.025206
2052-09-19,295.548309,304.028290,1.815132
2052-09-20,296.667328,307.056091,0.000000
2052-09-21,297.407074,312.690247,0.000000
2052-09-22,296.269958,313.722443,0.000000
2052-09-23,296.172485,309.889923,0.000000
2052-09-24,291.025970,306.775726,0.000000
2052-09-25,290.439575,308.401917,0.000000
2052-09-26,296.122803,309.006561,1.131809
2052-09-27,294.750580,308.110687,0.000000
2052-09-28,296.350281,309.828796,0.000000
2052-09-29,296.397034,309.542084,0.000000
2052-09-30,296.909576,309.656433,0.000000
2052-10-01,298.421936,309.521332,0.000000
2052-10-02,297.029449,310.450836,0.634517
2052-10-03,299.654083,308.026489,0.000000
2052-10-04,294.078064,308.338806,0.000000
2052-10-05,294.579926,306.335510,0.000000
2052-10-06,295.064453,307.405823,0.000000
2052-10-07,296.399475,307.001556,0.000000
2052-10-08,295.588867,306.553497,1.653834
2052-10-09,295.948364,305.798370,0.341462
2052-10-10,293.830048,306.175446,0.719600
2052-10-11,293.260559,305.125336,2.391256
2052-10-12,293.944183,305.030121,0.884767
2052-10-13,294.296783,307.466370,0.746004
2052-10-14,293.059265,308.396515,0.000000
2052-10-15,294.719330,306.261963,0.000000
2052-10-16,291.370605,300.389191,163.502731
2052-10-17,288.925507,294.992676,31.199238
2052-10-18,290.250092,292.421753,5.093277
2052-10-19,284.590393,297.667511,0.000000
2052-10-20,290.506531,298.159119,2.895456
2052-10-21,292.489716,301.288391,4.185489
2052-10-22,292.984955,305.139191,0.000000
2052-10-23,291.675995,300.972443,1.573567
2052-10-24,292.041473,300.183380,3.170681
2052-10-25,282.970612,295.782867,0.000000
2052-10-26,280.337036,294.279449,0.000000
2052-10-27,281.736298,298.031952,0.000000
2052-10-28,284.700745,303.602875,0.000000
2052-10-29,288.105438,303.906311,0.000000
2052-10-30,285.262390,301.943817,0.000000
2052-10-31,285.708496,304.215179,0.000000
2052-11-01,287.215912,304.600830,0.000000
2052-11-02,289.684631,303.694916,0.000000
2052-11-03,282.952179,301.061890,7.329567
2052-11-04,278.878662,287.403168,0.000000
2052-11-05,275.491180,291.904114,0.000000
2052-11-06,279.789246,294.802032,0.000000
2052-11-07,285.158600,299.171753,0.000000
2052-11-08,288.516144,296.383759,0.857949
2052-11-09,280.520538,293.442749,0.000000
2052-11-10,275.451782,290.263062,0.000000
2052-11-11,274.994751,291.898712,0.000000
2052-11-12,280.082367,301.185272,0.000000
2052-11-13,281.637512,301.650269,0.000000
2052-11-14,283.637390,301.557373,0.000000
2052-11-15,286.514160,303.220917,0.344523
2052-11-16,288.714966,302.427307,0.000000
2052-11-17,290.465790,301.040497,1.295844
2052-11-18,291.258362,302.714294,2.737137
2052-11-19,286.772308,299.225800,0.000000
2052-11-20,286.041443,293.611389,0.000000
2052-11-21,290.633179,299.397675,0.434596
2052-11-22,290.130157,301.064636,0.000000
2052-11-23,290.946472,301.870148,0.000000
2052-11-24,287.916809,298.468140,0.000000
2052-11-25,286.298828,294.692078,9.703421
2052-11-26,280.125549,292.105988,0.515659
2052-11-27,280.092896,294.056305,0.000000
2052-11-28,286.828491,292.412323,1.267351
2052-11-29,288.371002,300.995361,7.240122
2052-11-30,284.553864,298.394043,0.283277
2052-12-01,278.606934,291.198059,0.000000
2052-12-02,279.214966,289.785645,0.000000
2052-12-03,284.437897,287.306519,1.086666
2052-12-04,284.003174,290.960846,0.000000
2052-12-05,285.264679,292.568176,1.925889
2052-12-06,287.527191,296.352417,12.179098
2052-12-07,283.455383,294.363220,0.000000
2052-12-08,282.249359,294.283875,0.000000
2052-12-09,288.115295,298.042542,0.000000
2052-12-10,289.256042,300.102386,1.148775
2052-12-11,288.153900,295.933289,18.275015
2052-12-12,292.034088,299.939758,12.848048
2052-12-13,289.839874,296.707672,1.852938
2052-12-14,280.359436,289.581146,0.000000
2052-12-15,279.419556,286.886658,0.000000
2052-12-16,284.060486,289.229523,6.934729
2052-12-17,281.553894,288.646973,0.000000
2052-12-18,276.462158,285.876007,0.000000
2052-12-19,273.789551,282.348785,0.000000
2052-12-20,273.476349,288.476379,0.000000
2052-12-21,282.909882,291.166016,0.386373
2052-12-22,284.784760,294.598206,21.432188
2052-12-23,280.102386,292.017365,0.000000
2052-12-24,283.027496,297.639160,0.000000
2052-12-25,279.388794,292.506287,0.000000
2052-12-26,273.869171,287.299438,0.000000
2052-12-27,276.467010,292.192871,0.000000
2052-12-28,277.949371,292.408844,0.000000
2052-12-29,280.084808,297.749054,0.000000
2052-12-30,285.266174,295.678619,2.892047
2052-12-31,273.786285,288.565155,0.000000
2053-01-01,274.849182,288.524994,0.000000
2053-01-02,278.240540,292.684753,0.000000
2053-01-03,282.692841,289.066772,1.673059
2053-01-04,279.927429,291.888885,4.720630
2053-01-05,280.669250,289.996063,0.000000
2053-01-06,279.552856,289.359467,0.000000
2053-01-07,278.455444,294.166077,0.000000
2053-01-08,279.156891,297.286346,0.000000
2053-01-09,280.333069,297.235168,0.000000
2053-01-10,280.382385,300.760773,0.000000
2053-01-11,280.543701,295.546753,0.000000
2053-01-12,279.307220,292.823700,0.000000
2053-01-13,278.595856,294.155945,0.000000
2053-01-14,280.138336,292.740997,0.000000
2053-01-15,275.736237,288.736908,0.000000
2053-01-16,273.668823,287.091461,0.000000
2053-01-17,277.529724,291.750732,0.000000
2053-01-18,284.086060,293.494781,6.614030
2053-01-19,283.934875,295.852814,7.709997
2053-01-20,276.092377,289.412537,0.000000
2053-01-21,278.732147,296.315918,0.000000
2053-01-22,285.624420,294.949554,0.000000
2053-01-23,287.673798,294.673981,3.528188
2053-01-24,281.042450,292.861298,0.000000
2053-01-25,278.027222,291.931061,0.000000
2053-01-26,280.435181,295.763275,0.000000
2053-01-27,287.115112,297.351257,0.295393
2053-01-28,280.522369,298.354614,0.000000
2053-01-29,283.928528,294.112427,0.000000
2053-01-30,282.717102,293.597046,0.000000
2053-01-31,279.261505,290.934113,2.919493
2053-02-01,275.959473,286.531128,0.000000
2053-02-02,277.252625,285.726837,0.000000
2053-02-03,276.264282,282.885162,45.791229
2053-02-04,272.441467,281.750854,6.714264
2053-02-05,274.160583,286.699005,0.000000
2053-02-06,278.293457,292.152161,0.000000
2053-02-07,281.803955,292.144531,0.821871
2053-02-08,277.171722,293.493103,0.000000
2053-02-09,282.476898,300.483459,0.000000
2053-02-10,284.705780,298.029938,0.000000
2053-02-11,288.285126,295.155670,0.815674
2053-02-12,286.365631,294.048950,17.644518
2053-02-13,287.716583,295.678986,33.253880
2053-02-14,283.166138,302.611694,0.555444
2053-02-15,284.620026,305.617889,0.000000
2053-02-16,285.572571,304.491699,0.000000
2053-02-17,288.075012,303.140930,0.000000
2053-02-18,287.720978,300.568542,0.000000
2053-02-19,279.462036,292.497192,0.000000
2053-02-20,281.303314,295.703125,0.000000
2053-02-21,285.560516,301.664978,0.000000
2053-02-22,283.224670,297.150299,0.000000
2053-02-23,289.846832,300.652771,0.000000
2053-02-24,284.422699,298.140228,0.000000
2053-02-25,280.352631,298.778259,0.000000
2053-02-26,282.374542,301.385193,0.000000
2053-02-27,285.750366,300.713684,0.000000
2053-02-28,288.187500,301.237823,1.361908
2053-03-01,288.768005,298.568115,1.956945
2053-03-02,287.960907,294.670990,16.375904
2053-03-03,290.099030,296.196960,5.194816
2053-03-04,285.190552,297.267853,0.000000
2053-03-05,286.194702,301.086121,0.000000
2053-03-06,289.583862,300.591522,0.000000
2053-03-07,281.742859,294.609833,0.000000
2053-03-08,278.880249,291.948639,0.000000
2053-03-09,284.163086,297.084412,0.000000
2053-03-10,285.527527,298.933044,0.000000
2053-03-11,286.942719,299.901031,0.000000
2053-03-12,288.487579,298.115601,0.000000
2053-03-13,289.869812,296.895203,0.545422
2053-03-14,289.429382,301.477875,1.059795
2053-03-15,290.254181,298.117767,1.384168
2053-03-16,289.691833,297.636139,1.841702
2053-03-17,290.815125,297.301788,6.770266
2053-03-18,292.811951,299.986542,1.711221
2053-03-19,292.012390,299.266418,7.005804
2053-03-20,293.141754,303.373352,7.385509
2053-03-21,289.033539,305.852844,0.000000
2053-03-22,289.707245,303.307800,0.531201
2053-03-23,292.671936,301.956451,1.123569
2053-03-24,284.481232,297.580597,0.000000
2053-03-25,284.322601,292.833160,0.000000
2053-03-26,281.805054,293.712372,0.000000
2053-03-27,284.736664,297.967590,0.000000
2053-03-28,289.093689,299.677612,0.000000
2053-03-29,283.672821,296.301605,0.000000
2053-03-30,283.505280,296.333527,0.000000
2053-03-31,287.978729,301.339722,0.000000
2053-04-01,289.676147,301.190674,0.000000
2053-04-02,291.122223,303.003845,0.000000
2053-04-03,293.563293,306.950958,0.000000
2053-04-04,289.490387,304.431671,0.000000
2053-04-05,282.442017,294.809540,0.000000
2053-04-06,284.104767,292.371887,0.000000
2053-04-07,285.073425,298.964905,0.000000
2053-04-08,290.731567,303.729095,0.513617
2053-04-09,293.968781,304.760803,0.000000
2053-04-10,294.814819,306.667480,1.257482
2053-04-11,289.697205,307.313934,0.000000
2053-04-12,289.913391,304.491180,0.000000
2053-04-13,285.208710,303.980713,0.000000
2053-04-14,289.158447,299.685883,0.000000
2053-04-15,288.073547,302.440308,0.000000
2053-04-16,289.304749,303.657410,0.000000
2053-04-17,290.062012,301.565643,0.000000
2053-04-18,289.453308,306.133514,0.000000
2053-04-19,290.725830,307.180695,0.000000
2053-04-20,292.382233,303.265594,0.000000
2053-04-21,293.897766,304.550201,0.636437
2053-04-22,296.650421,306.077484,0.000000
2053-04-23,296.226868,306.814636,0.000000
2053-04-24,294.976959,307.463043,0.477202
2053-04-25,298.014587,306.074402,3.970227
2053-04-26,296.247101,302.124878,31.080097
2053-04-27,294.462524,298.630219,76.684204
2053-04-28,292.604706,302.706177,11.004524
2053-04-29,293.186401,306.728851,0.000000
2053-04-30,293.887177,307.610260,0.000000
2053-05-01,294.533844,308.003113,0.000000
2053-05-02,295.373108,305.348145,10.730927
2053-05-03,295.389252,306.496185,1.355446
2053-05-04,297.901367,305.821289,5.468174
2053-05-05,294.923523,309.278473,0.000000
2053-05-06,290.110046,311.101074,0.000000
2053-05-07,293.142426,311.858734,0.000000
2053-05-08,295.686554,312.866302,0.000000
2053-05-09,296.454529,309.795013,0.000000
2053-05-10,295.319214,309.013123,0.000000
2053-05-11,295.902618,308.303650,0.000000
2053-05-12,294.878204,307.070892,2.034039
2053-05-13,296.030914,305.456299,0.621394
2053-05-14,294.602936,307.000763,0.000000
2053-05-15,293.898010,307.073761,0.000000
2053-05-16,290.848755,306.369385,0.000000
2053-05-17,290.880798,307.429199,0.699607
2053-05-18,294.361359,309.300232,0.000000
2053-05-19,293.826904,310.455261,0.000000
2053-05-20,297.371033,311.003937,0.000000
2053-05-21,298.429474,310.676086,0.000000
2053-05-22,297.251404,310.257568,0.000000
2053-05-23,295.336426,308.845581,0.000000
2053-05-24,292.056122,305.306335,0.000000
2053-05-25,293.821655,304.852325,1.601468
2053-05-26,294.248474,304.171631,7.840909
2053-05-27,292.643555,304.463806,0.926282
2053-05-28,293.769012,305.982941,0.000000
2053-05-29,294.475281,307.246490,0.389132
2053-05-30,295.565918,308.949280,0.000000
2053-05-31,295.317932,310.206146,0.000000
2053-06-01,295.332733,311.090271,0.000000
2053-06-02,296.114105,311.445221,0.000000
2053-06-03,296.708466,313.460938,0.000000
2053-06-04,299.021240,313.908203,0.000000
2053-06-05,301.234650,315.725677,0.000000
2053-06-06,302.041168,315.271637,0.000000
2053-06-07,302.341766,313.732635,0.000000
2053-06-08,300.142517,313.191803,0.000000
2053-06-09,298.677399,311.811127,0.000000
2053-06-10,298.416779,310.699615,0.000000
2053-06-11,297.994293,310.270508,0.000000
2053-06-12,298.741150,311.276489,0.000000
2053-06-13,299.853058,312.196564,0.000000
2053-06-14,299.865112,311.138580,3.363730
2053-06-15,299.822601,309.707092,2.592960
2053-06-16,298.830383,309.325500,1.430065
2053-06-17,298.701874,307.427551,3.133626
2053-06-18,298.464447,305.911438,4.384346
2053-06-19,297.958801,305.054932,29.439518
2053-06-20,297.863373,307.752777,12.430856
2053-06-21,296.003601,309.098999,8.105693
2053-06-22,296.016235,309.378418,0.413709
2053-06-23,298.424896,309.871643,0.000000
2053-06-24,297.872864,310.078613,0.000000
2053-06-25,298.067505,309.373108,0.000000
2053-06-26,298.277740,309.722534,0.000000
2053-06-27,297.918274,309.248199,0.000000
2053-06-28,299.665222,308.985779,0.000000
2053-06-29,298.465576,310.146149,0.000000
2053-06-30,297.815887,309.740021,0.000000
2053-07-01,297.021393,311.098755,0.000000
2053-07-02,298.144165,309.581451,0.000000
2053-07-03,297.545319,308.898376,0.000000
2053-07-04,298.089813,309.686737,0.000000
2053-07-05,297.975739,309.916809,0.000000
2053-07-06,298.235107,309.639191,0.000000
2053-07-07,297.927063,310.938232,0.000000
2053-07-08,298.964935,312.041809,0.000000
2053-07-09,299.669983,312.979401,0.000000
2053-07-10,299.939514,312.135406,0.000000
2053-07-11,298.527832,312.458679,0.000000
2053-07-12,299.025391,312.835175,0.000000
2053-07-13,299.057495,313.217102,0.000000
2053-07-14,299.041321,310.677307,0.000000
2053-07-15,298.266083,309.809143,0.000000
2053-07-16,299.487671,307.815125,1.151249
2053-07-17,299.871338,309.493500,0.000000
2053-07-18,299.567627,310.239319,3.008912
2053-07-19,298.859467,310.112457,6.974400
2053-07-20,298.725555,310.211273,0.651986
2053-07-21,299.954773,313.520538,0.289087
2053-07-22,299.062256,311.941742,0.000000
2053-07-23,297.829315,311.236145,0.000000
2053-07-24,298.308014,308.360260,0.287722
2053-07-25,297.269836,311.969147,0.000000
2053-07-26,299.763611,314.394135,0.000000
2053-07-27,299.014038,314.741730,0.288669
2053-07-28,299.634827,314.516815,0.000000
2053-07-29,299.882477,314.261749,0.000000
2053-07-30,299.218903,314.692657,0.000000
2053-07-31,299.888672,315.271362,0.000000
2053-08-01,299.669464,315.176178,0.000000
2053-08-02,298.713989,313.661072,0.383738
2053-08-03,299.993713,312.996582,0.000000
2053-08-04,299.015594,313.630188,0.000000
2053-08-05,300.205994,313.769989,0.000000
2053-08-06,300.382416,315.641388,0.000000
2053-08-07,302.289551,313.558472,6.697549
2053-08-08,301.744995,311.159393,12.616136
2053-08-09,299.441589,310.078156,3.219963
2053-08-10,298.260468,311.889923,0.810349
2053-08-11,300.557404,315.810547,0.330637
2053-08-12,301.706024,316.727356,0.000000
2053-08-13,301.704010,315.437836,0.000000
2053-08-14,300.679565,314.315033,0.000000
2053-08-15,299.459717,312.597839,0.000000
2053-08-16,299.915680,313.240997,0.000000
2053-08-17,299.141632,312.248108,0.000000
2053-08-18,299.478973,313.244049,0.000000
2053-08-19,299.011780,313.733002,0.000000
2053-08-20,300.240143,315.191956,0.000000
2053-08-21,302.251831,315.131104,1.422926
2053-08-22,301.782806,315.004883,0.000000
2053-08-23,300.028687,313.252106,0.419157
2053-08-24,299.939270,312.328400,0.000000
2053-08-25,299.445648,312.007324,0.000000
2053-08-26,299.552979,312.709045,0.000000
2053-08-27,299.141754,313.430298,0.000000
2053-08-28,298.796722,313.187225,0.000000
2053-08-29,298.346039,311.803955,0.000000
2053-08-30,299.088745,311.761871,0.000000
