#Variables:
#tasmin_bcc-csm1-1_rcp85(K):Daily Minimum Near-Surface Air Temperature
#tasmax_bcc-csm1-1_rcp85(K):Daily Maximum Near-Surface Air Temperature
#pr_bcc-csm1-1_rcp85(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_bcc-csm1-1_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_tasmax_bcc-csm1-1_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_pr_bcc-csm1-1_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_bcc-csm1-1_rcp85(K),tasmax_bcc-csm1-1_rcp85(K),pr_bcc-csm1-1_rcp85(mm)"
""
yyyy-mm-dd,tasmin_bcc-csm1-1_rcp85(K),tasmax_bcc-csm1-1_rcp85(K),pr_bcc-csm1-1_rcp85(mm)
2041-05-16,288.948273,298.769409,0.000000
2041-05-17,294.255188,305.030487,12.505467
2041-05-18,295.251831,303.457397,7.023605
2041-05-19,294.279968,303.387146,4.551300
2041-05-20,291.066803,302.119843,1.247679
2041-05-21,294.331940,307.280334,0.000000
2041-05-22,293.936615,309.232941,0.000000
2041-05-23,295.361359,309.441559,5.004010
2041-05-24,296.536011,309.218262,7.066670
2041-05-25,295.595093,310.946533,17.326843
2041-05-26,295.005524,301.558411,0.000000
2041-05-27,295.618317,304.825897,0.000000
2041-05-28,296.373657,305.451355,0.000000
2041-05-29,296.197784,304.830750,1.182689
2041-05-30,294.877747,303.836639,1.118505
2041-05-31,292.918457,304.440735,0.622527
2041-06-01,292.541748,307.457947,0.000000
2041-06-02,294.006104,308.414917,0.000000
2041-06-03,294.537231,308.167847,0.000000
2041-06-04,294.294617,306.559204,0.000000
2041-06-05,295.965057,303.373108,4.574789
2041-06-06,296.948456,303.690399,0.000000
2041-06-07,296.040131,304.908752,0.000000
2041-06-08,294.878296,304.494202,0.282991
2041-06-09,294.663605,304.102234,0.000000
2041-06-10,295.545807,304.381958,0.629180
2041-06-11,296.762207,304.097778,19.464298
2041-06-12,297.670746,305.030792,34.034897
2041-06-13,297.154510,307.522980,3.880549
2041-06-14,296.387726,309.024353,0.000000
2041-06-15,297.349182,308.694794,0.000000
2041-06-16,297.350769,306.966797,14.752552
2041-06-17,295.084351,305.143555,33.887554
2041-06-18,290.634216,304.447388,3.219393
2041-06-19,295.111633,306.827942,2.469897
2041-06-20,296.928772,309.181488,0.429892
2041-06-21,298.202271,310.101257,2.964942
2041-06-22,297.675079,309.557587,2.490798
2041-06-23,297.289703,308.813812,0.612850
2041-06-24,297.814301,308.780273,0.000000
2041-06-25,298.259308,309.274628,0.000000
2041-06-26,298.161346,309.699066,1.258375
2041-06-27,297.587067,311.305420,3.946777
2041-06-28,297.172485,308.841614,1.006557
2041-06-29,296.598663,306.277527,3.070323
2041-06-30,297.035492,307.640167,3.176819
2041-07-01,296.389008,308.614716,0.000000
2041-07-02,297.353638,309.988129,0.000000
2041-07-03,297.433990,310.249146,0.000000
2041-07-04,298.951904,310.533600,0.000000
2041-07-05,297.675415,308.429382,1.442278
2041-07-06,297.089722,306.263306,2.459097
2041-07-07,297.554840,307.869812,0.975034
2041-07-08,297.172028,306.635803,3.171909
2041-07-09,297.261810,307.076385,0.335835
2041-07-10,297.419159,307.955200,3.528368
2041-07-11,297.347168,309.275238,2.213586
2041-07-12,297.624908,309.997284,0.000000
2041-07-13,297.950745,310.411865,0.000000
2041-07-14,297.884064,311.062714,1.247308
2041-07-15,298.751373,311.358582,0.000000
2041-07-16,298.711365,311.429749,0.000000
2041-07-17,298.301453,311.309662,0.000000
2041-07-18,298.431366,311.686676,0.000000
2041-07-19,298.399628,312.099335,0.000000
2041-07-20,298.328735,312.346680,0.000000
2041-07-21,298.241608,312.798401,0.000000
2041-07-22,298.604065,312.698700,0.000000
2041-07-23,299.052826,311.909363,0.000000
2041-07-24,298.302216,310.252960,0.000000
2041-07-25,297.670410,309.759277,0.000000
2041-07-26,298.524567,310.285370,0.000000
2041-07-27,298.496460,310.434021,0.000000
2041-07-28,298.233246,310.333893,0.000000
2041-07-29,298.521423,311.428223,0.000000
2041-07-30,298.696777,313.106171,0.000000
2041-07-31,298.633972,313.659241,0.000000
2041-08-01,298.366089,313.934326,0.000000
2041-08-02,298.700928,314.406555,0.000000
2041-08-03,298.478882,314.917664,0.000000
2041-08-04,300.609863,315.006866,0.000000
2041-08-05,301.335510,315.078033,0.000000
2041-08-06,300.114227,315.167969,0.000000
2041-08-07,301.869385,314.905396,0.000000
2041-08-08,299.410583,315.034607,0.000000
2041-08-09,298.311401,310.874451,0.704155
2041-08-10,296.898682,308.207703,5.847421
2041-08-11,296.737000,307.796265,0.000000
2041-08-12,296.932159,309.057770,0.797468
2041-08-13,297.549408,308.474213,0.963262
2041-08-14,299.275726,309.541199,0.000000
2041-08-15,297.772797,310.478271,5.031260
2041-08-16,297.767151,310.019958,3.236604
2041-08-17,298.526459,309.884460,0.000000
2041-08-18,298.839874,309.604706,0.000000
2041-08-19,299.191345,307.273590,1.591936
2041-08-20,297.514069,304.244476,10.272704
2041-08-21,297.597504,306.134125,4.329725
2041-08-22,297.048676,306.325439,0.299311
2041-08-23,295.374054,308.340515,0.467584
2041-08-24,294.678772,309.539825,0.000000
2041-08-25,296.492004,310.180878,0.000000
2041-08-26,297.801361,311.113800,0.000000
2041-08-27,298.672668,312.043182,0.000000
2041-08-28,298.902313,310.969971,0.000000
2041-08-29,296.121582,309.115479,2.248485
2041-08-30,296.435486,309.066345,4.142984
2041-08-31,296.297852,309.580322,2.396193
2041-09-01,296.499084,308.913208,3.485831
2041-09-02,297.270569,309.116455,0.858896
2041-09-03,297.349884,309.170197,0.000000
2041-09-04,297.831543,307.943024,1.159579
2041-09-05,297.730377,307.685699,7.134887
2041-09-06,297.284729,303.323486,12.211247
2041-09-07,296.971802,303.560272,3.438877
2041-09-08,296.605438,303.352081,15.237083
2041-09-09,296.290497,304.381561,5.456641
2041-09-10,295.406097,305.565735,0.000000
2041-09-11,294.760925,305.330536,2.338517
2041-09-12,295.968628,306.496552,5.752460
2041-09-13,296.192841,305.412140,0.501969
2041-09-14,296.260864,307.455505,0.000000
2041-09-15,296.007294,306.908386,0.440160
2041-09-16,295.444244,307.361633,0.428627
2041-09-17,295.970093,308.311737,0.446628
2041-09-18,297.447052,309.232086,6.596187
2041-09-19,293.631226,307.771637,5.745571
2041-09-20,292.456696,305.407288,0.492811
2041-09-21,296.548340,308.147614,19.734612
2041-09-22,296.956665,304.206696,25.311779
2041-09-23,295.726837,304.741119,24.119028
2041-09-24,295.927002,306.233704,0.848604
2041-09-25,295.454987,305.951080,0.821369
2041-09-26,296.200592,301.097015,0.342661
2041-09-27,292.961121,301.877747,2.785969
2041-09-28,288.148621,302.420166,0.000000
2041-09-29,287.803497,302.154480,0.000000
2041-09-30,288.984009,302.715698,0.000000
2041-10-01,289.424896,302.952118,0.000000
2041-10-02,290.970184,302.992767,0.506153
2041-10-03,291.904083,305.758270,0.000000
2041-10-04,291.755035,304.354462,0.000000
2041-10-05,286.459717,301.893188,0.000000
2041-10-06,288.010712,304.523254,0.000000
2041-10-07,292.780914,307.494019,0.000000
2041-10-08,293.660492,308.633209,0.000000
2041-10-09,293.414185,307.326752,0.000000
2041-10-10,289.950195,304.646545,0.000000
2041-10-11,288.036224,304.592438,0.000000
2041-10-12,290.854462,307.437256,0.000000
2041-10-13,294.729797,309.644531,0.000000
2041-10-14,293.166260,308.731354,1.715371
2041-10-15,289.233887,300.883911,7.220953
2041-10-16,288.232483,293.955292,55.300137
2041-10-17,286.811401,293.029358,35.456497
2041-10-18,286.088074,295.428314,7.352160
2041-10-19,288.596771,301.491943,1.246329
2041-10-20,290.556000,303.314453,0.000000
2041-10-21,293.159454,301.815857,1.683382
2041-10-22,292.663391,300.612976,1.665464
2041-10-23,288.036743,299.574097,0.000000
2041-10-24,288.197021,297.281281,0.000000
2041-10-25,287.773499,298.546509,0.000000
2041-10-26,288.657501,297.595856,1.704909
2041-10-27,293.470306,305.093048,27.071976
2041-10-28,287.360046,302.693085,0.946311
2041-10-29,275.140869,292.404694,0.000000
2041-10-30,276.408661,291.059265,0.000000
2041-10-31,277.835358,293.129364,0.000000
2041-11-01,280.872437,294.519897,0.000000
2041-11-02,281.926575,295.250885,0.000000
2041-11-03,282.740845,296.476410,0.000000
2041-11-04,283.112213,297.887543,0.000000
2041-11-05,283.147675,299.330322,0.000000
2041-11-06,283.949890,299.588409,0.000000
2041-11-07,284.909821,300.150574,0.000000
2041-11-08,284.589813,300.116425,0.000000
2041-11-09,285.703613,300.324646,0.000000
2041-11-10,287.196167,301.295013,0.000000
2041-11-11,286.407074,300.296173,0.000000
2041-11-12,288.482788,300.594116,0.000000
2041-11-13,280.425568,297.291016,0.000000
2041-11-14,277.731537,294.668518,0.000000
2041-11-15,279.614166,300.150116,0.000000
2041-11-16,284.537170,300.444427,0.000000
2041-11-17,286.233002,300.599640,0.000000
2041-11-18,283.265869,298.123108,0.000000
2041-11-19,285.852936,295.459229,29.236609
2041-11-20,286.613159,297.787415,8.168586
2041-11-21,286.149628,296.001587,0.000000
2041-11-22,284.224426,294.928162,12.132139
2041-11-23,282.123901,291.909912,0.000000
2041-11-24,285.646820,297.195343,0.000000
2041-11-25,281.313171,294.584412,0.000000
2041-11-26,274.187744,285.689453,0.000000
2041-11-27,277.567749,293.225403,0.000000
2041-11-28,277.514252,294.282562,0.000000
2041-11-29,279.541107,296.137787,0.000000
2041-11-30,282.232056,292.906891,0.000000
2041-12-01,278.385529,293.548309,0.000000
2041-12-02,278.428925,295.931305,0.000000
2041-12-03,279.539673,296.725739,0.000000
2041-12-04,282.417236,298.944824,0.000000
2041-12-05,288.261108,297.044891,0.000000
2041-12-06,286.419037,296.891724,1.489846
2041-12-07,274.636841,292.517456,0.000000
2041-12-08,278.221649,284.973053,8.847730
2041-12-09,280.958527,287.028168,7.988243
2041-12-10,276.313263,290.426361,0.000000
2041-12-11,279.764099,292.841949,0.000000
2041-12-12,283.158813,291.508026,0.000000
2041-12-13,283.936157,293.432190,9.521875
2041-12-14,279.430054,287.076691,8.804121
2041-12-15,279.915833,287.814026,0.000000
2041-12-16,277.453857,286.984314,0.000000
2041-12-17,279.634186,285.994049,0.000000
2041-12-18,276.456055,285.197601,0.000000
2041-12-19,276.605988,283.518555,0.568660
2041-12-20,278.471680,289.996246,1.068090
2041-12-21,278.613464,289.360870,5.373331
2041-12-22,278.435608,293.583679,1.846837
2041-12-23,286.336792,296.556580,0.000000
2041-12-24,282.428131,298.152100,0.000000
2041-12-25,287.697693,296.423065,1.293986
2041-12-26,287.268402,295.775879,0.000000
2041-12-27,284.112335,292.006409,0.000000
2041-12-28,282.395599,292.890472,0.000000
2041-12-29,285.393311,297.175385,0.000000
2041-12-30,285.857239,299.033173,0.000000
2041-12-31,281.813934,294.326538,0.000000
2042-01-01,280.212128,292.258667,0.000000
2042-01-02,281.442627,295.311005,0.000000
2042-01-03,281.866089,293.219513,0.000000
2042-01-04,283.464935,297.156067,0.000000
2042-01-05,283.613464,300.829102,0.348170
2042-01-06,285.097687,300.867432,0.000000
2042-01-07,283.770569,301.398224,0.000000
2042-01-08,281.572845,299.737457,0.000000
2042-01-09,281.870026,302.321289,0.000000
2042-01-10,283.142273,303.665802,0.000000
2042-01-11,284.430145,303.229950,0.000000
2042-01-12,283.716766,301.152954,0.000000
2042-01-13,281.398743,297.161926,0.000000
2042-01-14,282.865570,297.807373,0.000000
2042-01-15,282.413055,293.825714,0.000000
2042-01-16,277.029358,297.557831,0.000000
2042-01-17,277.473114,295.739471,0.000000
2042-01-18,280.445526,300.334015,0.000000
2042-01-19,284.914856,303.115234,0.000000
2042-01-20,285.516876,303.925995,0.000000
2042-01-21,286.048431,301.955963,0.000000
2042-01-22,284.293854,300.026520,0.000000
2042-01-23,280.638489,293.736359,10.312804
2042-01-24,280.596130,286.237244,10.029004
2042-01-25,276.384094,287.289795,4.536676
2042-01-26,279.111053,283.474030,28.599760
2042-01-27,278.467224,283.158081,45.296627
2042-01-28,279.393127,285.525238,17.511175
2042-01-29,272.111420,282.235077,1.137001
2042-01-30,273.362061,282.469940,5.847499
2042-01-31,274.604095,282.128387,0.376217
2042-02-01,274.032745,286.754089,0.000000
2042-02-02,276.829254,287.438812,0.000000
2042-02-03,276.075684,287.989014,0.000000
2042-02-04,279.421143,287.197174,0.000000
2042-02-05,281.514526,289.586182,0.000000
2042-02-06,280.149658,289.668335,0.000000
2042-02-07,280.704193,291.478516,0.000000
2042-02-08,280.859833,294.280579,0.000000
2042-02-09,281.683105,297.839325,0.000000
2042-02-10,285.487152,295.266144,0.000000
2042-02-11,275.858917,290.247589,0.000000
2042-02-12,282.745056,298.703400,1.164595
2042-02-13,282.556213,296.981354,0.000000
2042-02-14,277.228149,292.335052,0.000000
2042-02-15,277.825897,294.019653,7.274473
2042-02-16,270.030243,281.380554,0.000000
2042-02-17,271.859894,279.150574,0.000000
2042-02-18,271.386261,284.264099,0.000000
2042-02-19,271.970001,287.957275,0.000000
2042-02-20,273.258118,291.783783,0.000000
2042-02-21,275.395020,292.877686,0.000000
2042-02-22,280.584991,294.916992,0.000000
2042-02-23,284.240692,293.108643,1.784024
2042-02-24,283.514191,289.471832,0.655830
2042-02-25,279.037659,296.290833,0.000000
2042-02-26,280.525238,296.457214,0.000000
2042-02-27,283.025635,292.474731,0.000000
2042-02-28,279.157532,292.842926,0.000000
2042-03-01,286.144470,296.843903,4.497124
2042-03-02,284.852325,294.450928,0.000000
2042-03-03,284.318634,289.963287,14.386794
2042-03-04,286.568146,301.601593,0.791072
2042-03-05,285.882629,303.430969,0.000000
2042-03-06,288.128784,303.523987,0.393810
2042-03-07,288.370392,300.890961,0.000000
2042-03-08,289.275726,296.998108,0.000000
2042-03-09,290.156342,300.511444,1.274095
2042-03-10,291.748047,299.937439,0.578975
2042-03-11,290.639893,301.571228,1.275798
2042-03-12,288.439270,300.345551,0.362284
2042-03-13,287.624146,294.464478,2.997722
2042-03-14,283.015717,291.705261,0.407120
2042-03-15,280.733795,294.144012,0.000000
2042-03-16,286.710785,294.656067,0.000000
2042-03-17,286.032501,300.758881,0.000000
2042-03-18,285.469940,301.817657,0.000000
2042-03-19,285.881622,302.799042,0.000000
2042-03-20,287.874329,300.843079,0.000000
2042-03-21,282.446686,298.224365,0.000000
2042-03-22,279.630127,299.040771,0.000000
2042-03-23,284.531311,301.611969,0.000000
2042-03-24,287.532349,299.788574,0.000000
2042-03-25,290.715820,301.637665,0.946507
2042-03-26,291.353210,301.959290,1.229784
2042-03-27,281.786163,298.884918,0.000000
2042-03-28,289.273285,298.037079,0.000000
2042-03-29,291.308228,299.909424,2.326081
2042-03-30,283.607483,301.976532,0.000000
2042-03-31,286.453796,303.869324,0.000000
2042-04-01,288.501740,302.474060,0.000000
2042-04-02,290.111572,301.494537,0.583778
2042-04-03,287.440247,300.525238,0.000000
2042-04-04,283.529816,302.335663,0.000000
2042-04-05,287.589264,301.881744,0.000000
2042-04-06,292.382233,301.684601,9.355418
2042-04-07,287.796875,302.620483,0.000000
2042-04-08,286.696075,305.207520,0.000000
2042-04-09,292.075806,308.385162,0.000000
2042-04-10,291.769043,310.355652,0.000000
2042-04-11,291.697266,308.438538,0.000000
2042-04-12,292.713745,306.383057,0.000000
2042-04-13,291.290192,312.178375,0.000000
2042-04-14,294.226318,309.571991,0.000000
2042-04-15,290.408325,305.053162,0.000000
2042-04-16,292.389862,302.598633,0.000000
2042-04-17,295.667236,302.287933,0.000000
2042-04-18,290.780487,304.484497,1.233011
2042-04-19,284.355835,302.477966,0.000000
2042-04-20,281.098572,298.677521,0.000000
2042-04-21,286.387024,304.972656,0.000000
2042-04-22,286.826111,307.121552,0.000000
2042-04-23,292.516632,311.683197,0.000000
2042-04-24,293.754700,312.010925,0.000000
2042-04-25,294.803284,310.870239,0.000000
2042-04-26,292.039734,310.278900,0.000000
2042-04-27,289.890106,305.526306,0.000000
2042-04-28,286.218781,302.268463,0.000000
2042-04-29,287.875549,306.309204,0.000000
2042-04-30,292.261108,306.214386,0.000000
2042-05-01,292.057526,307.160034,3.190176
2042-05-02,293.125031,306.739960,0.000000
2042-05-03,295.909424,304.041504,0.000000
2042-05-04,296.382324,306.066986,0.000000
2042-05-05,290.586334,302.268463,3.637399
2042-05-06,287.864960,297.655334,0.000000
2042-05-07,287.423889,302.316315,0.000000
2042-05-08,290.519287,305.161407,0.000000
2042-05-09,291.313080,305.716217,0.000000
2042-05-10,294.516144,304.441193,12.802341
2042-05-11,294.438049,308.506042,5.740480
2042-05-12,292.132660,307.418884,6.609346
2042-05-13,292.604279,311.393646,4.134258
2042-05-14,295.355865,311.725922,0.000000
2042-05-15,295.836456,310.880615,0.564165
2042-05-16,294.089355,306.932892,6.562928
2042-05-17,294.591766,305.615509,4.236077
2042-05-18,293.131439,309.783936,0.000000
2042-05-19,296.826111,312.384338,0.000000
2042-05-20,297.373291,314.033783,0.000000
2042-05-21,296.175323,313.482239,0.000000
2042-05-22,295.796631,312.630157,0.299935
2042-05-23,292.926422,310.843292,3.209319
2042-05-24,293.579315,304.213440,7.000334
2042-05-25,297.077057,308.577545,3.922391
2042-05-26,297.667877,307.455963,0.000000
2042-05-27,297.230804,309.266907,0.000000
2042-05-28,297.456665,307.250763,12.352764
2042-05-29,296.610962,306.505035,18.022997
2042-05-30,297.792511,306.801880,29.825148
2042-05-31,296.973511,300.419342,99.819794
2042-06-01,292.969421,299.408142,52.326027
2042-06-02,294.486969,299.201172,22.893793
2042-06-03,294.539917,299.385162,13.107821
2042-06-04,293.072235,301.370239,1.207686
2042-06-05,292.457397,304.227814,3.072402
2042-06-06,293.377167,309.481659,0.000000
2042-06-07,296.269501,311.173798,0.000000
2042-06-08,294.795166,312.415466,0.000000
2042-06-09,296.090881,311.948883,0.000000
2042-06-10,296.515472,310.955536,0.000000
2042-06-11,297.550598,310.090271,0.000000
2042-06-12,297.593628,307.894806,0.420678
2042-06-13,295.120331,307.284973,0.000000
2042-06-14,293.587769,306.070618,0.424199
2042-06-15,295.521820,306.556885,0.000000
2042-06-16,296.527466,308.274658,0.000000
2042-06-17,297.325195,307.408234,2.423957
2042-06-18,297.298370,308.814423,0.000000
2042-06-19,297.279572,309.169495,0.000000
2042-06-20,297.372253,309.500977,0.000000
2042-06-21,298.149200,311.933380,0.000000
2042-06-22,298.542877,312.167480,0.000000
2042-06-23,298.264862,311.491516,0.000000
2042-06-24,297.460999,311.044708,1.269165
2042-06-25,296.485260,309.666351,0.000000
2042-06-26,296.483032,308.945099,0.000000
2042-06-27,296.596222,309.014465,0.000000
2042-06-28,296.438660,310.260712,0.000000
2042-06-29,297.516846,310.867493,0.000000
2042-06-30,298.230469,313.437012,0.000000
2042-07-01,298.112335,313.538544,0.000000
2042-07-02,298.343109,312.869263,0.000000
2042-07-03,298.034729,312.637695,0.000000
2042-07-04,298.712708,313.444946,0.000000
2042-07-05,299.206635,313.027313,0.000000
2042-07-06,297.689514,312.217865,0.000000
2042-07-07,297.440887,310.227112,0.000000
2042-07-08,297.037079,310.202850,0.000000
2042-07-09,298.270050,310.298584,0.000000
2042-07-10,298.221893,310.246826,0.000000
2042-07-11,297.822968,310.244873,0.000000
2042-07-12,298.364197,311.501495,0.000000
2042-07-13,298.375031,310.630737,0.000000
2042-07-14,297.260834,310.041107,0.000000
2042-07-15,297.650818,310.795013,0.000000
2042-07-16,298.003082,310.570923,0.000000
2042-07-17,298.898163,311.272034,0.000000
2042-07-18,298.998718,312.201447,0.000000
2042-07-19,298.949677,312.295593,0.000000
2042-07-20,299.678101,311.260986,0.000000
2042-07-21,299.407043,311.375641,0.000000
2042-07-22,298.067963,310.340027,0.000000
2042-07-23,298.009766,309.813507,0.000000
2042-07-24,298.683289,311.011200,0.000000
2042-07-25,298.434296,311.475433,0.000000
2042-07-26,298.297028,313.257324,0.000000
2042-07-27,299.971252,313.844391,0.000000
2042-07-28,301.004883,313.613739,0.000000
2042-07-29,300.431305,314.202209,0.000000
2042-07-30,300.419922,314.743408,0.000000
2042-07-31,299.876892,315.172363,0.000000
2042-08-01,299.198151,314.742004,0.000000
2042-08-02,298.762146,314.214874,0.000000
2042-08-03,298.508057,312.072906,0.000000
2042-08-04,298.506134,312.037537,0.000000
2042-08-05,297.386780,312.796082,0.000000
2042-08-06,298.660583,315.038605,0.000000
2042-08-07,299.661438,315.020599,0.000000
2042-08-08,299.878906,314.806366,0.000000
2042-08-09,300.141754,315.189056,0.000000
2042-08-10,301.975494,315.800842,0.000000
2042-08-11,302.405151,315.324341,0.678496
2042-08-12,301.084991,315.331329,0.000000
2042-08-13,299.536530,314.058258,0.000000
2042-08-14,300.281708,313.773865,0.000000
2042-08-15,298.033447,312.467285,0.000000
2042-08-16,298.018372,310.864044,0.810108
2042-08-17,297.872711,310.958984,0.000000
2042-08-18,297.445587,310.910339,0.000000
2042-08-19,297.702454,311.625763,0.000000
2042-08-20,299.209564,312.344971,0.000000
2042-08-21,298.525787,311.444733,0.000000
2042-08-22,298.077911,311.257294,0.517132
2042-08-23,298.312134,313.181244,0.000000
2042-08-24,298.864502,313.996674,0.000000
2042-08-25,300.019897,313.398132,0.000000
2042-08-26,299.040894,312.321411,0.829032
2042-08-27,299.085510,310.601654,0.000000
2042-08-28,297.784821,310.328552,0.000000
2042-08-29,298.022064,310.810883,0.000000
2042-08-30,297.027374,310.530609,0.000000
2042-08-31,297.415375,309.187561,0.000000
2042-09-01,298.335693,310.560730,2.656567
2042-09-02,295.131195,303.004242,62.765732
2042-09-03,294.055359,300.470947,83.085396
2042-09-04,298.818298,308.534149,39.563480
2042-09-05,298.593872,306.438721,4.327390
2042-09-06,297.810638,305.622437,1.986036
2042-09-07,297.847626,306.892090,1.265970
2042-09-08,297.066681,308.118408,3.237199
2042-09-09,295.973938,308.525726,0.000000
2042-09-10,295.353760,309.124969,0.000000
2042-09-11,294.405670,309.369415,0.000000
2042-09-12,294.606384,310.373413,0.000000
2042-09-13,293.610443,309.181396,0.496631
2042-09-14,295.561127,306.603790,0.000000
2042-09-15,289.899475,305.430817,0.000000
2042-09-16,289.362030,305.817505,0.000000
2042-09-17,290.421448,306.146912,0.000000
2042-09-18,292.386139,306.994568,0.000000
2042-09-19,292.388489,306.311768,0.000000
2042-09-20,292.905548,307.337463,0.474452
2042-09-21,296.464935,310.098419,0.000000
2042-09-22,293.721924,310.043854,19.078619
2042-09-23,284.439789,294.953003,3.676594
2042-09-24,284.420929,293.851562,53.218365
2042-09-25,293.889160,299.807770,18.253317
2042-09-26,282.834442,297.536835,0.000000
2042-09-27,289.979614,299.447021,0.000000
2042-09-28,286.628296,300.035828,1.228014
2042-09-29,289.817444,300.299072,0.433064
2042-09-30,290.539062,301.338074,0.000000
2042-10-01,293.346405,302.036255,0.000000
2042-10-02,292.495331,301.752563,0.403360
2042-10-03,291.111389,301.876190,1.888675
2042-10-04,290.766937,302.861145,0.000000
2042-10-05,289.304840,303.667175,0.000000
2042-10-06,289.993103,304.588348,0.000000
2042-10-07,291.395966,304.014221,0.000000
2042-10-08,291.764893,305.960236,0.000000
2042-10-09,292.654999,305.299103,0.000000
2042-10-10,289.155914,303.148590,0.000000
2042-10-11,290.304413,301.494019,0.315190
2042-10-12,293.012268,303.839050,0.000000
2042-10-13,295.397644,307.831757,0.941591
2042-10-14,294.931763,309.341553,21.330391
2042-10-15,296.146790,306.559814,8.251668
2042-10-16,293.929108,303.118744,2.996244
2042-10-17,294.434265,302.753143,1.704477
2042-10-18,294.338623,301.065521,3.339816
2042-10-19,293.505768,300.010956,45.973095
2042-10-20,288.946869,298.051941,59.850140
2042-10-21,291.364288,296.076324,6.926537
2042-10-22,288.273254,295.550507,0.000000
2042-10-23,284.494476,295.206604,0.000000
2042-10-24,282.901184,296.428223,0.000000
2042-10-25,284.789886,299.569366,0.000000
2042-10-26,288.073151,298.317657,0.339972
2042-10-27,289.191437,298.720093,9.432763
2042-10-28,288.139557,295.848755,121.925568
2042-10-29,281.447906,288.392487,13.138336
2042-10-30,282.190430,287.776855,0.000000
2042-10-31,287.648224,290.465576,23.199175
2042-11-01,282.221313,287.955048,12.503392
2042-11-02,281.047180,289.703705,0.000000
2042-11-03,282.354858,289.848877,0.000000
2042-11-04,282.833618,289.617706,0.000000
2042-11-05,281.830963,289.421478,0.000000
2042-11-06,277.214844,288.243713,0.000000
2042-11-07,273.688751,283.698151,0.000000
2042-11-08,277.519470,285.036438,0.000000
2042-11-09,278.780518,284.729797,1.295024
2042-11-10,282.969025,289.536346,19.699608
2042-11-11,289.127167,293.068909,22.489288
2042-11-12,279.416321,289.179260,11.855258
2042-11-13,282.745453,289.814392,0.000000
2042-11-14,282.508057,292.817200,0.000000
2042-11-15,285.437103,295.971893,0.000000
2042-11-16,284.596954,293.331787,0.000000
2042-11-17,279.333923,291.330933,0.000000
2042-11-18,283.451355,298.949493,0.000000
2042-11-19,285.759491,297.642578,0.000000
2042-11-20,279.754761,298.493805,0.000000
2042-11-21,282.185760,298.308990,0.000000
2042-11-22,279.135529,294.214996,0.000000
2042-11-23,282.062042,299.365997,0.000000
2042-11-24,286.019409,301.678375,0.000000
2042-11-25,286.114990,301.676147,0.000000
2042-11-26,286.682404,299.756836,1.633122
2042-11-27,283.474396,299.764618,0.000000
2042-11-28,281.807648,300.371735,0.000000
2042-11-29,285.476227,299.879486,0.000000
2042-11-30,278.935211,297.627686,0.000000
2042-12-01,281.670502,300.509705,0.000000
2042-12-02,284.565735,296.645081,0.000000
2042-12-03,278.297852,296.318695,0.000000
2042-12-04,280.562805,294.232941,0.000000
2042-12-05,277.819427,295.347809,0.000000
2042-12-06,278.290649,298.393341,0.000000
2042-12-07,279.655853,295.076965,0.000000
2042-12-08,277.868469,294.446472,0.000000
2042-12-09,279.121918,297.011444,0.000000
2042-12-10,280.622620,298.928314,0.000000
2042-12-11,283.036316,301.034729,0.000000
2042-12-12,281.022797,294.969818,0.000000
2042-12-13,274.983032,293.824036,0.000000
2042-12-14,280.449097,291.874084,0.000000
2042-12-15,276.508606,289.028961,0.000000
2042-12-16,277.297668,294.484436,0.000000
2042-12-17,278.856659,295.262268,0.000000
2042-12-18,280.914124,298.703979,0.000000
2042-12-19,280.912994,295.035034,0.000000
2042-12-20,280.438812,298.336456,0.000000
2042-12-21,282.795685,300.993805,0.000000
2042-12-22,287.174194,298.119537,1.228222
2042-12-23,280.669159,293.133759,0.915466
2042-12-24,274.393951,289.292480,0.000000
2042-12-25,274.338257,292.055206,0.000000
2042-12-26,277.998566,293.902557,0.000000
2042-12-27,279.455261,298.975067,0.000000
2042-12-28,282.087280,300.150757,0.000000
2042-12-29,282.339294,301.700836,0.000000
2042-12-30,283.617096,301.553162,0.000000
2042-12-31,285.637695,299.980865,0.000000
2043-01-01,282.254364,301.168030,0.000000
2043-01-02,283.943573,304.100677,0.000000
2043-01-03,281.708923,302.286133,0.000000
2043-01-04,282.746490,296.216370,0.000000
2043-01-05,288.460052,299.922821,1.441801
2043-01-06,286.985901,300.640503,0.000000
2043-01-07,288.958832,296.950439,2.078391
2043-01-08,287.076050,295.777344,0.000000
2043-01-09,282.995178,292.457520,2.397192
2043-01-10,283.022095,291.936462,1.030511
2043-01-11,279.210541,290.731995,0.358944
2043-01-12,280.573181,294.074310,0.000000
2043-01-13,285.281860,293.416168,0.000000
2043-01-14,286.399200,293.778870,0.453871
2043-01-15,286.274963,295.931976,0.000000
2043-01-16,286.169312,300.827545,0.000000
2043-01-17,285.805969,300.940002,0.000000
