#Variables:
#tasmin_CanESM2_rcp45(K):Daily Minimum Near-Surface Air Temperature
#tasmax_CanESM2_rcp45(K):Daily Maximum Near-Surface Air Temperature
#pr_CanESM2_rcp45(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_CanESM2_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_tasmax_CanESM2_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_pr_CanESM2_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_CanESM2_rcp45(K),tasmax_CanESM2_rcp45(K),pr_CanESM2_rcp45(mm)"
""
yyyy-mm-dd,tasmin_CanESM2_rcp45(K),tasmax_CanESM2_rcp45(K),pr_CanESM2_rcp45(mm)
2045-03-30,292.572083,307.194336,0.000000
2045-03-31,288.754181,309.683319,0.000000
2045-04-01,288.722351,307.944946,0.000000
2045-04-02,286.214966,304.128571,0.000000
2045-04-03,285.552765,298.098572,0.000000
2045-04-04,284.770355,300.964691,0.000000
2045-04-05,291.749237,304.229095,1.247215
2045-04-06,290.043884,308.297272,0.000000
2045-04-07,292.600220,305.213715,0.964907
2045-04-08,293.016693,303.683044,0.000000
2045-04-09,294.123383,305.804352,1.730667
2045-04-10,294.668945,305.668213,0.000000
2045-04-11,293.996826,304.999664,0.320568
2045-04-12,295.763580,307.673309,0.000000
2045-04-13,287.193970,309.526337,0.000000
2045-04-14,292.085846,306.696869,0.000000
2045-04-15,294.512207,312.407043,0.000000
2045-04-16,292.428467,313.792389,0.000000
2045-04-17,290.206421,312.022064,0.000000
2045-04-18,294.226807,306.245483,0.000000
2045-04-19,284.053772,301.724152,0.000000
2045-04-20,284.518738,305.163910,0.000000
2045-04-21,287.457397,305.862213,0.000000
2045-04-22,290.187164,307.639130,0.000000
2045-04-23,294.611755,306.241577,0.000000
2045-04-24,295.086731,309.740906,15.098428
2045-04-25,294.856659,302.763000,21.744949
2045-04-26,287.297089,301.621582,0.000000
2045-04-27,287.982513,306.070953,0.000000
2045-04-28,285.844116,309.640137,0.000000
2045-04-29,288.775269,309.377502,0.000000
2045-04-30,289.164398,307.776794,0.000000
2045-05-01,292.208221,303.651886,0.000000
2045-05-02,292.206299,301.452789,0.000000
2045-05-03,291.589325,303.753174,0.000000
2045-05-04,292.690704,306.497772,0.000000
2045-05-05,294.617065,308.583954,0.000000
2045-05-06,291.795013,305.051941,0.766999
2045-05-07,290.737091,309.395447,3.587864
2045-05-08,295.943085,306.928986,4.215537
2045-05-09,296.595703,309.357025,3.341068
2045-05-10,295.208313,306.926910,0.000000
2045-05-11,295.905914,306.576172,11.624263
2045-05-12,293.875153,300.804932,13.594686
2045-05-13,290.262207,303.500183,0.000000
2045-05-14,293.527740,306.167999,4.940859
2045-05-15,294.617065,307.287781,3.295568
2045-05-16,296.498901,306.539520,0.000000
2045-05-17,294.770081,306.046448,0.000000
2045-05-18,292.498505,306.857391,0.000000
2045-05-19,292.859009,308.603699,0.000000
2045-05-20,294.020294,310.509491,0.474295
2045-05-21,296.265045,311.277161,0.000000
2045-05-22,297.470367,307.303772,0.941236
2045-05-23,296.889038,307.900391,0.339234
2045-05-24,296.287476,310.025513,0.000000
2045-05-25,297.502991,310.647278,0.495190
2045-05-26,298.892487,310.336761,12.274010
2045-05-27,297.216492,305.734985,20.084982
2045-05-28,297.792175,308.651031,0.960909
2045-05-29,297.124329,305.928223,14.292931
2045-05-30,297.120117,305.930420,17.335644
2045-05-31,297.728210,304.621979,11.200857
2045-06-01,292.713470,301.468384,3.188079
2045-06-02,293.206940,301.910675,0.358972
2045-06-03,294.430939,301.182617,15.972122
2045-06-04,293.290924,295.974091,5.867460
2045-06-05,292.178711,296.832764,21.141874
2045-06-06,293.577637,298.420135,20.877512
2045-06-07,292.855774,295.627747,12.492136
2045-06-08,293.009308,297.112305,23.969582
2045-06-09,293.105408,298.240540,2.634095
2045-06-10,292.777283,300.791443,5.301690
2045-06-11,293.602020,301.681366,0.000000
2045-06-12,294.595581,302.066101,0.302365
2045-06-13,295.233490,301.001862,0.577416
2045-06-14,295.516174,302.325073,0.316599
2045-06-15,296.326691,304.747467,0.000000
2045-06-16,296.358032,304.035645,1.308077
2045-06-17,296.417664,306.053772,0.000000
2045-06-18,296.992859,306.894623,0.000000
2045-06-19,295.186432,306.863281,0.000000
2045-06-20,297.077942,307.787323,0.000000
2045-06-21,295.961761,307.849365,0.000000
2045-06-22,294.937622,308.536194,0.000000
2045-06-23,296.772858,306.640533,2.395171
2045-06-24,297.598450,303.538605,18.996414
2045-06-25,297.304260,306.298828,2.057743
2045-06-26,297.094788,306.933868,2.521908
2045-06-27,296.199768,308.452667,0.000000
2045-06-28,296.359711,308.636230,1.089616
2045-06-29,296.031677,307.963440,2.364569
2045-06-30,297.461700,308.523132,0.000000
2045-07-01,299.152008,310.956879,3.303125
2045-07-02,298.436127,309.391632,1.286577
2045-07-03,299.064240,309.655212,0.000000
2045-07-04,297.730530,309.904846,0.000000
2045-07-05,299.273651,311.196136,0.000000
2045-07-06,299.303375,313.306183,0.000000
2045-07-07,301.278320,313.100433,0.000000
2045-07-08,299.875519,311.086670,0.000000
2045-07-09,298.805023,310.349579,0.000000
2045-07-10,299.159332,310.423035,0.000000
2045-07-11,299.302704,310.939362,0.000000
2045-07-12,300.209900,311.561676,0.000000
2045-07-13,299.969879,310.632172,0.000000
2045-07-14,298.113525,310.356415,0.000000
2045-07-15,298.664734,310.184296,0.000000
2045-07-16,299.713348,308.619202,3.401837
2045-07-17,298.983521,306.237244,7.954021
2045-07-18,299.143829,309.633057,0.338909
2045-07-19,297.832245,308.974945,0.000000
2045-07-20,298.784760,306.965729,1.368304
2045-07-21,299.152954,307.464142,0.000000
2045-07-22,298.856598,309.204651,0.000000
2045-07-23,299.281006,311.435944,0.613519
2045-07-24,299.324707,312.017639,0.000000
2045-07-25,299.362549,311.657074,0.000000
2045-07-26,299.482056,312.264648,0.000000
2045-07-27,298.874359,312.822449,0.000000
2045-07-28,299.724091,311.662476,0.000000
2045-07-29,299.583374,311.739685,0.000000
2045-07-30,299.223053,312.090240,0.294014
2045-07-31,298.393005,312.092407,0.000000
2045-08-01,298.865601,311.006592,0.000000
2045-08-02,298.420380,311.308197,0.000000
2045-08-03,297.859650,311.169312,0.000000
2045-08-04,298.482208,310.998962,0.000000
2045-08-05,299.177521,310.588318,0.491647
2045-08-06,299.187012,312.579834,0.358076
2045-08-07,300.035736,311.054749,5.011980
2045-08-08,298.270599,310.614014,0.000000
2045-08-09,298.405396,309.689026,0.000000
2045-08-10,298.865265,310.448761,0.000000
2045-08-11,297.748291,310.910950,3.210137
2045-08-12,299.602783,310.838745,2.602098
2045-08-13,297.989166,309.413239,0.000000
2045-08-14,299.456970,311.528564,0.000000
2045-08-15,298.934387,313.652283,0.000000
2045-08-16,298.296539,313.543427,0.000000
2045-08-17,299.511932,313.650818,0.000000
2045-08-18,300.360199,313.206909,0.000000
2045-08-19,299.605255,314.867584,0.000000
2045-08-20,301.020264,315.323975,1.523382
2045-08-21,301.751953,314.209839,0.913032
2045-08-22,301.118591,313.415894,0.000000
2045-08-23,299.571014,312.165680,0.000000
2045-08-24,298.934387,312.897400,0.376286
2045-08-25,299.299133,313.384949,0.000000
2045-08-26,299.793579,312.060669,0.000000
2045-08-27,299.184387,311.353516,0.000000
2045-08-28,298.824554,311.402374,0.000000
2045-08-29,298.810181,309.756897,0.000000
2045-08-30,299.037445,309.763855,0.000000
2045-08-31,299.280487,310.000977,2.088554
2045-09-01,299.214111,309.229797,2.743279
2045-09-02,299.009216,309.527649,0.000000
2045-09-03,298.507416,310.867889,1.857041
2045-09-04,297.826355,310.727478,0.000000
2045-09-05,297.167511,310.042877,11.098557
2045-09-06,297.009216,306.602173,32.963219
2045-09-07,293.312164,302.045441,96.224342
2045-09-08,296.512695,297.697144,22.889101
2045-09-09,295.947815,301.144745,6.905031
2045-09-10,296.640839,299.523224,5.436531
2045-09-11,293.975555,305.331177,0.485742
2045-09-12,293.830444,305.428375,0.000000
2045-09-13,292.921906,304.968414,2.606322
2045-09-14,293.933105,300.777313,5.493803
2045-09-15,293.373779,300.975037,1.869988
2045-09-16,292.352966,302.927887,0.000000
2045-09-17,292.516022,303.262329,0.000000
2045-09-18,290.081726,306.268433,2.792374
2045-09-19,292.245087,304.562012,3.431147
2045-09-20,290.004303,299.752106,15.106500
2045-09-21,293.582794,293.994293,4.965811
2045-09-22,292.921631,296.138245,10.770023
2045-09-23,293.472717,299.056366,4.437414
2045-09-24,293.371124,296.371826,0.000000
2045-09-25,294.175140,294.175140,3.600861
2045-09-26,293.250458,297.512817,1.750924
2045-09-27,293.109009,294.269165,8.772058
2045-09-28,293.811981,297.684479,16.541445
2045-09-29,292.639587,301.526215,0.930497
2045-09-30,291.213104,302.436188,0.000000
2045-10-01,289.488068,302.064148,0.000000
2045-10-02,289.792664,300.849213,2.204578
2045-10-03,290.356903,299.277161,18.066809
2045-10-04,293.647614,301.444061,2.177517
2045-10-05,290.516388,302.615570,0.000000
2045-10-06,287.444000,303.549500,0.000000
2045-10-07,287.453735,303.949127,0.000000
2045-10-08,288.185699,303.187469,0.000000
2045-10-09,288.855286,303.789490,0.000000
2045-10-10,289.247650,305.940918,0.000000
2045-10-11,290.232544,306.700928,0.000000
2045-10-12,288.927216,306.013733,0.000000
2045-10-13,287.162628,300.503052,0.000000
2045-10-14,288.172180,298.576874,1.674126
2045-10-15,293.026703,300.451782,40.920464
2045-10-16,293.667053,300.676666,28.812267
2045-10-17,290.905060,299.184204,33.020500
2045-10-18,289.286560,297.810150,0.997670
2045-10-19,291.408966,296.964752,0.000000
2045-10-20,291.194946,297.671936,0.000000
2045-10-21,291.199036,296.415863,0.000000
2045-10-22,291.439575,294.901001,0.000000
2045-10-23,290.750305,296.610718,0.584668
2045-10-24,292.281158,300.173828,2.972708
2045-10-25,290.133636,300.314392,1.245959
2045-10-26,295.418976,303.142090,1.723972
2045-10-27,291.064117,298.908417,2.866642
2045-10-28,285.915924,303.153198,0.000000
2045-10-29,291.845184,300.939362,0.476497
2045-10-30,292.855377,301.147675,11.065560
2045-10-31,286.866852,300.428253,34.974571
2045-11-01,281.448242,292.489319,0.000000
2045-11-02,280.544495,294.132172,0.000000
2045-11-03,280.535004,289.711212,0.000000
2045-11-04,283.003082,294.659332,0.000000
2045-11-05,290.481537,299.453735,2.787816
2045-11-06,283.583771,295.029449,1.338357
2045-11-07,280.129089,297.882843,0.000000
2045-11-08,282.410370,293.517120,0.000000
2045-11-09,292.739807,300.038239,11.147924
2045-11-10,291.606476,297.830872,4.374999
2045-11-11,285.779785,294.252686,0.587361
2045-11-12,285.247650,294.514343,0.000000
2045-11-13,280.121124,296.088104,0.000000
2045-11-14,282.005402,291.855377,0.000000
2045-11-15,286.908600,297.123627,0.000000
2045-11-16,288.079651,301.114349,0.000000
2045-11-17,292.543427,305.440521,0.000000
2045-11-18,293.645203,305.198151,0.000000
2045-11-19,291.553314,301.212830,23.417940
2045-11-20,273.728119,292.148407,53.441936
2045-11-21,278.416077,285.939667,2.984725
2045-11-22,274.156403,284.126831,0.000000
2045-11-23,274.802551,289.801117,0.000000
2045-11-24,275.022095,291.390289,0.000000
2045-11-25,281.023010,292.733429,0.000000
2045-11-26,290.053558,295.004425,2.942544
2045-11-27,288.635712,296.493683,6.683390
2045-11-28,285.787537,299.775787,6.808353
2045-11-29,289.866486,298.171936,0.000000
2045-11-30,289.730164,298.269409,0.000000
2045-12-01,285.908691,298.664490,0.000000
2045-12-02,286.096375,298.858185,0.000000
2045-12-03,289.111847,296.687683,0.000000
2045-12-04,283.292114,293.539551,0.418634
2045-12-05,282.220337,292.379303,0.000000
2045-12-06,281.432831,294.031464,0.000000
2045-12-07,280.909088,294.985474,0.000000
2045-12-08,279.084015,293.950043,0.000000
2045-12-09,282.223175,299.867981,0.000000
2045-12-10,280.078827,292.553589,0.000000
2045-12-11,273.989746,284.076508,0.000000
2045-12-12,263.418457,284.746063,0.000000
2045-12-13,269.969055,280.598297,0.000000
2045-12-14,274.627563,284.538574,56.788837
2045-12-15,273.581268,279.041992,11.196989
2045-12-16,278.011871,286.937469,2.858570
2045-12-17,279.529541,289.844269,0.000000
2045-12-18,276.989777,290.578552,0.000000
2045-12-19,273.901001,290.611786,0.000000
2045-12-20,277.461426,294.719879,0.000000
2045-12-21,279.449554,296.534180,0.000000
2045-12-22,279.969025,298.197845,0.000000
2045-12-23,285.486115,300.826782,0.000000
2045-12-24,284.647095,297.757355,0.000000
2045-12-25,279.478546,289.658966,0.000000
2045-12-26,276.718140,289.029602,0.000000
2045-12-27,279.956085,291.388794,11.801948
2045-12-28,275.164429,284.885864,1.072387
2045-12-29,272.258087,285.456665,0.000000
2045-12-30,270.188873,283.490356,0.000000
2045-12-31,274.742096,285.186188,0.000000
2046-01-01,277.972931,293.422302,0.000000
2046-01-02,280.417633,291.770874,0.000000
2046-01-03,278.652405,294.111053,0.000000
2046-01-04,280.211029,290.297882,0.000000
2046-01-05,272.039337,285.778564,0.000000
2046-01-06,275.412872,293.246002,0.000000
2046-01-07,275.076477,294.068939,0.000000
2046-01-08,278.545227,297.390625,0.000000
2046-01-09,281.627777,296.231964,0.000000
2046-01-10,285.942169,293.978027,1.044418
2046-01-11,286.314392,294.760529,2.375304
2046-01-12,282.124420,295.712799,0.743498
2046-01-13,285.440552,294.848694,0.000000
2046-01-14,283.165863,293.931580,0.000000
2046-01-15,279.515594,293.870911,0.000000
2046-01-16,279.167145,294.082855,0.000000
2046-01-17,274.925751,297.566986,0.000000
2046-01-18,281.953278,296.800568,0.000000
2046-01-19,284.192230,299.696106,0.000000
2046-01-20,280.436035,295.302277,0.000000
2046-01-21,280.132111,291.010559,0.000000
2046-01-22,279.546387,293.867554,0.000000
2046-01-23,274.462952,297.515472,0.000000
2046-01-24,278.512756,298.510681,0.000000
2046-01-25,284.007996,300.430023,0.000000
2046-01-26,286.119873,298.466705,6.465699
2046-01-27,283.723175,297.225220,0.966864
2046-01-28,280.039734,289.959686,0.000000
2046-01-29,280.581238,293.458893,0.000000
2046-01-30,278.055298,295.511108,0.000000
2046-01-31,273.222839,294.254395,0.000000
2046-02-01,273.952240,294.126984,0.000000
2046-02-02,278.197662,288.834778,0.000000
2046-02-03,278.203644,285.945435,2.907291
2046-02-04,282.021881,289.578583,9.511403
2046-02-05,277.442566,290.499084,1.191249
2046-02-06,283.225525,291.039551,7.652359
2046-02-07,282.924347,291.008820,4.804688
2046-02-08,279.094696,294.874481,0.573916
2046-02-09,277.533020,297.369873,0.000000
2046-02-10,279.256195,297.970337,0.000000
2046-02-11,278.478607,299.838379,0.000000
2046-02-12,280.184753,299.835205,0.000000
2046-02-13,280.404175,299.572845,0.000000
2046-02-14,282.169830,302.101318,0.000000
2046-02-15,283.822144,299.220795,0.000000
2046-02-16,282.348999,296.522491,0.000000
2046-02-17,283.289825,294.356110,0.000000
2046-02-18,284.901550,297.002991,0.000000
2046-02-19,285.059784,294.153717,4.342999
2046-02-20,287.643677,299.113495,5.543860
2046-02-21,289.228027,297.738281,10.242991
2046-02-22,284.884033,294.092987,0.990605
2046-02-23,284.713654,299.911102,0.000000
2046-02-24,282.586609,301.744843,0.000000
2046-02-25,283.915405,298.402496,0.000000
2046-02-26,282.173126,294.100861,0.000000
2046-02-27,281.194397,294.655151,0.000000
2046-02-28,281.805786,300.318756,0.000000
2046-03-01,282.082336,300.865845,0.000000
2046-03-02,282.184753,298.387939,0.000000
2046-03-03,290.029846,301.173981,0.575186
2046-03-04,282.893860,302.184479,0.000000
2046-03-05,280.394379,299.248566,0.000000
2046-03-06,281.863831,297.560516,0.000000
2046-03-07,285.391571,301.092682,0.704011
2046-03-08,288.014160,298.130859,4.687272
2046-03-09,287.999329,302.283295,0.000000
2046-03-10,281.558136,306.069946,0.000000
2046-03-11,282.040710,300.879700,0.000000
2046-03-12,279.121582,294.198181,0.000000
2046-03-13,281.386810,296.098816,0.000000
2046-03-14,284.366119,293.110657,0.000000
2046-03-15,287.621246,298.123077,7.058644
2046-03-16,285.339447,302.930664,0.000000
2046-03-17,281.251648,304.456451,0.000000
2046-03-18,286.190155,300.863708,0.000000
2046-03-19,287.697693,296.492859,0.000000
2046-03-20,289.094360,298.926849,5.857016
2046-03-21,289.009644,297.595947,3.484266
2046-03-22,285.666595,298.462006,0.000000
2046-03-23,282.168823,293.642120,0.000000
2046-03-24,279.444458,290.303131,0.000000
2046-03-25,279.846802,293.576508,0.000000
2046-03-26,282.395355,289.186981,0.000000
2046-03-27,287.185577,298.135406,1.416667
2046-03-28,280.757294,295.838684,0.000000
2046-03-29,283.221802,303.880585,0.000000
2046-03-30,285.234680,301.661102,0.000000
2046-03-31,288.408691,302.079773,1.817401
2046-04-01,287.440216,302.026428,0.000000
2046-04-02,285.725098,301.497375,0.000000
2046-04-03,285.807129,298.723511,0.000000
2046-04-04,282.226624,301.261841,0.000000
2046-04-05,284.600342,302.375610,0.000000
2046-04-06,288.035583,303.682526,0.000000
2046-04-07,286.245392,307.257324,1.473427
2046-04-08,285.197876,305.449310,0.000000
2046-04-09,289.754608,303.044250,0.000000
2046-04-10,288.998077,300.597565,0.000000
2046-04-11,288.780579,297.402557,0.996073
2046-04-12,287.556885,303.208557,0.000000
2046-04-13,288.187439,303.595154,0.000000
2046-04-14,292.327148,300.736328,0.000000
2046-04-15,291.475464,299.933533,1.921477
2046-04-16,291.530090,298.372284,8.928010
2046-04-17,294.527618,300.213013,13.404762
2046-04-18,291.197998,298.252533,1.680282
2046-04-19,293.740662,298.277710,15.022625
2046-04-20,290.933380,298.379944,1.735122
2046-04-21,292.558075,302.510315,1.146795
2046-04-22,293.758636,302.332733,0.000000
2046-04-23,293.743683,302.282898,0.000000
2046-04-24,295.022003,306.812897,0.000000
2046-04-25,292.842010,305.536072,4.008844
2046-04-26,290.480194,300.104675,0.000000
2046-04-27,291.689667,298.038544,12.654964
2046-04-28,292.832214,303.373749,12.370911
2046-04-29,293.916016,304.172363,0.000000
2046-04-30,287.019501,305.704437,8.670602
2046-05-01,288.932648,301.905701,0.000000
2046-05-02,287.837128,304.693115,0.000000
2046-05-03,292.923462,305.305023,0.000000
2046-05-04,295.430817,303.449951,0.000000
2046-05-05,295.848541,309.167267,3.508640
2046-05-06,286.353363,311.738068,0.000000
2046-05-07,291.762756,310.107422,0.000000
2046-05-08,291.400452,311.081451,3.144824
2046-05-09,290.736816,309.635956,0.308679
2046-05-10,289.202087,314.505829,0.000000
2046-05-11,295.735596,307.411377,52.850620
2046-05-12,296.615692,299.662903,37.510334
2046-05-13,296.691772,298.798035,38.166245
2046-05-14,295.886475,299.819733,43.728207
2046-05-15,294.452911,301.009979,3.059976
2046-05-16,293.768646,299.288422,3.488179
2046-05-17,293.757111,300.175812,0.000000
2046-05-18,293.764709,300.794067,0.000000
2046-05-19,294.017578,301.982239,0.000000
2046-05-20,294.998535,304.580902,1.354141
2046-05-21,294.501373,303.981476,14.954680
2046-05-22,294.655792,305.146820,2.268272
2046-05-23,294.466614,304.556305,0.000000
2046-05-24,296.365997,305.577423,0.000000
2046-05-25,297.242401,304.132538,5.394687
2046-05-26,298.207367,307.918091,19.911543
2046-05-27,297.130432,305.250153,0.803250
2046-05-28,294.005737,306.776367,0.000000
2046-05-29,295.998383,308.154572,0.910499
2046-05-30,296.641693,308.905182,2.564541
2046-05-31,299.187714,312.441101,4.575206
2046-06-01,300.007080,313.409119,3.871622
2046-06-02,299.220947,312.379730,0.000000
2046-06-03,299.101013,311.445465,0.000000
2046-06-04,298.975861,310.749664,0.000000
2046-06-05,298.286011,309.602966,0.000000
2046-06-06,299.326080,308.792450,0.000000
2046-06-07,298.905365,309.288300,11.630010
2046-06-08,297.619598,308.501495,0.000000
2046-06-09,298.410645,309.671112,0.000000
2046-06-10,297.762238,309.565643,0.000000
2046-06-11,296.380707,308.765686,0.000000
2046-06-12,296.857849,309.262115,0.000000
2046-06-13,297.655975,310.253967,0.286863
2046-06-14,298.167877,310.894012,0.000000
2046-06-15,298.691589,310.208160,0.000000
2046-06-16,298.865784,308.272644,0.816836
2046-06-17,298.116486,307.950073,0.514912
2046-06-18,297.245728,306.906647,1.462632
2046-06-19,297.167023,307.537354,1.267204
2046-06-20,297.780151,307.519012,0.000000
2046-06-21,298.273895,309.796814,0.000000
2046-06-22,298.324615,312.059448,0.000000
2046-06-23,298.763885,312.766663,0.000000
2046-06-24,299.840576,310.569000,3.380271
2046-06-25,298.330139,309.950531,0.000000
2046-06-26,299.261444,312.122345,0.000000
2046-06-27,299.823059,309.922150,1.463019
2046-06-28,299.615173,307.390320,31.103065
2046-06-29,298.673706,306.325592,28.695391
2046-06-30,296.800385,305.759552,26.446175
2046-07-01,298.740631,307.059387,1.058584
2046-07-02,298.986664,308.032440,0.000000
2046-07-03,298.431702,307.925781,0.000000
2046-07-04,299.013977,309.036835,0.000000
2046-07-05,298.270355,309.463165,0.000000
2046-07-06,298.468048,310.205292,0.000000
2046-07-07,300.221710,312.824921,0.000000
2046-07-08,300.223785,313.501556,0.000000
2046-07-09,300.236603,314.086792,0.000000
2046-07-10,300.350555,314.016785,0.000000
2046-07-11,300.690002,313.183289,0.000000
2046-07-12,300.429321,313.435089,0.000000
2046-07-13,299.850525,313.408142,0.000000
2046-07-14,299.624023,312.042603,1.716228
2046-07-15,300.328033,307.413086,20.595369
2046-07-16,299.375732,307.217865,0.000000
2046-07-17,298.103058,312.476196,0.000000
2046-07-18,298.678925,313.902802,0.000000
2046-07-19,299.173157,314.155823,4.642060
2046-07-20,301.536407,312.562805,0.000000
2046-07-21,300.086792,312.753174,0.000000
2046-07-22,300.090576,312.695740,0.000000
2046-07-23,299.500244,311.157684,0.000000
2046-07-24,299.633942,310.798218,0.000000
2046-07-25,298.692963,312.266205,0.000000
2046-07-26,298.924774,312.873810,0.000000
2046-07-27,300.382599,313.839447,0.000000
2046-07-28,301.537567,314.500854,0.000000
2046-07-29,302.452179,311.583649,6.025964
2046-07-30,299.394012,310.410095,0.000000
2046-07-31,298.007324,312.227173,0.000000
2046-08-01,300.938019,314.377686,0.000000
2046-08-02,300.752747,312.816895,3.695885
2046-08-03,299.221710,312.792908,0.000000
2046-08-04,299.981293,311.907440,0.000000
2046-08-05,299.733521,310.172546,0.433223
2046-08-06,298.096069,310.399689,0.000000
2046-08-07,299.076660,310.790100,1.956751
2046-08-08,298.838623,310.245148,1.402955
2046-08-09,298.151489,309.468109,3.946126
2046-08-10,298.198975,309.901428,0.000000
2046-08-11,298.270264,310.194824,0.000000
2046-08-12,298.015167,310.404205,0.000000
2046-08-13,298.102509,311.304321,0.000000
2046-08-14,299.444061,312.105347,0.000000
2046-08-15,299.561035,312.077362,0.000000
2046-08-16,299.315063,312.168091,0.000000
2046-08-17,300.710938,311.429199,1.146524
2046-08-18,300.383118,310.609436,3.425985
2046-08-19,299.953674,310.707306,0.000000
2046-08-20,298.955322,311.780579,0.000000
2046-08-21,299.310730,312.689880,0.000000
2046-08-22,298.933777,313.633209,0.667296
2046-08-23,300.808929,312.982788,3.689955
2046-08-24,300.985596,310.374634,3.078737
2046-08-25,299.237549,310.002716,0.000000
2046-08-26,299.955750,311.039093,0.000000
2046-08-27,300.743469,311.022339,0.000000
2046-08-28,300.385529,311.586029,0.000000
2046-08-29,299.915710,310.309937,0.000000
2046-08-30,298.320679,311.808990,0.000000
2046-08-31,298.470398,312.240448,0.000000
2046-09-01,299.819489,310.272278,0.000000
2046-09-02,299.491730,310.474884,0.000000
2046-09-03,299.814575,312.174438,0.000000
2046-09-04,299.465485,312.247711,0.000000
2046-09-05,300.439880,311.658539,0.300746
2046-09-06,300.194031,309.810272,0.998193
2046-09-07,299.129272,309.519104,0.000000
2046-09-08,299.056091,308.458435,0.000000
2046-09-09,298.012939,309.338043,0.000000
2046-09-10,299.148682,307.979919,7.356175
2046-09-11,298.442200,305.178955,0.869104
2046-09-12,297.889038,306.589142,0.000000
2046-09-13,292.410797,307.483612,1.961103
2046-09-14,298.086151,309.056976,0.000000
2046-09-15,298.950653,308.333832,0.000000
2046-09-16,297.251221,307.951782,0.000000
2046-09-17,296.811310,305.651215,3.032706
2046-09-18,296.522888,299.725220,1.139416
2046-09-19,294.746552,301.173889,9.287123
2046-09-20,294.772858,300.302002,4.439046
2046-09-21,295.246277,300.936951,4.143723
2046-09-22,295.217438,302.601593,0.897295
2046-09-23,295.848419,303.928528,0.348076
2046-09-24,289.971436,304.139465,0.000000
2046-09-25,288.793640,304.581879,0.000000
2046-09-26,290.060669,305.073883,0.000000
2046-09-27,291.390930,305.882385,0.000000
2046-09-28,294.044067,307.411530,0.000000
2046-09-29,289.345673,309.956543,0.000000
2046-09-30,293.881775,307.685211,0.000000
2046-10-01,293.506256,305.205383,0.000000
2046-10-02,288.651093,306.108917,0.000000
2046-10-03,288.449280,306.590027,0.000000
2046-10-04,287.185547,306.206238,0.000000
2046-10-05,288.093536,306.728485,0.000000
2046-10-06,287.690063,308.730865,0.000000
2046-10-07,287.677551,307.916809,0.000000
2046-10-08,290.026337,306.588104,0.000000
2046-10-09,290.131500,305.475677,0.000000
2046-10-10,288.928131,306.479095,0.000000
2046-10-11,289.591614,307.294006,0.000000
2046-10-12,287.906036,307.850800,0.000000
2046-10-13,291.903778,307.815002,0.000000
2046-10-14,287.200104,308.392151,0.379843
2046-10-15,289.894226,309.474182,0.000000
2046-10-16,293.943512,312.260437,0.000000
2046-10-17,292.868042,308.938568,0.000000
2046-10-18,288.358978,312.106873,0.000000
2046-10-19,292.733643,307.889282,0.000000
2046-10-20,287.175385,297.707245,0.000000
2046-10-21,284.708282,296.645660,0.000000
2046-10-22,285.756653,298.228973,0.000000
2046-10-23,288.863983,296.768768,0.000000
2046-10-24,284.765961,301.344818,0.000000
2046-10-25,286.601501,302.011536,0.000000
2046-10-26,289.245270,303.788910,0.453974
2046-10-27,292.287048,303.325226,0.000000
2046-10-28,291.214966,305.492340,0.000000
2046-10-29,291.329254,305.036774,0.000000
2046-10-30,291.922852,301.202545,0.000000
2046-10-31,292.328003,301.509674,2.742395
2046-11-01,292.458679,303.531586,3.665083
2046-11-02,293.298065,301.328491,30.634558
2046-11-03,293.589996,300.178467,8.842589
2046-11-04,292.420715,300.257782,0.000000
2046-11-05,292.523224,299.404327,0.000000
2046-11-06,291.889984,300.149109,0.000000
2046-11-07,292.885834,302.665771,0.000000
2046-11-08,291.589508,301.492676,1.492254
2046-11-09,287.479584,300.476440,0.000000
2046-11-10,287.406006,301.816803,0.000000
2046-11-11,287.687714,300.875336,0.000000
2046-11-12,288.450531,303.818512,0.000000
2046-11-13,291.696777,299.958008,2.852549
2046-11-14,290.722992,302.098572,5.548172
2046-11-15,293.045319,302.137878,4.825086
2046-11-16,292.536652,303.957092,2.217500
2046-11-17,290.237152,301.485046,0.000000
2046-11-18,289.399109,303.381927,0.000000
2046-11-19,291.241180,302.951813,0.000000
2046-11-20,290.747864,298.862976,0.000000
2046-11-21,288.797180,298.213409,0.000000
2046-11-22,289.491821,301.456238,0.000000
2046-11-23,292.569366,304.973938,0.000000
2046-11-24,289.927460,307.535339,0.000000
2046-11-25,291.631836,303.907898,0.000000
2046-11-26,281.937012,293.013031,0.000000
2046-11-27,275.501129,295.101746,0.000000
2046-11-28,282.568695,302.775696,0.000000
2046-11-29,284.783417,296.625732,0.000000
2046-11-30,281.068390,299.902466,0.000000
2046-12-01,279.002777,298.190125,0.000000
2046-12-02,285.715515,294.974884,0.000000
2046-12-03,284.657471,303.401184,0.000000
