#Variables:
#tasmin_HadGEM2-CC365_rcp85(K):Daily Minimum Near-Surface Air Temperature
#tasmax_HadGEM2-CC365_rcp85(K):Daily Maximum Near-Surface Air Temperature
#pr_HadGEM2-CC365_rcp85(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_HadGEM2-CC365_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_tasmax_HadGEM2-CC365_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_pr_HadGEM2-CC365_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_HadGEM2-CC365_rcp85(K),tasmax_HadGEM2-CC365_rcp85(K),pr_HadGEM2-CC365_rcp85(mm)"
""
yyyy-mm-dd,tasmin_HadGEM2-CC365_rcp85(K),tasmax_HadGEM2-CC365_rcp85(K),pr_HadGEM2-CC365_rcp85(mm)
2060-06-28,299.047546,305.202087,16.612537
2060-06-29,298.462036,300.965057,5.288568
2060-06-30,298.023773,302.059418,10.962737
2060-07-01,298.171997,304.084991,4.950642
2060-07-02,298.707581,307.017822,1.761286
2060-07-03,298.638550,306.863831,0.379547
2060-07-04,298.496704,307.723816,0.000000
2060-07-05,297.683075,309.342041,0.000000
2060-07-06,295.150848,309.162689,0.485191
2060-07-07,296.980042,308.847900,0.000000
2060-07-08,298.479218,309.126221,0.000000
2060-07-09,298.517426,309.536865,0.000000
2060-07-10,297.718506,309.532471,0.000000
2060-07-11,298.037048,308.941376,0.426952
2060-07-12,297.770813,308.298462,3.144117
2060-07-13,297.944580,307.330841,9.985709
2060-07-14,298.076416,304.969940,13.080518
2060-07-15,299.786987,306.074860,10.440975
2060-07-16,299.102814,307.397705,2.250645
2060-07-17,297.857300,308.882477,0.539006
2060-07-18,298.012604,310.255341,0.000000
2060-07-19,298.173126,309.539673,0.000000
2060-07-20,298.574829,309.173248,0.000000
2060-07-21,298.681091,309.588013,0.000000
2060-07-22,297.472717,309.650665,0.000000
2060-07-23,298.024353,309.656891,0.000000
2060-07-24,298.781525,310.283539,0.000000
2060-07-25,299.313202,310.082611,0.000000
2060-07-26,299.245575,309.529968,0.000000
2060-07-27,299.144928,309.740356,0.000000
2060-07-28,299.699280,307.767242,3.647393
2060-07-29,298.681030,305.019897,5.661293
2060-07-30,298.267975,307.211029,0.000000
2060-07-31,297.910126,309.268585,0.000000
2060-08-01,296.476074,310.114990,0.000000
2060-08-02,296.751801,309.888916,0.000000
2060-08-03,296.919891,310.312775,0.000000
2060-08-04,297.059875,310.274323,0.000000
2060-08-05,297.396362,309.884705,0.536816
2060-08-06,297.876984,309.085724,0.395600
2060-08-07,296.998779,308.707001,0.000000
2060-08-08,296.433350,310.127808,0.000000
2060-08-09,297.576965,310.738647,0.000000
2060-08-10,297.700714,310.701111,0.000000
2060-08-11,297.060974,310.722687,0.000000
2060-08-12,298.490723,309.619812,0.000000
2060-08-13,297.932495,311.448486,0.000000
2060-08-14,297.206055,313.411133,0.000000
2060-08-15,296.399292,314.869324,0.713132
2060-08-16,300.193268,316.935791,0.000000
2060-08-17,301.849457,317.102875,0.000000
2060-08-18,300.085144,316.053314,8.256134
2060-08-19,299.093994,310.059265,2.426153
2060-08-20,297.953583,307.780975,0.285996
2060-08-21,298.512390,308.113647,1.007937
2060-08-22,299.099945,309.944580,0.000000
2060-08-23,299.434296,311.514954,0.000000
2060-08-24,299.191925,312.012177,0.000000
2060-08-25,299.543671,312.444611,0.000000
2060-08-26,299.564301,312.465942,0.296528
2060-08-27,299.247040,312.301331,0.000000
2060-08-28,299.980713,312.292755,0.000000
2060-08-29,300.464478,310.537842,0.000000
2060-08-30,299.841064,310.450958,0.000000
2060-08-31,299.273651,310.117462,0.000000
2060-09-01,298.081848,308.366577,0.000000
2060-09-02,296.282654,307.616425,0.632157
2060-09-03,296.469604,309.185852,0.000000
2060-09-04,295.305878,309.855682,0.000000
2060-09-05,296.123810,308.267670,0.000000
2060-09-06,297.043945,307.683716,4.882872
2060-09-07,297.528503,307.372803,9.086884
2060-09-08,294.220703,304.632172,19.335966
2060-09-09,295.417633,306.193115,4.741559
2060-09-10,296.605042,307.512543,0.000000
2060-09-11,296.610687,308.442200,0.000000
2060-09-12,297.185608,308.011414,0.000000
2060-09-13,295.176544,305.855133,0.000000
2060-09-14,295.435120,306.595093,2.308616
2060-09-15,295.923401,305.532562,0.350491
2060-09-16,295.843811,304.466400,1.512930
2060-09-17,296.611633,301.845245,4.327098
2060-09-18,294.587158,305.180206,0.000000
2060-09-19,292.400208,307.203796,0.000000
2060-09-20,291.607971,308.335968,0.000000
2060-09-21,291.678284,307.966736,0.000000
2060-09-22,292.891632,307.972717,0.000000
2060-09-23,292.717590,308.590179,0.000000
2060-09-24,292.266449,308.572601,0.000000
2060-09-25,292.761475,308.189667,0.000000
2060-09-26,292.470673,307.551575,0.000000
2060-09-27,292.200592,307.875183,0.000000
2060-09-28,294.191254,307.821899,0.000000
2060-09-29,294.631836,307.723633,2.356552
2060-09-30,294.983063,307.678650,0.000000
2060-10-01,294.992981,309.191650,0.645900
2060-10-02,294.721558,310.038300,0.000000
2060-10-03,295.601074,310.416046,0.000000
2060-10-04,294.103851,310.395050,0.000000
2060-10-05,293.631073,310.384644,0.000000
2060-10-06,293.692841,309.767578,0.000000
2060-10-07,293.062134,310.487183,0.000000
2060-10-08,293.262665,310.156891,0.000000
2060-10-09,293.037567,310.420319,0.000000
2060-10-10,293.121490,310.862000,0.000000
2060-10-11,292.378754,310.150757,0.000000
2060-10-12,291.354279,309.432129,0.000000
2060-10-13,291.647766,309.973083,0.000000
2060-10-14,291.249542,309.244354,0.000000
2060-10-15,289.681183,307.998505,0.000000
2060-10-16,287.359772,308.377563,0.000000
2060-10-17,287.181061,308.771301,0.000000
2060-10-18,288.147705,308.854980,0.000000
2060-10-19,289.925385,308.843689,0.000000
2060-10-20,289.675049,309.244537,0.000000
2060-10-21,289.959198,309.129883,0.000000
2060-10-22,290.259277,309.417816,0.000000
2060-10-23,290.575989,309.563904,0.000000
2060-10-24,290.432373,309.581207,0.000000
2060-10-25,292.182556,305.570862,0.000000
2060-10-26,293.969513,302.924103,0.000000
2060-10-27,293.616974,303.259521,5.436824
2060-10-28,294.382904,304.658569,1.192465
2060-10-29,293.301331,304.843689,3.024242
2060-10-30,293.775940,304.811584,2.854044
2060-10-31,292.990051,304.091766,1.099332
2060-11-01,292.189575,306.204437,0.000000
2060-11-02,292.001465,307.456818,0.000000
2060-11-03,291.564941,304.638062,0.000000
2060-11-04,288.149078,297.385559,0.000000
2060-11-05,287.083923,292.054352,0.000000
2060-11-06,283.635010,292.005249,13.141921
2060-11-07,285.312103,295.686005,20.570343
2060-11-08,284.713989,288.796265,12.231289
2060-11-09,284.704163,290.847107,9.081030
2060-11-10,287.921722,294.036011,22.214947
2060-11-11,286.476227,294.030212,14.757272
2060-11-12,282.482910,294.927795,0.000000
2060-11-13,283.008118,295.705322,0.392006
2060-11-14,284.054291,293.674744,0.773833
2060-11-15,285.755402,294.018768,0.502940
2060-11-16,283.596100,296.966980,0.000000
2060-11-17,282.304871,298.338013,0.000000
2060-11-18,282.431976,296.238922,0.000000
2060-11-19,285.295227,296.472595,0.000000
2060-11-20,287.300537,297.946014,0.000000
2060-11-21,284.567352,297.933746,0.000000
2060-11-22,281.856537,294.772705,0.000000
2060-11-23,282.078339,292.059967,0.000000
2060-11-24,281.142090,293.972565,0.000000
2060-11-25,280.255829,296.204956,0.000000
2060-11-26,280.522980,295.711884,0.000000
2060-11-27,283.794800,295.731354,12.259685
2060-11-28,285.716736,295.962311,6.890769
2060-11-29,282.915710,295.815643,0.985842
2060-11-30,278.472382,290.624207,0.000000
2060-12-01,277.102997,285.150360,0.281932
2060-12-02,275.982117,285.801056,0.000000
2060-12-03,277.836731,286.971191,0.000000
2060-12-04,280.125885,288.409790,0.000000
2060-12-05,281.511047,291.872498,0.000000
2060-12-06,285.155487,296.707703,0.000000
2060-12-07,288.537659,298.443726,0.000000
2060-12-08,290.746765,298.701599,0.969121
2060-12-09,287.114441,299.797272,2.018218
2060-12-10,278.068085,296.518311,6.904843
2060-12-11,276.436218,292.060211,0.000000
2060-12-12,274.831055,294.776642,0.000000
2060-12-13,276.081696,295.693970,0.000000
2060-12-14,277.574280,295.520386,0.000000
2060-12-15,281.186249,295.240417,0.000000
2060-12-16,282.582550,295.620453,0.000000
2060-12-17,282.723358,297.354553,0.000000
2060-12-18,282.934967,296.093506,0.000000
2060-12-19,282.123962,290.872955,0.000000
2060-12-20,279.369751,287.832062,0.000000
2060-12-21,278.201080,289.071869,0.772513
2060-12-22,280.443665,289.309387,16.733471
2060-12-23,278.640839,285.348999,69.432495
2060-12-24,276.602264,288.739044,0.306693
2060-12-25,280.597839,296.259460,0.000000
2060-12-26,279.736053,295.539673,0.000000
2060-12-27,277.848236,295.797852,0.000000
2060-12-28,279.818237,295.593994,0.000000
2060-12-29,283.542816,295.395569,0.000000
2060-12-30,290.304901,297.227936,0.000000
2060-12-31,290.564087,297.315857,0.000000
2061-01-01,286.758545,296.956848,1.500450
2061-01-02,288.122864,295.989319,1.836127
2061-01-03,283.903076,292.957184,0.000000
2061-01-04,282.241241,296.318634,0.000000
2061-01-05,281.731476,297.485229,0.000000
2061-01-06,283.871796,297.991638,0.000000
2061-01-07,282.128784,292.703400,0.000000
2061-01-08,282.022705,295.838257,0.000000
2061-01-09,286.551605,298.708038,0.000000
2061-01-10,285.836945,294.841766,0.000000
2061-01-11,284.756531,293.703979,0.000000
2061-01-12,280.936371,293.844086,0.000000
2061-01-13,285.484192,292.440002,0.000000
2061-01-14,281.356598,292.747101,0.000000
2061-01-15,282.898804,290.974823,5.497206
2061-01-16,282.828918,292.878510,1.135054
2061-01-17,282.429871,296.450226,0.000000
2061-01-18,281.010345,293.585052,0.000000
2061-01-19,277.224701,292.239319,0.000000
2061-01-20,278.882355,293.779358,0.000000
2061-01-21,282.918915,295.654663,0.000000
2061-01-22,286.289368,297.642273,0.000000
2061-01-23,288.815948,300.253448,0.000000
2061-01-24,288.888977,301.106354,0.000000
2061-01-25,289.677460,302.010406,0.000000
2061-01-26,288.603119,302.859344,0.000000
2061-01-27,287.791718,304.622314,0.000000
2061-01-28,286.805054,304.499603,0.000000
2061-01-29,289.000061,303.788544,0.000000
2061-01-30,284.309875,299.774841,0.000000
2061-01-31,278.266266,294.664642,0.000000
2061-02-01,280.009491,295.203796,0.000000
2061-02-02,283.802948,297.636108,0.000000
2061-02-03,287.957947,298.707489,0.000000
2061-02-04,290.290283,299.686951,9.608060
2061-02-05,285.935516,303.558533,3.026738
2061-02-06,284.321655,304.006256,0.000000
2061-02-07,289.877533,302.935059,0.288166
2061-02-08,292.554932,302.319305,3.822412
2061-02-09,292.718445,301.464355,33.116791
2061-02-10,291.354462,301.007782,41.336807
2061-02-11,289.635437,299.137848,15.632553
2061-02-12,287.265625,301.120148,2.015178
2061-02-13,285.274750,297.710999,0.000000
2061-02-14,286.002441,297.476715,0.000000
2061-02-15,287.820129,298.257416,0.000000
2061-02-16,290.290680,299.222260,0.000000
2061-02-17,290.976501,300.278412,10.304518
2061-02-18,290.534882,299.377258,14.235459
2061-02-19,287.558746,300.514679,0.826918
2061-02-20,285.750854,301.196869,0.000000
2061-02-21,288.286621,302.168213,0.000000
2061-02-22,288.591492,304.129700,0.000000
2061-02-23,288.594147,303.927032,0.000000
2061-02-24,286.415253,303.097626,0.000000
2061-02-25,284.948730,304.384674,0.000000
2061-02-26,286.979584,299.081604,0.000000
2061-02-27,279.321198,295.212006,0.000000
2061-02-28,280.012360,297.050720,0.000000
2061-03-01,285.079346,297.520508,0.000000
2061-03-02,289.591583,295.040771,45.435337
2061-03-03,288.691406,299.899323,2.917015
2061-03-04,287.148132,300.861694,0.000000
2061-03-05,285.527008,298.619049,0.000000
2061-03-06,284.124298,302.824432,0.000000
2061-03-07,285.057617,301.694061,6.252326
2061-03-08,289.771057,298.185913,45.298882
2061-03-09,290.611572,300.934723,13.703304
2061-03-10,285.252075,300.936768,1.257701
2061-03-11,283.509888,301.002655,0.000000
2061-03-12,285.155457,296.829773,1.278970
2061-03-13,284.457001,295.219574,0.000000
2061-03-14,283.821045,294.954376,0.000000
2061-03-15,283.380493,296.335785,0.000000
2061-03-16,288.197845,295.962860,2.178320
2061-03-17,288.924530,300.004150,51.409218
2061-03-18,284.880707,302.296326,0.000000
2061-03-19,287.066376,304.851593,0.000000
2061-03-20,288.561371,300.256317,0.000000
2061-03-21,285.526764,291.862030,1.976092
2061-03-22,285.504242,291.840149,1.650982
2061-03-23,285.327362,290.583649,3.801562
2061-03-24,288.389282,295.231415,4.759002
2061-03-25,289.980560,302.427795,1.401574
2061-03-26,287.479004,298.138184,0.000000
2061-03-27,283.579285,295.807190,0.000000
2061-03-28,280.673462,295.231354,0.000000
2061-03-29,281.428680,296.022980,0.000000
2061-03-30,281.281311,298.408813,0.000000
2061-03-31,282.617432,299.059875,0.000000
2061-04-01,287.583649,298.237274,0.000000
2061-04-02,290.632782,299.479401,0.000000
2061-04-03,292.529602,303.006958,0.000000
2061-04-04,293.738525,302.108551,0.000000
2061-04-05,293.931244,302.907410,0.000000
2061-04-06,294.647888,303.967926,0.000000
2061-04-07,294.628815,303.354218,3.682771
2061-04-08,294.150543,305.253540,0.601445
2061-04-09,293.587311,306.910675,0.574152
2061-04-10,293.937073,305.811859,0.000000
2061-04-11,295.176086,305.570740,1.609148
2061-04-12,292.850800,304.437683,0.000000
2061-04-13,287.547028,305.876678,0.000000
2061-04-14,288.745422,309.705536,0.000000
2061-04-15,291.569366,309.601288,0.000000
2061-04-16,290.960297,309.769501,0.000000
2061-04-17,291.264801,313.006470,0.000000
2061-04-18,292.054230,311.543610,0.000000
2061-04-19,293.818878,307.430084,0.971627
2061-04-20,296.047211,304.886078,3.425066
2061-04-21,291.741241,303.962585,14.457850
2061-04-22,292.834442,306.499207,3.951823
2061-04-23,292.212067,305.176453,0.311023
2061-04-24,290.338135,303.322144,0.000000
2061-04-25,287.202179,299.632690,0.000000
2061-04-26,286.031647,292.107086,0.466101
2061-04-27,283.266388,290.867981,2.746475
2061-04-28,282.297577,297.492340,0.000000
2061-04-29,288.634094,300.424347,0.000000
2061-04-30,291.319611,305.160889,0.000000
2061-05-01,290.649078,306.269440,0.000000
2061-05-02,291.895111,303.087524,0.000000
2061-05-03,292.133392,301.163910,0.000000
2061-05-04,293.746552,301.306030,9.546590
2061-05-05,294.824402,305.375336,29.839458
2061-05-06,292.132141,308.254913,7.360715
2061-05-07,293.231903,306.472412,29.821829
2061-05-08,296.655121,301.844788,71.735977
2061-05-09,296.914154,302.894257,32.487114
2061-05-10,296.660522,303.670044,3.096916
2061-05-11,296.263031,301.465271,0.000000
2061-05-12,295.987854,301.529755,13.147759
2061-05-13,295.843384,300.265015,4.037219
2061-05-14,296.171661,303.044586,0.000000
2061-05-15,295.958313,302.339417,0.000000
2061-05-16,296.000427,301.394562,3.920996
2061-05-17,295.717529,302.343567,1.074640
2061-05-18,295.816559,303.738434,0.000000
2061-05-19,296.005402,303.054047,0.000000
2061-05-20,296.501343,305.175964,0.000000
2061-05-21,297.115295,306.463104,2.676415
2061-05-22,295.137360,310.684418,0.000000
2061-05-23,297.496521,308.241119,0.327470
2061-05-24,299.877472,307.207947,4.039454
2061-05-25,300.131744,308.708832,0.000000
2061-05-26,299.247253,308.893921,0.000000
2061-05-27,298.222443,310.174774,0.000000
2061-05-28,297.391876,311.207214,0.000000
2061-05-29,296.051575,312.934082,0.000000
2061-05-30,296.335205,314.796417,0.000000
2061-05-31,296.867950,315.829498,0.000000
2061-06-01,296.651794,316.413757,0.000000
2061-06-02,296.761688,317.423279,0.000000
2061-06-03,296.649841,317.324554,0.000000
2061-06-04,298.664490,315.945160,0.000000
2061-06-05,299.736298,314.359039,0.000000
2061-06-06,298.910980,314.826599,0.000000
2061-06-07,298.219818,314.699280,0.000000
2061-06-08,297.567047,312.991669,0.000000
2061-06-09,297.498322,312.389282,0.000000
2061-06-10,297.146210,312.278748,0.000000
2061-06-11,296.943298,311.951447,0.798520
2061-06-12,298.454559,312.422638,10.315349
2061-06-13,298.923615,307.797668,4.056956
2061-06-14,298.207855,310.866547,0.473381
2061-06-15,298.402863,310.824524,0.773658
2061-06-16,299.693573,311.538757,0.000000
2061-06-17,300.444519,312.498444,0.000000
2061-06-18,301.338959,312.453705,0.000000
2061-06-19,301.087830,311.147430,0.000000
2061-06-20,300.344574,308.232269,0.000000
2061-06-21,299.948029,308.724152,5.400906
2061-06-22,298.864899,310.820557,0.959462
2061-06-23,297.700470,313.847870,0.000000
2061-06-24,297.877655,316.699249,0.000000
2061-06-25,299.175659,318.668945,0.000000
2061-06-26,301.292969,320.207367,0.000000
2061-06-27,303.079346,320.215424,0.000000
2061-06-28,302.934692,319.860352,0.000000
2061-06-29,301.234100,317.450745,0.000000
2061-06-30,301.526123,316.578186,0.000000
2061-07-01,303.128296,315.709503,0.000000
2061-07-02,304.260681,315.218597,0.000000
2061-07-03,304.160339,314.795349,0.000000
2061-07-04,303.964417,315.086578,0.000000
2061-07-05,303.005524,315.975342,0.000000
2061-07-06,301.664307,316.388885,0.000000
2061-07-07,301.273010,315.585876,0.000000
2061-07-08,301.376709,315.107330,0.000000
2061-07-09,301.412231,314.661224,0.000000
2061-07-10,301.418884,314.422363,0.000000
2061-07-11,300.964996,314.919556,0.000000
2061-07-12,300.937317,315.537415,0.000000
2061-07-13,301.141205,315.931335,0.000000
2061-07-14,301.427429,315.731812,0.000000
2061-07-15,301.877319,314.313171,0.000000
2061-07-16,301.248047,312.840454,0.000000
2061-07-17,300.878296,311.805695,0.811233
2061-07-18,300.559692,312.087646,0.000000
2061-07-19,300.189819,311.270721,0.753957
2061-07-20,299.485687,309.664246,5.666396
2061-07-21,299.876709,309.481934,9.342567
2061-07-22,299.790466,311.508209,0.583767
2061-07-23,299.980164,313.857849,0.000000
2061-07-24,301.168549,314.667847,0.000000
2061-07-25,302.582214,314.695190,0.000000
2061-07-26,302.899475,314.253021,0.000000
2061-07-27,302.706207,313.179718,2.036980
2061-07-28,301.593933,311.527435,2.150123
2061-07-29,300.656921,312.489807,0.000000
2061-07-30,299.942688,314.884857,0.000000
2061-07-31,299.102356,314.618927,0.000000
2061-08-01,300.273163,314.863373,0.000000
2061-08-02,301.023895,314.322113,0.515959
2061-08-03,300.295013,312.686890,1.369851
2061-08-04,300.669159,311.466278,3.266736
2061-08-05,300.194061,311.143890,0.526066
2061-08-06,299.886993,312.061584,0.641205
2061-08-07,300.341156,313.031036,4.519454
2061-08-08,300.391327,312.401459,1.261508
2061-08-09,299.987640,311.821472,0.000000
2061-08-10,300.019318,313.159302,0.000000
2061-08-11,300.469513,314.358459,0.000000
2061-08-12,301.545410,314.561249,0.521254
2061-08-13,302.988831,313.145477,2.149446
2061-08-14,302.407928,313.653503,0.000000
2061-08-15,302.402222,311.022583,0.000000
2061-08-16,301.013977,311.641357,3.822669
2061-08-17,300.389313,311.869720,0.000000
2061-08-18,301.895935,313.389954,0.000000
2061-08-19,301.552094,314.321167,1.253090
2061-08-20,302.239044,313.275055,0.000000
2061-08-21,302.750244,312.471313,1.988073
2061-08-22,302.174286,312.317078,2.157017
2061-08-23,302.026978,310.587982,2.203209
2061-08-24,301.744019,311.017822,1.873364
2061-08-25,302.559021,310.488922,4.419847
2061-08-26,302.382568,311.711212,9.205210
2061-08-27,302.010193,312.189972,9.548074
2061-08-28,302.554077,312.433807,3.765793
2061-08-29,300.792297,312.015045,0.000000
2061-08-30,300.671265,312.749146,0.000000
2061-08-31,300.200745,312.164459,0.000000
2061-09-01,299.907715,311.885468,0.000000
2061-09-02,300.287262,313.210480,0.000000
2061-09-03,302.195160,312.844269,0.000000
2061-09-04,302.732025,313.027802,0.808502
2061-09-05,302.751465,313.310303,0.000000
2061-09-06,302.737610,313.286316,0.000000
2061-09-07,302.807007,312.010651,0.000000
2061-09-08,300.816956,311.712860,0.000000
2061-09-09,299.441742,311.930176,0.000000
2061-09-10,298.096680,311.691284,0.000000
2061-09-11,297.156097,311.606049,0.000000
2061-09-12,299.269531,312.587494,0.000000
2061-09-13,299.824799,312.552948,0.000000
2061-09-14,300.238068,310.306366,0.000000
2061-09-15,299.051178,308.203583,5.625961
2061-09-16,298.871094,308.698822,5.302906
2061-09-17,299.110077,309.781189,0.000000
2061-09-18,298.179291,310.712128,0.000000
2061-09-19,296.889984,311.568481,0.000000
2061-09-20,296.057312,312.617126,0.000000
2061-09-21,294.657257,312.637634,0.000000
2061-09-22,295.588196,312.625885,0.907463
2061-09-23,295.695892,312.190948,1.463328
2061-09-24,294.960968,311.113953,0.000000
2061-09-25,293.115967,311.601105,0.000000
2061-09-26,292.698700,312.685852,0.000000
2061-09-27,293.612823,315.211670,0.000000
2061-09-28,295.665344,317.012756,0.000000
2061-09-29,296.473236,318.751465,0.000000
2061-09-30,295.609497,316.138092,0.000000
2061-10-01,295.376099,314.606934,0.000000
2061-10-02,296.214722,313.722076,0.000000
2061-10-03,297.510834,311.252930,0.000000
2061-10-04,296.921967,309.839508,9.888016
2061-10-05,293.521881,304.783020,39.646336
2061-10-06,293.715576,301.818420,36.975407
2061-10-07,293.491455,302.378174,38.109089
2061-10-08,293.924591,303.836487,6.997291
2061-10-09,294.583740,303.958435,0.000000
2061-10-10,291.599426,301.787964,0.000000
2061-10-11,289.420258,304.628510,0.000000
2061-10-12,288.581451,305.601349,0.000000
2061-10-13,288.002014,306.052246,0.000000
2061-10-14,289.787811,306.001190,0.000000
2061-10-15,287.053497,301.337097,0.000000
2061-10-16,283.897705,305.454315,0.000000
2061-10-17,287.005005,307.818909,0.000000
2061-10-18,288.067657,309.926514,0.000000
2061-10-19,290.286499,308.714600,0.000000
2061-10-20,291.239075,309.919098,0.000000
2061-10-21,291.613586,310.236237,0.000000
2061-10-22,293.411774,308.824341,0.000000
2061-10-23,293.856720,309.443573,0.000000
2061-10-24,292.553802,309.149506,0.000000
2061-10-25,292.972443,308.891815,0.000000
2061-10-26,293.934387,307.605743,0.000000
2061-10-27,294.757477,306.599304,0.000000
2061-10-28,295.424500,307.655304,0.000000
2061-10-29,294.856567,306.782562,0.703792
2061-10-30,293.809265,304.936249,0.653472
2061-10-31,291.316040,304.602783,0.000000
2061-11-01,284.637787,299.367249,0.000000
2061-11-02,282.835175,291.085785,0.000000
2061-11-03,286.585907,294.324158,12.190780
2061-11-04,285.673309,294.215057,3.656894
2061-11-05,285.929199,291.256134,1.176278
2061-11-06,286.863770,292.793945,0.467175
2061-11-07,285.091553,295.255188,1.024899
2061-11-08,286.215973,300.739502,0.000000
2061-11-09,288.871948,302.542938,0.000000
2061-11-10,289.043427,300.249878,0.000000
2061-11-11,282.976318,299.414001,0.000000
2061-11-12,279.460144,301.250427,0.000000
2061-11-13,282.066467,303.297272,0.000000
2061-11-14,284.204742,303.714142,0.000000
2061-11-15,286.727264,304.506531,0.000000
2061-11-16,290.127319,304.726318,0.000000
2061-11-17,291.816650,304.919678,0.000000
2061-11-18,291.441193,306.418213,0.000000
2061-11-19,289.417511,308.011902,0.000000
2061-11-20,290.425812,308.826569,0.000000
2061-11-21,291.503540,309.023712,0.000000
2061-11-22,291.517029,307.848145,0.000000
2061-11-23,292.416199,305.807037,0.000000
2061-11-24,293.721741,306.513519,0.000000
2061-11-25,289.361053,304.144226,0.000000
2061-11-26,282.731232,297.442902,0.000000
2061-11-27,280.689026,296.010468,0.000000
2061-11-28,281.057922,295.764374,0.000000
2061-11-29,284.483063,296.129944,0.000000
2061-11-30,282.431335,297.351990,0.000000
2061-12-01,280.730133,297.466766,0.000000
2061-12-02,285.467773,299.314789,0.000000
2061-12-03,290.409485,302.834473,0.000000
2061-12-04,291.841553,303.287964,0.000000
2061-12-05,291.953735,303.559326,0.283842
2061-12-06,292.540192,303.707977,2.674121
2061-12-07,289.997314,303.459778,1.405697
2061-12-08,285.538239,298.840515,0.645318
2061-12-09,282.434082,295.462860,0.000000
2061-12-10,280.476044,296.368866,0.000000
2061-12-11,279.715790,292.159271,0.000000
2061-12-12,279.135651,291.277435,1.001105
2061-12-13,281.191925,296.265137,0.000000
2061-12-14,283.647552,300.671448,0.000000
2061-12-15,282.724091,296.574402,0.000000
2061-12-16,279.811340,294.524536,0.000000
2061-12-17,278.166046,295.095703,0.000000
2061-12-18,280.989594,298.020233,0.000000
2061-12-19,291.951782,301.834961,1.893363
2061-12-20,287.494751,298.171265,0.000000
2061-12-21,279.590302,290.702606,0.000000
2061-12-22,277.251831,290.551300,0.000000
2061-12-23,282.116882,288.934143,0.570881
2061-12-24,281.132233,294.862549,1.119471
2061-12-25,280.413055,298.309753,0.000000
2061-12-26,285.567352,300.364319,0.320131
2061-12-27,289.344055,298.117432,14.211666
2061-12-28,279.859344,296.537598,0.000000
2061-12-29,278.956055,300.086609,0.000000
2061-12-30,283.694824,299.923492,0.000000
2061-12-31,291.300018,299.722626,0.000000
2062-01-01,288.704681,299.884979,1.527129
2062-01-02,278.247314,292.357635,0.000000
2062-01-03,279.889191,292.894470,0.000000
2062-01-04,281.062561,290.170349,0.000000
2062-01-05,277.663635,289.325409,0.000000
2062-01-06,276.696716,294.139740,0.000000
2062-01-07,276.807587,298.002686,0.000000
2062-01-08,279.235962,298.335480,0.000000
2062-01-09,283.896484,297.774414,0.000000
2062-01-10,283.685760,294.681763,0.502501
2062-01-11,284.293365,292.071899,1.648562
2062-01-12,278.890411,290.250732,0.661987
2062-01-13,276.511292,292.168762,0.000000
2062-01-14,280.534637,290.451691,1.088004
2062-01-15,281.177490,287.864990,9.599094
2062-01-16,281.485809,291.170410,12.667838
2062-01-17,279.065674,288.267639,5.944129
2062-01-18,277.364929,290.532196,0.000000
2062-01-19,275.751373,294.075958,0.000000
2062-01-20,276.647644,295.606567,0.000000
2062-01-21,278.616638,294.473114,0.000000
2062-01-22,284.684387,292.748810,30.589825
2062-01-23,286.498718,292.913574,84.038223
2062-01-24,287.359344,297.006927,31.028351
2062-01-25,282.150940,295.761780,0.000000
2062-01-26,282.191528,296.080719,0.000000
2062-01-27,284.708496,297.204620,0.000000
2062-01-28,288.963654,299.676544,1.169668
2062-01-29,290.140137,300.676788,0.000000
2062-01-30,289.282257,300.388733,0.358574
2062-01-31,286.811401,296.685699,0.000000
2062-02-01,280.631073,291.071869,1.057030
2062-02-02,276.715698,290.785492,0.000000
2062-02-03,277.538696,293.744324,0.000000
2062-02-04,279.479492,294.667358,0.000000
2062-02-05,280.561401,293.926910,0.000000
2062-02-06,283.140320,295.262695,0.000000
2062-02-07,282.570770,297.351685,0.000000
2062-02-08,280.614075,296.415833,0.000000
2062-02-09,281.180908,295.151947,0.000000
2062-02-10,281.021301,295.693359,0.000000
2062-02-11,281.653839,299.791138,0.000000
2062-02-12,282.555695,301.099670,0.000000
2062-02-13,283.090057,297.523438,0.000000
2062-02-14,285.399841,293.040527,29.520237
2062-02-15,285.708679,297.893280,19.822569
2062-02-16,284.666962,298.416229,0.000000
2062-02-17,284.977173,295.376678,0.000000
2062-02-18,288.568604,295.817200,6.929702
2062-02-19,290.707306,298.005005,3.359624
2062-02-20,290.281464,299.793610,0.388297
2062-02-21,289.196350,303.032837,7.663406
2062-02-22,283.741974,295.719604,8.382402
2062-02-23,277.224731,292.872742,8.990798
2062-02-24,281.946686,293.877960,0.000000
2062-02-25,286.231140,294.422852,0.000000
2062-02-26,287.580933,297.573181,0.000000
2062-02-27,289.453552,301.428680,0.000000
2062-02-28,285.413818,298.709564,0.000000
