#Variables:
#tasmin_MIROC-ESM_rcp45(K):Daily Minimum Near-Surface Air Temperature
#tasmax_MIROC-ESM_rcp45(K):Daily Maximum Near-Surface Air Temperature
#pr_MIROC-ESM_rcp45(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_MIROC-ESM_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_tasmax_MIROC-ESM_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_pr_MIROC-ESM_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_MIROC-ESM_rcp45(K),tasmax_MIROC-ESM_rcp45(K),pr_MIROC-ESM_rcp45(mm)"
""
yyyy-mm-dd,tasmin_MIROC-ESM_rcp45(K),tasmax_MIROC-ESM_rcp45(K),pr_MIROC-ESM_rcp45(mm)
2041-09-18,297.503723,307.799591,0.000000
2041-09-19,296.917969,307.428589,0.000000
2041-09-20,296.668243,307.702637,0.000000
2041-09-21,296.747192,306.024567,1.434981
2041-09-22,294.949280,305.437225,6.889734
2041-09-23,294.488159,305.250702,6.425783
2041-09-24,292.511505,303.032745,0.000000
2041-09-25,291.630035,303.039551,0.989468
2041-09-26,294.075928,302.986877,12.465641
2041-09-27,293.278748,301.928833,7.767086
2041-09-28,295.064178,300.378357,4.570017
2041-09-29,291.146057,301.387207,2.374205
2041-09-30,292.277740,303.400269,9.027723
2041-10-01,293.094971,297.679413,29.600246
2041-10-02,289.258087,300.608093,0.000000
2041-10-03,288.381287,304.538818,0.000000
2041-10-04,289.851227,304.314301,0.000000
2041-10-05,289.858917,303.803467,0.000000
2041-10-06,288.949799,304.269257,0.000000
2041-10-07,288.837982,304.493073,0.000000
2041-10-08,288.633026,305.561005,0.000000
2041-10-09,289.887939,307.113312,0.000000
2041-10-10,291.398376,308.749329,0.000000
2041-10-11,288.707916,304.651093,0.000000
2041-10-12,286.421967,300.483093,0.000000
2041-10-13,287.608063,302.911560,0.000000
2041-10-14,289.052582,307.946503,0.000000
2041-10-15,289.621948,305.260681,0.000000
2041-10-16,288.404175,303.223663,0.000000
2041-10-17,288.588531,305.234375,0.000000
2041-10-18,290.223877,306.158966,0.000000
2041-10-19,291.187805,307.133636,0.000000
2041-10-20,291.652985,305.824890,0.000000
2041-10-21,293.718719,301.383575,0.327207
2041-10-22,294.485138,305.312225,0.324854
2041-10-23,294.870392,306.376526,3.922547
2041-10-24,292.779358,303.300323,1.344457
2041-10-25,284.505066,294.844513,0.434522
2041-10-26,280.930756,287.002563,7.747923
2041-10-27,280.705231,292.163940,19.230879
2041-10-28,276.544403,292.275055,0.000000
2041-10-29,280.439880,298.717682,0.000000
2041-10-30,284.399994,298.775177,0.000000
2041-10-31,287.454712,296.754791,0.000000
2041-11-01,286.419617,300.058411,0.000000
2041-11-02,285.942413,300.188843,0.000000
2041-11-03,287.000916,295.325714,0.934520
2041-11-04,282.686401,295.359344,0.000000
2041-11-05,282.693207,296.367340,0.000000
2041-11-06,284.697266,299.165771,0.000000
2041-11-07,282.682953,298.018250,0.000000
2041-11-08,284.003937,299.800201,0.000000
2041-11-09,285.181427,298.874023,0.000000
2041-11-10,282.676453,293.310394,0.000000
2041-11-11,283.201447,292.705139,10.412142
2041-11-12,281.291382,287.854950,5.933425
2041-11-13,280.463776,291.962097,2.705274
2041-11-14,278.307495,292.035492,0.000000
2041-11-15,281.542328,295.254639,0.361913
2041-11-16,287.706055,294.995483,9.441579
2041-11-17,281.314972,295.669495,33.074287
2041-11-18,272.793915,279.623962,12.368666
2041-11-19,274.682922,279.984985,30.100990
2041-11-20,273.046875,282.192871,0.341408
2041-11-21,272.855133,284.104156,0.000000
2041-11-22,273.698517,286.977539,0.000000
2041-11-23,274.075378,287.253479,0.000000
2041-11-24,276.404572,288.941864,0.000000
2041-11-25,277.976288,290.784912,0.000000
2041-11-26,280.734009,289.300171,0.000000
2041-11-27,276.744690,284.474060,0.806585
2041-11-28,282.289093,290.247864,0.905390
2041-11-29,287.493652,292.511658,2.986735
2041-11-30,279.573608,287.953705,0.000000
2041-12-01,278.229218,295.959320,0.000000
2041-12-02,281.180054,291.254395,0.000000
2041-12-03,273.525208,286.022461,0.000000
2041-12-04,276.541473,285.899872,0.000000
2041-12-05,279.449860,284.038269,1.289021
2041-12-06,276.529785,290.687439,0.000000
2041-12-07,277.881744,294.006470,0.000000
2041-12-08,279.310486,296.834717,0.000000
2041-12-09,282.837646,298.131104,0.000000
2041-12-10,278.186951,295.962036,0.000000
2041-12-11,279.505859,298.332520,0.000000
2041-12-12,283.427917,297.371796,0.000000
2041-12-13,280.553314,295.080444,0.000000
2041-12-14,282.331787,299.165833,0.000000
2041-12-15,284.964478,290.934082,0.000000
2041-12-16,279.927673,295.254395,0.000000
2041-12-17,276.789886,287.602325,0.000000
2041-12-18,278.064240,288.028961,0.000000
2041-12-19,273.421661,286.995789,0.000000
2041-12-20,278.320404,297.832245,0.822639
2041-12-21,280.134003,289.612762,0.000000
2041-12-22,276.769318,296.222992,0.000000
2041-12-23,284.441772,296.375671,0.000000
2041-12-24,279.065735,296.360321,0.328578
2041-12-25,283.743774,292.081055,0.000000
2041-12-26,274.946136,285.316681,0.000000
2041-12-27,270.852753,284.900391,0.000000
2041-12-28,277.331268,292.484039,0.000000
2041-12-29,277.260498,288.356964,0.000000
2041-12-30,275.611816,295.470490,0.000000
2041-12-31,285.268402,299.046631,0.000000
2042-01-01,290.499939,297.673187,4.129467
2042-01-02,287.979004,294.671204,1.910527
2042-01-03,273.344818,284.139954,0.000000
2042-01-04,280.440308,296.265686,6.004191
2042-01-05,287.447937,292.353516,1.609855
2042-01-06,278.903046,295.252960,0.450791
2042-01-07,288.399841,302.308685,0.000000
2042-01-08,284.854767,297.439117,0.867150
2042-01-09,267.912506,286.622833,0.000000
2042-01-10,272.168365,288.247375,0.000000
2042-01-11,275.092133,289.153381,0.000000
2042-01-12,276.439941,289.801849,0.000000
2042-01-13,276.537750,288.925934,0.000000
2042-01-14,274.131287,287.289398,0.000000
2042-01-15,275.335846,290.465820,0.000000
2042-01-16,276.570953,292.489044,0.000000
2042-01-17,278.146057,293.896515,0.000000
2042-01-18,276.446594,292.178345,0.000000
2042-01-19,280.578979,293.425201,0.000000
2042-01-20,276.907410,291.080536,0.000000
2042-01-21,280.130615,296.758728,0.000000
2042-01-22,280.379608,300.284149,0.000000
2042-01-23,285.188721,298.819824,0.537473
2042-01-24,289.856873,299.038666,0.555580
2042-01-25,280.832733,293.790833,3.248152
2042-01-26,278.926758,293.010803,0.000000
2042-01-27,287.356995,299.394196,1.458639
2042-01-28,283.881622,293.975952,0.000000
2042-01-29,279.226715,286.340424,6.325088
2042-01-30,280.573853,286.565796,5.181726
2042-01-31,274.354248,288.560608,0.000000
2042-02-01,276.089203,292.070190,0.000000
2042-02-02,279.226532,295.570343,0.000000
2042-02-03,281.913849,293.699768,0.000000
2042-02-04,281.508392,297.487640,0.000000
2042-02-05,285.660767,299.123749,0.000000
2042-02-06,286.445984,296.193390,0.871185
2042-02-07,284.681763,293.002533,1.447910
2042-02-08,279.079834,296.936615,0.000000
2042-02-09,281.311218,299.700867,0.000000
2042-02-10,283.803894,299.317261,0.344321
2042-02-11,282.852570,298.498138,0.000000
2042-02-12,281.049774,294.205475,0.000000
2042-02-13,282.520264,299.574646,0.000000
2042-02-14,283.022369,302.065735,0.000000
2042-02-15,284.710754,302.850006,0.000000
2042-02-16,285.235352,304.285065,0.000000
2042-02-17,288.705688,298.415009,5.448370
2042-02-18,279.865967,290.769257,0.617018
2042-02-19,276.689056,286.809052,0.000000
2042-02-20,275.929749,290.489563,0.000000
2042-02-21,278.077301,295.493683,0.000000
2042-02-22,280.368774,300.716980,0.000000
2042-02-23,283.203522,304.342010,0.000000
2042-02-24,283.961914,308.941010,0.000000
2042-02-25,284.858948,307.216339,0.000000
2042-02-26,286.120636,306.106201,0.000000
2042-02-27,281.841461,298.812866,0.000000
2042-02-28,280.454651,303.997314,0.000000
2042-03-01,286.521271,305.535065,0.000000
2042-03-02,280.538513,298.460968,0.000000
2042-03-03,289.786194,305.866119,0.416930
2042-03-04,286.434540,302.904083,0.000000
2042-03-05,284.913666,302.115234,0.000000
2042-03-06,286.549530,299.722931,0.000000
2042-03-07,283.081299,297.646942,0.000000
2042-03-08,286.405396,302.817444,0.000000
2042-03-09,291.142822,300.879669,1.231997
2042-03-10,292.076477,298.742828,0.339990
2042-03-11,276.875031,289.642242,0.000000
2042-03-12,273.342865,291.276947,0.000000
2042-03-13,281.263916,294.915863,3.643705
2042-03-14,286.148163,295.724060,0.825369
2042-03-15,281.805206,299.293945,0.000000
2042-03-16,286.765533,304.619080,0.000000
2042-03-17,281.826508,302.437683,0.000000
2042-03-18,289.303192,306.752686,0.000000
2042-03-19,290.264465,303.873749,0.000000
2042-03-20,292.164856,305.995789,0.000000
2042-03-21,291.360809,302.995178,0.885562
2042-03-22,284.620544,297.627533,0.000000
2042-03-23,283.433411,296.267273,0.000000
2042-03-24,280.958527,299.940887,0.000000
2042-03-25,283.473267,302.243408,0.000000
2042-03-26,287.389252,300.084747,5.014435
2042-03-27,290.635223,299.611298,0.472083
2042-03-28,286.176178,297.274261,0.000000
2042-03-29,285.087616,301.294464,0.000000
2042-03-30,286.671173,303.522888,0.000000
2042-03-31,286.288483,306.850098,0.000000
2042-04-01,290.144470,306.242340,0.000000
2042-04-02,294.123077,307.133331,0.000000
2042-04-03,293.640289,305.447296,0.000000
2042-04-04,292.234436,305.894165,0.000000
2042-04-05,292.374786,315.120941,0.000000
2042-04-06,292.810333,307.979401,0.000000
2042-04-07,289.541046,311.172546,0.000000
2042-04-08,293.255737,306.509827,0.000000
2042-04-09,294.582092,304.350037,0.000000
2042-04-10,290.012024,305.445740,0.299355
2042-04-11,291.157623,307.488464,0.000000
2042-04-12,291.227295,308.229370,0.000000
2042-04-13,293.927521,305.271729,2.646347
2042-04-14,288.785767,303.916992,0.000000
2042-04-15,285.553467,303.655792,0.000000
2042-04-16,287.428986,304.069824,0.000000
2042-04-17,291.223083,307.467163,0.000000
2042-04-18,295.037628,307.713348,0.000000
2042-04-19,295.291962,301.840729,1.155409
2042-04-20,290.690186,302.616943,0.000000
2042-04-21,289.485535,304.522858,0.000000
2042-04-22,293.144531,305.380951,0.000000
2042-04-23,289.478088,307.632294,0.000000
2042-04-24,292.968536,309.517029,0.000000
2042-04-25,295.951721,308.886688,0.576774
2042-04-26,295.871704,310.141846,1.944181
2042-04-27,294.690338,308.937134,1.436449
2042-04-28,293.345551,308.894714,0.000000
2042-04-29,293.753967,307.978088,0.000000
2042-04-30,294.882629,311.261932,0.000000
2042-05-01,295.554077,308.220245,0.000000
2042-05-02,297.271606,305.834351,9.556345
2042-05-03,294.861053,309.674622,16.826921
2042-05-04,295.919678,311.690033,0.000000
2042-05-05,297.373413,310.435852,0.000000
2042-05-06,297.906250,315.651886,0.000000
2042-05-07,297.560303,312.348907,0.000000
2042-05-08,298.493408,310.793549,1.455998
2042-05-09,298.107941,307.431488,16.232651
2042-05-10,297.187103,310.291321,3.330176
2042-05-11,295.045380,302.060974,100.108826
2042-05-12,297.463287,300.376251,45.391117
2042-05-13,298.102722,304.231903,15.623868
2042-05-14,295.503784,303.102417,10.177915
2042-05-15,295.632294,305.014587,0.000000
2042-05-16,294.131927,301.991852,0.000000
2042-05-17,295.046906,303.035217,1.643989
2042-05-18,292.374207,302.394012,1.005179
2042-05-19,289.054749,304.610504,0.000000
2042-05-20,293.763336,304.687225,0.000000
2042-05-21,294.031403,302.481781,0.000000
2042-05-22,292.177094,304.410767,0.000000
2042-05-23,293.105560,308.946136,0.000000
2042-05-24,295.384460,308.950073,0.000000
2042-05-25,295.636749,307.442352,0.353527
2042-05-26,296.083099,309.532013,0.000000
2042-05-27,297.768982,310.310730,0.000000
2042-05-28,298.166260,307.319214,0.409980
2042-05-29,297.497131,305.715271,34.470684
2042-05-30,296.896973,301.594421,28.582933
2042-05-31,293.885773,301.525940,13.568916
2042-06-01,296.213348,304.319183,27.570034
2042-06-02,296.547058,301.556152,53.175747
2042-06-03,295.954468,304.475372,15.663182
2042-06-04,297.368439,307.410156,3.322166
2042-06-05,296.669128,307.646515,0.000000
2042-06-06,298.386444,307.029938,0.326723
2042-06-07,297.599213,305.332642,15.991534
2042-06-08,297.227814,306.016785,0.313255
2042-06-09,297.335052,307.433350,0.373887
2042-06-10,297.042450,306.453888,1.079277
2042-06-11,296.974243,306.384186,0.976515
2042-06-12,297.609558,308.460052,5.983836
2042-06-13,298.529419,303.813232,11.634645
2042-06-14,296.439484,307.473663,0.000000
2042-06-15,296.443848,307.378448,1.833151
2042-06-16,296.874207,308.852081,0.000000
2042-06-17,297.413177,307.403656,0.000000
2042-06-18,296.336273,304.895752,0.000000
2042-06-19,295.877380,306.130615,0.000000
2042-06-20,296.442200,307.809265,0.000000
2042-06-21,296.302795,309.021118,0.000000
2042-06-22,295.670929,310.563202,0.000000
2042-06-23,299.071655,309.440796,3.427195
2042-06-24,297.456879,305.030334,0.775836
2042-06-25,297.070465,304.904419,0.000000
2042-06-26,297.497406,308.444611,0.000000
2042-06-27,297.875214,310.000031,0.000000
2042-06-28,298.201385,308.593567,0.000000
2042-06-29,297.573578,307.056610,0.000000
2042-06-30,297.278076,306.720673,0.000000
2042-07-01,296.825562,306.559296,0.000000
2042-07-02,297.260559,307.627747,0.000000
2042-07-03,297.729950,309.666107,0.000000
2042-07-04,297.772522,311.562744,0.000000
2042-07-05,299.100037,312.495483,0.000000
2042-07-06,299.326019,310.520996,0.344524
2042-07-07,298.983093,311.510071,0.000000
2042-07-08,298.651245,311.484100,0.000000
2042-07-09,299.147461,312.508514,0.373078
2042-07-10,297.752869,312.107025,0.000000
2042-07-11,297.253296,311.834991,0.000000
2042-07-12,297.614868,310.080414,0.464156
2042-07-13,297.772003,309.113434,0.000000
2042-07-14,298.120514,307.743408,0.000000
2042-07-15,298.021637,308.205933,0.000000
2042-07-16,298.839661,309.985840,0.000000
2042-07-17,299.098022,311.052246,2.734712
2042-07-18,299.149200,312.526031,0.000000
2042-07-19,299.729675,312.830017,0.000000
2042-07-20,300.437134,313.800232,0.000000
2042-07-21,299.838165,313.775360,0.000000
2042-07-22,299.911469,313.613983,0.000000
2042-07-23,299.221619,312.585449,0.327246
2042-07-24,299.347351,312.226410,0.306309
2042-07-25,298.955627,311.172089,0.365907
2042-07-26,300.269653,313.492828,0.000000
2042-07-27,300.097412,313.162354,0.000000
2042-07-28,299.245728,311.880585,0.000000
2042-07-29,298.162598,311.214569,0.000000
2042-07-30,297.554382,310.768280,0.000000
2042-07-31,297.132874,309.059296,0.382031
2042-08-01,296.327423,307.465363,0.000000
2042-08-02,297.423035,307.275146,0.000000
2042-08-03,297.490112,307.840881,7.808458
2042-08-04,296.341980,304.299500,0.986463
2042-08-05,296.137299,302.204407,6.307784
2042-08-06,294.984436,304.126709,0.000000
2042-08-07,295.885651,303.763733,0.756598
2042-08-08,296.699463,303.596069,8.294603
2042-08-09,297.544220,303.803558,9.964475
2042-08-10,296.327667,304.452209,9.806119
2042-08-11,296.223785,304.101074,5.424564
2042-08-12,296.025482,307.382904,2.260157
2042-08-13,297.550842,308.358521,8.414202
2042-08-14,297.634155,309.484711,5.035083
2042-08-15,297.677063,309.148987,2.348504
2042-08-16,297.747009,309.070953,0.617661
2042-08-17,297.667511,307.571014,7.125027
2042-08-18,296.958801,307.228577,4.041598
2042-08-19,297.317932,306.742584,1.928736
2042-08-20,296.984406,307.593048,0.000000
2042-08-21,297.225128,309.070984,0.000000
2042-08-22,297.908569,311.054718,0.000000
2042-08-23,298.887970,310.548950,0.000000
2042-08-24,297.396790,309.248505,0.000000
2042-08-25,297.696899,309.297211,0.000000
2042-08-26,298.199860,312.879028,0.846104
2042-08-27,299.129913,311.249847,0.000000
2042-08-28,299.920288,311.447144,0.000000
2042-08-29,298.416016,309.855865,0.000000
2042-08-30,298.141998,308.502594,2.279926
2042-08-31,297.964447,308.914581,1.840875
2042-09-01,298.820557,310.424500,5.938564
2042-09-02,296.727814,304.782043,7.194120
2042-09-03,296.071014,304.646545,4.889482
2042-09-04,295.493225,306.338257,5.623284
2042-09-05,295.806549,313.127502,0.000000
2042-09-06,296.780731,309.840759,0.000000
2042-09-07,297.546692,312.018127,1.429014
2042-09-08,296.995361,308.608032,2.219433
2042-09-09,295.108093,306.773834,1.071169
2042-09-10,292.074677,310.771240,0.000000
2042-09-11,298.667450,314.527008,0.000000
2042-09-12,300.472839,312.946777,0.000000
2042-09-13,299.128326,311.872162,0.000000
2042-09-14,298.529114,312.015320,0.000000
2042-09-15,298.580750,312.736816,0.000000
2042-09-16,298.659058,308.553772,0.000000
2042-09-17,296.609131,306.953735,0.000000
2042-09-18,294.973114,307.441986,0.000000
2042-09-19,295.766022,305.835754,2.325285
2042-09-20,291.649017,303.642914,0.000000
2042-09-21,293.896027,305.647583,0.000000
2042-09-22,294.888031,306.668549,1.073205
2042-09-23,294.969818,307.046265,0.000000
2042-09-24,294.703339,307.525604,0.000000
2042-09-25,296.157227,309.904602,67.881805
2042-09-26,292.876678,305.017273,2.980162
2042-09-27,296.614014,305.017883,16.627037
2042-09-28,294.627075,297.975769,18.491043
2042-09-29,292.911957,298.181641,9.724626
2042-09-30,293.025940,302.605743,0.699091
2042-10-01,292.981720,304.863953,0.000000
2042-10-02,293.537262,305.068268,0.000000
2042-10-03,294.630554,305.701935,0.000000
2042-10-04,294.449280,306.780090,0.331014
2042-10-05,294.598083,304.636688,0.000000
2042-10-06,293.928436,304.806915,0.000000
2042-10-07,293.523163,305.835052,0.000000
2042-10-08,294.105743,306.008545,0.000000
2042-10-09,294.384003,302.762604,21.697081
2042-10-10,286.615784,300.709259,1.383418
2042-10-11,285.082428,300.701233,0.000000
2042-10-12,285.174255,302.320740,0.000000
2042-10-13,289.176147,306.094452,0.000000
2042-10-14,292.956573,306.579559,0.000000
2042-10-15,293.969788,306.721771,0.323423
2042-10-16,293.648041,307.821472,0.000000
2042-10-17,295.018311,306.996124,0.000000
2042-10-18,292.502991,304.297333,0.000000
2042-10-19,285.805664,300.178772,0.000000
2042-10-20,284.233795,302.009735,0.000000
2042-10-21,288.684265,306.550842,0.000000
2042-10-22,291.949677,305.906860,0.000000
2042-10-23,294.142914,303.243195,3.782076
2042-10-24,284.183411,300.151184,23.214958
2042-10-25,281.910797,290.674255,0.000000
2042-10-26,283.458893,293.888550,0.000000
2042-10-27,286.972565,299.737732,0.000000
2042-10-28,289.612030,297.567017,0.000000
2042-10-29,281.793823,297.407410,0.000000
2042-10-30,281.472198,298.901001,0.000000
2042-10-31,284.581024,301.910736,0.000000
2042-11-01,286.776489,302.908264,0.000000
2042-11-02,289.335419,302.948364,0.000000
2042-11-03,290.953094,302.565369,0.000000
2042-11-04,290.695465,303.373596,1.743572
2042-11-05,291.788910,303.554779,2.447733
2042-11-06,290.721100,303.633911,0.000000
2042-11-07,291.038300,299.232697,0.000000
2042-11-08,281.769775,293.837769,6.802838
2042-11-09,281.197449,288.788635,36.320278
2042-11-10,272.149780,280.942505,0.000000
2042-11-11,272.446533,282.662048,0.000000
2042-11-12,275.844788,289.749817,0.000000
2042-11-13,278.370392,292.892944,0.000000
2042-11-14,283.392700,294.563751,0.000000
2042-11-15,287.160004,292.736786,3.630942
2042-11-16,289.805511,293.573700,2.792428
2042-11-17,289.299011,297.189392,4.808524
2042-11-18,291.460938,293.623383,2.126414
2042-11-19,289.725281,295.554291,0.407735
2042-11-20,289.971283,299.746155,3.168934
2042-11-21,291.222504,299.953705,2.111528
2042-11-22,290.782379,296.956421,0.000000
2042-11-23,288.881622,298.680817,0.000000
2042-11-24,277.520203,293.093475,0.000000
2042-11-25,273.740906,286.372986,0.000000
2042-11-26,276.711578,284.412079,0.000000
2042-11-27,277.638336,290.609192,0.000000
2042-11-28,287.549500,295.042175,1.110343
2042-11-29,280.638794,292.055420,2.374544
2042-11-30,267.339508,283.167938,0.000000
2042-12-01,274.682709,293.076141,0.000000
2042-12-02,274.545471,288.750824,0.000000
2042-12-03,276.084900,288.275482,0.000000
2042-12-04,274.916779,289.453766,0.000000
2042-12-05,275.758789,292.763855,0.000000
2042-12-06,276.735107,291.848358,0.000000
2042-12-07,276.576691,289.600464,0.000000
2042-12-08,280.182434,290.318848,0.000000
2042-12-09,282.296783,288.926025,0.000000
2042-12-10,288.409119,299.030273,7.187148
2042-12-11,289.567596,294.893036,2.230098
2042-12-12,282.245392,286.471344,0.456712
2042-12-13,276.647430,292.014984,13.454926
2042-12-14,272.643250,284.186432,5.561549
2042-12-15,270.974609,279.145081,1.285797
2042-12-16,275.144806,288.952332,0.000000
2042-12-17,278.010468,291.086761,0.000000
2042-12-18,277.720886,291.368896,0.000000
2042-12-19,281.481750,286.057037,0.000000
2042-12-20,274.109955,287.176727,0.000000
2042-12-21,279.805908,285.291809,4.108211
2042-12-22,278.759674,285.294220,12.862442
2042-12-23,276.811035,288.329163,0.452014
2042-12-24,279.681946,289.799164,0.000000
2042-12-25,287.045868,294.722809,81.802460
2042-12-26,277.876648,282.752045,7.980895
2042-12-27,281.018829,287.443787,0.417351
2042-12-28,286.013031,293.312103,3.586319
2042-12-29,286.857849,294.652252,2.707743
2042-12-30,279.975189,288.576263,0.000000
2042-12-31,280.690613,294.317261,0.000000
2043-01-01,284.606628,293.737701,1.288045
2043-01-02,285.434326,288.218933,6.770273
2043-01-03,284.684509,292.104675,8.206341
2043-01-04,286.325378,291.664001,19.194170
2043-01-05,287.937897,295.083557,2.637631
2043-01-06,274.103943,291.375732,0.311757
2043-01-07,269.938141,281.807281,0.000000
2043-01-08,278.257935,288.063629,0.000000
2043-01-09,277.798096,291.820221,0.000000
2043-01-10,279.787598,296.761108,0.000000
2043-01-11,288.608246,295.738678,1.292683
2043-01-12,288.493591,292.613586,0.000000
2043-01-13,280.023193,285.908844,0.000000
2043-01-14,278.587250,283.078278,6.567992
2043-01-15,274.325287,280.379272,0.542573
2043-01-16,270.696686,280.880280,0.000000
2043-01-17,273.387604,277.333466,0.368963
2043-01-18,275.186615,280.837646,14.801216
2043-01-19,275.901947,280.368896,22.202126
2043-01-20,273.680328,279.973358,20.736435
2043-01-21,277.695374,281.319855,45.901146
2043-01-22,274.177765,281.459229,4.479654
2043-01-23,274.228546,281.796234,0.000000
2043-01-24,268.138672,279.217712,0.000000
2043-01-25,271.944672,285.352905,0.000000
2043-01-26,269.532867,280.455261,0.000000
2043-01-27,270.168304,280.460236,0.000000
2043-01-28,270.632446,286.115448,0.000000
2043-01-29,275.078613,285.319489,0.000000
2043-01-30,276.012268,290.110199,0.665600
2043-01-31,277.024017,292.187836,0.000000
2043-02-01,277.666779,285.494690,0.000000
2043-02-02,269.415039,278.963806,0.000000
2043-02-03,276.653137,280.612213,0.000000
2043-02-04,275.557526,285.504364,0.000000
2043-02-05,279.145874,285.341339,0.000000
2043-02-06,283.890808,287.221039,2.867245
2043-02-07,285.184845,294.643188,6.767002
2043-02-08,277.788361,288.050293,0.574556
2043-02-09,277.385345,287.080231,0.000000
2043-02-10,279.521362,295.108185,0.393886
2043-02-11,285.167542,300.528046,0.000000
2043-02-12,286.417084,294.620544,0.000000
2043-02-13,280.598785,295.286957,0.000000
2043-02-14,284.682495,298.340942,0.000000
2043-02-15,288.618164,299.447174,5.196626
2043-02-16,287.542572,294.726349,5.305317
2043-02-17,282.887451,293.132721,0.000000
2043-02-18,278.947876,289.229553,0.000000
2043-02-19,279.191650,285.815338,0.558631
2043-02-20,287.703644,298.029816,16.698479
2043-02-21,288.627014,297.009583,5.840414
2043-02-22,281.701477,289.838959,0.000000
2043-02-23,286.409119,295.103607,0.000000
2043-02-24,285.462646,292.105377,2.869436
2043-02-25,289.612518,299.837311,13.922736
2043-02-26,289.102783,296.491150,0.000000
2043-02-27,286.842010,298.272217,0.000000
2043-02-28,285.514740,296.404236,0.000000
2043-03-01,280.910156,295.718201,0.000000
2043-03-02,285.390839,294.394928,0.000000
2043-03-03,282.930573,289.555939,0.000000
2043-03-04,282.552704,290.964874,0.639303
2043-03-05,287.404419,292.321716,0.000000
2043-03-06,284.204010,297.464020,0.000000
2043-03-07,288.018555,296.217316,0.000000
2043-03-08,289.048950,295.639618,0.550149
2043-03-09,285.991058,291.622345,1.200958
2043-03-10,277.653931,298.321014,1.157964
2043-03-11,281.782990,295.233124,0.000000
2043-03-12,290.922882,301.140930,33.826309
2043-03-13,290.402069,298.939240,2.601233
2043-03-14,288.334015,300.100372,1.620052
2043-03-15,287.384399,297.610626,23.312708
2043-03-16,288.794952,295.036835,14.262554
2043-03-17,280.476379,286.081329,6.399434
2043-03-18,277.200531,292.174072,0.000000
2043-03-19,280.379150,294.190277,0.000000
2043-03-20,285.215240,298.105957,0.000000
2043-03-21,283.954193,295.490662,0.000000
2043-03-22,280.906189,296.725616,0.000000
2043-03-23,283.272369,295.024353,1.042411
2043-03-24,285.165558,292.652924,0.000000
2043-03-25,283.505646,299.646301,0.000000
2043-03-26,286.919800,301.911163,0.000000
2043-03-27,288.004822,296.154144,0.000000
2043-03-28,283.422058,294.415009,0.000000
2043-03-29,282.365601,298.143982,0.000000
2043-03-30,283.850525,302.352325,0.000000
2043-03-31,287.343445,307.013062,0.000000
2043-04-01,288.239349,305.051727,0.000000
2043-04-02,289.974182,303.772888,0.000000
2043-04-03,289.461304,302.941803,0.000000
2043-04-04,287.591888,301.457611,0.000000
2043-04-05,289.878632,304.159119,0.371788
2043-04-06,292.011719,303.599121,0.000000
2043-04-07,292.953674,303.996643,0.912743
2043-04-08,292.809143,299.493805,0.000000
2043-04-09,291.707367,297.409210,39.788795
2043-04-10,292.012512,298.333069,5.500985
2043-04-11,290.996735,303.595001,0.460039
2043-04-12,290.226044,302.994019,0.000000
2043-04-13,290.353729,303.596588,1.716866
2043-04-14,291.116791,303.915680,1.475051
2043-04-15,292.406891,303.294983,0.000000
2043-04-16,289.835663,311.195526,0.000000
2043-04-17,290.365784,305.367035,0.000000
2043-04-18,290.476746,307.478699,0.000000
2043-04-19,292.898926,307.198090,1.203243
2043-04-20,292.541077,305.770966,0.305734
2043-04-21,293.751740,301.446411,1.180518
2043-04-22,292.357849,303.540009,14.684779
2043-04-23,289.069641,303.663147,0.000000
2043-04-24,290.293274,305.344757,0.000000
2043-04-25,294.445557,307.295746,0.000000
2043-04-26,293.112274,306.333679,0.000000
2043-04-27,291.820679,307.688660,0.000000
2043-04-28,292.900055,307.812378,0.000000
2043-04-29,294.419067,305.553131,0.000000
2043-04-30,290.514282,306.648193,0.000000
2043-05-01,291.329590,302.735199,0.000000
2043-05-02,289.084503,304.549927,0.000000
2043-05-03,290.733765,305.346527,0.000000
2043-05-04,290.596832,310.445129,0.000000
2043-05-05,292.378845,306.391479,0.000000
2043-05-06,292.072418,312.680969,0.000000
2043-05-07,295.861328,307.111450,0.000000
2043-05-08,294.782776,306.860443,0.433573
2043-05-09,296.120972,306.028412,3.805282
2043-05-10,294.618988,308.588959,0.623370
2043-05-11,293.521118,302.573120,2.309562
2043-05-12,291.229004,306.419159,0.000000
2043-05-13,294.816620,306.049500,0.000000
2043-05-14,294.506470,306.585358,1.459444
2043-05-15,294.258423,309.576233,0.000000
2043-05-16,294.472229,307.228668,0.000000
2043-05-17,295.514038,306.000641,0.000000
2043-05-18,295.657532,302.859253,38.905468
2043-05-19,294.493317,303.653900,1.764906
2043-05-20,296.437164,305.475098,0.397890
2043-05-21,294.571503,304.370941,5.960734
2043-05-22,292.905518,301.189911,0.451657
