#Variables:
#tasmin_CNRM-CM5_rcp85(K):Daily Minimum Near-Surface Air Temperature
#tasmax_CNRM-CM5_rcp85(K):Daily Maximum Near-Surface Air Temperature
#pr_CNRM-CM5_rcp85(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_CNRM-CM5_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_tasmax_CNRM-CM5_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_pr_CNRM-CM5_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_CNRM-CM5_rcp85(K),tasmax_CNRM-CM5_rcp85(K),pr_CNRM-CM5_rcp85(mm)"
""
yyyy-mm-dd,tasmin_CNRM-CM5_rcp85(K),tasmax_CNRM-CM5_rcp85(K),pr_CNRM-CM5_rcp85(mm)
2042-11-07,291.319824,303.028687,0.000000
2042-11-08,292.822723,304.802521,0.000000
2042-11-09,291.908295,303.723358,0.000000
2042-11-10,292.435944,302.217621,5.645490
2042-11-11,292.958252,303.721771,1.107710
2042-11-12,281.453888,296.979034,0.000000
2042-11-13,275.950134,292.968018,0.000000
2042-11-14,278.763947,298.979065,0.000000
2042-11-15,280.288818,292.087585,0.000000
2042-11-16,281.922211,299.583557,0.000000
2042-11-17,281.135986,299.119293,0.000000
2042-11-18,280.974030,300.909058,0.000000
2042-11-19,283.201263,299.384003,0.000000
2042-11-20,288.055267,298.838196,0.000000
2042-11-21,286.173737,298.241882,0.000000
2042-11-22,285.988434,296.670715,7.609494
2042-11-23,285.501282,297.649292,1.435764
2042-11-24,279.766205,290.906311,0.000000
2042-11-25,280.700256,292.271027,0.000000
2042-11-26,279.462006,298.683563,0.000000
2042-11-27,288.080017,300.316833,0.000000
2042-11-28,288.764252,299.779297,0.000000
2042-11-29,288.657410,303.097992,2.906682
2042-11-30,288.938782,297.676941,1.342045
2042-12-01,283.219696,299.040405,0.000000
2042-12-02,283.706726,301.865173,0.000000
2042-12-03,288.482178,302.488098,0.000000
2042-12-04,291.339569,300.857758,0.597222
2042-12-05,288.040344,297.930878,4.181417
2042-12-06,291.877350,300.501129,5.200306
2042-12-07,285.072083,296.845917,9.349154
2042-12-08,277.812469,282.380920,8.680064
2042-12-09,277.911804,279.895599,8.104235
2042-12-10,276.680786,285.294647,5.747207
2042-12-11,275.199158,291.367706,0.000000
2042-12-12,277.877319,293.588348,0.000000
2042-12-13,283.732330,291.089325,0.491214
2042-12-14,286.024536,295.065826,0.000000
2042-12-15,281.664703,293.711884,27.442459
2042-12-16,278.583313,288.975006,1.369678
2042-12-17,275.872925,290.420410,0.000000
2042-12-18,282.124268,295.254486,1.000233
2042-12-19,283.069183,298.536499,0.000000
2042-12-20,279.930206,295.228485,0.000000
2042-12-21,277.814392,292.351807,0.000000
2042-12-22,279.065216,292.155365,0.000000
2042-12-23,289.107910,297.997833,0.380465
2042-12-24,288.105530,299.853943,0.000000
2042-12-25,287.290802,298.758301,0.000000
2042-12-26,288.409210,299.839600,0.000000
2042-12-27,288.942993,301.430054,0.000000
2042-12-28,277.506622,294.509247,0.000000
2042-12-29,276.816467,292.376282,0.000000
2042-12-30,270.553375,286.187988,1.381744
2042-12-31,279.604462,287.499847,0.000000
2043-01-01,285.508209,298.393341,0.000000
2043-01-02,286.998993,298.579346,0.386616
2043-01-03,289.397644,297.368652,0.000000
2043-01-04,289.489410,297.142029,1.718356
2043-01-05,288.909882,302.965851,0.386966
2043-01-06,287.909912,304.131165,0.000000
2043-01-07,288.513031,305.646606,0.000000
2043-01-08,287.912231,305.285065,0.000000
2043-01-09,287.815643,305.407104,0.000000
2043-01-10,287.980255,304.273102,0.000000
2043-01-11,288.494415,303.633972,0.000000
2043-01-12,288.444214,300.036957,0.000000
2043-01-13,281.219849,291.694275,0.000000
2043-01-14,279.853516,283.506653,0.000000
2043-01-15,277.089783,293.975525,0.384969
2043-01-16,282.542206,295.422089,0.000000
2043-01-17,285.863617,296.708679,5.464468
2043-01-18,280.197357,293.734772,0.000000
2043-01-19,279.539703,293.708801,0.000000
2043-01-20,284.298553,300.569427,0.000000
2043-01-21,281.485718,295.662689,0.000000
2043-01-22,280.740326,294.781189,0.000000
2043-01-23,283.228485,299.582367,0.000000
2043-01-24,285.121185,296.837219,1.589384
2043-01-25,277.212097,292.429657,0.000000
2043-01-26,277.808868,295.705536,0.000000
2043-01-27,278.318756,297.038452,0.000000
2043-01-28,280.494476,297.765198,0.000000
2043-01-29,284.994263,300.387177,0.000000
2043-01-30,285.317841,298.391541,0.000000
2043-01-31,282.154877,291.562927,3.631317
2043-02-01,278.541870,291.428467,0.000000
2043-02-02,279.857086,296.715973,0.000000
2043-02-03,285.042969,295.455841,0.000000
2043-02-04,289.948761,299.209412,0.824294
2043-02-05,284.251160,298.177460,0.000000
2043-02-06,281.142303,300.827271,0.000000
2043-02-07,286.100128,298.282898,0.341483
2043-02-08,283.476166,295.184265,0.486376
2043-02-09,283.597839,294.546783,0.000000
2043-02-10,280.460266,299.866425,0.000000
2043-02-11,279.249329,295.279144,0.000000
2043-02-12,278.251190,297.332306,0.000000
2043-02-13,286.798737,302.775513,0.387356
2043-02-14,275.747162,297.300903,0.935270
2043-02-15,270.200623,287.572906,0.000000
2043-02-16,278.122711,300.996033,0.000000
2043-02-17,282.104767,302.307404,0.000000
2043-02-18,285.671173,300.373505,0.000000
2043-02-19,289.750763,298.926849,0.534760
2043-02-20,291.687683,300.710449,3.414649
2043-02-21,281.270538,297.906128,1.218606
2043-02-22,280.794434,301.998138,0.000000
2043-02-23,287.050507,301.404297,0.000000
2043-02-24,290.187042,300.950623,1.620435
2043-02-25,284.360504,304.685669,0.000000
2043-02-26,286.749603,305.422272,0.000000
2043-02-27,286.898254,301.374878,1.351407
2043-02-28,289.473175,300.283173,5.625380
2043-03-01,292.225616,306.004181,0.000000
2043-03-02,290.948578,302.089020,0.000000
2043-03-03,285.060242,293.288818,0.000000
2043-03-04,281.845459,296.223511,0.000000
2043-03-05,289.219360,300.051117,0.000000
2043-03-06,291.780334,303.220062,4.634603
2043-03-07,291.455200,303.764313,0.000000
2043-03-08,289.309967,304.792267,0.000000
2043-03-09,294.250458,306.032501,2.872619
2043-03-10,292.878052,306.792023,0.818473
2043-03-11,287.625122,302.654205,0.000000
2043-03-12,285.634766,303.053162,0.653021
2043-03-13,277.990906,297.887054,0.000000
2043-03-14,278.217072,297.602783,0.000000
2043-03-15,278.276031,294.979156,0.000000
2043-03-16,283.180542,299.980042,0.000000
2043-03-17,285.176208,297.355835,0.000000
2043-03-18,292.473022,304.379425,3.728830
2043-03-19,291.394348,305.854431,0.000000
2043-03-20,293.272278,304.359528,0.000000
2043-03-21,287.338562,300.589203,0.000000
2043-03-22,287.112976,304.614441,1.042731
2043-03-23,292.724091,306.837921,1.627794
2043-03-24,291.136780,307.147614,0.000000
2043-03-25,290.881683,306.220306,0.584055
2043-03-26,290.317780,301.362640,1.532067
2043-03-27,279.201569,293.505402,0.000000
2043-03-28,277.650024,295.740204,0.000000
2043-03-29,281.115906,301.607910,0.000000
2043-03-30,285.985535,305.864227,0.000000
2043-03-31,289.058868,304.545380,0.000000
2043-04-01,283.465820,305.783142,0.000000
2043-04-02,290.139282,304.121124,0.000000
2043-04-03,291.877228,302.413727,1.485009
2043-04-04,290.521088,309.842651,0.000000
2043-04-05,292.331360,307.231354,0.000000
2043-04-06,289.532684,305.268311,0.000000
2043-04-07,282.668427,294.994354,0.000000
2043-04-08,277.765503,288.507263,12.221955
2043-04-09,278.539368,298.464539,0.000000
2043-04-10,287.055756,305.128540,0.000000
2043-04-11,290.080688,306.406067,0.000000
2043-04-12,292.324005,310.407776,0.000000
2043-04-13,295.324402,308.871490,0.000000
2043-04-14,290.790833,305.077484,0.000000
2043-04-15,282.003601,297.263428,0.000000
2043-04-16,284.853180,304.422424,0.000000
2043-04-17,289.457184,307.154846,0.000000
2043-04-18,289.933167,310.098053,0.000000
2043-04-19,292.788391,310.790253,0.000000
2043-04-20,293.760193,309.837189,0.000000
2043-04-21,294.026733,314.361084,0.000000
2043-04-22,295.848663,307.219238,0.844552
2043-04-23,292.926147,307.756775,5.559309
2043-04-24,290.278839,305.480286,2.035409
2043-04-25,294.696777,303.762756,2.454492
2043-04-26,293.671448,304.033539,6.696241
2043-04-27,290.588226,306.469208,0.000000
2043-04-28,292.267212,306.433319,0.000000
2043-04-29,289.677399,303.138092,0.000000
2043-04-30,285.815674,305.010803,0.000000
2043-05-01,288.616608,306.729523,0.000000
2043-05-02,292.976166,306.206573,0.000000
2043-05-03,295.798279,303.170990,2.462501
2043-05-04,294.059753,302.675110,0.915137
2043-05-05,293.625519,302.182220,9.483449
2043-05-06,293.266876,301.017120,0.000000
2043-05-07,293.518341,302.916351,0.000000
2043-05-08,294.359161,305.712555,0.000000
2043-05-09,294.931946,306.222626,0.000000
2043-05-10,295.163239,306.211060,0.000000
2043-05-11,294.500763,303.044891,0.000000
2043-05-12,287.895447,304.368134,0.000000
2043-05-13,289.543060,305.812622,0.000000
2043-05-14,292.171051,307.386688,0.000000
2043-05-15,293.218536,304.041626,0.000000
2043-05-16,293.785309,303.540436,0.000000
2043-05-17,294.989410,301.564606,12.370196
2043-05-18,294.975830,299.342896,19.695072
2043-05-19,294.496643,296.994019,57.206429
2043-05-20,293.215607,298.059296,60.895084
2043-05-21,291.898529,296.946686,29.912773
2043-05-22,292.173279,301.164001,0.000000
2043-05-23,287.973145,303.090790,0.000000
2043-05-24,288.068207,303.727234,0.000000
2043-05-25,288.476379,303.480652,0.000000
2043-05-26,289.886292,303.976349,0.000000
2043-05-27,293.384735,303.816315,0.870010
2043-05-28,293.658234,303.589325,1.844444
2043-05-29,293.287445,302.768738,4.435531
2043-05-30,291.628967,306.585968,0.000000
2043-05-31,291.715118,306.436584,0.000000
2043-06-01,293.887299,304.780670,13.102759
2043-06-02,297.628479,306.984955,0.613802
2043-06-03,297.767395,308.541138,0.000000
2043-06-04,297.106171,307.513855,0.000000
2043-06-05,297.759460,307.891754,0.000000
2043-06-06,298.376892,308.380310,0.000000
2043-06-07,295.326538,308.854401,0.000000
2043-06-08,295.827271,308.536255,0.000000
2043-06-09,296.055389,310.713593,0.000000
2043-06-10,295.709198,313.305328,0.000000
2043-06-11,298.059326,315.592804,0.000000
2043-06-12,298.163361,314.994843,0.000000
2043-06-13,297.461945,312.577423,0.000000
2043-06-14,295.916901,311.277435,2.314747
2043-06-15,297.789062,306.415192,23.139866
2043-06-16,297.326904,304.606873,17.671104
2043-06-17,296.446350,304.513824,4.346726
2043-06-18,296.171661,305.192749,0.000000
2043-06-19,295.550964,305.928680,0.000000
2043-06-20,296.243347,306.825439,0.000000
2043-06-21,296.793579,305.133514,0.000000
2043-06-22,296.447571,307.224670,0.000000
2043-06-23,295.716797,307.981934,0.000000
2043-06-24,295.794037,308.774109,0.000000
2043-06-25,296.444794,308.774414,0.000000
2043-06-26,296.681854,309.274261,0.000000
2043-06-27,298.098480,308.985596,0.769059
2043-06-28,298.421997,308.013550,3.943155
2043-06-29,297.414612,302.802734,32.321709
2043-06-30,298.937012,306.526428,2.433236
2043-07-01,297.956146,308.135712,0.361365
2043-07-02,298.316559,310.438568,0.000000
2043-07-03,298.316040,313.549927,0.000000
2043-07-04,298.503143,314.056732,0.000000
2043-07-05,298.058655,314.364319,0.000000
2043-07-06,298.121765,313.418701,0.000000
2043-07-07,299.619385,311.750885,0.000000
2043-07-08,298.936798,311.396332,0.000000
2043-07-09,300.328156,310.982056,0.000000
2043-07-10,297.946075,310.442841,0.000000
2043-07-11,297.263611,310.286591,0.000000
2043-07-12,296.975739,309.485535,0.000000
2043-07-13,297.019440,310.480469,0.000000
2043-07-14,297.577332,311.973633,0.000000
2043-07-15,298.980011,313.397217,0.000000
2043-07-16,300.221649,309.936737,3.977882
2043-07-17,298.876068,308.818695,14.124180
2043-07-18,297.877594,309.661835,3.593584
2043-07-19,297.444794,307.466614,1.408043
2043-07-20,297.136108,308.664978,0.000000
2043-07-21,298.532318,311.439301,0.000000
2043-07-22,299.156525,311.886505,1.175107
2043-07-23,298.932404,311.231934,0.000000
2043-07-24,298.745941,311.863434,0.000000
2043-07-25,299.374084,312.328583,0.000000
2043-07-26,298.689484,310.868164,0.000000
2043-07-27,297.555176,310.097595,0.000000
2043-07-28,297.561096,307.963745,0.000000
2043-07-29,297.501465,306.498108,0.702714
2043-07-30,298.226135,307.288116,0.000000
2043-07-31,296.974884,310.890472,0.000000
2043-08-01,297.142700,312.556763,0.401897
2043-08-02,298.320099,309.074982,0.000000
2043-08-03,296.051544,310.089996,0.000000
2043-08-04,296.408844,310.696686,0.000000
2043-08-05,297.599304,309.964630,2.008850
2043-08-06,297.454132,308.775299,0.356605
2043-08-07,297.529266,309.995667,0.000000
2043-08-08,297.268494,310.544067,0.678179
2043-08-09,298.509949,310.780609,1.322082
2043-08-10,298.404449,311.349487,0.000000
2043-08-11,297.333618,311.128418,0.000000
2043-08-12,297.520325,310.677032,0.000000
2043-08-13,298.324371,311.801239,0.000000
2043-08-14,297.958130,311.651123,0.000000
2043-08-15,296.759766,311.193573,0.000000
2043-08-16,296.623505,311.460663,0.000000
2043-08-17,297.094330,312.238281,0.000000
2043-08-18,297.561707,312.188202,0.000000
2043-08-19,298.473511,312.231964,0.000000
2043-08-20,298.266388,311.422241,0.000000
2043-08-21,298.376526,311.311493,0.000000
2043-08-22,299.319672,310.775604,0.411593
2043-08-23,297.797577,309.851135,0.000000
2043-08-24,297.284485,310.487335,0.000000
2043-08-25,297.470062,311.957581,0.000000
2043-08-26,298.147583,312.124542,0.000000
2043-08-27,298.784760,311.939941,0.000000
2043-08-28,299.399445,311.551575,0.000000
2043-08-29,297.746918,308.935089,0.000000
2043-08-30,298.115234,308.604645,0.296564
2043-08-31,297.546539,311.329315,0.000000
2043-09-01,298.181000,313.034515,0.000000
2043-09-02,299.798553,314.212250,0.000000
2043-09-03,299.916107,313.542542,0.000000
2043-09-04,301.753723,314.604675,0.000000
2043-09-05,299.210846,313.229126,0.000000
2043-09-06,298.537262,314.588745,0.000000
2043-09-07,300.539429,310.882965,0.498215
2043-09-08,298.274353,310.247620,0.000000
2043-09-09,298.902405,308.793823,0.693943
2043-09-10,298.022644,307.543823,0.000000
2043-09-11,297.287201,307.916901,0.000000
2043-09-12,296.049286,308.048096,0.000000
2043-09-13,295.847931,309.116699,0.000000
2043-09-14,293.682861,307.864288,3.590822
2043-09-15,296.517487,307.358124,9.085737
2043-09-16,294.619995,303.044922,17.576841
2043-09-17,295.985901,305.600861,7.067614
2043-09-18,297.153320,302.691437,0.652559
2043-09-19,294.660370,304.219971,0.000000
2043-09-20,296.097473,303.637146,0.000000
2043-09-21,297.011139,302.898529,1.656257
2043-09-22,294.083252,301.575592,8.782787
2043-09-23,297.054230,304.988068,0.000000
2043-09-24,295.258972,303.924072,0.659977
2043-09-25,289.399017,303.355499,0.000000
2043-09-26,284.546234,304.303772,0.296138
2043-09-27,286.746613,305.205536,0.319318
2043-09-28,288.751648,306.673462,0.000000
2043-09-29,289.360260,306.642883,0.000000
2043-09-30,290.162170,306.862305,0.000000
2043-10-01,291.999420,306.852234,0.000000
2043-10-02,293.443207,303.415649,0.626944
2043-10-03,290.856995,303.201233,0.000000
2043-10-04,289.831696,305.206146,0.000000
2043-10-05,289.573151,306.680695,0.000000
2043-10-06,289.177521,306.152466,0.000000
2043-10-07,290.896088,304.063812,0.000000
2043-10-08,291.642456,305.028229,0.000000
2043-10-09,294.545624,307.759613,0.000000
2043-10-10,297.191650,308.125671,4.861534
2043-10-11,283.951935,300.590851,4.471446
2043-10-12,280.993927,296.488098,0.000000
2043-10-13,285.498352,302.481720,0.000000
2043-10-14,289.225677,298.480652,14.996160
2043-10-15,288.336609,294.163116,32.616768
2043-10-16,286.973053,293.339996,0.000000
2043-10-17,283.822540,296.624451,0.000000
2043-10-18,284.282410,301.091064,0.000000
2043-10-19,286.566681,300.746429,0.000000
2043-10-20,285.489532,299.968445,0.000000
2043-10-21,286.767822,303.716522,0.000000
2043-10-22,287.070312,305.557709,0.000000
2043-10-23,289.611969,299.694672,0.000000
2043-10-24,291.663452,296.218750,1.655454
2043-10-25,282.038055,290.078369,37.140171
2043-10-26,282.209900,294.048737,0.000000
2043-10-27,285.498993,302.491577,0.000000
2043-10-28,289.673035,306.849304,0.000000
2043-10-29,290.233429,306.683380,0.000000
2043-10-30,288.988953,307.478882,0.000000
2043-10-31,292.200684,307.491333,0.531923
2043-11-01,292.707520,304.119598,0.000000
2043-11-02,280.606750,295.800201,0.000000
2043-11-03,280.109833,299.061951,0.000000
2043-11-04,287.050842,300.456818,0.000000
2043-11-05,287.237976,301.978577,0.000000
2043-11-06,284.131012,302.800873,0.000000
2043-11-07,285.580597,302.785461,0.000000
2043-11-08,287.049225,304.623810,0.000000
2043-11-09,290.797272,306.252777,0.000000
2043-11-10,282.403961,298.731934,0.000000
2043-11-11,282.384064,300.037018,0.000000
2043-11-12,288.213470,303.012054,0.000000
2043-11-13,292.245300,301.824707,0.513356
2043-11-14,281.888428,296.299042,0.000000
2043-11-15,278.635498,299.889191,0.000000
2043-11-16,285.857147,301.807373,0.000000
2043-11-17,281.211121,295.614014,0.000000
2043-11-18,279.246704,294.605988,0.000000
2043-11-19,278.741486,290.022186,14.225602
2043-11-20,286.725159,297.738861,35.345985
2043-11-21,281.767273,294.074524,0.000000
2043-11-22,287.003693,293.003876,0.000000
2043-11-23,287.010345,294.830505,0.524427
2043-11-24,290.787750,299.732544,5.441576
2043-11-25,292.123138,298.991058,13.146196
2043-11-26,290.714508,298.994110,0.000000
2043-11-27,281.846161,299.113098,0.000000
2043-11-28,290.576263,299.663879,0.282887
2043-11-29,287.699463,294.918152,0.297248
2043-11-30,280.060150,296.021606,0.000000
2043-12-01,280.986328,290.339325,0.000000
2043-12-02,287.999451,293.871490,4.148747
2043-12-03,288.041290,297.793304,1.346616
2043-12-04,277.299164,292.217468,0.000000
2043-12-05,278.944946,294.834106,0.000000
2043-12-06,279.819794,299.676239,0.000000
2043-12-07,280.037415,292.469482,0.000000
2043-12-08,277.630707,296.264038,0.000000
2043-12-09,278.985718,299.590851,0.000000
2043-12-10,281.464081,296.181000,0.000000
2043-12-11,279.359558,298.638397,0.000000
2043-12-12,281.493317,297.341766,0.000000
2043-12-13,283.942291,299.354797,0.000000
2043-12-14,287.002563,300.915955,0.000000
2043-12-15,281.743042,295.353394,0.000000
2043-12-16,279.121429,294.517334,0.000000
2043-12-17,288.615173,297.993652,2.240811
2043-12-18,288.598633,299.670959,1.485365
2043-12-19,288.081757,297.728912,2.907128
2043-12-20,290.429871,299.857544,2.290319
2043-12-21,285.680725,293.436462,1.501589
2043-12-22,279.405182,292.135834,0.000000
2043-12-23,276.320618,294.515778,0.000000
2043-12-24,280.074860,296.311951,0.000000
2043-12-25,281.839417,298.127167,5.915270
2043-12-26,278.998932,291.138458,0.000000
2043-12-27,271.833405,286.418213,0.000000
2043-12-28,273.695221,287.935333,0.000000
2043-12-29,283.095825,292.219818,6.667588
2043-12-30,278.522552,289.883636,0.000000
2043-12-31,276.652740,294.325226,0.000000
2044-01-01,283.996216,293.218384,0.000000
2044-01-02,275.350159,287.153992,0.000000
2044-01-03,272.825867,290.360565,0.000000
2044-01-04,277.225891,293.377747,0.000000
2044-01-05,283.931061,300.273712,0.000000
2044-01-06,287.925079,301.942902,0.302542
2044-01-07,286.063324,298.172333,0.000000
2044-01-08,280.118958,296.938568,0.000000
2044-01-09,282.920166,293.572571,0.000000
2044-01-10,277.605103,292.912811,0.000000
2044-01-11,277.659698,295.197113,0.000000
2044-01-12,279.129089,298.916260,0.000000
2044-01-13,279.510376,295.684357,0.000000
2044-01-14,280.178040,296.951172,0.000000
2044-01-15,284.382233,299.890778,0.000000
2044-01-16,286.435547,301.179962,0.000000
2044-01-17,284.387543,300.535034,0.000000
2044-01-18,285.820984,298.670166,3.229060
2044-01-19,287.661377,299.473022,2.361411
2044-01-20,282.464661,295.320557,0.000000
2044-01-21,278.604004,296.970367,0.000000
2044-01-22,280.777954,297.873779,0.000000
2044-01-23,282.860168,298.222168,0.000000
2044-01-24,284.389832,297.041382,0.000000
2044-01-25,284.542725,298.838776,3.594032
2044-01-26,285.642670,296.913910,3.011497
2044-01-27,279.483124,290.898010,0.323995
2044-01-28,282.790253,289.155792,5.755099
2044-01-29,281.119812,289.143311,77.160652
2044-01-30,278.559570,284.504974,28.073023
2044-01-31,277.183228,284.217133,2.679653
2044-02-01,273.410828,283.886505,0.000000
2044-02-02,279.912445,282.219604,9.686359
2044-02-03,277.131622,284.991364,19.069386
2044-02-04,271.016937,278.357086,0.000000
2044-02-05,269.051392,283.464996,0.000000
2044-02-06,274.476532,288.217163,0.000000
2044-02-07,278.645782,294.961426,0.000000
2044-02-08,279.207855,287.859253,0.000000
2044-02-09,276.936676,292.446411,0.000000
2044-02-10,286.162170,301.030182,0.374400
2044-02-11,283.559540,295.150055,0.000000
2044-02-12,278.383087,294.252014,0.000000
2044-02-13,278.402740,293.741943,0.000000
2044-02-14,280.085083,286.450104,0.000000
2044-02-15,286.578156,298.535095,0.000000
2044-02-16,277.259857,292.566345,0.000000
2044-02-17,276.479553,286.856415,0.000000
2044-02-18,279.230377,293.790497,0.000000
2044-02-19,279.659058,296.979431,0.000000
2044-02-20,283.048706,294.455170,1.026379
2044-02-21,284.457062,294.797638,7.550469
2044-02-22,282.290833,298.539185,0.000000
2044-02-23,282.507355,301.441284,0.000000
2044-02-24,283.172668,301.480347,0.000000
2044-02-25,288.023987,301.240326,0.767007
2044-02-26,289.010315,302.032043,0.000000
2044-02-27,279.886200,294.999908,0.000000
2044-02-28,277.655090,292.237396,0.000000
2044-02-29,279.429565,296.148071,0.000000
2044-03-01,281.204041,300.058716,0.000000
2044-03-02,288.999603,298.917999,0.000000
2044-03-03,281.699280,296.451202,0.000000
2044-03-04,278.557129,293.223694,0.000000
2044-03-05,283.875580,302.161102,0.000000
2044-03-06,287.441650,298.689453,1.094001
2044-03-07,279.074402,295.545868,0.000000
2044-03-08,281.844086,296.210876,0.000000
2044-03-09,288.803497,297.064819,0.000000
2044-03-10,279.559570,297.296234,0.000000
2044-03-11,281.653595,299.675354,0.000000
2044-03-12,286.243469,298.788788,0.000000
2044-03-13,288.068512,302.471466,0.000000
2044-03-14,285.290710,303.326080,0.000000
2044-03-15,289.774445,301.342560,6.275552
2044-03-16,289.944031,300.917572,0.000000
2044-03-17,281.422363,295.697021,0.000000
2044-03-18,286.535522,293.811249,0.000000
2044-03-19,291.650757,301.190216,0.651845
2044-03-20,285.379456,302.531830,0.000000
2044-03-21,285.605469,303.374786,0.000000
2044-03-22,289.426025,300.136536,1.464587
2044-03-23,291.410339,302.731232,0.000000
2044-03-24,288.764893,305.618683,0.000000
2044-03-25,290.418579,306.021332,0.000000
2044-03-26,290.708801,300.664154,0.462611
2044-03-27,284.973389,294.211853,0.000000
2044-03-28,281.431152,288.860840,0.818669
2044-03-29,278.017670,289.846985,0.000000
2044-03-30,277.834656,292.055695,0.000000
2044-03-31,278.580322,293.842651,0.000000
2044-04-01,280.491302,294.477722,0.000000
2044-04-02,289.991760,296.654114,9.583975
2044-04-03,288.045227,300.454803,0.286352
2044-04-04,284.300201,299.101868,0.000000
2044-04-05,284.410614,305.077271,0.000000
2044-04-06,288.798065,304.533508,0.000000
2044-04-07,287.911194,301.096771,0.000000
2044-04-08,289.920532,300.505341,0.000000
2044-04-09,290.330475,296.767365,10.867182
2044-04-10,292.398865,297.558441,9.827973
2044-04-11,294.936218,301.829651,1.291274
2044-04-12,288.221558,303.065857,0.000000
2044-04-13,289.491394,301.207550,0.569486
2044-04-14,293.744232,303.423492,3.636957
2044-04-15,294.259552,303.833038,0.000000
2044-04-16,290.355743,302.311554,0.852125
2044-04-17,288.061157,299.856476,0.000000
2044-04-18,286.247162,303.616577,0.000000
2044-04-19,287.717316,304.310974,0.000000
2044-04-20,288.865417,303.553894,0.000000
2044-04-21,292.364197,298.522064,0.000000
2044-04-22,291.663879,301.179993,18.211550
2044-04-23,294.651489,302.964294,6.489021
2044-04-24,293.277130,304.246979,13.530009
2044-04-25,290.719788,304.633911,3.246255
2044-04-26,294.464874,305.870758,1.312768
2044-04-27,292.791809,306.036926,0.000000
2044-04-28,293.300842,306.402771,0.000000
2044-04-29,294.336639,305.781311,0.000000
2044-04-30,294.112579,306.220001,0.000000
2044-05-01,295.005096,305.114380,0.000000
2044-05-02,295.484528,301.164062,0.000000
2044-05-03,294.330597,299.275604,0.000000
2044-05-04,295.164520,303.850220,0.000000
2044-05-05,295.651794,304.945465,2.237978
2044-05-06,295.789886,305.739075,0.000000
2044-05-07,296.082916,306.727356,0.413098
2044-05-08,296.207092,306.323242,0.000000
2044-05-09,296.860107,307.048798,0.000000
2044-05-10,296.435028,308.503479,0.000000
2044-05-11,295.959045,306.454712,0.541839
2044-05-12,294.428894,304.159363,1.294948
2044-05-13,290.502930,296.181671,43.044670
2044-05-14,288.559296,291.281342,0.000000
2044-05-15,293.507172,300.087372,0.000000
2044-05-16,292.506287,302.766907,4.965313
2044-05-17,293.323212,306.860962,0.000000
2044-05-18,295.365051,305.378967,0.000000
2044-05-19,297.164215,306.269135,0.334864
2044-05-20,296.856201,308.515564,0.434793
2044-05-21,296.463074,308.134125,0.000000
2044-05-22,297.331665,308.037048,0.000000
2044-05-23,297.415924,306.450500,2.302714
2044-05-24,296.072998,305.197296,1.886758
2044-05-25,296.029053,307.336151,0.916672
2044-05-26,294.859924,303.216400,18.490845
2044-05-27,295.157806,301.175293,11.017442
2044-05-28,295.052948,302.899048,16.816769
2044-05-29,295.220551,301.174072,0.432646
2044-05-30,294.513367,300.070648,2.626544
2044-05-31,290.815704,298.284241,20.147522
2044-06-01,290.902771,299.028168,27.805561
2044-06-02,295.239258,303.112122,13.685437
2044-06-03,296.246582,305.128906,0.000000
2044-06-04,296.220856,306.197937,0.000000
2044-06-05,296.106628,307.804260,0.000000
2044-06-06,296.643921,309.142456,0.000000
2044-06-07,296.864166,308.928192,0.000000
2044-06-08,296.437988,307.358948,2.009669
2044-06-09,294.154236,306.372162,0.000000
2044-06-10,296.107971,305.397766,2.434366
2044-06-11,297.119812,306.386505,0.000000
2044-06-12,295.828186,308.024139,4.696699
2044-06-13,297.027344,309.637054,5.179981
2044-06-14,298.219086,310.202454,0.000000
2044-06-15,298.116394,309.140808,1.941951
2044-06-16,299.090881,310.411346,0.000000
2044-06-17,299.787689,308.213226,0.000000
2044-06-18,298.802155,307.908569,0.859619
2044-06-19,297.796265,304.144806,26.653021
2044-06-20,298.737579,305.221222,8.401224
2044-06-21,295.698914,305.531647,0.000000
2044-06-22,295.729919,307.303192,0.000000
2044-06-23,296.811890,308.497925,0.000000
2044-06-24,297.054352,309.302917,0.000000
2044-06-25,298.565704,309.299896,0.000000
2044-06-26,298.845276,310.049347,0.000000
2044-06-27,296.901154,309.354431,0.000000
2044-06-28,297.694824,310.392609,0.000000
2044-06-29,297.785492,309.220245,0.000000
2044-06-30,298.483307,308.903809,0.000000
2044-07-01,297.823822,309.437897,0.000000
2044-07-02,297.087341,309.717682,0.000000
2044-07-03,297.334106,309.965637,2.145877
2044-07-04,298.231567,309.314240,0.000000
2044-07-05,296.579681,310.599823,0.000000
2044-07-06,297.560181,313.448547,0.000000
2044-07-07,298.918671,313.768768,1.073698
2044-07-08,298.317841,313.214203,0.000000
2044-07-09,299.643951,309.824402,0.000000
2044-07-10,299.717010,309.365234,0.489512
