#Variables:,
#tasmax_bcc-csm1-1_rcp45(K):Daily Maximum Near-Surface Air Temperature,
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.54, Longitude:-98.47) ",
#Original Data File(s):,
#agg_macav2metdata_tasmax_bcc-csm1-1_r1i1p1_rcp45_2006_2099_CONUS_daily.nc ,
#===============================================,
"yyyy-mm-dd,tasmax_bcc-csm1-1_rcp45(K)",
8/4/2051,309.705109
8/5/2051,308.845428
8/6/2051,312.333435
8/7/2051,313.618439
8/8/2051,314.471039
8/9/2051,314.249298
8/10/2051,313.378571
8/11/2051,313.147827
8/12/2051,313.599274
8/13/2051,312.77536
8/14/2051,309.538879
8/15/2051,308.629852
8/16/2051,307.910767
8/17/2051,309.607727
8/18/2051,311.077698
8/19/2051,309.778046
8/20/2051,310.260712
8/21/2051,311.132935
8/22/2051,311.898315
8/23/2051,311.328979
8/24/2051,311.02533
8/25/2051,309.497101
8/26/2051,308.677887
8/27/2051,308.919647
8/28/2051,309.274231
8/29/2051,308.407379
8/30/2051,309.482819
8/31/2051,309.115356
9/1/2051,307.090027
9/2/2051,307.218658
9/3/2051,306.9823
9/4/2051,306.68042
9/5/2051,307.600739
9/6/2051,307.623047
9/7/2051,308.344482
9/8/2051,309.268555
9/9/2051,310.466064
9/10/2051,309.765289
9/11/2051,308.579681
9/12/2051,308.642975
9/13/2051,311.500092
9/14/2051,312.535034
9/15/2051,310.623535
9/16/2051,309.442841
9/17/2051,308.717194
9/18/2051,308.93042
9/19/2051,307.846405
9/20/2051,305.200226
9/21/2051,304.816345
9/22/2051,300.926331
9/23/2051,300.453644
9/24/2051,301.513733
9/25/2051,300.812531
9/26/2051,302.922485
9/27/2051,304.480896
9/28/2051,307.90036
9/29/2051,308.644714
9/30/2051,306.47406
10/1/2051,307.000183
10/2/2051,305.743713
10/3/2051,307.112152
10/4/2051,305.859436
10/5/2051,306.920715
10/6/2051,305.863098
10/7/2051,307.499908
10/8/2051,307.518555
10/9/2051,308.053192
10/10/2051,306.745026
10/11/2051,304.667969
10/12/2051,304.520721
10/13/2051,305.640686
10/14/2051,303.588562
10/15/2051,299.999115
10/16/2051,296.824951
10/17/2051,303.696014
10/18/2051,303.701508
10/19/2051,302.978485
10/20/2051,306.939026
10/21/2051,307.34967
10/22/2051,306.432465
10/23/2051,304.526245
10/24/2051,302.797668
10/25/2051,305.487396
10/26/2051,306.118195
10/27/2051,309.079681
10/28/2051,305.960632
10/29/2051,289.974548
10/30/2051,292.500549
10/31/2051,302.312012
11/1/2051,306.979034
11/2/2051,302.120544
11/3/2051,297.194702
11/4/2051,294.426758
11/5/2051,299.099365
11/6/2051,299.966187
11/7/2051,300.969482
11/8/2051,301.383331
11/9/2051,298.640625
11/10/2051,295.920776
11/11/2051,295.206696
11/12/2051,295.687561
11/13/2051,288.114929
11/14/2051,291.33194
11/15/2051,298.444305
11/16/2051,301.193298
11/17/2051,303.437439
11/18/2051,298.238312
11/19/2051,295.928253
11/20/2051,298.351715
11/21/2051,301.3461
11/22/2051,300.240997
11/23/2051,298.778046
11/24/2051,299.311279
11/25/2051,294.007111
11/26/2051,295.656311
11/27/2051,298.105988
11/28/2051,294.771332
11/29/2051,298.334869
11/30/2051,299.820465
12/1/2051,300.228149
12/2/2051,297.243408
12/3/2051,294.027405
12/4/2051,298.802765
12/5/2051,292.18866
12/6/2051,289.02951
12/7/2051,292.613434
12/8/2051,289.788544
12/9/2051,286.121735
12/10/2051,287.873108
12/11/2051,294.728333
12/12/2051,295.42038
12/13/2051,285.151489
12/14/2051,287.830353
12/15/2051,291.408783
12/16/2051,295.494751
12/17/2051,291.53241
12/18/2051,291.656128
12/19/2051,290.394562
12/20/2051,286.079865
12/21/2051,290.180603
12/22/2051,291.50827
12/23/2051,292.520447
12/24/2051,293.344727
12/25/2051,285.675171
12/26/2051,282.254425
12/27/2051,281.880676
12/28/2051,283.030975
12/29/2051,285.31131
12/30/2051,279.707672
12/31/2051,279.413971
1/1/2052,286.997864
1/2/2052,285.117004
1/3/2052,283.523132
1/4/2052,284.029785
1/5/2052,284.654663
1/6/2052,284.174316
1/7/2052,288.565674
1/8/2052,288.89624
1/9/2052,288.707214
1/10/2052,289.348267
1/11/2052,297.087433
1/12/2052,294.871338
1/13/2052,298.525146
1/14/2052,292.702393
1/15/2052,277.623932
1/16/2052,287.850281
1/17/2052,291.159302
1/18/2052,290.710205
1/19/2052,287.683411
1/20/2052,296.380554
1/21/2052,291.813324
1/22/2052,291.599548
1/23/2052,298.934692
1/24/2052,294.893097
1/25/2052,287.124237
1/26/2052,283.870026
1/27/2052,282.203491
1/28/2052,282.386047
1/29/2052,284.817352
1/30/2052,285.608002
1/31/2052,278.831512
2/1/2052,275.299622
2/2/2052,279.058044
2/3/2052,277.662354
2/4/2052,274.157196
2/5/2052,279.47464
2/6/2052,283.021484
2/7/2052,279.955444
2/8/2052,289.782379
2/9/2052,292.775635
2/10/2052,292.972382
2/11/2052,301.647095
2/12/2052,296.35318
2/13/2052,290.95639
2/14/2052,289.096558
2/15/2052,290.6091
2/16/2052,290.752014
2/17/2052,288.612152
2/18/2052,287.298615
2/19/2052,289.452179
2/20/2052,290.808472
2/21/2052,291.013153
2/22/2052,290.112305
2/23/2052,295.1539
2/24/2052,294.206055
2/25/2052,296.616272
2/26/2052,301.193573
2/27/2052,301.37262
2/28/2052,299.311005
2/29/2052,292.720947
3/1/2052,286.13089
3/2/2052,288.498108
3/3/2052,291.81842
3/4/2052,294.261322
3/5/2052,294.712952
3/6/2052,295.883209
3/7/2052,298.122681
3/8/2052,295.26413
3/9/2052,304.951508
3/10/2052,303.583252
3/11/2052,299.868439
3/12/2052,299.888306
3/13/2052,304.41507
3/14/2052,300.615204
3/15/2052,301.411804
3/16/2052,303.412689
3/17/2052,300.148804
3/18/2052,296.892456
3/19/2052,293.344513
3/20/2052,294.436981
3/21/2052,296.907898
3/22/2052,299.992645
3/23/2052,302.656586
3/24/2052,302.718262
3/25/2052,297.9198
3/26/2052,302.575623
3/27/2052,305.144165
3/28/2052,305.115662
3/29/2052,306.555756
3/30/2052,306.588013
3/31/2052,304.721222
4/1/2052,295.692871
4/2/2052,300.66449
4/3/2052,304.403961
4/4/2052,306.497467
4/5/2052,303.795197
4/6/2052,302.296234
4/7/2052,300.477234
4/8/2052,294.320068
4/9/2052,292.256958
4/10/2052,291.178101
4/11/2052,297.252533
4/12/2052,300.117157
4/13/2052,300.401886
4/14/2052,298.657257
4/15/2052,299.253021
4/16/2052,297.821716
4/17/2052,292.861053
4/18/2052,295.967926
4/19/2052,296.609222
4/20/2052,300.389404
4/21/2052,304.741821
4/22/2052,307.683777
4/23/2052,307.838409
4/24/2052,305.019287
4/25/2052,297.223389
4/26/2052,302.714233
4/27/2052,307.664886
4/28/2052,305.290588
4/29/2052,300.004395
4/30/2052,304.912445
5/1/2052,302.862579
5/2/2052,300.839874
5/3/2052,301.635101
5/4/2052,298.13092
5/5/2052,303.024536
5/6/2052,299.652435
5/7/2052,304.30722
5/8/2052,306.301697
5/9/2052,306.566956
5/10/2052,306.731262
5/11/2052,306.565399
5/12/2052,306.110504
5/13/2052,304.762451
5/14/2052,306.576813
5/15/2052,306.917969
5/16/2052,304.310974
5/17/2052,303.038788
5/18/2052,304.68576
5/19/2052,305.312866
5/20/2052,304.673676
5/21/2052,302.838196
5/22/2052,305.723663
5/23/2052,308.617004
5/24/2052,308.583893
5/25/2052,309.966431
5/26/2052,309.139801
5/27/2052,309.911865
5/28/2052,312.357666
5/29/2052,312.409302
5/30/2052,308.571075
5/31/2052,305.417664
6/1/2052,305.090454
6/2/2052,303.594116
6/3/2052,305.86676
6/4/2052,306.276459
6/5/2052,305.282837
6/6/2052,304.897339
6/7/2052,308.108093
6/8/2052,309.128693
6/9/2052,309.585541
6/10/2052,310.64505
6/11/2052,311.847595
6/12/2052,312.86615
6/13/2052,312.978119
6/14/2052,313.083069
6/15/2052,309.401306
6/16/2052,310.000275
6/17/2052,309.244324
6/18/2052,309.147614
6/19/2052,308.047577
6/20/2052,309.589752
6/21/2052,310.939606
6/22/2052,313.492096
6/23/2052,315.000519
6/24/2052,315.890961
6/25/2052,315.996979
6/26/2052,314.989807
6/27/2052,313.611969
6/28/2052,313.750732
6/29/2052,313.887665
6/30/2052,312.720367
7/1/2052,312.4151
7/2/2052,312.032532
7/3/2052,312.020752
7/4/2052,310.403442
7/5/2052,309.355469
7/6/2052,312.027161
7/7/2052,313.139679
7/8/2052,313.388367
7/9/2052,312.565979
7/10/2052,313.241669
7/11/2052,314.216431
7/12/2052,313.376495
7/13/2052,309.687927
7/14/2052,311.073334
7/15/2052,311.47403
7/16/2052,312.695007
7/17/2052,313.339355
7/18/2052,313.197266
7/19/2052,311.969818
7/20/2052,312.163818
7/21/2052,312.504517
7/22/2052,310.808411
7/23/2052,308.813354
7/24/2052,307.230682
7/25/2052,311.709961
7/26/2052,311.654755
7/27/2052,313.573273
7/28/2052,316.16449
7/29/2052,313.892944
7/30/2052,312.419617
7/31/2052,312.912659
8/1/2052,313.346985
8/2/2052,312.001465
8/3/2052,310.124603
8/4/2052,310.923859
8/5/2052,311.884003
8/6/2052,312.459686
8/7/2052,312.971252
8/8/2052,311.982269
8/9/2052,309.507935
8/10/2052,307.908234
8/11/2052,311.636871
8/12/2052,313.808838
8/13/2052,313.970337
8/14/2052,313.519623
8/15/2052,312.929291
8/16/2052,311.953125
8/17/2052,312.949066
8/18/2052,312.429474
8/19/2052,311.408203
8/20/2052,309.71405
8/21/2052,310.083862
8/22/2052,308.899109
8/23/2052,302.048279
8/24/2052,302.99295
8/25/2052,302.751801
8/26/2052,304.274353
8/27/2052,306.998932
8/28/2052,307.485809
8/29/2052,305.499725
8/30/2052,305.897247
8/31/2052,306.37674
9/1/2052,307.689362
9/2/2052,308.666229
9/3/2052,308.726501
9/4/2052,308.482483
9/5/2052,309.04776
9/6/2052,309.732544
9/7/2052,309.28125
9/8/2052,309.041382
9/9/2052,309.276306
9/10/2052,308.917267
9/11/2052,308.339966
9/12/2052,306.590027
9/13/2052,307.240601
9/14/2052,309.707947
9/15/2052,309.836761
9/16/2052,310.311279
9/17/2052,310.427124
9/18/2052,309.01712
9/19/2052,307.708069
9/20/2052,305.4776
9/21/2052,306.082733
9/22/2052,307.487701
9/23/2052,302.847809
9/24/2052,298.805725
9/25/2052,297.850891
9/26/2052,300.566345
9/27/2052,304.188507
9/28/2052,303.671631
9/29/2052,299.780029
9/30/2052,300.555603
10/1/2052,302.493958
10/2/2052,304.304443
10/3/2052,301.709564
10/4/2052,300.425385
10/5/2052,296.327972
10/6/2052,299.43512
10/7/2052,298.235718
10/8/2052,299.955322
10/9/2052,301.774719
10/10/2052,302.84906
10/11/2052,302.968719
10/12/2052,303.209808
10/13/2052,306.831879
10/14/2052,306.8349
10/15/2052,305.42926
10/16/2052,306.392334
10/17/2052,306.296539
10/18/2052,304.392303
10/19/2052,306.448792
10/20/2052,305.948547
10/21/2052,305.306702
10/22/2052,300.200806
10/23/2052,305.66507
10/24/2052,305.859619
10/25/2052,302.389038
10/26/2052,297.884705
10/27/2052,297.656586
10/28/2052,302.545532
10/29/2052,304.029175
10/30/2052,299.66452
10/31/2052,304.932312
11/1/2052,302.520782
11/2/2052,300.714813
11/3/2052,296.314362
11/4/2052,289.255524
11/5/2052,295.335022
11/6/2052,298.056396
11/7/2052,296.894043
11/8/2052,295.571381
11/9/2052,293.103729
11/10/2052,297.133209
11/11/2052,298.391266
11/12/2052,299.318878
11/13/2052,299.104065
11/14/2052,300.645569
11/15/2052,296.666016
11/16/2052,303.252838
11/17/2052,297.517273
11/18/2052,302.337311
11/19/2052,297.150513
11/20/2052,293.901428
11/21/2052,295.02652
11/22/2052,297.05011
11/23/2052,296.666901
11/24/2052,294.322174
11/25/2052,299.110657
11/26/2052,296.491211
11/27/2052,291.453003
11/28/2052,295.21106
11/29/2052,297.431641
11/30/2052,295.701782
12/1/2052,296.632233
12/2/2052,294.285706
12/3/2052,296.638184
12/4/2052,302.373718
12/5/2052,304.437775
12/6/2052,301.502411
12/7/2052,293.032654
12/8/2052,284.882172
12/9/2052,284.77887
12/10/2052,283.481842
12/11/2052,284.569031
12/12/2052,281.152618
12/13/2052,276.339508
12/14/2052,271.668365
12/15/2052,287.234253
12/16/2052,282.394135
12/17/2052,284.453796
12/18/2052,289.65918
12/19/2052,288.20639
12/20/2052,288.859009
12/21/2052,294.504272
12/22/2052,294.571442
12/23/2052,294.31424
12/24/2052,297.440704
12/25/2052,299.688843
12/26/2052,299.010651
12/27/2052,295.238159
12/28/2052,291.246582
12/29/2052,284.88916
12/30/2052,286.736664
12/31/2052,287.328766
1/1/2053,286.515564
1/2/2053,290.101471
1/3/2053,290.167847
1/4/2053,293.992157
1/5/2053,291.576752
1/6/2053,286.901947
1/7/2053,282.170166
1/8/2053,288.501556
1/9/2053,292.092255
1/10/2053,295.161163
1/11/2053,296.982391
1/12/2053,296.111267
1/13/2053,295.458801
1/14/2053,294.268036
1/15/2053,296.29538
1/16/2053,294.654083
1/17/2053,295.607697
1/18/2053,297.421906
1/19/2053,295.322418
1/20/2053,290.091156
1/21/2053,295.761841
1/22/2053,292.060394
1/23/2053,287.869232
1/24/2053,288.353271
1/25/2053,290.918854
1/26/2053,288.8125
1/27/2053,292.044525
1/28/2053,299.455048
1/29/2053,299.745941
1/30/2053,300.115753
1/31/2053,291.51001
2/1/2053,286.960541
2/2/2053,288.493408
2/3/2053,287.078491
2/4/2053,286.807281
2/5/2053,291.751923
2/6/2053,287.822968
2/7/2053,283.385376
2/8/2053,281.245758
2/9/2053,289.266998
2/10/2053,292.518494
2/11/2053,287.500763
2/12/2053,290.587402
2/13/2053,294.199493
2/14/2053,291.961426
2/15/2053,293.241699
2/16/2053,295.673462
2/17/2053,297.733948
2/18/2053,301.088287
2/19/2053,304.478302
2/20/2053,296.352356
2/21/2053,291.803467
2/22/2053,288.994781
2/23/2053,291.63382
2/24/2053,294.81485
2/25/2053,301.524323
2/26/2053,294.896881
2/27/2053,294.184509
2/28/2053,295.325317
3/1/2053,296.579498
3/2/2053,297.450012
3/3/2053,299.045776
3/4/2053,300.860199
3/5/2053,296.92746
3/6/2053,293.280487
3/7/2053,296.336823
3/8/2053,300.507507
3/9/2053,299.467743
3/10/2053,295.10025
3/11/2053,299.08017
3/12/2053,299.795715
3/13/2053,300.343781
3/14/2053,300.083649
3/15/2053,297.363037
3/16/2053,299.868866
3/17/2053,302.419983
3/18/2053,304.336273
3/19/2053,296.029297
3/20/2053,295.480347
3/21/2053,293.112305
3/22/2053,293.40451
3/23/2053,306.154999
3/24/2053,299.719849
3/25/2053,293.869293
3/26/2053,301.360199
3/27/2053,306.387268
3/28/2053,300.59845
3/29/2053,295.561981
3/30/2053,308.555206
3/31/2053,308.731812
4/1/2053,306.086945
4/2/2053,302.981964
4/3/2053,304.10614
4/4/2053,306.628845
4/5/2053,309.313019
4/6/2053,304.096252
4/7/2053,303.32373
4/8/2053,303.931641
4/9/2053,303.786774
4/10/2053,305.605133
4/11/2053,307.098511
4/12/2053,307.908966
4/13/2053,305.662445
4/14/2053,308.270294
4/15/2053,306.046204
4/16/2053,301.219116
4/17/2053,298.787445
4/18/2053,300.014191
4/19/2053,297.39505
4/20/2053,296.67627
4/21/2053,301.669434
4/22/2053,302.840912
4/23/2053,305.024567
4/24/2053,309.427765
4/25/2053,308.298187
4/26/2053,306.50769
4/27/2053,304.206482
4/28/2053,306.398132
4/29/2053,302.499298
4/30/2053,295.771179
5/1/2053,296.859161
5/2/2053,300.642944
5/3/2053,301.714081
5/4/2053,303.412689
5/5/2053,298.832336
5/6/2053,301.017365
5/7/2053,300.688782
5/8/2053,304.210327
5/9/2053,307.834564
5/10/2053,309.357361
5/11/2053,306.723572
5/12/2053,301.263702
5/13/2053,301.878693
5/14/2053,302.367584
5/15/2053,303.088379
5/16/2053,301.344452
5/17/2053,306.021332
5/18/2053,307.589264
5/19/2053,310.684509
5/20/2053,303.038666
5/21/2053,303.823822
5/22/2053,308.857727
5/23/2053,310.443817
5/24/2053,308.322174
5/25/2053,302.387543
5/26/2053,306.59549
5/27/2053,304.648865
5/28/2053,306.958191
5/29/2053,306.308655
5/30/2053,305.248718
5/31/2053,303.691315
6/1/2053,302.112671
6/2/2053,303.917633
6/3/2053,301.429596
6/4/2053,297.729492
6/5/2053,301.351562
6/6/2053,304.680176
6/7/2053,307.316559
6/8/2053,309.384918
6/9/2053,308.680542
6/10/2053,307.7771
6/11/2053,315.332001
6/12/2053,310.825897
6/13/2053,307.407257
6/14/2053,311.240509
6/15/2053,309.680725
6/16/2053,309.401093
6/17/2053,309.591217
6/18/2053,309.705322
6/19/2053,311.207428
6/20/2053,310.424561
6/21/2053,310.479889
6/22/2053,309.230316
6/23/2053,308.482666
6/24/2053,306.852142
6/25/2053,309.626892
6/26/2053,310.1586
6/27/2053,310.52832
6/28/2053,310.452454
6/29/2053,310.614563
6/30/2053,309.185791
7/1/2053,308.240265
7/2/2053,309.619476
7/3/2053,311.850647
7/4/2053,310.872833
7/5/2053,310.540894
7/6/2053,310.184357
7/7/2053,312.211487
7/8/2053,310.067596
7/9/2053,310.519348
7/10/2053,310.946259
7/11/2053,310.196655
7/12/2053,310.440369
7/13/2053,309.150299
7/14/2053,309.499664
7/15/2053,308.41571
7/16/2053,307.245941
7/17/2053,306.613037
7/18/2053,306.538513
7/19/2053,307.887421
7/20/2053,309.728027
7/21/2053,310.728333
7/22/2053,310.416718
7/23/2053,310.936768
7/24/2053,310.736389
7/25/2053,307.444916
7/26/2053,307.131409
7/27/2053,307.537079
7/28/2053,309.721619
7/29/2053,311.290833
7/30/2053,311.725098
7/31/2053,310.744415
8/1/2053,309.29953
8/2/2053,311.189453
8/3/2053,312.756531
8/4/2053,313.80603
8/5/2053,313.388947
8/6/2053,312.918365
8/7/2053,312.893127
8/8/2053,312.596161
8/9/2053,310.840912
8/10/2053,309.851471
8/11/2053,311.126068
8/12/2053,312.361542
8/13/2053,313.292664
8/14/2053,313.420319
8/15/2053,312.781006
8/16/2053,312.791199
8/17/2053,313.45105
8/18/2053,313.519775
8/19/2053,312.945618
8/20/2053,311.633728
8/21/2053,310.655365
8/22/2053,311.343994
8/23/2053,312.774902
8/24/2053,311.531555
8/25/2053,310.641846
8/26/2053,309.484009
8/27/2053,307.423615
8/28/2053,307.039703
8/29/2053,309.029449
8/30/2053,311.302185
8/31/2053,311.322021
9/1/2053,305.629333
9/2/2053,303.117249
9/3/2053,305.597443
9/4/2053,306.997101
9/5/2053,306.611237
9/6/2053,306.495575
9/7/2053,305.933929
9/8/2053,305.819824
9/9/2053,306.747772
9/10/2053,307.143005
9/11/2053,307.846954
9/12/2053,308.589935
9/13/2053,308.562042
9/14/2053,306.747437
9/15/2053,308.977081
9/16/2053,309.701294
9/17/2053,310.654541
9/18/2053,309.464203
9/19/2053,307.650055
9/20/2053,305.790222
9/21/2053,307.797729
9/22/2053,308.629395
9/23/2053,308.860474
9/24/2053,307.231873
9/25/2053,305.084259
9/26/2053,304.565948
9/27/2053,305.019806
9/28/2053,305.623047
9/29/2053,302.87619
9/30/2053,306.326843
10/1/2053,301.98938
10/2/2053,304.638062
10/3/2053,305.752838
10/4/2053,305.798157
10/5/2053,305.963806
10/6/2053,303.057892
10/7/2053,298.598083
10/8/2053,300.410492
10/9/2053,299.196838
10/10/2053,301.658417
10/11/2053,302.77179
10/12/2053,303.338165
10/13/2053,299.128998
10/14/2053,301.036407
10/15/2053,301.142395
10/16/2053,299.055206
10/17/2053,296.788513
10/18/2053,296.928253
10/19/2053,296.608032
10/20/2053,299.300293
10/21/2053,301.836731
10/22/2053,302.944336
10/23/2053,301.79834
10/24/2053,301.538544
10/25/2053,303.398163
10/26/2053,306.068726
10/27/2053,307.267334
10/28/2053,300.062073
10/29/2053,284.148468
10/30/2053,289.719757
10/31/2053,294.230804
11/1/2053,300.888519
11/2/2053,299.841125
11/3/2053,294.363617
11/4/2053,295.57431
11/5/2053,297.424683
11/6/2053,298.664703
11/7/2053,299.821075
11/8/2053,300.968719
11/9/2053,296.55246
11/10/2053,291.1763
11/11/2053,295.786377
11/12/2053,303.017181
11/13/2053,302.118195
11/14/2053,303.402588
11/15/2053,303.259369
11/16/2053,300.476685
11/17/2053,297.157318
11/18/2053,297.847443
11/19/2053,299.096375
11/20/2053,298.242157
11/21/2053,297.198822
11/22/2053,286.305237
11/23/2053,283.725555
11/24/2053,288.285309
11/25/2053,287.075073
11/26/2053,288.213226
11/27/2053,294.107849
11/28/2053,294.134155
11/29/2053,293.780884
11/30/2053,294.574707
12/1/2053,300.873169
12/2/2053,294.976837
12/3/2053,294.326477
12/4/2053,295.542053
12/5/2053,297.099396
12/6/2053,296.58786
12/7/2053,296.555176
12/8/2053,295.680664
12/9/2053,296.018646
12/10/2053,295.184662
12/11/2053,292.721008
12/12/2053,289.950256
12/13/2053,284.187469
12/14/2053,285.193787
12/15/2053,283.985077
12/16/2053,283.00296
12/17/2053,283.645599
12/18/2053,285.428925
12/19/2053,289.50824
12/20/2053,294.36618
12/21/2053,296.960114
12/22/2053,287.320374
12/23/2053,300.612976
12/24/2053,291.752533
12/25/2053,284.493439
12/26/2053,293.455933
12/27/2053,287.523346
12/28/2053,283.158905
12/29/2053,269.966919
12/30/2053,271.321991
12/31/2053,281.460327
1/1/2054,276.284241
1/2/2054,281.789581
1/3/2054,282.203278
1/4/2054,284.607147
1/5/2054,285.006836
1/6/2054,283.156616
1/7/2054,278.948486
1/8/2054,279.697754
1/9/2054,281.852203
1/10/2054,284.882324
1/11/2054,286.557434
1/12/2054,289.503998
1/13/2054,290.720795
1/14/2054,287.789948
1/15/2054,292.790863
1/16/2054,290.444519
1/17/2054,291.947876
1/18/2054,291.966949
1/19/2054,292.632507
1/20/2054,292.806396
1/21/2054,294.917206
1/22/2054,298.341156
1/23/2054,297.401947
1/24/2054,293.590607
1/25/2054,295.88266
1/26/2054,292.824249
1/27/2054,295.539673
1/28/2054,296.282715
1/29/2054,287.992889
1/30/2054,289.454163
1/31/2054,285.727295
2/1/2054,287.939392
2/2/2054,287.893097
2/3/2054,290.520111
2/4/2054,293.221985
2/5/2054,292.761658
2/6/2054,295.74176
2/7/2054,296.805817
2/8/2054,299.17038
2/9/2054,301.362152
2/10/2054,298.017578
2/11/2054,298.246063
2/12/2054,297.250458
2/13/2054,298.949524
2/14/2054,292.607422
2/15/2054,289.890442
2/16/2054,291.734833
2/17/2054,293.274597
2/18/2054,296.067871
2/19/2054,288.961609
2/20/2054,292.578278
2/21/2054,294.833069
2/22/2054,297.236328
2/23/2054,299.052368
2/24/2054,300.48288
2/25/2054,299.821533
2/26/2054,300.550079
2/27/2054,299.947937
2/28/2054,301.502838
3/1/2054,302.134888
3/2/2054,301.227661
3/3/2054,300.741638
3/4/2054,302.868195
3/5/2054,304.160797
3/6/2054,302.783997
3/7/2054,295.801788
3/8/2054,294.792389
3/9/2054,297.232147
3/10/2054,299.789825
3/11/2054,295.69516
3/12/2054,297.039825
3/13/2054,293.845398
3/14/2054,294.287933
3/15/2054,303.592224
3/16/2054,305.49585
3/17/2054,302.797272
3/18/2054,307.430176
3/19/2054,305.044312
3/20/2054,303.123871
3/21/2054,294.093384
3/22/2054,301.513336
3/23/2054,304.342438
3/24/2054,302.033722
3/25/2054,302.337555
3/26/2054,302.020538
3/27/2054,305.04538
3/28/2054,305.333191
3/29/2054,302.121582
3/30/2054,302.447998
3/31/2054,299.458466
4/1/2054,295.674194
4/2/2054,296.369507
4/3/2054,293.903656
4/4/2054,298.644348
4/5/2054,298.656067
4/6/2054,299.690247
4/7/2054,300.914673
4/8/2054,304.315826
4/9/2054,298.714447
4/10/2054,291.96759
4/11/2054,287.765594
4/12/2054,292.30542
4/13/2054,293.424164
4/14/2054,301.590668
4/15/2054,299.990448
4/16/2054,303.194458
4/17/2054,306.761749
4/18/2054,303.739349
4/19/2054,307.514618
4/20/2054,306.80542
4/21/2054,302.912384
4/22/2054,298.330475
4/23/2054,300.887787
4/24/2054,305.744293
4/25/2054,304.505676
4/26/2054,303.465607
4/27/2054,308.507904
4/28/2054,312.526031
4/29/2054,308.068573
4/30/2054,305.84613
5/1/2054,306.703217
5/2/2054,308.097992
5/3/2054,308.259796
5/4/2054,306.739777
5/5/2054,303.043274
5/6/2054,304.982849
5/7/2054,306.033569
5/8/2054,305.172516
5/9/2054,304.239929
5/10/2054,306.135193
5/11/2054,309.78949
5/12/2054,311.696472
5/13/2054,311.643005
5/14/2054,309.610107
5/15/2054,309.562012
5/16/2054,307.935883
5/17/2054,307.50647
5/18/2054,306.666901
5/19/2054,307.306213
5/20/2054,308.746094
5/21/2054,310.225952
5/22/2054,310.717102
5/23/2054,310.073212
5/24/2054,308.203247
5/25/2054,309.031921
5/26/2054,308.488892
5/27/2054,310.046936
5/28/2054,308.442261
5/29/2054,305.566406
5/30/2054,305.900482
5/31/2054,307.106689
6/1/2054,309.11145
6/2/2054,308.834564
6/3/2054,308.683899
6/4/2054,308.603149
6/5/2054,308.746735
6/6/2054,307.706604
6/7/2054,309.95224
6/8/2054,310.807678
6/9/2054,311.77005
6/10/2054,310.544128
6/11/2054,310.296326
6/12/2054,306.450958
6/13/2054,308.107971
6/14/2054,308.198517
6/15/2054,304.363281
6/16/2054,305.653259
6/17/2054,300.734894
6/18/2054,298.433655
6/19/2054,301.238281
6/20/2054,300.737305
6/21/2054,301.016541
6/22/2054,304.59668
6/23/2054,306.475983
6/24/2054,305.58252
6/25/2054,304.298157
6/26/2054,301.324554
6/27/2054,302.038696
6/28/2054,301.112946
6/29/2054,297.125153
6/30/2054,303.354218
7/1/2054,304.550232
7/2/2054,304.724121
7/3/2054,306.268677
7/4/2054,308.783081
7/5/2054,307.936554
7/6/2054,305.738098
7/7/2054,306.609467
7/8/2054,303.902954
7/9/2054,303.196198
7/10/2054,308.303162
7/11/2054,308.867035
7/12/2054,309.428558
7/13/2054,308.888733
7/14/2054,308.020874
7/15/2054,307.86322
7/16/2054,310.083099
7/17/2054,311.463623
7/18/2054,312.21167
7/19/2054,313.47525
7/20/2054,314.238831
7/21/2054,315.55307
7/22/2054,312.687317
7/23/2054,310.885742
7/24/2054,312.990997
7/25/2054,313.669525
7/26/2054,313.541779
7/27/2054,312.487366
7/28/2054,312.372528
7/29/2054,312.126709
7/30/2054,310.463745
7/31/2054,310.578094
8/1/2054,312.83139
8/2/2054,313.824371
8/3/2054,313.814423
8/4/2054,313.137695
8/5/2054,310.740906
8/6/2054,309.617737
8/7/2054,310.253662
8/8/2054,311.580688
8/9/2054,310.900116
8/10/2054,309.565552
8/11/2054,307.799469
8/12/2054,308.798492
8/13/2054,310.421936
8/14/2054,311.898895
8/15/2054,311.636353
8/16/2054,310.172577
8/17/2054,309.768188
8/18/2054,310.636993
8/19/2054,310.63205
8/20/2054,311.078491
8/21/2054,311.008728
8/22/2054,311.633179
8/23/2054,312.512238
8/24/2054,311.077759
8/25/2054,310.713989
8/26/2054,308.744019
8/27/2054,310.503998
8/28/2054,311.271515
8/29/2054,312.476837
8/30/2054,309.275879
8/31/2054,307.311218
9/1/2054,306.032104
9/2/2054,306.585663
9/3/2054,307.08847
9/4/2054,308.152679
9/5/2054,307.131104
9/6/2054,306.497131
9/7/2054,306.391174
9/8/2054,308.073669
9/9/2054,307.22644
9/10/2054,309.028412
9/11/2054,308.4151
9/12/2054,308.766907
9/13/2054,310.36734
9/14/2054,308.917755
9/15/2054,309.896973
9/16/2054,309.246552
9/17/2054,307.339661
9/18/2054,304.78656
9/19/2054,301.166656
9/20/2054,301.506226
9/21/2054,301.231476
9/22/2054,304.204193
9/23/2054,304.621704
