#Variables:
#tasmin_CCSM4_rcp45(K):Daily Minimum Near-Surface Air Temperature
#tasmax_CCSM4_rcp45(K):Daily Maximum Near-Surface Air Temperature
#pr_CCSM4_rcp45(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_CCSM4_r6i1p1_rcp45_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_tasmax_CCSM4_r6i1p1_rcp45_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_pr_CCSM4_r6i1p1_rcp45_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_CCSM4_rcp45(K),tasmax_CCSM4_rcp45(K),pr_CCSM4_rcp45(mm)"
""
yyyy-mm-dd,tasmin_CCSM4_rcp45(K),tasmax_CCSM4_rcp45(K),pr_CCSM4_rcp45(mm)
2062-11-04,291.627808,299.897308,4.434309
2062-11-05,291.287567,299.445251,0.923303
2062-11-06,291.188110,301.583191,0.884214
2062-11-07,292.397644,301.610657,0.554386
2062-11-08,293.640076,301.599609,5.117494
2062-11-09,291.436096,300.758636,4.130136
2062-11-10,288.713196,292.506256,0.000000
2062-11-11,285.288422,290.602783,0.000000
2062-11-12,284.923431,297.652496,0.000000
2062-11-13,286.578064,303.993683,0.000000
2062-11-14,288.257050,303.368164,0.000000
2062-11-15,287.347931,305.079224,0.000000
2062-11-16,287.228271,305.248871,0.000000
2062-11-17,290.595306,304.471344,0.000000
2062-11-18,291.278107,304.002655,0.303127
2062-11-19,287.886414,299.297760,0.000000
2062-11-20,280.013275,294.131378,0.713384
2062-11-21,284.260620,291.572144,29.054790
2062-11-22,276.545471,291.299988,0.000000
2062-11-23,280.161255,295.380768,0.625338
2062-11-24,286.082245,299.697571,0.000000
2062-11-25,288.183746,300.531403,0.386912
2062-11-26,288.795288,298.846405,0.000000
2062-11-27,284.582153,297.379974,0.000000
2062-11-28,282.189972,299.835785,0.000000
2062-11-29,288.259705,300.000397,0.376235
2062-11-30,289.810913,301.696045,0.512289
2062-12-01,279.175293,293.532227,0.000000
2062-12-02,277.353119,293.616699,0.000000
2062-12-03,280.005402,297.958160,0.000000
2062-12-04,284.006744,299.475159,0.000000
2062-12-05,279.532806,299.429657,0.000000
2062-12-06,284.935242,303.219788,0.000000
2062-12-07,285.488770,305.091003,0.000000
2062-12-08,283.153503,300.474731,0.000000
2062-12-09,286.463745,302.781555,0.000000
2062-12-10,283.806671,299.986359,0.284927
2062-12-11,277.467194,296.267242,0.000000
2062-12-12,280.147308,301.655273,0.000000
2062-12-13,282.574310,303.847626,0.000000
2062-12-14,287.008789,303.650940,0.000000
2062-12-15,285.280426,296.517303,3.045444
2062-12-16,278.832825,289.379883,5.756863
2062-12-17,282.245239,286.737823,33.083961
2062-12-18,278.276245,283.101807,0.000000
2062-12-19,280.182007,287.252319,3.071109
2062-12-20,286.006317,301.517303,2.830641
2062-12-21,286.417603,301.429047,0.000000
2062-12-22,285.481964,293.734741,1.058687
2062-12-23,274.325409,288.158844,2.068544
2062-12-24,268.218872,276.557831,0.000000
2062-12-25,264.222168,278.791901,0.000000
2062-12-26,268.917358,284.356140,0.000000
2062-12-27,275.170593,282.955139,0.000000
2062-12-28,278.777771,285.774750,5.455313
2062-12-29,284.470367,295.750641,1.024967
2062-12-30,288.595184,294.594116,1.476592
2062-12-31,282.726715,295.166046,0.000000
2063-01-01,287.016083,295.456512,0.000000
2063-01-02,275.837799,292.591949,0.658050
2063-01-03,270.458008,278.672943,0.444234
2063-01-04,271.593109,284.196198,0.000000
2063-01-05,273.023438,286.518524,0.000000
2063-01-06,276.878052,285.080261,0.000000
2063-01-07,278.266602,285.040833,0.000000
2063-01-08,280.506226,288.097076,0.903598
2063-01-09,284.020386,288.658875,2.053347
2063-01-10,282.278259,287.685516,0.917392
2063-01-11,276.041931,289.466370,0.000000
2063-01-12,281.951843,297.603516,0.649505
2063-01-13,287.172058,301.507263,1.475147
2063-01-14,282.691223,294.921265,0.000000
2063-01-15,279.589020,298.079407,0.000000
2063-01-16,283.116425,301.569519,0.000000
2063-01-17,284.140076,298.733032,0.000000
2063-01-18,276.775330,290.964600,0.000000
2063-01-19,277.783295,293.602783,0.000000
2063-01-20,282.921600,298.582733,1.337374
2063-01-21,286.730530,301.978119,0.895836
2063-01-22,281.909821,296.853973,0.000000
2063-01-23,275.217224,290.029175,0.000000
2063-01-24,276.467102,292.393799,0.000000
2063-01-25,277.798431,291.550903,0.000000
2063-01-26,281.054657,289.025513,0.895979
2063-01-27,281.733643,291.261444,0.000000
2063-01-28,283.778687,298.012573,0.358985
2063-01-29,288.192810,296.276428,15.853417
2063-01-30,278.672424,295.521362,0.836352
2063-01-31,276.255341,293.374329,0.000000
2063-02-01,278.332123,291.611481,0.342239
2063-02-02,277.496338,287.904053,4.987935
2063-02-03,272.654449,285.862274,0.000000
2063-02-04,273.711121,288.850189,0.000000
2063-02-05,274.441711,290.321106,0.000000
2063-02-06,277.909515,291.204803,0.000000
2063-02-07,272.754730,285.627502,0.000000
2063-02-08,267.889130,275.509521,0.000000
2063-02-09,271.409882,283.436584,0.288606
2063-02-10,273.861420,285.496490,0.000000
2063-02-11,275.253876,288.732178,0.297167
2063-02-12,273.382843,288.473694,0.857208
2063-02-13,267.483734,284.632935,0.000000
2063-02-14,273.073761,291.626221,0.000000
2063-02-15,277.571045,298.176910,0.000000
2063-02-16,279.269318,295.198273,0.000000
2063-02-17,280.067169,302.026337,0.000000
2063-02-18,282.897095,301.686615,0.000000
2063-02-19,283.423096,297.000000,0.000000
2063-02-20,280.163788,298.098267,0.000000
2063-02-21,282.296570,298.787354,0.000000
2063-02-22,284.847473,298.068542,0.000000
2063-02-23,285.793762,296.919647,0.000000
2063-02-24,287.562469,299.857910,0.000000
2063-02-25,288.997009,302.195984,0.495608
2063-02-26,288.952393,298.134216,1.891684
2063-02-27,282.038910,295.100861,0.563201
2063-02-28,285.154968,297.650818,2.584415
2063-03-01,288.802673,295.462616,4.077165
2063-03-02,286.813934,294.771820,0.000000
2063-03-03,287.580780,301.257904,3.211596
2063-03-04,292.990753,299.792206,0.000000
2063-03-05,288.189972,293.728363,5.075247
2063-03-06,284.897980,293.198059,5.143828
2063-03-07,285.606323,295.605713,8.799273
2063-03-08,278.216614,291.623596,6.647854
2063-03-09,275.698608,281.148254,6.331368
2063-03-10,275.217651,285.170959,2.527145
2063-03-11,281.307922,298.812592,0.000000
2063-03-12,282.884674,296.037048,0.000000
2063-03-13,288.842407,300.890076,0.000000
2063-03-14,291.860626,302.258270,2.278446
2063-03-15,280.488251,298.546387,2.044496
2063-03-16,275.800903,289.651978,0.000000
2063-03-17,277.994995,284.612640,0.000000
2063-03-18,278.333374,285.410767,0.000000
2063-03-19,279.167542,288.387115,0.000000
2063-03-20,278.313354,292.432587,0.000000
2063-03-21,283.524567,294.672699,0.000000
2063-03-22,290.496124,298.877960,5.021184
2063-03-23,279.084076,293.689423,1.949935
2063-03-24,288.544067,295.306244,30.301058
2063-03-25,288.205170,298.917542,12.856966
2063-03-26,291.632935,298.378876,2.528113
2063-03-27,291.348145,305.300781,3.306906
2063-03-28,290.733887,305.049561,0.000000
2063-03-29,290.728027,301.179352,16.243982
2063-03-30,285.428070,303.352173,1.520919
2063-03-31,290.640625,299.424225,7.355870
2063-04-01,279.558594,293.854462,0.000000
2063-04-02,278.528290,286.205139,10.203573
2063-04-03,286.304352,300.355896,4.035190
2063-04-04,291.001862,301.415955,1.262080
2063-04-05,285.805511,303.089661,0.000000
2063-04-06,286.880859,304.279846,0.000000
2063-04-07,293.333313,304.673492,0.000000
2063-04-08,294.467865,304.382935,0.000000
2063-04-09,292.408722,301.136078,0.000000
2063-04-10,282.257660,293.500916,0.000000
2063-04-11,282.881561,298.370514,0.000000
2063-04-12,287.251648,303.564941,0.000000
2063-04-13,291.252502,309.386566,0.000000
2063-04-14,285.095459,301.555725,0.000000
2063-04-15,279.808289,292.884094,0.000000
2063-04-16,280.124237,297.689911,0.000000
2063-04-17,287.940338,305.668121,0.000000
2063-04-18,290.778656,301.183411,1.772597
2063-04-19,291.586090,303.722260,1.432467
2063-04-20,290.712708,300.329193,0.000000
2063-04-21,281.293213,296.158752,0.000000
2063-04-22,282.223633,298.421783,0.000000
2063-04-23,287.242950,300.992004,0.000000
2063-04-24,287.850067,301.116577,0.000000
2063-04-25,290.012817,301.085663,0.000000
2063-04-26,292.563599,301.455505,1.030377
2063-04-27,292.473389,300.345062,0.761316
2063-04-28,293.076630,301.340851,2.399832
2063-04-29,293.255188,300.741211,1.720310
2063-04-30,292.978210,298.189209,18.078787
2063-05-01,291.043762,296.677216,18.533772
2063-05-02,291.733826,300.114166,0.000000
2063-05-03,292.345642,301.069550,9.091351
2063-05-04,293.521820,299.052124,6.725537
2063-05-05,293.147736,308.101868,29.559860
2063-05-06,291.846710,307.794769,0.000000
2063-05-07,289.301636,302.502716,0.000000
2063-05-08,286.256836,296.604279,0.352617
2063-05-09,287.047089,298.271912,0.000000
2063-05-10,292.993073,302.338348,0.672558
2063-05-11,293.241943,301.207214,8.541288
2063-05-12,290.446747,297.961975,0.000000
2063-05-13,285.997498,296.851532,0.000000
2063-05-14,286.645905,295.716248,0.000000
2063-05-15,285.863678,299.330170,0.000000
2063-05-16,286.742828,297.968079,0.000000
2063-05-17,289.846313,300.041351,0.000000
2063-05-18,293.264954,301.558380,0.000000
2063-05-19,294.529724,303.105652,0.000000
2063-05-20,294.778839,304.236023,0.000000
2063-05-21,294.564392,306.710266,0.000000
2063-05-22,294.169586,306.264771,0.000000
2063-05-23,294.911194,306.889496,0.000000
2063-05-24,294.113739,306.016907,0.000000
2063-05-25,295.109192,304.675903,0.000000
2063-05-26,296.102417,302.548676,1.475145
2063-05-27,294.625854,303.100922,3.906283
2063-05-28,295.803986,306.960052,4.332768
2063-05-29,295.756378,306.445587,31.487307
2063-05-30,295.468201,305.328979,8.461893
2063-05-31,296.868500,306.615387,4.426885
2063-06-01,297.750061,302.647003,9.835894
2063-06-02,295.334686,298.446991,20.922243
2063-06-03,295.832123,303.435211,20.172165
2063-06-04,297.038361,302.634216,7.376859
2063-06-05,295.791290,305.114014,1.247862
2063-06-06,295.312775,305.105652,0.000000
2063-06-07,294.842560,306.412659,0.000000
2063-06-08,295.471588,307.293793,0.000000
2063-06-09,295.548004,307.397339,0.000000
2063-06-10,295.800903,307.976624,0.000000
2063-06-11,296.109772,307.582703,0.000000
2063-06-12,295.638214,307.764526,0.000000
2063-06-13,295.329346,307.734741,0.000000
2063-06-14,295.341919,308.438629,0.000000
2063-06-15,294.191772,309.664032,0.000000
2063-06-16,295.444794,309.919128,0.596641
2063-06-17,294.599182,310.423798,0.000000
2063-06-18,297.955688,310.774933,0.000000
2063-06-19,300.750336,309.338989,0.000000
2063-06-20,299.323944,307.799438,4.490594
2063-06-21,296.832214,305.968567,4.906335
2063-06-22,296.590515,305.747986,0.355442
2063-06-23,298.590393,309.210358,1.434252
2063-06-24,298.838074,307.541779,12.138414
2063-06-25,299.485870,307.843140,2.955255
2063-06-26,299.268982,308.913757,2.382573
2063-06-27,298.136322,307.550751,2.478189
2063-06-28,299.321625,309.079529,4.254893
2063-06-29,299.132996,310.937408,3.513795
2063-06-30,297.104065,309.424927,0.000000
2063-07-01,297.059692,308.860718,3.203947
2063-07-02,297.338531,309.735565,0.309441
2063-07-03,297.642914,309.727997,0.000000
2063-07-04,298.333038,310.012054,5.984869
2063-07-05,296.212616,306.217041,7.288927
2063-07-06,296.546021,306.732910,5.960222
2063-07-07,297.206451,306.742950,6.148860
2063-07-08,295.852264,306.602600,3.400392
2063-07-09,296.330322,308.385620,0.000000
2063-07-10,296.776855,308.109985,0.000000
2063-07-11,297.483032,308.984161,0.000000
2063-07-12,297.648376,309.483521,0.000000
2063-07-13,296.986877,310.011200,0.000000
2063-07-14,297.850159,311.354431,0.938091
2063-07-15,298.293030,309.834015,0.000000
2063-07-16,296.027466,305.594208,5.577060
2063-07-17,297.215027,306.983826,1.857036
2063-07-18,297.137634,307.833038,5.560462
2063-07-19,296.506836,306.589172,5.900223
2063-07-20,296.550476,304.421387,1.943454
2063-07-21,296.238678,308.739075,0.000000
2063-07-22,296.831390,310.561340,0.000000
2063-07-23,297.746674,311.807129,0.000000
2063-07-24,298.529755,312.341217,1.311835
2063-07-25,298.064026,311.927917,0.000000
2063-07-26,298.708435,312.315521,0.000000
2063-07-27,298.888153,314.071960,0.000000
2063-07-28,298.078400,314.273865,1.556010
2063-07-29,297.648865,312.953888,0.523852
2063-07-30,298.150543,311.250702,4.496150
2063-07-31,296.843475,308.822937,0.313757
2063-08-01,297.286011,309.748169,0.000000
2063-08-02,297.901215,308.837494,0.000000
2063-08-03,296.355194,310.425293,0.000000
2063-08-04,297.403595,313.511597,0.000000
2063-08-05,296.844879,313.749817,0.000000
2063-08-06,297.330200,313.726135,0.000000
2063-08-07,299.381195,313.793030,0.000000
2063-08-08,299.499023,314.650177,0.000000
2063-08-09,299.483765,314.342682,0.000000
2063-08-10,299.329254,314.784851,0.000000
2063-08-11,297.312042,313.422424,0.000000
2063-08-12,297.557159,311.246216,0.000000
2063-08-13,297.927063,311.858307,0.000000
2063-08-14,297.631348,312.698608,0.000000
2063-08-15,297.570496,312.721466,0.000000
2063-08-16,297.631653,311.910553,0.000000
2063-08-17,298.333221,312.809631,0.000000
2063-08-18,297.630798,313.035400,0.000000
2063-08-19,297.200348,311.181549,0.000000
2063-08-20,297.587250,310.899170,0.000000
2063-08-21,297.884430,310.474792,0.000000
2063-08-22,297.712006,308.978363,0.000000
2063-08-23,297.187134,310.343597,0.000000
2063-08-24,297.866882,310.259521,0.000000
2063-08-25,298.945312,310.151611,0.000000
2063-08-26,298.548035,311.225433,0.000000
2063-08-27,298.903076,310.912506,0.452381
2063-08-28,299.378235,311.456757,0.326436
2063-08-29,299.173309,313.013885,0.000000
2063-08-30,300.179169,313.529938,1.664164
2063-08-31,298.868683,311.440887,17.892534
2063-09-01,295.794098,306.760712,38.234749
2063-09-02,297.773651,308.179291,2.207871
2063-09-03,297.677551,308.035431,0.644381
2063-09-04,297.180969,307.156799,3.185620
2063-09-05,297.189880,307.758759,0.627445
2063-09-06,297.540405,308.812561,0.000000
2063-09-07,298.874603,309.643707,0.000000
2063-09-08,299.321014,311.302856,0.000000
2063-09-09,299.095245,311.334229,0.000000
2063-09-10,297.106445,309.772369,0.000000
2063-09-11,296.916046,310.259399,0.000000
2063-09-12,297.944061,311.173523,0.599748
2063-09-13,299.381897,315.367676,0.000000
2063-09-14,296.533173,313.135193,0.000000
2063-09-15,297.566620,309.986145,2.790364
2063-09-16,292.966248,304.127319,19.240673
2063-09-17,294.168579,305.893860,0.285643
2063-09-18,294.977234,308.836517,0.000000
2063-09-19,294.741455,308.662689,0.000000
2063-09-20,294.336304,309.304749,0.000000
2063-09-21,294.308899,309.254181,0.000000
2063-09-22,294.255707,308.511749,0.000000
2063-09-23,295.953705,307.090057,0.000000
2063-09-24,295.715607,306.806122,0.000000
2063-09-25,295.987366,304.878693,1.066221
2063-09-26,294.450256,302.716919,9.605608
2063-09-27,292.736145,301.477814,0.344840
2063-09-28,294.890991,304.292694,0.367702
2063-09-29,293.351562,301.072998,36.959023
2063-09-30,293.411896,299.900208,78.073677
2063-10-01,288.977203,297.089325,14.059103
2063-10-02,288.351624,294.069275,0.000000
2063-10-03,288.386200,297.627563,0.000000
2063-10-04,288.483948,301.385101,0.000000
2063-10-05,288.505371,302.279602,0.000000
2063-10-06,291.859009,301.897186,0.000000
2063-10-07,292.906830,301.653503,0.000000
2063-10-08,291.301270,301.894897,33.921196
2063-10-09,292.880951,302.882812,2.007732
2063-10-10,287.953735,300.254608,0.000000
2063-10-11,286.705994,300.737946,0.000000
2063-10-12,286.357941,301.397675,0.000000
2063-10-13,285.220795,302.917603,0.000000
2063-10-14,287.184601,305.044159,0.000000
2063-10-15,288.312469,306.892822,0.000000
2063-10-16,289.443329,307.950745,0.000000
2063-10-17,290.220398,308.247406,0.000000
2063-10-18,291.260406,307.011536,0.000000
2063-10-19,290.555450,307.194519,0.000000
2063-10-20,290.060486,307.331970,0.000000
2063-10-21,289.845215,307.191284,0.000000
2063-10-22,292.087219,305.278687,0.000000
2063-10-23,292.486237,306.856781,0.000000
2063-10-24,291.316650,306.043640,0.000000
2063-10-25,287.106628,306.556519,0.000000
2063-10-26,290.362976,308.626160,0.000000
2063-10-27,291.321869,304.986664,0.000000
2063-10-28,285.403748,299.578766,0.000000
2063-10-29,281.982025,297.447266,0.000000
2063-10-30,281.051392,299.320374,0.000000
2063-10-31,282.325928,300.533539,0.000000
2063-11-01,282.647247,301.730560,0.000000
2063-11-02,287.890564,302.380768,0.000000
2063-11-03,286.480591,296.603516,0.925522
2063-11-04,277.186890,290.753113,0.000000
2063-11-05,278.237854,288.449738,0.000000
2063-11-06,275.837036,292.673584,0.000000
2063-11-07,282.451477,297.729828,0.000000
2063-11-08,287.374481,303.874939,0.000000
2063-11-09,289.131866,302.741425,4.186820
2063-11-10,280.621765,297.148712,1.084666
2063-11-11,279.857330,300.896912,0.000000
2063-11-12,285.436920,302.698517,0.000000
2063-11-13,289.643433,299.645477,0.322067
2063-11-14,287.049469,296.954773,0.000000
2063-11-15,286.656494,295.662750,1.173731
2063-11-16,288.645538,303.536957,0.279682
2063-11-17,286.981689,300.372742,0.000000
2063-11-18,284.729401,294.388794,3.002821
2063-11-19,285.843658,301.265594,3.276660
2063-11-20,283.867157,304.180481,0.000000
2063-11-21,290.362396,298.287415,15.928823
2063-11-22,295.632385,301.875000,32.842289
2063-11-23,293.137390,302.512115,1.447078
2063-11-24,285.640839,298.738586,1.965706
2063-11-25,278.326508,289.981110,0.000000
2063-11-26,276.570374,286.917328,0.000000
2063-11-27,274.701508,288.707153,0.000000
2063-11-28,275.761932,286.375854,0.000000
2063-11-29,273.205109,283.727844,0.000000
2063-11-30,276.015747,282.907501,6.085765
2063-12-01,274.700439,290.291229,0.000000
2063-12-02,277.762787,289.753418,0.000000
2063-12-03,273.113159,289.581085,0.000000
2063-12-04,275.501465,293.323853,0.000000
2063-12-05,276.702972,294.983582,0.000000
2063-12-06,278.404633,297.345642,0.000000
2063-12-07,276.987396,290.625488,0.000000
2063-12-08,275.551392,293.374237,0.000000
2063-12-09,274.058563,287.149109,0.000000
2063-12-10,270.297394,287.549835,0.000000
2063-12-11,273.177002,289.699371,0.000000
2063-12-12,271.743652,284.582275,0.000000
2063-12-13,276.319122,286.535004,0.000000
2063-12-14,278.406830,290.915558,0.000000
2063-12-15,276.218933,292.191650,0.000000
2063-12-16,280.351593,292.458435,0.000000
2063-12-17,280.479187,288.759613,0.000000
2063-12-18,276.901489,290.073181,0.000000
2063-12-19,272.581482,287.863708,0.000000
2063-12-20,272.692963,289.476715,0.000000
2063-12-21,272.503357,289.803925,0.000000
2063-12-22,279.126190,290.810669,0.000000
2063-12-23,287.466827,295.069031,0.000000
2063-12-24,279.899567,294.438110,0.369379
2063-12-25,284.243317,293.357697,2.333016
2063-12-26,275.126373,292.246490,0.000000
2063-12-27,278.175140,290.978516,0.000000
2063-12-28,281.392487,289.798889,3.908810
2063-12-29,286.750824,294.910034,1.598298
2063-12-30,274.187592,288.832550,0.000000
2063-12-31,275.148560,292.278870,0.000000
2064-01-01,277.426208,294.590210,0.000000
2064-01-02,283.743347,299.541290,0.476701
2064-01-03,276.097961,290.736694,0.000000
2064-01-04,274.919678,290.963104,0.000000
2064-01-05,276.592041,294.083557,0.000000
2064-01-06,277.456268,292.985687,0.000000
2064-01-07,278.489136,294.780487,0.000000
2064-01-08,288.584320,299.091217,0.000000
2064-01-09,287.891571,295.453369,2.431596
2064-01-10,282.649597,290.849335,2.229925
2064-01-11,282.554352,287.722137,1.448511
2064-01-12,275.861664,281.996704,3.607251
2064-01-13,279.642731,294.718231,0.000000
2064-01-14,278.709808,288.862213,0.000000
2064-01-15,276.135712,284.665558,1.353020
2064-01-16,274.867706,282.581055,36.526291
2064-01-17,278.347168,282.910217,22.796362
2064-01-18,272.912170,285.608795,2.743705
2064-01-19,273.739838,287.096710,0.000000
2064-01-20,273.303040,284.293213,0.000000
2064-01-21,273.748779,284.297485,0.000000
2064-01-22,273.542419,284.767303,0.930882
2064-01-23,274.140594,280.499207,23.186514
2064-01-24,274.891449,284.276764,0.853515
2064-01-25,272.448639,287.133728,0.000000
2064-01-26,273.146301,290.099670,0.000000
2064-01-27,275.740967,291.796539,0.000000
2064-01-28,277.303223,292.804382,0.000000
2064-01-29,276.627350,292.945923,0.000000
2064-01-30,278.194336,295.979584,0.000000
2064-01-31,275.699707,288.500580,0.000000
2064-02-01,274.123138,286.249084,0.000000
2064-02-02,272.847992,286.649231,0.000000
2064-02-03,273.194214,290.936798,0.000000
2064-02-04,278.653717,288.788757,0.000000
2064-02-05,278.254639,295.315552,0.000000
2064-02-06,277.230194,291.321472,0.000000
2064-02-07,274.853424,292.700592,0.000000
2064-02-08,278.229340,293.426178,0.000000
2064-02-09,277.845032,299.143646,0.000000
2064-02-10,276.798584,297.727722,0.000000
2064-02-11,280.999237,297.835785,0.000000
2064-02-12,281.352112,302.814026,0.000000
2064-02-13,282.937714,303.968903,0.000000
2064-02-14,282.995636,302.916443,0.000000
2064-02-15,287.934967,302.802216,0.000000
2064-02-16,287.611511,296.946381,0.000000
2064-02-17,287.667206,298.737701,0.448700
2064-02-18,288.861969,298.794250,2.142855
2064-02-19,288.061554,297.357391,0.939594
2064-02-20,288.843170,300.915588,0.000000
2064-02-21,289.359222,303.224335,0.000000
2064-02-22,285.754791,299.327118,1.193591
2064-02-23,278.634277,296.930389,2.132102
2064-02-24,280.003571,294.991180,0.000000
2064-02-25,284.422241,299.730743,2.668374
2064-02-26,284.075928,292.976135,3.377884
2064-02-27,276.807312,289.049133,2.149605
2064-02-28,275.520447,290.551758,0.000000
2064-02-29,275.523010,290.317261,0.000000
2064-03-01,275.525543,290.082733,0.000000
2064-03-02,279.038483,289.670044,0.000000
2064-03-03,280.561401,292.541748,0.000000
2064-03-04,281.141022,293.354828,0.000000
2064-03-05,281.578583,294.205566,0.000000
2064-03-06,286.523010,298.683441,0.000000
2064-03-07,282.889130,300.071838,0.000000
2064-03-08,284.714508,299.265411,0.000000
2064-03-09,288.144379,295.986298,0.000000
2064-03-10,283.639404,300.634735,0.000000
2064-03-11,288.102875,299.157135,0.000000
2064-03-12,280.252106,294.046783,0.000000
2064-03-13,279.062073,282.582397,14.388994
2064-03-14,279.037872,284.224884,15.936066
2064-03-15,276.745026,290.822449,0.000000
2064-03-16,277.982178,295.775940,0.000000
2064-03-17,281.230652,296.886108,0.000000
2064-03-18,285.336121,300.913696,0.000000
2064-03-19,288.377869,302.263855,0.000000
2064-03-20,290.728424,302.993469,0.000000
2064-03-21,284.412476,300.173370,2.297317
2064-03-22,277.724945,286.534760,0.579108
2064-03-23,281.669159,293.811768,4.590974
2064-03-24,279.839935,298.107727,0.000000
2064-03-25,281.837982,297.480103,0.000000
2064-03-26,281.932922,298.180420,0.000000
2064-03-27,284.041199,301.377960,0.000000
2064-03-28,285.263336,299.115875,0.000000
2064-03-29,284.860535,302.290192,0.000000
2064-03-30,284.416168,305.587097,0.000000
2064-03-31,287.568878,306.661469,0.000000
2064-04-01,285.678253,303.299957,0.000000
2064-04-02,288.144257,296.361755,0.000000
2064-04-03,289.327301,293.752655,0.502831
2064-04-04,290.716431,304.793732,1.277643
2064-04-05,289.165344,298.660980,0.000000
2064-04-06,281.795593,295.443237,0.000000
2064-04-07,282.042664,300.540009,0.000000
2064-04-08,284.485931,300.698151,0.000000
2064-04-09,286.277893,303.518707,0.000000
2064-04-10,287.703888,305.467316,0.000000
2064-04-11,290.518494,303.216217,0.000000
2064-04-12,291.116577,297.498932,18.758177
2064-04-13,286.264526,306.470123,2.762368
2064-04-14,284.574524,298.247162,0.000000
2064-04-15,283.778931,298.816437,0.000000
2064-04-16,282.916290,302.371796,0.000000
2064-04-17,285.095795,303.294403,0.000000
2064-04-18,289.435120,303.781891,0.000000
2064-04-19,290.993713,304.491913,0.000000
2064-04-20,291.409393,301.833252,0.000000
2064-04-21,293.107849,299.232422,0.664066
2064-04-22,293.353516,300.818848,0.000000
2064-04-23,292.383301,300.552307,0.000000
2064-04-24,292.231140,300.360901,0.000000
2064-04-25,292.508942,299.760773,6.334393
2064-04-26,292.910767,302.699493,0.290887
2064-04-27,293.323883,300.737518,0.906451
2064-04-28,293.269012,299.930634,1.523180
2064-04-29,295.016174,302.631500,5.444890
2064-04-30,294.471436,301.239014,8.591208
2064-05-01,293.182343,296.111877,17.949995
2064-05-02,289.960632,295.195251,15.342465
2064-05-03,289.191162,306.229431,0.308462
2064-05-04,289.235901,307.836456,0.000000
2064-05-05,291.441803,307.735931,0.000000
2064-05-06,291.545166,308.594635,0.000000
2064-05-07,291.373688,309.358612,0.395692
2064-05-08,292.707916,308.184723,0.000000
2064-05-09,293.557312,309.237732,0.000000
2064-05-10,292.436371,310.761475,0.000000
2064-05-11,292.826752,309.619873,0.000000
2064-05-12,294.037354,311.060760,0.492467
2064-05-13,293.311096,311.049133,0.000000
2064-05-14,295.394928,309.679962,0.000000
2064-05-15,298.360840,308.672943,0.000000
2064-05-16,297.274017,306.570007,20.529415
2064-05-17,298.869324,306.112122,0.000000
2064-05-18,296.901611,303.892853,0.952500
2064-05-19,295.785950,304.041290,0.716958
2064-05-20,294.454895,306.024658,0.628533
2064-05-21,293.845215,308.330963,0.000000
2064-05-22,293.835724,310.430176,0.000000
2064-05-23,295.699066,312.015564,0.000000
2064-05-24,295.933228,311.029755,0.000000
2064-05-25,298.047272,312.564972,0.291376
2064-05-26,294.374939,309.962677,0.000000
2064-05-27,295.033478,305.606415,0.000000
2064-05-28,293.957458,308.398895,0.000000
2064-05-29,294.432312,309.252594,0.410177
2064-05-30,296.191833,307.525757,0.000000
2064-05-31,295.090057,306.306122,3.474916
2064-06-01,296.896545,308.022278,3.540103
2064-06-02,296.777649,309.327271,0.539325
2064-06-03,296.320068,309.254303,0.000000
2064-06-04,294.879639,309.180603,0.740751
2064-06-05,295.363037,308.584412,7.463309
2064-06-06,296.439911,306.975586,5.289446
2064-06-07,294.961670,309.673828,0.000000
2064-06-08,296.702454,309.072876,0.000000
2064-06-09,298.223816,307.168579,0.000000
2064-06-10,297.223877,308.554901,0.000000
2064-06-11,296.923309,309.861664,0.000000
2064-06-12,298.242950,312.236450,0.000000
2064-06-13,298.826843,315.536621,0.000000
2064-06-14,298.219940,316.142456,0.000000
2064-06-15,297.357178,312.507660,0.000000
2064-06-16,297.304810,311.469025,0.000000
2064-06-17,298.097626,311.769257,0.000000
2064-06-18,296.746521,311.759399,0.000000
2064-06-19,296.203461,310.840179,0.000000
2064-06-20,295.389587,311.167847,0.000000
2064-06-21,296.773254,311.616272,0.000000
2064-06-22,297.538269,311.439056,0.000000
2064-06-23,299.269989,310.729004,5.438919
2064-06-24,299.431946,313.273621,0.769072
2064-06-25,299.691498,314.764465,0.000000
2064-06-26,299.433960,312.829193,0.000000
2064-06-27,298.019287,311.754333,0.000000
2064-06-28,298.825134,311.760651,0.000000
2064-06-29,298.049744,313.648376,0.000000
2064-06-30,297.270111,311.279022,0.000000
2064-07-01,296.173065,309.933289,0.000000
2064-07-02,296.787933,310.927795,0.000000
2064-07-03,297.819977,313.036194,0.000000
2064-07-04,299.768524,314.416229,0.437220
2064-07-05,301.117676,311.593658,3.069943
2064-07-06,298.924255,311.477661,0.000000
2064-07-07,298.704163,312.023773,0.000000
2064-07-08,299.030609,310.557739,8.000156
2064-07-09,297.070435,303.585632,19.290461
