#Variables:
#tasmin_IPSL-CM5B-LR_rcp45(K):Daily Minimum Near-Surface Air Temperature
#tasmax_IPSL-CM5B-LR_rcp45(K):Daily Maximum Near-Surface Air Temperature
#pr_IPSL-CM5B-LR_rcp45(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_IPSL-CM5B-LR_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_tasmax_IPSL-CM5B-LR_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_pr_IPSL-CM5B-LR_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_IPSL-CM5B-LR_rcp45(K),tasmax_IPSL-CM5B-LR_rcp45(K),pr_IPSL-CM5B-LR_rcp45(mm)"
""
yyyy-mm-dd,tasmin_IPSL-CM5B-LR_rcp45(K),tasmax_IPSL-CM5B-LR_rcp45(K),pr_IPSL-CM5B-LR_rcp45(mm)
2046-08-17,299.399261,308.681549,0.000000
2046-08-18,299.071564,307.507568,2.674724
2046-08-19,297.465515,305.643219,1.736015
2046-08-20,297.283447,306.069092,1.188755
2046-08-21,297.801636,306.748718,3.196740
2046-08-22,297.290619,307.701294,1.665065
2046-08-23,296.860260,308.907776,1.239958
2046-08-24,297.349182,311.010193,0.438535
2046-08-25,297.285370,308.887177,6.650580
2046-08-26,297.021851,305.980743,4.305680
2046-08-27,296.349213,306.923737,0.000000
2046-08-28,295.787140,308.954742,0.284496
2046-08-29,296.618958,305.958130,1.653648
2046-08-30,297.937988,304.698883,2.730223
2046-08-31,297.875702,301.915497,2.938909
2046-09-01,296.998535,304.032990,0.000000
2046-09-02,296.542877,305.773438,4.630486
2046-09-03,296.569122,305.314209,4.377083
2046-09-04,296.394592,304.635254,9.825238
2046-09-05,295.806671,305.989838,9.788040
2046-09-06,296.760040,306.744904,6.287892
2046-09-07,297.755768,307.130646,2.321623
2046-09-08,296.412750,306.385437,1.145295
2046-09-09,295.658447,307.687103,2.619219
2046-09-10,296.517853,307.781067,1.630073
2046-09-11,298.008026,308.048096,13.562240
2046-09-12,299.246490,309.038788,9.307292
2046-09-13,297.263947,308.613495,3.604715
2046-09-14,298.075012,310.159485,5.406240
2046-09-15,296.080872,303.866394,4.497023
2046-09-16,293.386230,303.309753,0.000000
2046-09-17,295.319977,305.772461,0.000000
2046-09-18,295.092133,307.085541,0.000000
2046-09-19,296.427338,308.107788,2.101584
2046-09-20,295.416107,310.953278,1.214504
2046-09-21,295.519989,308.244995,0.000000
2046-09-22,296.597595,307.406250,8.788629
2046-09-23,297.333923,307.824615,0.880604
2046-09-24,295.964996,309.810242,0.306946
2046-09-25,293.922852,311.358521,0.000000
2046-09-26,294.692932,311.847534,0.000000
2046-09-27,296.546722,310.362335,0.000000
2046-09-28,295.050903,307.473206,0.000000
2046-09-29,292.659790,305.334137,0.000000
2046-09-30,292.070984,304.859802,0.000000
2046-10-01,291.034943,305.221924,0.000000
2046-10-02,291.144623,305.892151,0.000000
2046-10-03,292.379456,307.406891,0.000000
2046-10-04,292.536407,306.058899,0.000000
2046-10-05,291.114136,305.491425,0.000000
2046-10-06,290.880859,306.753632,0.000000
2046-10-07,289.834839,303.863434,0.000000
2046-10-08,286.403595,298.162903,0.000000
2046-10-09,286.867645,301.979736,0.000000
2046-10-10,290.082794,304.967163,0.000000
2046-10-11,290.527771,306.360199,0.000000
2046-10-12,290.709320,302.701660,0.000000
2046-10-13,288.806702,298.919006,1.829003
2046-10-14,290.138153,299.824707,7.104541
2046-10-15,289.636597,300.899841,0.701184
2046-10-16,287.603912,299.299103,0.000000
2046-10-17,287.591522,299.786072,0.000000
2046-10-18,289.953735,300.232056,0.000000
2046-10-19,290.011719,302.349792,0.000000
2046-10-20,288.323761,303.389587,0.000000
2046-10-21,288.480957,302.374481,0.000000
2046-10-22,288.679291,302.500214,0.000000
2046-10-23,289.413208,304.467529,0.000000
2046-10-24,291.151917,303.416046,0.000000
2046-10-25,292.198730,302.259369,0.000000
2046-10-26,292.114349,300.247711,0.000000
2046-10-27,290.948822,300.608582,17.635824
2046-10-28,291.296234,300.397552,23.719254
2046-10-29,286.824066,293.549591,23.692142
2046-10-30,281.028381,290.934875,0.281995
2046-10-31,275.270386,291.594299,0.000000
2046-11-01,276.247131,292.213959,0.000000
2046-11-02,275.203674,292.539185,0.000000
2046-11-03,275.262390,296.692719,0.000000
2046-11-04,278.281616,300.251160,0.000000
2046-11-05,282.641113,301.659149,0.000000
2046-11-06,285.987885,302.055847,0.000000
2046-11-07,290.163330,306.140228,1.061707
2046-11-08,291.798218,300.653625,0.000000
2046-11-09,293.454620,300.340881,1.260227
2046-11-10,286.459412,297.349884,1.773611
2046-11-11,276.792023,290.550049,0.000000
2046-11-12,277.099335,293.610626,0.000000
2046-11-13,283.120911,293.413910,29.927441
2046-11-14,281.919922,290.447418,0.000000
2046-11-15,282.503052,301.013611,0.000000
2046-11-16,286.624603,303.228943,0.000000
2046-11-17,279.959564,297.974976,0.000000
2046-11-18,281.536469,303.234070,0.000000
2046-11-19,290.744812,302.229523,0.000000
2046-11-20,291.180389,302.582855,0.000000
2046-11-21,289.334717,298.937958,2.637239
2046-11-22,279.668030,292.822998,0.000000
2046-11-23,277.634521,289.321564,26.941330
2046-11-24,274.577850,284.001678,3.588385
2046-11-25,273.866730,288.552368,0.000000
2046-11-26,272.067657,293.941559,0.000000
2046-11-27,276.300354,294.621063,0.000000
2046-11-28,276.087799,294.954834,0.000000
2046-11-29,281.127533,292.652008,0.000000
2046-11-30,276.874023,297.153961,0.000000
2046-12-01,278.468719,299.804718,0.000000
2046-12-02,280.238251,299.533478,0.000000
2046-12-03,283.285828,298.334442,0.000000
2046-12-04,285.438629,299.542206,0.000000
2046-12-05,287.057617,299.948364,0.282331
2046-12-06,289.691498,300.095398,30.956722
2046-12-07,283.070709,297.016937,0.359785
2046-12-08,279.376862,295.050720,0.000000
2046-12-09,277.107544,289.843170,0.000000
2046-12-10,274.193939,288.718323,0.000000
2046-12-11,276.918701,289.352509,0.000000
2046-12-12,281.999176,291.789795,0.000000
2046-12-13,281.104462,292.145233,0.347581
2046-12-14,287.186829,298.785278,11.331707
2046-12-15,269.525513,286.971069,0.000000
2046-12-16,272.582672,277.789948,9.941435
2046-12-17,277.077576,282.763031,62.326042
2046-12-18,275.928741,281.494110,1.557557
2046-12-19,278.395447,290.202148,0.000000
2046-12-20,280.751923,290.281006,0.000000
2046-12-21,281.443329,291.614136,0.000000
2046-12-22,288.552399,298.832733,1.098573
2046-12-23,282.807007,296.192871,0.000000
2046-12-24,284.521393,293.276978,0.000000
2046-12-25,286.703003,294.356781,9.930308
2046-12-26,287.856628,292.923157,0.755299
2046-12-27,288.999908,296.342377,5.533289
2046-12-28,281.510162,291.428253,0.583216
2046-12-29,266.373138,285.308136,0.000000
2046-12-30,266.984161,281.989136,0.000000
2046-12-31,272.309540,284.912140,0.000000
2047-01-01,273.207855,288.694794,0.000000
2047-01-02,276.576080,290.325775,0.000000
2047-01-03,277.553864,285.585052,0.000000
2047-01-04,275.404419,289.431519,0.000000
2047-01-05,276.316101,289.330170,0.000000
2047-01-06,276.859619,286.705994,0.000000
2047-01-07,275.735291,289.304810,0.000000
2047-01-08,283.548309,291.830353,6.198681
2047-01-09,287.878906,299.345825,5.642005
2047-01-10,289.197693,298.528839,1.019016
2047-01-11,288.360016,297.405609,0.000000
2047-01-12,284.150665,295.854095,0.000000
2047-01-13,286.998016,296.489868,0.000000
2047-01-14,289.190033,295.798065,1.228644
2047-01-15,289.137421,293.403015,7.785233
2047-01-16,291.063354,298.047668,10.978106
2047-01-17,289.122070,294.903992,6.322647
2047-01-18,288.638458,291.286957,6.896354
2047-01-19,288.491211,296.788879,2.208478
2047-01-20,287.953278,298.753540,0.500397
2047-01-21,287.574463,299.203705,0.396802
2047-01-22,287.605682,296.681458,0.000000
2047-01-23,286.462128,296.455811,0.791113
2047-01-24,286.015686,297.418579,0.000000
2047-01-25,287.336884,296.756104,0.000000
2047-01-26,287.718628,298.568115,0.406468
2047-01-27,286.598053,298.084259,0.000000
2047-01-28,284.707123,293.951477,0.000000
2047-01-29,286.621246,293.126099,10.934896
2047-01-30,279.733490,290.246246,4.460855
2047-01-31,274.308533,281.275482,0.000000
2047-02-01,274.093811,279.866455,0.000000
2047-02-02,272.959442,280.413422,0.000000
2047-02-03,273.845032,282.761963,0.000000
2047-02-04,274.922760,287.350128,0.000000
2047-02-05,277.265778,283.928680,0.000000
2047-02-06,273.939087,284.325806,0.000000
2047-02-07,275.854431,287.680573,0.000000
2047-02-08,277.000427,291.046997,0.000000
2047-02-09,278.163635,289.451630,0.000000
2047-02-10,281.943085,286.284973,0.646523
2047-02-11,278.102722,290.621979,0.000000
2047-02-12,279.326447,294.205750,0.000000
2047-02-13,281.550323,289.279053,0.000000
2047-02-14,278.358673,290.040070,0.000000
2047-02-15,281.566498,295.021210,0.000000
2047-02-16,285.534180,297.094757,0.289014
2047-02-17,286.691559,298.788940,0.000000
2047-02-18,286.840607,300.503235,5.555301
2047-02-19,286.688965,296.338531,0.000000
2047-02-20,284.375793,292.677399,18.826906
2047-02-21,284.456238,290.490204,1.895960
2047-02-22,279.573486,296.984680,0.000000
2047-02-23,283.026917,299.849182,0.000000
2047-02-24,284.458527,296.980011,0.000000
2047-02-25,285.773773,297.557526,0.000000
2047-02-26,284.360870,293.069122,9.552859
2047-02-27,278.517548,286.140625,0.000000
2047-02-28,276.348114,284.348907,0.000000
2047-03-01,274.403046,289.964905,0.000000
2047-03-02,280.894379,297.068451,0.000000
2047-03-03,284.831512,297.314270,0.000000
2047-03-04,289.348785,298.831329,0.000000
2047-03-05,290.443268,298.890991,4.385126
2047-03-06,289.893799,298.879486,32.449230
2047-03-07,282.940948,293.119171,4.271276
2047-03-08,275.831726,288.637024,0.000000
2047-03-09,278.939728,296.231232,0.000000
2047-03-10,287.350586,293.403748,0.712230
2047-03-11,282.918488,298.669617,2.155740
2047-03-12,279.091064,292.901093,0.317921
2047-03-13,278.778137,289.936279,0.719713
2047-03-14,281.837891,296.968933,0.000000
2047-03-15,288.061310,296.905945,8.107226
2047-03-16,281.990387,293.105591,1.514897
2047-03-17,276.342926,290.709106,0.000000
2047-03-18,278.934570,292.948761,0.000000
2047-03-19,283.132904,294.895721,0.000000
2047-03-20,285.067535,294.356628,0.000000
2047-03-21,280.330536,291.801178,0.000000
2047-03-22,279.754944,292.466797,0.000000
2047-03-23,281.794403,296.050018,0.000000
2047-03-24,283.171997,301.150909,0.000000
2047-03-25,288.576324,303.819244,0.000000
2047-03-26,291.557617,300.360504,0.489315
2047-03-27,290.903107,297.559723,1.263754
2047-03-28,288.287659,295.988708,3.022833
2047-03-29,287.312744,293.559692,0.000000
2047-03-30,281.881073,293.999634,0.000000
2047-03-31,285.265961,292.502136,0.000000
2047-04-01,283.762238,300.038147,0.000000
2047-04-02,288.132782,303.455261,0.000000
2047-04-03,289.530914,304.843292,0.000000
2047-04-04,290.800171,304.893311,0.000000
2047-04-05,291.511566,304.503082,0.000000
2047-04-06,293.207153,302.702209,0.000000
2047-04-07,292.144501,301.338013,0.000000
2047-04-08,290.895233,303.252045,0.000000
2047-04-09,292.159760,304.910370,0.289240
2047-04-10,290.803680,302.780304,0.000000
2047-04-11,288.869995,300.423523,0.000000
2047-04-12,284.354584,296.439789,0.000000
2047-04-13,283.114166,291.318237,0.000000
2047-04-14,283.810669,291.197510,0.000000
2047-04-15,286.644196,290.248566,0.946179
2047-04-16,285.506805,298.525146,1.748587
2047-04-17,289.534149,303.885254,0.000000
2047-04-18,288.670166,302.506561,0.338058
2047-04-19,287.902863,303.303192,0.000000
2047-04-20,288.171265,303.729126,0.000000
2047-04-21,288.150543,301.312531,0.000000
2047-04-22,291.014496,298.714172,0.000000
2047-04-23,287.705811,297.234222,1.365524
2047-04-24,291.423218,296.210571,14.433470
2047-04-25,289.019745,293.411530,7.603102
2047-04-26,291.004700,296.365509,29.855711
2047-04-27,284.464050,299.520935,0.000000
2047-04-28,287.202789,301.258301,0.503910
2047-04-29,289.848633,302.127106,3.967895
2047-04-30,288.106201,305.959015,1.020508
2047-05-01,292.095490,305.043762,0.000000
2047-05-02,291.474701,304.648102,0.465582
2047-05-03,293.559021,304.045868,0.000000
2047-05-04,290.057556,303.793976,0.339352
2047-05-05,290.810120,303.290588,0.000000
2047-05-06,292.621460,303.177948,0.000000
2047-05-07,294.473358,302.462585,0.346243
2047-05-08,295.850372,304.169586,26.818893
2047-05-09,293.806915,304.535553,6.554285
2047-05-10,292.125397,307.276520,0.709920
2047-05-11,292.821045,309.229492,0.000000
2047-05-12,292.170898,307.168335,0.000000
2047-05-13,294.256744,304.540283,0.294053
2047-05-14,292.896484,299.317108,5.970640
2047-05-15,293.368195,302.349274,5.911801
2047-05-16,293.310242,305.641907,0.313210
2047-05-17,291.720337,302.692932,0.000000
2047-05-18,294.312469,303.124359,0.000000
2047-05-19,294.306000,308.327087,0.000000
2047-05-20,295.507263,306.890442,0.000000
2047-05-21,293.992157,306.204346,0.000000
2047-05-22,295.921326,307.825043,0.000000
2047-05-23,295.380585,306.902496,0.000000
2047-05-24,294.066132,306.055115,0.000000
2047-05-25,295.409180,307.213989,0.000000
2047-05-26,296.405396,309.481232,0.000000
2047-05-27,297.059784,310.162140,0.000000
2047-05-28,297.022675,309.434875,0.000000
2047-05-29,297.336243,309.928009,0.000000
2047-05-30,295.905579,306.992615,0.000000
2047-05-31,295.901611,307.366760,0.698959
2047-06-01,297.028442,307.923065,1.138035
2047-06-02,297.057037,308.351746,10.657976
2047-06-03,296.860840,310.865662,0.710588
2047-06-04,296.754608,309.733093,2.569310
2047-06-05,296.799286,310.325317,1.115665
2047-06-06,296.535553,310.610626,1.591059
2047-06-07,296.092987,309.671814,1.262925
2047-06-08,296.143066,307.913544,8.032428
2047-06-09,295.782196,306.423035,6.865450
2047-06-10,295.186035,304.813507,6.932325
2047-06-11,295.373596,303.819275,10.800046
2047-06-12,295.660065,303.471832,22.226900
2047-06-13,297.292694,303.753113,1.851923
2047-06-14,296.189514,305.828369,5.182334
2047-06-15,297.484406,309.485779,2.984300
2047-06-16,297.826691,310.419434,1.260840
2047-06-17,297.108276,308.014343,0.680660
2047-06-18,294.885712,308.460876,0.000000
2047-06-19,294.497101,308.585052,0.000000
2047-06-20,296.302826,308.471893,0.000000
2047-06-21,296.967896,309.033630,0.000000
2047-06-22,297.520477,308.761597,0.000000
2047-06-23,298.258575,308.520538,0.000000
2047-06-24,298.410675,308.565155,0.000000
2047-06-25,298.030731,307.754211,0.000000
2047-06-26,298.259186,307.392822,0.000000
2047-06-27,298.200653,305.859711,1.589952
2047-06-28,297.676575,304.816162,6.260559
2047-06-29,298.162079,306.404022,12.548956
2047-06-30,297.395538,308.238373,2.992675
2047-07-01,297.240936,306.182831,0.000000
2047-07-02,294.917358,307.431091,0.000000
2047-07-03,295.887604,309.285400,0.000000
2047-07-04,298.098419,311.217712,0.000000
2047-07-05,298.461487,312.430267,0.000000
2047-07-06,298.046021,311.385010,0.000000
2047-07-07,297.242371,310.248627,1.888752
2047-07-08,297.212250,309.414032,0.000000
2047-07-09,297.386810,308.461121,0.000000
2047-07-10,297.636932,308.157257,0.000000
2047-07-11,297.180603,305.855804,4.065512
2047-07-12,297.128326,302.874359,3.384385
2047-07-13,296.604462,303.884369,2.192936
2047-07-14,297.365875,305.730347,0.000000
2047-07-15,296.866760,309.532135,0.000000
2047-07-16,296.771667,310.609955,0.000000
2047-07-17,297.053528,310.560242,0.000000
2047-07-18,296.723541,310.923645,0.000000
2047-07-19,297.333801,310.790161,0.000000
2047-07-20,297.239258,310.424652,0.000000
2047-07-21,297.936859,310.803741,0.000000
2047-07-22,298.591309,310.896881,0.000000
2047-07-23,298.568237,310.539764,0.000000
2047-07-24,298.588043,310.751984,0.000000
2047-07-25,298.662537,310.991333,0.000000
2047-07-26,298.273712,311.513458,0.000000
2047-07-27,298.076050,311.140594,0.000000
2047-07-28,297.998505,311.011353,0.000000
2047-07-29,297.791779,311.208862,0.000000
2047-07-30,297.962646,311.957733,0.000000
2047-07-31,297.706726,311.107635,0.000000
2047-08-01,297.529327,311.133820,0.000000
2047-08-02,297.235626,311.130280,0.000000
2047-08-03,297.222168,310.521423,2.793809
2047-08-04,297.675446,308.962250,2.513201
2047-08-05,297.861115,308.987305,0.622211
2047-08-06,297.581604,309.774200,1.038647
2047-08-07,298.134094,311.166595,1.395604
2047-08-08,297.226501,312.538940,0.000000
2047-08-09,298.233826,314.052612,0.000000
2047-08-10,298.779846,314.037598,0.000000
2047-08-11,298.507904,313.163147,0.000000
2047-08-12,297.963684,312.286255,0.000000
2047-08-13,299.338959,312.653290,0.000000
2047-08-14,300.058929,314.460693,0.000000
2047-08-15,299.241760,314.275635,0.000000
2047-08-16,299.103363,313.595856,0.000000
2047-08-17,298.520386,312.618652,0.000000
2047-08-18,298.151672,312.631195,0.000000
2047-08-19,298.268250,312.881409,0.000000
2047-08-20,299.331024,313.959778,0.000000
2047-08-21,300.252808,314.221039,0.000000
2047-08-22,301.054932,312.948059,0.000000
2047-08-23,300.331512,313.219452,0.000000
2047-08-24,299.091705,312.958374,0.000000
2047-08-25,298.322113,313.803650,0.000000
2047-08-26,298.163239,314.972961,0.000000
2047-08-27,299.177429,314.916351,0.000000
2047-08-28,299.942932,314.121338,0.000000
2047-08-29,298.491577,311.806366,0.000000
2047-08-30,297.717773,311.726624,0.000000
2047-08-31,297.921021,311.074860,0.000000
2047-09-01,297.993347,310.471008,0.000000
2047-09-02,298.305511,309.899567,0.000000
2047-09-03,297.984039,309.442352,0.000000
2047-09-04,297.358856,308.031708,0.000000
2047-09-05,296.967133,307.365845,1.273014
2047-09-06,297.570770,308.400696,0.000000
2047-09-07,297.776123,310.689087,0.000000
2047-09-08,298.702057,311.984528,0.000000
2047-09-09,299.697083,313.510864,0.000000
2047-09-10,300.061096,311.873749,0.000000
2047-09-11,300.381989,317.489990,0.000000
2047-09-12,301.192841,311.843292,1.802090
2047-09-13,290.818237,303.668152,0.000000
2047-09-14,291.724213,306.262726,0.000000
2047-09-15,296.525085,307.545715,0.000000
2047-09-16,295.853546,307.374146,0.000000
2047-09-17,296.064178,307.963837,0.000000
2047-09-18,296.527283,307.876556,0.000000
2047-09-19,296.485199,308.321747,0.000000
2047-09-20,296.523071,307.838501,0.000000
2047-09-21,296.073853,309.118347,0.000000
2047-09-22,296.927216,310.052002,0.000000
2047-09-23,297.667267,310.567108,0.000000
2047-09-24,296.663483,308.136505,0.000000
2047-09-25,296.667969,306.640839,0.000000
2047-09-26,297.060913,303.992218,0.326599
2047-09-27,294.717255,302.942719,21.574890
2047-09-28,295.151001,306.536682,1.837617
2047-09-29,293.650055,307.415680,0.000000
2047-09-30,292.364410,307.973785,0.000000
2047-10-01,295.463593,307.324585,0.000000
2047-10-02,295.867432,305.575104,1.066681
2047-10-03,296.819336,302.366913,30.349310
2047-10-04,295.409241,303.187103,14.005916
2047-10-05,291.112091,303.181274,1.439912
2047-10-06,287.925995,302.321350,0.000000
2047-10-07,288.923096,303.783752,0.000000
2047-10-08,291.173798,306.317596,0.348485
2047-10-09,292.345123,306.895844,0.355682
2047-10-10,292.773163,303.927460,1.846058
2047-10-11,288.756805,298.109314,0.000000
2047-10-12,286.623352,298.694244,0.000000
2047-10-13,285.165741,301.166809,0.000000
2047-10-14,288.631958,302.061432,0.000000
2047-10-15,291.219360,302.069305,1.245707
2047-10-16,291.748627,301.735046,1.250628
2047-10-17,288.685059,299.733826,0.000000
2047-10-18,284.167297,294.746979,0.000000
2047-10-19,285.656036,296.459595,0.000000
2047-10-20,286.890289,298.817261,0.000000
2047-10-21,289.784485,303.135376,10.616473
2047-10-22,293.658936,302.811890,0.649087
2047-10-23,291.036285,305.488373,0.000000
2047-10-24,287.990631,305.408997,0.000000
2047-10-25,288.375000,307.032166,0.000000
2047-10-26,288.840393,306.335663,0.000000
2047-10-27,288.929688,307.325806,0.000000
2047-10-28,291.831177,307.213562,0.000000
2047-10-29,294.333466,306.270020,0.000000
2047-10-30,295.207703,305.461517,0.563435
2047-10-31,286.405640,301.088043,0.000000
2047-11-01,283.767700,301.951630,0.000000
2047-11-02,289.208160,301.710571,0.000000
2047-11-03,290.839081,304.087402,0.000000
2047-11-04,283.691193,301.721985,4.729289
2047-11-05,275.255371,288.974640,0.000000
2047-11-06,275.612946,296.018250,0.000000
2047-11-07,280.130646,299.776978,0.000000
2047-11-08,284.154083,300.922760,0.000000
2047-11-09,293.060211,303.820892,42.033092
2047-11-10,282.372162,295.171722,0.765930
2047-11-11,273.989807,289.832794,0.000000
2047-11-12,279.371918,297.371368,0.000000
2047-11-13,283.615662,301.459412,0.000000
2047-11-14,286.869843,302.587524,0.000000
2047-11-15,289.460175,303.492493,0.416098
2047-11-16,288.546600,303.545776,2.018147
2047-11-17,287.060242,305.106079,0.000000
2047-11-18,287.808411,305.283508,0.000000
2047-11-19,291.410187,304.318268,0.000000
2047-11-20,292.527191,303.947174,2.718819
2047-11-21,290.065216,298.918427,0.000000
2047-11-22,285.292236,295.452850,40.574787
2047-11-23,282.170746,288.537933,7.800454
2047-11-24,282.250153,288.611572,2.394996
2047-11-25,279.498993,294.285736,0.436943
2047-11-26,283.333984,301.275970,0.000000
2047-11-27,283.135468,296.874786,0.000000
2047-11-28,275.185944,288.691559,0.000000
2047-11-29,274.553955,288.659912,0.000000
2047-11-30,276.498688,284.662659,0.000000
2047-12-01,276.429962,283.702301,1.157606
2047-12-02,275.801819,286.310364,0.556266
2047-12-03,275.418396,288.090668,0.282053
2047-12-04,277.145203,284.113892,1.114143
2047-12-05,278.928314,288.963470,0.280108
2047-12-06,287.191864,300.936249,0.000000
2047-12-07,287.827179,298.917206,0.000000
2047-12-08,277.028442,291.477386,0.000000
2047-12-09,276.726227,296.520905,0.000000
2047-12-10,277.593445,294.378967,0.000000
2047-12-11,275.316437,289.682007,0.000000
2047-12-12,273.525055,285.474426,0.000000
2047-12-13,271.924530,280.225464,0.000000
2047-12-14,267.142975,285.811920,0.000000
2047-12-15,272.022522,291.523468,0.000000
2047-12-16,272.909515,291.593384,0.000000
2047-12-17,272.304443,291.866638,0.000000
2047-12-18,277.360626,294.842346,0.000000
2047-12-19,284.159851,293.628296,0.000000
2047-12-20,286.105255,299.484711,0.557205
2047-12-21,278.908661,292.458191,0.000000
2047-12-22,279.080078,296.241699,0.000000
2047-12-23,284.311523,293.436035,0.000000
2047-12-24,278.342255,293.352722,0.000000
2047-12-25,279.940094,291.234039,0.000000
2047-12-26,281.108368,288.044098,0.801348
2047-12-27,276.136810,286.782135,0.000000
2047-12-28,275.516113,289.208313,0.000000
2047-12-29,277.883179,292.161011,0.000000
2047-12-30,279.521088,295.334229,0.000000
2047-12-31,279.110443,291.703644,0.000000
2048-01-01,274.805878,289.879028,0.000000
2048-01-02,276.029572,286.016907,0.000000
2048-01-03,276.012421,290.433807,0.000000
2048-01-04,277.785187,291.646149,0.000000
2048-01-05,278.533386,290.452637,0.000000
2048-01-06,279.173553,286.022614,0.000000
2048-01-07,279.903870,291.388397,0.000000
2048-01-08,276.884857,292.289642,0.000000
2048-01-09,278.363342,296.473785,0.000000
2048-01-10,280.435272,291.244965,0.000000
2048-01-11,273.089844,291.744232,0.000000
2048-01-12,277.317352,296.771271,0.000000
2048-01-13,280.710114,296.392487,0.000000
2048-01-14,279.880981,291.047943,0.000000
2048-01-15,277.773163,290.903931,0.000000
2048-01-16,279.174591,291.275635,0.000000
2048-01-17,280.538727,297.068481,0.000000
2048-01-18,281.313599,293.637115,0.000000
2048-01-19,280.564484,297.276917,0.000000
2048-01-20,282.325317,299.570831,0.000000
2048-01-21,285.167480,298.854492,0.000000
2048-01-22,283.871124,294.311340,0.000000
2048-01-23,281.635101,293.016907,0.000000
2048-01-24,282.765350,293.944061,0.000000
2048-01-25,280.165588,297.830322,0.000000
2048-01-26,281.581665,293.863068,0.000000
2048-01-27,280.945892,297.760040,0.000000
2048-01-28,276.293793,292.474121,3.481313
2048-01-29,272.365021,286.599182,0.000000
2048-01-30,275.093872,296.735779,0.000000
2048-01-31,278.301544,298.240204,0.000000
2048-02-01,281.632233,299.202850,0.000000
2048-02-02,286.704742,294.796600,0.724179
2048-02-03,282.298096,292.110535,3.454148
2048-02-04,274.088165,282.426147,0.000000
2048-02-05,273.368500,282.725189,1.105844
2048-02-06,271.497650,288.101654,0.000000
2048-02-07,275.955170,285.935425,3.050967
2048-02-08,282.276550,289.892242,6.827327
2048-02-09,275.828247,293.051636,0.000000
2048-02-10,278.789215,297.876709,0.000000
2048-02-11,281.550751,301.744568,0.000000
2048-02-12,279.158783,300.034302,0.000000
2048-02-13,280.525726,302.339844,0.000000
2048-02-14,280.287781,303.496948,0.000000
2048-02-15,287.494019,302.960297,0.000000
2048-02-16,288.875397,303.255341,4.767746
2048-02-17,287.569946,299.732239,0.000000
2048-02-18,280.003815,293.959595,0.000000
2048-02-19,277.255341,289.943024,0.000000
2048-02-20,277.116638,291.976013,0.000000
2048-02-21,279.452606,295.636200,0.000000
2048-02-22,281.372284,299.991058,0.000000
2048-02-23,281.233490,293.918091,0.000000
2048-02-24,281.003540,295.930664,0.000000
2048-02-25,282.277954,298.618744,0.000000
2048-02-26,284.691071,300.717407,0.000000
2048-02-27,285.989136,301.128601,0.000000
2048-02-28,286.470245,302.103729,0.000000
2048-02-29,287.164307,302.854553,0.000000
2048-03-01,287.858398,303.605408,0.000000
2048-03-02,288.923523,303.402405,0.000000
2048-03-03,289.648438,305.642609,0.000000
2048-03-04,289.953400,304.724579,0.000000
2048-03-05,288.484070,300.507202,0.000000
2048-03-06,285.498474,297.419739,0.000000
2048-03-07,283.614075,296.400452,13.673716
2048-03-08,279.056213,289.071075,6.633794
2048-03-09,273.900635,291.837372,0.000000
2048-03-10,276.626892,288.778015,0.850119
2048-03-11,273.177582,285.392303,0.000000
2048-03-12,268.331940,288.934937,0.000000
2048-03-13,273.826813,293.637604,0.000000
2048-03-14,278.107422,298.578461,0.000000
2048-03-15,285.877625,297.356018,0.912499
2048-03-16,290.951019,302.495972,13.788980
2048-03-17,281.215637,302.336456,0.470041
2048-03-18,281.984833,305.388519,0.000000
2048-03-19,287.659210,305.715729,0.000000
2048-03-20,288.288574,300.460907,0.000000
2048-03-21,280.695648,296.054504,0.000000
2048-03-22,283.177094,304.055847,0.000000
2048-03-23,289.614594,306.878815,0.000000
2048-03-24,291.793854,308.203186,0.000000
2048-03-25,292.451538,307.815094,0.000000
2048-03-26,292.319855,306.457977,0.000000
2048-03-27,291.629669,304.033752,0.000000
2048-03-28,286.638092,297.365143,0.000000
2048-03-29,286.397705,294.229614,0.000000
2048-03-30,283.015289,297.332367,0.000000
2048-03-31,285.020355,302.173859,0.315945
2048-04-01,289.560333,305.624451,0.000000
2048-04-02,292.087341,305.267365,0.000000
2048-04-03,288.675934,301.534149,8.600524
2048-04-04,282.863495,292.894287,0.000000
2048-04-05,282.544098,302.209961,0.000000
2048-04-06,290.230316,306.091309,0.000000
2048-04-07,292.421814,307.078003,0.000000
2048-04-08,292.964630,302.884552,5.100422
2048-04-09,292.141235,301.125854,2.383467
2048-04-10,290.992950,305.708618,0.941458
2048-04-11,292.120361,304.645447,0.405127
2048-04-12,291.952179,302.736450,0.870709
2048-04-13,284.503204,299.856720,0.000000
2048-04-14,283.059143,300.965057,0.000000
2048-04-15,283.069641,299.422394,0.000000
2048-04-16,285.945038,306.066132,0.000000
2048-04-17,294.108063,308.412964,0.000000
