#Variables:
#tasmin_bcc-csm1-1-m_rcp45(K):Daily Minimum Near-Surface Air Temperature
#tasmax_bcc-csm1-1-m_rcp45(K):Daily Maximum Near-Surface Air Temperature
#pr_bcc-csm1-1-m_rcp45(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_bcc-csm1-1-m_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_tasmax_bcc-csm1-1-m_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_pr_bcc-csm1-1-m_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_bcc-csm1-1-m_rcp45(K),tasmax_bcc-csm1-1-m_rcp45(K),pr_bcc-csm1-1-m_rcp45(mm)"
""
yyyy-mm-dd,tasmin_bcc-csm1-1-m_rcp45(K),tasmax_bcc-csm1-1-m_rcp45(K),pr_bcc-csm1-1-m_rcp45(mm)
2048-01-20,275.966766,286.472961,0.000000
2048-01-21,274.575745,283.414154,0.000000
2048-01-22,274.085968,282.586578,1.889713
2048-01-23,271.986481,281.407166,1.286577
2048-01-24,275.004974,281.104553,9.904699
2048-01-25,276.831604,285.342865,1.462858
2048-01-26,279.072052,289.443146,0.000000
2048-01-27,280.838409,296.822632,0.000000
2048-01-28,283.689514,293.455200,0.000000
2048-01-29,278.119232,288.214600,4.962098
2048-01-30,278.605560,285.047241,14.812910
2048-01-31,280.003540,286.796082,6.901417
2048-02-01,278.538879,292.450256,0.000000
2048-02-02,279.569153,293.427338,0.000000
2048-02-03,279.232422,293.930237,0.000000
2048-02-04,285.982269,299.230133,0.000000
2048-02-05,285.446350,297.137146,1.750799
2048-02-06,280.079773,292.380096,0.000000
2048-02-07,277.409302,288.274628,0.000000
2048-02-08,279.118225,290.624939,0.000000
2048-02-09,284.821198,298.498169,1.645454
2048-02-10,285.201416,296.299713,2.817895
2048-02-11,276.709869,292.131744,0.000000
2048-02-12,277.019379,290.929169,0.000000
2048-02-13,274.625916,292.386871,0.000000
2048-02-14,279.375183,297.449371,0.000000
2048-02-15,282.606506,301.258545,0.000000
2048-02-16,288.720093,308.235291,0.000000
2048-02-17,286.050934,305.581451,0.000000
2048-02-18,282.198303,295.634949,0.000000
2048-02-19,282.723083,294.542389,0.000000
2048-02-20,279.908051,292.316315,0.000000
2048-02-21,280.170593,295.110504,0.000000
2048-02-22,285.440308,301.555695,0.000000
2048-02-23,288.581177,301.551025,0.000000
2048-02-24,288.033356,299.360382,0.000000
2048-02-25,283.753448,297.740112,0.000000
2048-02-26,281.669800,298.103729,0.000000
2048-02-27,284.764984,299.282349,0.000000
2048-02-28,282.204102,301.241333,0.000000
2048-02-29,283.227295,301.837830,0.000000
2048-03-01,284.250458,302.434357,0.000000
2048-03-02,286.969543,301.475708,0.000000
2048-03-03,285.479553,299.593750,0.000000
2048-03-04,286.373810,302.289337,0.000000
2048-03-05,287.595001,302.010162,0.000000
2048-03-06,287.425476,301.813934,0.000000
2048-03-07,289.123993,301.665680,1.771508
2048-03-08,287.085266,300.284088,0.000000
2048-03-09,287.277130,302.935944,0.000000
2048-03-10,288.477051,304.696594,0.000000
2048-03-11,290.763550,304.649353,0.000000
2048-03-12,289.648499,304.151245,0.000000
2048-03-13,285.563141,302.233124,0.000000
2048-03-14,287.624939,304.675385,0.000000
2048-03-15,290.313141,305.208435,0.000000
2048-03-16,290.610352,305.042877,0.000000
2048-03-17,291.579010,309.449768,0.000000
2048-03-18,282.817322,294.604156,0.000000
2048-03-19,283.641449,294.060242,0.000000
2048-03-20,289.019501,307.412109,1.208616
2048-03-21,279.605408,306.244537,0.000000
2048-03-22,276.447968,287.806732,0.000000
2048-03-23,277.760315,290.992157,0.000000
2048-03-24,282.790741,295.756653,19.428404
2048-03-25,278.012115,289.438721,1.342931
2048-03-26,278.647552,291.261719,0.000000
2048-03-27,282.944641,291.309357,0.296380
2048-03-28,285.791046,299.095490,0.000000
2048-03-29,283.044159,298.782898,0.000000
2048-03-30,282.816498,297.872772,0.000000
2048-03-31,280.781219,296.783325,0.000000
2048-04-01,284.852600,303.657379,0.000000
2048-04-02,285.297424,303.615021,0.000000
2048-04-03,283.623260,302.493103,0.518543
2048-04-04,281.891083,288.995972,4.991155
2048-04-05,287.834717,296.908173,9.519748
2048-04-06,289.719757,301.425476,2.706636
2048-04-07,290.158112,301.431793,0.000000
2048-04-08,292.498596,296.416840,10.957944
2048-04-09,291.841797,297.298004,13.618002
2048-04-10,293.910461,301.203674,13.574167
2048-04-11,286.375092,302.664062,2.281502
2048-04-12,286.776825,303.790833,0.000000
2048-04-13,287.718842,304.935120,0.000000
2048-04-14,288.956268,304.170166,0.390541
2048-04-15,292.329803,303.040955,0.299120
2048-04-16,291.030426,299.012085,0.000000
2048-04-17,289.150665,300.950928,0.000000
2048-04-18,290.984558,300.952667,0.000000
2048-04-19,291.245697,300.257507,0.000000
2048-04-20,290.116150,301.575195,5.472804
2048-04-21,284.495239,300.326813,0.000000
2048-04-22,280.340820,302.247498,0.000000
2048-04-23,283.609589,305.919434,0.000000
2048-04-24,287.074280,305.449585,0.000000
2048-04-25,286.125977,306.489685,0.000000
2048-04-26,287.256531,306.490784,0.000000
2048-04-27,287.174652,306.239044,0.000000
2048-04-28,290.356415,305.579742,0.000000
2048-04-29,289.474457,304.267303,0.000000
2048-04-30,289.728638,303.967468,0.000000
2048-05-01,292.221191,305.588531,0.551404
2048-05-02,292.728882,306.937988,0.000000
2048-05-03,294.827637,309.170898,2.674451
2048-05-04,293.208405,305.464783,0.000000
2048-05-05,290.350800,306.381378,0.000000
2048-05-06,291.537201,305.498047,7.821860
2048-05-07,294.728912,302.737488,7.833382
2048-05-08,294.237579,303.936127,10.367473
2048-05-09,294.069336,302.593018,0.856146
2048-05-10,295.309753,303.026093,15.233759
2048-05-11,295.980713,309.776184,2.463679
2048-05-12,292.722168,311.203400,0.831519
2048-05-13,294.140869,311.626709,0.000000
2048-05-14,294.366608,313.428589,0.000000
2048-05-15,295.819214,313.088409,0.000000
2048-05-16,295.829102,305.944183,1.618115
2048-05-17,295.700623,311.369293,4.778807
2048-05-18,294.900543,311.001556,0.000000
2048-05-19,294.233124,307.495941,5.876351
2048-05-20,296.269562,306.941345,3.761222
2048-05-21,294.996307,303.866333,4.434812
2048-05-22,294.496643,304.148438,19.365334
2048-05-23,296.143036,305.226135,6.795406
2048-05-24,295.439636,304.589203,10.261143
2048-05-25,296.345215,306.797150,0.000000
2048-05-26,295.636261,307.495178,0.000000
2048-05-27,293.302948,309.209015,0.000000
2048-05-28,294.204926,309.954193,0.000000
2048-05-29,292.861389,308.789551,0.000000
2048-05-30,294.466949,308.372284,0.000000
2048-05-31,294.023438,305.344971,0.000000
2048-06-01,292.691925,306.187469,0.000000
2048-06-02,293.375122,306.886108,0.000000
2048-06-03,295.325378,306.125549,5.114723
2048-06-04,297.534821,304.539825,16.265146
2048-06-05,296.449738,309.527374,17.416777
2048-06-06,297.011627,309.158905,3.012312
2048-06-07,297.159851,305.787872,0.000000
2048-06-08,294.598114,304.914734,0.000000
2048-06-09,293.702332,306.195740,5.400570
2048-06-10,294.434814,306.983643,0.828196
2048-06-11,293.624146,309.465088,0.000000
2048-06-12,292.138702,309.054688,0.000000
2048-06-13,295.160126,307.496704,0.000000
2048-06-14,297.143127,312.377258,5.025200
2048-06-15,296.905701,313.617004,0.000000
2048-06-16,295.767334,312.653625,2.499181
2048-06-17,295.629425,309.077667,0.000000
2048-06-18,295.540314,308.628937,1.038700
2048-06-19,295.367401,308.708466,0.000000
2048-06-20,295.769043,309.728973,0.000000
2048-06-21,297.544769,311.051971,0.000000
2048-06-22,298.771698,312.705261,0.000000
2048-06-23,298.594879,312.712311,0.000000
2048-06-24,297.237244,312.572174,0.000000
2048-06-25,297.399658,310.824677,0.000000
2048-06-26,296.917816,312.041962,1.266560
2048-06-27,297.322876,312.093292,0.430899
2048-06-28,296.852936,310.858826,9.314153
2048-06-29,294.206604,305.861206,0.000000
2048-06-30,292.476471,308.002472,0.000000
2048-07-01,295.289124,307.999603,1.189292
2048-07-02,296.888947,306.436188,9.086412
2048-07-03,295.521149,299.908875,67.965126
2048-07-04,295.773834,295.773834,105.900612
2048-07-05,298.368439,301.768341,56.384590
2048-07-06,295.342041,296.704529,13.628527
2048-07-07,294.358398,299.890808,0.691807
2048-07-08,293.240845,303.255157,0.000000
2048-07-09,294.675110,301.375153,3.168407
2048-07-10,295.844727,299.198029,5.082140
2048-07-11,296.439117,301.676208,15.696389
2048-07-12,295.876038,302.509125,0.000000
2048-07-13,295.437134,305.213684,3.701963
2048-07-14,294.522614,304.429810,3.777604
2048-07-15,294.560181,307.086609,0.000000
2048-07-16,295.788727,307.110168,0.000000
2048-07-17,294.842163,305.897125,1.727898
2048-07-18,295.328613,305.546722,0.372437
2048-07-19,296.079712,306.993103,0.000000
2048-07-20,295.539581,309.218048,0.953359
2048-07-21,296.082306,311.506470,0.000000
2048-07-22,297.745239,313.085968,0.000000
2048-07-23,297.452393,312.610504,0.000000
2048-07-24,297.291931,311.745789,0.000000
2048-07-25,296.841583,311.689819,0.000000
2048-07-26,297.673126,311.963013,0.000000
2048-07-27,298.083984,312.495178,0.000000
2048-07-28,297.865570,312.208496,0.000000
2048-07-29,296.544342,311.653717,0.000000
2048-07-30,295.737885,311.572662,0.000000
2048-07-31,296.445984,314.090729,0.000000
2048-08-01,300.638672,316.274567,0.000000
2048-08-02,297.509369,315.845123,0.000000
2048-08-03,297.594635,313.745667,0.000000
2048-08-04,299.100159,314.970062,0.000000
2048-08-05,298.856720,315.063934,0.000000
2048-08-06,298.992218,314.799713,0.309339
2048-08-07,296.678070,311.941284,0.403113
2048-08-08,296.806732,310.718292,0.000000
2048-08-09,296.715607,311.791748,0.000000
2048-08-10,295.615967,311.243042,0.000000
2048-08-11,295.368896,309.465759,0.000000
2048-08-12,296.668610,308.214661,0.000000
2048-08-13,296.415405,309.986084,0.000000
2048-08-14,296.361084,312.659180,0.300061
2048-08-15,297.203827,313.632782,0.000000
2048-08-16,296.914825,313.115784,0.000000
2048-08-17,297.211792,314.082581,0.000000
2048-08-18,298.848724,315.135101,0.000000
2048-08-19,300.584473,316.431854,0.000000
2048-08-20,300.793152,317.112854,0.000000
2048-08-21,300.450287,317.777802,0.000000
2048-08-22,298.232025,317.246338,1.195318
2048-08-23,298.980774,313.982727,0.000000
2048-08-24,300.008575,315.580811,0.000000
2048-08-25,300.202240,315.164032,0.000000
2048-08-26,298.418030,315.118744,0.287523
2048-08-27,297.307617,312.572388,0.000000
2048-08-28,297.625183,312.951050,0.000000
2048-08-29,296.128357,310.940430,0.000000
2048-08-30,296.161255,311.331848,0.000000
2048-08-31,295.720886,312.013062,0.000000
2048-09-01,295.843353,311.220398,0.000000
2048-09-02,295.071991,310.450989,0.000000
2048-09-03,293.764618,309.463287,0.000000
2048-09-04,293.900146,309.341583,0.809388
2048-09-05,294.428925,313.293365,0.000000
2048-09-06,293.737549,314.225098,0.000000
2048-09-07,296.965851,313.748505,0.000000
2048-09-08,298.738556,313.037048,0.000000
2048-09-09,295.790253,308.581757,7.480742
2048-09-10,293.923096,308.707855,0.000000
2048-09-11,294.963654,308.747864,0.000000
2048-09-12,294.693359,307.704803,0.000000
2048-09-13,292.569977,309.513367,0.000000
2048-09-14,296.188843,310.029266,0.000000
2048-09-15,295.776215,309.933258,0.000000
2048-09-16,296.113739,309.800415,2.815505
2048-09-17,293.456635,305.818634,0.725128
2048-09-18,291.107025,307.094879,0.000000
2048-09-19,296.044952,304.604797,38.513447
2048-09-20,295.244873,304.107880,35.187080
2048-09-21,295.820831,303.925385,15.061295
2048-09-22,295.106659,302.959808,3.298384
2048-09-23,293.403717,304.558105,3.385036
2048-09-24,291.999451,306.842834,0.000000
2048-09-25,292.524811,308.610596,0.000000
2048-09-26,291.953278,308.772552,0.000000
2048-09-27,293.220398,308.064514,0.000000
2048-09-28,294.199738,307.309418,0.000000
2048-09-29,293.113007,306.830811,0.000000
2048-09-30,293.934509,306.343597,0.000000
2048-10-01,294.241028,305.890106,0.356354
2048-10-02,292.468842,307.061035,0.000000
2048-10-03,294.567810,307.042023,0.421255
2048-10-04,294.542480,307.042053,1.605834
2048-10-05,294.084442,306.344971,0.000000
2048-10-06,295.609833,304.190430,3.057111
2048-10-07,287.688507,300.042664,4.375621
2048-10-08,287.343353,299.341736,0.000000
2048-10-09,286.817841,299.354950,0.000000
2048-10-10,290.211090,293.257446,14.030806
2048-10-11,288.397675,299.420624,0.000000
2048-10-12,290.022583,300.193359,0.000000
2048-10-13,290.629211,299.851410,0.297022
2048-10-14,291.182770,299.346222,0.325049
2048-10-15,291.212860,300.793762,1.128806
2048-10-16,287.704926,299.551392,0.525368
2048-10-17,287.416199,297.086212,1.142780
2048-10-18,289.770935,299.555695,0.290244
2048-10-19,292.143951,306.414551,0.000000
2048-10-20,291.054901,307.226654,0.000000
2048-10-21,294.334442,306.995941,0.000000
2048-10-22,293.522675,303.484161,0.900520
2048-10-23,291.382446,301.185699,1.907766
2048-10-24,290.309204,300.959442,2.803432
2048-10-25,287.374908,296.595062,0.000000
2048-10-26,280.215027,293.194885,0.000000
2048-10-27,278.392303,293.778473,0.000000
2048-10-28,280.026550,298.437744,0.000000
2048-10-29,282.957031,300.423798,0.000000
2048-10-30,284.362488,301.099731,0.000000
2048-10-31,286.126251,302.020416,0.762596
2048-11-01,289.724152,300.898468,1.175471
2048-11-02,285.269470,299.819275,12.966393
2048-11-03,280.881439,292.855438,0.000000
2048-11-04,280.745911,294.268585,0.000000
2048-11-05,284.461975,294.600922,0.599558
2048-11-06,282.483948,294.946014,24.510073
2048-11-07,278.821960,287.701752,10.382561
2048-11-08,278.446442,292.544525,0.000000
2048-11-09,280.513977,293.988800,0.000000
2048-11-10,281.123718,296.467957,0.000000
2048-11-11,280.649933,295.044159,0.000000
2048-11-12,283.835632,302.090088,0.000000
2048-11-13,287.931885,301.188263,0.000000
2048-11-14,284.767059,297.490509,0.000000
2048-11-15,281.524567,296.938995,0.000000
2048-11-16,282.876984,296.238434,0.000000
2048-11-17,276.334473,288.880188,0.000000
2048-11-18,277.189758,288.524811,0.000000
2048-11-19,277.895386,298.109955,0.000000
2048-11-20,284.404388,300.910095,0.000000
2048-11-21,287.683899,303.021698,0.000000
2048-11-22,289.333374,302.892975,0.000000
2048-11-23,286.174316,301.920715,0.000000
2048-11-24,276.849152,289.835602,0.000000
2048-11-25,276.668701,292.187347,0.000000
2048-11-26,280.971741,293.550171,0.000000
2048-11-27,283.603607,296.852905,0.000000
2048-11-28,282.538422,300.306183,0.000000
2048-11-29,286.677826,299.600220,0.000000
2048-11-30,288.645477,300.479218,0.000000
2048-12-01,287.769012,297.700073,8.506300
2048-12-02,276.451172,292.922943,30.015518
2048-12-03,275.676270,283.296631,7.005920
2048-12-04,274.885040,288.991119,0.000000
2048-12-05,275.240875,288.391144,0.000000
2048-12-06,274.207123,285.274200,0.000000
2048-12-07,276.746094,289.745972,1.004705
2048-12-08,272.626129,287.028564,0.000000
2048-12-09,272.634583,289.201538,0.000000
2048-12-10,274.804382,292.886444,0.000000
2048-12-11,277.523987,295.427032,0.000000
2048-12-12,281.363159,295.332153,0.000000
2048-12-13,278.925812,293.671814,0.000000
2048-12-14,276.808014,290.800903,0.000000
2048-12-15,277.383423,291.064941,0.000000
2048-12-16,276.146973,289.574158,0.000000
2048-12-17,283.803497,293.230255,8.657619
2048-12-18,287.473083,294.795959,0.881575
2048-12-19,287.918060,292.319519,27.323544
2048-12-20,285.570831,293.531494,65.116768
2048-12-21,289.046326,294.978210,63.119095
2048-12-22,286.782166,296.593842,5.549054
2048-12-23,283.574982,294.080444,0.000000
2048-12-24,282.667725,296.898132,0.000000
2048-12-25,284.510742,298.588989,0.000000
2048-12-26,287.840515,297.666748,0.000000
2048-12-27,282.348419,295.216370,0.000000
2048-12-28,282.061371,288.422577,1.196212
2048-12-29,281.636078,287.919281,0.000000
2048-12-30,282.994507,288.063629,0.000000
2048-12-31,282.106567,288.407318,1.385698
2049-01-01,282.721069,293.980438,2.467199
2049-01-02,287.628601,295.366364,0.822292
2049-01-03,287.325958,295.701935,2.375525
2049-01-04,286.193359,295.029999,3.860368
2049-01-05,287.127136,296.996155,4.601693
2049-01-06,276.472900,297.113831,5.694935
2049-01-07,274.821930,285.860016,0.000000
2049-01-08,275.893555,283.445007,12.783485
2049-01-09,277.893341,286.266479,2.865111
2049-01-10,277.897705,284.707886,7.752015
2049-01-11,276.918640,286.165497,0.000000
2049-01-12,279.384735,289.273224,1.881479
2049-01-13,282.152710,293.900116,3.933197
2049-01-14,287.310760,294.603851,0.921164
2049-01-15,281.958771,295.324707,0.000000
2049-01-16,280.843719,294.174011,0.000000
2049-01-17,284.347290,292.506592,0.000000
2049-01-18,283.009094,293.390228,14.719235
2049-01-19,277.096771,288.602966,0.000000
2049-01-20,277.085052,291.847534,0.000000
2049-01-21,279.650574,292.935822,0.000000
2049-01-22,285.448975,296.187531,1.064933
2049-01-23,285.044220,297.381226,1.220038
2049-01-24,285.744019,296.512634,1.060334
2049-01-25,268.656769,294.388824,35.466717
2049-01-26,269.124756,276.289581,1.538117
2049-01-27,269.955505,283.401917,0.000000
2049-01-28,275.367249,292.500153,0.000000
2049-01-29,282.534454,293.009186,0.000000
2049-01-30,279.582428,289.029846,0.000000
2049-01-31,278.607269,294.312988,0.000000
2049-02-01,281.603394,295.469574,0.000000
2049-02-02,285.873108,293.704834,0.000000
2049-02-03,288.305176,293.715942,1.661041
2049-02-04,285.908936,292.681152,0.000000
2049-02-05,285.532288,294.250732,0.000000
2049-02-06,285.495850,299.099365,0.000000
2049-02-07,286.898499,302.147400,0.000000
2049-02-08,286.281403,298.962524,0.000000
2049-02-09,287.519775,293.677399,0.533797
2049-02-10,288.111755,293.209167,0.000000
2049-02-11,279.370544,292.361481,1.766395
2049-02-12,274.286316,290.218719,0.000000
2049-02-13,276.657318,294.679657,0.000000
2049-02-14,278.901550,296.987091,0.000000
2049-02-15,282.172577,299.138794,0.000000
2049-02-16,281.719208,298.114899,0.000000
2049-02-17,284.879761,296.699188,0.000000
2049-02-18,285.093140,299.180695,0.000000
2049-02-19,283.760956,298.359192,0.000000
2049-02-20,284.816528,296.759552,0.000000
2049-02-21,282.992554,297.899353,0.000000
2049-02-22,285.077606,302.972992,0.000000
2049-02-23,287.679230,302.361298,0.000000
2049-02-24,282.260529,299.242188,0.000000
2049-02-25,283.485443,302.291016,0.000000
2049-02-26,284.792816,303.127045,0.000000
2049-02-27,285.811615,302.320038,0.000000
2049-02-28,287.332184,298.984619,0.000000
2049-03-01,288.715057,303.546143,0.000000
2049-03-02,286.463959,302.706543,0.000000
2049-03-03,288.025208,301.663422,0.000000
2049-03-04,287.279999,302.514526,0.000000
2049-03-05,287.271576,302.402802,0.000000
2049-03-06,281.031311,294.647736,0.000000
2049-03-07,282.051544,298.157135,0.000000
2049-03-08,286.458740,301.847748,3.693372
2049-03-09,284.816071,301.380798,0.000000
2049-03-10,282.038177,294.684204,0.000000
2049-03-11,280.659363,297.069458,0.000000
2049-03-12,284.472137,301.022125,0.000000
2049-03-13,288.611664,301.575836,0.000000
2049-03-14,288.160614,301.829254,2.913015
2049-03-15,282.056152,299.686523,0.000000
2049-03-16,282.269592,293.910736,0.000000
2049-03-17,277.912262,292.334778,0.000000
2049-03-18,287.202728,295.786407,1.271869
2049-03-19,283.517242,297.763580,0.000000
2049-03-20,282.246338,297.474426,0.000000
2049-03-21,286.000183,294.261902,0.837127
2049-03-22,287.605896,301.645721,1.786749
2049-03-23,287.001526,302.705383,0.000000
2049-03-24,284.801178,302.553558,0.000000
2049-03-25,283.881256,300.744415,0.631062
2049-03-26,289.387848,298.748596,0.281058
2049-03-27,289.310944,303.264404,0.955262
2049-03-28,290.121002,302.644104,0.000000
2049-03-29,282.177429,297.760498,0.000000
2049-03-30,285.163605,298.574951,0.000000
2049-03-31,283.242950,298.411469,0.000000
2049-04-01,283.225983,296.274536,0.000000
2049-04-02,287.297150,295.177002,18.392843
2049-04-03,290.391083,294.740631,4.362312
2049-04-04,292.091461,301.050201,45.211212
2049-04-05,287.521301,299.590485,2.390331
2049-04-06,288.666229,296.157898,67.444237
2049-04-07,286.179962,294.754242,10.752528
2049-04-08,287.298706,296.395996,0.000000
2049-04-09,286.921936,300.290253,0.000000
2049-04-10,290.144653,302.342896,4.594156
2049-04-11,291.340118,301.960449,0.000000
2049-04-12,284.728668,299.922974,0.000000
2049-04-13,287.088257,299.000214,0.000000
2049-04-14,290.209320,296.409760,2.168975
2049-04-15,290.800262,296.227631,2.208786
2049-04-16,289.773865,298.500824,12.161595
2049-04-17,289.447845,298.970459,14.528314
2049-04-18,286.497070,295.526428,0.000000
2049-04-19,288.153656,299.523041,0.000000
2049-04-20,288.891144,300.232574,0.000000
2049-04-21,288.900513,300.382721,0.000000
2049-04-22,291.206512,300.939606,0.000000
2049-04-23,291.191833,301.016937,0.000000
2049-04-24,289.509827,300.923248,0.000000
2049-04-25,286.772461,302.922821,0.000000
2049-04-26,287.636017,303.039673,0.000000
2049-04-27,292.961853,302.148163,0.000000
2049-04-28,293.600830,300.481903,0.606818
2049-04-29,294.135742,300.391083,3.041727
2049-04-30,294.454437,300.546112,3.412157
2049-05-01,294.931030,301.246399,0.551640
2049-05-02,291.752869,302.453247,1.426709
2049-05-03,285.453339,298.028625,0.000000
2049-05-04,289.730133,298.217102,0.000000
2049-05-05,293.090363,305.747009,2.075536
2049-05-06,290.093475,305.615021,0.856798
2049-05-07,287.363678,305.320953,0.000000
2049-05-08,285.837830,306.331818,0.000000
2049-05-09,290.494843,309.611877,0.000000
2049-05-10,290.840485,309.383911,0.000000
2049-05-11,292.774933,305.748993,0.551954
2049-05-12,295.074615,304.997314,0.000000
2049-05-13,295.468597,305.903046,0.000000
2049-05-14,295.966125,305.652435,0.000000
2049-05-15,295.931458,304.999512,0.000000
2049-05-16,294.448395,305.219452,0.000000
2049-05-17,293.937561,305.421875,1.492688
2049-05-18,294.150024,305.247345,5.364149
2049-05-19,294.830933,304.721161,1.590382
2049-05-20,295.523010,302.603912,18.186247
2049-05-21,294.826019,304.718353,5.342090
2049-05-22,292.725250,303.125031,5.090291
2049-05-23,292.782806,303.376556,29.590263
2049-05-24,291.243835,305.422882,4.584727
2049-05-25,291.633270,304.772766,0.000000
2049-05-26,290.702484,308.078644,0.000000
2049-05-27,292.787415,309.967346,0.950676
2049-05-28,294.654541,309.991821,1.444019
2049-05-29,294.338196,309.505554,0.000000
2049-05-30,295.032043,309.905304,0.000000
2049-05-31,297.266815,309.642120,0.000000
2049-06-01,296.929413,311.261963,6.308620
2049-06-02,287.187225,310.090240,4.945765
2049-06-03,289.721436,307.871948,0.000000
2049-06-04,295.692841,308.329132,0.000000
2049-06-05,295.002563,307.212585,0.000000
2049-06-06,295.210266,307.769440,4.697291
2049-06-07,294.614655,307.130127,5.069991
2049-06-08,295.041046,309.771851,0.000000
2049-06-09,294.220520,310.023621,0.000000
2049-06-10,293.674927,310.586426,0.000000
2049-06-11,294.258636,309.822113,0.000000
2049-06-12,291.891357,309.331421,0.000000
2049-06-13,293.230469,308.020844,0.000000
2049-06-14,295.217682,308.882812,0.000000
2049-06-15,296.252777,306.902832,0.623634
2049-06-16,297.011841,310.297272,0.490982
2049-06-17,296.527618,311.174622,0.000000
2049-06-18,295.643738,310.426300,1.690937
2049-06-19,295.821472,309.500458,0.563800
2049-06-20,296.724976,307.952484,4.364382
2049-06-21,298.015106,305.094086,5.613983
2049-06-22,296.301392,306.245056,4.303101
2049-06-23,295.164032,305.214447,0.370262
2049-06-24,296.715668,309.385376,0.599934
2049-06-25,299.227386,313.409088,0.976972
2049-06-26,297.835480,313.084839,0.000000
2049-06-27,296.917419,313.041504,2.790350
2049-06-28,296.503326,312.488007,0.000000
2049-06-29,295.775513,311.323181,0.000000
2049-06-30,296.595459,311.229675,0.000000
2049-07-01,296.578491,311.110107,0.000000
2049-07-02,295.880920,310.488403,0.000000
2049-07-03,296.106598,311.121399,0.000000
2049-07-04,297.023743,311.432068,0.000000
2049-07-05,296.185608,309.758423,0.000000
2049-07-06,295.769501,308.386383,0.751701
2049-07-07,296.356598,308.297150,5.095780
2049-07-08,296.230133,309.776733,0.000000
2049-07-09,294.863403,303.501678,58.858791
2049-07-10,295.593597,304.676666,0.000000
2049-07-11,296.357697,306.433838,0.473046
2049-07-12,296.594971,308.650879,1.422254
2049-07-13,296.559540,309.380035,0.321330
2049-07-14,296.865112,311.806061,0.000000
2049-07-15,297.242432,312.009125,0.000000
2049-07-16,295.369812,311.565491,2.899243
2049-07-17,296.834839,312.264221,0.000000
2049-07-18,299.020569,313.092499,0.000000
2049-07-19,299.180023,314.784729,0.000000
2049-07-20,298.784607,314.349060,0.000000
2049-07-21,298.298431,313.982910,0.000000
2049-07-22,297.492218,312.927063,0.000000
2049-07-23,297.361481,312.090179,0.000000
2049-07-24,297.516357,312.116455,0.000000
2049-07-25,297.155273,311.532745,0.000000
2049-07-26,296.925629,310.618713,0.000000
2049-07-27,296.774139,310.365234,0.000000
2049-07-28,296.383942,309.741302,0.000000
2049-07-29,296.853363,307.129456,0.000000
2049-07-30,296.544220,312.465973,0.000000
2049-07-31,298.524414,313.182953,0.000000
2049-08-01,299.203705,312.219818,0.000000
2049-08-02,297.612213,310.937592,0.000000
2049-08-03,296.888245,308.449921,0.289642
2049-08-04,297.190063,309.016205,2.274706
2049-08-05,296.632721,308.887421,4.998846
2049-08-06,295.501251,307.138428,5.923729
2049-08-07,295.290894,306.243713,7.791337
2049-08-08,295.688843,305.431610,4.135526
2049-08-09,296.431030,308.946411,2.152036
2049-08-10,297.332611,310.548645,5.193416
2049-08-11,296.232941,310.541138,0.000000
2049-08-12,295.726471,310.243561,0.000000
2049-08-13,294.750214,312.061157,1.024009
2049-08-14,295.572540,312.147797,0.000000
2049-08-15,295.784058,311.625977,0.000000
2049-08-16,296.237701,307.849060,0.000000
2049-08-17,297.275055,310.140503,0.000000
2049-08-18,296.836426,312.677185,0.000000
2049-08-19,297.316071,313.186615,0.000000
2049-08-20,299.657196,313.321289,0.000000
2049-08-21,299.419189,314.026947,0.000000
2049-08-22,298.942749,314.218079,1.598601
2049-08-23,298.915924,313.952667,0.000000
2049-08-24,298.905487,313.427032,0.000000
2049-08-25,298.117432,313.264282,0.427530
2049-08-26,298.225189,312.777466,0.000000
2049-08-27,297.300262,312.520660,2.096881
2049-08-28,297.356903,312.062958,2.010772
2049-08-29,295.812744,309.131683,0.862238
2049-08-30,294.936798,309.298981,0.891373
2049-08-31,295.983063,309.026062,0.000000
2049-09-01,294.956390,307.739532,0.000000
2049-09-02,295.790558,308.496521,0.000000
2049-09-03,295.879456,309.644653,0.000000
2049-09-04,296.087555,312.222015,0.000000
2049-09-05,295.657074,313.573730,0.425382
2049-09-06,295.458374,311.595673,1.846298
2049-09-07,295.882690,308.826477,2.805931
2049-09-08,294.658295,308.330597,0.000000
2049-09-09,294.245453,310.911469,0.000000
2049-09-10,294.843658,313.084656,0.000000
2049-09-11,294.795837,312.359863,0.000000
2049-09-12,294.914368,309.766113,0.000000
2049-09-13,294.273254,307.470764,3.474696
2049-09-14,297.449402,304.428040,20.418665
2049-09-15,295.696869,306.334473,1.523097
2049-09-16,293.047607,306.656525,0.000000
2049-09-17,293.287567,306.616821,0.000000
2049-09-18,292.473083,307.741638,0.000000
2049-09-19,292.513123,307.611816,0.000000
2049-09-20,293.208801,308.188293,0.000000
2049-09-21,295.305145,307.393982,0.000000
