#Variables:
#tasmin_BNU-ESM_rcp85(K):Daily Minimum Near-Surface Air Temperature
#tasmax_BNU-ESM_rcp85(K):Daily Maximum Near-Surface Air Temperature
#pr_BNU-ESM_rcp85(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_BNU-ESM_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_tasmax_BNU-ESM_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_pr_BNU-ESM_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_BNU-ESM_rcp85(K),tasmax_BNU-ESM_rcp85(K),pr_BNU-ESM_rcp85(mm)"
""
yyyy-mm-dd,tasmin_BNU-ESM_rcp85(K),tasmax_BNU-ESM_rcp85(K),pr_BNU-ESM_rcp85(mm)
2064-09-20,296.933594,307.135284,0.000000
2064-09-21,297.618835,306.675385,3.964492
2064-09-22,295.763062,304.829163,0.000000
2064-09-23,294.871063,305.684753,0.000000
2064-09-24,296.053802,306.803314,4.923798
2064-09-25,296.735229,306.382935,3.390968
2064-09-26,296.491364,307.597321,0.000000
2064-09-27,296.588074,308.442017,0.000000
2064-09-28,298.519318,308.940033,0.000000
2064-09-29,297.523773,308.282593,0.000000
2064-09-30,298.142792,308.221497,1.448699
2064-10-01,297.742554,304.828918,1.891048
2064-10-02,294.493927,304.196869,0.301624
2064-10-03,293.726257,305.233063,0.000000
2064-10-04,293.801239,306.030823,0.000000
2064-10-05,293.882904,306.677155,0.000000
2064-10-06,294.233337,306.533356,0.000000
2064-10-07,294.832611,307.742950,0.000000
2064-10-08,295.693481,308.552094,0.000000
2064-10-09,296.297699,309.155975,0.000000
2064-10-10,297.751221,308.930084,0.000000
2064-10-11,295.508209,307.789520,0.000000
2064-10-12,294.473511,306.646179,0.000000
2064-10-13,295.968323,310.067963,0.000000
2064-10-14,298.194885,310.744324,0.000000
2064-10-15,298.367035,310.089447,0.000000
2064-10-16,296.916412,306.773895,0.000000
2064-10-17,296.591644,307.225098,0.000000
2064-10-18,297.396515,306.589325,0.000000
2064-10-19,295.053070,304.892273,0.000000
2064-10-20,296.083099,307.113983,0.000000
2064-10-21,297.380707,309.901306,2.183465
2064-10-22,287.281067,309.315430,2.800702
2064-10-23,280.467712,295.212402,0.378356
2064-10-24,287.609894,300.195557,0.000000
2064-10-25,292.542938,302.714020,0.546789
2064-10-26,293.849365,306.202667,0.455834
2064-10-27,295.324066,306.785858,0.000000
2064-10-28,296.134247,307.464844,0.000000
2064-10-29,296.159180,307.395081,0.000000
2064-10-30,295.249207,306.371765,0.000000
2064-10-31,294.425781,304.148041,0.000000
2064-11-01,293.234436,301.726746,0.000000
2064-11-02,296.689484,306.576538,11.068701
2064-11-03,294.892212,299.528107,3.199592
2064-11-04,289.180725,302.095978,30.985521
2064-11-05,285.209473,289.888153,5.059106
2064-11-06,284.984894,292.292664,0.000000
2064-11-07,287.496185,297.013397,0.000000
2064-11-08,288.035034,295.176910,0.000000
2064-11-09,288.028412,296.965057,0.000000
2064-11-10,292.759521,301.806946,3.135248
2064-11-11,293.540588,299.816193,9.478190
2064-11-12,287.918762,297.450562,0.509666
2064-11-13,283.736755,291.237946,0.000000
2064-11-14,285.143921,293.529907,0.000000
2064-11-15,288.055328,292.828949,0.000000
2064-11-16,283.417206,290.607483,0.000000
2064-11-17,283.077057,290.724091,0.000000
2064-11-18,282.120453,293.155304,0.000000
2064-11-19,283.742828,292.148407,0.000000
2064-11-20,287.202148,294.251801,0.000000
2064-11-21,288.228729,293.389374,0.914790
2064-11-22,286.858337,293.723846,0.000000
2064-11-23,286.452118,295.169525,0.000000
2064-11-24,287.572723,298.432465,0.000000
2064-11-25,292.569397,298.503967,3.884686
2064-11-26,285.927307,296.921265,1.503664
2064-11-27,281.241516,294.324432,0.000000
2064-11-28,282.666595,295.602417,0.000000
2064-11-29,285.588684,296.872742,0.000000
2064-11-30,279.634613,295.588684,0.000000
2064-12-01,277.969360,289.725067,0.000000
2064-12-02,281.189087,292.747498,0.000000
2064-12-03,281.452637,291.968597,0.000000
2064-12-04,279.492676,292.074921,0.000000
2064-12-05,281.611542,297.411774,0.000000
2064-12-06,285.612885,296.020721,0.000000
2064-12-07,281.231964,292.952087,6.835613
2064-12-08,279.495361,288.776459,3.608510
2064-12-09,281.092194,291.217834,0.000000
2064-12-10,281.883789,293.094269,0.000000
2064-12-11,280.635223,291.902466,0.000000
2064-12-12,284.767365,295.408447,0.000000
2064-12-13,283.894287,296.399231,0.000000
2064-12-14,285.151123,298.566620,0.000000
2064-12-15,279.223175,295.066315,0.000000
2064-12-16,273.031464,281.605988,0.000000
2064-12-17,274.744751,285.998352,0.000000
2064-12-18,280.348969,290.212433,0.000000
2064-12-19,282.726318,289.295197,0.000000
2064-12-20,281.507446,290.166504,0.000000
2064-12-21,282.714691,289.477356,1.583192
2064-12-22,280.508423,287.807281,0.000000
2064-12-23,280.308380,288.669250,0.000000
2064-12-24,282.537567,290.153534,0.000000
2064-12-25,284.046356,289.272034,0.300363
2064-12-26,282.540253,289.683655,5.175781
2064-12-27,285.350159,289.714539,37.130405
2064-12-28,282.722076,289.716888,7.603234
2064-12-29,283.894104,288.473694,0.000000
2064-12-30,284.042450,288.004639,0.436579
2064-12-31,282.484344,291.957672,24.930285
2065-01-01,277.525635,281.926331,33.074093
2065-01-02,274.480927,283.737244,1.047221
2065-01-03,276.244019,279.158295,0.000000
2065-01-04,273.973877,281.039032,0.000000
2065-01-05,278.296173,290.365662,1.535297
2065-01-06,282.660492,293.111786,0.000000
2065-01-07,281.209656,290.633209,0.000000
2065-01-08,268.264465,284.812561,3.960788
2065-01-09,269.905029,279.074677,0.000000
2065-01-10,273.692352,285.325378,0.000000
2065-01-11,275.965515,285.714935,0.000000
2065-01-12,279.348236,288.702576,0.000000
2065-01-13,282.534271,289.445892,0.000000
2065-01-14,277.622772,288.406921,0.000000
2065-01-15,279.687439,286.987640,0.000000
2065-01-16,283.049622,292.312408,0.000000
2065-01-17,286.457611,292.134705,5.588738
2065-01-18,288.205383,295.313843,2.016957
2065-01-19,287.805359,296.187103,0.000000
2065-01-20,288.997375,297.092651,3.611829
2065-01-21,288.238861,295.255737,0.618161
2065-01-22,279.888336,291.246704,14.302385
2065-01-23,279.200714,285.242554,52.548027
2065-01-24,277.423889,282.984436,5.676901
2065-01-25,279.813477,288.936554,3.332427
2065-01-26,279.503052,286.897095,0.000000
2065-01-27,278.897949,287.717773,0.000000
2065-01-28,279.610657,288.930145,0.000000
2065-01-29,279.345581,287.859467,1.444094
2065-01-30,277.884766,285.065308,0.000000
2065-01-31,279.292023,282.181335,0.774068
2065-02-01,277.574951,281.752441,0.594315
2065-02-02,277.673370,285.943085,0.000000
2065-02-03,278.986053,290.079559,0.000000
2065-02-04,280.225006,290.533478,0.000000
2065-02-05,282.415863,289.682434,0.000000
2065-02-06,280.403259,288.763062,2.047225
2065-02-07,276.432281,281.346252,0.000000
2065-02-08,276.375916,282.643311,0.000000
2065-02-09,279.316315,286.504181,0.000000
2065-02-10,282.218109,288.234863,0.476702
2065-02-11,287.226746,295.329865,6.004662
2065-02-12,284.933777,294.416962,0.597705
2065-02-13,279.346466,285.839142,0.000000
2065-02-14,280.831512,286.915863,1.782143
2065-02-15,286.342407,297.394501,0.564604
2065-02-16,289.555359,299.122559,1.002438
2065-02-17,292.103912,299.040253,0.000000
2065-02-18,290.543762,298.700775,0.464778
2065-02-19,285.533051,297.262054,0.000000
2065-02-20,285.059448,293.703766,0.000000
2065-02-21,286.423248,297.611115,0.365695
2065-02-22,285.017151,296.671936,0.000000
2065-02-23,280.443329,290.828674,0.000000
2065-02-24,281.373657,294.263000,0.000000
2065-02-25,283.772430,294.671967,0.000000
2065-02-26,284.861023,296.912170,0.000000
2065-02-27,287.923950,296.749359,0.000000
2065-02-28,283.698700,296.234222,0.852204
2065-03-01,272.846710,286.717255,0.000000
2065-03-02,278.019104,292.030853,0.000000
2065-03-03,285.126831,289.925629,27.247068
2065-03-04,286.162933,295.741211,52.170605
2065-03-05,279.563416,284.615509,7.452370
2065-03-06,278.820038,292.170349,0.000000
2065-03-07,276.051331,290.613525,0.000000
2065-03-08,275.443939,287.641632,0.000000
2065-03-09,274.572449,283.770264,0.000000
2065-03-10,281.073975,288.736969,0.000000
2065-03-11,283.491608,293.300110,0.000000
2065-03-12,286.107361,298.529510,0.000000
2065-03-13,288.334045,301.404816,0.000000
2065-03-14,291.761078,302.585480,0.000000
2065-03-15,292.747101,302.718994,0.824616
2065-03-16,289.653900,301.974823,0.000000
2065-03-17,290.401337,299.735138,0.000000
2065-03-18,293.359161,298.807037,3.130206
2065-03-19,293.464539,298.278625,0.000000
2065-03-20,292.356995,299.540070,0.388261
2065-03-21,293.299255,299.621674,0.000000
2065-03-22,293.603668,298.938049,0.000000
2065-03-23,289.023010,300.333740,0.000000
2065-03-24,293.306366,301.804413,0.000000
2065-03-25,294.039948,303.727448,0.000000
2065-03-26,294.577545,305.750244,1.716511
2065-03-27,295.280090,306.302063,0.000000
2065-03-28,295.774506,306.223236,0.836587
2065-03-29,296.568115,307.147095,0.000000
2065-03-30,296.115204,307.118378,0.000000
2065-03-31,296.624542,306.863342,0.334149
2065-04-01,296.974609,307.239075,0.000000
2065-04-02,295.956818,308.133942,0.000000
2065-04-03,298.013947,308.835693,0.000000
2065-04-04,298.019043,309.787476,0.000000
2065-04-05,286.225677,309.182373,0.000000
2065-04-06,284.534882,293.974762,0.000000
2065-04-07,290.498383,306.044556,0.000000
2065-04-08,296.257446,305.880005,0.000000
2065-04-09,291.458344,303.884521,0.000000
2065-04-10,294.574646,304.885742,0.000000
2065-04-11,295.441803,303.738678,0.000000
2065-04-12,295.508484,299.457245,2.278989
2065-04-13,294.032684,297.997314,4.467248
2065-04-14,293.743805,299.942871,0.986603
2065-04-15,296.603973,301.643738,0.911538
2065-04-16,296.312012,303.818329,2.805951
2065-04-17,296.257904,304.275146,0.000000
2065-04-18,294.262268,305.061279,0.000000
2065-04-19,296.969055,307.153534,0.000000
2065-04-20,297.804871,307.865814,0.301136
2065-04-21,297.002380,306.276947,2.571936
2065-04-22,297.623383,304.288788,8.130927
2065-04-23,297.800446,303.446930,0.495611
2065-04-24,297.283508,302.790558,1.318166
2065-04-25,297.937347,302.986511,3.486082
2065-04-26,297.084625,301.516907,9.415149
2065-04-27,296.545227,301.085724,0.000000
2065-04-28,296.930176,301.973907,0.688772
2065-04-29,296.342651,306.231384,0.000000
2065-04-30,297.236938,307.946442,0.000000
2065-05-01,294.763977,307.237701,0.000000
2065-05-02,292.189270,303.780670,0.000000
2065-05-03,291.202576,295.634064,4.091595
2065-05-04,286.521393,295.690460,13.617680
2065-05-05,296.136780,303.393097,0.322542
2065-05-06,296.353912,305.307251,0.736236
2065-05-07,296.795471,306.124603,0.000000
2065-05-08,294.956848,308.800690,0.000000
2065-05-09,296.325531,308.874603,0.000000
2065-05-10,298.386658,308.597504,0.000000
2065-05-11,299.337677,306.165436,0.000000
2065-05-12,298.160583,308.886475,0.000000
2065-05-13,298.924011,308.986664,0.000000
2065-05-14,297.910553,306.764282,7.617833
2065-05-15,298.716980,311.258698,0.000000
2065-05-16,299.988525,310.465302,0.000000
2065-05-17,300.758270,310.770874,1.138069
2065-05-18,300.988983,312.668213,0.000000
2065-05-19,303.148682,312.235626,0.000000
2065-05-20,302.652527,313.018219,0.000000
2065-05-21,304.814148,312.744446,0.000000
2065-05-22,302.277374,311.810577,0.000000
2065-05-23,302.688629,312.277496,0.000000
2065-05-24,303.718323,313.092224,0.000000
2065-05-25,305.556183,313.109467,0.000000
2065-05-26,305.115082,313.503723,0.000000
2065-05-27,305.884460,312.958405,0.000000
2065-05-28,302.052246,311.043823,0.358800
2065-05-29,303.639740,312.686768,4.486005
2065-05-30,302.867950,311.018677,0.000000
2065-05-31,301.065552,313.761810,0.000000
2065-06-01,302.859344,316.356354,0.000000
2065-06-02,303.619720,317.346405,0.000000
2065-06-03,304.809265,317.223114,0.000000
2065-06-04,304.778503,315.777588,0.000000
2065-06-05,304.801239,314.396301,0.000000
2065-06-06,304.840942,314.466370,0.000000
2065-06-07,304.559601,313.653320,0.000000
2065-06-08,303.939880,313.414764,0.000000
2065-06-09,302.729889,312.730621,0.000000
2065-06-10,303.011139,312.436676,0.000000
2065-06-11,303.907074,313.134888,0.000000
2065-06-12,303.095734,313.809418,0.000000
2065-06-13,303.683807,314.077606,0.000000
2065-06-14,304.109589,313.927765,0.000000
2065-06-15,301.939148,311.916138,0.000000
2065-06-16,302.236755,310.487488,0.000000
2065-06-17,302.340118,312.698303,0.000000
2065-06-18,302.986908,313.978455,0.000000
2065-06-19,303.193237,316.015411,0.000000
2065-06-20,303.485077,315.706390,0.000000
2065-06-21,303.814240,314.234467,0.000000
2065-06-22,302.728516,312.960419,0.000000
2065-06-23,302.428406,311.508575,0.000000
2065-06-24,302.865479,312.536377,0.000000
2065-06-25,302.684906,312.128601,0.000000
2065-06-26,302.224670,310.756866,0.000000
2065-06-27,302.441162,309.694489,0.000000
2065-06-28,302.827667,310.129669,0.000000
2065-06-29,302.923889,310.341522,0.000000
2065-06-30,302.234344,310.473328,0.000000
2065-07-01,302.446014,313.803528,0.000000
2065-07-02,302.982208,315.707733,0.000000
2065-07-03,303.367645,315.899231,0.000000
2065-07-04,302.654572,315.402435,0.000000
2065-07-05,302.839874,314.191437,0.000000
2065-07-06,302.752960,312.443787,0.663441
2065-07-07,302.779602,309.826935,0.736389
2065-07-08,301.883820,308.830200,0.880760
2065-07-09,301.961609,308.804382,0.000000
2065-07-10,302.063812,309.198822,0.000000
2065-07-11,302.123505,309.096039,0.000000
2065-07-12,301.862732,309.729279,0.000000
2065-07-13,302.037048,309.536560,0.000000
2065-07-14,301.711029,310.544830,0.000000
2065-07-15,302.604675,314.147369,0.000000
2065-07-16,302.734558,315.127472,0.000000
2065-07-17,303.261383,316.378082,0.000000
2065-07-18,303.817780,316.098633,0.000000
2065-07-19,303.548248,315.331787,0.000000
2065-07-20,303.311340,314.710144,0.000000
2065-07-21,303.060547,314.067688,0.000000
2065-07-22,302.781067,312.632202,0.000000
2065-07-23,302.601379,311.260437,0.000000
2065-07-24,302.423096,310.690338,0.648200
2065-07-25,302.411072,311.136292,0.000000
2065-07-26,302.668304,312.652374,0.000000
2065-07-27,302.940369,313.734955,0.000000
2065-07-28,302.611267,313.833527,0.000000
2065-07-29,302.710327,313.537140,0.000000
2065-07-30,302.332672,313.540070,0.000000
2065-07-31,302.645905,314.602936,0.000000
2065-08-01,303.307098,315.218323,0.000000
2065-08-02,302.776581,315.221771,0.726502
2065-08-03,302.535980,315.132812,0.000000
2065-08-04,302.303864,313.847717,1.599883
2065-08-05,302.920227,315.557953,1.910169
2065-08-06,303.717621,315.357422,5.462409
2065-08-07,302.271667,313.115112,0.000000
2065-08-08,302.091858,311.323456,0.935273
2065-08-09,301.952728,310.168121,0.000000
2065-08-10,302.085754,310.199188,9.602364
2065-08-11,301.379639,309.818634,6.922976
2065-08-12,301.605072,309.256012,0.000000
2065-08-13,301.518585,309.851868,0.000000
2065-08-14,301.842621,312.244720,0.406117
2065-08-15,301.820374,313.114319,0.779889
2065-08-16,301.765533,313.431366,0.000000
2065-08-17,301.693298,313.575287,0.000000
2065-08-18,301.691010,313.061371,0.000000
2065-08-19,301.969269,312.668793,0.399378
2065-08-20,301.534790,312.894775,0.000000
2065-08-21,301.756317,313.366821,0.000000
2065-08-22,301.176025,312.683533,0.000000
2065-08-23,300.725586,310.944000,0.000000
2065-08-24,301.360870,311.120422,0.000000
2065-08-25,301.758911,313.339844,0.000000
2065-08-26,302.003601,313.216736,2.048726
2065-08-27,301.778687,313.206970,0.616471
2065-08-28,301.756866,313.046967,0.000000
2065-08-29,301.281830,313.875427,0.000000
2065-08-30,301.372253,313.339722,0.000000
2065-08-31,301.454865,312.525604,0.000000
2065-09-01,301.281250,310.307159,0.000000
2065-09-02,300.993286,309.645203,0.000000
2065-09-03,301.051361,309.527161,0.292473
2065-09-04,300.756134,308.657867,0.000000
2065-09-05,301.378723,310.765045,0.000000
2065-09-06,301.596954,311.169495,0.000000
2065-09-07,301.887390,311.061859,0.000000
2065-09-08,301.725006,310.945953,0.000000
2065-09-09,301.795807,310.580292,0.000000
2065-09-10,301.890961,310.841766,0.000000
2065-09-11,302.135925,312.863831,0.000000
2065-09-12,302.215302,314.315826,0.000000
2065-09-13,302.327209,314.598419,9.625017
2065-09-14,300.902100,309.191711,2.424376
2065-09-15,299.631897,304.160889,7.719526
2065-09-16,296.594788,302.616852,9.538095
2065-09-17,296.707092,306.547516,0.000000
2065-09-18,298.124786,307.507690,2.448070
2065-09-19,298.948273,309.125244,0.000000
2065-09-20,300.082184,309.540802,0.000000
2065-09-21,299.892487,309.129761,0.000000
2065-09-22,300.616119,309.578491,0.000000
2065-09-23,300.731628,309.088470,0.000000
2065-09-24,300.330048,308.688049,0.000000
2065-09-25,300.472687,309.439514,3.980840
2065-09-26,300.831024,309.665649,0.000000
2065-09-27,299.823700,309.356659,0.379934
2065-09-28,298.623322,306.455688,1.106936
2065-09-29,298.487213,306.810425,0.336349
2065-09-30,299.826782,307.418335,0.000000
2065-10-01,299.069000,308.832489,0.000000
2065-10-02,299.514221,310.031982,0.000000
2065-10-03,299.283661,309.387085,0.000000
2065-10-04,299.705170,310.194824,0.000000
2065-10-05,299.682220,310.077148,0.000000
2065-10-06,299.903168,309.927490,0.000000
2065-10-07,300.142700,310.096161,0.000000
2065-10-08,300.449921,309.841583,0.000000
2065-10-09,300.582123,309.704651,0.525208
2065-10-10,300.210571,309.660828,0.000000
2065-10-11,300.325867,309.658722,0.000000
2065-10-12,299.934753,309.692383,0.000000
2065-10-13,301.466675,310.208252,0.000000
2065-10-14,297.532043,309.916443,0.625511
2065-10-15,292.616882,302.400177,0.922107
2065-10-16,295.769836,308.526794,0.000000
2065-10-17,299.700195,308.167328,0.000000
2065-10-18,296.578888,307.247345,5.494077
2065-10-19,296.085236,300.761932,12.951195
2065-10-20,297.348969,303.312439,5.080427
2065-10-21,291.521545,298.655975,0.333770
2065-10-22,294.933380,299.672943,2.697779
2065-10-23,289.796204,298.563080,0.000000
2065-10-24,291.891632,299.606323,0.000000
2065-10-25,292.928467,298.603180,0.752415
2065-10-26,292.192078,301.588196,0.000000
2065-10-27,293.573853,303.608368,0.000000
2065-10-28,295.721191,306.994781,0.000000
2065-10-29,296.383331,306.612671,0.000000
2065-10-30,294.533295,306.256561,0.000000
2065-10-31,294.824066,306.446289,0.000000
2065-11-01,295.382935,306.726990,0.000000
2065-11-02,295.262421,306.011230,0.000000
2065-11-03,296.761688,304.105011,0.000000
2065-11-04,296.339905,304.093018,11.318289
2065-11-05,292.848236,300.447723,6.275893
2065-11-06,288.656799,299.905975,0.000000
2065-11-07,289.426392,304.100311,0.000000
2065-11-08,291.868927,304.095001,0.000000
2065-11-09,292.792664,304.252899,0.000000
2065-11-10,294.403046,303.251617,0.000000
2065-11-11,292.745300,302.003845,0.000000
2065-11-12,289.489319,299.724792,3.570065
2065-11-13,280.987091,291.808136,0.000000
2065-11-14,284.739075,297.793945,0.000000
2065-11-15,289.263184,303.507446,0.000000
2065-11-16,290.538452,304.895416,0.000000
2065-11-17,292.981659,305.713348,0.000000
2065-11-18,294.095398,305.479797,0.000000
2065-11-19,286.401520,304.634857,0.000000
2065-11-20,285.609955,300.236359,0.000000
2065-11-21,293.284424,302.220703,0.000000
2065-11-22,281.441864,301.690613,0.000000
2065-11-23,285.323700,298.095398,0.000000
2065-11-24,291.819885,300.078522,3.522587
2065-11-25,295.347137,301.903900,4.630869
2065-11-26,295.356323,302.439178,1.995508
2065-11-27,294.001160,301.017059,0.000000
2065-11-28,288.151733,298.588531,0.000000
2065-11-29,284.088989,293.194122,0.279830
2065-11-30,288.829834,298.127808,0.585848
2065-12-01,286.657074,297.916168,0.000000
2065-12-02,287.603058,301.144409,0.000000
2065-12-03,289.468384,302.713165,0.000000
2065-12-04,291.467010,302.130554,0.000000
2065-12-05,288.137543,302.112915,0.000000
2065-12-06,291.674408,304.206604,0.000000
2065-12-07,294.161987,303.985321,2.962009
2065-12-08,286.662231,302.928406,1.798931
2065-12-09,281.301361,294.049744,0.000000
2065-12-10,283.936249,300.545776,0.000000
2065-12-11,288.132782,301.139374,0.284832
2065-12-12,288.333679,302.460144,0.000000
2065-12-13,289.503143,303.567078,0.000000
2065-12-14,289.979828,303.685425,0.000000
2065-12-15,289.587036,303.510834,0.000000
2065-12-16,265.770966,297.410645,0.333513
2065-12-17,266.089203,277.522736,0.000000
2065-12-18,271.407227,286.556824,0.000000
2065-12-19,280.309296,295.772827,0.000000
2065-12-20,288.425293,300.692108,0.000000
2065-12-21,264.730225,299.934509,0.435677
2065-12-22,259.549835,282.707245,0.000000
2065-12-23,273.682281,288.675293,0.000000
2065-12-24,277.652985,291.358337,0.000000
2065-12-25,281.457001,294.747681,0.000000
2065-12-26,285.155762,293.913422,0.000000
2065-12-27,278.835999,289.709961,0.000000
2065-12-28,279.261078,291.563416,0.000000
2065-12-29,283.930328,290.724762,0.000000
2065-12-30,280.159760,288.421295,0.000000
2065-12-31,280.304382,293.373688,0.000000
2066-01-01,286.550781,292.154297,2.726481
2066-01-02,280.947693,291.440399,1.634402
2066-01-03,278.639954,289.794312,0.000000
2066-01-04,280.101410,292.601013,0.000000
2066-01-05,287.018951,295.305481,5.328990
2066-01-06,284.253784,295.390839,4.193588
2066-01-07,271.041382,287.975922,0.000000
2066-01-08,272.886536,275.302460,0.000000
2066-01-09,272.898956,275.318329,2.927570
2066-01-10,275.780060,284.097473,4.811541
2066-01-11,275.711182,284.975739,24.788204
2066-01-12,274.431152,283.857666,39.662376
2066-01-13,272.856903,281.895813,4.748966
2066-01-14,278.022003,285.799713,0.000000
2066-01-15,279.229462,288.422241,0.000000
2066-01-16,284.022705,290.961914,0.000000
2066-01-17,284.508698,293.910004,0.000000
2066-01-18,285.391510,295.079590,0.000000
2066-01-19,282.397797,293.476654,0.000000
2066-01-20,283.759918,294.788849,0.000000
2066-01-21,279.879089,292.830963,0.000000
2066-01-22,279.811096,290.988739,0.000000
2066-01-23,279.563293,293.228027,0.000000
2066-01-24,282.366760,292.362427,0.000000
2066-01-25,279.504578,295.011047,0.000000
2066-01-26,279.067352,293.480499,0.000000
2066-01-27,277.051056,286.072083,0.000000
2066-01-28,278.794952,286.341278,3.975374
2066-01-29,277.609100,283.006561,0.000000
2066-01-30,279.358215,287.638916,0.000000
2066-01-31,284.231476,289.232941,3.011116
2066-02-01,277.811707,288.409790,0.821874
2066-02-02,279.369415,286.971466,3.868420
2066-02-03,283.918457,289.290527,0.000000
2066-02-04,280.592194,292.926178,0.000000
2066-02-05,281.779236,295.342926,0.000000
2066-02-06,283.892883,297.360321,0.000000
2066-02-07,287.511200,297.299744,0.000000
2066-02-08,289.690277,297.339813,0.602420
2066-02-09,287.729309,296.479980,1.159337
2066-02-10,286.327148,292.646912,2.977988
2066-02-11,283.539307,292.670715,5.872188
2066-02-12,279.912964,286.337799,5.348141
2066-02-13,269.785919,278.071167,5.283068
2066-02-14,271.608215,287.989197,0.627443
2066-02-15,283.759491,289.972321,2.957401
2066-02-16,282.071136,295.423340,35.135048
2066-02-17,270.442993,280.462433,4.886479
2066-02-18,271.401886,279.183197,8.984303
2066-02-19,283.728455,287.913605,18.152554
2066-02-20,276.222046,286.989655,0.000000
2066-02-21,288.787628,299.631195,28.833923
2066-02-22,291.141205,301.184357,1.936899
2066-02-23,291.610901,299.796539,0.613431
2066-02-24,283.035675,294.531219,0.000000
2066-02-25,283.718048,292.603729,0.000000
2066-02-26,284.216064,292.389282,0.000000
2066-02-27,284.982788,296.148468,0.000000
2066-02-28,285.923004,296.124725,0.000000
2066-03-01,287.710480,296.703003,0.000000
2066-03-02,290.524384,296.795380,0.000000
2066-03-03,291.526520,299.368256,0.000000
2066-03-04,290.484436,300.817108,0.000000
2066-03-05,292.589020,300.798401,0.000000
2066-03-06,293.517273,300.768768,0.000000
2066-03-07,288.968872,295.065063,0.000000
2066-03-08,283.642059,293.620789,0.000000
2066-03-09,284.330719,293.241852,0.000000
2066-03-10,291.092346,302.944366,0.508286
2066-03-11,294.777191,303.100800,0.000000
2066-03-12,294.910309,302.740082,5.927085
2066-03-13,295.026093,301.115479,1.247591
2066-03-14,288.709137,298.395050,0.000000
2066-03-15,284.019806,291.843567,0.000000
2066-03-16,285.670593,301.997803,0.000000
2066-03-17,292.515900,302.198273,0.000000
2066-03-18,287.715729,300.227356,0.000000
2066-03-19,283.305634,299.208405,0.000000
2066-03-20,279.240356,284.318359,0.000000
2066-03-21,280.642914,284.414062,0.000000
2066-03-22,277.477509,285.224915,1.965939
2066-03-23,280.432770,289.004425,0.000000
2066-03-24,289.712769,296.255585,28.552727
2066-03-25,288.408752,296.996368,6.275876
2066-03-26,288.419891,296.189880,0.000000
2066-03-27,284.588776,289.448425,0.000000
2066-03-28,283.663422,287.886017,1.888249
2066-03-29,287.332977,295.677521,0.000000
2066-03-30,287.415405,295.847534,0.000000
2066-03-31,282.740295,291.826477,0.000000
2066-04-01,284.440887,295.561859,0.000000
2066-04-02,289.288025,296.185364,0.000000
2066-04-03,287.923981,294.367828,0.000000
2066-04-04,289.988403,293.745911,0.292951
2066-04-05,292.033905,296.524445,0.559507
2066-04-06,294.072998,298.559479,0.364852
2066-04-07,292.740417,298.398376,0.000000
2066-04-08,293.112488,298.421875,1.480147
2066-04-09,290.066681,301.480957,0.000000
2066-04-10,290.688324,300.952332,0.000000
2066-04-11,294.286896,299.530975,0.000000
2066-04-12,295.525696,299.096954,1.670079
2066-04-13,293.523285,300.143341,0.000000
2066-04-14,293.908752,298.511475,0.000000
2066-04-15,289.648743,302.518982,0.000000
2066-04-16,295.556824,303.396393,0.000000
2066-04-17,295.463196,304.894012,0.283727
2066-04-18,291.834015,304.460388,0.000000
2066-04-19,292.975952,301.442108,0.000000
2066-04-20,290.899689,300.345642,0.000000
2066-04-21,293.355377,302.840729,0.000000
2066-04-22,293.773376,304.956970,0.000000
2066-04-23,294.800690,304.603180,0.000000
2066-04-24,295.295135,304.813232,0.000000
2066-04-25,296.935181,304.574493,0.000000
2066-04-26,296.310150,309.406067,0.000000
2066-04-27,297.811737,309.461060,0.000000
2066-04-28,297.996338,308.023376,0.000000
2066-04-29,296.931122,308.241486,0.000000
2066-04-30,297.742615,310.384979,0.000000
2066-05-01,299.388519,308.990204,0.000000
2066-05-02,297.410767,307.464569,0.000000
2066-05-03,297.409698,312.753082,0.000000
2066-05-04,299.624969,312.252838,0.000000
2066-05-05,299.730560,310.141449,0.000000
2066-05-06,299.080963,308.320984,0.471755
2066-05-07,299.019867,307.598663,1.661586
2066-05-08,298.639740,306.910278,0.000000
2066-05-09,298.639282,307.358917,0.000000
2066-05-10,298.900543,308.289551,0.000000
2066-05-11,299.732574,308.496674,1.640502
2066-05-12,297.337097,303.035431,6.025459
2066-05-13,297.289917,301.147247,6.134495
2066-05-14,297.885773,302.029297,5.273269
2066-05-15,297.522125,302.969910,2.344484
2066-05-16,297.854187,304.109253,0.000000
2066-05-17,296.852539,303.221039,2.274714
2066-05-18,295.382202,304.242493,0.000000
2066-05-19,297.388702,308.238556,0.000000
2066-05-20,299.374512,308.251801,0.000000
2066-05-21,298.543365,306.116211,7.717680
2066-05-22,300.030426,307.865326,0.000000
2066-05-23,299.626770,306.868073,1.070256
2066-05-24,298.262543,306.114319,0.000000
2066-05-25,299.480713,310.382660,0.000000
