#Variables:
#tasmin_GFDL-ESM2M_rcp45(K):Daily Minimum Near-Surface Air Temperature
#tasmax_GFDL-ESM2M_rcp45(K):Daily Maximum Near-Surface Air Temperature
#pr_GFDL-ESM2M_rcp45(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_GFDL-ESM2M_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_tasmax_GFDL-ESM2M_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_pr_GFDL-ESM2M_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_GFDL-ESM2M_rcp45(K),tasmax_GFDL-ESM2M_rcp45(K),pr_GFDL-ESM2M_rcp45(mm)"
""
yyyy-mm-dd,tasmin_GFDL-ESM2M_rcp45(K),tasmax_GFDL-ESM2M_rcp45(K),pr_GFDL-ESM2M_rcp45(mm)
2063-05-18,296.303741,305.379211,1.153553
2063-05-19,296.645355,305.172089,0.000000
2063-05-20,294.827148,305.563599,0.000000
2063-05-21,293.957214,305.422577,0.000000
2063-05-22,294.215820,306.817078,0.000000
2063-05-23,294.686310,307.309906,0.000000
2063-05-24,295.205719,308.335266,0.000000
2063-05-25,296.146942,309.458099,0.426339
2063-05-26,297.367065,310.600067,0.000000
2063-05-27,298.225616,311.334045,0.000000
2063-05-28,298.936462,312.001007,1.209190
2063-05-29,297.811523,311.277679,0.000000
2063-05-30,297.573486,309.702606,0.000000
2063-05-31,297.057220,310.675018,0.000000
2063-06-01,296.854889,311.202667,0.000000
2063-06-02,296.646118,311.294159,0.000000
2063-06-03,296.906952,310.975983,0.000000
2063-06-04,297.179932,310.928711,0.803088
2063-06-05,297.496429,311.332062,0.000000
2063-06-06,294.103577,308.699432,9.823468
2063-06-07,292.029999,297.992950,4.185634
2063-06-08,291.494995,302.252045,0.000000
2063-06-09,291.245331,307.449341,0.000000
2063-06-10,292.971436,309.302155,0.000000
2063-06-11,295.408203,311.344055,0.000000
2063-06-12,296.516388,312.496674,0.000000
2063-06-13,297.738831,312.869415,0.000000
2063-06-14,297.597534,312.273438,0.000000
2063-06-15,297.321991,310.959808,0.000000
2063-06-16,298.264984,311.248932,0.000000
2063-06-17,298.130737,311.608887,0.000000
2063-06-18,298.415802,311.554871,0.000000
2063-06-19,297.665375,310.626740,0.000000
2063-06-20,297.473755,310.731964,0.000000
2063-06-21,298.004028,310.767120,0.000000
2063-06-22,297.843750,310.912292,0.000000
2063-06-23,297.694305,311.026367,0.000000
2063-06-24,297.602051,311.191650,0.000000
2063-06-25,297.625427,311.160065,0.000000
2063-06-26,298.207520,312.100830,0.000000
2063-06-27,298.385468,313.674805,0.000000
2063-06-28,298.968994,315.159180,0.000000
2063-06-29,300.367615,313.837280,0.000000
2063-06-30,297.935211,312.290894,0.000000
2063-07-01,299.809845,314.038055,0.000000
2063-07-02,301.404114,315.701019,1.175776
2063-07-03,300.252136,313.532928,9.759636
2063-07-04,299.292908,310.017975,0.824881
2063-07-05,297.232971,309.723236,0.000000
2063-07-06,297.201721,309.544952,0.000000
2063-07-07,297.112762,309.361115,0.000000
2063-07-08,297.157410,310.053436,0.000000
2063-07-09,297.200806,311.946014,0.000000
2063-07-10,297.769196,314.278015,0.000000
2063-07-11,299.511841,315.891541,0.000000
2063-07-12,299.318756,314.260254,0.000000
2063-07-13,298.561615,312.472778,0.000000
2063-07-14,298.335480,310.894775,0.000000
2063-07-15,297.425049,310.271301,0.000000
2063-07-16,298.337402,310.284180,0.000000
2063-07-17,297.253113,311.271088,0.000000
2063-07-18,298.027771,312.176056,0.000000
2063-07-19,298.684937,313.001495,0.000000
2063-07-20,298.645294,314.419281,0.000000
2063-07-21,298.525604,313.656677,0.000000
2063-07-22,297.989563,312.534668,0.000000
2063-07-23,297.523895,312.568390,0.000000
2063-07-24,297.419037,312.494568,0.000000
2063-07-25,297.859344,312.125366,0.000000
2063-07-26,298.385315,311.986908,0.000000
2063-07-27,298.324341,311.462524,0.000000
2063-07-28,298.273651,310.986298,0.000000
2063-07-29,297.751465,310.969574,0.000000
2063-07-30,296.340729,311.701965,0.000000
2063-07-31,297.596039,310.623444,0.529712
2063-08-01,296.292969,310.164734,0.000000
2063-08-02,296.218628,312.131195,0.000000
2063-08-03,297.302032,313.069397,0.315082
2063-08-04,298.082031,313.350403,0.429166
2063-08-05,298.050446,313.230530,0.000000
2063-08-06,298.583893,312.168640,0.000000
2063-08-07,297.433807,312.271576,0.000000
2063-08-08,299.077026,312.735138,0.000000
2063-08-09,298.205353,311.968536,0.282775
2063-08-10,296.769226,310.373047,0.000000
2063-08-11,297.241608,311.820099,0.406678
2063-08-12,298.962677,313.465393,1.714543
2063-08-13,298.877991,311.622589,0.319753
2063-08-14,297.821014,309.939941,0.000000
2063-08-15,298.057587,311.756897,0.608890
2063-08-16,299.022766,311.422028,0.000000
2063-08-17,299.252655,311.754395,0.000000
2063-08-18,298.283478,311.481049,0.000000
2063-08-19,298.033752,312.124725,0.346185
2063-08-20,297.536163,309.263763,4.960495
2063-08-21,297.187744,308.061707,0.641643
2063-08-22,296.908722,307.843842,5.851029
2063-08-23,298.308319,306.697174,21.275175
2063-08-24,296.023407,305.739136,0.823009
2063-08-25,295.522614,307.112701,0.000000
2063-08-26,295.539062,306.849701,0.000000
2063-08-27,295.245392,311.263519,0.346134
2063-08-28,296.174011,309.600677,0.000000
2063-08-29,296.725250,309.035797,0.000000
2063-08-30,297.085114,308.937500,0.000000
2063-08-31,296.656647,308.964905,0.000000
2063-09-01,297.078430,309.729584,0.000000
2063-09-02,296.984314,310.496490,0.000000
2063-09-03,296.812195,310.348053,0.000000
2063-09-04,297.134644,310.509949,2.703220
2063-09-05,297.106567,311.149719,0.000000
2063-09-06,297.572083,311.851685,0.000000
2063-09-07,297.668640,310.891510,0.000000
2063-09-08,297.196747,310.463257,0.000000
2063-09-09,296.576599,310.096191,0.000000
2063-09-10,297.389801,309.996948,0.000000
2063-09-11,297.571442,310.380798,0.000000
2063-09-12,297.057129,309.587250,0.000000
2063-09-13,296.747589,311.502655,0.000000
2063-09-14,298.504395,311.993042,0.000000
2063-09-15,299.668762,311.137756,0.000000
2063-09-16,297.481049,313.952759,0.000000
2063-09-17,300.490479,313.803040,0.000000
2063-09-18,298.714386,311.792053,0.280667
2063-09-19,296.350037,309.432892,0.000000
2063-09-20,292.706848,304.720581,0.000000
2063-09-21,293.551697,305.638489,0.000000
2063-09-22,292.439697,303.787415,0.000000
2063-09-23,290.009155,306.499695,0.000000
2063-09-24,290.793182,308.404266,0.000000
2063-09-25,295.432098,308.512909,0.000000
2063-09-26,296.164612,307.496094,0.385368
2063-09-27,290.009094,306.356110,0.000000
2063-09-28,290.010956,302.409027,0.000000
2063-09-29,289.105225,302.389893,0.000000
2063-09-30,288.812714,302.182251,0.000000
2063-10-01,288.376801,301.751831,0.000000
2063-10-02,288.057220,303.945526,0.000000
2063-10-03,290.186920,306.835876,0.000000
2063-10-04,292.154694,308.105011,0.496165
2063-10-05,293.075531,307.341858,0.000000
2063-10-06,289.191498,306.201721,0.000000
2063-10-07,289.139465,306.442139,0.000000
2063-10-08,291.695679,304.928650,2.207443
2063-10-09,291.134094,301.299042,38.035564
2063-10-10,288.474579,299.307007,0.999007
2063-10-11,291.062958,303.044769,0.000000
2063-10-12,289.335938,302.764587,0.000000
2063-10-13,287.332092,303.315552,0.000000
2063-10-14,288.072083,303.711273,0.000000
2063-10-15,291.135468,302.069214,0.000000
2063-10-16,289.211182,304.008484,0.000000
2063-10-17,288.777954,304.012604,0.000000
2063-10-18,286.441864,303.951294,0.000000
2063-10-19,287.932495,303.989777,0.000000
2063-10-20,291.185425,303.179718,0.000000
2063-10-21,291.698853,303.804016,0.000000
2063-10-22,293.115356,304.014526,0.930498
2063-10-23,294.317841,304.997833,3.541776
2063-10-24,294.397552,304.926941,4.473771
2063-10-25,294.080780,305.155151,2.584737
2063-10-26,294.273804,304.491821,0.668704
2063-10-27,293.617767,303.744934,1.756914
2063-10-28,294.179504,304.917633,8.835629
2063-10-29,283.117798,303.827972,2.607010
2063-10-30,279.060059,290.933655,0.000000
2063-10-31,279.554657,291.422821,0.000000
2063-11-01,282.680267,296.069489,0.000000
2063-11-02,283.640228,298.335144,0.000000
2063-11-03,283.343353,295.840027,0.000000
2063-11-04,283.927032,293.488892,0.000000
2063-11-05,285.388519,299.367828,0.000000
2063-11-06,288.083099,303.178345,0.000000
2063-11-07,286.558380,303.320953,0.000000
2063-11-08,288.828339,303.229309,0.000000
2063-11-09,286.411194,302.471375,0.363992
2063-11-10,290.714386,301.125061,0.000000
2063-11-11,291.298615,304.180389,0.000000
2063-11-12,290.874603,303.072906,0.000000
2063-11-13,291.687317,300.996948,4.222351
2063-11-14,291.555176,299.654297,41.459084
2063-11-15,290.717682,299.211090,4.313268
2063-11-16,290.325806,296.742371,0.000000
2063-11-17,290.327484,298.650879,0.000000
2063-11-18,290.678864,299.336426,0.000000
2063-11-19,291.424347,303.373810,0.000000
2063-11-20,291.090820,302.103424,0.285070
2063-11-21,291.023651,302.965668,0.000000
2063-11-22,292.339020,304.510559,0.841869
2063-11-23,284.663483,300.130707,0.000000
2063-11-24,277.538635,290.531036,0.866766
2063-11-25,277.262939,282.025330,0.000000
2063-11-26,275.711792,281.898560,3.144708
2063-11-27,274.222626,287.194153,1.361844
2063-11-28,270.624115,290.144470,0.000000
2063-11-29,276.496521,288.057983,0.000000
2063-11-30,278.294525,286.755219,0.000000
2063-12-01,277.877258,293.299744,0.000000
2063-12-02,276.963776,295.117737,0.000000
2063-12-03,284.769104,293.607147,0.000000
2063-12-04,284.973297,297.875458,0.000000
2063-12-05,276.696899,294.574768,0.000000
2063-12-06,275.203857,282.206268,0.000000
2063-12-07,272.240540,287.111267,0.000000
2063-12-08,272.542297,290.542603,0.000000
2063-12-09,274.257629,288.095856,0.000000
2063-12-10,280.121857,291.610199,4.025721
2063-12-11,287.553009,300.075867,0.539552
2063-12-12,279.241089,292.971924,0.000000
2063-12-13,274.967743,286.489502,1.156764
2063-12-14,269.293762,289.501740,0.000000
2063-12-15,276.263702,294.092957,0.000000
2063-12-16,286.584106,296.904633,0.000000
2063-12-17,280.026825,293.009247,0.000000
2063-12-18,276.043671,287.023468,0.000000
2063-12-19,270.127106,288.745575,0.000000
2063-12-20,273.833466,291.912689,0.000000
2063-12-21,278.415131,296.485229,0.000000
2063-12-22,280.615631,296.047913,0.000000
2063-12-23,277.311798,293.931000,0.000000
2063-12-24,286.919861,300.084351,0.000000
2063-12-25,288.926086,298.747894,2.053298
2063-12-26,279.798462,292.909149,0.000000
2063-12-27,275.511322,291.171326,0.000000
2063-12-28,276.536285,288.921936,22.635811
2063-12-29,279.748169,286.461853,8.728393
2063-12-30,277.357147,283.283813,4.099575
2063-12-31,279.716827,285.984161,1.762141
2064-01-01,277.095612,290.537445,0.000000
2064-01-02,278.890625,292.848053,0.000000
2064-01-03,282.641205,297.909027,0.000000
2064-01-04,278.944641,294.417572,0.000000
2064-01-05,275.562531,288.831207,0.000000
2064-01-06,279.753845,291.901917,0.419020
2064-01-07,276.803833,290.451447,0.000000
2064-01-08,274.531494,290.226501,0.000000
2064-01-09,276.561584,290.657593,0.000000
2064-01-10,280.599457,290.351227,0.000000
2064-01-11,280.653076,292.377441,0.000000
2064-01-12,279.763977,293.822479,0.000000
2064-01-13,280.746613,296.693268,0.000000
2064-01-14,281.101044,295.563080,0.000000
2064-01-15,280.414734,296.838959,0.000000
2064-01-16,283.176727,297.187103,0.000000
2064-01-17,286.285370,298.721741,0.000000
2064-01-18,285.719727,298.370789,2.201928
2064-01-19,283.860626,300.993744,0.000000
2064-01-20,285.716736,299.576599,0.000000
2064-01-21,288.643738,298.878601,5.166937
2064-01-22,290.169067,300.228149,4.323030
2064-01-23,279.236328,298.810181,0.000000
2064-01-24,277.344269,285.182831,2.784857
2064-01-25,274.491425,284.034729,0.461275
2064-01-26,276.936340,285.489349,0.000000
2064-01-27,276.960327,281.645813,11.898587
2064-01-28,278.547852,282.775696,4.171236
2064-01-29,275.746277,283.900330,11.562059
2064-01-30,277.054657,281.681488,6.780232
2064-01-31,275.379791,287.798431,0.302759
2064-02-01,280.591461,295.999298,0.000000
2064-02-02,288.691254,298.166534,0.000000
2064-02-03,290.729004,299.384308,0.437463
2064-02-04,291.100037,301.331940,0.000000
2064-02-05,289.357391,300.739685,2.614413
2064-02-06,290.654907,301.355347,0.000000
2064-02-07,289.174530,299.521637,1.845640
2064-02-08,283.288116,297.127167,0.379043
2064-02-09,281.414215,289.821899,9.070204
2064-02-10,284.028381,293.911957,1.612611
2064-02-11,286.601807,297.479919,0.539915
2064-02-12,289.862213,300.062805,1.764967
2064-02-13,286.310486,297.872253,0.446286
2064-02-14,278.729156,293.247925,0.000000
2064-02-15,285.845306,293.216064,10.120687
2064-02-16,279.762756,286.912933,3.474037
2064-02-17,279.344757,288.066315,12.468910
2064-02-18,282.648285,292.484406,1.963538
2064-02-19,287.127655,300.181366,2.042120
2064-02-20,290.020905,300.479431,5.007562
2064-02-21,283.721344,298.195465,0.000000
2064-02-22,277.186249,288.659119,0.000000
2064-02-23,272.062103,286.886993,0.000000
2064-02-24,271.682892,288.281097,0.000000
2064-02-25,280.331207,289.905212,0.000000
2064-02-26,280.874237,291.602081,0.594369
2064-02-27,281.569397,291.584869,0.000000
2064-02-28,283.219879,289.832642,1.269673
2064-02-29,284.002747,292.866791,4.154547
2064-03-01,284.785645,295.900940,7.039422
2064-03-02,289.891052,296.811279,8.081650
2064-03-03,283.575928,296.829956,0.000000
2064-03-04,283.294373,294.314270,2.082508
2064-03-05,283.366547,292.558380,34.192436
2064-03-06,277.794708,285.095276,11.405849
2064-03-07,279.243134,295.292358,2.884906
2064-03-08,283.579407,295.861115,0.000000
2064-03-09,288.332153,301.069183,2.885349
2064-03-10,288.885834,303.447662,0.000000
2064-03-11,290.154388,303.948639,0.000000
2064-03-12,292.830933,304.708344,0.000000
2064-03-13,291.678162,303.416321,1.055000
2064-03-14,288.890656,300.851532,0.000000
2064-03-15,283.293396,298.228851,0.000000
2064-03-16,276.453613,288.663269,0.000000
2064-03-17,278.282776,286.930939,0.000000
2064-03-18,278.582458,289.129791,0.000000
2064-03-19,280.664551,292.229523,0.000000
2064-03-20,284.607025,294.392792,0.000000
2064-03-21,289.171234,299.734406,0.000000
2064-03-22,287.351562,299.210114,1.670746
2064-03-23,281.880280,296.345642,0.000000
2064-03-24,280.394104,295.027374,0.000000
2064-03-25,283.709534,295.337128,0.000000
2064-03-26,287.038544,300.256927,0.000000
2064-03-27,290.429657,300.561615,1.027894
2064-03-28,289.779816,299.545410,1.650402
2064-03-29,287.320831,297.120178,0.000000
2064-03-30,282.497925,298.099945,0.000000
2064-03-31,283.631531,300.943359,0.000000
2064-04-01,290.206085,300.729248,0.000000
2064-04-02,292.526520,301.153748,0.980770
2064-04-03,291.415894,295.581573,23.756092
2064-04-04,291.540192,302.895294,17.158934
2064-04-05,286.860107,301.418701,0.000000
2064-04-06,284.769531,292.151642,0.000000
2064-04-07,286.058746,291.500793,0.000000
2064-04-08,287.521912,300.941437,0.827524
2064-04-09,286.098297,301.807739,0.000000
2064-04-10,286.532990,300.217834,0.000000
2064-04-11,287.553101,299.023926,0.000000
2064-04-12,292.320007,305.169189,0.000000
2064-04-13,290.067841,303.225983,0.000000
2064-04-14,286.263916,300.112030,0.000000
2064-04-15,279.043213,290.178101,0.000000
2064-04-16,279.984131,293.883575,0.000000
2064-04-17,277.880463,296.499939,0.000000
2064-04-18,283.719116,300.206940,0.000000
2064-04-19,287.091309,304.732574,0.000000
2064-04-20,289.298401,304.039551,0.000000
2064-04-21,291.210693,302.532928,0.000000
2064-04-22,290.890991,300.568176,0.000000
2064-04-23,290.877655,299.377960,0.000000
2064-04-24,288.833618,300.478455,0.297360
2064-04-25,287.288300,302.107574,0.000000
2064-04-26,289.159149,305.660461,0.000000
2064-04-27,291.282135,309.295380,0.000000
2064-04-28,292.854156,307.488800,0.000000
2064-04-29,290.607391,303.864594,0.000000
2064-04-30,289.824799,303.238678,0.000000
2064-05-01,292.441559,303.248108,0.000000
2064-05-02,292.761139,302.783325,0.519727
2064-05-03,291.364777,305.147827,0.000000
2064-05-04,293.020233,305.721436,0.811183
2064-05-05,292.470612,302.394196,31.278336
2064-05-06,290.213715,300.451050,0.000000
2064-05-07,292.054260,303.523224,0.000000
2064-05-08,292.355103,304.576080,13.525628
2064-05-09,291.454712,302.625824,0.000000
2064-05-10,291.727417,300.466705,0.000000
2064-05-11,293.636658,304.233093,0.000000
2064-05-12,295.997955,306.798309,1.597612
2064-05-13,293.036682,307.847412,0.000000
2064-05-14,295.213165,306.675385,8.454515
2064-05-15,296.126862,307.787018,8.033029
2064-05-16,296.961700,307.981964,0.667881
2064-05-17,293.463776,307.538666,0.000000
2064-05-18,288.933777,309.312531,0.000000
2064-05-19,294.196167,308.981232,0.000000
2064-05-20,292.970245,308.301117,2.071078
2064-05-21,294.413574,309.023071,4.531806
2064-05-22,295.211731,309.177399,0.000000
2064-05-23,295.732971,310.753479,0.000000
2064-05-24,296.162476,310.392700,0.000000
2064-05-25,297.096100,310.672333,0.000000
2064-05-26,297.135803,309.681519,1.130181
2064-05-27,295.874939,311.885590,0.717791
2064-05-28,296.979431,312.265747,3.773459
2064-05-29,297.726776,313.070160,0.000000
2064-05-30,298.194794,312.689514,0.000000
2064-05-31,296.767578,311.199921,43.051250
2064-06-01,295.498779,301.771667,17.833139
2064-06-02,294.813690,304.274750,0.000000
2064-06-03,293.737885,303.482788,0.000000
2064-06-04,292.935699,304.911957,0.000000
2064-06-05,293.073975,306.233246,0.000000
2064-06-06,294.066010,308.504120,0.000000
2064-06-07,296.387177,307.796326,0.000000
2064-06-08,296.609375,305.596191,9.762612
2064-06-09,294.912628,301.531891,36.367470
2064-06-10,295.391388,301.094757,31.223894
2064-06-11,297.956299,302.551666,44.607971
2064-06-12,298.832977,307.039368,17.608057
2064-06-13,297.014374,309.908234,1.148144
2064-06-14,296.726532,309.510681,0.000000
2064-06-15,295.798126,308.145721,0.000000
2064-06-16,295.357178,307.281433,0.407876
2064-06-17,295.551514,306.535492,0.756873
2064-06-18,295.594055,306.681824,8.669511
2064-06-19,295.538727,307.595520,10.296303
2064-06-20,296.052551,308.145844,6.845193
2064-06-21,296.894653,308.125366,1.348163
2064-06-22,297.003967,308.130920,0.915135
2064-06-23,296.871643,309.171753,0.000000
2064-06-24,297.841858,308.513733,13.946667
2064-06-25,297.288818,307.837769,2.841033
2064-06-26,297.064545,310.328674,1.338610
2064-06-27,297.736816,311.165710,0.000000
2064-06-28,298.636658,311.606232,0.000000
2064-06-29,298.398499,311.547394,0.000000
2064-06-30,297.710602,310.578949,0.000000
2064-07-01,298.071533,311.254425,0.360749
2064-07-02,297.914276,311.357025,0.000000
2064-07-03,297.531799,311.372925,0.279440
2064-07-04,297.660217,311.956940,0.000000
2064-07-05,297.782623,312.666168,0.000000
2064-07-06,298.041077,312.834839,0.000000
2064-07-07,298.928162,312.083282,0.000000
2064-07-08,299.361969,312.061554,0.000000
2064-07-09,298.759094,312.085052,0.000000
2064-07-10,298.648590,312.857391,0.000000
2064-07-11,298.401489,313.307404,0.000000
2064-07-12,297.900269,313.081787,0.000000
2064-07-13,297.770813,312.857666,1.244018
2064-07-14,297.896942,312.740326,0.281200
2064-07-15,297.176941,312.380676,0.000000
2064-07-16,297.477631,313.059570,0.485411
2064-07-17,298.521942,313.046082,7.177388
2064-07-18,299.916168,311.528961,13.306536
2064-07-19,296.586884,308.176819,0.657612
2064-07-20,295.759766,313.580109,0.000000
2064-07-21,298.577118,314.253601,0.000000
2064-07-22,299.325317,313.248077,0.000000
2064-07-23,299.585541,311.955444,0.000000
2064-07-24,299.124207,311.784302,0.000000
2064-07-25,298.993866,312.050476,0.000000
2064-07-26,298.813873,312.690918,0.000000
2064-07-27,299.201935,314.033966,0.000000
2064-07-28,300.158447,312.382507,0.000000
2064-07-29,299.494995,313.371185,0.000000
2064-07-30,300.433319,313.382355,3.860455
2064-07-31,300.780945,312.061218,2.299066
2064-08-01,299.023560,313.449799,2.387873
2064-08-02,299.210846,314.204102,2.404093
2064-08-03,299.936035,314.236938,5.249165
2064-08-04,300.598541,314.356110,2.349615
2064-08-05,299.082550,312.015961,3.935727
2064-08-06,298.484528,312.139526,6.567072
2064-08-07,298.965759,312.073029,1.769623
2064-08-08,298.816528,311.916107,2.646669
2064-08-09,299.871399,310.188080,8.696476
2064-08-10,299.041504,309.718506,5.698289
2064-08-11,298.728943,311.605957,3.524905
2064-08-12,299.177765,312.123047,1.634824
2064-08-13,298.726013,311.113708,1.152236
2064-08-14,298.747650,311.587982,0.000000
2064-08-15,298.302612,311.359924,0.000000
2064-08-16,297.869751,311.831940,0.000000
2064-08-17,297.824310,312.327332,0.000000
2064-08-18,298.295013,312.488495,0.000000
2064-08-19,299.427979,312.326996,0.000000
2064-08-20,299.862183,312.566925,0.000000
2064-08-21,299.323303,312.118469,0.000000
2064-08-22,298.972656,312.567902,0.000000
2064-08-23,299.195984,313.054321,0.000000
2064-08-24,299.846375,313.398376,0.000000
2064-08-25,299.677948,313.492981,0.000000
2064-08-26,299.015533,313.728729,0.000000
2064-08-27,299.195557,313.444977,0.000000
2064-08-28,300.483704,312.410248,0.000000
2064-08-29,300.188354,313.417542,0.302346
2064-08-30,299.856842,313.967285,1.452586
2064-08-31,300.279633,313.953644,0.000000
2064-09-01,299.876007,313.968353,0.000000
2064-09-02,299.683990,313.105774,0.000000
2064-09-03,298.561554,311.318817,0.000000
2064-09-04,299.082733,308.914825,0.320769
2064-09-05,297.635284,308.514252,0.000000
2064-09-06,297.007935,312.490326,0.000000
2064-09-07,299.543640,313.780212,0.000000
2064-09-08,298.461700,311.285828,0.000000
2064-09-09,298.137085,309.878326,0.000000
2064-09-10,298.033173,309.182373,3.501932
2064-09-11,298.050812,308.953735,2.714812
2064-09-12,298.240356,309.616333,0.000000
2064-09-13,296.682007,310.070953,0.000000
2064-09-14,297.017822,308.741364,2.206013
2064-09-15,295.435577,309.444824,14.940168
2064-09-16,295.814728,311.907410,1.860622
2064-09-17,297.895294,310.831818,0.000000
2064-09-18,298.128937,310.388916,6.271171
2064-09-19,296.412628,309.464111,0.000000
2064-09-20,288.136505,303.808044,0.504390
2064-09-21,288.255341,301.234039,0.000000
2064-09-22,287.236267,304.030151,0.000000
2064-09-23,288.222412,306.374847,0.000000
2064-09-24,293.817596,305.922668,0.000000
2064-09-25,295.400665,306.100952,6.520827
2064-09-26,294.999176,306.859344,1.188399
2064-09-27,295.528442,305.332031,1.222829
2064-09-28,295.136963,307.481567,0.000000
2064-09-29,295.877930,306.148560,2.292750
2064-09-30,287.155273,300.463013,35.567986
2064-10-01,287.725098,302.416260,0.000000
2064-10-02,288.376526,302.487518,0.000000
2064-10-03,288.014801,302.384308,0.000000
2064-10-04,288.319763,303.541351,0.000000
2064-10-05,289.496735,304.464783,0.000000
2064-10-06,292.299988,303.745300,0.000000
2064-10-07,289.902527,297.951355,34.101692
2064-10-08,296.318695,301.737457,1.622715
2064-10-09,291.867493,300.896820,0.000000
2064-10-10,293.213043,300.135986,34.246670
2064-10-11,288.229645,297.392151,47.488949
2064-10-12,285.556030,291.074951,3.949579
2064-10-13,283.716888,291.336090,0.000000
2064-10-14,284.455750,290.212433,5.137732
2064-10-15,284.752014,290.134705,0.000000
2064-10-16,285.792511,295.458710,1.977604
2064-10-17,287.479279,295.029083,0.000000
2064-10-18,288.736694,296.687073,0.000000
2064-10-19,289.161835,296.943756,0.000000
2064-10-20,289.043335,300.169464,0.000000
2064-10-21,286.613098,302.951508,0.000000
2064-10-22,291.683533,304.553009,0.394803
2064-10-23,295.319580,305.195343,5.580617
2064-10-24,295.218384,304.382660,1.789702
2064-10-25,291.077942,301.073700,11.886866
2064-10-26,288.316101,295.253510,6.493428
2064-10-27,283.027496,288.801147,0.000000
2064-10-28,283.339447,291.166138,0.000000
2064-10-29,281.563568,290.776489,0.000000
2064-10-30,277.288544,292.938232,0.000000
2064-10-31,279.765900,294.622314,0.000000
2064-11-01,282.056213,292.721924,0.000000
2064-11-02,280.368774,293.269501,0.000000
2064-11-03,282.111237,296.270294,0.000000
2064-11-04,282.933411,299.798126,0.000000
2064-11-05,287.564850,295.817230,5.266700
2064-11-06,288.281982,298.423157,1.154082
2064-11-07,284.244690,298.157715,0.364041
2064-11-08,285.544922,296.247681,1.264516
2064-11-09,281.158630,296.601685,0.000000
2064-11-10,284.106964,300.687439,0.000000
2064-11-11,285.358032,300.265656,0.000000
2064-11-12,284.784760,296.949127,0.000000
2064-11-13,286.143127,293.879242,0.000000
2064-11-14,286.880066,293.308533,2.995301
2064-11-15,286.102448,292.032013,0.401325
2064-11-16,286.086243,291.867676,0.000000
2064-11-17,283.370270,295.562286,11.467390
2064-11-18,279.460083,285.950073,9.282135
2064-11-19,277.473816,282.505310,0.000000
2064-11-20,277.425110,281.927704,0.000000
2064-11-21,279.658447,291.749695,1.960213
2064-11-22,287.624268,296.605499,13.793804
2064-11-23,276.766998,296.490387,2.417282
2064-11-24,274.978699,287.023102,0.000000
2064-11-25,272.227783,289.979523,0.000000
2064-11-26,279.853882,283.870422,29.928602
2064-11-27,277.128662,284.121582,19.823200
2064-11-28,280.070099,288.775085,3.190862
2064-11-29,275.801971,288.113373,0.000000
2064-11-30,277.323944,290.583618,0.000000
2064-12-01,281.234711,289.692627,0.000000
2064-12-02,282.464966,292.038025,0.000000
2064-12-03,281.981354,294.878021,0.000000
2064-12-04,275.321106,290.247375,0.000000
2064-12-05,273.333252,293.283295,0.000000
2064-12-06,284.244537,300.101685,0.000000
2064-12-07,288.312469,300.460022,0.000000
2064-12-08,287.215118,299.889557,0.000000
2064-12-09,283.760010,296.593781,0.000000
2064-12-10,281.875671,293.291718,0.000000
2064-12-11,283.454773,299.672546,0.000000
2064-12-12,286.498535,296.040009,0.289410
2064-12-13,277.121063,291.030212,0.000000
2064-12-14,277.191101,292.873444,0.000000
2064-12-15,278.485779,293.088715,0.000000
2064-12-16,278.534912,294.560364,0.000000
2064-12-17,280.501007,294.306854,0.000000
2064-12-18,286.217041,294.101807,0.281300
2064-12-19,287.568512,299.882874,0.000000
2064-12-20,284.561951,298.060608,3.983612
2064-12-21,277.715057,288.817413,0.000000
2064-12-22,277.117706,292.480713,0.000000
2064-12-23,280.408813,295.206665,0.000000
2064-12-24,280.307709,291.339752,0.000000
2064-12-25,273.858582,283.861450,1.406641
2064-12-26,270.823029,281.573059,0.000000
2064-12-27,268.657074,282.814575,0.000000
2064-12-28,272.603485,288.338715,0.000000
2064-12-29,278.321960,291.850739,0.538454
2064-12-30,277.273651,289.213257,6.079610
2064-12-31,277.117096,285.369965,10.428557
2065-01-01,274.539062,277.512421,58.622742
2065-01-02,273.401581,283.447571,7.520622
2065-01-03,276.764587,286.964539,0.000000
2065-01-04,278.558929,287.196655,0.000000
2065-01-05,281.775055,289.566254,0.000000
2065-01-06,277.392395,288.695374,7.612463
2065-01-07,274.570953,283.032318,15.061517
2065-01-08,272.884460,276.637878,15.812744
2065-01-09,274.935577,279.563446,7.561325
2065-01-10,275.711975,282.724274,8.415079
2065-01-11,277.297394,292.010834,0.000000
2065-01-12,277.473480,290.439301,0.000000
2065-01-13,273.147034,284.455231,0.000000
2065-01-14,274.116425,283.589874,0.000000
2065-01-15,274.806793,287.029358,0.000000
2065-01-16,279.455383,287.981262,0.000000
2065-01-17,279.089691,288.757324,0.802447
