#Variables:
#tasmin_inmcm4_rcp45(K):Daily Minimum Near-Surface Air Temperature
#tasmax_inmcm4_rcp45(K):Daily Maximum Near-Surface Air Temperature
#pr_inmcm4_rcp45(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_inmcm4_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_tasmax_inmcm4_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_pr_inmcm4_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_inmcm4_rcp45(K),tasmax_inmcm4_rcp45(K),pr_inmcm4_rcp45(mm)"
""
yyyy-mm-dd,tasmin_inmcm4_rcp45(K),tasmax_inmcm4_rcp45(K),pr_inmcm4_rcp45(mm)
2052-06-29,297.014832,309.273773,0.000000
2052-06-30,297.155823,308.800995,0.000000
2052-07-01,295.939697,309.225677,0.000000
2052-07-02,296.012878,310.249084,0.000000
2052-07-03,298.815918,309.614563,0.000000
2052-07-04,297.311005,308.189484,0.000000
2052-07-05,297.553894,307.991180,0.000000
2052-07-06,297.510986,309.422760,0.000000
2052-07-07,297.533722,309.901245,0.000000
2052-07-08,297.476257,310.100647,0.000000
2052-07-09,297.177094,309.695068,0.000000
2052-07-10,297.532990,309.137054,0.000000
2052-07-11,297.958038,308.226501,0.000000
2052-07-12,297.303436,307.845306,0.000000
2052-07-13,297.510620,308.434509,0.000000
2052-07-14,297.274078,310.180969,0.000000
2052-07-15,297.895935,308.106140,0.000000
2052-07-16,298.563721,305.340698,3.606349
2052-07-17,297.946808,307.758514,0.000000
2052-07-18,297.484924,308.478577,0.000000
2052-07-19,297.467560,308.235992,0.000000
2052-07-20,297.241852,307.960876,0.000000
2052-07-21,297.648254,307.564301,0.000000
2052-07-22,298.554565,308.466858,0.000000
2052-07-23,297.448639,308.795715,0.000000
2052-07-24,298.115692,309.549438,0.000000
2052-07-25,297.990051,309.999146,0.000000
2052-07-26,297.251648,310.746826,0.000000
2052-07-27,298.511047,310.542633,0.493571
2052-07-28,297.015869,310.080048,0.000000
2052-07-29,297.242615,310.146484,0.000000
2052-07-30,299.398376,311.104736,1.081130
2052-07-31,297.973511,311.226898,0.916476
2052-08-01,297.205719,310.959137,0.332239
2052-08-02,297.593323,310.294067,0.395179
2052-08-03,297.071381,310.569336,0.304465
2052-08-04,299.411804,309.844269,3.443125
2052-08-05,298.050873,307.922363,0.000000
2052-08-06,296.286530,307.740356,0.395884
2052-08-07,296.941193,307.388580,0.335284
2052-08-08,297.383331,307.845367,1.629874
2052-08-09,298.252167,307.548126,1.299804
2052-08-10,297.707092,307.094574,0.307116
2052-08-11,297.568512,307.005554,3.408861
2052-08-12,297.610748,307.179657,0.919366
2052-08-13,297.309753,306.243500,1.997945
2052-08-14,298.461578,308.304626,0.316671
2052-08-15,298.676971,309.299957,2.639019
2052-08-16,299.464569,309.317413,4.746573
2052-08-17,300.034088,309.821045,1.135756
2052-08-18,297.364288,308.878632,2.015456
2052-08-19,297.111115,309.702789,0.000000
2052-08-20,298.201904,310.465027,0.000000
2052-08-21,298.393402,310.414825,0.000000
2052-08-22,298.703583,311.151093,0.000000
2052-08-23,299.820557,310.095947,0.000000
2052-08-24,298.495850,308.108459,0.000000
2052-08-25,299.172668,308.303070,1.883494
2052-08-26,297.722137,307.345032,1.079020
2052-08-27,297.136383,307.155762,0.821791
2052-08-28,297.466797,307.287933,0.000000
2052-08-29,296.952789,304.903534,0.000000
2052-08-30,297.565796,304.867462,0.880409
2052-08-31,298.314850,305.435913,0.516875
2052-09-01,297.606232,306.141144,0.327213
2052-09-02,296.812012,306.679230,0.000000
2052-09-03,297.235596,307.340363,0.000000
2052-09-04,297.826843,307.662506,1.220312
2052-09-05,297.770996,307.086090,0.000000
2052-09-06,298.209167,306.187500,0.863538
2052-09-07,298.044952,306.469208,0.000000
2052-09-08,297.519470,307.320679,0.769963
2052-09-09,297.006195,306.732697,2.148424
2052-09-10,297.671478,306.444000,2.792940
2052-09-11,297.899567,306.680176,1.831272
2052-09-12,296.700287,306.132172,0.328082
2052-09-13,295.921967,305.674896,8.894000
2052-09-14,294.425171,302.917633,14.899890
2052-09-15,292.465179,303.900909,26.615444
2052-09-16,294.103088,301.379272,21.367125
2052-09-17,293.916962,302.734924,18.402546
2052-09-18,295.551605,300.331055,3.511492
2052-09-19,296.002869,301.979370,10.738540
2052-09-20,293.791443,299.230011,8.301802
2052-09-21,288.187897,303.815765,0.000000
2052-09-22,293.720612,304.047852,0.000000
2052-09-23,292.404053,301.531830,0.000000
2052-09-24,292.514740,301.352142,0.000000
2052-09-25,293.788757,301.433929,0.347606
2052-09-26,294.335785,300.974213,0.679885
2052-09-27,295.279266,301.791840,1.142632
2052-09-28,294.240540,302.798676,0.481209
2052-09-29,293.672668,302.429749,0.000000
2052-09-30,293.295166,302.433929,0.000000
2052-10-01,293.798584,302.616089,0.000000
2052-10-02,291.995422,301.661591,0.000000
2052-10-03,291.605530,301.324860,0.000000
2052-10-04,291.702637,301.566498,0.713797
2052-10-05,294.979340,301.563049,0.427860
2052-10-06,292.073395,301.188995,0.414618
2052-10-07,292.292755,301.731506,0.444798
2052-10-08,292.006744,301.615540,0.422582
2052-10-09,291.985138,301.707916,12.525986
2052-10-10,292.360687,301.372803,5.721432
2052-10-11,290.652008,301.682831,0.000000
2052-10-12,287.511902,302.887787,0.000000
2052-10-13,287.276886,304.757477,0.000000
2052-10-14,288.151642,302.474426,0.000000
2052-10-15,281.723328,302.051453,0.000000
2052-10-16,283.970581,302.679871,0.000000
2052-10-17,284.789337,302.018036,0.000000
2052-10-18,285.409546,303.375549,0.000000
2052-10-19,284.785004,304.437927,0.000000
2052-10-20,284.859528,305.817078,0.000000
2052-10-21,286.151642,305.952148,0.487792
2052-10-22,279.641937,299.077148,0.000000
2052-10-23,284.163788,306.954224,0.000000
2052-10-24,291.201782,307.586456,0.000000
2052-10-25,294.436096,307.567993,0.000000
2052-10-26,294.669373,307.867523,0.000000
2052-10-27,286.202423,307.921356,0.974339
2052-10-28,281.749695,291.581451,0.000000
2052-10-29,276.163849,292.699371,0.535762
2052-10-30,274.023804,296.340546,0.000000
2052-10-31,278.411530,299.514069,0.000000
2052-11-01,287.862976,299.458344,0.000000
2052-11-02,292.408966,302.041229,0.000000
2052-11-03,293.910248,302.290863,0.000000
2052-11-04,294.719727,299.736145,0.000000
2052-11-05,290.578125,299.766663,6.971974
2052-11-06,292.430786,298.081482,5.201865
2052-11-07,278.273926,292.974243,0.000000
2052-11-08,281.707916,294.468262,0.000000
2052-11-09,283.518280,294.325745,0.000000
2052-11-10,287.451111,296.294373,0.000000
2052-11-11,293.565643,298.781158,0.000000
2052-11-12,290.017120,300.937683,2.110482
2052-11-13,279.403534,300.501862,0.000000
2052-11-14,277.995148,296.785400,0.000000
2052-11-15,277.540436,290.575806,0.000000
2052-11-16,278.183441,297.996155,0.000000
2052-11-17,283.381744,302.786621,0.000000
2052-11-18,284.169983,302.838928,0.000000
2052-11-19,285.209076,302.833160,0.000000
2052-11-20,280.344849,302.391449,0.000000
2052-11-21,282.744232,303.610718,0.000000
2052-11-22,284.962219,302.779022,0.000000
2052-11-23,285.123260,293.510162,0.000000
2052-11-24,283.946472,294.386841,0.000000
2052-11-25,286.958954,300.052338,0.000000
2052-11-26,286.154144,301.770172,0.000000
2052-11-27,290.521851,300.776611,1.390178
2052-11-28,282.353363,298.756134,0.500411
2052-11-29,276.717255,294.023315,0.000000
2052-11-30,283.500336,295.027130,8.629951
2052-12-01,287.460114,296.981293,4.768086
2052-12-02,275.326569,289.208557,0.498743
2052-12-03,278.147278,291.354675,0.000000
2052-12-04,277.585052,293.379181,0.000000
2052-12-05,280.866943,297.468872,0.000000
2052-12-06,285.432404,297.912811,0.000000
2052-12-07,281.799927,293.203339,0.000000
2052-12-08,275.715729,288.085327,0.000000
2052-12-09,273.259491,284.346588,0.000000
2052-12-10,271.199554,285.802307,0.000000
2052-12-11,274.730774,288.101532,0.000000
2052-12-12,282.858887,293.786774,3.744979
2052-12-13,277.031952,296.343811,2.358901
2052-12-14,285.990570,296.201202,0.000000
2052-12-15,276.771423,298.093414,0.000000
2052-12-16,287.425537,298.255554,0.000000
2052-12-17,277.466888,297.763306,0.000000
2052-12-18,276.909424,292.708099,2.243718
2052-12-19,279.841553,285.504669,1.081279
2052-12-20,271.120972,289.537567,0.000000
2052-12-21,270.429932,293.292999,0.000000
2052-12-22,274.129425,298.240143,0.000000
2052-12-23,286.457336,299.438568,0.000000
2052-12-24,287.818939,299.053101,0.409024
2052-12-25,272.894226,291.598816,0.000000
2052-12-26,283.371033,295.837891,0.000000
2052-12-27,277.511902,295.578094,0.000000
2052-12-28,279.100769,291.341766,0.786421
2052-12-29,282.391846,291.096161,0.000000
2052-12-30,283.024567,291.138245,2.131452
2052-12-31,281.759125,290.232117,35.431023
2053-01-01,276.283234,283.145203,7.513213
2053-01-02,281.494385,285.748993,0.736717
2053-01-03,279.376373,289.555359,0.000000
2053-01-04,276.494904,291.712677,0.000000
2053-01-05,278.129730,291.179260,0.000000
2053-01-06,286.749725,293.358124,0.347255
2053-01-07,277.025940,292.771454,1.210511
2053-01-08,279.361969,285.145935,0.000000
2053-01-09,275.041473,285.190552,0.000000
2053-01-10,272.897583,288.296173,0.901651
2053-01-11,275.107758,287.981628,0.331330
2053-01-12,268.162018,285.046051,0.000000
2053-01-13,278.202576,286.648529,0.000000
2053-01-14,286.856781,292.452484,8.188976
2053-01-15,276.928711,291.058777,0.411456
2053-01-16,281.388367,295.298248,0.000000
2053-01-17,284.167175,296.644501,0.000000
2053-01-18,284.112640,295.859497,0.000000
2053-01-19,281.896790,294.814240,1.363284
2053-01-20,276.850494,288.315887,0.000000
2053-01-21,274.872559,287.117279,0.000000
2053-01-22,273.202759,286.061646,0.000000
2053-01-23,282.090973,295.302277,0.000000
2053-01-24,283.388580,299.305298,0.000000
2053-01-25,283.890808,299.642517,0.000000
2053-01-26,279.389191,299.550140,0.000000
2053-01-27,269.635864,296.172302,0.000000
2053-01-28,274.345154,297.713196,0.000000
2053-01-29,273.056244,297.774689,0.000000
2053-01-30,277.317200,297.067841,0.000000
2053-01-31,286.056549,298.108826,0.000000
2053-02-01,286.961090,299.388275,0.000000
2053-02-02,274.329956,299.922852,0.000000
2053-02-03,275.748322,302.881836,0.000000
2053-02-04,280.901703,303.066589,0.000000
2053-02-05,285.037689,302.916840,0.000000
2053-02-06,281.092590,302.729401,0.000000
2053-02-07,287.601562,302.900818,0.000000
2053-02-08,281.233154,304.337463,0.000000
2053-02-09,281.719391,305.103333,0.000000
2053-02-10,285.311066,305.945709,0.000000
2053-02-11,289.141327,304.731262,0.000000
2053-02-12,286.714630,304.051605,0.000000
2053-02-13,283.160400,304.469635,0.000000
2053-02-14,282.853912,303.159363,0.000000
2053-02-15,289.152954,302.664001,1.607956
2053-02-16,286.855927,302.321899,1.425371
2053-02-17,284.192688,287.533905,2.511604
2053-02-18,275.439789,285.147217,3.902638
2053-02-19,275.750244,277.331604,0.000000
2053-02-20,273.747528,288.359650,0.000000
2053-02-21,278.471588,293.661194,0.000000
2053-02-22,280.509674,294.808716,15.217381
2053-02-23,282.091217,287.413849,0.881540
2053-02-24,284.235687,293.999176,12.239820
2053-02-25,284.413269,295.334320,1.061194
2053-02-26,286.599976,295.985840,1.272766
2053-02-27,285.586609,293.405609,24.563911
2053-02-28,278.733978,284.900269,0.000000
2053-03-01,281.934082,288.264252,0.000000
2053-03-02,287.244446,293.698578,0.000000
2053-03-03,289.861603,294.744446,5.204115
2053-03-04,283.892303,292.751617,7.081038
2053-03-05,289.196991,294.639008,1.103446
2053-03-06,289.604401,294.530518,7.936529
2053-03-07,286.701752,296.762878,6.912638
2053-03-08,287.409058,295.110291,4.394035
2053-03-09,284.374786,289.509094,0.000000
2053-03-10,280.366455,290.032196,0.000000
2053-03-11,284.610901,293.951233,0.000000
2053-03-12,287.892853,296.883789,2.187378
2053-03-13,286.424438,296.705261,0.519443
2053-03-14,287.834900,294.229370,10.101342
2053-03-15,282.621307,286.890259,10.998129
2053-03-16,282.152313,292.001038,0.000000
2053-03-17,282.054504,292.504181,0.000000
2053-03-18,283.020599,291.937378,0.000000
2053-03-19,280.764984,287.664703,0.000000
2053-03-20,280.466583,292.351898,0.000000
2053-03-21,289.692139,296.987732,0.000000
2053-03-22,290.004486,298.554199,8.279017
2053-03-23,285.173828,296.741699,0.332701
2053-03-24,280.037201,291.411835,0.000000
2053-03-25,277.704224,285.508911,0.000000
2053-03-26,286.594025,292.763275,5.045165
2053-03-27,284.903259,295.317169,0.000000
2053-03-28,288.076385,301.150452,0.000000
2053-03-29,287.291260,301.970612,0.000000
2053-03-30,293.859344,303.325043,6.132811
2053-03-31,287.945465,296.489624,3.428821
2053-04-01,278.810364,290.623932,0.000000
2053-04-02,282.053162,290.581238,0.000000
2053-04-03,280.933258,292.875732,0.000000
2053-04-04,289.980804,295.500702,0.363243
2053-04-05,291.516541,300.097778,0.288744
2053-04-06,289.298218,299.491028,0.449476
2053-04-07,288.218719,298.579071,0.000000
2053-04-08,291.388397,300.357025,0.466632
2053-04-09,290.016693,301.910736,0.365302
2053-04-10,288.744202,302.280945,0.000000
2053-04-11,286.026550,302.471649,0.000000
2053-04-12,282.319000,285.243500,0.000000
2053-04-13,286.223907,295.299347,0.000000
2053-04-14,290.916504,299.624969,1.718287
2053-04-15,282.101135,300.137665,0.000000
2053-04-16,286.737732,301.821198,0.000000
2053-04-17,283.338837,303.410797,0.000000
2053-04-18,287.330322,305.575317,0.000000
2053-04-19,292.078156,305.210541,0.000000
2053-04-20,293.687134,304.030365,13.237304
2053-04-21,289.001526,305.325867,31.499117
2053-04-22,286.582550,303.997437,0.399195
2053-04-23,288.857117,303.487762,0.000000
2053-04-24,291.177551,295.146088,0.000000
2053-04-25,287.113831,300.357056,0.000000
2053-04-26,286.249786,304.616272,0.000000
2053-04-27,294.070587,305.217529,0.000000
2053-04-28,293.508362,304.446899,5.769309
2053-04-29,290.938141,301.168518,13.621399
2053-04-30,290.656647,293.888611,0.000000
2053-05-01,286.211945,293.780396,0.000000
2053-05-02,287.140930,300.608978,0.000000
2053-05-03,293.652863,302.691010,0.000000
2053-05-04,292.601471,300.494354,6.389094
2053-05-05,291.713593,298.525818,23.251255
2053-05-06,293.234955,298.025635,10.419034
2053-05-07,292.362885,298.009125,6.377759
2053-05-08,293.700592,300.840820,4.413407
2053-05-09,294.989014,301.175903,0.505264
2053-05-10,295.283051,302.433441,0.000000
2053-05-11,295.800995,301.752716,7.676812
2053-05-12,294.163727,300.483612,20.593077
2053-05-13,289.685852,298.305328,0.000000
2053-05-14,291.553650,299.802216,0.000000
2053-05-15,292.246460,300.514313,7.659491
2053-05-16,293.996277,300.571320,23.875456
2053-05-17,294.201141,302.756683,14.772128
2053-05-18,292.002625,301.208893,1.026898
2053-05-19,289.213135,300.041321,0.000000
2053-05-20,290.098846,299.802734,0.000000
2053-05-21,290.572205,299.965820,0.000000
2053-05-22,291.215057,300.539276,0.000000
2053-05-23,295.453491,303.938385,13.335802
2053-05-24,291.625610,302.096313,7.060882
2053-05-25,294.933563,303.087494,20.760881
2053-05-26,295.794647,305.130829,5.149707
2053-05-27,293.504913,307.093903,0.510322
2053-05-28,291.039642,308.100586,0.376826
2053-05-29,293.707336,308.159943,0.000000
2053-05-30,293.763214,304.462372,0.000000
2053-05-31,291.414673,306.569275,0.000000
2053-06-01,292.514893,306.699585,0.000000
2053-06-02,295.300232,305.868805,0.000000
2053-06-03,295.681427,306.659241,0.000000
2053-06-04,296.538788,306.205383,0.000000
2053-06-05,296.800751,306.979187,0.000000
2053-06-06,296.148407,307.709778,0.000000
2053-06-07,295.411530,307.983307,0.000000
2053-06-08,294.762543,308.404419,0.000000
2053-06-09,294.855438,308.135284,0.000000
2053-06-10,296.669220,308.829926,0.917518
2053-06-11,296.325531,309.413116,0.000000
2053-06-12,295.277161,308.446655,3.574396
2053-06-13,296.369507,306.890045,8.523793
2053-06-14,294.893280,305.412964,0.000000
2053-06-15,298.139587,306.063019,0.000000
2053-06-16,297.445068,306.838898,0.000000
2053-06-17,297.115356,307.947083,0.000000
2053-06-18,296.756317,308.477722,0.000000
2053-06-19,295.966705,308.763977,0.000000
2053-06-20,296.560547,308.856506,0.000000
2053-06-21,297.049103,307.872772,0.332514
2053-06-22,296.796265,307.152863,6.128806
2053-06-23,296.436646,305.900116,1.371088
2053-06-24,295.927795,305.371307,0.307222
2053-06-25,296.805023,306.331268,0.000000
2053-06-26,297.830627,307.403290,0.000000
2053-06-27,297.635101,307.632080,0.000000
2053-06-28,298.122314,307.710236,0.000000
2053-06-29,298.659424,307.749969,0.000000
2053-06-30,298.398071,308.332336,0.000000
2053-07-01,298.817383,308.839081,0.297760
2053-07-02,296.983490,307.499634,1.381021
2053-07-03,295.983582,308.014557,1.956063
2053-07-04,298.224548,308.834686,3.025457
2053-07-05,297.299835,307.687408,5.430030
2053-07-06,297.806488,306.945770,3.438691
2053-07-07,296.698853,306.533417,5.011993
2053-07-08,297.130463,307.005585,13.314728
2053-07-09,297.028656,306.313263,11.779099
2053-07-10,298.085266,306.534637,1.547228
2053-07-11,296.839111,306.682526,3.570521
2053-07-12,297.815857,306.470490,8.009624
2053-07-13,296.490448,305.861938,1.261329
2053-07-14,295.828918,308.833649,0.000000
2053-07-15,295.929169,311.353027,0.000000
2053-07-16,295.272156,312.308502,0.353549
2053-07-17,297.510925,312.648773,0.000000
2053-07-18,299.500488,312.600220,0.000000
2053-07-19,299.195953,311.477783,0.434178
2053-07-20,299.275330,310.747253,0.332737
2053-07-21,299.408020,311.323212,0.348664
2053-07-22,299.898193,310.838623,0.000000
2053-07-23,299.043518,302.069763,8.762029
2053-07-24,298.459747,302.412140,17.143837
2053-07-25,296.838837,302.481750,9.091774
2053-07-26,296.029236,303.421814,0.346440
2053-07-27,295.891968,306.229767,0.281800
2053-07-28,295.596283,306.718384,0.000000
2053-07-29,296.431335,307.456482,0.000000
2053-07-30,297.690094,308.515137,0.301242
2053-07-31,296.997375,309.201904,0.000000
2053-08-01,297.231262,310.277374,0.000000
2053-08-02,298.102600,310.753204,0.334144
2053-08-03,297.510223,310.869080,0.000000
2053-08-04,297.579529,310.778351,0.373438
2053-08-05,297.422028,309.641205,0.000000
2053-08-06,297.425873,308.641510,0.000000
2053-08-07,297.590790,307.713043,0.000000
2053-08-08,298.456970,310.108063,0.000000
2053-08-09,298.754608,311.917053,0.000000
2053-08-10,298.885254,312.058289,0.000000
2053-08-11,297.846405,311.114807,0.000000
2053-08-12,297.774414,309.622650,0.000000
2053-08-13,296.846375,310.695526,1.957728
2053-08-14,296.579407,311.319366,0.000000
2053-08-15,299.746582,313.183319,0.616272
2053-08-16,299.204865,314.305206,0.370950
2053-08-17,299.085388,313.536774,0.761233
2053-08-18,300.027252,312.668579,0.000000
2053-08-19,300.170258,312.934387,0.000000
2053-08-20,299.434845,311.355713,0.000000
2053-08-21,297.434021,311.447479,0.000000
2053-08-22,297.188477,312.826477,1.349132
2053-08-23,300.699554,313.179993,0.000000
2053-08-24,304.016815,314.641663,2.768367
2053-08-25,299.109344,313.853210,0.000000
2053-08-26,299.654053,311.943573,0.000000
2053-08-27,297.922241,307.927826,0.000000
2053-08-28,297.082214,308.517700,0.000000
2053-08-29,297.268250,307.105652,0.000000
2053-08-30,298.057343,307.324249,0.000000
2053-08-31,298.382141,307.030212,0.000000
2053-09-01,297.525055,307.325073,0.000000
2053-09-02,297.269196,307.322601,0.809231
2053-09-03,297.328125,310.086243,0.000000
2053-09-04,298.365387,312.316040,1.844270
2053-09-05,297.412537,314.645111,0.000000
2053-09-06,300.485840,314.684570,0.000000
2053-09-07,298.035278,312.438263,0.000000
2053-09-08,299.333588,313.164642,0.369097
2053-09-09,297.431641,313.115112,6.062617
2053-09-10,298.877838,310.184814,2.172893
2053-09-11,295.673645,304.778595,0.323276
2053-09-12,295.041565,304.916260,0.000000
2053-09-13,288.558197,306.928650,0.316888
2053-09-14,290.492004,308.179108,0.000000
2053-09-15,295.771576,308.813385,0.000000
2053-09-16,296.240631,310.126678,0.000000
2053-09-17,297.592834,310.830139,0.000000
2053-09-18,297.890717,310.625275,0.000000
2053-09-19,297.400299,309.731415,0.000000
2053-09-20,297.615234,306.909271,0.000000
2053-09-21,296.511963,306.719666,0.000000
2053-09-22,296.994171,307.006897,0.000000
2053-09-23,295.308167,306.945068,0.000000
2053-09-24,292.797913,306.494781,0.000000
2053-09-25,293.748138,306.421112,0.000000
2053-09-26,295.118439,304.964569,0.000000
2053-09-27,296.640656,304.771637,16.177647
2053-09-28,295.040497,302.853638,7.402756
2053-09-29,289.426270,300.078156,0.000000
2053-09-30,282.664124,302.032379,0.000000
2053-10-01,286.169922,305.597900,0.000000
2053-10-02,289.952606,305.489197,0.000000
2053-10-03,293.287140,305.908691,0.000000
2053-10-04,289.262177,305.854980,0.000000
2053-10-05,284.769165,302.035095,0.000000
2053-10-06,285.142975,304.716064,0.000000
2053-10-07,290.052673,306.639648,0.000000
2053-10-08,293.310425,306.613098,0.000000
2053-10-09,293.953491,306.723969,0.000000
2053-10-10,292.732330,306.130768,2.676742
2053-10-11,287.425568,295.369812,4.569442
2053-10-12,277.136963,277.136963,25.049604
2053-10-13,281.432617,288.050598,31.530195
2053-10-14,280.109161,288.455292,25.337639
2053-10-15,282.993408,287.358093,25.177752
2053-10-16,284.409058,287.875092,128.903244
2053-10-17,289.731598,292.958679,1.692884
2053-10-18,288.246216,293.429413,0.000000
2053-10-19,287.178131,293.650146,0.000000
2053-10-20,283.870392,291.885864,0.000000
2053-10-21,286.450623,292.156677,0.570934
2053-10-22,284.692871,296.142273,0.000000
2053-10-23,286.026215,297.632416,0.000000
2053-10-24,285.560120,297.163544,0.000000
2053-10-25,281.422882,291.150421,0.000000
2053-10-26,283.160431,291.691711,0.000000
2053-10-27,281.130035,294.309723,0.000000
2053-10-28,282.911743,295.336090,0.000000
2053-10-29,286.019562,296.534119,0.000000
2053-10-30,286.792725,296.122375,0.000000
2053-10-31,289.185974,297.551422,0.324299
2053-11-01,294.337891,297.182281,0.000000
2053-11-02,292.030792,297.884338,1.126718
2053-11-03,291.244385,298.135162,0.000000
2053-11-04,290.671906,298.414337,0.000000
2053-11-05,291.573578,299.643219,0.314433
2053-11-06,294.306793,299.179291,0.418548
2053-11-07,294.509277,298.762543,8.469383
2053-11-08,291.192688,297.435333,14.247760
2053-11-09,293.766632,300.640686,6.642921
2053-11-10,295.088196,297.979858,2.699378
2053-11-11,294.731781,299.142731,0.850259
2053-11-12,293.155792,300.502869,0.604229
2053-11-13,292.120514,300.382599,5.684588
2053-11-14,291.881165,299.151794,1.454039
2053-11-15,290.594147,299.155457,5.787551
2053-11-16,283.895630,296.395844,0.000000
2053-11-17,290.547028,299.083496,0.000000
2053-11-18,291.872620,299.181000,2.323342
2053-11-19,290.961212,298.786163,1.468204
2053-11-20,290.326752,298.727386,0.000000
2053-11-21,284.074738,294.381012,0.000000
2053-11-22,280.458649,293.963379,0.000000
2053-11-23,290.320282,295.821594,0.469001
2053-11-24,286.176422,296.407684,0.000000
2053-11-25,279.745941,284.685455,0.000000
2053-11-26,283.779510,293.599518,0.362142
2053-11-27,285.052734,293.206573,22.130232
2053-11-28,282.279053,292.191528,16.361460
2053-11-29,282.589111,291.843872,20.312796
2053-11-30,288.460297,292.559479,1.050364
2053-12-01,279.007538,289.105255,0.000000
2053-12-02,277.691254,288.907196,0.000000
2053-12-03,284.037109,288.732574,0.406847
2053-12-04,278.149841,288.267883,0.463539
2053-12-05,279.651764,290.104492,0.000000
2053-12-06,288.414307,293.072968,0.498634
2053-12-07,276.661865,291.076111,0.284276
2053-12-08,274.281219,285.711731,0.000000
2053-12-09,274.326569,284.900574,0.000000
2053-12-10,275.275909,281.155975,0.000000
2053-12-11,276.776581,284.288971,0.000000
2053-12-12,275.348724,283.224548,0.000000
2053-12-13,278.977814,286.335480,19.874535
2053-12-14,281.557190,292.661682,27.229303
2053-12-15,278.359467,284.738434,0.000000
2053-12-16,276.468536,288.748169,0.000000
2053-12-17,277.449554,290.345184,0.000000
2053-12-18,277.758057,291.971008,0.000000
2053-12-19,278.993042,291.802399,0.000000
2053-12-20,276.458344,291.505463,0.000000
2053-12-21,282.721222,292.348236,0.000000
2053-12-22,278.963226,291.607300,0.408603
2053-12-23,278.391602,294.938354,0.000000
2053-12-24,279.615753,295.635712,0.000000
2053-12-25,277.204132,293.190063,0.000000
2053-12-26,281.947418,294.272491,0.000000
2053-12-27,279.068451,296.765442,0.000000
2053-12-28,288.086121,296.806976,0.000000
2053-12-29,280.164612,292.106720,0.000000
2053-12-30,270.297150,287.287445,0.000000
2053-12-31,285.154816,292.650635,0.000000
2054-01-01,280.163818,293.048920,0.429406
2054-01-02,275.492188,285.897095,0.000000
2054-01-03,269.535950,280.990143,0.000000
2054-01-04,277.293823,279.940369,2.018479
2054-01-05,274.966278,282.327118,2.313257
2054-01-06,270.853149,287.471008,0.000000
2054-01-07,272.085480,289.184265,0.000000
2054-01-08,274.636658,289.820709,1.203720
2054-01-09,286.226379,294.260529,1.160899
2054-01-10,288.422150,294.419952,2.547832
2054-01-11,280.541046,293.964630,0.000000
2054-01-12,278.866577,293.159088,0.000000
2054-01-13,282.456879,294.470978,0.000000
2054-01-14,288.436340,298.508789,1.867825
2054-01-15,287.580383,299.513885,1.821963
2054-01-16,284.543060,299.577271,0.000000
2054-01-17,290.010040,299.680115,3.288053
2054-01-18,284.544830,294.809235,6.703632
2054-01-19,282.706818,292.465576,1.680268
2054-01-20,279.438446,292.488403,0.000000
2054-01-21,280.395508,294.853760,0.000000
2054-01-22,283.698425,296.123322,0.000000
2054-01-23,278.365692,295.853119,0.000000
2054-01-24,281.898224,294.364502,0.000000
2054-01-25,286.266144,295.031250,0.000000
2054-01-26,285.635406,290.918518,5.592848
2054-01-27,282.415039,295.266418,2.972046
2054-01-28,282.729889,296.287018,0.299101
2054-01-29,283.171387,295.827179,0.440484
2054-01-30,284.522827,296.273041,1.907895
2054-01-31,285.024567,292.279297,26.970850
2054-02-01,283.848419,288.818939,14.711974
2054-02-02,285.741516,295.241364,0.459917
2054-02-03,284.060852,293.642120,0.000000
2054-02-04,278.095917,292.002350,0.000000
2054-02-05,280.351959,292.752686,0.000000
2054-02-06,281.347168,294.727325,0.000000
2054-02-07,282.532867,299.248016,0.000000
2054-02-08,284.426300,299.061584,0.000000
2054-02-09,287.080719,297.943817,0.000000
2054-02-10,285.859619,297.037109,0.741099
2054-02-11,277.639313,295.611420,0.000000
2054-02-12,281.085693,297.482208,0.000000
2054-02-13,275.749451,295.814636,0.000000
2054-02-14,282.020233,292.847137,0.444013
2054-02-15,281.773956,293.987518,1.055993
2054-02-16,279.054565,293.898956,0.000000
2054-02-17,282.624390,299.761230,0.000000
2054-02-18,287.265045,302.301361,0.000000
2054-02-19,289.352478,301.499786,0.368642
2054-02-20,282.534912,298.805878,0.000000
2054-02-21,278.688751,298.537689,0.000000
2054-02-22,275.912903,301.421997,0.000000
2054-02-23,278.676178,301.429779,0.000000
2054-02-24,280.412720,299.086304,0.000000
2054-02-25,277.724121,287.232574,0.000000
2054-02-26,282.475800,288.585876,0.000000
2054-02-27,286.968140,292.788208,1.998774
2054-02-28,284.294250,298.152100,0.000000
2054-03-01,288.782013,301.386292,0.000000
2054-03-02,291.593933,299.114441,1.518780
2054-03-03,291.356689,297.933655,38.990978
2054-03-04,287.892456,295.864471,6.666587
