#Variables:
#tasmin_MIROC-ESM_rcp85(K):Daily Minimum Near-Surface Air Temperature
#tasmax_MIROC-ESM_rcp85(K):Daily Maximum Near-Surface Air Temperature
#pr_MIROC-ESM_rcp85(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_MIROC-ESM_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_tasmax_MIROC-ESM_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_pr_MIROC-ESM_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_MIROC-ESM_rcp85(K),tasmax_MIROC-ESM_rcp85(K),pr_MIROC-ESM_rcp85(mm)"
""
yyyy-mm-dd,tasmin_MIROC-ESM_rcp85(K),tasmax_MIROC-ESM_rcp85(K),pr_MIROC-ESM_rcp85(mm)
2063-06-16,298.621826,310.063812,0.000000
2063-06-17,299.201630,311.406586,0.000000
2063-06-18,299.815216,311.307770,0.000000
2063-06-19,300.467316,310.996460,0.000000
2063-06-20,299.724121,312.665619,0.000000
2063-06-21,300.282562,314.291779,0.000000
2063-06-22,301.444489,314.192169,0.356675
2063-06-23,301.351257,312.978210,0.000000
2063-06-24,301.982422,312.250458,0.000000
2063-06-25,301.358826,312.231903,0.000000
2063-06-26,300.091156,310.301178,0.000000
2063-06-27,300.100952,309.486420,0.000000
2063-06-28,300.288635,310.272980,0.000000
2063-06-29,299.930603,311.775787,0.000000
2063-06-30,300.412750,314.975525,0.000000
2063-07-01,301.127533,319.304718,0.000000
2063-07-02,305.464600,315.385620,0.000000
2063-07-03,303.109222,313.952393,0.000000
2063-07-04,300.807617,311.404541,0.000000
2063-07-05,300.289581,312.676788,0.000000
2063-07-06,299.633301,310.111267,5.705253
2063-07-07,299.889557,308.762146,5.263492
2063-07-08,299.781464,310.621948,3.508495
2063-07-09,300.565430,311.835724,0.000000
2063-07-10,301.837494,311.733704,2.023996
2063-07-11,300.421600,310.284485,0.000000
2063-07-12,300.727417,310.770508,0.000000
2063-07-13,299.849060,310.897247,0.000000
2063-07-14,298.572327,311.374298,0.640501
2063-07-15,299.815979,313.410950,0.000000
2063-07-16,300.707458,314.082977,1.231237
2063-07-17,300.654968,315.467712,0.000000
2063-07-18,301.005096,315.320221,2.430273
2063-07-19,302.277344,314.403381,0.000000
2063-07-20,302.438324,313.423340,4.704971
2063-07-21,300.180176,313.705475,0.588753
2063-07-22,301.281219,314.477600,0.000000
2063-07-23,301.135529,312.681946,4.845569
2063-07-24,300.773438,311.598236,4.932240
2063-07-25,299.245483,311.355499,0.000000
2063-07-26,299.494476,312.098450,0.000000
2063-07-27,299.782776,313.302917,0.000000
2063-07-28,300.223450,312.119476,0.000000
2063-07-29,300.305298,312.070251,0.000000
2063-07-30,301.003113,312.638550,0.000000
2063-07-31,299.720551,311.252502,0.625503
2063-08-01,299.098145,309.400726,0.000000
2063-08-02,298.545898,309.386261,0.000000
2063-08-03,298.413483,309.551208,0.000000
2063-08-04,298.540283,310.887299,0.000000
2063-08-05,298.696075,311.016357,0.000000
2063-08-06,298.056396,309.788361,0.000000
2063-08-07,298.183594,308.898407,0.000000
2063-08-08,298.504456,309.267334,0.000000
2063-08-09,298.480408,309.840576,0.000000
2063-08-10,299.001282,311.520050,0.000000
2063-08-11,298.493683,312.103912,0.000000
2063-08-12,299.217651,311.696503,0.643825
2063-08-13,298.098236,309.371490,3.633710
2063-08-14,298.270905,308.151215,5.532158
2063-08-15,297.082245,308.039154,0.411948
2063-08-16,298.586273,309.405212,0.000000
2063-08-17,299.113190,310.531952,0.000000
2063-08-18,299.344727,310.087341,0.000000
2063-08-19,299.451385,309.534058,0.000000
2063-08-20,298.411713,309.759460,0.000000
2063-08-21,298.162201,311.640167,0.000000
2063-08-22,299.445221,312.606506,0.000000
2063-08-23,298.866333,313.255768,0.000000
2063-08-24,298.485077,313.351135,0.000000
2063-08-25,299.224335,313.436096,0.000000
2063-08-26,301.754395,315.625275,0.000000
2063-08-27,302.519196,316.008270,1.086551
2063-08-28,303.674805,316.737305,0.000000
2063-08-29,303.628296,324.005188,0.000000
2063-08-30,304.558136,316.638214,0.385574
2063-08-31,301.775299,316.449249,2.856087
2063-09-01,302.033997,312.161346,20.130264
2063-09-02,302.257263,314.249146,0.853955
2063-09-03,300.225372,310.664886,0.000000
2063-09-04,298.650238,310.436829,0.000000
2063-09-05,298.434601,309.792175,0.000000
2063-09-06,298.816406,309.948792,0.364897
2063-09-07,299.070465,310.112305,0.000000
2063-09-08,300.371368,313.400024,0.000000
2063-09-09,299.792938,310.906921,0.000000
2063-09-10,298.854797,309.522522,0.000000
2063-09-11,299.145691,308.775787,0.000000
2063-09-12,298.176666,307.083588,0.000000
2063-09-13,298.129639,307.235657,0.000000
2063-09-14,296.245758,308.427368,0.000000
2063-09-15,297.140137,309.463715,0.000000
2063-09-16,298.801544,309.843994,0.000000
2063-09-17,297.850708,312.212952,0.000000
2063-09-18,297.914093,313.227325,0.000000
2063-09-19,300.267242,311.645935,0.000000
2063-09-20,299.626862,309.911499,0.000000
2063-09-21,298.094360,309.328003,0.000000
2063-09-22,298.787262,309.097321,0.665914
2063-09-23,298.404999,308.318085,1.164403
2063-09-24,294.246826,305.545746,2.905830
2063-09-25,289.184845,301.452759,0.000000
2063-09-26,287.345306,302.372864,0.000000
2063-09-27,291.128387,311.412781,0.000000
2063-09-28,296.560944,308.435730,0.000000
2063-09-29,296.698578,308.466553,0.000000
2063-09-30,297.050842,308.786072,0.000000
2063-10-01,298.240662,308.570984,0.000000
2063-10-02,297.949982,307.565674,1.715273
2063-10-03,296.056396,305.773254,5.664274
2063-10-04,294.385559,306.334564,0.615060
2063-10-05,293.886230,307.169769,0.000000
2063-10-06,295.215668,309.098450,0.000000
2063-10-07,296.771790,309.500580,0.000000
2063-10-08,297.690399,309.376740,0.306065
2063-10-09,296.113373,307.273193,13.168231
2063-10-10,295.968994,307.463928,41.452717
2063-10-11,297.322052,307.259216,14.871002
2063-10-12,294.170654,309.134064,0.284609
2063-10-13,295.697083,307.115814,3.945463
2063-10-14,294.744354,304.795898,0.301566
2063-10-15,292.565765,307.964508,0.000000
2063-10-16,294.023987,308.595978,0.000000
2063-10-17,294.076935,309.160095,0.000000
2063-10-18,294.791016,306.162018,0.000000
2063-10-19,288.520416,301.143555,0.000000
2063-10-20,287.157806,299.928589,0.000000
2063-10-21,286.677429,304.984833,0.000000
2063-10-22,291.180023,303.625214,0.000000
2063-10-23,293.504578,300.283478,1.272604
2063-10-24,292.118195,297.831787,2.671248
2063-10-25,291.227936,300.491394,0.313536
2063-10-26,293.146698,301.237122,1.427318
2063-10-27,288.555969,300.472565,17.408049
2063-10-28,295.182831,303.793762,7.296244
2063-10-29,293.569427,304.143372,5.966508
2063-10-30,295.016663,307.103912,6.480612
2063-10-31,296.964935,306.379547,0.623153
2063-11-01,292.282898,304.536621,0.000000
2063-11-02,290.218170,306.039124,0.000000
2063-11-03,293.387329,306.978760,0.000000
2063-11-04,292.493347,302.129059,0.836718
2063-11-05,280.098907,291.777313,31.162945
2063-11-06,282.127014,289.774933,8.832581
2063-11-07,284.715515,292.967468,0.445341
2063-11-08,287.929352,301.094543,0.000000
2063-11-09,292.643311,305.406586,0.000000
2063-11-10,290.880554,301.632538,3.364069
2063-11-11,277.191864,296.072998,0.000000
2063-11-12,280.236572,294.659515,0.000000
2063-11-13,282.489166,297.660919,0.000000
2063-11-14,287.571472,303.255219,0.000000
2063-11-15,291.640533,298.615417,4.439279
2063-11-16,292.231750,302.674896,8.675304
2063-11-17,292.527771,305.621582,0.000000
2063-11-18,292.146057,301.919128,7.816548
2063-11-19,287.868774,294.013123,1.764427
2063-11-20,279.317291,291.724060,0.000000
2063-11-21,279.289856,296.841888,0.000000
2063-11-22,283.504395,296.992096,0.000000
2063-11-23,284.363983,303.784973,0.000000
2063-11-24,287.153748,301.169006,0.366478
2063-11-25,289.344940,300.695953,0.000000
2063-11-26,290.767639,300.642853,0.000000
2063-11-27,283.921173,299.165588,0.000000
2063-11-28,287.684174,302.634033,0.000000
2063-11-29,291.703583,301.112244,0.313511
2063-11-30,280.111450,293.959961,0.000000
2063-12-01,277.145844,293.369202,0.000000
2063-12-02,279.310486,298.743378,0.000000
2063-12-03,281.285553,298.277710,0.000000
2063-12-04,285.393372,296.838287,0.566971
2063-12-05,281.167664,291.399597,0.000000
2063-12-06,273.463287,288.963043,0.000000
2063-12-07,280.127319,300.782776,0.000000
2063-12-08,281.984619,296.266724,0.000000
2063-12-09,276.946716,289.581512,0.000000
2063-12-10,277.477753,295.013611,0.000000
2063-12-11,280.142944,299.503815,0.000000
2063-12-12,282.273712,295.037292,0.000000
2063-12-13,285.134125,294.546570,35.716148
2063-12-14,283.908447,295.220276,6.201617
2063-12-15,278.029602,290.224762,0.000000
2063-12-16,276.110962,286.828888,0.000000
2063-12-17,274.209229,286.790070,0.000000
2063-12-18,273.474274,289.625610,0.000000
2063-12-19,278.187500,296.351837,0.000000
2063-12-20,275.364227,289.113342,0.000000
2063-12-21,279.364319,298.134491,0.000000
2063-12-22,282.900330,299.216705,0.000000
2063-12-23,281.605682,292.620361,0.000000
2063-12-24,275.481262,287.324310,0.000000
2063-12-25,278.771820,293.383362,0.000000
2063-12-26,289.509521,296.654755,10.205621
2063-12-27,289.486664,298.273834,4.662075
2063-12-28,283.206177,293.119202,0.652678
2063-12-29,268.089294,276.758057,2.253393
2063-12-30,270.903412,273.430481,18.066994
2063-12-31,269.398895,285.455414,1.755319
2064-01-01,280.815826,292.754913,6.425838
2064-01-02,286.381195,294.320892,9.431340
2064-01-03,282.526306,291.754364,83.977859
2064-01-04,283.663269,300.350372,2.994830
2064-01-05,283.134674,294.731018,2.667541
2064-01-06,274.446625,282.363922,0.000000
2064-01-07,274.557861,282.945496,0.000000
2064-01-08,279.017761,283.859955,6.168436
2064-01-09,282.654785,285.985687,3.341505
2064-01-10,273.329102,282.762115,0.321612
2064-01-11,271.626526,286.396759,0.000000
2064-01-12,277.812744,282.178040,3.311559
2064-01-13,278.817596,295.637177,0.000000
2064-01-14,281.631134,292.889435,0.000000
2064-01-15,284.004578,290.532562,0.000000
2064-01-16,283.553528,286.404846,1.162888
2064-01-17,274.956329,280.998962,0.000000
2064-01-18,280.566925,286.539062,1.639819
2064-01-19,287.041626,296.366730,0.000000
2064-01-20,288.436676,294.779663,0.000000
2064-01-21,280.280640,290.232300,5.644427
2064-01-22,279.462555,290.563995,10.384491
2064-01-23,286.339783,286.987396,1.820038
2064-01-24,277.719177,289.353729,10.138965
2064-01-25,271.073883,277.855225,0.904250
2064-01-26,273.271912,281.005554,0.000000
2064-01-27,273.778931,281.377380,0.000000
2064-01-28,273.769073,282.004730,0.000000
2064-01-29,274.288666,281.117493,4.603460
2064-01-30,271.773285,280.646515,0.000000
2064-01-31,279.616180,288.748505,14.508006
2064-02-01,276.301422,281.595947,4.888313
2064-02-02,274.289307,289.489044,0.000000
2064-02-03,279.666534,291.042023,0.307206
2064-02-04,287.181061,297.205536,0.811920
2064-02-05,283.618591,294.149567,0.000000
2064-02-06,280.349274,288.430084,0.000000
2064-02-07,269.620636,280.633942,0.000000
2064-02-08,267.542938,280.500763,0.000000
2064-02-09,271.601624,284.689178,0.000000
2064-02-10,275.146881,289.652618,0.000000
2064-02-11,282.045319,291.532196,5.955715
2064-02-12,283.761871,295.290466,3.223082
2064-02-13,279.925354,294.928680,0.000000
2064-02-14,279.887726,292.263336,0.358121
2064-02-15,279.946686,299.416504,0.000000
2064-02-16,283.107269,302.297577,0.000000
2064-02-17,286.296143,300.501709,0.000000
2064-02-18,287.041687,298.837006,0.000000
2064-02-19,285.438904,302.582672,0.000000
2064-02-20,285.531128,297.158203,0.000000
2064-02-21,283.943665,297.956268,0.000000
2064-02-22,284.033203,299.445465,0.000000
2064-02-23,286.367126,297.600006,0.000000
2064-02-24,285.699493,296.562866,0.000000
2064-02-25,283.207886,297.868561,0.000000
2064-02-26,285.842255,301.585541,0.000000
2064-02-27,287.464905,304.276245,0.000000
2064-02-28,290.493805,299.339233,0.000000
2064-02-29,285.804932,293.392822,0.000000
2064-03-01,281.116058,287.446442,0.000000
2064-03-02,282.728760,294.612000,0.342112
2064-03-03,282.830414,298.221008,0.000000
2064-03-04,281.105865,290.738464,0.000000
2064-03-05,273.791443,284.886505,0.000000
2064-03-06,275.489227,284.832794,0.000000
2064-03-07,282.140106,285.626648,3.791085
2064-03-08,287.501007,301.247009,0.000000
2064-03-09,290.142090,304.314819,0.000000
2064-03-10,285.883575,297.143860,0.000000
2064-03-11,285.035187,300.580078,0.000000
2064-03-12,290.165741,304.601959,0.571464
2064-03-13,290.154694,302.478577,0.330860
2064-03-14,283.875854,295.449249,0.000000
2064-03-15,287.319366,296.032074,0.000000
2064-03-16,281.503174,294.731262,0.000000
2064-03-17,282.477936,289.470612,1.845558
2064-03-18,284.668884,289.559601,15.747114
2064-03-19,279.819550,288.926544,1.911759
2064-03-20,279.275055,294.419342,0.000000
2064-03-21,282.396210,297.160675,0.000000
2064-03-22,284.557892,295.008392,0.000000
2064-03-23,286.119354,295.653412,15.903971
2064-03-24,288.988098,302.978333,20.827215
2064-03-25,291.401337,297.941711,2.665146
2064-03-26,287.490936,299.415009,0.000000
2064-03-27,287.305878,302.318878,0.000000
2064-03-28,288.872223,304.077301,0.000000
2064-03-29,292.757050,299.177521,3.257553
2064-03-30,289.935455,301.434296,0.000000
2064-03-31,288.574432,302.931549,0.000000
2064-04-01,285.382111,296.304230,0.000000
2064-04-02,282.453247,293.277496,0.000000
2064-04-03,278.536835,293.220551,0.000000
2064-04-04,280.998840,291.068054,0.000000
2064-04-05,280.500793,298.866333,0.000000
2064-04-06,284.306885,302.178009,0.000000
2064-04-07,287.404114,307.261200,0.000000
2064-04-08,287.894867,300.805115,0.000000
2064-04-09,283.094910,296.762543,0.000000
2064-04-10,284.233734,306.222534,0.000000
2064-04-11,288.479156,305.311493,0.000000
2064-04-12,294.259155,306.984467,1.303142
2064-04-13,292.887085,310.557007,0.000000
2064-04-14,293.154266,305.034210,0.000000
2064-04-15,288.498199,304.924255,0.000000
2064-04-16,287.124878,303.012085,0.000000
2064-04-17,287.714722,303.063263,0.000000
2064-04-18,287.196625,302.712250,0.000000
2064-04-19,289.154144,307.519806,0.000000
2064-04-20,291.715454,315.243256,1.693590
2064-04-21,293.073090,304.289734,0.891605
2064-04-22,292.808441,298.644135,34.107880
2064-04-23,295.219635,300.849823,36.090797
2064-04-24,293.499664,301.705200,0.356130
2064-04-25,289.163605,306.712891,0.000000
2064-04-26,291.647675,307.913818,0.000000
2064-04-27,291.690247,307.894806,0.000000
2064-04-28,290.498474,312.735565,0.000000
2064-04-29,294.869812,307.740784,0.000000
2064-04-30,290.873230,309.674683,0.000000
2064-05-01,290.947723,309.336182,0.000000
2064-05-02,292.846893,308.324036,0.000000
2064-05-03,297.413666,307.672607,0.000000
2064-05-04,295.338623,302.794739,2.711982
2064-05-05,295.789185,302.526428,0.000000
2064-05-06,295.208130,306.728760,0.000000
2064-05-07,295.739197,306.703003,0.000000
2064-05-08,296.066101,303.546326,0.000000
2064-05-09,295.884064,306.657806,0.000000
2064-05-10,295.345551,314.870178,0.891824
2064-05-11,296.171570,309.872833,0.000000
2064-05-12,298.307770,309.332275,0.000000
2064-05-13,296.527039,313.463867,0.000000
2064-05-14,298.901855,311.570343,0.000000
2064-05-15,299.851440,308.954620,7.884932
2064-05-16,295.552185,302.545227,1.210847
2064-05-17,295.752228,303.940643,0.000000
2064-05-18,295.170990,303.324066,0.000000
2064-05-19,295.390564,304.988861,3.176324
2064-05-20,295.606506,302.348938,0.000000
2064-05-21,294.384857,302.784912,0.000000
2064-05-22,296.197510,305.032959,0.000000
2064-05-23,296.238159,305.984924,0.000000
2064-05-24,297.379517,302.779266,1.027248
2064-05-25,296.916656,297.733582,81.608818
2064-05-26,292.730499,300.131165,0.000000
2064-05-27,293.036804,300.872528,0.000000
2064-05-28,293.580231,302.411224,0.000000
2064-05-29,293.842072,304.376862,0.000000
2064-05-30,294.831451,303.611420,0.000000
2064-05-31,293.705933,306.972412,0.000000
2064-06-01,294.704681,306.034515,0.000000
2064-06-02,295.156952,306.993225,0.000000
2064-06-03,297.910248,308.343567,0.000000
2064-06-04,296.698059,304.972198,19.265697
2064-06-05,296.403931,307.404297,0.000000
2064-06-06,297.423828,306.937683,2.690071
2064-06-07,297.085907,310.758606,0.000000
2064-06-08,298.037994,312.529999,0.000000
2064-06-09,298.749298,309.191559,0.000000
2064-06-10,298.654602,311.714142,0.000000
2064-06-11,299.832458,312.115082,0.000000
2064-06-12,299.384521,309.786865,0.000000
2064-06-13,297.704437,306.786682,0.000000
2064-06-14,296.949310,306.107941,0.000000
2064-06-15,296.798157,308.245667,0.000000
2064-06-16,298.241974,310.211090,0.000000
2064-06-17,298.318420,312.165894,0.000000
2064-06-18,299.481110,310.631866,0.000000
2064-06-19,298.646698,308.681183,0.000000
2064-06-20,298.473602,308.384674,0.000000
2064-06-21,298.011414,309.384277,0.000000
2064-06-22,298.671387,310.646210,0.000000
2064-06-23,299.683533,312.687531,0.509777
2064-06-24,300.020569,313.366425,0.000000
2064-06-25,300.987396,312.210022,0.000000
2064-06-26,300.604095,311.193024,3.817561
2064-06-27,300.976227,310.759216,8.250983
2064-06-28,299.433777,310.380035,0.000000
2064-06-29,299.795746,310.909271,0.000000
2064-06-30,299.724792,310.895569,0.000000
2064-07-01,299.638916,310.488892,0.000000
2064-07-02,299.684235,310.240997,0.000000
2064-07-03,298.364838,310.268982,0.000000
2064-07-04,297.755096,309.148712,0.000000
2064-07-05,297.342529,307.148376,0.000000
2064-07-06,298.482117,307.217743,0.000000
2064-07-07,298.914001,307.781006,0.000000
2064-07-08,298.379272,308.223358,0.000000
2064-07-09,298.923645,310.515137,0.000000
2064-07-10,299.981354,311.852600,0.000000
2064-07-11,300.102783,311.102661,0.000000
2064-07-12,299.984711,311.768707,0.000000
2064-07-13,300.190338,313.669495,0.595984
2064-07-14,300.704590,314.491882,0.000000
2064-07-15,300.512909,313.836212,0.000000
2064-07-16,301.135284,314.795074,0.590726
2064-07-17,302.114166,315.864288,0.000000
2064-07-18,302.631378,315.730438,3.173825
2064-07-19,301.085754,314.173279,0.000000
2064-07-20,300.021637,312.226990,0.000000
2064-07-21,299.006958,311.702667,0.000000
2064-07-22,300.072021,312.686462,0.000000
2064-07-23,300.064514,312.800323,0.000000
2064-07-24,300.002014,311.574768,0.000000
2064-07-25,299.548126,312.093689,0.000000
2064-07-26,299.848145,312.980560,0.000000
2064-07-27,300.501434,312.451355,0.000000
2064-07-28,300.026642,311.558563,0.000000
2064-07-29,299.211670,310.204834,0.000000
2064-07-30,299.420715,312.695435,0.858722
2064-07-31,301.017792,314.115326,0.000000
2064-08-01,301.147400,314.410309,0.337697
2064-08-02,300.680328,313.841248,0.858845
2064-08-03,300.301880,314.098236,2.054367
2064-08-04,300.684875,314.957977,0.000000
2064-08-05,301.448730,314.327209,5.704493
2064-08-06,300.760254,314.505249,4.811589
2064-08-07,300.874146,313.619324,0.000000
2064-08-08,299.743347,313.260406,0.890628
2064-08-09,300.832062,314.160217,0.648924
2064-08-10,300.617462,313.128967,0.412356
2064-08-11,298.933563,312.605164,0.000000
2064-08-12,299.106232,312.515106,0.000000
2064-08-13,299.655365,314.341217,0.000000
2064-08-14,303.091797,314.742096,3.917357
2064-08-15,302.646545,314.174774,0.336776
2064-08-16,303.299377,313.845306,0.000000
2064-08-17,301.925934,314.242615,0.777665
2064-08-18,303.739655,314.836578,0.397726
2064-08-19,303.497101,316.642853,12.090169
2064-08-20,300.691772,311.145355,9.127106
2064-08-21,300.195251,312.221954,0.000000
2064-08-22,300.633484,312.466003,0.000000
2064-08-23,301.090607,311.878357,0.000000
2064-08-24,300.073181,310.889618,0.000000
2064-08-25,300.246857,311.024658,0.000000
2064-08-26,300.273804,311.527832,0.000000
2064-08-27,300.340881,312.119690,0.000000
2064-08-28,300.048462,311.317444,0.000000
2064-08-29,300.115021,310.562195,0.000000
2064-08-30,299.481140,311.732513,0.000000
2064-08-31,300.397766,317.038116,0.000000
2064-09-01,301.409637,311.091675,2.229971
2064-09-02,300.394165,310.634369,0.000000
2064-09-03,301.013092,311.741577,1.161899
2064-09-04,301.179565,311.240540,0.000000
2064-09-05,300.866333,313.312225,0.000000
2064-09-06,301.512329,313.162903,0.802414
2064-09-07,301.241486,311.764923,0.000000
2064-09-08,298.879974,309.970978,0.000000
2064-09-09,299.316437,308.615662,0.000000
2064-09-10,299.505981,310.679352,0.000000
2064-09-11,301.115936,313.508087,0.748634
2064-09-12,301.353912,312.135193,2.055220
2064-09-13,299.365326,311.414551,0.000000
2064-09-14,299.799438,310.862335,0.000000
2064-09-15,299.675995,309.451508,0.000000
2064-09-16,297.867462,309.002930,0.000000
2064-09-17,297.989594,308.672180,1.493222
2064-09-18,297.316467,307.362000,7.699799
2064-09-19,296.553711,307.983582,0.000000
2064-09-20,296.751648,308.779724,0.385840
2064-09-21,297.517487,307.981323,0.000000
2064-09-22,297.801971,308.313110,0.000000
2064-09-23,296.850983,307.329590,0.000000
2064-09-24,296.277802,307.386719,2.464276
2064-09-25,295.782928,305.405029,3.733877
2064-09-26,295.879822,305.188660,10.231040
2064-09-27,292.289185,305.345886,0.391380
2064-09-28,295.901031,308.273376,4.341764
2064-09-29,296.796112,308.820740,4.826771
2064-09-30,296.054749,307.736298,4.427956
2064-10-01,295.302185,306.121399,0.807469
2064-10-02,292.047791,306.496765,0.000000
2064-10-03,290.471863,306.185486,0.000000
2064-10-04,291.279724,307.337006,0.000000
2064-10-05,293.361755,308.273132,0.000000
2064-10-06,295.498596,306.904755,0.000000
2064-10-07,295.273529,306.465851,13.584620
2064-10-08,295.108795,305.794403,0.000000
2064-10-09,294.680176,302.542938,7.992759
2064-10-10,293.306000,298.302460,23.831972
2064-10-11,292.082703,298.307922,38.923912
2064-10-12,293.116211,306.211426,0.000000
2064-10-13,297.045319,308.054779,0.000000
2064-10-14,292.616486,305.467468,0.000000
2064-10-15,291.952881,305.583099,0.000000
2064-10-16,290.538666,300.389771,0.000000
2064-10-17,286.422455,297.082214,14.272988
2064-10-18,292.963257,306.764557,6.722593
2064-10-19,291.244293,309.838623,0.000000
2064-10-20,293.718689,307.979340,0.000000
2064-10-21,292.265778,304.276093,66.802589
2064-10-22,292.959442,309.494537,6.850821
2064-10-23,293.684418,304.098969,0.000000
2064-10-24,293.803680,304.653534,0.000000
2064-10-25,294.718323,305.304840,0.000000
2064-10-26,294.259155,307.147125,0.797984
2064-10-27,293.243927,305.609253,2.729487
2064-10-28,294.153992,307.005127,0.534149
2064-10-29,290.189606,304.514435,0.000000
2064-10-30,291.800903,301.240356,0.661764
2064-10-31,288.299652,298.631744,0.000000
2064-11-01,287.281250,297.938446,0.000000
2064-11-02,286.068298,297.390808,0.000000
2064-11-03,285.698090,299.960022,0.000000
2064-11-04,287.457855,300.803864,0.000000
2064-11-05,287.149231,299.833649,0.000000
2064-11-06,290.872589,298.638458,3.505735
2064-11-07,289.598267,297.814148,8.949080
2064-11-08,289.187622,293.933716,0.000000
2064-11-09,286.395966,294.380463,0.000000
2064-11-10,287.930328,300.886475,0.681560
2064-11-11,290.491028,297.617950,0.000000
2064-11-12,284.299286,294.306396,0.000000
2064-11-13,282.294189,295.051727,0.000000
2064-11-14,284.437347,297.693787,0.000000
2064-11-15,290.068237,304.771240,0.000000
2064-11-16,290.930511,302.699280,0.000000
2064-11-17,292.394684,307.651886,0.355026
2064-11-18,292.311615,302.554962,0.000000
2064-11-19,291.060699,299.181732,0.000000
2064-11-20,286.806427,294.849548,0.297777
2064-11-21,286.848083,295.043213,17.750591
2064-11-22,287.346283,299.728790,0.000000
2064-11-23,286.263519,301.331146,0.000000
2064-11-24,288.296326,297.321075,8.209302
2064-11-25,287.873901,293.609863,4.156647
2064-11-26,280.919556,293.011414,0.000000
2064-11-27,282.102600,300.038116,0.000000
2064-11-28,283.635162,296.157410,0.000000
2064-11-29,280.150299,300.855774,0.000000
2064-11-30,282.918915,294.053894,0.000000
2064-12-01,283.411835,297.269318,0.000000
2064-12-02,282.755219,296.837402,0.000000
2064-12-03,286.518463,293.397095,1.426289
2064-12-04,280.124054,291.903351,0.000000
2064-12-05,279.551178,291.717529,23.406179
2064-12-06,280.735291,287.638123,28.266470
2064-12-07,275.363190,285.290619,0.000000
2064-12-08,277.461761,292.764923,0.000000
2064-12-09,280.923676,296.144165,0.000000
2064-12-10,287.317108,295.651276,0.000000
2064-12-11,283.465302,292.548065,0.000000
2064-12-12,273.734985,283.886047,0.000000
2064-12-13,274.205750,286.928680,0.000000
2064-12-14,284.966553,296.086395,5.950456
2064-12-15,286.152985,296.349609,0.000000
2064-12-16,284.412354,295.975311,15.951221
2064-12-17,276.355408,288.702057,0.000000
2064-12-18,278.702026,290.520203,0.000000
2064-12-19,283.677399,291.202667,0.000000
2064-12-20,280.683289,288.907257,0.487705
2064-12-21,286.414917,288.334656,0.828876
2064-12-22,286.022980,292.871643,13.996729
2064-12-23,285.291931,292.901947,21.459816
2064-12-24,287.798645,290.364075,3.078042
2064-12-25,282.343872,290.794556,12.477069
2064-12-26,289.095184,293.273926,68.431541
2064-12-27,284.688995,288.520203,0.569151
2064-12-28,273.450653,282.740448,0.000000
2064-12-29,264.258606,276.285736,0.000000
2064-12-30,269.188995,282.135162,0.000000
2064-12-31,273.382324,288.538300,0.000000
2065-01-01,276.192078,286.866638,0.000000
2065-01-02,276.582764,291.780914,0.000000
2065-01-03,281.137787,294.163452,0.000000
2065-01-04,279.580322,288.274475,2.070772
2065-01-05,276.587280,285.289917,0.342308
2065-01-06,278.740326,284.860413,13.417164
2065-01-07,279.336334,281.734344,73.878983
2065-01-08,281.812744,282.897614,18.325972
2065-01-09,274.869781,282.629059,0.000000
2065-01-10,273.383118,280.827148,0.000000
2065-01-11,273.270538,287.538727,0.000000
2065-01-12,277.890503,285.277649,0.000000
2065-01-13,276.010254,281.416260,3.989128
2065-01-14,278.157501,280.298187,5.807652
2065-01-15,279.950714,280.623352,6.808496
2065-01-16,273.873108,284.984070,0.000000
2065-01-17,276.053833,284.252197,0.000000
2065-01-18,280.595642,286.012421,0.000000
2065-01-19,277.532745,287.653198,30.823503
2065-01-20,274.839966,281.270935,0.000000
2065-01-21,281.192719,286.088928,2.121647
2065-01-22,280.939209,288.357758,0.784591
2065-01-23,278.111938,292.532715,0.000000
2065-01-24,279.673004,293.759491,0.000000
2065-01-25,281.449768,295.962097,0.000000
2065-01-26,283.263550,298.408966,0.000000
2065-01-27,282.543365,296.935638,0.000000
2065-01-28,283.830475,299.081238,0.000000
2065-01-29,287.184052,300.480652,0.451382
2065-01-30,282.077637,298.553680,0.000000
2065-01-31,282.751831,296.402832,0.000000
2065-02-01,280.875122,297.819580,0.000000
2065-02-02,283.200897,299.521515,0.353475
2065-02-03,280.354218,296.393951,0.000000
2065-02-04,280.732178,295.498352,0.000000
2065-02-05,282.272614,301.846466,0.000000
2065-02-06,290.322205,298.848175,0.000000
2065-02-07,286.364319,298.303284,0.000000
2065-02-08,281.286194,291.175140,0.000000
2065-02-09,274.133942,284.803619,0.000000
2065-02-10,272.391144,289.733490,0.000000
2065-02-11,278.294037,295.570435,0.000000
2065-02-12,279.603729,302.956665,0.000000
2065-02-13,281.850464,300.049103,0.000000
2065-02-14,282.329712,293.169006,0.000000
2065-02-15,276.522461,290.267426,0.000000
2065-02-16,280.160675,287.468597,0.000000
