#Variables:
#tasmin_GFDL-ESM2M_rcp85(K):Daily Minimum Near-Surface Air Temperature
#tasmax_GFDL-ESM2M_rcp85(K):Daily Maximum Near-Surface Air Temperature
#pr_GFDL-ESM2M_rcp85(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_GFDL-ESM2M_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_tasmax_GFDL-ESM2M_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_pr_GFDL-ESM2M_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_GFDL-ESM2M_rcp85(K),tasmax_GFDL-ESM2M_rcp85(K),pr_GFDL-ESM2M_rcp85(mm)"
""
yyyy-mm-dd,tasmin_GFDL-ESM2M_rcp85(K),tasmax_GFDL-ESM2M_rcp85(K),pr_GFDL-ESM2M_rcp85(mm)
2056-10-20,291.314148,307.337097,0.000000
2056-10-21,294.776367,306.925049,6.431858
2056-10-22,288.955536,303.708649,36.871178
2056-10-23,283.129791,295.083740,0.000000
2056-10-24,281.556427,297.906342,0.000000
2056-10-25,284.476715,295.793915,0.000000
2056-10-26,282.999939,292.040253,0.000000
2056-10-27,279.936829,294.906525,0.000000
2056-10-28,281.655762,295.494934,0.000000
2056-10-29,280.594513,294.688660,0.000000
2056-10-30,279.015839,292.416107,0.000000
2056-10-31,279.603790,296.799011,0.000000
2056-11-01,282.643494,298.194153,0.000000
2056-11-02,294.450836,301.278992,28.562571
2056-11-03,291.529572,299.643677,20.490959
2056-11-04,288.284973,295.723969,0.000000
2056-11-05,287.332489,296.561859,0.000000
2056-11-06,283.044556,298.413879,0.000000
2056-11-07,281.931976,298.597473,0.000000
2056-11-08,283.203064,299.566437,0.000000
2056-11-09,286.851746,300.791870,0.000000
2056-11-10,290.392822,299.445984,0.000000
2056-11-11,289.635284,296.996704,3.366987
2056-11-12,292.355988,303.239838,2.047317
2056-11-13,290.319214,300.905853,0.407416
2056-11-14,286.759583,301.882324,0.000000
2056-11-15,288.403564,300.171295,0.000000
2056-11-16,285.009277,299.157593,0.000000
2056-11-17,286.561401,297.097198,0.000000
2056-11-18,284.981110,295.552887,0.000000
2056-11-19,284.221375,296.769043,0.000000
2056-11-20,282.554901,296.627136,0.000000
2056-11-21,282.409668,296.637390,0.000000
2056-11-22,283.424042,296.191833,0.000000
2056-11-23,284.083160,299.444580,0.000000
2056-11-24,283.468262,296.775177,0.000000
2056-11-25,283.759827,292.789642,0.000000
2056-11-26,284.049866,294.987457,6.591117
2056-11-27,286.932861,294.582336,0.993446
2056-11-28,283.042206,298.504608,0.000000
2056-11-29,287.045380,300.865295,1.632433
2056-11-30,290.551117,301.594421,0.000000
2056-12-01,287.735565,300.420715,0.000000
2056-12-02,281.706360,291.934143,0.000000
2056-12-03,285.993866,292.155426,1.059662
2056-12-04,285.809113,297.472107,3.867663
2056-12-05,290.380463,299.990753,0.000000
2056-12-06,284.151947,296.613342,0.000000
2056-12-07,284.073364,293.697235,0.000000
2056-12-08,285.830719,295.955261,0.000000
2056-12-09,283.171722,295.240662,0.000000
2056-12-10,277.358093,292.534363,0.000000
2056-12-11,277.965057,296.745056,0.000000
2056-12-12,283.662018,297.175079,0.000000
2056-12-13,288.308380,299.299683,1.190033
2056-12-14,282.180542,297.960846,2.713425
2056-12-15,274.530487,286.820496,0.000000
2056-12-16,279.934448,287.373505,30.485113
2056-12-17,272.560455,287.209229,0.323270
2056-12-18,274.708496,286.805237,0.000000
2056-12-19,277.476532,292.440765,0.000000
2056-12-20,277.670105,294.683777,0.000000
2056-12-21,284.355011,297.393890,0.000000
2056-12-22,287.616150,299.028473,0.000000
2056-12-23,282.164429,296.095459,0.387941
2056-12-24,270.240417,285.796631,0.000000
2056-12-25,269.154205,287.201599,0.000000
2056-12-26,279.008911,292.552582,0.000000
2056-12-27,284.412567,293.187317,4.829464
2056-12-28,278.022278,292.219543,0.955307
2056-12-29,275.867096,292.462128,0.000000
2056-12-30,282.927582,297.698975,0.000000
2056-12-31,279.122253,292.821991,0.000000
2057-01-01,275.313416,286.372894,0.000000
2057-01-02,269.408295,288.140991,0.000000
2057-01-03,272.399689,286.432892,0.000000
2057-01-04,271.425446,288.971130,0.000000
2057-01-05,277.790894,291.788177,0.000000
2057-01-06,276.875000,290.162964,0.000000
2057-01-07,273.329498,286.713593,0.541092
2057-01-08,269.374969,285.269775,0.000000
2057-01-09,270.023987,286.785828,0.000000
2057-01-10,264.756256,286.570648,0.000000
2057-01-11,271.278748,289.993927,0.000000
2057-01-12,275.630554,289.827942,0.000000
2057-01-13,280.434998,288.199707,0.331330
2057-01-14,278.429596,290.041016,2.520455
2057-01-15,275.599335,290.617188,0.000000
2057-01-16,274.159332,292.377136,0.000000
2057-01-17,278.094482,291.671906,0.000000
2057-01-18,279.466919,294.185791,0.000000
2057-01-19,277.030487,296.980286,0.000000
2057-01-20,280.454590,300.294373,0.000000
2057-01-21,279.443298,297.525879,0.000000
2057-01-22,275.849335,293.336182,0.000000
2057-01-23,278.099121,294.444183,0.000000
2057-01-24,279.347443,293.606781,0.000000
2057-01-25,284.107788,301.075714,0.000000
2057-01-26,285.961304,303.216431,0.000000
2057-01-27,288.844360,304.537781,0.000000
2057-01-28,290.119568,302.703613,0.000000
2057-01-29,285.876892,299.846893,0.000000
2057-01-30,281.509521,298.415314,0.000000
2057-01-31,286.954651,303.139465,0.000000
2057-02-01,287.454803,302.600555,0.000000
2057-02-02,286.676697,300.592743,0.000000
2057-02-03,289.791016,301.711334,0.000000
2057-02-04,285.966400,299.421143,0.000000
2057-02-05,279.154541,294.171570,0.000000
2057-02-06,280.432037,299.240906,0.000000
2057-02-07,284.571777,302.952362,0.000000
2057-02-08,287.527710,303.250031,0.000000
2057-02-09,288.990387,301.647736,0.000000
2057-02-10,289.596130,301.715790,0.000000
2057-02-11,285.925201,299.735626,0.000000
2057-02-12,282.873016,296.723907,0.000000
2057-02-13,278.600403,292.408966,0.000000
2057-02-14,278.908478,295.159454,0.000000
2057-02-15,285.531097,299.660675,1.411958
2057-02-16,283.918671,298.218079,1.983985
2057-02-17,279.020111,295.353363,0.000000
2057-02-18,285.581970,295.239380,1.108722
2057-02-19,282.163330,294.397247,1.185974
2057-02-20,277.669647,293.575836,0.000000
2057-02-21,280.537720,297.433929,0.000000
2057-02-22,282.764526,296.136780,0.000000
2057-02-23,280.757385,289.083435,5.387946
2057-02-24,278.900482,290.142426,0.000000
2057-02-25,278.972565,295.194092,0.000000
2057-02-26,281.882080,297.952759,0.000000
2057-02-27,285.790436,297.148468,2.112138
2057-02-28,287.844696,296.120575,23.833578
2057-03-01,286.679077,300.161926,7.788115
2057-03-02,286.464813,298.894409,0.000000
2057-03-03,284.697021,297.725830,4.186291
2057-03-04,283.031891,300.184998,44.044830
2057-03-05,278.468445,289.224854,10.371468
2057-03-06,274.377594,289.962738,0.000000
2057-03-07,279.388306,294.131683,0.000000
2057-03-08,285.305786,296.753174,10.476954
2057-03-09,284.065979,296.771423,0.900748
2057-03-10,279.051544,291.519531,0.000000
2057-03-11,278.578979,293.977966,0.000000
2057-03-12,283.939728,300.129791,0.000000
2057-03-13,286.188019,302.736023,0.000000
2057-03-14,289.871094,302.561157,0.000000
2057-03-15,285.770416,301.354401,0.000000
2057-03-16,284.807037,300.566376,0.000000
2057-03-17,284.343018,298.603729,0.000000
2057-03-18,286.078217,299.128845,0.000000
2057-03-19,289.863098,301.492157,0.000000
2057-03-20,289.654999,301.651520,0.563947
2057-03-21,290.034790,301.217682,2.427177
2057-03-22,289.049103,301.128571,0.435388
2057-03-23,286.822723,299.089264,0.000000
2057-03-24,279.311737,294.003326,0.000000
2057-03-25,278.874451,293.766449,0.000000
2057-03-26,282.076355,293.141083,0.000000
2057-03-27,280.735382,288.418213,9.494806
2057-03-28,280.405640,290.143768,0.732214
2057-03-29,279.451599,294.958008,0.000000
2057-03-30,283.251678,296.710297,0.000000
2057-03-31,286.472046,300.247833,4.451957
2057-04-01,287.387543,300.609375,0.000000
2057-04-02,282.658783,301.240051,0.000000
2057-04-03,286.207794,302.743073,0.000000
2057-04-04,290.312958,304.484436,0.000000
2057-04-05,291.190948,305.844879,0.292902
2057-04-06,289.740234,304.026062,0.000000
2057-04-07,284.882080,299.359955,0.000000
2057-04-08,284.946503,303.759460,0.000000
2057-04-09,287.203369,303.834259,0.000000
2057-04-10,289.218414,302.355377,0.000000
2057-04-11,291.944611,306.895264,0.000000
2057-04-12,289.414825,306.177155,0.000000
2057-04-13,289.102631,304.740021,0.000000
2057-04-14,287.385834,302.427185,0.000000
2057-04-15,288.414551,301.739380,0.000000
2057-04-16,291.199280,309.618896,0.000000
2057-04-17,288.375031,310.950775,0.000000
2057-04-18,294.934998,308.857300,0.000000
2057-04-19,293.043304,309.114838,0.000000
2057-04-20,293.102295,308.969116,0.000000
2057-04-21,293.153778,309.591278,1.950032
2057-04-22,293.840424,307.520508,8.886832
2057-04-23,294.541656,299.176239,16.375591
2057-04-24,294.227478,298.425751,16.273130
2057-04-25,291.737518,304.652771,13.641444
2057-04-26,288.957458,306.447876,0.000000
2057-04-27,290.349030,305.601990,0.000000
2057-04-28,293.533691,304.720978,2.866376
2057-04-29,294.017181,305.457092,4.094457
2057-04-30,294.427795,307.251038,2.168163
2057-05-01,295.186707,308.455933,0.479339
2057-05-02,296.567963,310.032440,0.000000
2057-05-03,296.453339,309.007568,0.288789
2057-05-04,295.827209,310.282440,2.744742
2057-05-05,295.750397,311.115387,9.445977
2057-05-06,295.957886,310.282257,4.550729
2057-05-07,295.624084,306.836670,0.375828
2057-05-08,295.254578,308.992889,0.000000
2057-05-09,296.047333,307.836700,0.000000
2057-05-10,294.848389,308.398071,0.000000
2057-05-11,295.254822,309.780396,0.000000
2057-05-12,296.050720,308.887177,0.000000
2057-05-13,296.673279,310.400452,0.000000
2057-05-14,297.881592,310.731049,7.004358
2057-05-15,296.940552,306.495758,8.492038
2057-05-16,296.128937,305.253967,6.784627
2057-05-17,294.894958,305.856201,1.445028
2057-05-18,295.371185,307.040649,3.883202
2057-05-19,294.869873,304.752319,9.064059
2057-05-20,295.681458,302.295837,28.987179
2057-05-21,295.386292,303.150330,17.374844
2057-05-22,295.035858,303.517181,0.913322
2057-05-23,295.415710,303.405884,7.671826
2057-05-24,295.426666,303.240295,1.248816
2057-05-25,294.450684,307.964325,2.084327
2057-05-26,294.387177,310.066223,0.904979
2057-05-27,295.220490,309.061188,1.410112
2057-05-28,294.287659,305.594666,0.000000
2057-05-29,292.477448,307.514252,0.000000
2057-05-30,294.013031,311.738861,0.000000
2057-05-31,296.917633,312.117859,0.000000
2057-06-01,297.368164,311.732483,0.000000
2057-06-02,297.731476,311.262207,0.825560
2057-06-03,297.819336,311.437073,0.000000
2057-06-04,297.994446,312.286255,0.000000
2057-06-05,297.801697,311.814178,0.000000
2057-06-06,298.071533,311.112305,0.000000
2057-06-07,297.630585,309.542908,21.075901
2057-06-08,295.634308,305.070068,8.182154
2057-06-09,293.063354,302.132660,19.305695
2057-06-10,294.368958,301.671051,24.459808
2057-06-11,296.153473,303.463562,26.949711
2057-06-12,297.009460,302.482666,39.122005
2057-06-13,298.036652,300.604065,20.305939
2057-06-14,298.035004,304.663330,3.154832
2057-06-15,297.246002,304.547394,2.778454
2057-06-16,297.115875,305.191071,0.000000
2057-06-17,296.953247,305.614532,0.674368
2057-06-18,296.702789,307.529877,1.305702
2057-06-19,297.258728,308.522430,0.907761
2057-06-20,297.706940,309.636444,2.237878
2057-06-21,297.691681,312.757965,1.985697
2057-06-22,297.933105,314.280884,0.000000
2057-06-23,298.858154,313.898438,2.213757
2057-06-24,299.214691,313.624420,0.360872
2057-06-25,299.252258,312.399963,0.000000
2057-06-26,299.389893,311.430786,0.000000
2057-06-27,299.432892,310.790802,0.000000
2057-06-28,298.142578,307.885406,57.290913
2057-06-29,298.540771,310.072052,21.458130
2057-06-30,297.675964,312.038483,4.319447
2057-07-01,299.034546,312.306244,0.354133
2057-07-02,298.151855,311.091675,0.000000
2057-07-03,297.874176,310.890411,2.468116
2057-07-04,297.917938,310.985657,1.740767
2057-07-05,297.968140,310.370789,1.433562
2057-07-06,298.200134,310.722748,0.000000
2057-07-07,297.967957,310.839386,0.000000
2057-07-08,298.614197,309.698669,3.928880
2057-07-09,300.015167,309.382202,1.242350
2057-07-10,299.015381,310.653290,2.845512
2057-07-11,299.503296,310.494720,8.007160
2057-07-12,299.669434,311.207336,1.308494
2057-07-13,300.265411,310.083313,5.210246
2057-07-14,298.396332,307.368042,51.548294
2057-07-15,298.934204,305.410797,19.514381
2057-07-16,297.744354,303.605133,12.840124
2057-07-17,298.078827,305.751953,13.229987
2057-07-18,296.686066,303.429016,9.488756
2057-07-19,297.143127,304.763641,13.360481
2057-07-20,298.537781,304.756378,9.845727
2057-07-21,296.878784,304.919159,6.714476
2057-07-22,297.387390,308.290009,0.000000
2057-07-23,297.939911,309.117249,0.482143
2057-07-24,298.449341,311.498566,0.000000
2057-07-25,300.223022,310.620972,0.000000
2057-07-26,300.108276,312.413574,1.364849
2057-07-27,299.999969,311.857269,0.000000
2057-07-28,299.584259,312.010437,0.601835
2057-07-29,299.982025,312.414642,0.000000
2057-07-30,298.927673,312.723969,0.000000
2057-07-31,299.273956,311.964508,0.000000
2057-08-01,299.097565,311.852356,0.000000
2057-08-02,299.507507,313.031647,0.000000
2057-08-03,299.922760,313.500244,0.318032
2057-08-04,299.938385,313.840820,0.000000
2057-08-05,299.571014,313.132416,0.000000
2057-08-06,299.600189,314.358215,0.318806
2057-08-07,301.455872,314.722931,0.000000
2057-08-08,301.784637,314.801239,0.000000
2057-08-09,301.873291,314.496704,0.000000
2057-08-10,301.419983,314.830170,0.000000
2057-08-11,300.708557,313.965973,0.000000
2057-08-12,300.088196,313.495850,0.000000
2057-08-13,300.072968,313.621918,0.000000
2057-08-14,299.864105,313.808716,0.000000
2057-08-15,300.907013,314.502625,0.000000
2057-08-16,300.886597,314.194000,0.000000
2057-08-17,300.421570,313.409607,0.000000
2057-08-18,299.635620,312.730560,0.000000
2057-08-19,299.872772,313.370728,0.000000
2057-08-20,300.268250,313.261414,0.000000
2057-08-21,301.205017,314.201935,0.000000
2057-08-22,301.971588,314.722870,0.000000
2057-08-23,303.481964,315.431274,0.000000
2057-08-24,303.015625,315.437531,0.000000
2057-08-25,302.630890,315.431519,0.000000
2057-08-26,301.531555,314.699951,0.000000
2057-08-27,300.586487,313.520996,0.000000
2057-08-28,300.137115,311.919861,0.000000
2057-08-29,300.776154,313.673431,0.000000
2057-08-30,301.423492,313.542572,0.000000
2057-08-31,299.645294,311.823914,0.000000
2057-09-01,298.633392,309.956757,0.000000
2057-09-02,298.396240,310.239319,0.000000
2057-09-03,297.784241,309.872040,0.000000
2057-09-04,298.541901,310.291840,0.486884
2057-09-05,298.657501,310.290131,0.000000
2057-09-06,298.967194,312.260284,0.766102
2057-09-07,298.848267,313.118103,0.000000
2057-09-08,299.153259,311.260742,0.000000
2057-09-09,298.313232,310.364594,0.000000
2057-09-10,299.193268,310.104675,0.486087
2057-09-11,298.597382,311.100006,0.444786
2057-09-12,299.590363,313.036163,2.829699
2057-09-13,300.213562,313.143433,1.893599
2057-09-14,299.283936,310.971619,0.000000
2057-09-15,297.224670,309.813995,0.000000
2057-09-16,297.818634,310.418274,0.000000
2057-09-17,298.430908,309.998718,0.000000
2057-09-18,295.414429,310.296387,0.000000
2057-09-19,296.685455,310.688416,0.000000
2057-09-20,296.952515,310.985138,0.000000
2057-09-21,297.436615,310.330811,0.000000
2057-09-22,298.034210,310.695221,0.000000
2057-09-23,298.455170,309.377289,0.000000
2057-09-24,298.914215,308.607330,0.000000
2057-09-25,298.715302,308.356934,2.717930
2057-09-26,298.711761,308.114471,0.603444
2057-09-27,297.556854,307.553131,1.882281
2057-09-28,294.086914,306.991119,0.000000
2057-09-29,293.386963,305.203796,1.091644
2057-09-30,294.092987,305.613281,0.000000
2057-10-01,293.725128,307.553650,0.000000
2057-10-02,294.713654,308.604279,0.000000
2057-10-03,294.655762,307.989990,0.000000
2057-10-04,293.986389,308.660065,0.000000
2057-10-05,294.417206,309.258362,1.270731
2057-10-06,294.641296,309.762665,0.000000
2057-10-07,295.103516,309.814087,0.000000
2057-10-08,294.448395,309.915314,0.000000
2057-10-09,296.164581,308.861450,0.000000
2057-10-10,288.751038,303.843658,0.000000
2057-10-11,286.786469,304.904236,0.000000
2057-10-12,287.852997,305.368103,0.000000
2057-10-13,288.692657,304.293549,0.000000
2057-10-14,288.344574,308.301880,0.000000
2057-10-15,292.426666,308.111084,0.000000
2057-10-16,290.814453,308.732178,0.000000
2057-10-17,292.301147,310.407593,0.000000
2057-10-18,292.733765,310.035187,0.000000
2057-10-19,292.636414,308.903107,0.000000
2057-10-20,292.205200,308.926208,0.000000
2057-10-21,292.233459,309.879364,0.000000
2057-10-22,291.959503,311.015808,0.000000
2057-10-23,293.683319,310.033997,0.000000
2057-10-24,294.586426,308.872772,0.000000
2057-10-25,295.935150,308.208466,2.326946
2057-10-26,294.913971,308.112518,1.246016
2057-10-27,291.894196,305.327209,4.524418
2057-10-28,288.988647,300.693573,0.000000
2057-10-29,289.804016,297.973663,0.000000
2057-10-30,292.021637,297.960022,1.109714
2057-10-31,292.024994,300.656525,3.997019
2057-11-01,291.511475,299.302887,10.240907
2057-11-02,290.740906,301.136261,1.096914
2057-11-03,291.591400,299.708435,0.856281
2057-11-04,282.254791,296.895172,0.000000
2057-11-05,279.618286,293.772125,0.000000
2057-11-06,280.077942,296.734955,0.000000
2057-11-07,281.653503,300.080994,0.000000
2057-11-08,284.837524,300.914154,0.000000
2057-11-09,288.485504,301.574066,0.000000
2057-11-10,291.143555,300.720886,0.000000
2057-11-11,292.721191,305.161774,0.000000
2057-11-12,292.369110,304.104675,0.000000
2057-11-13,283.389526,297.759552,0.000000
2057-11-14,285.008881,296.270111,0.000000
2057-11-15,290.314514,304.399139,0.000000
2057-11-16,292.228943,306.140503,8.636360
2057-11-17,286.534546,303.360199,1.369430
2057-11-18,281.624939,291.581940,0.000000
2057-11-19,279.898804,293.831116,1.076889
2057-11-20,287.028168,297.065857,0.000000
2057-11-21,277.942017,294.075806,0.000000
2057-11-22,272.617157,285.655914,0.590793
2057-11-23,275.450043,295.822174,0.000000
2057-11-24,286.802704,301.482574,0.000000
2057-11-25,284.079956,299.431885,0.000000
2057-11-26,285.354065,302.444336,0.000000
2057-11-27,288.683960,304.116150,0.000000
2057-11-28,292.131714,303.188080,1.079780
2057-11-29,286.682617,301.753479,0.681048
2057-11-30,280.215546,290.529755,1.398363
2057-12-01,277.541748,292.533966,0.279830
2057-12-02,275.933929,292.554871,0.000000
2057-12-03,280.983246,296.156006,0.000000
2057-12-04,281.200745,296.717529,0.000000
2057-12-05,279.897278,300.181671,0.000000
2057-12-06,283.386780,301.606384,0.000000
2057-12-07,290.893616,300.282227,0.000000
2057-12-08,290.435944,301.088165,1.140353
2057-12-09,278.839905,297.936035,0.000000
2057-12-10,277.509308,299.079376,0.000000
2057-12-11,278.547821,298.453613,0.000000
2057-12-12,282.170013,294.331421,0.000000
2057-12-13,286.011536,296.240997,0.000000
2057-12-14,282.636719,300.131775,0.000000
2057-12-15,283.210236,301.772827,0.000000
2057-12-16,285.664734,301.390045,0.000000
2057-12-17,287.760773,300.168304,0.385594
2057-12-18,282.198425,296.694336,0.923808
2057-12-19,279.399933,297.777008,0.000000
2057-12-20,283.734436,300.267334,0.368281
2057-12-21,280.358795,295.610199,0.000000
2057-12-22,276.290222,284.780975,0.000000
2057-12-23,276.638336,293.916168,0.000000
2057-12-24,282.057281,294.506744,0.000000
2057-12-25,277.390533,292.524719,0.000000
2057-12-26,283.431732,294.504211,0.000000
2057-12-27,289.310059,302.299530,1.497872
2057-12-28,275.925354,300.233490,4.740847
2057-12-29,271.446899,283.715179,0.000000
2057-12-30,275.348938,281.861725,0.000000
2057-12-31,273.237915,281.119232,6.206920
2058-01-01,276.367279,286.747131,0.000000
2058-01-02,270.949707,289.566925,0.000000
2058-01-03,273.240479,290.318970,0.000000
2058-01-04,282.684082,298.968903,0.000000
2058-01-05,281.786163,294.777527,0.000000
2058-01-06,265.381287,287.264374,0.000000
2058-01-07,266.848450,281.858124,0.000000
2058-01-08,278.095032,297.820251,0.000000
2058-01-09,277.035309,293.955505,0.000000
2058-01-10,276.841003,294.031616,0.000000
2058-01-11,283.188751,300.671478,0.000000
2058-01-12,282.342590,297.640259,0.000000
2058-01-13,283.038483,294.549438,0.000000
2058-01-14,286.060791,298.505127,3.149735
2058-01-15,282.202606,296.099609,0.000000
2058-01-16,277.504761,292.239471,0.000000
2058-01-17,278.451263,292.115112,0.000000
2058-01-18,277.162872,295.666290,0.000000
2058-01-19,277.257263,299.850311,0.000000
2058-01-20,280.068390,302.202362,0.000000
2058-01-21,284.486908,299.839966,0.000000
2058-01-22,284.374146,303.235138,0.000000
2058-01-23,287.142395,300.836334,0.000000
2058-01-24,282.350433,297.447845,0.000000
2058-01-25,281.026703,302.625458,0.000000
2058-01-26,283.228638,303.634613,0.000000
2058-01-27,285.327820,301.238800,0.000000
2058-01-28,286.996490,299.225647,0.000000
2058-01-29,287.282898,301.698761,0.000000
2058-01-30,288.955658,306.600739,0.000000
2058-01-31,289.769012,303.998047,0.000000
2058-02-01,286.195251,302.044983,0.000000
2058-02-02,290.094177,300.738922,2.775956
2058-02-03,280.586639,296.635071,2.052268
2058-02-04,277.124542,291.760223,0.000000
2058-02-05,275.263641,290.510834,0.000000
2058-02-06,272.721039,290.876617,0.000000
2058-02-07,275.554413,293.393494,0.000000
2058-02-08,278.630707,291.527191,0.000000
2058-02-09,272.634186,287.244843,0.000000
2058-02-10,270.519867,292.506073,0.000000
2058-02-11,279.123871,299.156281,0.000000
2058-02-12,281.957123,302.459778,0.000000
2058-02-13,287.595947,304.899719,0.450518
2058-02-14,289.942505,306.734680,0.288736
2058-02-15,285.848541,305.731293,0.000000
2058-02-16,279.490814,294.352173,0.000000
2058-02-17,277.488403,297.867706,0.000000
2058-02-18,281.920410,296.139740,0.000000
2058-02-19,277.742767,292.278290,0.000000
2058-02-20,277.615082,295.018799,0.000000
2058-02-21,284.268585,294.175690,0.000000
2058-02-22,285.104858,299.571747,0.000000
2058-02-23,285.025604,303.918549,0.000000
2058-02-24,286.970612,305.499146,1.741554
2058-02-25,288.909790,305.358368,0.000000
2058-02-26,291.033630,308.548553,0.000000
2058-02-27,291.105743,307.695648,1.599205
2058-02-28,291.487274,305.312408,0.553799
2058-03-01,286.260681,302.251495,0.573550
2058-03-02,283.117218,303.717590,0.000000
2058-03-03,292.420380,309.898071,0.000000
2058-03-04,293.760345,309.841675,0.000000
2058-03-05,293.584442,310.786285,0.000000
2058-03-06,293.724792,310.657898,0.340683
2058-03-07,292.371124,309.417664,0.356455
2058-03-08,295.516052,311.194427,0.000000
2058-03-09,291.806244,308.732635,0.000000
2058-03-10,289.994568,307.991425,0.000000
2058-03-11,293.053864,311.885590,0.000000
2058-03-12,293.511749,310.440887,0.000000
2058-03-13,295.411957,313.238831,0.000000
2058-03-14,295.920319,313.580170,0.000000
2058-03-15,295.433807,312.269501,0.000000
2058-03-16,289.279205,305.030396,0.000000
2058-03-17,285.923523,300.730255,0.000000
2058-03-18,284.734467,293.983521,0.000000
2058-03-19,280.899811,294.064026,0.000000
2058-03-20,280.303009,297.849365,0.000000
2058-03-21,285.618469,301.727875,0.000000
2058-03-22,288.249023,304.711273,0.000000
2058-03-23,289.503265,305.572906,0.000000
2058-03-24,289.396240,305.650085,0.000000
2058-03-25,290.021515,305.117706,0.000000
2058-03-26,293.670013,306.717407,0.000000
2058-03-27,290.915161,305.672516,0.000000
2058-03-28,289.870819,301.640594,0.000000
2058-03-29,291.321259,306.846527,2.366348
2058-03-30,291.902039,306.841675,0.000000
2058-03-31,288.963104,303.524445,0.000000
2058-04-01,289.045105,302.278961,0.000000
2058-04-02,287.389954,304.006226,0.000000
2058-04-03,292.789856,308.583496,0.000000
2058-04-04,295.148804,309.144623,0.000000
2058-04-05,280.349121,302.605530,0.000000
2058-04-06,284.938019,304.599457,0.000000
2058-04-07,293.165863,306.253143,0.000000
2058-04-08,283.306152,304.585968,0.000000
2058-04-09,286.991577,297.531830,0.000000
2058-04-10,287.773987,297.974976,0.000000
2058-04-11,291.292603,303.784210,0.000000
2058-04-12,293.161621,308.305695,0.294248
2058-04-13,297.070709,310.448608,2.816000
2058-04-14,294.153168,308.572113,0.707665
2058-04-15,294.184082,307.461639,0.000000
2058-04-16,292.124908,306.175964,10.375910
2058-04-17,287.537659,296.039368,1.210874
2058-04-18,282.289612,298.429291,0.000000
2058-04-19,285.461761,300.896271,0.000000
2058-04-20,288.092285,300.574677,0.000000
2058-04-21,291.560303,308.524139,0.000000
2058-04-22,293.304779,310.464569,0.313414
2058-04-23,295.135651,309.364258,0.000000
2058-04-24,294.059204,308.763794,4.044900
2058-04-25,293.986725,308.860901,0.000000
2058-04-26,296.137146,304.498596,11.455035
2058-04-27,289.511597,303.412140,0.000000
2058-04-28,292.681427,305.179779,2.161954
2058-04-29,293.043488,309.113861,0.394582
2058-04-30,291.655365,310.489136,1.016583
2058-05-01,294.562531,309.321228,0.000000
2058-05-02,289.755585,303.251099,0.000000
2058-05-03,292.389893,306.750153,0.000000
2058-05-04,295.096985,308.401367,0.000000
2058-05-05,295.625732,309.385712,0.000000
2058-05-06,295.707581,309.804962,0.000000
2058-05-07,296.127350,309.173706,0.000000
2058-05-08,295.959076,309.922241,0.000000
2058-05-09,295.971344,309.920837,0.000000
2058-05-10,295.951996,307.668427,1.437525
2058-05-11,295.345459,303.148743,7.181506
2058-05-12,290.482544,301.853943,0.000000
2058-05-13,289.788452,303.625519,0.000000
2058-05-14,289.800049,305.509277,0.000000
2058-05-15,292.915192,306.848358,0.000000
2058-05-16,295.903168,306.865326,0.000000
2058-05-17,295.804443,307.143433,0.000000
2058-05-18,295.083038,310.649475,0.000000
2058-05-19,295.579956,311.553772,0.000000
2058-05-20,295.500732,312.073700,0.494386
2058-05-21,295.408325,314.281921,1.309372
2058-05-22,299.695160,313.062531,2.081877
2058-05-23,298.621185,312.058868,0.841850
2058-05-24,298.099854,310.488251,0.000000
2058-05-25,297.330414,310.091003,0.000000
2058-05-26,297.140564,309.337555,0.000000
2058-05-27,296.840210,311.835938,0.000000
2058-05-28,296.985748,312.161133,0.000000
2058-05-29,296.958801,312.202362,2.184793
2058-05-30,296.500580,311.414185,0.489151
2058-05-31,298.039764,312.059082,0.000000
2058-06-01,298.600403,312.371307,0.000000
2058-06-02,298.338196,312.763580,0.000000
2058-06-03,298.474670,312.437714,0.000000
2058-06-04,298.597839,312.158630,0.000000
2058-06-05,299.511108,312.602875,0.000000
2058-06-06,298.160828,312.742950,0.000000
2058-06-07,299.953522,313.801788,0.000000
2058-06-08,299.670471,313.431335,0.000000
2058-06-09,300.135834,313.277771,0.000000
2058-06-10,300.368317,312.148071,0.000000
2058-06-11,298.314331,312.118561,0.000000
2058-06-12,299.592346,312.674347,0.356371
2058-06-13,297.338074,308.370850,19.948038
2058-06-14,297.025940,305.346069,2.822518
2058-06-15,296.522034,306.151306,0.290086
2058-06-16,296.735504,307.286957,0.000000
2058-06-17,297.370911,308.823608,0.000000
2058-06-18,297.932434,310.128082,0.000000
2058-06-19,298.220978,310.556824,0.000000
2058-06-20,299.506470,310.849060,0.000000
2058-06-21,298.353577,311.183411,0.000000
2058-06-22,299.288055,311.209198,0.000000
