#Variables:
#tasmin_CSIRO-Mk3-6-0_rcp45(K):Daily Minimum Near-Surface Air Temperature
#tasmax_CSIRO-Mk3-6-0_rcp45(K):Daily Maximum Near-Surface Air Temperature
#pr_CSIRO-Mk3-6-0_rcp45(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_CSIRO-Mk3-6-0_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_tasmax_CSIRO-Mk3-6-0_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_pr_CSIRO-Mk3-6-0_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_CSIRO-Mk3-6-0_rcp45(K),tasmax_CSIRO-Mk3-6-0_rcp45(K),pr_CSIRO-Mk3-6-0_rcp45(mm)"
""
yyyy-mm-dd,tasmin_CSIRO-Mk3-6-0_rcp45(K),tasmax_CSIRO-Mk3-6-0_rcp45(K),pr_CSIRO-Mk3-6-0_rcp45(mm)
2055-02-19,280.245026,292.364288,0.000000
2055-02-20,284.265533,290.987762,0.000000
2055-02-21,281.795380,292.700836,0.000000
2055-02-22,278.097504,291.058777,0.000000
2055-02-23,282.825806,302.369141,0.000000
2055-02-24,286.460358,303.858185,0.000000
2055-02-25,286.342834,302.928406,0.000000
2055-02-26,289.851654,301.116272,0.000000
2055-02-27,285.248932,298.671661,0.000000
2055-02-28,285.450684,296.071228,0.000000
2055-03-01,284.275848,297.870850,0.000000
2055-03-02,283.412476,296.481567,0.000000
2055-03-03,286.742523,297.641754,0.000000
2055-03-04,271.979706,291.262512,0.000000
2055-03-05,278.844879,286.852478,0.000000
2055-03-06,283.304565,286.286469,2.155066
2055-03-07,286.605469,292.566071,10.674558
2055-03-08,288.289307,298.494019,16.564474
2055-03-09,284.929779,295.043823,0.000000
2055-03-10,282.469421,292.493347,7.999586
2055-03-11,284.023926,296.109833,0.308223
2055-03-12,278.851288,293.528259,0.000000
2055-03-13,274.826660,296.979736,0.000000
2055-03-14,282.713867,300.037445,0.000000
2055-03-15,285.239685,300.552765,0.000000
2055-03-16,287.852234,298.478241,0.000000
2055-03-17,288.066528,297.282959,0.000000
2055-03-18,288.375092,297.620270,0.000000
2055-03-19,286.605133,296.898438,0.000000
2055-03-20,283.298645,294.580719,0.000000
2055-03-21,284.166046,294.521332,0.000000
2055-03-22,284.377228,295.052368,0.000000
2055-03-23,284.227081,295.463348,0.000000
2055-03-24,286.168152,294.743317,0.823388
2055-03-25,288.080200,293.699738,0.000000
2055-03-26,290.087189,297.781769,0.000000
2055-03-27,289.540771,298.407623,0.000000
2055-03-28,290.579773,298.511719,0.000000
2055-03-29,291.567413,298.893555,0.387758
2055-03-30,292.270966,301.436279,0.000000
2055-03-31,290.328064,300.540985,5.819791
2055-04-01,282.331146,295.056122,0.000000
2055-04-02,281.316895,300.369751,0.000000
2055-04-03,287.843506,299.052216,0.000000
2055-04-04,292.633575,302.082123,0.000000
2055-04-05,291.334900,303.224976,0.000000
2055-04-06,293.270416,302.222321,0.000000
2055-04-07,294.751923,303.260162,0.314010
2055-04-08,292.524323,303.450256,1.219079
2055-04-09,291.735962,301.333252,13.331729
2055-04-10,283.729370,295.908875,2.400666
2055-04-11,285.071930,296.345978,0.000000
2055-04-12,286.406464,297.502533,0.000000
2055-04-13,289.247864,296.455963,0.000000
2055-04-14,290.508728,297.064545,0.000000
2055-04-15,291.826233,297.702820,0.944700
2055-04-16,291.232483,298.455627,2.328309
2055-04-17,293.231812,299.286438,13.429161
2055-04-18,294.813660,303.280365,1.626801
2055-04-19,289.295044,300.750549,0.000000
2055-04-20,288.260345,298.969360,0.000000
2055-04-21,285.012878,303.165344,0.000000
2055-04-22,288.419067,306.474243,0.000000
2055-04-23,293.182465,307.551941,0.000000
2055-04-24,293.953796,307.023224,0.000000
2055-04-25,293.653015,306.540588,0.000000
2055-04-26,292.663452,303.145020,0.789793
2055-04-27,291.430389,302.423584,0.000000
2055-04-28,294.201080,307.792175,0.000000
2055-04-29,294.454529,309.168762,0.000000
2055-04-30,297.183838,310.003204,0.000000
2055-05-01,296.915558,308.157654,7.030706
2055-05-02,296.922852,305.595520,12.951935
2055-05-03,288.341125,309.018005,0.000000
2055-05-04,296.545349,307.390381,8.960570
2055-05-05,295.448822,305.600220,16.340759
2055-05-06,296.244476,305.877289,0.000000
2055-05-07,296.088135,305.104156,0.509694
2055-05-08,296.248077,305.497009,15.029600
2055-05-09,294.817993,303.093048,0.000000
2055-05-10,294.269806,304.740112,0.000000
2055-05-11,291.790436,307.672638,0.000000
2055-05-12,293.803894,307.481720,0.000000
2055-05-13,295.558624,307.160950,3.700900
2055-05-14,296.227875,308.991028,0.000000
2055-05-15,297.064636,308.105408,0.284741
2055-05-16,295.779968,305.115936,29.218811
2055-05-17,295.251617,306.812592,7.190206
2055-05-18,295.777191,306.944153,0.000000
2055-05-19,296.148804,308.258606,0.000000
2055-05-20,295.611359,306.444489,2.449427
2055-05-21,297.407898,304.188599,0.000000
2055-05-22,295.664368,305.869293,0.000000
2055-05-23,296.768219,307.290771,0.000000
2055-05-24,296.330139,307.714050,0.000000
2055-05-25,295.322632,306.919769,0.000000
2055-05-26,295.998199,308.548645,0.000000
2055-05-27,295.586945,309.706818,0.000000
2055-05-28,295.267365,308.715973,0.000000
2055-05-29,294.180908,307.547485,0.000000
2055-05-30,295.859924,307.184448,0.000000
2055-05-31,296.207611,308.214111,0.000000
2055-06-01,296.163452,309.760681,0.290339
2055-06-02,295.554321,310.748749,0.000000
2055-06-03,296.272522,311.838745,0.000000
2055-06-04,297.296478,312.731964,0.000000
2055-06-05,298.600281,311.134949,0.000000
2055-06-06,297.138428,309.373840,0.000000
2055-06-07,298.068054,309.300049,0.000000
2055-06-08,297.989044,311.903412,0.000000
2055-06-09,298.494629,312.892395,0.000000
2055-06-10,298.397003,313.202667,0.279680
2055-06-11,298.648621,314.340973,0.000000
2055-06-12,300.607117,315.990417,0.000000
2055-06-13,301.054352,316.212036,0.000000
2055-06-14,300.118195,314.703308,0.000000
2055-06-15,298.743622,315.738281,0.000000
2055-06-16,299.897552,316.212616,0.000000
2055-06-17,300.183533,315.037262,0.000000
2055-06-18,300.298950,314.716278,0.000000
2055-06-19,300.127319,314.834808,0.000000
2055-06-20,301.345184,315.478088,0.000000
2055-06-21,300.873169,315.093140,0.000000
2055-06-22,300.855957,315.385162,0.000000
2055-06-23,301.554657,314.837006,0.297940
2055-06-24,300.179626,313.209198,4.495466
2055-06-25,299.433014,310.995056,1.693751
2055-06-26,298.853607,306.072113,7.390966
2055-06-27,298.334076,304.675354,2.896764
2055-06-28,297.762543,304.513000,11.742991
2055-06-29,299.717407,304.874512,2.804684
2055-06-30,297.966431,307.408142,3.022841
2055-07-01,298.102936,307.916016,0.302607
2055-07-02,298.629608,309.680237,0.000000
2055-07-03,299.010956,312.405670,2.370976
2055-07-04,299.589386,314.090881,0.563487
2055-07-05,299.794922,315.215637,0.000000
2055-07-06,303.067017,315.596100,14.675626
2055-07-07,303.447418,315.081909,28.710623
2055-07-08,302.255280,310.863281,27.798351
2055-07-09,300.477875,307.860535,13.757590
2055-07-10,299.362793,306.718781,5.260118
2055-07-11,299.523071,307.362366,0.000000
2055-07-12,298.908966,308.359222,0.308174
2055-07-13,299.175171,306.853241,7.659770
2055-07-14,299.352142,305.100616,9.698556
2055-07-15,297.564636,305.722229,7.314345
2055-07-16,299.452789,306.650757,6.103647
2055-07-17,299.392883,310.971710,9.869616
2055-07-18,300.429932,311.502594,0.000000
2055-07-19,300.249451,309.085785,10.349601
2055-07-20,300.171417,305.813965,33.017609
2055-07-21,298.789948,304.995728,28.428274
2055-07-22,298.085968,306.009674,0.000000
2055-07-23,297.924713,306.734650,0.000000
2055-07-24,298.150726,306.838074,13.002123
2055-07-25,299.086792,305.368195,37.667492
2055-07-26,299.409698,305.136169,39.776188
2055-07-27,299.400024,302.902649,30.072395
2055-07-28,300.236298,304.777374,30.086069
2055-07-29,299.985382,304.514191,21.597105
2055-07-30,298.794312,305.182312,8.645641
2055-07-31,297.914276,305.110718,1.148186
2055-08-01,298.166260,306.270630,4.066995
2055-08-02,298.016418,306.563690,3.745328
2055-08-03,298.149689,306.195953,4.371027
2055-08-04,299.875244,306.488434,9.438519
2055-08-05,298.841431,305.674133,0.000000
2055-08-06,297.001251,306.183350,0.455241
2055-08-07,296.073425,306.291290,0.000000
2055-08-08,297.016144,306.712738,0.000000
2055-08-09,297.907227,307.468292,0.000000
2055-08-10,298.652405,307.419800,1.481295
2055-08-11,299.370209,308.249695,3.740555
2055-08-12,300.442413,308.752869,0.695443
2055-08-13,300.035461,308.505737,17.335707
2055-08-14,301.215637,309.276672,0.000000
2055-08-15,300.681763,309.391998,4.667693
2055-08-16,300.854065,310.453339,1.561430
2055-08-17,301.293243,310.316681,0.000000
2055-08-18,301.171051,309.531677,0.000000
2055-08-19,299.888672,308.457642,2.344387
2055-08-20,299.630371,309.354950,2.532993
2055-08-21,300.118256,310.986023,0.000000
2055-08-22,300.014618,310.177551,2.259738
2055-08-23,300.181091,309.827423,0.000000
2055-08-24,300.542053,310.117462,0.000000
2055-08-25,299.628174,310.622650,0.000000
2055-08-26,301.664825,310.446655,6.225155
2055-08-27,300.157104,305.914825,108.351227
2055-08-28,299.492584,304.351196,27.081434
2055-08-29,298.130707,303.986359,37.935631
2055-08-30,297.612213,303.981750,40.493759
2055-08-31,296.844940,304.653442,1.883769
2055-09-01,297.604767,304.164520,6.321044
2055-09-02,297.245392,304.924561,29.137978
2055-09-03,297.764587,304.494415,6.703836
2055-09-04,298.111023,307.130066,2.387673
2055-09-05,297.139587,306.288666,0.000000
2055-09-06,295.831116,306.759430,0.656820
2055-09-07,295.836090,306.179352,1.011727
2055-09-08,295.969543,303.644623,2.358376
2055-09-09,294.163666,302.265656,0.000000
2055-09-10,292.604431,303.141907,0.000000
2055-09-11,294.111206,304.860260,0.000000
2055-09-12,294.626312,304.202728,0.000000
2055-09-13,293.445679,306.517273,0.000000
2055-09-14,293.741058,306.168762,0.738904
2055-09-15,295.514191,306.047302,8.036554
2055-09-16,295.646515,305.396667,0.000000
2055-09-17,294.494507,304.161987,0.000000
2055-09-18,292.523865,306.441467,0.000000
2055-09-19,293.476715,309.362091,0.000000
2055-09-20,295.862549,307.911469,0.000000
2055-09-21,289.476471,302.445221,0.000000
2055-09-22,286.986389,299.054230,0.000000
2055-09-23,286.903259,303.011047,0.000000
2055-09-24,288.772644,305.936829,0.000000
2055-09-25,289.881409,307.301971,0.000000
2055-09-26,290.599457,307.053589,0.000000
2055-09-27,291.938232,306.940338,0.000000
2055-09-28,295.717957,308.528992,0.000000
2055-09-29,296.984589,308.569061,0.000000
2055-09-30,297.119904,307.594086,0.000000
2055-10-01,296.685120,308.227234,0.000000
2055-10-02,297.145111,308.314880,0.000000
2055-10-03,297.736877,308.864807,0.000000
2055-10-04,296.304810,308.574921,0.000000
2055-10-05,296.752594,307.478790,3.856873
2055-10-06,294.567383,302.941895,2.921218
2055-10-07,293.264771,297.285278,19.120613
2055-10-08,292.977051,296.965820,50.960358
2055-10-09,295.210052,304.243866,0.859244
2055-10-10,292.542786,302.362671,0.000000
2055-10-11,288.524048,298.620850,0.000000
2055-10-12,287.299652,297.915924,0.000000
2055-10-13,287.401855,300.267029,0.000000
2055-10-14,290.965637,301.186493,0.000000
2055-10-15,291.404236,300.701538,0.000000
2055-10-16,292.363129,302.485107,0.000000
2055-10-17,293.792847,302.954102,0.000000
2055-10-18,294.318176,303.190277,0.756844
2055-10-19,293.224884,302.874725,0.414930
2055-10-20,292.668549,302.920715,0.000000
2055-10-21,292.332825,302.766235,0.000000
2055-10-22,291.885437,301.887573,0.000000
2055-10-23,291.059387,302.101532,0.000000
2055-10-24,292.278992,299.894440,0.000000
2055-10-25,287.023376,299.095551,0.000000
2055-10-26,285.923309,300.479675,0.000000
2055-10-27,286.681427,302.046570,0.000000
2055-10-28,288.758850,303.750916,0.544687
2055-10-29,288.516998,304.308594,4.263047
2055-10-30,291.548798,302.758545,0.786067
2055-10-31,292.189850,301.033051,0.000000
2055-11-01,289.890228,299.087433,0.000000
2055-11-02,291.721069,299.785248,0.000000
2055-11-03,289.825745,298.670227,0.834980
2055-11-04,288.044403,295.162567,0.000000
2055-11-05,289.176300,297.679535,0.000000
2055-11-06,291.089294,301.959351,1.619710
2055-11-07,291.087311,301.874481,9.463989
2055-11-08,286.370850,301.028717,17.548746
2055-11-09,280.320282,295.795135,0.000000
2055-11-10,281.776184,297.735168,0.000000
2055-11-11,286.362030,301.910492,0.000000
2055-11-12,287.171967,304.665405,0.000000
2055-11-13,288.601105,300.109802,0.000000
2055-11-14,286.117188,292.490570,0.000000
2055-11-15,284.499481,297.607880,0.000000
2055-11-16,286.075775,299.171234,0.000000
2055-11-17,290.874634,301.809113,0.000000
2055-11-18,288.375336,297.177582,14.862947
2055-11-19,283.290710,295.760040,0.000000
2055-11-20,286.711487,300.771423,0.000000
2055-11-21,292.513855,303.584869,5.231767
2055-11-22,291.105103,301.881042,2.803926
2055-11-23,279.427551,295.064697,0.404475
2055-11-24,274.936981,283.483673,0.000000
2055-11-25,275.339264,291.395569,0.000000
2055-11-26,278.799377,289.725464,0.000000
2055-11-27,277.701874,290.422028,0.000000
2055-11-28,279.383728,292.108551,0.000000
2055-11-29,280.030701,292.516052,0.000000
2055-11-30,282.795349,294.256531,0.332803
2055-12-01,282.089478,292.114624,0.347203
2055-12-02,276.778961,295.709076,0.000000
2055-12-03,280.835602,299.979675,0.000000
2055-12-04,282.952209,293.401642,0.000000
2055-12-05,276.771423,292.450012,0.000000
2055-12-06,277.782745,295.379120,0.000000
2055-12-07,281.423981,298.435883,0.000000
2055-12-08,287.407806,300.112518,0.297248
2055-12-09,289.343781,299.825134,0.000000
2055-12-10,289.497162,297.051239,0.624748
2055-12-11,289.876129,300.645233,0.000000
2055-12-12,289.782013,299.725922,0.000000
2055-12-13,278.911469,293.517212,0.000000
2055-12-14,277.921509,287.418762,0.000000
2055-12-15,279.039856,292.475983,0.424925
2055-12-16,281.360016,297.404816,0.000000
2055-12-17,283.531006,297.050629,0.000000
2055-12-18,285.451935,293.780579,0.000000
2055-12-19,288.830994,298.619354,1.046264
2055-12-20,290.131500,299.555939,0.905555
2055-12-21,290.224915,297.187683,0.462890
2055-12-22,290.380402,299.676697,1.602193
2055-12-23,285.337219,295.467804,0.482912
2055-12-24,282.301147,297.018372,0.000000
2055-12-25,283.323853,291.842987,0.000000
2055-12-26,274.866516,287.368134,0.000000
2055-12-27,274.097321,284.438263,0.000000
2055-12-28,267.790985,286.653595,0.000000
2055-12-29,269.608459,288.267090,0.000000
2055-12-30,271.394196,290.558655,0.000000
2055-12-31,277.418396,295.266418,0.000000
2056-01-01,281.655334,294.642578,0.000000
2056-01-02,281.883423,291.778107,0.000000
2056-01-03,278.518982,286.101959,3.786896
2056-01-04,278.218353,279.726868,4.471636
2056-01-05,278.340912,282.088501,0.000000
2056-01-06,279.842407,284.454010,0.000000
2056-01-07,278.028778,291.458557,0.000000
2056-01-08,276.989319,289.291809,0.000000
2056-01-09,275.326935,290.794189,0.000000
2056-01-10,283.385620,296.508240,0.000000
2056-01-11,288.120239,294.956757,2.766562
2056-01-12,288.822510,297.352173,1.825565
2056-01-13,276.200867,293.424164,0.000000
2056-01-14,270.989288,289.827057,0.000000
2056-01-15,277.836578,292.578918,0.000000
2056-01-16,277.993286,293.194397,0.000000
2056-01-17,278.496216,297.583771,0.000000
2056-01-18,280.512177,295.993164,0.000000
2056-01-19,280.882690,300.312164,0.000000
2056-01-20,280.974976,299.654266,0.000000
2056-01-21,284.154022,297.511047,0.000000
2056-01-22,282.200958,300.340240,0.000000
2056-01-23,286.078369,298.978729,0.000000
2056-01-24,283.996796,293.720581,9.001740
2056-01-25,281.287384,296.664581,1.243764
2056-01-26,279.855927,300.767120,0.000000
2056-01-27,287.742767,300.056763,0.000000
2056-01-28,281.834503,297.165497,0.000000
2056-01-29,277.264160,296.215942,0.000000
2056-01-30,282.159790,298.068237,0.000000
2056-01-31,282.666107,294.730896,0.000000
2056-02-01,283.793945,290.648285,0.874527
2056-02-02,278.178192,287.883270,1.211233
2056-02-03,272.800110,282.052826,0.000000
2056-02-04,271.016327,285.714050,0.000000
2056-02-05,281.149719,289.254364,0.000000
2056-02-06,288.155884,297.663757,4.748699
2056-02-07,285.719116,296.807648,4.250736
2056-02-08,281.886963,295.527832,0.000000
2056-02-09,278.457184,296.143982,0.000000
2056-02-10,279.198639,300.750244,0.000000
2056-02-11,280.521240,300.756409,0.000000
2056-02-12,283.651855,300.434296,0.000000
2056-02-13,288.412201,300.391113,0.438301
2056-02-14,289.197357,301.115173,0.460893
2056-02-15,283.129822,300.152679,2.307521
2056-02-16,278.888336,296.432983,0.000000
2056-02-17,280.745697,290.774353,0.388035
2056-02-18,282.079163,303.410156,0.000000
2056-02-19,289.862061,305.216827,0.000000
2056-02-20,285.465271,305.691559,0.000000
2056-02-21,290.420898,305.795258,3.228674
2056-02-22,284.393127,303.002350,0.000000
2056-02-23,274.888031,291.905060,0.000000
2056-02-24,275.642395,294.153046,0.000000
2056-02-25,284.675385,296.714600,0.000000
2056-02-26,290.002228,300.280304,0.000000
2056-02-27,290.856781,301.084717,4.884843
2056-02-28,287.301056,300.450867,1.058822
2056-02-29,284.309052,296.692139,0.529411
2056-03-01,281.317047,292.933441,0.000000
2056-03-02,281.864197,291.768585,0.000000
2056-03-03,283.764496,291.627747,0.738619
2056-03-04,284.689148,289.193207,12.827318
2056-03-05,288.648010,300.637146,13.145864
2056-03-06,287.055450,299.533752,0.396441
2056-03-07,287.010101,294.463287,19.800449
2056-03-08,281.857635,291.159637,0.000000
2056-03-09,279.120300,291.143982,0.000000
2056-03-10,284.363068,294.662567,0.000000
2056-03-11,289.740417,294.120453,0.000000
2056-03-12,291.124786,302.089172,0.000000
2056-03-13,282.866455,299.248505,0.000000
2056-03-14,283.599792,290.575989,0.000000
2056-03-15,288.475220,297.086182,0.000000
2056-03-16,291.184113,304.388000,0.000000
2056-03-17,292.104645,303.688904,0.000000
2056-03-18,293.906311,304.964447,0.000000
2056-03-19,287.158081,303.335236,0.000000
2056-03-20,287.132324,302.075165,0.000000
2056-03-21,288.396484,299.613770,0.000000
2056-03-22,292.215027,300.470490,0.000000
2056-03-23,294.363800,303.560303,1.796103
2056-03-24,293.838715,304.461395,1.004287
2056-03-25,291.659607,301.885559,1.561785
2056-03-26,292.236755,303.954620,0.000000
2056-03-27,292.297729,305.230713,0.000000
2056-03-28,287.135895,305.012329,0.000000
2056-03-29,289.755219,305.183960,0.000000
2056-03-30,287.348053,305.107300,0.000000
2056-03-31,288.174805,305.929657,0.000000
2056-04-01,287.880249,303.839020,0.000000
2056-04-02,286.702057,294.804352,0.000000
2056-04-03,288.367188,301.343323,0.000000
2056-04-04,292.550751,305.712189,0.450013
2056-04-05,288.613678,305.721252,0.000000
2056-04-06,283.717590,304.623230,0.000000
2056-04-07,288.069305,304.626190,0.000000
2056-04-08,291.836060,301.703766,7.741325
2056-04-09,295.103333,306.816376,0.935151
2056-04-10,282.793640,303.932861,0.429493
2056-04-11,283.202667,295.974731,3.372519
2056-04-12,282.794891,304.381561,0.000000
2056-04-13,285.773956,305.463196,0.000000
2056-04-14,288.658630,304.073578,0.000000
2056-04-15,288.364899,305.347290,0.000000
2056-04-16,288.578491,306.055511,0.000000
2056-04-17,290.185394,305.723083,0.000000
2056-04-18,290.025818,304.414673,0.000000
2056-04-19,290.205688,305.048676,0.000000
2056-04-20,292.223114,303.823883,0.000000
2056-04-21,292.626160,305.754822,0.000000
2056-04-22,290.233887,304.974457,1.007544
2056-04-23,281.959351,305.755157,0.000000
2056-04-24,287.980286,308.282196,0.000000
2056-04-25,290.913300,311.840881,0.000000
2056-04-26,291.796906,312.102875,0.000000
2056-04-27,293.777740,311.391022,0.000000
2056-04-28,292.219360,308.292999,0.000000
2056-04-29,292.170074,305.872345,0.000000
2056-04-30,291.901703,308.295898,0.000000
2056-05-01,294.487640,309.549866,0.000000
2056-05-02,295.917480,309.605621,0.000000
2056-05-03,296.642334,309.482819,2.359223
2056-05-04,295.923798,307.538177,6.840000
2056-05-05,295.277466,306.241547,3.702771
2056-05-06,293.788208,304.510468,0.000000
2056-05-07,296.181580,307.171967,4.683652
2056-05-08,296.064972,309.516937,0.000000
2056-05-09,296.110474,310.249329,0.000000
2056-05-10,296.101044,309.625732,0.000000
2056-05-11,296.490173,311.131897,0.000000
2056-05-12,298.752319,311.382477,0.000000
2056-05-13,297.479950,310.320923,1.409113
2056-05-14,295.809021,308.099609,0.000000
2056-05-15,295.926605,308.821442,0.000000
2056-05-16,293.246643,306.245605,0.000000
2056-05-17,296.503754,305.268799,0.000000
2056-05-18,295.076996,308.427124,0.000000
2056-05-19,296.170380,310.567108,0.000000
2056-05-20,296.701935,308.850922,0.000000
2056-05-21,295.542084,307.019135,6.965658
2056-05-22,295.044556,303.992523,7.454460
2056-05-23,295.192169,302.659119,26.063950
2056-05-24,297.272247,304.653320,26.629313
2056-05-25,297.741669,305.309509,27.189919
2056-05-26,296.250153,304.880005,4.987268
2056-05-27,296.234436,307.756500,0.000000
2056-05-28,298.609467,310.122498,0.629802
2056-05-29,299.633057,311.189911,0.000000
2056-05-30,299.746216,310.292450,14.555106
2056-05-31,298.933411,306.169281,9.748694
2056-06-01,299.445557,309.931824,0.000000
2056-06-02,298.506866,311.170624,0.306745
2056-06-03,298.900696,311.636566,2.758757
2056-06-04,299.994629,311.772308,2.046340
2056-06-05,299.505493,310.130920,2.167999
2056-06-06,300.042236,309.974548,4.832396
2056-06-07,299.576080,310.542542,1.771635
2056-06-08,300.088348,310.621948,0.884918
2056-06-09,300.292786,311.769745,0.000000
2056-06-10,300.032562,311.902924,0.657900
2056-06-11,299.574249,311.651917,3.216046
2056-06-12,301.841888,312.227448,1.624105
2056-06-13,301.002777,314.089661,0.000000
2056-06-14,300.719513,313.929352,0.000000
2056-06-15,299.694122,312.153290,0.000000
2056-06-16,300.786316,312.906799,0.000000
2056-06-17,299.604797,311.404846,0.000000
2056-06-18,298.388580,310.306976,0.000000
2056-06-19,298.694977,309.056610,0.000000
2056-06-20,298.785156,309.826996,0.449797
2056-06-21,299.263062,310.321045,2.251338
2056-06-22,300.482239,311.044312,3.696380
2056-06-23,299.456390,310.143219,0.296241
2056-06-24,300.296326,309.216431,0.000000
2056-06-25,299.468750,309.857056,0.000000
2056-06-26,299.445190,311.724945,0.317730
2056-06-27,301.065582,312.558960,0.311158
2056-06-28,300.952393,313.513611,0.000000
2056-06-29,301.358826,313.944397,0.000000
2056-06-30,300.185242,312.236115,0.000000
2056-07-01,299.657623,312.892090,0.000000
2056-07-02,299.646912,313.173370,0.000000
2056-07-03,299.556580,313.321411,0.000000
2056-07-04,299.676361,313.559631,0.000000
2056-07-05,299.429871,312.073029,0.000000
2056-07-06,299.248596,312.330475,0.282761
2056-07-07,300.730133,314.188324,0.000000
2056-07-08,300.731689,313.661560,0.000000
2056-07-09,302.266083,313.911682,0.000000
2056-07-10,302.376923,314.167175,0.000000
2056-07-11,302.070862,314.286407,0.312054
2056-07-12,302.050507,314.632660,7.911292
2056-07-13,299.691833,313.338898,0.000000
2056-07-14,299.925415,312.565796,0.000000
2056-07-15,300.313293,312.562561,0.000000
2056-07-16,299.985626,312.578033,1.916294
2056-07-17,299.604004,313.006195,0.000000
2056-07-18,300.207184,313.165894,0.000000
2056-07-19,298.263580,308.130310,1.029994
2056-07-20,299.050385,309.208038,1.398857
2056-07-21,299.735443,309.520691,2.001558
2056-07-22,298.840363,309.952209,0.000000
2056-07-23,299.270111,310.757477,0.000000
2056-07-24,300.064636,311.742096,0.000000
2056-07-25,299.419159,311.897308,0.000000
2056-07-26,299.335114,312.456757,0.518701
2056-07-27,299.725739,312.746948,0.000000
2056-07-28,299.542786,313.941010,0.000000
2056-07-29,300.311859,314.268005,0.000000
2056-07-30,300.142944,314.177917,0.477133
2056-07-31,300.040924,313.339722,0.323561
2056-08-01,298.531067,311.761108,0.000000
2056-08-02,298.086639,312.958008,0.000000
2056-08-03,298.699158,312.999146,0.000000
2056-08-04,299.364746,310.083527,1.521918
2056-08-05,298.748627,309.664490,0.000000
2056-08-06,298.681000,310.239288,0.000000
2056-08-07,296.968872,310.312927,0.000000
2056-08-08,297.914856,311.803955,0.000000
2056-08-09,298.952362,314.521423,0.000000
2056-08-10,300.045959,315.997009,0.886454
2056-08-11,302.725708,316.114838,1.887515
2056-08-12,301.217072,314.165985,1.026184
2056-08-13,299.364899,313.043243,0.000000
2056-08-14,300.032532,313.802368,0.000000
2056-08-15,298.463440,312.720520,0.000000
2056-08-16,299.558777,313.820129,0.000000
2056-08-17,299.693787,314.704559,0.000000
2056-08-18,299.373627,314.330353,0.000000
2056-08-19,298.552307,313.808960,0.000000
2056-08-20,297.777954,313.027161,0.000000
2056-08-21,297.719055,312.632996,0.000000
2056-08-22,298.882751,313.178375,0.000000
2056-08-23,298.980316,313.246490,0.000000
2056-08-24,298.874390,312.197357,0.447697
2056-08-25,300.528412,310.097992,4.506219
2056-08-26,298.286224,309.126068,2.579638
2056-08-27,298.759125,310.665558,0.000000
2056-08-28,298.242554,312.748505,0.450348
2056-08-29,299.077667,313.466522,0.000000
2056-08-30,299.433807,311.787415,16.734806
2056-08-31,299.294586,308.931946,6.685793
2056-09-01,297.432190,305.808624,0.632478
2056-09-02,296.229004,306.709320,0.000000
2056-09-03,296.749298,308.533142,0.000000
2056-09-04,297.050201,308.927673,0.000000
2056-09-05,296.575226,309.250946,0.000000
2056-09-06,297.358337,309.070099,0.000000
2056-09-07,298.154327,309.756042,0.000000
2056-09-08,298.421570,309.822571,0.000000
2056-09-09,298.543793,310.299866,0.000000
2056-09-10,299.222137,311.310699,0.440526
2056-09-11,299.993835,310.251312,0.000000
2056-09-12,299.333069,309.556274,1.211426
2056-09-13,298.921295,310.546814,6.021616
2056-09-14,297.141174,308.265594,4.790508
2056-09-15,297.878998,309.266785,0.359587
2056-09-16,297.749390,309.597534,0.000000
2056-09-17,298.169189,308.898468,0.310159
2056-09-18,298.758636,307.599274,10.889970
2056-09-19,297.639526,307.442657,2.377310
2056-09-20,297.373444,306.983734,6.873298
2056-09-21,296.763824,306.521210,8.995922
2056-09-22,295.949005,306.744812,2.149781
2056-09-23,296.064941,306.830200,4.356431
2056-09-24,294.611359,303.552490,8.749196
2056-09-25,294.816528,303.325623,9.545183
2056-09-26,295.766174,303.700256,7.282469
2056-09-27,295.146179,304.437958,0.000000
2056-09-28,297.107849,305.864746,4.287127
2056-09-29,296.482697,306.811890,0.000000
2056-09-30,296.481720,306.003021,9.141061
2056-10-01,292.021362,303.050507,52.892109
2056-10-02,288.478638,295.493927,0.000000
2056-10-03,284.745178,297.620605,0.000000
2056-10-04,287.582825,300.983948,0.000000
2056-10-05,289.403351,303.894836,0.000000
2056-10-06,293.345551,306.131165,0.000000
2056-10-07,294.079346,305.334137,0.000000
2056-10-08,288.457581,301.304321,2.356564
2056-10-09,288.976654,298.189667,0.000000
2056-10-10,289.777802,301.673798,0.000000
2056-10-11,291.677002,304.684418,0.000000
2056-10-12,294.311584,308.309906,4.326137
2056-10-13,292.236969,308.310028,2.174510
2056-10-14,295.127625,306.621094,1.299498
2056-10-15,296.474121,307.139740,1.934088
2056-10-16,293.266479,304.319122,1.258489
2056-10-17,288.547058,301.033417,0.000000
2056-10-18,287.043518,301.410400,0.000000
2056-10-19,287.049927,302.699127,0.000000
