#,----------------------------------,WARNING,----------------------------------------,,,,,,,,,,,
#,Some,of,the,data,that,you,have,obtained,from,this,U.S.,Geological,Survey,database
#,may,not,have,received,Director's,approval.,Any,such,data,values,are,qualified,,
#,as,provisional,and,are,subject,to,revision.,Provisional,data,are,released,on,the,
#,condition,that,neither,the,USGS,nor,the,United,States,Government,may,be,held,liable
#,for,any,damages,resulting,from,its,use.,,,,,,,
#,,,,,,,,,,,,,,
#,Additional,info:,https://help.waterdata.usgs.gov/policies/provisional-data-statement,,,,,,,,,,,
#,,,,,,,,,,,,,,
#,File-format,description:,https://help.waterdata.usgs.gov/faq/about-tab-delimited-output,,,,,,,,,,,
#,Automated-retrieval,info:,https://help.waterdata.usgs.gov/faq/automated-retrievals,,,,,,,,,,,
#,,,,,,,,,,,,,,
#,Contact:,gs-w_support_nwisweb@usgs.gov,,,,,,,,,,,,
#,retrieved:,6/9/2020,18:03:03,EDT,(caww01),,,,,,,,,
#,,,,,,,,,,,,,,
#,Data,for,the,following,1,site(s),are,contained,in,this,file,,,
#,USGS,8168000,Hueco,Spgs,nr,New,"Braunfels,",TX,,,,,,
#,-----------------------------------------------------------------------------------,,,,,,,,,,,,,
#,,,,,,,,,,,,,,
#,Data,provided,for,site,8168000,,,,,,,,,
#,TS,parameter,statistic,Description,,,,,,,,,,
#,136442,65,3,Gage,"height,",feet,(Mean),,,,,,,
#,136443,60,3,"Discharge,",cubic,feet,per,second,(Mean),,,,,
#,173830,60,1,"Discharge,",cubic,feet,per,second,(Maximum),,,,,
#,173831,60,2,"Discharge,",cubic,feet,per,second,(Minimum),,,,,
#,,,,,,,,,,,,,,
#,Data-value,qualification,codes,included,in,this,output:,,,,,,,
#,,,,,,,,,,,,,,
#,A,Approved,for,publication,--,Processing,and,review,completed.,,,,,
#,P,Provisional,data,subject,to,revision.,,,,,,,,
#,e,Value,has,been,estimated.,,,,,,,,,
#,,,,,,,,,,,,,,
agency_cd,site_no,datetime,136442_00065_00003,136442_00065_00003_cd,136443_00060_00003,136443_00060_00003_cd,173830_00060_00001,173830_00060_00001_cd,173831_00060_00002,173831_00060_00002_cd,,,,
USGS,8168000,11/23/2011,6.77,A,11.4,A,12.2,A,10.5,A,,,,
USGS,8168000,11/24/2011,6.77,A,11.4,A,12.7,A,10.5,A,,,,
USGS,8168000,11/25/2011,6.78,A,11.8,A,13.2,A,10.9,A,,,,
USGS,8168000,11/26/2011,6.85,A,15.4,A,19.2,A,12.2,A,,,,
USGS,8168000,11/27/2011,6.91,A,19.6,A,22.2,A,17.2,A,,,,
USGS,8168000,11/28/2011,6.86,A,16,A,23,A,14.3,A,,,,
USGS,8168000,11/29/2011,6.84,A,14.8,A,17.8,A,13.2,A,,,,
USGS,8168000,11/30/2011,6.82,A,13.9,A,16,A,12.7,A,,,,
USGS,8168000,12/1/2011,6.82,A,13.5,A,17.2,A,12.7,A,,,,
USGS,8168000,12/2/2011,6.81,A,13.1,A,15.4,A,11.8,A,,,,
USGS,8168000,12/3/2011,6.86,A,15.8,A,17.8,A,13.7,A,,,,
USGS,8168000,12/4/2011,6.91,A,19,A,23.8,A,16.6,A,,,,
USGS,8168000,12/5/2011,7.01,A,28,A,37.4,A,19.2,A,,,,
USGS,8168000,12/6/2011,7.03,A,30.4,A,51.9,A,22.2,A,,,,
USGS,8168000,12/7/2011,7.05,A,31.5,A,39.9,A,23,A,,,,
USGS,8168000,12/8/2011,7.07,A,33.8,A,45.6,A,26.5,A,,,,
USGS,8168000,12/9/2011,6.96,A,24,A,44.1,A,16.6,A,,,,
USGS,8168000,12/10/2011,6.87,A,16.4,A,17.8,A,15.4,A,,,,
USGS,8168000,12/11/2011,6.94,A,21.3,A,24.7,A,16,A,,,,
USGS,8168000,12/12/2011,6.95,A,22.5,A,24.7,A,19.9,A,,,,
USGS,8168000,12/13/2011,6.94,A,21.1,A,23,A,19.9,A,,,,
USGS,8168000,12/14/2011,6.93,A,21,A,22.2,A,19.2,A,,,,
USGS,8168000,12/15/2011,6.96,A,22.9,A,26.5,A,20.7,A,,,,
USGS,8168000,12/16/2011,7.01,A,27.4,A,29.4,A,25.6,A,,,,
USGS,8168000,12/17/2011,6.99,A,25.3,A,27.4,A,23,A,,,,
USGS,8168000,12/18/2011,6.97,A,23.7,A,24.7,A,22.2,A,,,,
USGS,8168000,12/19/2011,6.98,A,25.2,A,29.4,A,22.2,A,,,,
USGS,8168000,12/20/2011,7.02,A,28.8,A,30.5,A,27.4,A,,,,
USGS,8168000,12/21/2011,7,A,25.9,A,28.4,A,23.8,A,,,,
USGS,8168000,12/22/2011,7.07,A,33.8,A,38.6,A,23,A,,,,
USGS,8168000,12/23/2011,7.09,A,36.3,A,38.6,A,33.8,A,,,,
USGS,8168000,12/24/2011,7.07,A,33.8,A,36.1,A,30.5,A,,,,
USGS,8168000,12/25/2011,7.05,A,31.8,A,33.8,A,30.5,A,,,,
USGS,8168000,12/26/2011,7.04,A,30.3,A,31.5,A,26.5,A,,,,
USGS,8168000,12/27/2011,7.02,A,27.9,A,30.5,A,25.6,A,,,,
USGS,8168000,12/28/2011,7.01,A,26.4,A,27.4,A,24.7,A,,,,
USGS,8168000,12/29/2011,7,A,25.6,A,26.5,A,23.8,A,,,,
USGS,8168000,12/30/2011,6.98,A,23.9,A,25.6,A,21.4,A,,,,
USGS,8168000,12/31/2011,6.96,A,22.3,A,23.8,A,20.7,A,,,,
USGS,8168000,1/1/2012,6.94,A,20.7,A,22.2,A,19.2,A,,,,
USGS,8168000,1/2/2012,6.92,A,19,A,19.9,A,17.8,A,,,,
USGS,8168000,1/3/2012,6.91,A,18.7,A,19.2,A,17.8,A,,,,
USGS,8168000,1/4/2012,6.92,A,18.9,A,19.9,A,17.8,A,,,,
USGS,8168000,1/5/2012,6.91,A,18.2,A,19.2,A,16.6,A,,,,
USGS,8168000,1/6/2012,6.9,A,18.1,A,19.2,A,16.6,A,,,,
USGS,8168000,1/7/2012,6.9,A,17.9,A,18.5,A,16.6,A,,,,
USGS,8168000,1/8/2012,6.89,A,17.1,A,17.8,A,16,A,,,,
USGS,8168000,1/9/2012,6.88,A,16.6,A,17.2,A,15.4,A,,,,
USGS,8168000,1/10/2012,6.88,A,16.4,A,17.2,A,15.4,A,,,,
USGS,8168000,1/11/2012,6.87,A,16.1,A,17.2,A,15.4,A,,,,
USGS,8168000,1/12/2012,6.87,A,16.1,A,17.2,A,15.4,A,,,,
USGS,8168000,1/13/2012,6.86,A,15.3,A,16.6,A,14.3,A,,,,
USGS,8168000,1/14/2012,6.85,A,14.7,A,15.4,A,13.7,A,,,,
USGS,8168000,1/15/2012,6.84,A,14.2,A,14.8,A,13.7,A,,,,
USGS,8168000,1/16/2012,6.84,A,14.4,A,15.4,A,13.7,A,,,,
USGS,8168000,1/17/2012,6.84,A,14,A,14.8,A,13.2,A,,,,
USGS,8168000,1/18/2012,6.82,A,13.3,A,14.3,A,12.7,A,,,,
USGS,8168000,1/19/2012,6.82,A,13.4,A,13.7,A,12.7,A,,,,
USGS,8168000,1/20/2012,6.82,A,13.2,A,13.7,A,12.7,A,,,,
USGS,8168000,1/21/2012,6.82,A,13.2,A,13.7,A,12.7,A,,,,
USGS,8168000,1/22/2012,6.82,A,13.3,A,13.7,A,12.7,A,,,,
USGS,8168000,1/23/2012,6.81,A,12.8,A,13.2,A,12.2,A,,,,
USGS,8168000,1/24/2012,6.81,A,12.7,A,13.2,A,12.2,A,,,,
USGS,8168000,1/25/2012,7.22,A,77.7,A,122,A,12.7,A,,,,
USGS,8168000,1/26/2012,7.35,A,103,A,115,A,93.7,A,,,,
USGS,8168000,1/27/2012,7.31,A,92.3,A,96.5,A,88.2,A,,,,
USGS,8168000,1/28/2012,7.29,A,84.7,A,90.9,A,78.1,A,,,,
USGS,8168000,1/29/2012,7.26,A,76.9,A,80.5,A,71.2,A,,,,
USGS,8168000,1/30/2012,7.23,A,71.8,A,75.7,A,66.9,A,,,,
USGS,8168000,1/31/2012,7.21,A,67.5,A,71.2,A,60.9,A,,,,
USGS,8168000,2/1/2012,7.21,A,66,A,69,A,60.9,A,,,,
USGS,8168000,2/2/2012,7.19,A,62.4,A,66.9,A,59,A,,,,
USGS,8168000,2/3/2012,7.16,A,59,A,62.8,A,55.4,A,,,,
USGS,8168000,2/4/2012,7.16,A,58.5,A,62.8,A,53.6,A,,,,
USGS,8168000,2/5/2012,7.19,A,62.2,A,64.9,A,57.2,A,,,,
USGS,8168000,2/6/2012,7.18,A,60.3,A,62.8,A,57.2,A,,,,
USGS,8168000,2/7/2012,7.16,A,58.6,A,60.9,A,53.6,A,,,,
USGS,8168000,2/8/2012,7.14,A,55.4,A,59,A,50.3,A,,,,
USGS,8168000,2/9/2012,7.12,A,51.8,A,55.4,A,48.7,A,,,,
USGS,8168000,2/10/2012,7.1,A,48,A,51.9,A,44.1,A,,,,
USGS,8168000,2/11/2012,7.07,A,44.3,A,47.1,A,41.3,A,,,,
USGS,8168000,2/12/2012,7.05,A,41.2,A,44.1,A,38.6,A,,,,
USGS,8168000,2/13/2012,7.04,A,40.2,A,42.7,A,37.4,A,,,,
USGS,8168000,2/14/2012,7.04,A,40,A,42.7,A,36.1,A,,,,
USGS,8168000,2/15/2012,7.04,A,39.4,A,41.3,A,36.1,A,,,,
USGS,8168000,2/16/2012,7.03,A,38.2,A,39.9,A,33.8,A,,,,
USGS,8168000,2/17/2012,7.02,A,37.4,A,39.9,A,33.8,A,,,,
USGS,8168000,2/18/2012,7.21,A,72.2,A,102,A,34.9,A,,,,
USGS,8168000,2/19/2012,7.34,A,99.3,A,102,A,88.2,A,,,,
USGS,8168000,2/20/2012,7.32,A,93.7,A,99.4,A,88.2,A,,,,
USGS,8168000,2/21/2012,7.31,A,90.3,A,96.5,A,85.6,A,,,,
USGS,8168000,2/22/2012,7.3,A,88.3,A,93.7,A,80.5,A,,,,
USGS,8168000,2/23/2012,7.28,A,84,A,88.2,A,78.1,A,,,,
USGS,8168000,2/24/2012,7.26,A,77,A,83,A,71.2,A,,,,
USGS,8168000,2/25/2012,7.22,A,69.5,A,73.4,A,62.8,A,,,,
USGS,8168000,2/26/2012,7.21,A,66.3,A,69,A,62.8,A,,,,
USGS,8168000,2/27/2012,7.19,A,63.3,A,69,A,59,A,,,,
USGS,8168000,2/28/2012,7.17,A,60.1,A,62.8,A,53.6,A,,,,
USGS,8168000,2/29/2012,7.16,A,58.3,A,60.9,A,51.9,A,,,,
USGS,8168000,3/1/2012,7.14,A,56.2,A,59,A,51.9,A,,,,
USGS,8168000,3/2/2012,7.14,A,55.1,A,57.2,A,50.3,A,,,,
USGS,8168000,3/3/2012,7.12,A,51.6,A,57.2,A,47.1,A,,,,
USGS,8168000,3/4/2012,7.1,A,48.4,A,50.3,A,44.1,A,,,,
USGS,8168000,3/5/2012,7.08,A,45.6,A,48.7,A,41.3,A,,,,
USGS,8168000,3/6/2012,7.07,A,44.1,A,45.6,A,41.3,A,,,,
USGS,8168000,3/7/2012,7.06,A,43,A,48.7,A,39.9,A,,,,
USGS,8168000,3/8/2012,7.06,A,42.1,A,44.1,A,38.6,A,,,,
USGS,8168000,3/9/2012,7.04,A,40.1,A,42.7,A,37.4,A,,,,
USGS,8168000,3/10/2012,7.04,A,40.3,A,42.7,A,38.6,A,,,,
USGS,8168000,3/11/2012,7.11,A,50.6,A,60.9,A,41.3,A,,,,
USGS,8168000,3/12/2012,7.18,A,60.9,A,64.9,A,59,A,,,,
USGS,8168000,3/13/2012,7.18,A,61.9,A,64.9,A,59,A,,,,
USGS,8168000,3/14/2012,7.18,A,61,A,64.9,A,59,A,,,,
USGS,8168000,3/15/2012,7.17,A,59.8,A,62.8,A,59,A,,,,
USGS,8168000,3/16/2012,7.17,A,59,A,60.9,A,57.2,A,,,,
USGS,8168000,3/17/2012,7.16,A,58.5,A,59,A,55.4,A,,,,
USGS,8168000,3/18/2012,7.15,A,57.5,A,59,A,53.6,A,,,,
USGS,8168000,3/19/2012,7.14,A,55.7,A,59,A,50.3,A,,,,
USGS,8168000,3/20/2012,7.32,A,97.1,A,122,A,51.9,A,,,,
USGS,8168000,3/21/2012,7.38,A,107,A,115,A,99.4,A,,,,
USGS,8168000,3/22/2012,7.36,A,99.3,A,106,A,93.7,A,,,,
USGS,8168000,3/23/2012,7.35,A,96,A,99.4,A,90.9,A,,,,
USGS,8168000,3/24/2012,7.34,A,93.3,A,96.5,A,90.9,A,,,,
USGS,8168000,3/25/2012,7.33,A,91.1,A,93.7,A,88.2,A,,,,
USGS,8168000,3/26/2012,7.33,A,90.6,A,93.7,A,85.6,A,,,,
USGS,8168000,3/27/2012,7.33,A,90.1,A,93.7,A,88.2,A,,,,
USGS,8168000,3/28/2012,7.33,A,89.6,A,93.7,A,85.6,A,,,,
USGS,8168000,3/29/2012,7.32,A,88.3,A,90.9,A,83,A,,,,
USGS,8168000,3/30/2012,7.31,A,85.8,A,88.2,A,83,A,,,,
USGS,8168000,3/31/2012,7.3,A,83.1,A,85.6,A,78.1,A,,,,
USGS,8168000,4/1/2012,7.29,A,80.1,A,83,A,75.7,A,,,,
USGS,8168000,4/2/2012,7.28,A,77.3,A,80.5,A,73.4,A,,,,
USGS,8168000,4/3/2012,7.27,A,74.9,A,78.1,A,71.2,A,,,,
USGS,8168000,4/4/2012,7.24,A,69.5,A,75.7,A,64.9,A,,,,
USGS,8168000,4/5/2012,7.22,A,65.6,A,69,A,62.8,A,,,,
USGS,8168000,4/6/2012,7.21,A,63.3,A,66.9,A,60.9,A,,,,
USGS,8168000,4/7/2012,7.2,A,61,A,62.8,A,57.2,A,,,,
USGS,8168000,4/8/2012,7.19,A,59.3,A,60.9,A,57.2,A,,,,
USGS,8168000,4/9/2012,7.18,A,57.3,A,59,A,55.4,A,,,,
USGS,8168000,4/10/2012,7.17,A,55.5,A,57.2,A,53.6,A,,,,
USGS,8168000,4/11/2012,7.16,A,53.6,A,55.4,A,51.9,A,,,,
USGS,8168000,4/12/2012,7.15,A,52.5,A,53.6,A,50.3,A,,,,
USGS,8168000,4/13/2012,7.14,A,50.8,A,53.6,A,48.7,A,,,,
USGS,8168000,4/14/2012,7.14,A,49.7,A,51.9,A,47.1,A,,,,
USGS,8168000,4/15/2012,7.13,A,48.7,A,50.3,A,47.1,A,,,,
USGS,8168000,4/16/2012,7.12,A,46.7,A,48.7,A,44.1,A,,,,
USGS,8168000,4/17/2012,7.1,A,44.5,A,45.6,A,42.7,A,,,,
USGS,8168000,4/18/2012,7.09,A,42.7,A,44.1,A,41.3,A,,,,
USGS,8168000,4/19/2012,7.09,A,42.5,A,44.1,A,41.3,A,,,,
USGS,8168000,4/20/2012,7.09,A,42.1,A,45.6,A,41.3,A,,,,
USGS,8168000,4/21/2012,7.08,A,41.1,A,42.7,A,39.9,A,,,,
USGS,8168000,4/22/2012,7.07,A,40.5,A,41.3,A,38.6,A,,,,
USGS,8168000,4/23/2012,7.06,A,39.2,A,39.9,A,37.4,A,,,,
USGS,8168000,4/24/2012,7.06,A,38.5,A,39.9,A,37.4,A,,,,
USGS,8168000,4/25/2012,7.05,A,38,A,38.6,A,37.4,A,,,,
USGS,8168000,4/26/2012,7.06,A,38.2,A,41.3,A,37.4,A,,,,
USGS,8168000,4/27/2012,7.05,A,37.4,A,38.6,A,36.1,A,,,,
USGS,8168000,4/28/2012,7.05,A,36.9,A,38.6,A,34.9,A,,,,
USGS,8168000,4/29/2012,7.04,A,36.6,A,37.4,A,34.9,A,,,,
USGS,8168000,4/30/2012,7.04,A,35.8,A,37.4,A,34.9,A,,,,
USGS,8168000,5/1/2012,7.04,A,35.7,A,37.4,A,33.8,A,,,,
USGS,8168000,5/2/2012,7.03,A,35.2,A,36.1,A,33.8,A,,,,
USGS,8168000,5/3/2012,7.03,A,34.5,A,36.1,A,32.6,A,,,,
USGS,8168000,5/4/2012,7.02,A,33.7,A,34.9,A,32.6,A,,,,
USGS,8168000,5/5/2012,7.02,A,33.5,A,34.9,A,32.6,A,,,,
USGS,8168000,5/6/2012,7.03,A,35,A,37.4,A,32.6,A,,,,
USGS,8168000,5/7/2012,7.04,A,36.5,A,37.4,A,34.9,A,,,,
USGS,8168000,5/8/2012,7.03,A,35.2,A,36.1,A,34.9,A,,,,
USGS,8168000,5/9/2012,37,A:e,,,,,,,,,,
USGS,8168000,5/10/2012,35,A:e,,,,,,,,,,
USGS,8168000,5/11/2012,34,A:e,,,,,,,,,,
USGS,8168000,5/12/2012,34,A:e,,,,,,,,,,
USGS,8168000,5/13/2012,33,A:e,,,,,,,,,,
USGS,8168000,5/14/2012,33,A:e,,,,,,,,,,
USGS,8168000,5/15/2012,71,A:e,,,,,,,,,,
USGS,8168000,5/16/2012,7.43,A,120,A,126,A,115,A,,,,
USGS,8168000,5/17/2012,7.39,A,110,A,119,A,99.4,A,,,,
USGS,8168000,5/18/2012,7.35,A,97.5,A,102,A,90.9,A,,,,
USGS,8168000,5/19/2012,7.32,A,86.9,A,93.7,A,83,A,,,,
USGS,8168000,5/20/2012,7.31,A,84.1,A,85.6,A,80.5,A,,,,
USGS,8168000,5/21/2012,7.3,A,80.9,A,85.6,A,78.1,A,,,,
USGS,8168000,5/22/2012,7.28,A,76.2,A,80.5,A,73.4,A,,,,
USGS,8168000,5/23/2012,7.26,A,71.2,A,75.7,A,64.9,A,,,,
USGS,8168000,5/24/2012,7.24,A,64.9,A,69,A,60.9,A,,,,
USGS,8168000,5/25/2012,7.21,A,59.9,A,62.8,A,57.2,A,,,,
USGS,8168000,5/26/2012,7.2,A,56.5,A,59,A,53.6,A,,,,
USGS,8168000,5/27/2012,7.18,A,52.7,A,57.2,A,50.3,A,,,,
USGS,8168000,5/28/2012,7.17,A,50.1,A,53.6,A,47.1,A,,,,
USGS,8168000,5/29/2012,7.14,A,46,A,48.7,A,44.1,A,,,,
USGS,8168000,5/30/2012,7.13,A,43.1,A,45.6,A,39.9,A,,,,
USGS,8168000,5/31/2012,7.11,A,40,A,41.3,A,37.4,A,,,,
USGS,8168000,6/1/2012,7.09,A,37.3,A,39.9,A,36.1,A,,,,
USGS,8168000,6/2/2012,7.08,A,35,A,37.4,A,31.5,A,,,,
USGS,8168000,6/3/2012,7.06,A,32.4,A,33.8,A,30.5,A,,,,
USGS,8168000,6/4/2012,7.05,A,32,A,32.6,A,30.5,A,,,,
USGS,8168000,6/5/2012,7.05,A,31.3,A,32.6,A,30.5,A,,,,
USGS,8168000,6/6/2012,7.04,A,30.8,A,31.5,A,29.4,A,,,,
USGS,8168000,6/7/2012,7.04,A,30.3,A,32.6,A,28.4,A,,,,
USGS,8168000,6/8/2012,7.02,A,28.6,A,29.4,A,27.4,A,,,,
USGS,8168000,6/9/2012,7.02,A,28,A,29.4,A,26.5,A,,,,
USGS,8168000,6/10/2012,7.01,A,27.4,A,28.4,A,26.5,A,,,,
USGS,8168000,6/11/2012,7,A,26.6,A,27.4,A,25.6,A,,,,
USGS,8168000,6/12/2012,7,A,26.2,A,27.4,A,25.6,A,,,,
USGS,8168000,6/13/2012,6.98,A,25,A,25.6,A,23.8,A,,,,
USGS,8168000,6/14/2012,6.98,A,25,A,26.5,A,23.8,A,,,,
USGS,8168000,6/15/2012,6.99,A,25.7,A,26.5,A,24.7,A,,,,
USGS,8168000,6/16/2012,6.99,A,25.7,A,26.5,A,24.7,A,,,,
USGS,8168000,6/17/2012,6.99,A,25.4,A,26.5,A,23.8,A,,,,
USGS,8168000,6/18/2012,6.99,A,25.2,A,26.5,A,23.8,A,,,,
USGS,8168000,6/19/2012,6.99,A,25.5,A,26.5,A,23.8,A,,,,
USGS,8168000,6/20/2012,6.99,A,25.2,A,26.5,A,23.8,A,,,,
USGS,8168000,6/21/2012,6.98,A,24.8,A,26.5,A,23.8,A,,,,
USGS,8168000,6/22/2012,6.98,A,24.5,A,25.6,A,23,A,,,,
USGS,8168000,6/23/2012,6.98,A,24.3,A,25.6,A,23,A,,,,
USGS,8168000,6/24/2012,6.96,A,23.3,A,24.7,A,22.2,A,,,,
USGS,8168000,6/25/2012,6.96,A,22.8,A,23.8,A,21.4,A,,,,
USGS,8168000,6/26/2012,6.94,A,21.6,A,22.2,A,20.7,A,,,,
USGS,8168000,6/27/2012,6.93,A,20.6,A,21.4,A,19.9,A,,,,
USGS,8168000,6/28/2012,6.92,A,19.9,A,20.7,A,18.5,A,,,,
USGS,8168000,6/29/2012,6.91,A,19.5,A,20.7,A,18.5,A,,,,
USGS,8168000,6/30/2012,6.91,A,19,A,19.9,A,17.8,A,,,,
USGS,8168000,7/1/2012,6.9,A,18.5,A,19.2,A,17.2,A,,,,
USGS,8168000,7/2/2012,6.9,A,19.3,A,19.9,A,18.5,A,,,,
USGS,8168000,7/3/2012,6.9,A,19,A,19.9,A,17.8,A,,,,
USGS,8168000,7/4/2012,6.89,A,18.3,A,19.2,A,17.2,A,,,,
USGS,8168000,7/5/2012,6.89,A,18.3,A,19.2,A,17.2,A,,,,
USGS,8168000,7/6/2012,6.88,A,17.8,A,19.2,A,16.6,A,,,,
USGS,8168000,7/7/2012,6.86,A,16.7,A,17.8,A,15.4,A,,,,
USGS,8168000,7/8/2012,6.85,A,16.2,A,16.6,A,15.4,A,,,,
USGS,8168000,7/9/2012,6.85,A,16,A,17.2,A,15.4,A,,,,
USGS,8168000,7/10/2012,6.86,A,16.3,A,17.2,A,15.4,A,,,,
USGS,8168000,7/11/2012,6.91,A,19.7,A,23,A,16,A,,,,
USGS,8168000,7/12/2012,6.93,A,21.8,A,23.8,A,19.9,A,,,,
USGS,8168000,7/13/2012,6.9,A,19.5,A,20.7,A,17.8,A,,,,
USGS,8168000,7/14/2012,6.93,A,21.6,A,23,A,19.2,A,,,,
USGS,8168000,7/15/2012,6.91,A,19.8,A,23,A,18.5,A,,,,
USGS,8168000,7/16/2012,6.98,A,25.5,A,26.5,A,22.2,A,,,,
USGS,8168000,7/17/2012,6.97,A,24.6,A,25.6,A,23,A,,,,
USGS,8168000,7/18/2012,6.94,A,22.4,A,24.7,A,20.7,A,,,,
USGS,8168000,7/19/2012,6.91,A,20,A,21.4,A,18.5,A,,,,
USGS,8168000,7/20/2012,6.89,A,18.5,A,19.2,A,17.2,A,,,,
USGS,8168000,7/21/2012,6.88,A,17.9,A,19.2,A,16.6,A,,,,
USGS,8168000,7/22/2012,6.87,A,17.2,A,18.5,A,16,A,,,,
USGS,8168000,7/23/2012,6.86,A,16.3,A,17.2,A,15.4,A,,,,
USGS,8168000,7/24/2012,6.85,A,16.1,A,16.6,A,15.4,A,,,,
USGS,8168000,7/25/2012,6.84,A,15.6,A,16.6,A,14.3,A,,,,
USGS,8168000,7/26/2012,6.84,A,15.1,A,16,A,14.3,A,,,,
USGS,8168000,7/27/2012,6.82,A,14.4,A,15.4,A,13.2,A,,,,
USGS,8168000,7/28/2012,6.81,A,13.7,A,14.3,A,12.7,A,,,,
USGS,8168000,7/29/2012,6.8,A,13.3,A,14.3,A,12.2,A,,,,
USGS,8168000,7/30/2012,6.8,A,13,A,13.7,A,12.2,A,,,,
USGS,8168000,7/31/2012,6.79,A,12.7,A,13.2,A,12.2,A,,,,
USGS,8168000,8/1/2012,6.79,A,12.5,A,13.2,A,11.8,A,,,,
USGS,8168000,8/2/2012,6.78,A,12.4,A,12.7,A,11.3,A,,,,
USGS,8168000,8/3/2012,6.77,A,11.7,A,12.2,A,10.9,A,,,,
USGS,8168000,8/4/2012,6.76,A,11.3,A,12.2,A,10.9,A,,,,
USGS,8168000,8/5/2012,6.75,A,10.9,A,11.8,A,10.5,A,,,,
USGS,8168000,8/6/2012,6.74,A,10.6,A,10.9,A,10.1,A,,,,
USGS,8168000,8/7/2012,6.74,A,10.5,A,10.9,A,10.1,A,,,,
USGS,8168000,8/8/2012,6.74,A,10.4,A,10.9,A,10.1,A,,,,
USGS,8168000,8/9/2012,6.73,A,10,A,10.5,A,9.66,A,,,,
USGS,8168000,8/10/2012,6.72,A,9.78,A,10.5,A,9.28,A,,,,
USGS,8168000,8/11/2012,6.74,A,10.3,A,10.9,A,9.66,A,,,,
USGS,8168000,8/12/2012,6.73,A,9.9,A,10.5,A,9.28,A,,,,
USGS,8168000,8/13/2012,6.72,A,9.48,A,10.1,A,8.92,A,,,,
USGS,8168000,8/14/2012,6.71,A,9.25,A,9.66,A,8.92,A,,,,
USGS,8168000,8/15/2012,6.7,A,8.82,A,9.28,A,8.56,A,,,,
USGS,8168000,8/16/2012,6.69,A,8.59,A,8.92,A,7.89,A,,,,
USGS,8168000,8/17/2012,6.68,A,8.28,A,8.56,A,7.89,A,,,,
USGS,8168000,8/18/2012,6.69,A,8.49,A,9.28,A,8.22,A,,,,
USGS,8168000,8/19/2012,6.82,A,17.3,A,21.4,A,8.92,A,,,,
USGS,8168000,8/20/2012,6.81,A,18.1,A,20.7,A,16.6,A,,,,
USGS,8168000,8/21/2012,6.78,A,15.8,A,16.6,A,14.8,A,,,,
USGS,8168000,8/22/2012,6.76,A,14.6,A,15.4,A,13.7,A,,,,
USGS,8168000,8/23/2012,6.74,A,13.8,A,14.8,A,13.2,A,,,,
USGS,8168000,8/24/2012,6.73,A,13.2,A,13.7,A,12.7,A,,,,
USGS,8168000,8/25/2012,6.72,A,12.5,A,13.2,A,11.8,A,,,,
USGS,8168000,8/26/2012,6.7,A,11.9,A,12.7,A,11.3,A,,,,
USGS,8168000,8/27/2012,6.69,A,11.5,A,12.2,A,10.9,A,,,,
USGS,8168000,8/28/2012,6.7,A,11.9,A,12.2,A,11.3,A,,,,
USGS,8168000,8/29/2012,6.71,A,12.4,A,13.2,A,11.8,A,,,,
USGS,8168000,8/30/2012,6.71,A,12.1,A,12.2,A,11.8,A,,,,
USGS,8168000,8/31/2012,6.7,A,11.7,A,12.2,A,10.9,A,,,,
USGS,8168000,9/1/2012,6.68,A,11.1,A,11.3,A,10.5,A,,,,
USGS,8168000,9/2/2012,6.68,A,10.8,A,11.3,A,10.1,A,,,,
USGS,8168000,9/3/2012,6.66,A,9.9,A,10.5,A,9.28,A,,,,
USGS,8168000,9/4/2012,6.63,A,9.04,A,9.28,A,8.56,A,,,,
USGS,8168000,9/5/2012,6.63,A,8.8,A,9.28,A,8.56,A,,,,
USGS,8168000,9/6/2012,6.63,A,8.75,A,9.28,A,8.22,A,,,,
USGS,8168000,9/7/2012,6.63,A,8.88,A,9.28,A,8.56,A,,,,
USGS,8168000,9/8/2012,6.63,A,8.86,A,9.66,A,8.22,A,,,,
USGS,8168000,9/9/2012,6.61,A,8.36,A,8.92,A,7.89,A,,,,
USGS,8168000,9/10/2012,6.6,A,7.85,A,8.22,A,7.58,A,,,,
USGS,8168000,9/11/2012,6.59,A,7.46,A,7.89,A,6.98,A,,,,
USGS,8168000,9/12/2012,6.58,A,7.38,A,7.58,A,6.98,A,,,,
USGS,8168000,9/13/2012,6.58,A,7.22,A,7.58,A,6.98,A,,,,
USGS,8168000,9/14/2012,6.82,A,19.8,A,27.4,A,6.98,A,,,,
USGS,8168000,9/15/2012,6.89,A,24.3,A,27.4,A,20.7,A,,,,
USGS,8168000,9/16/2012,6.92,A,27.4,A,47.1,A,19.9,A,,,,
USGS,8168000,9/17/2012,7.08,A,45.4,A,51.9,A,41.3,A,,,,
USGS,8168000,9/18/2012,7.02,A,36.9,A,42.7,A,31.5,A,,,,
USGS,8168000,9/19/2012,6.96,A,31,A,33.8,A,28.4,A,,,,
USGS,8168000,9/20/2012,6.94,A,28.3,A,30.5,A,26.5,A,,,,
USGS,8168000,9/21/2012,6.92,A,26.1,A,27.4,A,23.8,A,,,,
USGS,8168000,9/22/2012,6.9,A,24.4,A,25.6,A,23,A,,,,
USGS,8168000,9/23/2012,6.87,A,22.5,A,23.8,A,20.7,A,,,,
